comparison_type,condition,reference_condition,direction,baseline,reference_baseline,target,descriptor_unit,domains,improved_domains,metadata_equal_domain_standardized_mae,candidate_equal_domain_standardized_mae,equal_domain_standardized_improvement,relative_improvement,reference_equal_domain_physical_mae,candidate_equal_domain_physical_mae,equal_domain_physical_improvement,bootstrap_estimate,ci95_low,ci95_high,simultaneous_low,simultaneous_high,bootstrap_seed,bootstrap_resamples
baseline_vs_metadata,normal,normal,improvement,nested_selected_surface,metadata_only,damage_radial_spread,mm,7,5,0.7328611446005476,0.7018403689985807,0.031020775601967143,0.04232831257396691,2.359330714018436,2.2474130699450727,0.11191764407336276,0.031020775601967143,-0.05263309097478771,0.1014826911690722,-0.08394559768543194,0.12033325492772469,20260966,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,train_mean,metadata_only,damage_radial_spread,mm,7,3,0.7328611446005476,0.7753241588262171,-0.04246301422566926,-0.05794141842355976,2.359330714018436,2.4884752423997427,-0.12914452838130677,-0.04246301422566926,-0.11272605995484919,0.026921543097070615,-0.13453358785069314,0.046786901868478996,20260967,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,profile_ridge,metadata_only,damage_radial_spread,mm,7,3,0.7328611446005476,0.8087742355413844,-0.07591309094083672,-0.1035845487240476,2.359330714018436,2.588806164127021,-0.22947545010858517,-0.07591309094083672,-0.18890877099188244,0.021199740573650906,-0.2307543858607856,0.044487137742460735,20260968,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,profile_extra_trees,metadata_only,damage_radial_spread,mm,7,3,0.7328611446005476,0.7801081191693102,-0.04724697456876249,-0.06446920390971862,2.359330714018436,2.5048964849760536,-0.1455657709576177,-0.04724697456876249,-0.13822727807604943,0.04240882360286041,-0.16270707221750227,0.07001227210757226,20260969,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,frozen_rgb,metadata_only,damage_radial_spread,mm,7,0,0.7328611446005476,1.2502778940011976,-0.51741674940065,-0.7060228983522827,2.359330714018436,4.068092427928998,-1.7087617139105633,-0.51741674940065,-0.7557251048218209,-0.3479410073314934,-0.8553291757108161,-0.3211404235769741,20260970,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,combined,metadata_only,damage_radial_spread,mm,7,0,0.7328611446005476,1.0684255812265815,-0.3355644366260338,-0.4578826959217986,2.359330714018436,3.4795781606877223,-1.1202474466692864,-0.3355644366260338,-0.45500441332766817,-0.2042947083204026,-0.4821561743093353,-0.16129817330331608,20260971,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,nested_selected_surface,metadata_only,damage_radial_spread,mm,7,2,0.7328611446005476,0.7959382138871481,-0.06307706928660041,-0.0860696050695676,2.359330714018436,2.555763441924722,-0.19643272790628638,-0.06307706928660041,-0.13266802266918187,0.006194620010793374,-0.15490556395368313,0.02808756227532761,20260972,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,train_mean,metadata_only,damage_radial_spread,mm,7,5,0.8035306769430167,0.7753241588262172,0.028206518116799566,0.035103224962249775,2.5824380678573107,2.4884752423997427,0.09396282545756815,0.028206518116799566,0.0011749933184830308,0.05896285898470668,-0.005761826846682575,0.06987954532857796,20260973,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,profile_ridge,metadata_only,damage_radial_spread,mm,7,5,0.8035306769430167,0.7906755358389779,0.012855141104038783,0.015998320254486588,2.5824380678573107,2.5363309225632356,0.04610714529407461,0.012855141104038783,-0.020236806243611054,0.049460277466951155,-0.030473510256140368,0.06232404233243532,20260974,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,profile_extra_trees,metadata_only,damage_radial_spread,mm,7,3,0.8035306769430167,0.8196742448263574,-0.016143567883340666,-0.02009079223304564,2.5824380678573107,2.6369461193635417,-0.054508051506230996,-0.016143567883340666,-0.06108674004513311,0.024874581399618862,-0.07818958062060817,0.03708414636548775,20260975,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,frozen_rgb,metadata_only,damage_radial_spread,mm,7,1,0.8035306769430167,1.187198377491709,-0.3836677005486923,-0.47747735283528014,2.5824380678573107,3.891330385461018,-1.3088923176037075,-0.3836677005486923,-0.5724955651097041,-0.17701441602299844,-0.6238922924845207,-0.10552319002183076,20260976,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,combined,metadata_only,damage_radial_spread,mm,7,0,0.8035306769430167,1.3417170324020538,-0.5381863554590371,-0.6697769866192715,2.5824380678573107,4.3724467109989265,-1.7900086431416153,-0.5381863554590371,-0.6995292343194991,-0.35546630719947697,-0.7385811394438017,-0.292039450356502,20260977,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,nested_selected_surface,metadata_only,damage_radial_spread,mm,7,4,0.8035306769430167,0.7946988631698186,0.008831813773198036,0.01099125898565333,2.5824380678573107,2.5524689196273136,0.02996914822999692,0.008831813773198036,-0.02045405143447512,0.03841214568784827,-0.029201697742085603,0.04726950811669562,20260978,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,train_mean,train_mean,damage_radial_spread,mm,7,0,0.7753241588262171,0.7753241588262171,0.0,0.0,2.4884752423997427,2.4884752423997427,0.0,0.0,0.0,0.0,0.0,0.0,20260979,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,train_mean,train_mean,damage_radial_spread,mm,7,3,0.7753241588262171,0.7753241588262172,-1.1102230246251565e-16,-1.431946898579752e-16,2.4884752423997427,2.4884752423997427,-3.172065784643304e-17,-1.1102230246251565e-16,-3.806478941571965e-16,1.427429603089487e-16,-4.599495387732792e-16,2.061842760018148e-16,20260980,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,profile_ridge,profile_ridge,damage_radial_spread,mm,7,3,0.8405455555942895,0.8087742355413844,0.031771320052905054,0.03779845106722601,2.6983446908611013,2.588806164127021,0.1095385267340803,0.031771320052905054,-0.03455461995427125,0.10985534267198187,-0.05104601201595577,0.140353723187413,20260981,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,profile_ridge,profile_ridge,damage_radial_spread,mm,7,4,0.8405455555942895,0.7906755358389779,0.04987001975531161,0.05933053767686881,2.6983446908611013,2.5363309225632356,0.16201376829786512,0.04987001975531161,-0.036509091272488234,0.15803513387717102,-0.055805852593600665,0.19932519481890457,20260982,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,profile_extra_trees,profile_extra_trees,damage_radial_spread,mm,7,2,0.7018403689985807,0.7801081191693102,-0.07826775017072964,-0.1115178801732448,2.2474130699450727,2.5048964849760536,-0.25748341503098043,-0.07826775017072964,-0.14665158244619544,-0.017566622102822095,-0.1598088426920806,0.002626225899042648,20260983,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,profile_extra_trees,profile_extra_trees,damage_radial_spread,mm,7,1,0.7018403689985807,0.8196742448263574,-0.11783387582777675,-0.16789270186311417,2.2474130699450727,2.6369461193635417,-0.38953304941846867,-0.11783387582777675,-0.18768305743250416,-0.0529872660742873,-0.2121926259121855,-0.0321880924921892,20260984,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,frozen_rgb,frozen_rgb,damage_radial_spread,mm,7,2,1.1348617910140073,1.2502778940011976,-0.11541610298719036,-0.10170058054740325,3.7060849820022654,4.068092427928998,-0.3620074459267334,-0.11541610298719036,-0.23757084730457012,0.012301166675051212,-0.27375345723089967,0.05560892984601159,20260985,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,frozen_rgb,frozen_rgb,damage_radial_spread,mm,7,2,1.1348617910140073,1.187198377491709,-0.05233658647770166,-0.04611714562258593,3.7060849820022654,3.891330385461018,-0.18524540345875248,-0.05233658647770166,-0.296693278645633,0.2715154647402883,-0.3506608800577768,0.40518026693444104,20260986,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,combined,combined,damage_radial_spread,mm,7,3,1.193002724184505,1.0684255812265815,0.1245771429579234,0.10442318398147832,3.87079044530797,3.4795781606877223,0.39121228462024804,0.1245771429579234,-0.14073218572736432,0.5425174777652638,-0.16790896883776615,0.7293818790707901,20260987,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,combined,combined,damage_radial_spread,mm,7,1,1.193002724184505,1.3417170324020538,-0.14871430821754886,-0.12465546406795071,3.87079044530797,4.3724467109989265,-0.5016562656909558,-0.14871430821754886,-0.4482877969949059,0.3042782700568804,-0.48436831565669125,0.498083501075041,20260988,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,nested_selected_surface,nested_selected_surface,damage_radial_spread,mm,7,1,0.7018403689985807,0.7959382138871481,-0.09409784488856755,-0.1340730015613534,2.2474130699450727,2.555763441924722,-0.30835037197964915,-0.09409784488856755,-0.15471870442807378,-0.032248811000934186,-0.17205623646953372,-0.012733823069802181,20260989,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,nested_selected_surface,nested_selected_surface,damage_radial_spread,mm,7,1,0.7018403689985807,0.7946988631698186,-0.09285849417123804,-0.13230714315241365,2.2474130699450727,2.5524689196273136,-0.3050558496822408,-0.09285849417123804,-0.13219703020774154,-0.045762901040034575,-0.1434201413668621,-0.027583385490231555,20260990,100000
