condition,baseline,target,descriptor_unit,dataset_id,specimens,standardized_mae,standardized_rmse,standardized_r2,physical_mae,physical_rmse,physical_r2
surface_shuffle,combined,damage_width,mm,ykhs7s2dck,38,1.2735792171459683,1.449005743051645,-0.1490272910479531,13.942728605886122,15.863240819062387,-0.1490272910479531
surface_shuffle,combined,equivalent_damage_diameter,mm,6zt73pcnxv,14,0.9159883974227663,1.0805846127372976,0.3320122705010571,6.378130574250339,7.524232595037148,0.3320122705010571
surface_shuffle,combined,equivalent_damage_diameter,mm,74t7kcdgkr,47,0.6170093401281644,0.7835935381169762,0.2488710507918782,4.286312800884435,5.443559432055679,0.2488710507918782
surface_shuffle,combined,equivalent_damage_diameter,mm,cgtnjyggtm,49,0.6411518541198495,0.7712032929589189,0.2621978917846234,4.52201249565181,5.439258897933659,0.2621978917846234
surface_shuffle,combined,equivalent_damage_diameter,mm,w68dtmpfyf,43,0.62974319499271,0.881046549534719,-0.18157895599430662,4.577968743566344,6.404838666726064,-0.18157895599430662
surface_shuffle,combined,equivalent_damage_diameter,mm,xcmzfsbd9t,59,1.0827786264686183,1.3014453470601708,-0.351618658026146,7.368938964659287,8.857093309649086,-0.351618658026146
surface_shuffle,combined,equivalent_damage_diameter,mm,yfxyg8jm46,42,0.6767710925951945,0.8815998353159573,-0.08124389654886754,4.8906980064393135,6.370896458540013,-0.08124389654886754
surface_shuffle,combined,equivalent_damage_diameter,mm,ykhs7s2dck,38,0.8267516160786103,0.9925251592897961,-0.620891763377061,5.967557826368893,7.164124226670615,-0.620891763377061
surface_shuffle,combined,projected_damage_area,mm^2,6zt73pcnxv,14,1.1006929122457596,1.5168378204259059,0.244784489757363,186.1764865504713,256.56523534578423,0.244784489757363
surface_shuffle,combined,projected_damage_area,mm^2,74t7kcdgkr,47,0.5343938406771669,0.6785690188316572,-0.08803258671750203,96.72330597263121,122.81847924900094,-0.08803258671750203
surface_shuffle,combined,projected_damage_area,mm^2,cgtnjyggtm,49,0.755177942104163,0.9525889462953596,0.007220533352521152,132.25449992786838,166.82713795648792,0.007220533352521152
surface_shuffle,combined,projected_damage_area,mm^2,w68dtmpfyf,43,0.6678780167924854,1.0899219809005973,-0.18784386939651854,118.39402824920673,193.20931450311596,-0.18784386939651854
surface_shuffle,combined,projected_damage_area,mm^2,xcmzfsbd9t,59,1.0790200223262936,1.3559994236592445,-0.3999297922369751,181.82678146149948,228.50086723696617,-0.3999297922369751
surface_shuffle,combined,projected_damage_area,mm^2,yfxyg8jm46,42,0.7394629112257012,0.9514265191723233,-0.7916166936893076,135.68065097811422,174.57287920656887,-0.7916166936893076
surface_shuffle,combined,projected_damage_area,mm^2,ykhs7s2dck,38,0.8518318251928287,1.0131204531185567,-1.8145288031742015,156.06022258555421,185.60917629940485,-1.8145288031742015
surface_shuffle,frozen_rgb,damage_eccentricity,1,6zt73pcnxv,14,1.5220754055027217,1.775943561594401,-1.5483348208145613,0.3114780363612674,0.36342970345227776,-1.5483348208145613
surface_shuffle,frozen_rgb,damage_eccentricity,1,74t7kcdgkr,47,1.3731334597458416,1.7202406241734836,-1.3951640203107742,0.2668932873962068,0.33435983373614986,-1.3951640203107742
surface_shuffle,frozen_rgb,damage_eccentricity,1,cgtnjyggtm,49,1.331947278349633,1.628020825149139,-5.3734056273352655,0.28575324982983286,0.34927226410450724,-5.3734056273352655
surface_shuffle,frozen_rgb,damage_eccentricity,1,w68dtmpfyf,43,1.1133777876173974,1.4020760465036985,-2.003355348834048,0.2346556325634863,0.2955017113270246,-2.003355348834048
surface_shuffle,frozen_rgb,damage_eccentricity,1,xcmzfsbd9t,59,1.5173831968921379,1.930878446465553,-3.287781338124084,0.30437051241743324,0.38731314764142216,-3.287781338124084
surface_shuffle,frozen_rgb,damage_eccentricity,1,yfxyg8jm46,42,0.7960602393209724,0.9570625501850965,-0.6541564482833386,0.16894058662752826,0.20310863510206809,-0.6541564482833386
surface_shuffle,frozen_rgb,damage_eccentricity,1,ykhs7s2dck,38,1.4897710186594728,1.8028909624427394,-3.8334088028419337,0.29355387409394906,0.35525300194808523,-3.8334088028419337
surface_shuffle,frozen_rgb,damage_height,mm,6zt73pcnxv,14,1.8510533089341235,2.3979334337339995,-2.006396996620408,20.7743282791445,26.911951213663922,-2.006396996620408
surface_shuffle,frozen_rgb,damage_height,mm,74t7kcdgkr,47,1.357678655064753,1.6263060930249178,-0.9158280238729368,14.91669021863589,17.868075114708002,-0.9158280238729368
surface_shuffle,frozen_rgb,damage_height,mm,cgtnjyggtm,49,0.9706022263783722,1.1624912784854111,-5.491764966435621,11.956541032998578,14.320361414764948,-5.491764966435621
surface_shuffle,frozen_rgb,damage_height,mm,w68dtmpfyf,43,0.8942543654485624,1.2314928591004215,-0.8150867991049462,10.384081306149735,14.300094549079546,-0.8150867991049462
surface_shuffle,frozen_rgb,damage_height,mm,xcmzfsbd9t,59,1.2208091958979421,1.4970917490644529,-2.0286255829456885,14.365555806884416,17.616639145147396,-2.0286255829456885
surface_shuffle,frozen_rgb,damage_height,mm,yfxyg8jm46,42,0.746314083751307,0.9866332322668763,-2.2173044863760745,8.997510785903893,11.894781757877944,-2.2173044863760745
surface_shuffle,frozen_rgb,damage_height,mm,ykhs7s2dck,38,1.6614405447025569,1.9422492620014167,-0.37892415441757366,16.98474220923564,19.855421926685967,-0.37892415441757366
surface_shuffle,frozen_rgb,damage_radial_spread,mm,6zt73pcnxv,14,2.137373362150418,2.7404973581975276,-3.7651314881102076,6.94548908414116,8.905367131238295,-3.7651314881102076
surface_shuffle,frozen_rgb,damage_radial_spread,mm,74t7kcdgkr,47,1.2615184959214072,1.5024278125972363,-0.27793023207137546,3.9154554083794064,4.6631810183938684,-0.27793023207137546
surface_shuffle,frozen_rgb,damage_radial_spread,mm,cgtnjyggtm,49,1.0270880201988364,1.2551602887654103,-5.537328778130101,3.6218298737702033,4.426083199121075,-5.537328778130101
surface_shuffle,frozen_rgb,damage_radial_spread,mm,w68dtmpfyf,43,0.8494412587648151,1.1145403944467678,-0.9533148059480117,2.87316605878899,3.7698423515832014,-0.9533148059480117
surface_shuffle,frozen_rgb,damage_radial_spread,mm,xcmzfsbd9t,59,1.1029934558525707,1.4343296131330996,-1.2223039729970604,3.650403841297198,4.746974972231598,-1.2223039729970604
surface_shuffle,frozen_rgb,damage_radial_spread,mm,yfxyg8jm46,42,0.7946428153856776,1.0673607148819202,-3.7313722643391687,2.75932689528393,3.706315681107268,-3.7313722643391687
surface_shuffle,frozen_rgb,damage_radial_spread,mm,ykhs7s2dck,38,1.5788878497346588,1.8524899480655916,-0.3701584930978312,4.710975833842103,5.527330759584378,-0.3701584930978312
surface_shuffle,frozen_rgb,damage_width,mm,6zt73pcnxv,14,1.9838129870354113,2.5591932009826674,-5.840584058478317,23.09345626291292,29.791425220759685,-5.840584058478317
surface_shuffle,frozen_rgb,damage_width,mm,74t7kcdgkr,47,1.50742489530024,1.750768309576981,-0.11591573982085901,15.491402063392885,17.992177181140253,-0.11591573982085901
surface_shuffle,frozen_rgb,damage_width,mm,cgtnjyggtm,49,0.9835076818695597,1.2512261393731379,-5.534488256127802,12.213173292452712,15.537694265043337,-5.534488256127802
surface_shuffle,frozen_rgb,damage_width,mm,w68dtmpfyf,43,0.8634180072007261,1.0809147612621077,-2.22191155424182,10.525959990015616,13.177470743921106,-2.22191155424182
surface_shuffle,frozen_rgb,damage_width,mm,xcmzfsbd9t,59,1.238322341362188,1.611874189213475,-2.1744387586188063,14.67750389904216,19.105114158661987,-2.1744387586188063
surface_shuffle,frozen_rgb,damage_width,mm,yfxyg8jm46,42,1.0915351781849292,1.4269025613521722,-2.4667829211620145,13.098310167728041,17.122684363499147,-2.4667829211620145
surface_shuffle,frozen_rgb,damage_width,mm,ykhs7s2dck,38,1.3834938983707488,1.6828796539317568,-0.5498734904915472,15.146038576312526,18.42361588132666,-0.5498734904915472
surface_shuffle,frozen_rgb,equivalent_damage_diameter,mm,6zt73pcnxv,14,1.271879968734185,1.60248903397965,-0.46906516051858627,8.856243745209746,11.158311973474852,-0.46906516051858627
surface_shuffle,frozen_rgb,equivalent_damage_diameter,mm,74t7kcdgkr,47,1.1051403901034573,1.4133004123850454,-1.4434405667816184,7.677318790491742,9.818080951323914,-1.4434405667816184
surface_shuffle,frozen_rgb,equivalent_damage_diameter,mm,cgtnjyggtm,49,1.2884028820991877,1.5927064148336267,-2.1468323037232824,9.087042164580959,11.233280015495598,-2.1468323037232824
surface_shuffle,frozen_rgb,equivalent_damage_diameter,mm,w68dtmpfyf,43,0.8798672829009412,1.1413049756341176,-0.9827522866816578,6.396265893200774,8.296808201937335,-0.9827522866816578
surface_shuffle,frozen_rgb,equivalent_damage_diameter,mm,xcmzfsbd9t,59,1.609760942221284,1.997355316875834,-2.183559477732345,10.955360441135259,13.593165824484723,-2.183559477732345
surface_shuffle,frozen_rgb,equivalent_damage_diameter,mm,yfxyg8jm46,42,1.0825727423547464,1.492282805726705,-2.0980108770980146,7.8232306473923,10.784007506917389,-2.0980108770980146
surface_shuffle,frozen_rgb,equivalent_damage_diameter,mm,ykhs7s2dck,38,1.2025180447826542,1.5200717090335978,-2.8018862500078163,8.679869298024109,10.971996482947151,-2.8018862500078163
surface_shuffle,frozen_rgb,projected_damage_area,mm^2,6zt73pcnxv,14,1.1251589017506052,1.839166790387621,-0.11028592911107227,190.3147815420319,311.08550568936727,-0.11028592911107227
surface_shuffle,frozen_rgb,projected_damage_area,mm^2,74t7kcdgkr,47,1.0056221635322673,1.257508118594791,-2.7365899657837702,182.01388716033313,227.60431213762814,-2.7365899657837702
surface_shuffle,frozen_rgb,projected_damage_area,mm^2,cgtnjyggtm,49,1.1599522722155922,1.445842581947885,-1.287092517511193,203.14272855298498,253.2107692620614,-1.287092517511193
surface_shuffle,frozen_rgb,projected_damage_area,mm^2,w68dtmpfyf,43,0.8567789982436185,1.2467821185402193,-0.5543530437747679,151.88030504213972,221.0157448690522,-0.5543530437747679
surface_shuffle,frozen_rgb,projected_damage_area,mm^2,xcmzfsbd9t,59,1.5176397697205646,1.8722211096971677,-1.6687108509537456,255.7390493564126,315.489918182047,-1.6687108509537456
surface_shuffle,frozen_rgb,projected_damage_area,mm^2,yfxyg8jm46,42,0.9730097230440845,1.2629601178285232,-2.156994815020113,178.53308208768414,231.73474740245226,-2.156994815020113
surface_shuffle,frozen_rgb,projected_damage_area,mm^2,ykhs7s2dck,38,1.1741767495231241,1.465957587405676,-4.892862973186263,215.11556561517395,268.57140180190333,-4.892862973186263
surface_shuffle,metadata_only,damage_eccentricity,1,6zt73pcnxv,14,0.958797713055095,1.207967423268038,-0.1789859049143956,0.1962086949505873,0.2471988704551968,-0.1789859049143956
surface_shuffle,metadata_only,damage_eccentricity,1,74t7kcdgkr,47,0.8892139367888839,1.184255772408817,-0.13513595694040226,0.17283478827472132,0.230181497634342,-0.13513595694040226
surface_shuffle,metadata_only,damage_eccentricity,1,cgtnjyggtm,49,0.5376056657749998,0.6885122235746889,-0.13992153292938903,0.11533682197427907,0.14771200679790483,-0.13992153292938903
surface_shuffle,metadata_only,damage_eccentricity,1,w68dtmpfyf,43,0.7675294577430254,0.8983959985396408,-0.2331025563552196,0.16176459816323446,0.18934604558706059,-0.2331025563552196
surface_shuffle,metadata_only,damage_eccentricity,1,xcmzfsbd9t,59,0.7579810125078004,0.9835660884498516,-0.11257642596680473,0.1520427204230361,0.19729262519253543,-0.11257642596680473
surface_shuffle,metadata_only,damage_eccentricity,1,yfxyg8jm46,42,0.5897414887996212,0.7268904961238519,0.04581207094348749,0.12515544446910687,0.15426132441168808,0.04581207094348749
surface_shuffle,metadata_only,damage_eccentricity,1,ykhs7s2dck,38,0.8152818602412424,1.0864572842323037,-0.7552537815484683,0.16064827785929925,0.21408239308546004,-0.7552537815484683
surface_shuffle,metadata_only,damage_height,mm,6zt73pcnxv,14,0.9706502279161977,1.1720378025783063,0.28178359298364597,10.893584955999318,13.153753027431268,0.28178359298364597
surface_shuffle,metadata_only,damage_height,mm,74t7kcdgkr,47,1.1422117005208954,1.2775947388481674,-0.1823285393671119,12.549374652987305,14.036815614110257,-0.1823285393671119
surface_shuffle,metadata_only,damage_height,mm,cgtnjyggtm,49,0.4494659634726154,0.5350054401197997,-0.374990752860348,5.536828671049827,6.590562357906814,-0.374990752860348
surface_shuffle,metadata_only,damage_height,mm,w68dtmpfyf,43,0.592283747234728,0.9152914753462816,-0.0026571093133085366,6.877598617605204,10.628364217214692,-0.0026571093133085366
surface_shuffle,metadata_only,damage_height,mm,xcmzfsbd9t,59,0.6749369195199557,0.9972899805027315,-0.34397646766383194,7.942145272225764,11.73535137079386,-0.34397646766383194
surface_shuffle,metadata_only,damage_height,mm,yfxyg8jm46,42,0.37011712382299977,0.45457550246720607,0.3170439753422869,4.46210635193488,5.480330701918374,0.3170439753422869
surface_shuffle,metadata_only,damage_height,mm,ykhs7s2dck,38,1.3303507058413904,1.759092892510785,-0.13111821647925948,13.600043563783332,17.98303249349393,-0.13111821647925948
surface_shuffle,metadata_only,damage_radial_spread,mm,6zt73pcnxv,14,0.9655088987230351,1.0896753783997328,0.24662641390258155,3.1374637840415187,3.5409482404694206,0.24662641390258155
surface_shuffle,metadata_only,damage_radial_spread,mm,74t7kcdgkr,47,1.0060315181818054,1.1446020124879175,0.25829889571175746,3.1224841820396887,3.5525742624680268,0.25829889571175746
surface_shuffle,metadata_only,damage_radial_spread,mm,cgtnjyggtm,49,0.4023258720924169,0.5480609168101966,-0.24640623297323772,1.4187254002367498,1.9326322205226178,-0.24640623297323772
surface_shuffle,metadata_only,damage_radial_spread,mm,w68dtmpfyf,43,0.505672656314081,0.8546752884307218,-0.1486372859358316,1.7103966848654653,2.8908697389806544,-0.1486372859358316
surface_shuffle,metadata_only,damage_radial_spread,mm,xcmzfsbd9t,59,0.7481840165424657,1.0795709347868958,-0.25894831219045344,2.476146883276559,3.5728860097839403,-0.25894831219045344
surface_shuffle,metadata_only,damage_radial_spread,mm,yfxyg8jm46,42,0.34301445103553146,0.4402313421666535,0.19512838997407267,1.1910873437571055,1.5286643999893434,0.19512838997407267
surface_shuffle,metadata_only,damage_radial_spread,mm,ykhs7s2dck,38,1.1592905993144986,1.5370991875413567,0.056671679655254215,3.459010719911962,4.586289727888269,0.056671679655254215
surface_shuffle,metadata_only,damage_width,mm,6zt73pcnxv,14,0.9322103997455603,1.03401399364857,-0.11670862351134481,10.851809235571052,12.036899190405862,-0.11670862351134481
surface_shuffle,metadata_only,damage_width,mm,74t7kcdgkr,47,1.2164432676632344,1.3761630158535416,0.31053247725266475,12.501061781207547,14.14245887130078,0.31053247725266475
surface_shuffle,metadata_only,damage_width,mm,cgtnjyggtm,49,0.4311922634580786,0.5255723072078502,-0.15293523569674483,5.354534522768361,6.5265434972931855,-0.15293523569674483
surface_shuffle,metadata_only,damage_width,mm,w68dtmpfyf,43,0.47394854471273046,0.6592054296553493,-0.19831851761546648,5.777923760411624,8.036397109957598,-0.19831851761546648
surface_shuffle,metadata_only,damage_width,mm,xcmzfsbd9t,59,0.6524415941561567,0.9580172584197337,-0.12137620587079212,7.733215918231903,11.355122633366616,-0.12137620587079212
surface_shuffle,metadata_only,damage_width,mm,yfxyg8jm46,42,0.43994553137303216,0.54818802765898,0.488321574044445,5.279301246536286,6.578200098371815,0.488321574044445
surface_shuffle,metadata_only,damage_width,mm,ykhs7s2dck,38,0.9217777323020108,1.240474158228207,0.15789630457069204,10.091321044981433,13.580305251486083,0.15789630457069204
surface_shuffle,metadata_only,equivalent_damage_diameter,mm,6zt73pcnxv,14,1.5709333810413622,1.644072642112504,-0.54629706674058,10.938586401226981,11.447863329328314,-0.54629706674058
surface_shuffle,metadata_only,equivalent_damage_diameter,mm,74t7kcdgkr,47,0.5592085565437359,0.6938661788576631,0.41104210635796135,3.8847755429109587,4.820230896213966,0.41104210635796135
surface_shuffle,metadata_only,equivalent_damage_diameter,mm,cgtnjyggtm,49,0.4354035805498934,0.5515634670202357,0.6226076200633985,3.0708800407369856,3.8901500073402397,0.6226076200633985
surface_shuffle,metadata_only,equivalent_damage_diameter,mm,w68dtmpfyf,43,0.3776551973978815,0.6386022854802531,0.37923678294051855,2.745394794703407,4.642370613520442,0.37923678294051855
surface_shuffle,metadata_only,equivalent_damage_diameter,mm,xcmzfsbd9t,59,0.715140269054243,0.8746952368627591,0.3894575975043916,4.866945897350951,5.952810348816652,0.3894575975043916
surface_shuffle,metadata_only,equivalent_damage_diameter,mm,yfxyg8jm46,42,0.3514927841970777,0.44941595990974975,0.7190185491058074,2.540068684610153,3.2477122076301725,0.7190185491058074
surface_shuffle,metadata_only,equivalent_damage_diameter,mm,ykhs7s2dck,38,0.44223696705114734,0.5635460279912214,0.4774477130059921,3.1921010162074905,4.067719305840887,0.4774477130059921
surface_shuffle,metadata_only,projected_damage_area,mm^2,6zt73pcnxv,14,1.7075663929222655,1.8325446096378533,-0.10230483978280902,288.82598229627496,309.96539822653426,-0.10230483978280902
surface_shuffle,metadata_only,projected_damage_area,mm^2,74t7kcdgkr,47,0.4368712000893621,0.5354480529599096,0.3225323912862337,79.07206921271582,96.91411449140949,0.3225323912862337
surface_shuffle,metadata_only,projected_damage_area,mm^2,cgtnjyggtm,49,0.5182850698802272,0.6562075484120551,0.5288880132225582,90.76739257783454,114.92179038269398,0.5288880132225582
surface_shuffle,metadata_only,projected_damage_area,mm^2,w68dtmpfyf,43,0.3801893966630435,0.9070852230780162,0.17725600294307198,67.39577143854227,160.79803620622022,0.17725600294307198
surface_shuffle,metadata_only,projected_damage_area,mm^2,xcmzfsbd9t,59,0.7119120972523411,0.9201600507101372,0.3553648323893486,119.96504480781111,155.05712311933377,0.3553648323893486
surface_shuffle,metadata_only,projected_damage_area,mm^2,yfxyg8jm46,42,0.33568886975372997,0.39143277971550655,0.6967442951913017,61.594007870925715,71.82220170845372,0.6967442951913017
surface_shuffle,metadata_only,projected_damage_area,mm^2,ykhs7s2dck,38,0.4107243624213299,0.5295333155040076,0.23109956066532067,75.24693668996555,97.01338297065267,0.23109956066532067
surface_shuffle,nested_selected_surface,damage_eccentricity,1,6zt73pcnxv,14,1.2217616280600299,1.4480960776941365,-0.6943101902173427,0.25002172128521577,0.29633888118285906,-0.6943101902173427
surface_shuffle,nested_selected_surface,damage_eccentricity,1,74t7kcdgkr,47,0.954017477477895,1.1967687149289263,-0.1592505630015557,0.18543052679281508,0.23261361400328542,-0.1592505630015557
surface_shuffle,nested_selected_surface,damage_eccentricity,1,cgtnjyggtm,49,0.643605443926322,0.7911290310415572,-0.5050339291475012,0.13807779797260283,0.16972720717216663,-0.5050339291475012
surface_shuffle,nested_selected_surface,damage_eccentricity,1,w68dtmpfyf,43,0.7229012117823571,0.856377459933344,-0.12045401284130142,0.15235874383187592,0.18049021348252955,-0.12045401284130142
surface_shuffle,nested_selected_surface,damage_eccentricity,1,xcmzfsbd9t,59,1.0663672039930736,1.3217466667197066,-1.0091816726426872,0.21390162548873223,0.26512795914670234,-1.0091816726426872
surface_shuffle,nested_selected_surface,damage_eccentricity,1,yfxyg8jm46,42,0.6460504676827911,0.7799619001096049,-0.09860789123930669,0.13710538425385752,0.1655241832754186,-0.09860789123930669
surface_shuffle,nested_selected_surface,damage_eccentricity,1,ykhs7s2dck,38,1.253428136545041,1.3636097043835484,-1.764997684320036,0.24698338252830562,0.26869425331826313,-1.764997684320036
surface_shuffle,nested_selected_surface,damage_height,mm,6zt73pcnxv,14,0.9824491888606383,1.3808771474729398,0.003029821677794975,11.026004420543945,15.497552143049822,0.003029821677794975
surface_shuffle,nested_selected_surface,damage_height,mm,74t7kcdgkr,47,1.1397059510754173,1.3221138534866754,-0.26616310757522865,12.521844214835188,14.525943022420941,-0.26616310757522865
surface_shuffle,nested_selected_surface,damage_height,mm,cgtnjyggtm,49,0.3362488880012774,0.4094041587729573,0.19482945100832194,4.142143421294961,5.043320003204769,0.19482945100832194
surface_shuffle,nested_selected_surface,damage_height,mm,w68dtmpfyf,43,0.6314833043880131,0.9388042497437431,-0.054832971202748215,7.332783858373473,10.901394543383606,-0.054832971202748215
surface_shuffle,nested_selected_surface,damage_height,mm,xcmzfsbd9t,59,0.7861602379940771,1.0811958899847,-0.5796378270841025,9.250936845827608,12.722692414128675,-0.5796378270841025
surface_shuffle,nested_selected_surface,damage_height,mm,yfxyg8jm46,42,0.4767679378708247,0.576365173801303,-0.09793378200728342,5.747881162584842,6.948618525098969,-0.09793378200728342
surface_shuffle,nested_selected_surface,damage_height,mm,ykhs7s2dck,38,1.437276230612827,1.7790525912815203,-0.15693250252763447,14.693132618110715,18.18707851805729,-0.15693250252763447
surface_shuffle,nested_selected_surface,damage_radial_spread,mm,6zt73pcnxv,14,0.911314249223301,1.250254265064416,0.008225807744413283,2.961355878335912,4.062756420651375,0.008225807744413283
surface_shuffle,nested_selected_surface,damage_radial_spread,mm,74t7kcdgkr,47,1.2095272740662188,1.3583503806981025,-0.04458439320001073,3.7540869373983563,4.215998704556414,-0.04458439320001073
surface_shuffle,nested_selected_surface,damage_radial_spread,mm,cgtnjyggtm,49,0.337015770310992,0.44217918242310505,0.18866813891532497,1.1884217913550645,1.5592604927367844,0.18866813891532497
surface_shuffle,nested_selected_surface,damage_radial_spread,mm,w68dtmpfyf,43,0.5376400077853032,0.85520594541143,-0.15006407720446857,1.8185236545514565,2.8926646431133394,-0.15006407720446857
surface_shuffle,nested_selected_surface,damage_radial_spread,mm,xcmzfsbd9t,59,0.8078803735225555,1.1648735677147206,-0.46576083873183527,2.6737145203965156,3.85519870825032,-0.46576083873183527
surface_shuffle,nested_selected_surface,damage_radial_spread,mm,yfxyg8jm46,42,0.44699790507098397,0.5274625767103428,-0.15544158860343793,1.5521606912148391,1.8315671468900372,-0.15544158860343793
surface_shuffle,nested_selected_surface,damage_radial_spread,mm,ykhs7s2dck,38,1.3211919172306825,1.67822250536903,-0.1244966564599812,3.9420806202209095,5.0073636755974205,-0.1244966564599812
surface_shuffle,nested_selected_surface,damage_width,mm,6zt73pcnxv,14,0.7346358523163886,1.0165800556430495,-0.07936966264742362,8.551854955838861,11.833951691094203,-0.07936966264742362
surface_shuffle,nested_selected_surface,damage_width,mm,74t7kcdgkr,47,1.4005650628249013,1.6540395210414354,0.00398514916750492,14.393232174821042,16.998121318734857,0.00398514916750492
surface_shuffle,nested_selected_surface,damage_width,mm,cgtnjyggtm,49,0.3362004945108773,0.4356699550748205,0.2077628818324062,4.174929160354257,5.410138382985779,0.2077628818324062
surface_shuffle,nested_selected_surface,damage_width,mm,w68dtmpfyf,43,0.5705137413010941,0.6843786790551715,-0.29158698834412045,6.955153546262974,8.343285099079198,-0.29158698834412045
surface_shuffle,nested_selected_surface,damage_width,mm,xcmzfsbd9t,59,0.8362975833385244,1.326763338875001,-1.1507582436582577,9.912411841579278,15.725771415883981,-1.1507582436582577
surface_shuffle,nested_selected_surface,damage_width,mm,yfxyg8jm46,42,0.571648741355863,0.7519921800343363,0.03713663702147929,6.859726256116935,9.023829020494432,0.03713663702147929
surface_shuffle,nested_selected_surface,damage_width,mm,ykhs7s2dck,38,1.1611558284259107,1.492788322294982,-0.21951343301459225,12.711954126548694,16.342558172735558,-0.21951343301459225
surface_shuffle,nested_selected_surface,equivalent_damage_diameter,mm,6zt73pcnxv,14,0.9159883974227663,1.0805846127372976,0.3320122705010571,6.378130574250339,7.524232595037148,0.3320122705010571
surface_shuffle,nested_selected_surface,equivalent_damage_diameter,mm,74t7kcdgkr,47,1.0195582196266146,1.2184505449439922,-0.8161370637005063,7.082786537922975,8.4644750547102,-0.8161370637005063
surface_shuffle,nested_selected_surface,equivalent_damage_diameter,mm,cgtnjyggtm,49,0.8617790275873769,0.9857594172137675,-0.205435592685705,6.078085099809022,6.952512690564328,-0.205435592685705
surface_shuffle,nested_selected_surface,equivalent_damage_diameter,mm,w68dtmpfyf,43,0.62974319499271,0.881046549534719,-0.18157895599430662,4.577968743566344,6.404838666726064,-0.18157895599430662
surface_shuffle,nested_selected_surface,equivalent_damage_diameter,mm,xcmzfsbd9t,59,1.0827786264686183,1.3014453470601708,-0.351618658026146,7.368938964659287,8.857093309649086,-0.351618658026146
surface_shuffle,nested_selected_surface,equivalent_damage_diameter,mm,yfxyg8jm46,42,0.6767710925951945,0.8815998353159573,-0.08124389654886754,4.8906980064393135,6.370896458540013,-0.08124389654886754
surface_shuffle,nested_selected_surface,equivalent_damage_diameter,mm,ykhs7s2dck,38,0.930879069789577,1.0542047457885602,-0.8286092003805181,6.71915793122271,7.609332306073872,-0.8286092003805181
surface_shuffle,nested_selected_surface,projected_damage_area,mm^2,6zt73pcnxv,14,1.1006929122457596,1.5168378204259059,0.244784489757363,186.1764865504713,256.56523534578423,0.244784489757363
surface_shuffle,nested_selected_surface,projected_damage_area,mm^2,74t7kcdgkr,47,0.8888435415480533,0.9734032963604161,-1.2389246264961113,160.87738908444132,176.18239152856154,-1.2389246264961113
surface_shuffle,nested_selected_surface,projected_damage_area,mm^2,cgtnjyggtm,49,0.8119176921440561,1.027555404095028,-0.15518676895838301,142.19134639699269,179.95603226718967,-0.15518676895838301
surface_shuffle,nested_selected_surface,projected_damage_area,mm^2,w68dtmpfyf,43,0.5791884578708977,0.9884973421301777,0.022943788840940615,102.67212412845068,175.22987627363216,0.022943788840940615
surface_shuffle,nested_selected_surface,projected_damage_area,mm^2,xcmzfsbd9t,59,1.0790200223262936,1.3559994236592445,-0.3999297922369751,181.82678146149948,228.50086723696617,-0.3999297922369751
surface_shuffle,nested_selected_surface,projected_damage_area,mm^2,yfxyg8jm46,42,0.6511080568077872,0.7224472093014644,-0.033015483996824635,119.46882482360401,132.55851803691883,-0.033015483996824635
surface_shuffle,nested_selected_surface,projected_damage_area,mm^2,ykhs7s2dck,38,0.9642567762371718,1.0194508150563932,-1.8498111817032994,176.65708497699933,186.76893303054388,-1.8498111817032994
surface_shuffle,profile_extra_trees,damage_eccentricity,1,6zt73pcnxv,14,0.8120290006901021,1.1351990128717064,-0.04121922438920689,0.16617389499163218,0.23230751783400785,-0.04121922438920689
surface_shuffle,profile_extra_trees,damage_eccentricity,1,74t7kcdgkr,47,1.201881260558878,1.3757763479336558,-0.5319780327528212,0.23360732958166308,0.26740698044742484,-0.5319780327528212
surface_shuffle,profile_extra_trees,damage_eccentricity,1,cgtnjyggtm,49,0.643605443926322,0.7911290310415572,-0.5050339291475012,0.13807779797260283,0.16972720717216663,-0.5050339291475012
surface_shuffle,profile_extra_trees,damage_eccentricity,1,w68dtmpfyf,43,0.7229012117823571,0.856377459933344,-0.12045401284130142,0.15235874383187592,0.18049021348252955,-0.12045401284130142
surface_shuffle,profile_extra_trees,damage_eccentricity,1,xcmzfsbd9t,59,1.012287285768136,1.227609617553123,-0.733178626420121,0.20305378398414015,0.24624509425734323,-0.733178626420121
surface_shuffle,profile_extra_trees,damage_eccentricity,1,yfxyg8jm46,42,0.6303514704698868,0.782575373771394,-0.10598259281356337,0.13377372960310613,0.16607881689703352,-0.10598259281356337
surface_shuffle,profile_extra_trees,damage_eccentricity,1,ykhs7s2dck,38,1.253428136545041,1.3636097043835484,-1.764997684320036,0.24698338252830562,0.26869425331826313,-1.764997684320036
surface_shuffle,profile_extra_trees,damage_height,mm,6zt73pcnxv,14,1.00579037356706,1.337616551524117,0.06451818192217662,11.287961994199435,15.012039479824704,0.06451818192217662
surface_shuffle,profile_extra_trees,damage_height,mm,74t7kcdgkr,47,1.1397059510754173,1.3221138534866754,-0.26616310757522865,12.521844214835188,14.525943022420941,-0.26616310757522865
surface_shuffle,profile_extra_trees,damage_height,mm,cgtnjyggtm,49,0.3362488880012774,0.4094041587729573,0.19482945100832194,4.142143421294961,5.043320003204769,0.19482945100832194
