method,outer_domain,inner_domain,pca_dimension,mae,fit_sample_count,query_sample_count,fit_domains,pca_state_sha256,ridge_state_sha256,state_sha256
sparse_only_0.25,yfxyg8jm46,74t7kcdgkr,16,0.07064843106442013,189,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",22907a52d427b3e4da8f94abe59b5eb85eba4ace1906dd35ebf61648072adf18,60ab572aed49498e559496f3d3f74d131ba1f66c8da088a5ce8123d2c3dce47d,d52a8cc1ec932e62a077f60cc528668d3f633892d933122453befcc6499b917d
sparse_only_0.25,yfxyg8jm46,74t7kcdgkr,32,0.06950461236805962,189,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",97cc7065d13f8a43d95ed87497ba5f6377ebad811d2e586fca961d1c39cee370,4a71ad4857d82447f796bea278d225dbb897bf23578806c27de92c132aaed977,a794021a02c14819c959b0bd67f40cb7ef1b2a3ce7dd0608d630a89f500e66aa
sparse_only_0.25,yfxyg8jm46,cgtnjyggtm,8,0.12916795139988477,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",c8600c626679794155da7a7b98c8d3a4fe659bf7f2a7fa640ad474569d0a8d73,12a8beb3e0d66a2c1343ce89b64979161667a6caad2b2540acbd09f82b1a1d21,54241f8a42850675f188c3e8fd07cb87ae16f44c94b1a1f5026bf6e85f056fdd
sparse_only_0.25,yfxyg8jm46,cgtnjyggtm,16,0.12974268417922483,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",8c6f846bdcc1cc2b9fc9c2eaee0914331aad5a029e2402a7b1b8563e4e852b6c,0a81367e0fd57edbed1ee079028985a995c3e7424f2bb3c201018b6bbaf920d5,a2a3a1ad30a1ae72269458928b07a40741187e20e4fbdc80e80c78ed43f49f9c
sparse_only_0.25,yfxyg8jm46,cgtnjyggtm,32,0.12851503690894672,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",6615f8e988211ac7d2136d7cc76cbd4cc51e3bcb57cb45ea1bb8af14660e117d,67b47786b6a8db546938bfde63e36644afbb9bf180b4605cdb0afa0b1cd5790d,8f82273c0c54b6685e119166b36fbb38517d7953407db621a2f4f3c9b681bf52
sparse_only_0.25,yfxyg8jm46,w68dtmpfyf,8,0.09786137646510305,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",6e4c56887cbb1d877329544d5b2299f5cfb5dc77efdc804c7ad82ac5a7ffd861,6bad0ff6da3375ba42a38716b24ab775c2336ccc78b1c3d5a19447033be4cefe,9ca4a7eadf3d7925c319a5244f8c6a711c84b652c209ae5308555858eea86afe
sparse_only_0.25,yfxyg8jm46,w68dtmpfyf,16,0.09633588418095704,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",ebecc5dc4bf401a87b905b53dc46295de1c28a675a52a8fb6deb2fe6d5e0fdaa,bb17877c9f8c5f76d66e70a1ccf764dd1c78dc28e4475adffc1f2d45c49b6e4e,1cce5af8c555c9ef93a0a00547531e4d395ed29fa773c89fb3f192cb3ad23f60
sparse_only_0.25,yfxyg8jm46,w68dtmpfyf,32,0.10128186588981919,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",aac0799e7957b6eba61f154b4806c9cc6351fe7fc2c7c85effe1ff8085d1c17e,ce2449b5f8fa430b6a4bf2a80d9905d11f4b256c0deb664365ff823a2f5ae479,3856aab1c7f49f36101e442d19e5c7c938c0cfc0b9b9523b08b9849d6ab80690
sparse_only_0.25,yfxyg8jm46,xcmzfsbd9t,8,0.07368594487065232,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",cbdaeb0d5d0714a7a59962e22d87d43331ed60969e12727dbd8ac18a3a79a521,06f614b4235acc7084a41485b019c05569b0e9dcfb893e7178afcc5497423f6e,debbb24373bb17c912f0cbb4dfb734d5240f5fd3d163cbb89eed7942d9f1fd28
sparse_only_0.25,yfxyg8jm46,xcmzfsbd9t,16,0.07774385644249407,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",b7fe020812e1e5f7bec4a2c12a86ff85f35c5c007710e137ddd2d8fccc7fac90,574fa997a0a1e1073aee0d839fde9672169729cb7c2498c895673f92de79af01,e75da0648b9847b4ad4fe177ee1f1e996cdbf603815699ea1f4aca59cc67b4b3
sparse_only_0.25,yfxyg8jm46,xcmzfsbd9t,32,0.09232813443721545,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",6154803d146bd74cea78695c322d005c9893329613eca4b4bb754749378783e6,428eb016210c3ee6852fcfc49aa7fe3e54cb5964bd7c68f601cf13593623e09f,bf429fbb1f4c43728fa12f1a4aa0edd858f5625038c22eeedaba5ce1fb8e740d
sparse_only_0.25,yfxyg8jm46,ykhs7s2dck,8,0.06156984382025113,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",db0729bf519b8c7b142a0e65d9ade35c50327499c05f70acf0888ac250e68e18,006984e6173d48f910c9c1b06286e28de4ced2689025597239bbb75d1d366fb8,b74ac175e1fd2cc757d1b22763fa60612a0333fb8906a363b292dd9e3a77e0e5
sparse_only_0.25,yfxyg8jm46,ykhs7s2dck,16,0.05939489181572817,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",3c0ca9f63f1d6cff9fab47f17ff6eed56598bac69c0e5616e932c882d36726df,c98eca223196e0876cbbaf2ac1c140d3ff08c32b6f97d08e9c6fc1e3bc84d2a6,6dc86f3235fd4e73e00a4a38170ccaf4c9ace35196625aafb57dd295462b28f8
sparse_only_0.25,yfxyg8jm46,ykhs7s2dck,32,0.0750520574481048,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",ba85b984c288a70e500111b4343d241ce4764e7f057771b70ef601be5ec04ac7,e9b3fc0f6eccebe024323d03ecbf707eba35c27d9d6319031b4bf2c9288b9df7,28ddf1dddec9cc11d3418518e88e257e42e4d7849e3c9ad09ce993193e7dd687
sparse_only_0.25,ykhs7s2dck,74t7kcdgkr,8,0.06539221145484723,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",1b803e68bcabbdeffdbc853ea04f406322c425e805b425c9eac010cf15064864,34e2b9a0551f8f92b75bd04ae71152f3f6380730281f3b9ef445c167ad941e9c,f961cd96c3ce616ebca2f424a190724d6c99c52a2a614e6755eeb1cba146845d
sparse_only_0.25,ykhs7s2dck,74t7kcdgkr,16,0.06745020071694283,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",94239c3e4e9ddec5f9263c28c299ad4e62232c956ffe3412f71a1c8f8b4025fe,0d63eda2d542bca14fa3ceb9d6933fd6ccb3673ab0b539b358ec01843359161b,27b18e0538f447573c30a8983ee7410ba3407208b80958263bd9f666749b1722
sparse_only_0.25,ykhs7s2dck,74t7kcdgkr,32,0.06112040287215447,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",7f486300c70399b25539671627dfe9983ad113d949997b84812eb1c0ce519977,902865053faa3b3f526ee71db3b2619211c6ae823ada381bd7e0b22dd81acd72,80264f62897e2eece3aa41edef9dc6a6dfce5826ac3f758c66f8843469c57e08
sparse_only_0.25,ykhs7s2dck,cgtnjyggtm,8,0.13038101772414332,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",c890b5a41970128ab8caffa4f1405b92d101d11a142b500e1a90ddf4f2456b9c,90db2b1773f3b6c2573d70b6b1d4199ba0205994e3e6d66fadc8adf454ab6877,673a0acbfc6d3b7d5e02b87db1af376d169b3fb753912134cb819a95916b1609
sparse_only_0.25,ykhs7s2dck,cgtnjyggtm,16,0.13211483921244996,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",6e6125e936b383b8df55ca2fe148792a558b0eac6fc0719a277e58a7a53c9e92,bf7e3a363c95859ef7fb48b2c09ccfe8694ca50d00e1a56808ff44126b0adf1f,f93af75b6d93e79560a40076a8240bc70757d2e222d8187ecf96ab42326e9fde
sparse_only_0.25,ykhs7s2dck,cgtnjyggtm,32,0.1366677191705334,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",3d6dabadb5ca98fb36cb21e69e0df8ff1506616139219120fa27b1c21129a7f6,c7544665e1a189f65ae94afe657434ba92a9d86df00839b07065dd781fea1590,c085a9b52b24864e25670434eb0b492de803f6438ed1abf87f47e683a9efe682
sparse_only_0.25,ykhs7s2dck,w68dtmpfyf,8,0.10943819348856938,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",22e71f10e54c628a30d59368c1be551a09640eadfb8b532d5bdcc65549ae314a,3be55ecbe2f5b59496259dcf0d821b2e1f5ccebf6404da76b702a4cf146c793f,2696c764aa1c076dd0a47c0676f3be1310768b9e470bc7950a0f22c85fee9916
sparse_only_0.25,ykhs7s2dck,w68dtmpfyf,16,0.10988593816068407,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",518a45012e4b1df044ade1e770899ce3765961f611798532ef11fce5c2be63d9,cc4bf84fe74431034fabd33a1a6ea7d231f447463b6ec1e2245028f3020dadbd,18f2408a9c110942983ea488e01fe989d99aa8965ba2d7a06460c94e7a7e9cdc
sparse_only_0.25,ykhs7s2dck,w68dtmpfyf,32,0.10592843131636304,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",caa6f6d893a76311bf6d76b7d3fb821db297118dd905d16b3c7911b3cbce75e2,e8c78f8ab48c49ab3326c67ce529d814c3c10e9a33f6afdb1e0d0e9470db26aa,b9b41d27a96fc75d75b68f9e500a22ade7918c2a80a6c46941613149979ca9ff
sparse_only_0.25,ykhs7s2dck,xcmzfsbd9t,8,0.06123322632544471,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",875cf662e8c6a05be4c906a66966da831025675f29c6b6e0111e4d6d58350c9e,58c12195935510a99e0ad9186f099d737757640be3b07d580e209548458f669a,c65499ffcd14a779491d937aacaeaaf581f14514c3316c461bea78b5c252cdb9
sparse_only_0.25,ykhs7s2dck,xcmzfsbd9t,16,0.06550123102196397,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",b534c074747613246448d3ecbe68e0110f5dc14a434d12e3c30f6ee1ac3fd8c1,53880dfb3bf6f20f966c95bb17bafdcf71a6d7ebb602aed571b0771e9243231a,b7b1797ae4560040d3bf2c2745393c702438bd6ba623947858416f73d9ebf925
sparse_only_0.25,ykhs7s2dck,xcmzfsbd9t,32,0.08088680563667353,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",4f640775dcc053733e76cb6c5af8a929f16c5a734fd3a0ec2dd197cce01d5f1a,cbc8de6f3cc476dbaf130a57eb449f934c9687179944e7494c9f4001100dd56d,1b01686faeea671e2b449f2a0e2c98e70db99c52b83ccfbf85dfb1e72e5c67d8
sparse_only_0.25,ykhs7s2dck,yfxyg8jm46,8,0.12621232127742843,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",329ac67bb87038cdc59e132625bb0a995e62dc2dc07b551b63ef9cf079e8f69e,006984e6173d48f910c9c1b06286e28de4ced2689025597239bbb75d1d366fb8,b8275a3b7d332819fb7cc5c4cafa0d6ca4a3a5a4b2efa08c81aee71cc14fb594
sparse_only_0.25,ykhs7s2dck,yfxyg8jm46,16,0.13101885281852554,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",ebac0b9deab055da6621d512b5d8d6c0769457804618c9e8f0aa16acd26ca11e,c98eca223196e0876cbbaf2ac1c140d3ff08c32b6f97d08e9c6fc1e3bc84d2a6,bbedd24bf287911af0cb8ee8090805444e6f078f96a9437b8120d042ffa3c2a2
sparse_only_0.25,ykhs7s2dck,yfxyg8jm46,32,0.12682835625226718,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",d24096fef20485792ff1a9b8e36f39b508430e24fa4f3e62901ca2240436475d,e9b3fc0f6eccebe024323d03ecbf707eba35c27d9d6319031b4bf2c9288b9df7,ee4239dc1196937d4980ada718a0d6ae66706d794e34fc69bd4bd9b1e9d6f069
sparse_only_0.5,74t7kcdgkr,cgtnjyggtm,8,0.13368264608857336,182,49,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",c754d7c1d3f09b0373c0aa51257f3a8205f97c93b37ca1b1d27b970d3604e88c,c6814fa832686bc3e80d1d0b8a96af746bb2af0d476aba18262c0a13b065e25c,998409c60179acb82b708ef8ae06f451ed9ce813d0bbdc614c6da594fa17beb0
sparse_only_0.5,74t7kcdgkr,cgtnjyggtm,16,0.13341694867843729,182,49,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",df4fc16919aa1b84524d254bcdb6eb0e99511d4e00abd4819aef5f16d1a4de1a,08d2f9e166915cead4911f378c170f57a4a8940f348e0cd12120a162af9bac81,4ab24dee6271f6b3a5555ac61048a4e0c13012178ba23139823566fd39a373c4
sparse_only_0.5,74t7kcdgkr,cgtnjyggtm,32,0.13934301120274706,182,49,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",9c6b1d07da4dcebde6051d157ba9c70d81772a55c0e44c4fd98b7406e4fa944e,4b13d6815a0f69ac2839293509670b76575949422f005028318fce82949dfc60,40a94be1fd7000141315eb849675ea25d5c0f706ab6d6e7b26bf71205ec59d92
sparse_only_0.5,74t7kcdgkr,w68dtmpfyf,8,0.0998619366142415,188,43,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",3bf0d6986f4ef90d539a339b3035719be02904d5bf0c1c07d7f9eca0b03620e4,d7bb52d2ea312a68a319888fddfc3ae1ec01e015d54b7a79de27284256e29315,2a0240fb3256fc91540c19d4089dd035dadf8dbc953980c3162c00c813026e46
sparse_only_0.5,74t7kcdgkr,w68dtmpfyf,16,0.1007835544610972,188,43,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",4572a79a2cdc7c98d810f0fe44028ac1915b0ecf8acab0f4ab34d639f87ee101,ff1b70cbb17b3e2bfe078780b4cd70cb8715fb734dd3035097f20255b277c67c,eaf50ec427a3384edc8fb388d193d9217482634f252491d788a3d424e595504f
sparse_only_0.5,74t7kcdgkr,w68dtmpfyf,32,0.1046789094972234,188,43,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",b3a37251349eca17ed31762408350db250ba8215d2990defa293518a7f68e2c0,0d63bd8d64692ab55eb38dd6a7fbdd1f1cb00b4b32b6a3365bd93cb9b8061af3,6c205051b5e26f6d946f1f2739829b7218007e34fe0a58a122068124b445e038
sparse_only_0.5,74t7kcdgkr,xcmzfsbd9t,8,0.06372804212112072,172,59,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",919036bf03779d4b99bc066478a964f236e2ba33e440a4a3943e6304be218873,b58151f6f2e3da28ad76a46559cc69bf800f7c6bf140de38534b7a3742858688,c8287dce18c03eab3e0b3db715e2ba0c49e42ae52764d1300236f8c32dcfaf42
sparse_only_0.5,74t7kcdgkr,xcmzfsbd9t,16,0.06618960005378861,172,59,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",5d38e5919ea644c536b17915a7d880201f321c5d477e67beff3b3a3cfec66508,1f30a7d674e20b7e5020fa1f16e741cc870a6349710ac0922aaf8d49a3757ad4,e5655b04790f51c427964d30b15a5456ea09b044ba02507ebddf12db7c75f2bd
sparse_only_0.5,74t7kcdgkr,xcmzfsbd9t,32,0.08764064564352746,172,59,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",8ad314be065280418d2541a3ae01d0ad1591c356ce836fabf7f7fbe82317cdcf,96a90946bd86ad39bb2682ab998f402ba08bc9b8a53d4667a6d89968565f6acc,ee1f7d6052d9c79ea6c78e954300d4f9efc61efa2d0bf8a5ee26ecaf4c766e5f
sparse_only_0.5,74t7kcdgkr,yfxyg8jm46,8,0.12308817525331409,189,42,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",ab8cc71d7526866ba6c178490e2c3dadaba61f22b761e76199cd6c07fa8a0867,24ee36310ec9f3d28c29fd8da3c66b42e5eeebe605dd5d08c7133da9e4cb0d35,c82a654289f5120885bfca2c9b24d7e12eb615905e44dc1ebb046cc3d5620e90
sparse_only_0.5,74t7kcdgkr,yfxyg8jm46,16,0.12790967588289365,189,42,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",c97ef599576dee6b779e3f06713c61a2b01f42e23276affb1a47221f1ff8fcc5,b4793a8ae8406774baf5b754a5b8f5cfb7b2db5de9e31c5197396ebca2a6a419,663821858d901ae42ac48cab8900db6421dab2f96be447ed292a89e866353ecb
sparse_only_0.5,74t7kcdgkr,yfxyg8jm46,32,0.12571605402042774,189,42,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",30bb5d1a540a0a070a15e002ad01124e2c8d20e0daaf741f5ceb523699ce9cc0,829454feb3615884cc0a8e689ec52a61e320aaf441331d79c3a65689c2341e71,41e5a0004c866fca0d3b26adae6f31ddc79df21bfb1367509e5daa666d8f052d
sparse_only_0.5,74t7kcdgkr,ykhs7s2dck,8,0.06882459913139675,193,38,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",3dfd51f37f7cc24274453858ae67e3e474a01aef32c5de22bc803f874c1fc642,bbd4d3d77e394ec000723937b3cedbb9aae68335821a4e8bf34c88d4fa8e55ec,75472cf2253aa688e89156f6b8bcaeb7840aebac195f60ceed8f7369dc30883b
sparse_only_0.5,74t7kcdgkr,ykhs7s2dck,16,0.06968585011978287,193,38,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",92284de8ee5170298555a6d047d679946dbd9ec9d74492c92c9ce5d19c8d1916,41e713890231606308280f595a6602dbe61fb14b41ac89be13df24f670c45b55,c2ac31a4eb83e75e3d5a83a09203dc6a666018e1bdbeb1a3494afc745a73fcaf
sparse_only_0.5,74t7kcdgkr,ykhs7s2dck,32,0.09391999166717167,193,38,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",6d8ba3cfeb3dede5dee2713353fddaaf9ee7165cbd4d418b33e166fd3196a268,2d5b8a92cc3cde3239dc80a4514e1009c89dc69297d00e778e09de172d3c5f80,23868c1881e9928e7009f1e8a391461eb7082f072ae3ded7576937f9ab841b27
sparse_only_0.5,cgtnjyggtm,74t7kcdgkr,8,0.0601253727165376,182,45,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",213c774a240b008ea770599b4fdc11e9a81433516da82865cf81babc9a8a84e0,c6814fa832686bc3e80d1d0b8a96af746bb2af0d476aba18262c0a13b065e25c,6771358ed2110cc62eef874c17087ac21d935d3f28cec5d760f4b82a487eb2e5
sparse_only_0.5,cgtnjyggtm,74t7kcdgkr,16,0.06409298644273868,182,45,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",2f5981ac096e2e99f9a4432301a7f52dbc0b1f3fcd95765b145efef00c14a1b4,08d2f9e166915cead4911f378c170f57a4a8940f348e0cd12120a162af9bac81,b226b617a11f0fa0709ef883b76826c1e3d544dc628a8b33cff419f3f947b1a5
sparse_only_0.5,cgtnjyggtm,74t7kcdgkr,32,0.061087079719487285,182,45,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",efd2ebb437b6a198ad110ed065fc2f3c5cb63d1d3d0c22208e48ea4e8b07bb4c,4b13d6815a0f69ac2839293509670b76575949422f005028318fce82949dfc60,dcccefb93e61afd54669377faf41d3221567295e100479d5c2863bc9c521b700
sparse_only_0.5,cgtnjyggtm,w68dtmpfyf,8,0.09317254946695162,184,43,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",2b056415b8e711dbb31658b6047b672cd16808e9f36af5850918797c31251ef7,54eda52d8c151ae0e4642b323679fe8d8b91f7c99f10be96041573be676e6906,cbf05a6ffc6738ea93d45873128ce5c1c90b25f2a1120c9e488f69ed07e585fd
sparse_only_0.5,cgtnjyggtm,w68dtmpfyf,16,0.08673101783759915,184,43,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",ad18cbb70fbabd689a0f3a38afe4b3ac0f712fbe899b67207c334871319cd4e1,293fc7e545705e99a3a8c6d77dfc6473dbeaa878c272ef72a31039860d0a7c74,455d3c976416fd1abfab276269b28823edeb8b4824a575f455c06d30467cc815
sparse_only_0.5,cgtnjyggtm,w68dtmpfyf,32,0.09507929290352418,184,43,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",1a3f3f800014a41801f7523964e399cd14a68a8db0c786bd59e76a52c5404ce9,34dc35fea9a536f77c6a734fd73396d5c0a5caa75f6b2847fe0218b14b97db91,6a511e9161a065c21259c3b1179fe1f17b63a64c3954ab878fd76e83867e36d8
sparse_only_0.5,cgtnjyggtm,xcmzfsbd9t,8,0.07150284335974195,168,59,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",0cee0740dc21553c3d85a474f837e0d69ecaed7ac9aa546e2a5ad7bea391650d,5e64dfeb40e1864168eb3ec30e3a7746793a48ae88e8073171c741f69014afb3,d20903473a66963379d6a93bb74e5f1256ec8243b9020a00eb92327a1c297eb3
sparse_only_0.5,cgtnjyggtm,xcmzfsbd9t,16,0.07017308580872134,168,59,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",df265e9fd39730abe0f8e64e4eb114d8692b6f0f97d4fd6e79c775f452457e35,8ae48a42f7f86f0531d5ae5485f6ed28b7b25b82295034fafa41806cb91e5cc6,7c83e075944fb5097a247a9db86e8c722c7e9cd6dcb1f82a14c7d0fbb0a4b66a
sparse_only_0.5,cgtnjyggtm,xcmzfsbd9t,32,0.07132046685415559,168,59,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",3cba8a1f5b19b722a26d8ded78f23b6383ee7843ffa9ae9a480494b4f51cde60,8d5efa78a50c37d2bbabe5c59ef3354899611052ba987bf884e5347f40a1afd0,95025cfdf84cef6db89c9449a0accaa4b91ec0c90d3b252e95e9714b46fb8418
sparse_only_0.5,cgtnjyggtm,yfxyg8jm46,8,0.1294139357626164,185,42,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",e755b6df6769f9e7ef71064cbe7a83bb85e8a1eab0a1e924ad0f845e145cc015,d988bd50089033cdfb43adef3589d9a3ab25257bf5c78b5671a62fe518ea13dd,ce51fc3bad2f29bebafab99b4620101f7f25c8ecb29c695618aebfa4cc816065
sparse_only_0.5,cgtnjyggtm,yfxyg8jm46,16,0.12645501242885032,185,42,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",c946f963d4acaa1158f47b2e8662a892814b9090c20542fc29be4a75bb47e231,2b746caf0a9e3fb5a93073e4c14926777686887d941660f1cd150fc6d621f7ab,9d748777a77ffa8e2b8f2067653219dc5b622f6086a8160b7a5c7d69263ca2c6
sparse_only_0.5,cgtnjyggtm,yfxyg8jm46,32,0.11110688138693177,185,42,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",3cb35659726434122c78ad0d74d157b1f3e4779fb36145b04e6e5ed1808efa9a,78ba506966935d81457e6e2f924f030e93bd6438257607813dbb66deea131106,f7c34dd80f27de66cb875ac4863799dc2dea8d9d403ca4b9ff27a73fc7f1197c
sparse_only_0.5,cgtnjyggtm,ykhs7s2dck,8,0.06157435849310405,189,38,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",96387dfc5c6a711060b9e74828270282bca3778eca079b4d1e6028e8c9a3833c,8e7dbc4344468deaa4c235772c4c32e771d8b06b238d14241ef71459030a7b7c,84ff34419234845590c54d14ca67731cfa385121d38d99deb4126a754e0bd9d2
sparse_only_0.5,cgtnjyggtm,ykhs7s2dck,16,0.06278721640661555,189,38,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",d4f3316728af8e724dc177f060b59a94b9ce25aacb5623b4a3ae194575fac62c,7822b8eb2172d1cfd568f76b70fae7874ae2026991a5fa559cc9b0f9af76b7c4,ae77dd1e2bb1a1c0c2e66c9043718365e2cae6b0927b845f4da6a89ff6541d0f
sparse_only_0.5,cgtnjyggtm,ykhs7s2dck,32,0.07484799725366431,189,38,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",90bc5cc4975f237a027f92e0f8e69b71d3f0c21c5c8d4d457795475b99d2461a,5d20418bb065a3fa7596c0fd2404209e30349d935d8c562533fb1a427a8f2058,016895b282d5e014f951b48bac95796005b22235b8eed31f41495cf74ca6a946
sparse_only_0.5,w68dtmpfyf,74t7kcdgkr,8,0.061134217705240634,188,45,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",2b1301de16cb0d38c531ea291eb5e673ada76cc142a3f0f245daf883f8e83802,d7bb52d2ea312a68a319888fddfc3ae1ec01e015d54b7a79de27284256e29315,0818f831330108675555cacca543ea0daa371149fdefa96c7939713467f0595f
sparse_only_0.5,w68dtmpfyf,74t7kcdgkr,16,0.06587831148738578,188,45,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",31cfbdafd9a6e379254135a478dc2e5edfbb12fd83abf3ab795fbef0ba098e91,ff1b70cbb17b3e2bfe078780b4cd70cb8715fb734dd3035097f20255b277c67c,a651f5f88728864991ebb6f84a61a5ae5fb949c37806a48afbf821b396fc8d92
