dataset_id,specimen_id,surface_path,surface_sha256,transform_sha256
yfxyg8jm46,c16-12,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-12.png,882d6b8792b9c7f1311b9b9d4c92dea0b4ce329c2f2f6583bb11704bf9b37f8c,0fc7d707989c16448c486d3225c1d67d493f59f30e353c7e630b937605777101
yfxyg8jm46,c16-13,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-13.png,791583c6f4dddcc5220820126df4f9d726e63982cdc298c76b05862d7bea642e,ebc750badb69f43011fd35e4ef4c4fa38a9823fa80fbcad570539e3233788ef5
yfxyg8jm46,c16-14,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-14.png,a8c583a85821118482854b7f618000f11d8b306eae4d6ff98274ab13e2f361bf,318ba4667ac6d3dce4738f481a61d61d9fac46048be7e5891ec878ee8eb88ba3
yfxyg8jm46,c16-15,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-15.png,eaea294a3e67b85bd111e88d6e14f6da8445e16d747b44a9b450b860e7c2bd1b,d4294ca04382ab6fe16566b7f6864d733a03b8e6f64da07632d74b5da9f8b9e3
yfxyg8jm46,c16-16,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-16.png,683eee960206d25d767c6886612efeb75d9269c68b7d7ff3c6d3a0661daed336,4a47d92ea483411d99515fe08ab6cbc372e1896f3a5ca9350088ba82f8dff4d0
yfxyg8jm46,c16-17,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-17.png,08977956c7a49678c15ac99835f33c823bfc10398846cb17789a43a3a5dad9ab,c885f74842b8293bf5b0ea8690819ec9deb6bf8c7aa0bae08098c07b39d1824f
yfxyg8jm46,c16-18,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-18.png,865a26486e21ec23175f4e1d2c484bbb55a1fcf378a30fdc5d59cd9e45f2c65f,4d6dd93880860822ac04a2ec52878e379290ceed727bbacb6ad8c4dfe050b647
yfxyg8jm46,c16-19,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-19.png,cc2da79bbb8f1847ef637fa17b14aa3105d63eedd317919d3248f109a449c023,a86cc6648113a158562b3d721f5efbf73ed63f4971b98f050667b5d8b0b7dc0e
yfxyg8jm46,c16-2,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-2.png,dd734eb44c1006512bc70964bc5714f0803897178387a6e74333e09de0b80f24,348aa10e36c18c7ac8a785913f04d8dafc533d2045944b4f1e0520a8ddbaa430
yfxyg8jm46,c16-20,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-20.png,26ebc0ef70cdca42762065b7befd66530f36bbea032a4f1aa6e213525a04895b,1108147411705e698829749aab6b80347bd7edcc8fa7b81ed58751a6ad2ef57f
yfxyg8jm46,c16-21,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-21.png,d0f9ee3fb29ffcd62f0f31aec5ec3ae9ed367305514b9e440e4a5a5f8ebf299b,23c92f49281dd36a5b9d7219e91c0b1d6247edf2552aaecb640f4cd0a14d42b4
yfxyg8jm46,c16-22,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-22.png,1c1e1f45c6c1631f87aff4334386d4703c9afbed08bc9eb5d4d15da1a5443d63,e16903cabde0747416ecf1d5e645a53beb56b85cf932c137a585d86e7d081260
yfxyg8jm46,c16-23,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-23.png,47e67af061a3e2487695f38348e656ba5785f7b5ec27e73cef6b7904f34618bd,8c44dffbaf69b315791af4fb59d528e468932a972645c8a97b253c39c2ebf1b7
yfxyg8jm46,c16-24,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-24.png,e0956152babf44f04a5a2715b4ec73696f4cfd29417c013c300cb82c04d75362,1a580a518728b0614e7ef84e290e430c32a20284e0e706ee3487634b8ba6f835
yfxyg8jm46,c16-25,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-25.png,4adc03f95935ad77a22281d2c69c64b46eec87d27e7aa3142852dff7407defb1,610d6fa367eba87bbb98921f123fbb37bbedcdc16aebc7d8fd2e4fe61965b113
yfxyg8jm46,c16-26,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-26.png,bee05b174ada604f517b1839e234d1acac628323012c01acd6fe884d621d2742,f6e0578cd5e0612dbe5eca57e82c6be5461aba01739b760b456efb968311d844
yfxyg8jm46,c16-27,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-27.png,ec0e767e00c57a453aad175d225b74bbe8d1a93c7e034244a4da49ab3a60c9a0,c4924a95b06512b605623464c40275828c4fa1134851fbecdbfcfaae711e284a
yfxyg8jm46,c16-28,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-28.png,2279061c6e4dcc90a31b1fed4eb21d04870fe34929c27244facbdee656297cf0,25680a26a1a2d5e930a9178b350adb2dc71461d7aad2847719b01cb98e1dea5a
yfxyg8jm46,c16-29,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-29.png,0710bdbcac3881f5eb595602e42a29bdb863fcadedcfcc3ce45e8d4687261de1,3322c54eaa6ee25281d471f59bfa0b05a8ed4b7e789f7e1d4edd8d43bbef0a6f
yfxyg8jm46,c16-3,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-3.png,32847e762fe566b76c4473fc3e8b51d75633851de024caa56edb2ec5c842e315,45b2023473f8d55b23d6247d8c5b796d5d6063f9ca85c7f293abeafd0fd7fd88
yfxyg8jm46,c16-30,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-30.png,3329818ad7e991939ea1a504e7c952668cf028c90c9ac2031c1840e7b9a277b2,af64f1727f8c8a76483925374137798ccc62c19c5b28986cf87748432db0bd7d
yfxyg8jm46,c16-32,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-32.png,d2c262d072da1fa9ad522b9e81537faf67694cc5174daa3cb980c5d3058152f5,8fe0c1caf6dc8d7ee53b2151b8afb421d181c8ce4c66be938160afae8116abbf
yfxyg8jm46,c16-33,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-33.png,049334be25a0344ac0b4eec1d6fe7f722ab489d40c6c36ea9081ef646b414e6d,9c2792e14bc268dfd610bbf07113c67eebcdb85ef99215a631096d49017d0989
yfxyg8jm46,c16-34,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-34.png,a3f2a1f2144ef30c64c2f42da36130b3ced24ef79bae9f9466b5d800c90699d4,1a0a671810a026da4a8601f645a7463d2c5fb3512b434ea9efb5b31b921bb14e
yfxyg8jm46,c16-35,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-35.png,1786d6705cc45c5a8c6a8f5b542fa72104f5926f74c611a6dcf47f12b61039e9,334e2eeb484a73f527c866c1b66722fb59912a813af8a72050bf02be6dcbe2fd
yfxyg8jm46,c16-36,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-36.png,84c40a1adbf48f7a82f344dbef02b6a8b4ff42fe044c7224495ad8a870b51fe5,f5349ba868b71d142c615f76bc7b03be08c56ba5ebf52b5afe7bbc60ee84bea8
yfxyg8jm46,c16-37,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-37.png,90ffd3e3ea68b9f6e9d7e2bc5babbab2602745116970f418102a523ee1fc68fc,644a2ca8f1d43ae8d55623bf041250dbb05a44a549c042f3e1cfb6e6fb42797c
yfxyg8jm46,c16-38,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-38.png,d0655d09fac4977cfdeb34cdd3b625260796260854931dc420bfa4c61bef9f36,f71ae90d73ab867102dacbeb9f3bec9f36988d1abd14d7840fb0459953d3edca
yfxyg8jm46,c16-39,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-39.png,729ccf79220afea93eaabe908d9ffff9e59f91cd9c533076c71423c0c5eaa3bd,83dc79ab7a1f92e7acb0a6b04457c821e7d384a6b70d53088718b590af6910e8
yfxyg8jm46,c16-4,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-4.png,d1019b40797b6f735605addd02216864f4483465ae5686d0f0adaa219a5c49d4,a1ada261710345ad1f30b003372c21e096252ccd158ed017932fcac6264bfe41
yfxyg8jm46,c16-40,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-40.png,16f30b5a7397f68cfcd966d7c784ecf5838e28dbb4f3943f7065fe690c14ee5c,83dd452327452c4d5952839bc67443002654cbfc95b9f1bc2023fb6567efb43d
yfxyg8jm46,c16-41,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-41.png,70b3a8a1e9fae5dc36e84dff56f38d0cd76e588a63a98f5765ccb2c682898286,b488cc1af1bf720bd9b45fd85d0da9254a6f70c627002adf3f4887dffba43295
yfxyg8jm46,c16-42,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-42.png,c88f1c8265cd9295c636d77a55d108d561b4e73e7733bb1c9a815bb6a53b49e7,75f258179263856881a9e171c49c990f545baaf2e4526c18062473f88f00385b
yfxyg8jm46,c16-43,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-43.png,7f7bf6dc7dacefe4c776a0a48606e23dd41911b93a91983bf03a75997acdbe48,4fda83530326e477ad900c7d18542bf93011a5c7b2f3bbd62b0688847a9516cd
yfxyg8jm46,c16-5,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-5.png,d3d0c600f5bbb9936653b14a648441e15f69164e2dfdf95e90a9fbcc11f0497c,619fe851adabe0f786c2828b7a6365f037699790a2230c3b185de47d57a58aeb
yfxyg8jm46,c16-6,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-6.png,abf9cfc0ffa04e3db55aa056943d051f05d2d00582e5b866161252fa328d2810,f7a1fe9643dcd874cee060c761840d873744a395e75a0550c3ba070806614ee4
yfxyg8jm46,c16-7,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-7.png,c1313f21c143394436b36cfb109436a792eb41d97e773547ab4380a197de8ef7,c4e8f637b11a79d48d60159b149060859686f4e16632e60e7b08b864a53a3616
yfxyg8jm46,c16-8,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-8.png,97a073036a10b87a3e871f49fbaf125124df06d58062583b15baa2eebbf1a484,8d59d21594ae538b2188c312ef490ba683fb9539e8e05f84390468c149276306
yfxyg8jm46,c16-9,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-9.png,8a82f917604f83d349beb5408db0897ad5e3dd1705cdb4e1502e7aeb4af26530,1f9b9bb3b0a090ef4d87f442bfc5211d5b14b7e09a973e29db62d922b37a55e6
ykhs7s2dck,q8-1,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-1.png,fc77721584d7c6b826d276a89afe15d90a784c4a50c9b3598331099b1616b882,c8df46b6ea8356430dacf7224f45873a0c580b68633211352420cc264409a22c
ykhs7s2dck,q8-10,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-10.png,4331231c4f590bae8e7b8480f61ebb836a04e6fb10fea8c6be56da31fbdf1b4d,7cdef70616f651137bdd28398f2fab16cf6c5fc1d84a3e77a4a604b06ec8ada5
ykhs7s2dck,q8-11,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-11.png,7dca1e3de9f5ac04e587915ac05edc24fd4e3047cd0092353151283373234c71,17317214b3d744b44d7eb3a01c21c4f4f85f98ae11bf4ddbebe519253abb05ac
ykhs7s2dck,q8-12,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-12.png,efc3211201703dc2fb720fb6b97ec43574330fe50de7bfd882b53e834b96acd2,d030185a858086cb25abea678f30afbb4511fde9bf64df414d4c76135e9413ea
ykhs7s2dck,q8-13,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-13.png,b1a291044d057ac1fe3cb43e898c7595695b8a97425c6f121ca11e00e166b8fb,bb1e727b258b61ed22826bbbfb7750d360670085b56ffaf563a5add4ce18d464
ykhs7s2dck,q8-14,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-14.png,b013d48f5d83d9cce399f3dce6b7dee801cd4ed36188db8be83838a8f9837c4c,49bacebc38098dad87816dc126ef2ac2c51816daee8510bc525bd24092332fbb
ykhs7s2dck,q8-15,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-15.png,543323edc2e52ccb1e8fc019e50183ee4584a9df2c392aa8a0e70ec21199739e,b34070a11dacde074570100e4fa0d6d3811420bca204a268067398b0634783c9
ykhs7s2dck,q8-16,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-16.png,203da6defb70ffe7ed722869ef3b696923bb3240ddf5bd75c9de979ea2e4aed7,64b5c8387ccf82351e9712bca203b900435092090618dd22943383225192a3ab
ykhs7s2dck,q8-18,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-18.png,c69889493c1c0706200e4b6c03a41edb4d3205552046fc4796bf0490e9e7fccc,fe28afbc0413b3f651ce7358f23b25838fc42e94ebcf14fafa4fa35eb468c8c5
ykhs7s2dck,q8-19,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-19.png,fb9d6532eafcac24ea99d2656bc869b5c790db64162dcba2fb8f81691ef33b75,7e6edfa2a154e43594f2f07a9a82e2e585f5b08cfbbacdf53e64eea610c9e639
ykhs7s2dck,q8-2,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-2.png,8af0cd8b7fb4cb957d1dd775bb06b42b19d819354312daaee2f56e11d1444eef,ee9511502b63455ae94913db29d8b5d1c83e75eb5edcab73c3c64cfff116e0fa
ykhs7s2dck,q8-20,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-20.png,ccb337e4d8135efe5028426894267a640ed58ac9badab94bc382a110d54e5309,1fd02b7d833287a99ac4cf923481080f681cbbd124d312a182ed53e2895bdfdc
ykhs7s2dck,q8-21,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-21.png,c0262985a4d0b2827123769fb6c7aa3ecee5c2cc7c8af4b6a32b29210c75414b,913a498caf141eff5021f419bdaa25a3e6275161141282ab82cebf5e2c405aa1
ykhs7s2dck,q8-22,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-22.png,0ef06a2f917f965f7bd48f79fd2266874fc1630f2f3707eda8db724e787ece99,f9a817aac88ee4bd6824805c9d2ee6f7bb672a3929dc2dfbf2152d0972392275
ykhs7s2dck,q8-23,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-23.png,83d1881eeef833a25eed136f81365192ad13eeb25a16c199d4588ce4e13f56f3,115035023decf63b4e5a4de80c821a7c49933e529f98c39d66b25cb28aa3a284
ykhs7s2dck,q8-24,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-24.png,9e3880677356cf9839f386722b734054bddc25f48600e5238a1c7cacf6f519b9,4a168d75539c70414148d85739cf3c5f9bce765381415e804cdd8f0b2981d9be
ykhs7s2dck,q8-27,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-27.png,373314607f5445a2b9bbc2af8927b5bfbeb02bf37c68253e1a15223ac346ef07,c51f8e582b8da92a21a20556b0da31298b83f43bc36c1224dd56f8bba2161897
ykhs7s2dck,q8-28,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-28.png,d533fabbf9c26136f42bba0d65d5ee308a3d1bdff4b1ee49affd2a6e9d1ee3f7,baa91d210fb98e5703764c8edb5cb5d79f7dd6224516a377654cb40e45b53be5
ykhs7s2dck,q8-29,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-29.png,97316f12a684311cc32e3fef70136653c3e30ac8723f185c3b07b814d478a6cf,9904eada67270b5ba3672f668d42844a1ff7c7e727744ad423620fc4eb255232
ykhs7s2dck,q8-3,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-3.png,1b3c826a54a682511c1afae4a670bc8591fcb89024c6316ffc12f3993738379b,0d9834e1d38a9c5f9e9f97c5993724148c6867180d8b7d8e4ed1826d5538d787
ykhs7s2dck,q8-30,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-30.png,e165c13a535562c31ecc4abe9623a135543b2af123d2a1563c34cbcfae6159d6,45c6b9aee7bfecc6ab8139fc162fcdb7baef0d9b9a1511830825a29010dc5cdb
ykhs7s2dck,q8-31,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-31.png,c0bca3718848553cac82df488b609ad17bd490b04d57c5f4cfeb2f8ac75ac689,b96f878432df9cae62f7a275c947b706189ce4c3bad5a2c56f46877b5d0c42b1
ykhs7s2dck,q8-32,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-32.png,6fe5fbfeaead3cb1ee2b1a451f74547c1624d497e5e09827a2b70e51318cd3c3,d450fe8e90a4218d54775cb1d3009f566dcc4ce8ec0a83c0d6ace743bf81c500
ykhs7s2dck,q8-33,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-33.png,0376b587cea46743ac5dccc1c170f177561452ee9189d701635d30798c35201f,b6965cd4ea54bb9e6ddc88e3c2ce556d2137d8928ac650ea6c7ca5d7ce925f75
ykhs7s2dck,q8-34,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-34.png,c6a68cfe94781bc8eaf1acef6c8a6fc4919291dd5ed7a493b46e6010a65b8d81,85eb42de3e4a8d49c350f018612baeb88b76aeefa6d868292d7a00f25f48ef8a
ykhs7s2dck,q8-35,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-35.png,3adfc1dc80ef9258c1b3609bb49bf154aaf3b51003a120d73679f85595019b72,be8f5bc33afeade530f9b5dc0840d09a7d6ef3e82518ae1f69cb3eb25ab63afa
ykhs7s2dck,q8-36,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-36.png,27a0af15b1f03d6fa16f6f36ada6abf7034aaded3e516cf5cc40137e5069cb92,e8962c54e28d1771b8ea230884a08910043a0a0284b905aa62ba9b3791ad1c5b
ykhs7s2dck,q8-37,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-37.png,5446be964a47ee3a63ab724189a8975a406e5434c54be57173c5d8e51702988a,a44a9ffe5e027b6ed2be2bbe2e26cb2da8e529ccd6974f8d6c00546c8c943dc7
ykhs7s2dck,q8-38,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-38.png,680f7941af259ab87961090f3eae98ba7ee1070de2a2adfcef39e66e6e2eb833,bfccadf487ba0a2cd802e9e0e305d468cbe3c4986507d8f003e3901e3efa38d8
ykhs7s2dck,q8-39,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-39.png,5397f71beebf9ab4dfe926fceb7aa4a2016be96fe7e7fc8fb457f786b686e65e,d539ead65675387523a9623a6c23c77788b514ce3f47f3febc4a50576d959bcb
ykhs7s2dck,q8-4,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-4.png,238fbc65644f4311202e2e3597cc2f18678fea9aa5d7e60441a6da0aca2c6be1,0c3b900ed49554d15607818cb62a6dab9186f2251f0c34ca7bc9524c2b78308f
ykhs7s2dck,q8-40,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-40.png,51fd9a679baf1815872043a8e467c5387d94e77110e378d24f2902d4d8e1b459,47b62ba977e0105273b5a1550ac17e889bf57abb15d8e093b6990f901026c218
ykhs7s2dck,q8-41,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-41.png,527bb9b2d58149d07cca69d9300679bf44d9425d3f62efe99265bc92800ada08,d262691523aede961b479296b34798409f19268cdbe02a099073763e90f3d947
ykhs7s2dck,q8-5,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-5.png,cdcd9882a10599307a0467fbdf0133a133e9b93156a37ac5933324d26f58b137,4034002b850728a7400311a9f4252828a94c55ebe6b35cedee9a1d50bb7f5486
ykhs7s2dck,q8-6,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-6.png,a923b0edfe5dde4ccc306f8e7d6be76d42bda65f3f2870a285fa431ff5136786,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
ykhs7s2dck,q8-7,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-7.png,3bc73347113f3f689384dd8cd0b01d8d93c0c1e51b6b6cc08ed9c49cf8da0e24,b0205f6f6d55be5d67a1b9844d3a93f83ca8fec2af830cc70adc44b1e28ee553
ykhs7s2dck,q8-8,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-8.png,9897ec83e3e4af5d5102dd5803e3a4f08200430cea727ae190d9f6e6c54982fa,f311c46fcc38e281b17f79f8a3487ea122fad10a73d1f36f09e4c2185f0c002a
ykhs7s2dck,q8-9,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-9.png,c8ec47c5f6b35c170898349b0685a90b6378c904b7e2e936d8180863b3f9d356,cd8de996124265d9a98a169312555ddb267fb3de61541f69eb2ef9d0559c9b88
