schema_version,analysis,task,metric,treatment,comparator,effect_direction,estimate,ci_lower,ci_upper,confidence_level,physical_specimen_count,domain_count,treatment_seed_count,comparator_seed_count,bootstrap_replicates,bootstrap_draws_sha256,reference_version,formal_estimate
1,H_AUTO_BC_VS_P8_S_RULE,CHARACTERIZE,failure_cost_reduction,R_BALANCED_P8,BC_3SEED,RULE_MINUS_BC_POSITIVE_IS_BETTER,-0.000650241937931631,-0.04471444618706615,0.048251598933577,0.975,24,6,1,3,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_AUTO_BC_VS_P8_S_RULE,CHARACTERIZE,autonomous_ausc,BC_3SEED,R_BALANCED_P8,BC_MINUS_RULE_POSITIVE_IS_BETTER,-0.000650241937931609,-0.0394718142674806,0.04319111969508359,0.95,24,6,3,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_AUTO_BC_VS_P8_S_RULE,CHARACTERIZE,autonomous_ausc,BC_3SEED,R_BALANCED_P8,BC_MINUS_RULE_POSITIVE_IS_BETTER,-0.000650241937931609,-0.04471444618706613,0.048251598933577014,0.975,24,6,3,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_AUTO_BC_VS_P8_S_BC_CAL,CHARACTERIZE,completion_rate_difference,BC_3SEED,R_BALANCED_P8,BC_MINUS_RULE_POSITIVE_IS_BETTER,0.027777777777777773,-0.06944444444444445,0.13888888888888887,0.95,24,6,3,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_AUTO_BC_VS_P8_S_BC_CAL,CHARACTERIZE,completion_rate_difference,BC_3SEED,R_BALANCED_P8,BC_MINUS_RULE_POSITIVE_IS_BETTER,0.027777777777777773,-0.06944444444444446,0.15277777777777776,0.975,24,6,3,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_AUTO_BC_VS_P8_S_BC_CAL,CHARACTERIZE,failure_cost_reduction,R_BALANCED_P8,BC_3SEED,RULE_MINUS_BC_POSITIVE_IS_BETTER,0.020795097710235938,0.007150237817715339,0.034829018784958095,0.95,24,6,1,3,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_AUTO_BC_VS_P8_S_BC_CAL,CHARACTERIZE,failure_cost_reduction,R_BALANCED_P8,BC_3SEED,RULE_MINUS_BC_POSITIVE_IS_BETTER,0.020795097710235938,0.005284063454992297,0.036779851480809485,0.975,24,6,1,3,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_AUTO_BC_VS_P8_S_BC_CAL,CHARACTERIZE,autonomous_ausc,BC_3SEED,R_BALANCED_P8,BC_MINUS_RULE_POSITIVE_IS_BETTER,0.02079509771023594,0.007150237817715333,0.034829018784958116,0.95,24,6,3,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_AUTO_BC_VS_P8_S_BC_CAL,CHARACTERIZE,autonomous_ausc,BC_3SEED,R_BALANCED_P8,BC_MINUS_RULE_POSITIVE_IS_BETTER,0.02079509771023594,0.005284063454992299,0.036779851480809506,0.975,24,6,3,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_STOP_CALIBRATED_VS_RULE,CHARACTERIZE,completion_rate_difference,BC_3SEED+S_BC_CAL,BC_3SEED+S_RULE,CALIBRATED_MINUS_RULE_POSITIVE_IS_BETTER,-0.06944444444444445,-0.1527777777777778,0.0,0.95,24,6,3,3,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_STOP_CALIBRATED_VS_RULE,CHARACTERIZE,completion_rate_difference,BC_3SEED+S_BC_CAL,BC_3SEED+S_RULE,CALIBRATED_MINUS_RULE_POSITIVE_IS_BETTER,-0.06944444444444445,-0.16666666666666666,0.013888888888888886,0.975,24,6,3,3,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_STOP_CALIBRATED_VS_RULE,CHARACTERIZE,failure_cost_reduction,BC_3SEED+S_RULE,BC_3SEED+S_BC_CAL,RULE_MINUS_CALIBRATED_POSITIVE_IS_BETTER,-0.01609248908564002,-0.043252632967370364,0.012575107960133298,0.95,24,6,3,3,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_STOP_CALIBRATED_VS_RULE,CHARACTERIZE,failure_cost_reduction,BC_3SEED+S_RULE,BC_3SEED+S_BC_CAL,RULE_MINUS_CALIBRATED_POSITIVE_IS_BETTER,-0.01609248908564002,-0.046655044307828374,0.01608698285592054,0.975,24,6,3,3,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_STOP_CALIBRATED_VS_RULE,CHARACTERIZE,completion_rate_difference,R_BALANCED_P8+S_BC_CAL,R_BALANCED_P8+S_RULE,CALIBRATED_MINUS_RULE_POSITIVE_IS_BETTER,0.0,-0.16666666666666666,0.16666666666666666,0.95,24,6,1,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_STOP_CALIBRATED_VS_RULE,CHARACTERIZE,completion_rate_difference,R_BALANCED_P8+S_BC_CAL,R_BALANCED_P8+S_RULE,CALIBRATED_MINUS_RULE_POSITIVE_IS_BETTER,0.0,-0.16666666666666666,0.16666666666666666,0.975,24,6,1,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_STOP_CALIBRATED_VS_RULE,CHARACTERIZE,failure_cost_reduction,R_BALANCED_P8+S_RULE,R_BALANCED_P8+S_BC_CAL,RULE_MINUS_CALIBRATED_POSITIVE_IS_BETTER,-0.03753782873380759,-0.0987679236680697,0.023630585857714125,0.95,24,6,1,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
1,H_STOP_CALIBRATED_VS_RULE,CHARACTERIZE,failure_cost_reduction,R_BALANCED_P8+S_RULE,R_BALANCED_P8+S_BC_CAL,RULE_MINUS_CALIBRATED_POSITIVE_IS_BETTER,-0.03753782873380759,-0.106602278639515,0.03177221167438875,0.975,24,6,1,1,5000,ec9e3bcc4bb6cbabe76d6d2f612d42a2272f1581a37ed78e25fd49439515c3b2,PROXY_LEGACY,
