schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,action_count,measurement_cost,route_cost,route_turns,survey_action_count,medium_action_count,dense_action_count,survey_measurement_cost,medium_measurement_cost,dense_measurement_cost,survey_cost_fraction,medium_cost_fraction,dense_cost_fraction,first_dense_step,first_dense_cost,first_dense_pre_action_success,first_dense_unmeasured_cell_count
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,160,0.6274140015386306,1.1571877210938497,11770,64,64,32,0.015509396636993076,0.23486097373337728,0.37704363116826023,0.024719557738524817,0.37433173814645354,0.6009487041150217,87,0.10129244971974942,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6744057663428358,17046,64,64,64,0.01550939663699309,0.23486097373337744,0.7496296296296294,0.01550939663699309,0.23486097373337744,0.7496296296296294,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,170,0.7438267941532036,1.3276135201724852,13414,64,64,42,0.01550939663699309,0.23486097373337744,0.4934564237828331,0.020850817366225006,0.31574685878417535,0.6634023238495996,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,163,0.662310143971865,1.2158815831485732,12254,64,64,35,0.01550939663699309,0.23486097373337744,0.41193977360149453,0.023417120782694714,0.35460875221526783,0.6219741270020375,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6798835349453247,17070,64,64,64,0.015509396636993076,0.23486097373337736,0.7496296296296295,0.015509396636993076,0.23486097373337736,0.7496296296296295,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,170,0.7442861852950874,1.3325871048796785,13436,64,64,42,0.015509396636993076,0.23486097373337736,0.493915814924717,0.020837947745656546,0.3155519723105729,0.6636100799437705,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,170,0.7442861852950874,1.3325871048796785,13436,64,64,42,0.015509396636993076,0.23486097373337736,0.493915814924717,0.020837947745656546,0.3155519723105729,0.6636100799437705,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6574011804781426,17040,64,64,64,0.01550939663699312,0.2348609737333775,0.7496296296296294,0.01550939663699312,0.2348609737333775,0.7496296296296294,50,0.05398175623694911,False,26
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,167,0.7969051544125728,1.3537670169936795,13826,64,53,50,0.01550939663699312,0.19526101769425236,0.5861347400813274,0.019462035790728006,0.2450241620512371,0.735513802158035,50,0.05398175623694911,False,26
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,192,1.0,1.6574011804781426,17040,64,64,64,0.01550939663699312,0.2348609737333775,0.7496296296296294,0.01550939663699312,0.2348609737333775,0.7496296296296294,50,0.05398175623694911,False,26
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.7095560795826652,17046,64,64,64,0.015509396636993076,0.23486097373337725,0.7496296296296296,0.015509396636993076,0.23486097373337725,0.7496296296296296,86,0.0976349049346082,True,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,160,0.6274140015386306,1.2018442750920266,11746,64,64,32,0.015509396636993076,0.23486097373337725,0.3770436311682603,0.024719557738524817,0.37433173814645354,0.6009487041150217,86,0.0976349049346082,True,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,86,0.0976349049346082,0.3519373916644478,2986,64,22,0,0.015509396636993076,0.08212550829761513,0,0.1588509421643891,0.8411490578356109,0.0,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.7009540905371463,17052,64,64,64,0.015509396636993052,0.23486097373337717,0.7496296296296298,0.015509396636993052,0.23486097373337717,0.7496296296296298,73,0.08419386745796241,True,10
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,161,0.6390460490163754,1.2096483434411989,11918,64,64,33,0.015509396636993052,0.23486097373337717,0.38867567864600516,0.02426960726987552,0.36751807494135513,0.6082123177887693,73,0.08419386745796241,True,10
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,106,0.33370480272557423,0.6653753680496155,6334,64,22,20,0.015509396636993052,0.08212550829761513,0.23606989779096604,0.04647639623499028,0.24610226651473138,0.7074213372502783,73,0.08419386745796241,True,10
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6709877471848356,17056,64,64,64,0.015509396636993076,0.23486097373337725,0.7496296296296296,0.015509396636993076,0.23486097373337725,0.7496296296296296,86,0.0976349049346082,True,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,147,0.580470381360589,1.0598756287114317,10708,64,51,32,0.015509396636993076,0.1879173535553357,0.3770436311682603,0.026718670125149103,0.3237328890319404,0.6495484408429105,86,0.0976349049346082,True,0
