schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,wait_definition,defined,total_wait_cost,ineligible_wait_cost,eligible_below_threshold_wait_cost,eligible_crossed_unstopped_cost,missing_reason
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1408286624903835,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.12988899879107596,0.0,0.12988899879107596,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.17307616221562805,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.12988899879107596,0.0,0.12988899879107596,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.17307616221562805,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.3689108693262996,0.0,0.3689108693262996,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.468800967139246,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.08061325420375864,0.0,0.08061325420375864,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.13454225739092207,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.0679635124738982,0.0,0.0679635124738982,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2426112759643917,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.03343664138916369,0.0,0.03343664138916369,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1525640180239587,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.049222991537531624,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.13335311572700292,0.0,0.13335311572700292,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.13335311572700292,0.0,0.13335311572700292,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.0898516320474777,0.0,0.0898516320474777,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.48804484009231786,0.0,0.48804484009231786,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.26336520496757887,0.0,0.26336520496757887,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2990702274975272,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.08152544235630288,0.0,0.08152544235630288,0.0,
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.018643807011759606,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.20875041213320156,0.0,0.20875041213320156,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2768699857127157,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.20875041213320156,0.0,0.20875041213320156,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2768699857127157,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.4405319265853391,0.0,0.4405319265853391,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.46703593801516646,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.3603648752610178,0.0,0.3603648752610178,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.42848444884053194,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.19710957248049232,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.07579734036707331,0.0,0.07579734036707331,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.16254093856467744,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.07620178041543024,0.0,0.07620178041543024,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.10629299923068469,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.0785778656995274,0.0,0.0785778656995274,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.0785778656995274,0.0,0.0785778656995274,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.332575008242664,0.0,0.332575008242664,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.3004791735355533,0.0,0.3004791735355533,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.23698868007473356,0.0,0.23698868007473356,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.24084185075283,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.16590394548851517,0.0,0.16590394548851517,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.35605670952851964,0.0,0.35605670952851964,0.0,
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.4357643697109572,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.16566435872073854,0.0,0.16566435872073854,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.21992306846906257,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.1774832399164743,0.0,0.1774832399164743,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.23174194966479833,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.45969007583250904,0.0,0.45969007583250904,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.5282074953291571,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.25951203428948244,0.0,0.25951203428948244,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.33987251346301794,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.21784371909000988,0.0,0.21784371909000988,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.3208616331464996,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.08380261567205183,0.0,0.08380261567205183,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2034443345422574,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.01880646224859872,0.0,0.01880646224859872,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1405517089790087,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.11321244092757443,0.0,0.11321244092757443,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.08948455874271899,0.0,0.08948455874271899,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.39006484229036154,0.0,0.39006484229036154,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2608242664029014,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.303714693922409,0.0,0.303714693922409,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.364741180349489,0.0,0.364741180349489,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2875392900318716,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.33939993405868774,0.0,0.33939993405868774,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.03517309594460927,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.1096889768106385,0.0,0.1096889768106385,0.0,
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.4357643697109572,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.5181668315199472,0.0,0.5181668315199472,0.0,
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.12016045719309815,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.5196702934388393,0.0,0.5196702934388393,0.0,
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.12166391911199032,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.43047367842620066,0.0,0.43047367842620066,0.0,
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.3139707660182437,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.410482470601165,0.0,0.410482470601165,0.0,
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.11645455544565336,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.3247082096933729,0.0,0.3247082096933729,0.0,
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2825848994394988,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.3896538081107814,0.0,0.3896538081107814,0.0,
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1940015386306187,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
