authorization_status,cscan_decoded_sha256,cscan_source_sha256,dataset_id,initial_nominal_budget,mavis_authority_sha256,native_height,native_width,roster_index,specimen_id,surface_authority_sha256,surface_hypothesis_sha256,surface_path,surface_sha256,surface_top_cells,surface_transform_sha256
AUTHORIZED,7d593ca2423ece016ecf2db80a0482a8e74398de58bd91d2b75158a2538a7db1,2a4636f95444c53278b22acdee76cf7123442ffbf310fb2b4700ca7b64f57954,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,340,0,c8-2,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,46bebca349faf9b33efd730f1a445dd86a7defb459a3d75cc626164b1e4c4e3c,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-2.png,fba37c14b99ff92f65675a2c8fb574d3cd7fb506cfd8178361e624381c9bfc0d,58;61;60;57;62;59;63;35,b99c447288685fdd152fa0c78229b55bfc8954a9933e0ba747c17c11ff023efd
AUTHORIZED,ed3902181e8ed93c5298bec5b3e21692f7f360c8f84d6810b869092eab8c708b,e6e77cc9b13aa9321d2bf77103474c08b9c88d9a3ab037008ef010c1cb5896a7,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,1,c8-3,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,4a29d6caf9e9a71961737f4b789b432dbfc273fd120ac1fe9e88f32e7616c10f,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-3.png,3ddb8fff5dbcb67fad212458e2d60e95c8c26b3d2e143ca4ed782e8419577ebb,35;57;58;36;6;42;41;59,357454aafe9dbdb4cb271cac233e622660cce443915c47db44928fe8e6b1face
AUTHORIZED,0abb7b10194872bd0c03aaf868ad020379d1ed7437ace3dd247d4dea562a1e52,259485b737b1fa4536f5bc93b4db6d30a41b46e0549073847bb6334f8438b5b3,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,2,c8-4,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,b58205eaf2612238df8dc84da9881fd06d4215f4e96cacd7f69bf65c171e8ee5,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-4.png,e92e5a2864fe8746d82e66df08a6a286cc7c3b37663027dcc8654557484f559f,61;60;62;35;23;18;17;57,92945c57c67584f83501aa64e497cae173fcce80bb9c668b267b36b84100cc07
AUTHORIZED,8a74ff272148c610ebcafd8edfd83df08700dae9953e03b0eed4579ad0a3b189,73f89721281271850882b456ef72a38d0ea7d59b2d3ab4e27ddfa54ceef75d09,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,340,3,c8-5,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,20e0dba4847e7b256af1c3d9d4ccb0fb26c46ffe55bb7b7bac0173844b68ca24,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-5.png,b8f9a8588f11cc4ac4aa30103c458ba872d04f4a945161206450534968c15bd4,60;62;61;63;57;59;58;44,1aa0dac26a57150ac2ae73ad6326119ce5a151bced60863be45457dbda91519a
AUTHORIZED,22302e0e8adcf8c4a82132beaec721a346c4d43f7bd9865dd6ac2284a8e4e3ae,dd422879e64dc2588dc58eb89af69338bf8a619229b66249e6e6bcd283befde7,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,4,c8-6,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,3cf9e0d3df0de11127a164ac6bf75b81664631b317293f09d722e66a2b8fc221,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-6.png,a2d5119c1f2e9593318c35f1b65f7091f8dc48f2d9421bc2ed0033bf13eef025,56;61;63;62;58;60;27;57,e4ef3c216358defcf54d84b7d50e4d9270b19f711a8736c1ec106ffcb45125af
AUTHORIZED,26a8805ed49d33d0dae65be87800a876967d6b158cfad14d88262be81ce12ab1,4391215c4c9c08afa9eb4bb0a43990207917df963b1bef43105096b854486f7b,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,5,c8-6t,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,f62dd91d7cc35d793c792580cbe4165597dbccf48b9f4bd67e5d8bca24ba17ad,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-6t.png,4c531a8d3c33e8cb668f779c975753a699d433e760201dd9b35f09da601cc9cc,28;27;36;35;12;13;52;26,b4059ccc748c4aa1b0760240f6af7007b31981a91002adfb9782f8a9759d0108
AUTHORIZED,7d4bb2bd37df4c1334ff1e707e2476a920e92d999beb67e03704f8cc55eb2aba,72d7c1d494d2958df01e3e7c815aaac5f350ce7e7941beb5e7088b34fadb8976,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,340,6,c8-7,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,89ef8583965e38f44adb4fcf8e48f1a6858745933734bbf082b1b7c04681de6b,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-7.png,0c9a49292bab78fb9f4d26c8950d464d289705fe053baf5280371dd8c811e85d,35;6;60;7;5;63;27;36,78ab11dd22228c9d54868a1749295fb7e9718a5edf4bbf49a3e82ad419fecff7
AUTHORIZED,6d21044d5ee9112339fe06dca99e67d813f686607e0977f9a59e17adb83f4c1d,deaa56464ad0eb4c19b66f73847847a626994efe1008e1108ccc0088f891f1e6,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,340,7,c8-8,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,06a83a30579e22fc27ed16c8a2d629c2e1daecc5381d6f8ec1f80bbea75d0fdf,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-8.png,f67bfde9af68c49a48379af0901ad719d22b62c7a71e15278aab1bfe1183fd83,35;27;60;23;63;17;7;33,a6e70698ebc6b17a389f6f64e9725bd2f45cea6447f924b9868c2c6c5d4134a0
AUTHORIZED,ce6b09a27cf219ebea6309b83616b0ee9ff51d786a9184076341a40fbf1800e8,184e5d418e958c2d3b94056f8334ef86614cbc20c9480d7843a9887375ce547b,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,8,c8-8t,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,54b6b933a4597788fac2cfeecd2ba2e24d01ccde3e6e47e741314e35f1246390,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-8t.png,47e954202acbcb218b708527073ed58754a255f35ea468285ae9594635378883,27;26;41;43;25;42;45;19,20f3cac962e6dbb39aec474fdc8596921611b92593e06baa68798faf4720c90e
AUTHORIZED,fadcd1117bcc1b090a6807365dd3b5ce807bd7026343ee162227c0ca9f88d49a,b6fb1ea0e6ffdfa5276a4a95a0fb33b86871cd341974fcc836c248468cb39aa8,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,9,c8-9,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,3e83132511c88d161ecd18ed9645e2533c8340cf3e3962edcd51f589e11f9f23,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-9.png,4a973a02a42d508aa213e540022c5c9dacd24771fd0c8fe1049ae6a2a1b19818,35;17;39;23;12;4;47;41,67828dde851f666065cfde0b9747af887da40bc9d128dd7213ccc584308b1944
AUTHORIZED,cb33db1af91de010930fd8a9bbd3ec4fe6a91bdf883cf8768c98d1a0440b8751,fc611b4c93553b7ff179254696bf75cde070663a8cd2a739919faa634bd5f518,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,10,c8-9t,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,64472d9a2fcb791fa7555575dd4a56c4280ce8e3342516c28c8e36f1973d9730,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-9t.png,4a9fdaef1fcff524d1a20b72110e209c00b7006406662cf2d2b3e9ee87581284,35;34;27;26;49;19;33;36,88e42274de81e8bc6f26b3f13cc35cc0870f76c2fef520bbfd6c7fa3e1cb0e43
AUTHORIZED,ee9d570d113500433a1b4323ec5b2bea45dbef910d40c81bb2c99b96751a9bc7,090d622f8e50cac912a20202dd01b4b0ae8ce5450432faefe0bc71e2179b8835,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,11,c8-10t,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,f9b172e764ce053f43e033b4cb121bd200f86bf47c3e481f76b522b7c237a5cf,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-10t.png,3180ac8f58ece64ab33ba77aff88e3d4a5dca55a350cd9738feab53d772e1b79,36;29;37;28;44;30;52;12,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
AUTHORIZED,ee3cbf50c7976c4d64e2f525d0efc7daa5f1c10b95e7be89929bc16f98816c14,d20944f5270d9747d0ea859720e260fb71565c5a02e3b16a82ee60b252252294,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,12,c8-11,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,26fcdcc4c6d6107bf81c268b27faadfa05f9f5ae7e071bfc32df26e533d7f122,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-11.png,46773728bd6f2cadee11d8e7d384719930d6f2b92c7fa1bae46dbce3a95ed811,35;59;60;58;63;62;57;61,d884ab0e299bca712735d00feef8fc254477deaf7967177e25e49b95065b5c14
AUTHORIZED,1d546215c8dd905736cbc7fdb62e6cdc1adf39e3602d33f0314305f072745415,89f4ee717122fd03ef0261c42911fa721f4b5ce4467b63904c966d9302fd43d9,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,13,c8-12,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,1baf1d15b9718340be06504dfd2fa052d2d6a1af700a73cfdc55bb4446c9120e,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-12.png,34505c44d206fb8bea8f8ef69c936745f99d0ea5522729fcc09385075a4c72ec,35;60;59;6;4;61;7;47,e8c6469ffe3398cae132723c3490ab963831c662fde21361a217acf2216efe6b
AUTHORIZED,d11300e88e60906d98a7b45bb00fd943753a9539b7303bf041eea33f7a5aa0ef,42b00aa0a8b4a96a2014db60374d103c25da1bba9ca0e0bf36e94ae33e4cce48,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,14,c8-12t,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,8c1ef7b441f23d91952f01d61fe2c9efc6845b4eaf96184701f0f2be26b64974,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-12t.png,870ebb51c5ebc4165e5c35563664017e287b7318ff5032aa1e23b25e76b19e8d,9;25;12;20;43;17;36;28,a7927d33f62b280a7a2bb2e6838161b7d683c1bdf7d672a1fabe834e0401962f
AUTHORIZED,3e7246d4bcd165d3d099cb9c54c398d6e4bab6d725282e6cb2d41bfb41e95b00,4dc6ce2a1003d7addfb010a949db3e2ae3e680f6fdc41ad18d4a88166a3c86f7,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,340,15,c8-13,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,ad0afb2ed47d05aa7374d445c99c4ffeb99fa4f024b1e972911f5c4cc80d001a,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-13.png,b3825d1dfcd6a49cca2e45224b9763bba870223cd93a9af68b4540bed21d162a,56;63;36;62;57;48;18;14,243a84eea651818a4541aceff239933893962ae5c5ffd9b2d9149ef7a689b6b0
AUTHORIZED,cc01de1701992520506fd0cba604ab212d69d1e141b9f0ccd93832e6ebda194e,6829c1a1db8c1f9f71c91466c587cae3c4e5f1280dedc93c95b5bd344e4b93d4,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,340,16,c8-14,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,7400acf6b2ff121dac54a3e082761a2d65cdc091758ff14406b9e7138e8635e8,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-14.png,efe859284f43600acf564be72ea5ac98068fc77d3731dfb37ec95a0fb38873af,63;61;57;62;60;21;18;20,30dfa12e4603e56264fc106e8248eef642b6f2a727c337367d7a41c661c54d45
AUTHORIZED,5fb66a74b59cb290ba49bd274278b33ad210947fc58871effdb8ea8279a79fdd,a0dd12f97eaf396b8c4c08b60d3a58c524c7e511fedacdd19b5a09f78c586ead,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,17,c8-15,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,8b47aee8de88c4f5eb636a4ed7fcdc62674212410d460fbb652985b8237c5f6a,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-15.png,559b8c4abab9391aaf95c7c1c12fa0100fab1c94d162a4d736fc24052b97cb5b,58;61;57;59;60;62;63;56,66c7da22bf7b41188ae117e515cdf466488979040282ba8d94e90c331ec48b24
AUTHORIZED,11ad78f3eaa048a76c6204d945afa2245cfd6bbfe8843e1b71c3adeee642c01c,234a50307f16631456e3cfcac69b111a854d67d954381ada8e29ccd2199e9100,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,18,c8-16,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,ab6dfc750904a777a0505749bc3af60cb307da512909d0f2c9122b7a70628c8b,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-16.png,bf5971dfb981f6c3302d850db26b26785c575f3d51249a5e6625919bd101845a,17;60;18;61;20;4;58;21,735ce7621fdae4731b5a3cbf0d5c63f60576421b2b5e2a6ef0d3c082eeeffef6
AUTHORIZED,c7c07e67733d77170dd88520541ba697a51ad0027ce74c5105f4a572248efd75,2b257727cd7cae92f4c6b84353ecd471ecfcdefd45d1fcd83a59d7801b0810a4,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,340,19,c8-17,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,ddb7ebc401ea1c4326e36c382cc84b39ba175e3e8083aa9702a4f53001a4e6d7,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-17.png,803e4d6b272d2f25ddb3b6e6a1245ac16a376af36cb72ccc5332f5d9940b951e,61;60;63;62;23;5;59;17,882249b92608123e7179709644e71ce8adc7adf090289c5e152c14e0cb4923df
AUTHORIZED,3c2f0fd555c907ad49e3fc6f0e29df969a780eb09f8937972620971f6b0e1277,78b9da1a0593837752e6f1717eb40240d125ddcc6f34ce8196f3e3f96d39ac3e,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,338,352,20,c8-18,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,ac3153206c6525f98fe7cd0506800a4b170b9a4fda868744c2dfcf01f6d7dc1a,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-18.png,b5d2533252e978dfd07525f8ad1a7478eec213c848f075b62016a14ed44189e6,63;61;62;4;56;57;60;58,2dba8fa0a431b43d656f7aea091161b46e2b98e46f04b1a1a1807a147a92da34
AUTHORIZED,e3b018ad3f72c675a3c04daf91e4cb93e280aa40981208e75e52d5d0ae5e1a39,3e021ed85ba7b5f6664a410d373c67625fb30fe65f93387bfa98f0a151100008,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,21,c8-19,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,b1f2cac99e5fa7c58d6e3541d1e33384e9505c2b9107ca92ae140f85f51d9757,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-19.png,1eb1caa9ea96baa33c52e4f3411c714991996620639480a3bf638acfb347b504,8;28;27;11;0;35;10;13,f099c98278ef2553e008249200eff45b77646ef77a200ab9c057789a3ecba104
AUTHORIZED,0d322ead1057cfb5b8f3d3d0f2d83e07a95ddfdd7e67b123d2979f57dddc91ae,89c9cccb85fc7dc6990631b0bc5dc1ccbca65acadfc261c9a53d4b4803804619,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,22,c8-20,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,9c0b49f5e4f450cf31f76073f9dc4ab9c3977c28893060ab79f63f10ea80e64e,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-20.png,8f24fb36b7af0b5f7123d76c97e6e1bbe423a48e0c7a7599e91175a5ccc0972d,11;10;27;14;3;12;13;2,6a4a4b8d94fae88d7930702fcd1e9bd6b9ba8bccae8cecc62fe748afe5776f1a
AUTHORIZED,2a0a4c5c6f37afe653aea5dc1a57e040d657a01a2efa88d4799047a2a31812d4,0242d92627e506c763859f498a6e0f4734f3cec576f154060e6b55f3e9594bf0,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,23,c8-21,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,10026e1f85d0a86ee4b009372c16602e155fc7e7333d64a6cfa67c711ce26a67,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-21.png,334ea0c49f7626f221e92014670ecbbc2eab0373a28017bf2facd33a5f0fc7a0,59;51;50;58;60;52;43;53,f126264863c012c8517049923111409fd33248bb5d5bd6fb2f704cbcc816f260
AUTHORIZED,890e97c882f16ae2e41db61c5fcfdc5c1747909b5b9c3e438e9d5e025fd60dc7,72449713a844dc00d887b80beb89128d128360b0a348d56f5ed86f960a1decbf,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,24,c8-22,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,755a642eacf199bda70f8e6ff95ad22164b0285ddd1fc2dfe9761baf9537514f,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-22.png,2026cfc1c6ab67bd5747beb82f865ba504312de6c6bc3da8a35ac98428b7306c,35;26;18;43;42;34;10;19,dd027c5173982e8555f5fddd1b7e9a9b582a91f15540d432540ad4c1b0e6fdb7
AUTHORIZED,31cd9b9c6f28d6a8bce88723546a72b9ea667d2fe2d3eb7427eb0182c7be18df,c40a82ffa3d70161a862fe223e51ce9e64f22b5215c68c330f5c70cfdfc52204,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,25,c8-23,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,ecfcf4f8409a9cbdf76a65d42b08fc2054634c54741ce48c38f7582e88345c9e,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-23.png,a61eebadb40109142b8e617c65758734f821c0cf1e888e95050b0324638260f9,3;11;10;2;14;15;28;53,00dc2ec731aead111a85bb87e0d920d715ae66f146c5f153db51915d1a346f32
AUTHORIZED,d37ba70a70f9590dad85fcda0a927c1db1c8f0680566799fa4bcb55b4fbc0ddb,39f519201158d464808bea9e455af79bc2c2d747a694dc0bc3f3b48bea77a355,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,26,c8-24,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,95a89ab289e5acf46dcac8b42392fe312de380756dc456c9e66765c872c2bc90,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-24.png,24e38e280270b8ecc32da327dc06f0f1c88be32a8481e4885a2a07d203d3cc22,14;37;53;54;3;15;29;28,aee0b32a85679f054d1edead0bbee0faee99df80ab39f553931dfe671479b1af
AUTHORIZED,3e9c2906ed1c4593ced343989116cc2b0f1f60343ec4bb2b14fc53140217ec92,d47d110fd874cb7e4d43fee4ef0c2f552f449bc3c349da382148b25fa3a3529a,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,27,c8-25,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,3d377e9901c282b20c92b8f252f490c47f0338aa1fa5de8d10895374dcc58cff,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-25.png,04bf38f0af77606bb6c58205ba4b04119eea06c06dce5c9d3b08c10c0b4abc28,53;50;13;30;5;14;6;38,233dbd6524b6cc494864f61d2b950a88f2a5d7e246a4344953b35f9eb608620e
AUTHORIZED,d7a3d023d992a775b8910d5e3a657a93a302d811e4805a151a3b6c060c77c649,059b1f52a71da61747b4a5d5dd286e2524edc34c7f6a37145c0c6e36ab668ba2,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,28,c8-26,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,4b5e2685d6b9c123ac58730d9cccb115b50d1b6144424053e5d8946aa8217f84,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-26.png,9f36e3dfc047806d190e6e32852134770bd2446d32a0b9dcb7dfbca5539f5d75,0;50;51;53;1;58;32;48,a78af72f97230412a09e15198fb8a36981db964891c951a5cc9a58390851e748
AUTHORIZED,443c00c1a889b991cec7d46e72e74dd5a09772de6fdc4726f12ab158b0425e23,3b880ac4fd2077eb152973bcc8bdcf58fb41027119fb805a04fa653e2d943fa7,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,29,c8-27,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,34daee281b2c3a2a512a1a79adf9d350a9c61b348954974c6bcf739e975582ca,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-27.png,9ba59ca7334a7d47d3ba3346652a548999ced0e75a4e6f22f45efb3b79dcc14b,26;32;35;27;24;10;11;50,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
AUTHORIZED,6868bd8b9c00fedcb4c72944de32958633cff5f264da38ade436f5b815db5ff9,b681873337e1d403ccfc399b975c6b86218ae5f3173e6a915ed0b6e6c703ca58,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,30,c8-28,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,7d41b28cf6eb521c4479a5fa24315e2c0257d5cb29e94216394bd03d313f4920,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-28.png,88c759c306fbcfde44966073f4366b83a49eeb04be63844ac732a71e41647bb2,50;53;8;10;13;49;34;51,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
AUTHORIZED,7e1440a804d3f077adb4aa424a9784eb791aa50f3b9cb45a64481c4d71b23d04,1064f6f9e13dd456bb48cc6ae4936d4a6005fedcb0c4c76435b55c1f7da19c13,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,31,c8-29,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,904e4d82922054be52630d20d8e1d94631abeb1b71a45eb2781cdc46187b546c,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-29.png,48e14acb8e76fedd11280efebf17eb4f7aa6bc26844b744b333a0d895425e243,48;11;10;13;8;50;26;3,5a4dfbf81d082b4dc5aadb03f1bedfda31ff924cb1fb7559f4259f83ceacbd8b
AUTHORIZED,e132d4fbca2fad96699337f24d02e804fc41688a503a113d6256825599b0d42a,7d6b21883ce821d3c8cc4cf4263545e744b39970a5998edf971e8a675dba1586,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,32,c8-30,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,7bc5e6b843edf0c80def01b8f7bca8e9348a9d9ca23572106438fd385eddde81,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-30.png,d0d0dab2dae10def0e0020a5158a6ce1a929d3426eb624ae8b4b8958a2c7e867,48;54;49;53;50;51;56;40,6b46bacf5dab978a115c66428d5049714bd7255ca9560222f51f48394525969c
AUTHORIZED,088e47ed53505f0835960bc66b3575e4c1412c745e19d89221d568db61554a72,aa675f7abf8ffd3a3dac0b18269610f240a4fb21a7be6fe0b9423ac8f2ea599a,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,33,c8-32,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,2374beca93c1a8ec48b9e01092b50516524fb6ec1a67a7d719c2cb95576a5f7e,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-32.png,a1d192e4505390bea1cd49410aae84b4ada33f656124ab904f91ec2a7200b60e,28;27;50;48;54;51;34;53,073b9c40f86e889b99f5d6b70c4d47464ccd7c45a5b8b9aa97fa78e306bddd17
AUTHORIZED,504a976f7763ca8c4b4e85405bc579a9bf66ba86f575a5553b2c53e90841fa19,3f6b7a660634ef09530460b0cafa7fbe82426f635667b554cfd1c0d70ce7e037,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,34,c8-33,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,50470e40a9352125a04b95de33d571a155e72684eba95c9b7d8db26fefb9beac,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-33.png,823b6f5c9ea96e166fdf39057176eb352ad1eed0e39f2694f1169491abb917af,27;28;54;53;38;48;30;13,5c762721f37cbbbe55630b37e80a134e316483f0f2f8c94ce632597744c1e744
