dataset_id,endpoint_absolute_error,endpoint_prediction,endpoint_state_sha256,fit_physical_specimen_count,fit_state_count,improvement,model_state_sha256,outer_domain,outer_target_excluded,prediction_replay_identical,source_prior_sha256,specimen_id,state_bank_sha256,true_cai,zero_absolute_error,zero_prediction,zero_state_sha256
cgtnjyggtm,0.1126857482856759,0.6302748444106601,ce99bae17d0b5faeabe551f906ace382681d5fc66197203559eaaedb2d623eda,227,4313,-0.07835276849682582,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-1,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.742960592696336,0.03433297978885008,0.777293572485186,2c431e703d2dc011d68a4c59101ff71c7a6d7f3878970ded240ea87923b61d2e
cgtnjyggtm,0.005809530331249091,0.7533815654110679,9429c9117305d74ebc4846a739a5af02428e915c6b191a4a202f9a583b3b28ff,227,4313,0.012292946411619932,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-2,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.759191095742317,0.018102476742869023,0.777293572485186,ab5b56f0f4342d7f86611f301893bf66fa9fefd70903190a99578dc248db8233
cgtnjyggtm,0.06580046167099451,0.6534689294750485,51dacd500bd30bf77cfa7679c1297bb0bfc2daf70475d531f8b4fba5655ec1fa,227,4313,-0.007776280331851515,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-3,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.719269391146043,0.058024181339143,0.777293572485186,2ef254455966421982b8c7271bc42a521c714d3ee442be9eaaf47c12abd2e96f
cgtnjyggtm,0.007688482179861622,0.8313880243960063,46ef07115c0af08c88aa17573cf397f6a0d2829df49d4f30688a1d7fcd8ba991,227,4313,0.054094451910820296,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-4,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.839076506575868,0.06178293409068192,0.777293572485186,c57badb61040df89001a6c5c052c9b6ae724f9bb9586ea1b9ec21dbe2cb1c515
cgtnjyggtm,0.19262432784994632,1.0068112441727253,b2a14556485f80c99c88bf50ee84e0e71d2ac9700c0bf9dd82f3fdf76d3ddfcf,227,4313,-0.1557309840123534,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-5,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.814186916322779,0.03689334383759291,0.777293572485186,cf1c3c3099cf2858f38a14ed4d589965b7a8f4d3e43b3e712351d6c03d90e2d9
cgtnjyggtm,0.06701503591180058,0.8700502007222846,811b2f3144e2a922b6ddd083728bc7220220d4960bd0df4d9f709c5463e66756,227,4313,-0.041273443586502645,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-6,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.803035164810484,0.025741592325297935,0.777293572485186,f606a4f38d626d96b2a01bf05342bd03fea1b5ce8e38037b5df41d7703bece23
cgtnjyggtm,0.09130671079754826,0.5317651411668227,ab7d7c0a152d0f13d780da57b6782acfd0d022aa49e53ae49021a8a4862882a0,227,4313,0.0629150097232668,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-7,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.623071851964371,0.15422172052081506,0.777293572485186,ca3e9ccca7b3fd39dee4c126f433a5d15ff01fc9d571fdb60e7402be818fe83c
cgtnjyggtm,0.16822814486082582,0.7743243366173989,a13a7007e95f5b693d81dee77f5ce0f3fe2fd756220221248d058eb82735ae79,227,4313,0.00296923586778719,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-8,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.606096191756573,0.171197380728613,0.777293572485186,6e722a309593828be1f470c19be4b6e6dfb670f287c0fb18401b9f47af16f281
cgtnjyggtm,0.021309631190092437,0.5832659223990716,94de5ab052d59147025d7931c18b286630332974c2b84e9da32899da39421274,227,4313,0.15140838770592957,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-9,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.604575553589164,0.172718018896022,0.777293572485186,b7f89b172aa3ef5dc22ec6e86df6a1b3b436d274d8fd3143f083cdae42efbace
cgtnjyggtm,0.08805348488654574,0.6876218347503382,49db1a19798fbe2bf738749875d5bf5260b55955c4fb9f908d02f3ccf014b3bc,227,4313,-0.08643523203824366,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-10,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.775675319636884,0.001618252848302082,0.777293572485186,2f29e899cc25eee3f3fa1d445a0ced6f043b49184f7fe424031cd76dd50a0123
cgtnjyggtm,0.01734137998031371,0.7098665477593957,3bd19acf91b92247e19da70fdee1e92175fde3d581ad80ee0cb8948c25c7f2ed,227,4313,0.06742702472579032,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-11,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.692525167779082,0.08476840470610403,0.777293572485186,f46f9136d83b2f90e89c63b2057fd1906d7861755560a8062f951d8e6f530f18
cgtnjyggtm,0.07931097778628071,0.6275017051024163,dfe758356dd555886f41afcf26668f98eeddaceb32b96ad30a63cb899460c7e1,227,4313,-0.008830088189791696,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-12,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.706812682888697,0.07048088959648902,0.777293572485186,ea378c56bef906638cd1d3d3adeca8419cd9a59e714903030c85a81c588eb422
cgtnjyggtm,0.0875829637263349,0.9576128424247751,f26cb99dffd9111db71fca539b6d9566fd3b50fdcee803c3936945eefeba3d99,227,4313,0.18031926993958902,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-13,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,1.04519580615111,0.2679022336659239,0.777293572485186,e08ee0a9d142774d562ae8e19afa1c0c0f3059326759334664f958a85827691c
cgtnjyggtm,0.13721255330492355,0.9228904232138164,34cce3d6ffc95dd17ef3b7861fe74f81b7e9f96b4ab8be5817f4477665936112,227,4313,0.14559685072863038,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-14,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,1.06010297651874,0.2828094040335539,0.777293572485186,b498a83097274f6e37d0f029fa11c2f08ba0513630794f459e82d00feae6ffff
cgtnjyggtm,0.07949982989803406,1.135436917883814,d3102c7762bd7dc89adaed71b0490226be74e33ddbaefdc1685817d0709da63a,227,4313,0.1991436856025598,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-15,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,1.05593708798578,0.27864351550059385,0.777293572485186,dea6d103ad41543d805ec09df906c4988162310786aaf2d23caf651aee0ab14c
cgtnjyggtm,0.05790892585389229,1.1086137534121723,17a66db2adac8735569abb69cec53b65657bd44dd27ce85421b74db7115084b8,227,4313,0.21550232921920165,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-16,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,1.05070482755828,0.27341125507309394,0.777293572485186,a1975f498f2d4f80a311cc94bd30536743548824b7852349cdca619f70e24ed2
cgtnjyggtm,0.11730246839004654,1.1473118574998065,d322c156f0ff262bd59744bf02c6a2958e02737fc43c81ad12420f927391b5ed,227,4313,0.13541334823452733,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-18,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,1.03000938910976,0.2527158166245739,0.777293572485186,6b4d20aa75559b2628cb160b8dfb4ca89d24b66a2c2c6cab4fc63d52aaf9f274
cgtnjyggtm,0.06520554395868938,0.8556906892248314,08adb05a1f7e090aa27073be264fa26b89f20a501781baf3f5eeae8941668492,227,4313,-0.05201397117773343,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-19,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.790485145266142,0.013191572780955951,0.777293572485186,6d55155ab3167d0f0c229fd299415ec9f5789b6dc63081765ed9f0e1c881215a
cgtnjyggtm,0.019263779296266992,0.759345365014116,e91730be51fbfd26ee0bd6b3de04ef888b163b43e398069d1df5a2c53a56acbd,227,4313,-0.017948207471070066,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-20,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.778609144310383,0.0013155718251969262,0.777293572485186,c9ae93f2cfe843f72c69e54cb9118015d75698e014a6f1431c01fa17fb63b171
cgtnjyggtm,0.046987039071560766,0.9329672366244308,e0d71d1e744300bd5c4e6e812c9392ace7eef73091bd598afeb83ef9ecf8d0fc,227,4313,0.06169958599612324,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-21,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.88598019755287,0.108686625067684,0.777293572485186,8546933c1e00f7d1650760df8004348b86387ccc49d1c43719a04b00f0955e8d
cgtnjyggtm,0.21298853773273907,0.7458754338400589,c2e179bb500b20939230b75e772ab3aefbf83aa045ec863f2c649f81f5c07a5e,227,4313,-0.0314181386451271,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-22,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.958863971572798,0.18157039908761197,0.777293572485186,890fc9981adbedc6ea9399f666dfabfc7e2c352eb22f20b5ffeef2c9378ab840
cgtnjyggtm,0.12125902807084699,0.9954112152440759,28006263b32e4468ece0d983115fe166d0899d32f17c767e675cc956870a8ed2,227,4313,-0.024400413382804076,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-23,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.874152187173229,0.09685861468804291,0.777293572485186,e3d1dbac1b79d90526fe11501cec9c0690f762e49824ef1f77964fdba3333f92
cgtnjyggtm,0.11595492245460648,1.1042225014326055,340093b3d003ee6e6b0b1e00c178a20a2d4c5f0a0c80215f42383011a46f9d22,227,4313,0.09501908403820647,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-24,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.988267578977999,0.21097400649281295,0.777293572485186,1e2b720ef59cf53fa3e1630578d8b0ad68f484dd3c0127833a01d5854fc0219b
cgtnjyggtm,0.14583992011289937,0.6175227323912507,399116d08a9b19d261df59d9b129d55db1d754e0912508d90dbbf240f4503295,227,4313,-0.13190900013186335,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-25,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.76336265250415,0.013930919981036016,0.777293572485186,87dfd9a766c635375fe80bc0ab0d55bb510e2253676f04b0c043a725453a97f2
cgtnjyggtm,0.04337955273743166,0.7755106321697717,e1922761fdb2193cf0a4965debd50a5ce0158b2429eeec1cde9d614159df83d7,227,4313,0.001782940315414372,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-26,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.73213107943234,0.04516249305284603,0.777293572485186,f9fbd89eee39b190536795e8d01f733c36363be1792f2b70158b64d167310ea2
cgtnjyggtm,0.006128822314268478,0.7446596427799945,e95c3fc703acf884a0e66c76bd28b6e2672ccac4c2689d0e3d5ab31802fae79a,227,4313,0.03263392970519152,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-27,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.738530820465726,0.03876275201946,0.777293572485186,c49621e6f156dd4bcc6377d20ab70e7da220d36c93e3ccf32a13746531c71506
cgtnjyggtm,0.006152304718105461,0.8722163380318044,47a1b94f68a9332abb6ee29e63571b247eb5082a3fb62ae4e11dce546f1e786f,227,4313,0.08261815611040746,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-28,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.866064033313699,0.08877046082851292,0.777293572485186,1cdb47fb755f8a3952f0e4288ccf4afb13040de27da166651d5340a927bd6d48
cgtnjyggtm,0.02915600199592816,0.8886348886174962,65a1fd681eb724f5d9f111132f426a8ee96cac4f1ccb43cb5f87d07fe0cb9960,227,4313,0.05302931214045381,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-29,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.859478886621568,0.08218531413638197,0.777293572485186,29be3e0f668759f71e8cad8f977249ec1bae875fcb4cf36922b77180ea97aca1
cgtnjyggtm,0.026855421051829365,0.6801407039989044,f39ff524f4904b0a91fa7a6bb1815d152f108927d0fe288a36931c2939f04385,227,4313,0.09715286848628168,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-30,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.653285282947075,0.12400828953811105,0.777293572485186,8972b1cee06d6723c1112581a650f577c64c5f0a2a7498d7cf82e4e06e34d5d6
cgtnjyggtm,0.012400313611390157,0.6359709321072599,05bec1059f554b6b0c059cb92525a7bf489dd434f516548a0f89a69efbe1837c,227,4313,0.11652201315514588,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-31,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.64837124571865,0.12892232676653603,0.777293572485186,de495b949eeeab7e4d034d70f833ae6c7229211866ea58c516063747e9d52021
cgtnjyggtm,0.0051345878720198135,0.6403615383073589,9687b46be4716ff6fbd9f223f4a53fbd6a07f1d6b74cdf9c739cbe4a95e796d5,227,4313,0.13693203417782718,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-32,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.635226950435339,0.142066622049847,0.777293572485186,23985c3e0574d620a1a75fbb2aa87340d3d72c2cb7c6371615f592dfb7f13f84
cgtnjyggtm,0.07287501255891282,0.7842744612649258,6126d8c6d9c3a2dbd64afbc837709ee2400c406f9e8298f0d0752aeba70cc3db,227,4313,-0.006980888779739791,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-33,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.711399448706013,0.06589412377917303,0.777293572485186,b8a98f753c538537f8416c09499fac0c4d5bc82c4416b91f40fb493842bfa0a5
cgtnjyggtm,0.01693086648383968,0.7463089568565887,6158b5e6cd0a9c382ed442feef34a98fc63082094a1e79c2ea2502b561d04b83,227,4313,0.030984615628597334,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-34,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.729378090372749,0.04791548211243701,0.777293572485186,ffdf549ea4870e6ad20c1bd43863ec06feb7ffa7446efe56ef275bf16eb40cad
cgtnjyggtm,0.021838654535184077,0.7187534523357869,2dc6feded6f47fbdd6424d59995fac6a6fb95ac864aba3c5c52a9c78ec4f70ac,227,4313,0.01486281107903098,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-35,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.740592106870971,0.036701465614215056,0.777293572485186,c998fa1bba92478f3e0e6fb1d2527bdcc267a892d2999310d94a3bd4610ea42a
cgtnjyggtm,0.08122334075660287,0.7454403501225312,c32ba66a1aa68287b87f5868a91852fdd0e2b006438349993bba68339a022780,227,4313,-0.031853222362654865,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-36,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.826663690879134,0.049370118393948004,0.777293572485186,3f542b9643a11698f9486fd2192d3bf60224575bc8d735d5042a1ad354ae8345
cgtnjyggtm,0.19715715268576395,1.069911606773597,8fec9ddecffc3718ccb50f4c61c338712d74792a7e9a2d315e78b93d4669fa7e,227,4313,-0.10169627108311696,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-37,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.872754454087833,0.09546088160264699,0.777293572485186,efb513b9c94df8ad8f9c024a1dd1c5db1324330bbbdaaa92cb6a3840e2f8cc4e
cgtnjyggtm,0.1569969232406404,0.6242898024659456,3f17334c61e6ce46f62dc0c01091992e1c32019def4ac521ebae98afcd454597,227,4313,-0.15300377001924048,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-38,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.781286725706586,0.0039931532213999255,0.777293572485186,314843589635855e42bcf5f16609ce30df4a9dee2f2bb521fe5611b0a2fc9b8c
cgtnjyggtm,0.1897831992659762,1.1853101985114483,7038e354744cd3be99c2cacf873b7a28e6550dc6537ee7cb313cdaae7cf35b51,227,4313,0.02845022749430981,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-39,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.995526999245472,0.218233426760286,0.777293572485186,29d17baedc35954e8483f9602a785e4c7444944e63b4fe306acb80a5d8a42312
cgtnjyggtm,0.3725545365556684,0.6401002408959944,1d3cd4efd62aa6578511cdf183f7945d5e8612c10d1f55fc1b30dd38b80b4a08,227,4313,0.13719333158919167,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-40,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.267545704340326,0.5097478681448601,0.777293572485186,2f532c991a7c46ff6ff7bb6440b459a999acd22c70159af071a55a64e659a0c7
cgtnjyggtm,0.5312197436773043,0.8659053395277033,41fda49978b2f35e4e1f296d2dba9c3c5c3e3a7ecbe8e30b039cdbd622ad0a2e,227,4313,-0.08861176704251722,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-41,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.334685595850399,0.44260797663478707,0.777293572485186,ef55beaced9420d95fe03521485640b45bd9f7502eb52f077c1364e3133758d6
cgtnjyggtm,0.17410157639007434,0.43560129168031236,4ecc8a493cccff4f25df70cd6f72bc82f2e686a7ff63d3179dc786db44e3d498,227,4313,0.34169228080487374,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-42,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.261499715290238,0.5157938571949481,0.777293572485186,670281924b6c2543a61f87f97fa92967dfd54baf491575e61763865d978356ad
cgtnjyggtm,0.18685558693857723,0.44840267247646726,2f729a3d89b9e06450aab541b28df2f5cd51234030b296af27b3f036c0ab036c,227,4313,0.32889090000871885,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-43,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.26154708553789,0.5157464869472961,0.777293572485186,02f5c43a12ed0a06498e191721d6ae490ee06f5e58818fa00511b9462740f31b
cgtnjyggtm,0.2666250849171659,0.5196750582744629,680dac301f3bd6a1385175958856e27dab2207307ef8e1b054b97880d1a760b8,227,4313,0.2576185142107232,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-44,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.253049973357297,0.5242435991278891,0.777293572485186,0e131dfd902f9d4744fa530b7aa81c642568f66062dc5f8b97f58233d950034e
cgtnjyggtm,0.43905973644857726,0.6935424867739652,73415444acdc5f0f860e193f3e905aab89b811a5d76982c2cc07698ddfee432d,227,4313,0.08375108571122075,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-45,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.254482750325388,0.522810822159798,0.777293572485186,b190791f1bbc3660b8dd15f482214a84137fb5d2e8014fadd2003cc9f2bf9739
cgtnjyggtm,0.44027304174599563,0.7132604766910626,923fe677e127dc4786c3080f6b4423fed29d02ac0a323290a4b320b113fb20a0,227,4313,0.06403309579412336,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-46,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.272987434945067,0.504306137540119,0.777293572485186,5bedb914d7e56d29e16a3db7d8510b5419c8499de096585524e4a1dd006f2bd5
cgtnjyggtm,0.3568426303644348,0.6332191773353878,237892df31127a7056ae34c79f48299ce308acca37dee5eb43b41bb449fcbd74,227,4313,0.1440743951497982,358db20af9bb64ae7043feb8dad82b8923403388e6c66de1debd8442e25a410d,cgtnjyggtm,True,True,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q24-47,7c96b3caa81762cdb86709ff49e7b5f20dc9c15c928063e6de2973b3beab75e3,0.276376546970953,0.500917025514233,0.777293572485186,a7140b9af4795af2fc0956b149fe34453f1e1f1d6fb7cc6329507d62b332b6b9
