budget_to_sufficiency,dataset_id,final_task_loss,method,normalized_measurement_saving,outer_domain,reached,reference_budget,reference_loss,reference_method,specimen_id,stop_index,task,threshold_loss
0.15495109352676117,w68dtmpfyf,0.00047452044343356404,ORACLE_FIELD,0.3801956258929553,w68dtmpfyf,True,0.25,0.0004542035783718299,RANDOM,q16-41,95,FIELD,0.00047691375729042143
0.1287833827893175,w68dtmpfyf,0.0005355795576974298,ORACLE_FIELD,0.48486646884273,w68dtmpfyf,True,0.25,0.0005179931232470562,RANDOM,q16-42,90,FIELD,0.0005438927794094091
0.11007583250906693,w68dtmpfyf,0.0005726497245466401,ORACLE_FIELD,0.5596966699637322,w68dtmpfyf,True,0.25,0.0005469449903285934,RANDOM,q16-43,85,FIELD,0.0005742922398450231
0.10900626522798469,xcmzfsbd9t,0.0010663901212680745,ORACLE_FIELD,0.5639749390880613,xcmzfsbd9t,True,0.25,0.0010812829179955641,RANDOM,c24-2,84,FIELD,0.0011353470638953425
0.09159830554061324,xcmzfsbd9t,0.0015529865273676828,ORACLE_FIELD,0.633606777837547,xcmzfsbd9t,True,0.25,0.0014872428498659536,RANDOM,c24-3,82,FIELD,0.0015616049923592513
0.09268186564566655,xcmzfsbd9t,0.0009655172475319965,ORACLE_FIELD,0.6292725374173338,xcmzfsbd9t,True,0.25,0.0009210670220236676,RANDOM,c24-5,82,FIELD,0.000967120373124851
0.08783284023668639,xcmzfsbd9t,0.0014370216087011402,ORACLE_FIELD,0.6486686390532544,xcmzfsbd9t,True,0.25,0.0014264499585234212,RANDOM,c24-6,81,FIELD,0.0014977724564495924
0.11487416199582372,xcmzfsbd9t,0.0005612618354183551,ORACLE_FIELD,0.5405033520167051,xcmzfsbd9t,True,0.25,0.0005508125106858152,RANDOM,c24-6t,84,FIELD,0.0005783531362201059
0.1108771319178559,xcmzfsbd9t,0.0016613297990335364,ORACLE_FIELD,0.5564914723285763,xcmzfsbd9t,True,0.25,0.001598245456032489,RANDOM,c24-7,87,FIELD,0.0016781577288341135
0.11199095022624435,xcmzfsbd9t,0.0010682149925914507,ORACLE_FIELD,0.5520361990950227,xcmzfsbd9t,True,0.25,0.001053101435947574,RANDOM,c24-8,85,FIELD,0.0011057565077449527
0.11770524233432245,xcmzfsbd9t,0.0005368413919890164,ORACLE_FIELD,0.5291790306627102,xcmzfsbd9t,True,0.25,0.0005248027264193153,RANDOM,c24-8t,87,FIELD,0.0005510428627402811
0.08783284023668639,xcmzfsbd9t,0.0016580362689292687,ORACLE_FIELD,0.6486686390532544,xcmzfsbd9t,True,0.25,0.0016007967463583645,RANDOM,c24-9,81,FIELD,0.0016808365836762827
0.09301681503461919,xcmzfsbd9t,0.0006444247006425974,ORACLE_FIELD,0.6279327398615233,xcmzfsbd9t,True,0.25,0.0006202500730392497,RANDOM,c24-9t,78,FIELD,0.0006512625766912123
0.09583445400753093,xcmzfsbd9t,0.0019056348636133037,ORACLE_FIELD,0.6166621839698763,xcmzfsbd9t,True,0.25,0.001919402481852575,RANDOM,c24-10,83,FIELD,0.002015372605945204
0.09208044840092318,xcmzfsbd9t,0.000608102955996998,ORACLE_FIELD,0.6316782063963073,xcmzfsbd9t,True,0.25,0.0005887280356366468,RANDOM,c24-10t,80,FIELD,0.0006181644374184792
0.07412112774103724,xcmzfsbd9t,0.001095972976024331,ORACLE_FIELD,0.703515489035851,xcmzfsbd9t,True,0.25,0.0010571831079276004,RANDOM,c24-11,77,FIELD,0.0011100422633239806
0.11754038905374217,xcmzfsbd9t,0.0004346946852313616,ORACLE_FIELD,0.5298384437850313,xcmzfsbd9t,True,0.25,0.00041668006746583,RANDOM,c24-11t,87,FIELD,0.00043751407083912153
0.07335933297471758,xcmzfsbd9t,0.0015726716155914984,ORACLE_FIELD,0.7065626681011297,xcmzfsbd9t,True,0.25,0.0015371130670904427,RANDOM,c24-12,77,FIELD,0.0016139687204449649
0.1772722277173316,xcmzfsbd9t,0.0005824890167883866,ORACLE_FIELD,0.29091108913067365,xcmzfsbd9t,True,0.25,0.0005630414761952468,RANDOM,c24-12t,101,FIELD,0.0005911935500050092
0.11084232509571876,xcmzfsbd9t,0.0010309858333156022,ORACLE_FIELD,0.556630699617125,xcmzfsbd9t,True,0.25,0.0010561438992446209,RANDOM,c24-13,85,FIELD,0.001108951094206852
0.10424643230073094,xcmzfsbd9t,0.0007695771423871128,ORACLE_FIELD,0.5830142707970762,xcmzfsbd9t,True,0.25,0.0007786306185216455,RANDOM,c24-14,81,FIELD,0.0008175621494477277
0.08183162990855299,xcmzfsbd9t,0.001201962156180948,ORACLE_FIELD,0.6726734803657881,xcmzfsbd9t,True,0.25,0.0012443449685597676,RANDOM,c24-15,77,FIELD,0.0013065622169877561
0.07352743410435718,xcmzfsbd9t,0.001806852280301841,ORACLE_FIELD,0.7058902635825712,xcmzfsbd9t,True,0.25,0.001755439961954468,RANDOM,c24-16,77,FIELD,0.0018432119600521916
0.08498955795335886,xcmzfsbd9t,0.0007103777546089153,ORACLE_FIELD,0.6600417681865646,xcmzfsbd9t,True,0.25,0.0006943696050931173,RANDOM,c24-17,76,FIELD,0.0007290880853477733
0.07045958848843464,xcmzfsbd9t,0.0011476148433827433,ORACLE_FIELD,0.7181616460462614,xcmzfsbd9t,True,0.25,0.0011760534699382186,RANDOM,c24-18,74,FIELD,0.0012348561434351295
0.07457361642882004,xcmzfsbd9t,0.0007808938425826117,ORACLE_FIELD,0.7017055342847198,xcmzfsbd9t,True,0.25,0.0007786745117844712,RANDOM,c24-20,75,FIELD,0.0008176082373736948
0.06228987358795051,xcmzfsbd9t,0.0015743792972965184,ORACLE_FIELD,0.7508405056481979,xcmzfsbd9t,True,0.25,0.0016193951554611655,RANDOM,c24-21,74,FIELD,0.0017003649132342237
0.1380438565958928,xcmzfsbd9t,0.0022795463774029274,ORACLE_FIELD,0.4478245736164288,xcmzfsbd9t,True,0.25,0.002305232500695088,RANDOM,c24-24,88,FIELD,0.002420494125729843
0.13802783754706832,xcmzfsbd9t,0.0023220683904074907,ORACLE_FIELD,0.4478886498117267,xcmzfsbd9t,True,0.25,0.0022760548262943793,RANDOM,c24-25,92,FIELD,0.002389857567609098
0.12249258160237389,xcmzfsbd9t,0.0009042283215048693,ORACLE_FIELD,0.5100296735905044,xcmzfsbd9t,True,0.25,0.0009050816458601109,RANDOM,c24-26,84,FIELD,0.0009503357281531165
0.13707440378063523,xcmzfsbd9t,0.0005981762152483982,ORACLE_FIELD,0.45170238487745906,xcmzfsbd9t,True,0.25,0.0005795722299272064,RANDOM,c24-27,90,FIELD,0.0006085508414235667
0.12138916364435652,xcmzfsbd9t,0.0006227046143721271,ORACLE_FIELD,0.5144433454225739,xcmzfsbd9t,True,0.25,0.000597020184523279,RANDOM,c24-28,88,FIELD,0.000626871193749443
0.13310473678426202,xcmzfsbd9t,0.0004604193632526721,ORACLE_FIELD,0.46758105286295193,xcmzfsbd9t,True,0.25,0.0004405497351622082,RANDOM,c24-29,89,FIELD,0.00046257722192031864
0.12186613913616881,xcmzfsbd9t,0.00043725411744818414,ORACLE_FIELD,0.5125354434553248,xcmzfsbd9t,True,0.25,0.00042258019940620144,RANDOM,c24-30,86,FIELD,0.00044370920937651155
0.11067150236289702,xcmzfsbd9t,0.000456370466962604,ORACLE_FIELD,0.5573139905484119,xcmzfsbd9t,True,0.25,0.0004374920571620387,RANDOM,c24-31,83,FIELD,0.00045936666002014065
0.14095395098362457,xcmzfsbd9t,0.0006222620196872663,ORACLE_FIELD,0.43618419606550174,xcmzfsbd9t,True,0.25,0.0006231593443542283,RANDOM,c24-32,91,FIELD,0.0006543173115719398
0.1325024727992087,xcmzfsbd9t,0.0007109535099945849,ORACLE_FIELD,0.46999010880316516,xcmzfsbd9t,True,0.25,0.0006864244235420428,RANDOM,c24-33,91,FIELD,0.000720745644719145
0.1254445543466315,xcmzfsbd9t,0.0006934680227382456,ORACLE_FIELD,0.49822178261347405,xcmzfsbd9t,True,0.25,0.0006686808950209887,RANDOM,c24-34,89,FIELD,0.0007021149397720382
0.13685020331904604,xcmzfsbd9t,0.0006455248887185778,ORACLE_FIELD,0.4525991867238158,xcmzfsbd9t,True,0.25,0.0006161177958767792,RANDOM,c24-35,90,FIELD,0.0006469236856706181
0.13371799098802067,xcmzfsbd9t,0.0005868118643150387,ORACLE_FIELD,0.4651280360479173,xcmzfsbd9t,True,0.25,0.0005820297233936741,RANDOM,c24-36,89,FIELD,0.0006111312095633579
0.13685020331904604,xcmzfsbd9t,0.0005310547932473381,ORACLE_FIELD,0.4525991867238158,xcmzfsbd9t,True,0.25,0.0005181378904698437,RANDOM,c24-37,90,FIELD,0.0005440447849933359
0.14789757116166613,xcmzfsbd9t,0.0005787398296638636,ORACLE_FIELD,0.4084097153533355,xcmzfsbd9t,True,0.25,0.0005826517334341115,RANDOM,c24-39,93,FIELD,0.0006117843201058172
0.15456863391581493,xcmzfsbd9t,0.0005362618273197062,ORACLE_FIELD,0.38172546433674026,xcmzfsbd9t,True,0.25,0.0005259256752199245,RANDOM,c24-40,97,FIELD,0.0005522219589809207
0.1471480382459611,xcmzfsbd9t,0.0005122278204308968,ORACLE_FIELD,0.4114078470161556,xcmzfsbd9t,True,0.25,0.0004920674635201993,RANDOM,c24-41,95,FIELD,0.0005166708366962093
0.13969007583250906,xcmzfsbd9t,0.0005115367507462764,ORACLE_FIELD,0.44123969666996377,xcmzfsbd9t,True,0.25,0.0004935986067619605,RANDOM,c24-42,93,FIELD,0.0005182785371000585
0.13983954280690186,xcmzfsbd9t,0.0004778931095807622,ORACLE_FIELD,0.44064182877239255,xcmzfsbd9t,True,0.25,0.00046113162745364236,RANDOM,c24-43,93,FIELD,0.0004841882088263245
0.12132761841960656,xcmzfsbd9t,0.0005831131902244321,ORACLE_FIELD,0.5146895263215738,xcmzfsbd9t,True,0.25,0.0005556522182121939,RANDOM,c24-44,88,FIELD,0.0005834348291228036
0.13750522035388504,xcmzfsbd9t,0.0005465982498439391,ORACLE_FIELD,0.4499791185844598,xcmzfsbd9t,True,0.25,0.0005389082460682785,RANDOM,c24-45,88,FIELD,0.0005658536583716925
0.11843279481261677,xcmzfsbd9t,0.0006681540293165739,ORACLE_FIELD,0.526268820749533,xcmzfsbd9t,True,0.25,0.0006452087399999467,RANDOM,c24-46,85,FIELD,0.0006774691769999441
0.15196395208264646,xcmzfsbd9t,0.00042607270865595,ORACLE_FIELD,0.39214419166941417,xcmzfsbd9t,True,0.25,0.0004160578546070545,RANDOM,c24-47,92,FIELD,0.00043686074733740725
0.1473546543576217,xcmzfsbd9t,0.0005799235000214156,ORACLE_FIELD,0.41058138256951315,xcmzfsbd9t,True,0.25,0.0005600471676581032,RANDOM,c24-48,95,FIELD,0.0005880495260410084
0.12199582371689197,xcmzfsbd9t,0.0005683228206532224,ORACLE_FIELD,0.5120167051324321,xcmzfsbd9t,True,0.25,0.0005553959009033543,RANDOM,c24-49,86,FIELD,0.000583165695948522
0.09323222332124409,xcmzfsbd9t,0.0008336326889752474,ORACLE_FIELD,0.6270711067150236,xcmzfsbd9t,True,0.25,0.0008141945907025229,RANDOM,c24-50,76,FIELD,0.0008549043202376491
0.1443279481261677,xcmzfsbd9t,0.0006238306505185524,ORACLE_FIELD,0.4226882074953292,xcmzfsbd9t,True,0.25,0.0006161220663295684,RANDOM,c24-51,92,FIELD,0.000646928169646047
0.11879767007363447,xcmzfsbd9t,0.0008337353037867297,ORACLE_FIELD,0.5248093197054622,xcmzfsbd9t,True,0.25,0.0008066507964133886,RANDOM,c24-52,85,FIELD,0.000846983336234058
0.14083525662160676,xcmzfsbd9t,0.0006199564484238529,ORACLE_FIELD,0.43665897351357297,xcmzfsbd9t,True,0.25,0.0005946749510070472,RANDOM,c24-53,91,FIELD,0.0006244086985573995
0.1324057588746016,xcmzfsbd9t,0.0004992895428540852,ORACLE_FIELD,0.4703769645015936,xcmzfsbd9t,True,0.25,0.0004766840080571275,RANDOM,c24-54,91,FIELD,0.0005005182084599839
0.1487240356083086,xcmzfsbd9t,0.0008135035773563297,ORACLE_FIELD,0.4051038575667656,xcmzfsbd9t,True,0.25,0.0007835984528172079,RANDOM,c24-55,91,FIELD,0.0008227783754580683
0.1809077920650621,xcmzfsbd9t,0.0005544376067903692,ORACLE_FIELD,0.2763688317397516,xcmzfsbd9t,True,0.25,0.0005331015119726834,RANDOM,c24-56,102,FIELD,0.0005597565875713177
0.199531816683152,xcmzfsbd9t,0.0005385095840890253,ORACLE_FIELD,0.20187273326739197,xcmzfsbd9t,True,0.25,0.0005320978203549808,RANDOM,c24-57,107,FIELD,0.0005587027113727299
0.1779184525772063,xcmzfsbd9t,0.0006077724297117203,ORACLE_FIELD,0.28832618969117485,xcmzfsbd9t,True,0.25,0.000597192726590725,RANDOM,c24-58,101,FIELD,0.0006270523629202612
0.1934410374766458,xcmzfsbd9t,0.0005746163525637372,ORACLE_FIELD,0.22623585009341685,xcmzfsbd9t,True,0.25,0.0005718507442383711,RANDOM,c24-59,103,FIELD,0.0006004432814502896
0.13799098802066162,yfxyg8jm46,0.000576170493151522,ORACLE_FIELD,0.4480360479173535,yfxyg8jm46,True,0.25,0.0005686259101244055,RANDOM,c16-1,88,FIELD,0.0005970572056306258
0.12124848884492802,yfxyg8jm46,0.0006025347475349015,ORACLE_FIELD,0.515006044620288,yfxyg8jm46,True,0.25,0.0005778712713978805,RANDOM,c16-2,88,FIELD,0.0006067648349677746
0.11142543136608418,yfxyg8jm46,0.0008654434495500723,ORACLE_FIELD,0.5542982745356633,yfxyg8jm46,True,0.25,0.0008380982530059334,RANDOM,c16-3,81,FIELD,0.0008800031656562301
0.1146367732717881,yfxyg8jm46,0.0006389667690180961,ORACLE_FIELD,0.5414529069128475,yfxyg8jm46,True,0.25,0.0006152767871017453,RANDOM,c16-4,84,FIELD,0.0006460406264568327
0.1258160237388724,yfxyg8jm46,0.0005347800365402589,ORACLE_FIELD,0.4967359050445104,yfxyg8jm46,True,0.25,0.0005117110280372831,RANDOM,c16-5,87,FIELD,0.0005372965794391473
0.10717881085833608,yfxyg8jm46,0.0006366256144040007,ORACLE_FIELD,0.5712847565666557,yfxyg8jm46,True,0.25,0.0006253146159612933,RANDOM,c16-6,82,FIELD,0.000656580346759358
0.11093306956808441,yfxyg8jm46,0.0006325684250974342,ORACLE_FIELD,0.5562677217276624,yfxyg8jm46,True,0.25,0.0006054446160372094,RANDOM,c16-7,83,FIELD,0.0006357168468390699
0.10659413122321135,yfxyg8jm46,0.0008747267153174338,ORACLE_FIELD,0.5736234751071546,yfxyg8jm46,True,0.25,0.0008725478153739596,RANDOM,c16-8,84,FIELD,0.0009161752061426577
0.11128695461039674,yfxyg8jm46,0.0007964955357359786,ORACLE_FIELD,0.5548521815584131,yfxyg8jm46,True,0.25,0.0008118691432419584,RANDOM,c16-9,81,FIELD,0.0008524626004040565
0.11510275854489505,yfxyg8jm46,0.0007834553194088122,ORACLE_FIELD,0.5395889658204198,yfxyg8jm46,True,0.25,0.0007656985626250282,RANDOM,c16-10,84,FIELD,0.0008039834907562796
0.11424771952961864,yfxyg8jm46,0.0005530390616710989,ORACLE_FIELD,0.5430091218815254,yfxyg8jm46,True,0.25,0.0005430458190429152,RANDOM,c16-11,86,FIELD,0.000570198109995061
0.12208814155401693,yfxyg8jm46,0.0005143934921116413,ORACLE_FIELD,0.5116474337839323,yfxyg8jm46,True,0.25,0.0005102499810667674,RANDOM,c16-12,86,FIELD,0.0005357624801201057
0.1373535553357512,yfxyg8jm46,0.0005111284886990114,ORACLE_FIELD,0.45058577865699523,yfxyg8jm46,True,0.25,0.0005080009961197331,RANDOM,c16-13,88,FIELD,0.0005334010459257198
0.14036707330475875,yfxyg8jm46,0.00045326094634163394,ORACLE_FIELD,0.438531706780965,yfxyg8jm46,True,0.25,0.0004357513913091525,RANDOM,c16-14,91,FIELD,0.00045753896087461014
0.10750851741949664,yfxyg8jm46,0.000712774942616847,ORACLE_FIELD,0.5699659303220135,yfxyg8jm46,True,0.25,0.0007116178978000366,RANDOM,c16-15,80,FIELD,0.0007471987926900384
0.15654687328277833,yfxyg8jm46,0.0004389135770919616,ORACLE_FIELD,0.3738125068688867,yfxyg8jm46,True,0.25,0.0004313522052135101,RANDOM,c16-16,91,FIELD,0.00045291981547418566
0.08828442686009452,yfxyg8jm46,0.0005932871101889637,ORACLE_FIELD,0.6468622925596219,yfxyg8jm46,True,0.25,0.0005790706489089635,RANDOM,c16-17,77,FIELD,0.0006080241813544116
0.13737993186064404,yfxyg8jm46,0.0004091884200250038,ORACLE_FIELD,0.45048027255742384,yfxyg8jm46,True,0.25,0.00039341283784024547,RANDOM,c16-18,88,FIELD,0.0004130834797322578
0.16480712166172107,yfxyg8jm46,0.0005354689766323274,ORACLE_FIELD,0.34077151335311573,yfxyg8jm46,True,0.25,0.0005271333344798203,RANDOM,c16-19,93,FIELD,0.0005534900012038114
0.1222310143971865,yfxyg8jm46,0.0007258247139412833,ORACLE_FIELD,0.511075942411254,yfxyg8jm46,True,0.25,0.0006978328423932355,RANDOM,c16-20,86,FIELD,0.0007327244845128973
0.11411803494889548,yfxyg8jm46,0.0006460319909026961,ORACLE_FIELD,0.543527860204418,yfxyg8jm46,True,0.25,0.0006243074313610983,RANDOM,c16-21,86,FIELD,0.0006555228029291532
0.13774700516540278,yfxyg8jm46,0.0005373551984459834,ORACLE_FIELD,0.4490119793383889,yfxyg8jm46,True,0.25,0.0005251440358795782,RANDOM,c16-22,88,FIELD,0.0005514012376735571
0.10014726893065172,yfxyg8jm46,0.000878685064487147,ORACLE_FIELD,0.5994109242773931,yfxyg8jm46,True,0.25,0.0008793048435258632,RANDOM,c16-23,78,FIELD,0.0009232700857021564
0.09576436971095725,yfxyg8jm46,0.0007951190752802094,ORACLE_FIELD,0.616942521156171,yfxyg8jm46,True,0.25,0.0007795735228941128,RANDOM,c16-24,79,FIELD,0.0008185521990388185
0.1434509286734806,yfxyg8jm46,0.0006382212200742774,ORACLE_FIELD,0.42619628530607756,yfxyg8jm46,True,0.25,0.0006118062498386432,RANDOM,c16-25,94,FIELD,0.0006423965623305754
0.13700846246840312,yfxyg8jm46,0.0006050915431133265,ORACLE_FIELD,0.4519661501263875,yfxyg8jm46,True,0.25,0.0005765714762739798,RANDOM,c16-26,90,FIELD,0.0006054000500876788
0.08359160347290912,yfxyg8jm46,0.0008279028230298589,ORACLE_FIELD,0.6656335861083635,yfxyg8jm46,True,0.25,0.0007906211729922538,RANDOM,c16-27,80,FIELD,0.0008301522316418665
0.12974832399164743,yfxyg8jm46,0.0005169477975315798,ORACLE_FIELD,0.4810067040334103,yfxyg8jm46,True,0.25,0.0004980643736109848,RANDOM,c16-28,88,FIELD,0.0005229675922915341
0.13689856028134958,yfxyg8jm46,0.0004865002578821086,ORACLE_FIELD,0.45240575887460166,yfxyg8jm46,True,0.25,0.0004783580818889464,RANDOM,c16-29,90,FIELD,0.0005022759859833937
0.12573689416419387,yfxyg8jm46,0.0005481797033012783,ORACLE_FIELD,0.4970524233432245,yfxyg8jm46,True,0.25,0.0005559703500434658,RANDOM,c16-30,87,FIELD,0.0005837688675456391
0.14423563028904277,yfxyg8jm46,0.0005284140759476084,ORACLE_FIELD,0.42305747884382894,yfxyg8jm46,True,0.25,0.0005082477020928753,RANDOM,c16-32,92,FIELD,0.0005336600871975191
0.1523024508187713,yfxyg8jm46,0.0005163674441242873,ORACLE_FIELD,0.3907901967249148,yfxyg8jm46,True,0.25,0.0005074769135336269,RANDOM,c16-33,92,FIELD,0.0005328507592103082
0.152324431256182,yfxyg8jm46,0.0004993218247729276,ORACLE_FIELD,0.390702274975272,yfxyg8jm46,True,0.25,0.0004977575658036,RANDOM,c16-34,92,FIELD,0.00052264544409378
0.1523771843059677,yfxyg8jm46,0.0004784669502658589,ORACLE_FIELD,0.3904912627761292,yfxyg8jm46,True,0.25,0.00046913230385280054,RANDOM,c16-35,92,FIELD,0.0004925889190454406
0.14128145950104407,yfxyg8jm46,0.0004916146265092554,ORACLE_FIELD,0.43487416199582374,yfxyg8jm46,True,0.25,0.0004737506576983214,RANDOM,c16-36,89,FIELD,0.0004974381905832376
0.12580283547642598,yfxyg8jm46,0.0005136793349395137,ORACLE_FIELD,0.49678865809429607,yfxyg8jm46,True,0.25,0.0004907336737892664,RANDOM,c16-37,87,FIELD,0.0005152703574787297
0.1531640839652709,yfxyg8jm46,0.0004513855527737048,ORACLE_FIELD,0.3873436641389164,yfxyg8jm46,True,0.25,0.00044113893370258665,RANDOM,c16-38,90,FIELD,0.000463195880387716
0.05002088141554017,yfxyg8jm46,0.0008029540829000521,ORACLE_FIELD,0.7999164743378393,yfxyg8jm46,True,0.25,0.0007796350669920943,RANDOM,c16-39,71,FIELD,0.000818616820341699
0.15637102978349268,yfxyg8jm46,0.0004851198424687431,ORACLE_FIELD,0.37451588086602927,yfxyg8jm46,True,0.25,0.00046318613214964044,RANDOM,c16-40,91,FIELD,0.0004863454387571225
0.15971205626991977,yfxyg8jm46,0.00048317749631381193,ORACLE_FIELD,0.3611517749203209,yfxyg8jm46,True,0.25,0.0004662538045868128,RANDOM,c16-41,94,FIELD,0.0004895664948161534
0.160186833717991,yfxyg8jm46,0.0004350269467402001,ORACLE_FIELD,0.359252665128036,yfxyg8jm46,True,0.25,0.00042964787764623175,RANDOM,c16-42,92,FIELD,0.00045113027152854336
0.15151994724695023,yfxyg8jm46,0.0004988195564258716,ORACLE_FIELD,0.3939202110121991,yfxyg8jm46,True,0.25,0.00048778166414333897,RANDOM,c16-43,94,FIELD,0.000512170747350506
0.1255258819650511,ykhs7s2dck,0.0005341178459334719,ORACLE_FIELD,0.4978964721397956,ykhs7s2dck,True,0.25,0.0005116566614549395,RANDOM,q8-1,87,FIELD,0.0005372394945276865
0.1480844048796571,ykhs7s2dck,0.0005021921775023279,ORACLE_FIELD,0.4076623804813716,ykhs7s2dck,True,0.25,0.0004850872675900788,RANDOM,q8-2,93,FIELD,0.0005093416309695827
0.14526871084734586,ykhs7s2dck,0.0005022652484425348,ORACLE_FIELD,0.4189251566106166,ykhs7s2dck,True,0.25,0.0004897564837677653,RANDOM,q8-3,90,FIELD,0.0005142443079561536
0.11383888339377954,ykhs7s2dck,0.00045147433086744265,ORACLE_FIELD,0.5446444664248818,ykhs7s2dck,True,0.25,0.0004480155570679606,RANDOM,q8-4,86,FIELD,0.0004704163349213587
0.12927794263105835,ykhs7s2dck,0.0004468776447810609,ORACLE_FIELD,0.4828882294757666,ykhs7s2dck,True,0.25,0.0004343965648094662,RANDOM,q8-5,88,FIELD,0.00045611639304993955
0.12927794263105835,ykhs7s2dck,0.0004889227877205946,ORACLE_FIELD,0.4828882294757666,ykhs7s2dck,True,0.25,0.0004709361363503745,RANDOM,q8-6,88,FIELD,0.0004944829431678933
0.12529948345972086,ykhs7s2dck,0.000505261731642972,ORACLE_FIELD,0.49880206616111655,ykhs7s2dck,True,0.25,0.0004831068141229226,RANDOM,q8-7,89,FIELD,0.0005072621548290687
0.17414441147378834,ykhs7s2dck,0.0005412208709027897,ORACLE_FIELD,0.30342235410484664,ykhs7s2dck,True,0.25,0.0005339625096217231,RANDOM,q8-8,98,FIELD,0.0005606606351028093
0.15144301571601274,ykhs7s2dck,0.0005491236423829876,ORACLE_FIELD,0.39422793713594906,ykhs7s2dck,True,0.25,0.0005420976320437876,RANDOM,q8-9,94,FIELD,0.000569202513645977
0.1296845807231564,ykhs7s2dck,0.0004940003673547153,ORACLE_FIELD,0.48126167710737444,ykhs7s2dck,True,0.25,0.00047242579197427273,RANDOM,q8-10,88,FIELD,0.0004960470815729864
0.1603714693922409,ykhs7s2dck,0.000498628152252966,ORACLE_FIELD,0.3585141224310364,ykhs7s2dck,True,0.25,0.00048262619099963483,RANDOM,q8-11,94,FIELD,0.0005067575005496166
0.15145620397845916,ykhs7s2dck,0.0005080160046767655,ORACLE_FIELD,0.39417518408616337,ykhs7s2dck,True,0.25,0.00048700677414658305,RANDOM,q8-12,94,FIELD,0.0005113571128539122
0.12614792834377403,ykhs7s2dck,0.000459299501797879,ORACLE_FIELD,0.4954082866249039,ykhs7s2dck,True,0.25,0.00043838149444917903,RANDOM,q8-13,85,FIELD,0.000460300569171638
0.12993076162215628,ykhs7s2dck,0.0005137187831063085,ORACLE_FIELD,0.4802769535113749,ykhs7s2dck,True,0.25,0.0004905835431482,RANDOM,q8-14,86,FIELD,0.00051511272030561
0.1297725024727992,ykhs7s2dck,0.0005489359002078564,ORACLE_FIELD,0.4809099901088032,ykhs7s2dck,True,0.25,0.0005533164270163773,RANDOM,q8-15,86,FIELD,0.0005809822483671962
0.10380920980327508,ykhs7s2dck,0.000605437720213708,ORACLE_FIELD,0.5847631607868997,ykhs7s2dck,True,0.25,0.0005966118774052724,RANDOM,q8-16,79,FIELD,0.000626442471275536
0.136349049346082,ykhs7s2dck,0.00047364445976286277,ORACLE_FIELD,0.454603802615672,ykhs7s2dck,True,0.25,0.0004570873847176692,RANDOM,q8-18,90,FIELD,0.00047994175395355264
0.07285635784152104,ykhs7s2dck,0.0007072627232838001,ORACLE_FIELD,0.7085745686339158,ykhs7s2dck,True,0.25,0.0006763852876309814,RANDOM,q8-19,75,FIELD,0.0007102045520125305
0.1477195296186394,ykhs7s2dck,0.000445763180547603,ORACLE_FIELD,0.4091218815254424,ykhs7s2dck,True,0.25,0.0004333563996939302,RANDOM,q8-20,93,FIELD,0.00045502421967862674
0.14100230794592813,ykhs7s2dck,0.0004173400608739524,ORACLE_FIELD,0.43599076821628746,ykhs7s2dck,True,0.25,0.00040177127452043783,RANDOM,q8-21,89,FIELD,0.0004218598382464597
0.0657566765578635,ykhs7s2dck,0.000664977049062756,ORACLE_FIELD,0.736973293768546,ykhs7s2dck,True,0.25,0.00071141875272722,RANDOM,q8-22,71,FIELD,0.000746989690363581
0.13750302231014397,ykhs7s2dck,0.0004200563956108027,ORACLE_FIELD,0.4499879107594241,ykhs7s2dck,True,0.25,0.0004011523743611874,RANDOM,q8-23,88,FIELD,0.0004212099930792468
0.14118694362017803,ykhs7s2dck,0.0004228972495396693,ORACLE_FIELD,0.4352522255192879,ykhs7s2dck,True,0.25,0.0004134155260283041,RANDOM,q8-24,89,FIELD,0.00043408630232971934
0.15201450708869108,ykhs7s2dck,0.0006127919694980374,ORACLE_FIELD,0.3919419716452357,ykhs7s2dck,True,0.25,0.000605406722811008,RANDOM,q8-27,92,FIELD,0.0006356770589515584
0.1662622266183097,ykhs7s2dck,0.00048809426354105015,ORACLE_FIELD,0.3349510935267612,ykhs7s2dck,True,0.25,0.00046671232051122844,RANDOM,q8-28,98,FIELD,0.0004900479365367899
0.17637982195845697,ykhs7s2dck,0.0005006411805987865,ORACLE_FIELD,0.2944807121661721,ykhs7s2dck,True,0.25,0.0004827425185843218,RANDOM,q8-29,103,FIELD,0.0005068796445135379
0.1705022529948346,ykhs7s2dck,0.00048352105931116665,ORACLE_FIELD,0.3179909880206616,ykhs7s2dck,True,0.25,0.0004653866097107702,RANDOM,q8-30,99,FIELD,0.0004886559401963087
0.15552478294318056,ykhs7s2dck,0.00047065641605883486,ORACLE_FIELD,0.37790086822727775,ykhs7s2dck,True,0.25,0.0004485069859016044,RANDOM,q8-31,95,FIELD,0.0004709323351966846
0.16339377953621276,ykhs7s2dck,0.0005032105734495557,ORACLE_FIELD,0.34642488185514897,ykhs7s2dck,True,0.25,0.0004879594344168382,RANDOM,q8-32,95,FIELD,0.0005123574061376802
0.1625365424771953,ykhs7s2dck,0.0004662336354298397,ORACLE_FIELD,0.34985383009121884,ykhs7s2dck,True,0.25,0.00044669753082898604,RANDOM,q8-33,97,FIELD,0.0004690324073704354
