specimen_id,dataset_id,first_learner,second_learner,pair,candidate_count,topk_count,spearman,topk_overlap,topk_jaccard,best_action_agreement,normalized_topk_centroid_distance,topk_mean_radial_difference
q24-24,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.863736263736264,0.714285714285714,0.555555555555556,false,0.032268139389473,0.106349031651591
q24-24,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.341895604395604,0.142857142857143,0.076923076923077,false,0.073582679091102,0.168403050748369
q24-25,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.52554945054945,0.714285714285714,0.555555555555556,false,0.01443075063646,0.025225877091832
q24-25,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.967307692307692,0.857142857142857,0.75,false,0.043292251909381,0
q24-25,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.571382783882784,0.714285714285714,0.555555555555556,false,0.02886150127292,0.025225877091832
q24-26,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.412774725274725,0.714285714285714,0.555555555555556,true,0.092401889164668,0.035788210768438
q24-26,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.9253663003663,0.714285714285714,0.555555555555556,true,0.064536278778946,0
q24-26,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.567765567765568,0.571428571428571,0.4,true,0.123296387485659,0.035788210768438
q24-27,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.09029304029304,0.142857142857143,0.076923076923077,false,0.161340696947366,0.319218076596257
q24-27,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.934935897435897,0.857142857142857,0.75,false,0.045634040357139,0.053174515825796
q24-27,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.110714285714286,0.142857142857143,0.076923076923077,true,0.173769248631902,0.266043560770461
q24-28,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.134569597069597,0.571428571428571,0.4,true,0.129072557557893,0.127180803263937
q24-28,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.976923076923077,0.857142857142857,0.75,true,0.091268080714277,0.017895803558823
q24-28,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.158516483516483,0.428571428571429,0.272727272727273,true,0.091268080714277,0.145076606822761
q24-29,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.479624542124542,0.428571428571429,0.272727272727273,false,0.214528531037027,0.068347557742488
q24-29,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.941346153846154,0.714285714285714,0.555555555555556,true,0.032268139389473,0.091685488236365
q24-29,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.394368131868132,0.428571428571429,0.272727272727273,false,0.192530227184829,0.160033045978853
q24-3,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.527838827838828,0.714285714285714,0.555555555555556,false,0.02886150127292,0.025225877091832
q24-3,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.942765567765568,0.714285714285714,0.555555555555556,true,0.020408163265306,0.025225877091832
q24-3,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.617765567765568,0.857142857142857,0.75,false,0.020408163265306,0
q24-30,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.381639194139194,0.285714285714286,0.166666666666667,false,0.01443075063646,0.227419563146938
q24-30,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.974404761904762,1,1,false,0,0
q24-30,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.421474358974359,0.285714285714286,0.166666666666667,false,0.01443075063646,0.227419563146938
q24-31,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.487408424908425,0.571428571428571,0.4,true,0.064536278778947,0.138039429030616
q24-31,cgtnjyggtm,ridge,huber,ridge__huber,64,7,-0.776007326007326,0,0,false,0.260154056815958,0.349045214262867
q24-31,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.290979853479853,0.285714285714286,0.166666666666667,false,0.206616905421598,0.211005785232251
q24-32,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.397252747252747,0.571428571428571,0.4,true,0.116344431132565,0.040816326530612
q24-32,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.960897435897436,1,1,true,0,0
q24-32,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.489697802197802,0.571428571428571,0.4,true,0.116344431132565,0.040816326530612
q24-33,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.121336996336996,0.571428571428571,0.4,false,0.123296387485659,0.038510972410569
q24-33,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.869276556776557,0.857142857142857,0.75,true,0.040816326530612,0.040816326530612
q24-33,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.087087912087912,0.428571428571429,0.272727272727273,false,0.161340696947366,0.079327298941181
q24-34,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.641575091575092,0.714285714285714,0.555555555555556,false,0.040816326530612,0.023743851447696
q24-34,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.935897435897436,0.857142857142857,0.75,true,0.01443075063646,0.025225877091832
q24-34,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.58956043956044,0.571428571428571,0.4,false,0.052030811363192,0.001482025644136
q24-35,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.576144688644688,0.571428571428571,0.4,false,0.061224489795918,0.191723443357878
q24-35,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.973351648351648,0.857142857142857,0.75,true,0.059499509131075,0.056406775969392
q24-35,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.528296703296703,0.571428571428571,0.4,false,0.059499509131074,0.135316667388486
q24-36,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.448031135531136,0.428571428571429,0.272727272727273,false,0.09680441816842,0.09219498673783
q24-36,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.975595238095238,0.857142857142857,0.75,true,0.077711970467999,0.081632653061225
q24-36,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.441117216117216,0.428571428571429,0.272727272727273,false,0.163265306122449,0.010562333676606
q24-37,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.68768315018315,0.571428571428571,0.4,true,0.116344431132565,0.020597630967378
q24-37,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.955540293040293,0.714285714285714,0.555555555555556,true,0.02886150127292,0.046353940794252
q24-37,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.723809523809524,0.714285714285714,0.555555555555556,true,0.105057450418235,0.025756309826874
q24-38,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.619047619047619,0.571428571428571,0.4,true,0.081632653061224,0.075781208823143
q24-38,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.984935897435897,0.857142857142857,0.75,true,0.032268139389473,0.040816326530612
q24-38,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.594688644688645,0.428571428571429,0.272727272727273,true,0.052030811363192,0.034964882292531
q24-39,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.6121336996337,0.428571428571429,0.272727272727273,true,0.133044947044952,0.003362823240919
q24-39,cgtnjyggtm,ridge,huber,ridge__huber,64,7,-0.775137362637362,0,0,false,0.315172351254704,0.12475433371188
q24-39,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.422435897435897,0,0,false,0.389897411725363,0.128117156952799
q24-4,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.301602564102564,0.285714285714286,0.166666666666667,true,0.072153753182301,0.040816326530612
q24-4,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.835897435897436,0.714285714285714,0.555555555555556,false,0.073582679091102,0.078400392917628
q24-4,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.504395604395604,0,0,false,0.123296387485659,0.037584066387016
q24-40,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.735302197802198,0.857142857142857,0.75,false,0.045634040357139,0
q24-40,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.980357142857143,0.857142857142857,0.75,true,0.032268139389473,0.025225877091832
q24-40,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.714880952380952,0.857142857142857,0.75,false,0.01443075063646,0.025225877091832
q24-41,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.522664835164835,0.428571428571429,0.272727272727273,false,0.04329225190938,0.005158678859497
q24-41,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.938415750915751,0.857142857142857,0.75,true,0.092401889164668,0.025756309826874
q24-41,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.60764652014652,0.428571428571429,0.272727272727273,false,0.073582679091102,0.020597630967378
q24-42,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.206272893772894,0.142857142857143,0.076923076923077,false,0.072153753182301,0.069691871288128
q24-42,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.933928571428571,0.857142857142857,0.75,true,0.032268139389473,0.040816326530612
q24-42,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.247344322344322,0,0,false,0.045634040357138,0.028875544757516
q24-43,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.106089743589744,0.428571428571429,0.272727272727273,false,0.045634040357139,0.07660453729905
q24-43,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.975869963369963,0.857142857142857,0.75,false,0.032268139389473,0.012358189295183
q24-43,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.058058608058608,0.428571428571429,0.272727272727273,false,0.01443075063646,0.088962726594234
q24-44,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.767857142857143,0.428571428571429,0.272727272727273,true,0.072153753182301,0.122448979591837
q24-44,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.951602564102564,0.857142857142857,0.75,true,0.052030811363192,0.038510972410569
q24-44,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.68228021978022,0.428571428571429,0.272727272727273,true,0.102040816326531,0.083938007181268
q24-45,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.482554945054945,0.428571428571429,0.272727272727273,false,0.072153753182301,0.206508102205118
q24-45,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.894322344322344,0.857142857142857,0.75,true,0.032268139389473,0
q24-45,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.429349816849817,0.428571428571429,0.272727272727273,false,0.102040816326531,0.206508102205118
q24-46,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.481456043956044,0.571428571428571,0.4,true,0.064536278778946,0.053174515825796
q24-46,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.949450549450549,1,1,true,0,0
q24-46,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.51735347985348,0.571428571428571,0.4,true,0.064536278778947,0.053174515825796
q24-47,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.639789377289377,0.714285714285714,0.555555555555556,true,0.059499509131075,0.013285095318736
q24-47,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.923397435897436,1,1,true,0,0
q24-47,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.708287545787546,0.714285714285714,0.555555555555556,true,0.059499509131075,0.013285095318736
q24-48,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.56959706959707,0.428571428571429,0.272727272727273,false,0.168907605686192,0.310237949762225
q24-48,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.977838827838828,0.857142857142857,0.75,true,0.052030811363192,0.027948638733963
q24-48,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.527701465201465,0.428571428571429,0.272727272727273,false,0.118999018262149,0.282289311028262
q24-49,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.757234432234432,0.571428571428571,0.4,true,0.105057450418235,0.093990842356408
q24-49,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.976053113553113,1,1,true,0,0
q24-49,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.749221611721612,0.571428571428571,0.4,true,0.105057450418235,0.093990842356408
q24-5,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.794230769230769,0.857142857142857,0.75,false,0.102040816326531,0.039992998054705
q24-5,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.963690476190476,0.857142857142857,0.75,true,0.072153753182301,0.039992998054705
q24-5,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.847481684981685,0.857142857142857,0.75,false,0.072153753182301,0
q24-50,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.785943223443223,0.571428571428571,0.4,true,0.104061622726383,0.03118089887756
q24-50,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.912454212454212,1,1,true,0,0
q24-50,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.709478021978022,0.571428571428571,0.4,true,0.104061622726383,0.03118089887756
q24-6,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.619826007326007,0.714285714285714,0.555555555555556,true,0.059499509131074,0.111886645915231
q24-6,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.939468864468864,0.857142857142857,0.75,true,0.043292251909381,0.053174515825796
q24-6,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.571611721611722,0.571428571428571,0.4,true,0.081632653061224,0.165061161741027
q24-7,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.066346153846154,0.142857142857143,0.076923076923077,false,0.109901322594582,0.38454052929044
q24-7,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.993543956043956,0.857142857142857,0.75,true,0.101015254455221,0
q24-7,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.056318681318681,0.142857142857143,0.076923076923077,false,0.206616905421598,0.38454052929044
q24-8,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.186401098901099,0.571428571428571,0.4,true,0.158738257001062,0.224403905763942
q24-8,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.908287545787546,0.857142857142857,0.75,true,0.01443075063646,0.01559044943878
q24-8,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.318406593406593,0.571428571428571,0.4,true,0.159392850528707,0.208813456325162
q24-9,cgtnjyggtm,huber,shallow_mlp,huber__shallow_mlp,64,7,0.6625,0.571428571428571,0.4,true,0.091268080714277,0.081632653061224
q24-9,cgtnjyggtm,ridge,huber,ridge__huber,64,7,0.97948717948718,1,1,false,0,0
q24-9,cgtnjyggtm,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.66790293040293,0.571428571428571,0.4,false,0.091268080714277,0.081632653061224
q16-1,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.773946886446886,0.857142857142857,0.75,true,0.052030811363192,0.056406775969392
q16-1,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.990705128205128,1,1,true,0,0
q16-1,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.758745421245421,0.857142857142857,0.75,true,0.052030811363192,0.056406775969392
q16-10,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.071291208791209,0.428571428571429,0.272727272727273,false,0.073582679091102,0.059639036112988
q16-10,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.984111721611722,1,1,false,0,0
q16-10,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.056913919413919,0.428571428571429,0.272727272727273,true,0.073582679091102,0.059639036112988
q16-11,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.090430402930403,0.428571428571429,0.272727272727273,false,0.077711970467999,0.054610920350814
q16-11,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.938690476190476,0.714285714285714,0.555555555555556,true,0.032268139389473,0.028458137235429
q16-11,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.072252747252747,0.142857142857143,0.076923076923077,false,0.086584503818761,0.026152783115385
q16-12,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.44235347985348,0,0,false,0.249113379912933,0.188085262260462
q16-12,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.981456043956044,0.857142857142857,0.75,true,0.052030811363192,0.01559044943878
q16-12,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.355906593406593,0,0,false,0.297497545655372,0.172494812821682
q16-13,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.146978021978022,0.428571428571429,0.272727272727273,false,0.188153968516181,0.045017717467671
q16-13,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.916529304029304,0.857142857142857,0.75,true,0.01443075063646,0
q16-13,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.060760073260073,0.571428571428571,0.4,false,0.173769248631902,0.045017717467671
q16-14,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.237545787545788,0.142857142857143,0.076923076923077,false,0.105057450418235,0.072527658143214
q16-14,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.937087912087912,0,0,false,0.133044947044952,0.046689061305027
q16-14,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.09775641025641,0.428571428571429,0.272727272727273,false,0.130676004845568,0.11921671944824
q16-15,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.127838827838828,0.142857142857143,0.076923076923077,true,0.104061622726383,0.03230051944354
q16-15,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.955082417582417,0,0,false,0.248276021644825,0.047853504322756
q16-15,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.109798534798535,0.285714285714286,0.166666666666667,false,0.23268886226513,0.080154023766296
q16-16,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.008791208791209,0.142857142857143,0.076923076923077,false,0.204081632653061,0.045417587105391
q16-16,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.973534798534798,0,0,false,0.228170201785693,0.131105828786118
q16-16,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.101465201465201,0.428571428571429,0.272727272727273,true,0.228170201785693,0.085688241680728
q16-17,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.278067765567766,0,0,false,0.118999018262149,0.24867818994668
q16-17,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.969642857142857,0.857142857142857,0.75,false,0.072153753182301,0.056406775969392
q16-17,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.21753663003663,0,0,false,0.189806890181003,0.192271413977288
q16-18,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.026785714285714,0,0,false,0.180816787210912,0.120040047924147
q16-18,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.938232600732601,0.714285714285714,0.555555555555556,false,0.118999018262149,0.10778543617661
q16-18,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.107142857142857,0,0,false,0.189806890181003,0.227825484100757
q16-19,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.342399267399267,0.142857142857143,0.076923076923077,true,0.072153753182301,0.147482142141242
q16-19,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.944001831501832,0.857142857142857,0.75,false,0.072153753182301,0.103729847557107
q16-19,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.25224358974359,0.142857142857143,0.076923076923077,false,0.102040816326531,0.043752294584135
q16-2,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.734615384615384,0.571428571428571,0.4,true,0.072153753182301,0.025225877091832
q16-2,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.978983516483516,0,0,false,0.23268886226513,0.26335697258214
q16-2,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.653479853479853,0.285714285714286,0.166666666666667,false,0.234915600677986,0.288582849673972
q16-20,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.63021978021978,0.285714285714286,0.166666666666667,false,0.105057450418235,0.162032660343514
q16-20,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.983333333333333,0.714285714285714,0.555555555555556,true,0.123296387485659,0.110090790296653
q16-20,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.54532967032967,0.142857142857143,0.076923076923077,false,0.104061622726383,0.272123450640167
q16-21,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.475045787545788,0.428571428571429,0.272727272727273,false,0.168907605686192,0.142537112057749
q16-21,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.98301282051282,0.714285714285714,0.555555555555556,false,0.057723002545841,0.108212291364006
q16-21,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.430311355311355,0.285714285714286,0.166666666666667,false,0.196279429200728,0.034324820693743
q16-22,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.273260073260073,0,0,false,0.224025493878573,0.223476999740389
q16-22,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.979716117216117,1,1,true,0,0
q16-22,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.148901098901099,0,0,false,0.224025493878573,0.223476999740389
q16-23,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.467582417582418,0.142857142857143,0.076923076923077,false,0.077711970467999,0.015291858684571
q16-23,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.896016483516483,0,0,false,0.064536278778947,0.063968691483235
q16-23,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.262042124542124,0.285714285714286,0.166666666666667,false,0.142126410991675,0.048676832798663
q16-24,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.364423076923077,0.571428571428571,0.4,true,0.116344431132565,0.143722845611812
q16-24,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.988232600732601,0.714285714285714,0.555555555555556,true,0.124138010822413,0.081632653061224
q16-24,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.334569597069597,0.571428571428571,0.4,true,0.052030811363192,0.062090192550587
q16-25,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.587042124542124,0,0,false,0.196279429200728,0.274346161446141
q16-25,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.978021978021978,0.857142857142857,0.75,true,0.020408163265306,0.028458137235429
q16-25,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.542582417582417,0,0,false,0.20047839494274,0.30280429868157
q16-26,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.418177655677656,0,0,false,0.291843870328063,0.017478396036736
q16-26,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.988461538461538,1,1,true,0,0
q16-26,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.39459706959707,0,0,false,0.291843870328063,0.017478396036736
q16-27,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.619505494505494,0.428571428571429,0.272727272727273,false,0.136902121071416,0.074006287438142
q16-27,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.976282051282051,0,0,false,0.168290025535415,0.070652911862532
q16-27,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.576968864468864,0.142857142857143,0.076923076923077,false,0.192530227184829,0.144659199300673
q16-28,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.374404761904762,0.142857142857143,0.076923076923077,false,0.084145012767707,0.42930886689291
q16-28,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.974725274725275,0.714285714285714,0.555555555555556,false,0.077711970467999,0.088962726594234
q16-28,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.254258241758242,0.142857142857143,0.076923076923077,false,0.153400983452785,0.340346140298676
q16-29,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.427380952380952,0,0,false,0.116344431132565,0.183587579233329
q16-29,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.831684981684982,0,0,false,0.26530612244898,0.16066705626154
q16-29,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.4875,0.285714285714286,0.166666666666667,false,0.156092434089575,0.022920522971789
q16-3,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.323397435897436,0,0,false,0.136902121071416,0.208386601137766
q16-3,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.979716117216117,0.857142857142857,0.75,true,0.059499509131074,0.078503970465274
q16-3,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,-0.288507326007326,0.142857142857143,0.076923076923077,false,0.145027249015836,0.129882630672492
q16-30,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.635851648351648,0,0,false,0.084145012767707,0.289360557030761
q16-30,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.941025641025641,0,0,false,0.01443075063646,0.133938219291995
q16-30,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.51456043956044,0.285714285714286,0.166666666666667,false,0.072153753182301,0.155422337738766
q16-31,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,-0.485943223443223,0.428571428571429,0.272727272727273,false,0.124138010822413,0.022920522971789
q16-31,w68dtmpfyf,ridge,huber,ridge__huber,64,7,-0.925137362637363,0,0,false,0.109901322594582,0.287610322531301
q16-31,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.577701465201465,0.285714285714286,0.166666666666667,false,0.02886150127292,0.264689799559512
q16-32,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.53731684981685,0.714285714285714,0.555555555555556,false,0.077711970467999,0.074302579528215
q16-32,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.982051282051282,1,1,false,0,0
q16-32,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.448626373626374,0.714285714285714,0.555555555555556,true,0.077711970467999,0.074302579528215
q16-33,w68dtmpfyf,huber,shallow_mlp,huber__shallow_mlp,64,7,0.569276556776557,0.571428571428571,0.4,false,0.052030811363192,0.053278093373442
q16-33,w68dtmpfyf,ridge,huber,ridge__huber,64,7,0.843772893772894,0.857142857142857,0.75,false,0.032268139389473,0.063736849502401
q16-33,w68dtmpfyf,ridge,shallow_mlp,ridge__shallow_mlp,64,7,0.487042124542124,0.571428571428571,0.4,false,0.064536278778947,0.01045875612896
