condition_id,nominal_density,interpolation,outer_domain,inner_domain,pca_dimension,mae,fit_domains_json,fit_sample_count,query_sample_count,pca_state_sha256,ridge_state_sha256,source_p3_state_sha256,state_sha256
bilinear_0.25,0.25,bilinear,cgtnjyggtm,ykhs7s2dck,16,0.3291702129081848,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,5aa6b4e49c4b8c58f1d274cf6d163495c9207c65c21ab05881bafe699a044858,3bb39b15c228b8e22ca3d3da589fc753c2258499a53b6f65ce09902617f7069d,2dc1305a4f17ac285d2d37f3fef5e35692674768f84ba4f319ac153958d1baf9,95a75c9830e77f241eb60754ae6955e8b5cb5bc13e2de2000b6c218aaf558d39
bilinear_0.25,0.25,bilinear,cgtnjyggtm,74t7kcdgkr,32,0.08716256501754094,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,a1832cebb3b0109c3a558f97b5b71dcdff9c554c1d67a6075865908b36d62400,901f84f69da60c96425f1e63f5690d08089ff1992ee44a2e5a393de52e835a32,913287a5840185aab5462447b040ab98d47ef69967d55425348ebeac98a0dee2,62d2d0a8519a6a712c47282d2e139ad7a4707a04f4bc95d2256eb7d2bd8fe24b
bilinear_0.25,0.25,bilinear,cgtnjyggtm,w68dtmpfyf,32,0.12542835343917724,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,43c20a0b8958e59070e920607d1682bf4ed9ed1a14c5bb145af249b52962e407,433413552f694e406f9a8aead0d2389be29d04064c6889c7ce564db6b05d9c5d,0b8afce2f2b606fbe38679f6a31bbe9976ceee1055b9674a781a9deaf50ed988,d189d27531aa0cf5b7398bbe040517fe97510c6dd2c05257145d2725e80cb94d
bilinear_0.25,0.25,bilinear,cgtnjyggtm,xcmzfsbd9t,32,0.08244343068031998,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,0e323a4ad488dadcdee64cd951db9e4fde0a057a9e52a4449017a1f56a2e9ebb,46a7e1c7b407568bd3aab89c09823e274166b14a3fd6cf9e43c26de3ab074a63,b85ceac6ba144e2d4b49fac11404fdc343b2f39472dd56219ad889a84c425793,4bf113339a597b0006b6af96749a7a1f8ea895f9ead61a978174e9157fcc097e
bilinear_0.25,0.25,bilinear,cgtnjyggtm,yfxyg8jm46,32,0.13844867616574094,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,2e495087a45e0aaa40e552fde1f99f775f01c5e8384a683f151cab9a77c99640,52c742e1ab6f1f7dffd57f4edd2ef3076fecd0fa2c66fd9c924042f53556a05a,e0fa5c2865efc910e5407b7564f8fb830c4754e7ec3dc2244086a3346dfc107a,3d0799e731eff3fe981bc5e61854b2b578847bff1fdd542ea0b7baaf5a69fbb3
bilinear_0.25,0.25,bilinear,cgtnjyggtm,ykhs7s2dck,32,0.2813981592926806,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,58225cd7aa4c119064e875beb300acad6db60c28d522bb08a7a50febebae14f2,e4b801e03709d7119b074595f3ed39213259d048696d78043bac18f3ba5af33a,92dd925f3c17552a49be62ef4e8b499922b78e618886042084757c62c6be0246,e4da54d4ae3761f1c4aa1f07573fa61018cfea5ad1f19da44e77a27558114170
bilinear_0.25,0.25,bilinear,w68dtmpfyf,74t7kcdgkr,8,0.09102647084871912,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,c09639a9c26b5019b5215c36bd287c2f39a9d5c811bbd1df3c7bbda51084f8a9,9e6c3b9fa03b2a535a0e1c5dcd034fb773c0210517a70cf1e2c4318eb176475c,7bcd9432d84b277829ab1f17eed805d02b072618ef5064b967e48c4c0661a6a5,63ab42ae92254fc51902d33d0662313ee18b7066cba31d69acc31b480fd17de2
bilinear_0.25,0.25,bilinear,w68dtmpfyf,cgtnjyggtm,8,0.14021379221680458,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,ba3138bda9a1f4a8876ede8401eabf3c436d84083943face1bf1b7ce903bbb00,136c6563b9f0e210c64d46aa53a2e815c185587a65d5a23216ab14a7dfdc2568,ecb36d1247bcf57c9bc23b78f11a4c58b17291e6fe61a4095e04e6aa816d4d81,87776b82d15ae6c6081a7b5763bfebde272a93549da68f52ac49be3f12ad4e09
bilinear_0.25,0.25,bilinear,w68dtmpfyf,xcmzfsbd9t,8,0.06585037437404728,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,5ce3b7a5441da1f800f2dfe5020080d4e951857368dcf4c4b2f4dcca109bd7f9,f8eeb4cf3230995311c8e201cc3df6517f037981061a137eef145c108363491d,b6a092a976081b63c1678965abbd0c7ba422eee073ea8bbfb81b3396cbc094d5,923683d9d89cdd72cae8383ccb858eff14fd155a410b569e61d838b17f7ae83f
bilinear_0.25,0.25,bilinear,w68dtmpfyf,yfxyg8jm46,8,0.11542452732450978,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,4d0a00df64492e90313bb99a863f4dda5de41d84512e5148a2b915f7e8c64952,78cb7f0945b1a0f0f8a16a2b28294eb60fa184c25dc58a3732bf21e427588704,130fec893dd75d0a48307a6b8963b1574ff221753016d0e5ec636b78e38322d8,71191ccca3c7f45ede100609119a9cb0f87e16b2c46a5d02107b045c59d71a68
bilinear_0.25,0.25,bilinear,w68dtmpfyf,ykhs7s2dck,8,0.19627707674254022,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,8005fe05a9f5dd1b85dc32bf0ca2617a188910d8eff7e17f2df4a0aa10d6d6ad,3ca38a329892e5863dd0e309802bbffce4b5f1f150835a1458af9a387adcad00,867d9e45a05516e4a33f3a5c5e39bbedd8b9e1f0ea2313ef20b9904f25bbd902,fa39078cc2a0d79a1f1366503f292d474c4a3952607a98472725fcab2ebfeab0
bilinear_0.25,0.25,bilinear,w68dtmpfyf,74t7kcdgkr,16,0.07546291811450132,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,d23fe81b3ca1bb78c77a63dfc6814a9f7ab2940b6a26c820abd086964557f6bc,e98c6b05ce0becdc29484662e7290b9a89f2089fb6e0ee945fe7105240ed241a,946cd9f93843a2b67c199f86ac97f71fcdee1492818ec087ca7f2e56c747d045,d64256a2c36ba3c70ee2452a579146371ffa5b6c87fff3c8217d8c00ee1f8644
bilinear_0.25,0.25,bilinear,w68dtmpfyf,cgtnjyggtm,16,0.136306510693092,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,93fe07b3f756ba1e1bf573c22ecc7dd4a782e77e1016a0813ae790cb567936aa,492f4d311d47b5221f9deb615bc881f438decb4cade443eff1b0f1ef339de873,87976e76492e6e5b4ce878bf2cfa2b03050a5aa8c16ac4e8ede5b0869953f31e,36f5c2d3a1132296604be01a20460d3eb2b074d9271dce4e077129479c5727f8
bilinear_0.25,0.25,bilinear,w68dtmpfyf,xcmzfsbd9t,16,0.07728674658451117,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,2923bf2556344e741fa5d596ac9f11d41c2322cde25c9c70bdc2992a744100f6,7bde7ee3e8db4fd2620526b7032c0f61ba54fe4ae72554a95d3b69bdf57bda81,e9b40e32102dadbccfe738207c19f8d81b65d84fe825f0ffed158f466a0ff035,1a668ac6c0cd3ffee4d3ee5921dacc082c67163425cb55afdde2456a21ae095a
bilinear_0.25,0.25,bilinear,w68dtmpfyf,yfxyg8jm46,16,0.13426367372429912,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,e9e2d3b9c5f197f816402ff47a9cd411b4d3080f4f4354bf56349029ce723c1e,ce3216144fb22a44bde667dbde62529424d1db9302d29bd5010a42e5e64fbd58,eb4e2e4afc91e467e8374f981e47b74c93260711847a6aff2f70d2a7e904fc5f,e0c432b68024e29308ec3450397910304a5dd51094c1a22a369e3f0c65bb6633
bilinear_0.25,0.25,bilinear,w68dtmpfyf,ykhs7s2dck,16,0.20888505170829558,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,9b32c62d27d990e0e156ae0a4975b26b93b523aa8b84dc1a89ec2897ee2ddd20,069bb757e5145513df0a3f301a984325aa3f2245cb39488c603a9f77eef44764,4d6319942a41d94b1866781084dddcaec2eb716e2fcc6a5da0643308035eb267,21c54825c50ebf4bd75471ca4c1a83390046d24febf01c2f6edc4c3cda29acc1
bilinear_0.25,0.25,bilinear,w68dtmpfyf,74t7kcdgkr,32,0.08544846369842604,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,12bcb514c568cb8214ef5c328c03d185717c7efc4661a2609e26c701d91d2542,a03bf14dba49bdb93dc753458d5eccf08110fe3cfe32708b138a4088feb341e1,d633ebebcce211441c23cc9d0e685fe6f23a6ccef7a79850c43f735bf30c83eb,9b90f6cd08f3d40176b0d74966d5ef3c8abf35a1c8b652bede99f61607266b81
bilinear_0.25,0.25,bilinear,w68dtmpfyf,cgtnjyggtm,32,0.14996702613692317,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,b490c2bcf3436d97126fd07fd4fa4c5bb480727359a12005473913a0f3bdb823,433413552f694e406f9a8aead0d2389be29d04064c6889c7ce564db6b05d9c5d,8781b54f82de36b37a126c15d156316e8df79750112a2f4195b5296f297405af,36ce98d3f9dee34a2596f24cf04f4729e65cef58a1e2e888a12734cc3ea4668c
bilinear_0.25,0.25,bilinear,w68dtmpfyf,xcmzfsbd9t,32,0.0946392963615161,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,1401691be30fa9c91314ce91f371e5252b42958ee874748832dc0d1b6fe4dddd,d7332f6daf0dad25ff546daacce13578a6ea8dc19bf59ddf340e4aedf586127d,2e5429935f4cf6dd744a5ff65bf024b96064d9ba1db578289bc04a6f89a32b7f,f19df90e35603f3e897b568ea88bb43b53ef72de84b181120e537cf450a050fd
bilinear_0.25,0.25,bilinear,w68dtmpfyf,yfxyg8jm46,32,0.13359983882559293,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,01a19fb2b2a10c86e1b6d027847271923f4e440adb6352d1091c4bac3930995a,0bc123487fc67b2e9eacb29636688daf9d9bec3bb459e157c22a59499c05334a,e050919b5542ab3c81bbff58417e11bb4b5bb9dc0f0637d81772486fcadb8f35,ce6771cf245b3d5cebbb38a24a9d2c803de385a3cd5a27a877b6e976be02d667
bilinear_0.25,0.25,bilinear,w68dtmpfyf,ykhs7s2dck,32,0.1944968351831221,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,3684ecc71af567fd737cef0d294c3b4406bb12063f26abccbeace2b7110ab1dc,f97e02810f18f2f4a1ba64d879e8085c9c1887ef900895ec17fc8c92795067d1,23aa5c894e42d2f667b05e6297d860f41afba069e82d2ed7d69f00922bb7c03d,e4a2f04aee696fd10a64e7c4ebd6406d1f9008ce691cabcdb44170cd2dadf628
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,74t7kcdgkr,8,0.11298762851709097,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,82b3e2e3f6754d6bb9e42f46458dcbaea1f2ebdfcf0cde24142a6dbc1e209e32,93e0aae39e0cae024dc58418a7803fd36f0c7ff0bfe40cad7742da18f943d5e7,300b46000febb0a70365a4628a6845dc2834ac8b26ca9af87bbd830838b71472,fd246110f0faf919482618f0cfb3d49cf4168b2b0cb9357af4511a9b556ca426
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,cgtnjyggtm,8,0.12797545401775753,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,ac03b344f73d2d995a238181396a03cd10c126f32d0f51764c63c71da861f312,727de2bafa564d829bffa449327aeccd86cd1c62ab62bdabe71d9c9cb2d535d1,9d997c6c3adce98138423a0972fe2dbaad0228b8d959ab5fdd1dcb7463d77346,bc337a913e571933ebbec32a2edbbf9ce5ad9e50ec99c677a4049e529bc94968
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,w68dtmpfyf,8,0.10663647637856308,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,6d81a3b940ed0925205f4d629d743335045cbc2c583cf55546a9546f65c5e373,f8eeb4cf3230995311c8e201cc3df6517f037981061a137eef145c108363491d,769e0aac052851659f035a601678e7e56f1d3c970d16e37cdae38bce57574d7a,c1c44c271eeb892b7edcfe44444cb729678ac5f99cc61f5f330e7ebe1c19b16b
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,yfxyg8jm46,8,0.14562994135157778,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,053c0351f3818dd8307bcef18edd07c6fa2e6a55a640bdfa820f78ce5ecd8d62,80a06ddc56d5e2dfe46a6d93d2702bfc7f3127b68fb78fb3022380e928fe7f15,c5b180ef8489ac91858770c9b5080f7cf018d8fc0ec1c6c3e82b6f793e83ba51,3d4b7b814790ff018a27d6fa67231f59f575c05c6c532f28129ab9bc316d2ac4
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,ykhs7s2dck,8,0.2810792964814164,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,224472c7de51f703ce6d6337d173e453eb300fb85e620c3ea47a71099274c1cd,2a2ff43f2c26f0505e65e3a08bfaeffdd4f01d5fda917735d35eeb06d7e4803f,3409d245bc436ce6c5220e5ade9c758b66f617162505dd25c297efe53ccf9a67,2bf55f6f0593033fbbe33cd5461610f51e5d6517a35cce66eba8f73785959f52
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,74t7kcdgkr,16,0.11612750501652098,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,b9b9c6bb99ce0dec84685b1e950280e3465851aafc807eac17fd3fa95fc5b3dd,c3cde421569c42a9d1de4976d44aa85e697366840c5d42e9e7026192c08b7b7b,02e544e964ab5353d165e430a5d5233028696aed6a83903a1d851e0ea4538d80,5aa65f713f117057ae1cd09aa3fec4b4bc7841fdbfd82d19a174ea4fc800c93b
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,cgtnjyggtm,16,0.12555284659756094,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,783aa9a98599a1882373361e9b80bf31705a7bad2f42a31066126d3e31a5b94d,55eff28674e094aab0b91f442c869ddbf319b588b802a935d787deb967382da8,fe9ca4328faec39b38ed6171a34dccf27b5f859e538609377f07a8360fcc55c1,c568a4442d7d653e147b8ba8a23c0a292fbb94bd769973c7a3106988c4bf8f4c
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,w68dtmpfyf,16,0.10342514909211765,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,fb165970ca14030053d13c0eef4c0a7a13082bebb2fd3c8dd4e302c221ff7ec5,7bde7ee3e8db4fd2620526b7032c0f61ba54fe4ae72554a95d3b69bdf57bda81,37f05af21fab075023a3a90fefaf37c5c28235c14fba6f76e596436e92f2f6e3,91573fc0e9167ffd4adcd47cabe53670985d37dc01f395bb544fecb84af14b35
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,yfxyg8jm46,16,0.15984597790272687,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,3057c079d8b47a7bee181a7bc8c45038eb2a1779fb50e1bc0ef1da5b255ec8de,4b872e70025840d3059c49d7f3d971b8e3e2f1cd026c389e3295fd51c956c4c7,964a2f28e830ec09218811c10b2e4cee6a0b869f58f129e33afde413f8d0ff1c,9b772ef2a2344749aadae73fc880bcf1f15ad805513aae677c1599df58f5e735
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,ykhs7s2dck,16,0.2761781675334414,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,3a3e43f45e34d25a01588b605ad90c82dc0892d33ee4fec59da72462d0953626,627aefe6f27039778610719e685c5b55a70cf3630887c91400c36137c0a7163d,f5cdfa195fc26e45826c1d91feff1c180d5fde9c5ba24290d18db3955e4ce96c,53d55c35b288e019302f0ee8b645c587d352be0ae86602c5305287db123b5200
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,74t7kcdgkr,32,0.07641993928521273,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,1daafa922de61875ecd71d641b3fba3fca088753a9f5ab974cb0c2520832cd3d,d2de20f5ca9713706c284bbf0d45911afbd4860868277188083261c34bfe6aa3,3c45ce267cf898f022adbc437ca162e46929267a5184893d99c241b09dad60d5,e28cae2dc5cc5c710320d2b6541bb4ba89e82ea0c684db9b1304959b4e48cf85
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,cgtnjyggtm,32,0.15823338129816342,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,b265d10c6bef899bab33b9f27a902832b2e9bfbb47aa2fb605a91e02a723c710,46a7e1c7b407568bd3aab89c09823e274166b14a3fd6cf9e43c26de3ab074a63,991c684b423e5957a1ebe69ccd634b2b51d0ec8b5acad61ea14878f6e8fa47bb,9daffa87735658d18276006d1514885eb7a139650a9afa94429d1668002900f7
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,w68dtmpfyf,32,0.10101656194880593,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,fea0baaf627c24bf4cb6321187fc337ae79f65da1fd0e1ebb3be53bbc12ff51a,d7332f6daf0dad25ff546daacce13578a6ea8dc19bf59ddf340e4aedf586127d,b5dbc69df6cbc30e1705ecc3699a268c5b5333c52958fb1a5bf51326ad8b1aa1,227ac31332f3ea907075615efb2845d43934c268f91709b3e8389b2c8b4bb303
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,yfxyg8jm46,32,0.1542152003205924,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,8d58c219b8befe21733162cb364a8dedbeec1124aed6bf67d1c30a0c05cc923c,25092a0369724623f6a02068eeb6d5a7e04ef6816b09424f48e66fd69cfa36c4,b31b0a978882ab9a168bce0ba740e07bf3d326ec83e199c789b6de4f850d56a5,820f2bf621086abca1375bdd4661f9c4579cedd5bca70793722b690d455a8e14
bilinear_0.25,0.25,bilinear,xcmzfsbd9t,ykhs7s2dck,32,0.21616481256296735,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,53b3366770371030211bf006d1e33660a77ec040fdd31f93d5bd1ce0c5f5a8aa,3effb9fe0f977988bc2c127e3e5061df5ee6e73d1284e2ec50fb76cd140d406f,6a17ad6ca7567d4f5515eedfcb2888adbc1b4e7cf127054a3d8de66e5472f218,03d6353e02c5cadfd782631fd551ca9e8999b5b466bbf378969692fc8fa512ee
bilinear_0.25,0.25,bilinear,yfxyg8jm46,74t7kcdgkr,8,0.06491035489426283,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,a3a6a5ca6f367bb66be184ff4b341ab96988380346cf3b6f4503e111553cb3c6,57e2c0def93a37c97b03dbea5b4d448b66135d01f1022c2a0410f06b9050052e,844de79c342deb3b532a38086b626eb851d0cd3341d7973b12ab030074346c8d,9d471bfa6b861dc0c3cbaeb4134a0036cd0b76c61eba31db72c41f43285737f8
bilinear_0.25,0.25,bilinear,yfxyg8jm46,cgtnjyggtm,8,0.10471089091476149,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,c8600c626679794155da7a7b98c8d3a4fe659bf7f2a7fa640ad474569d0a8d73,7376f3bba144752c4d7c2875d54dbb7d37cb961a258f3413b165656446b2a4cf,627e1d718e4a05dbdec3156a85a609a71aed1e8e926888457e85c7c8b3258095,a37580cc58403ba7ca8a6889e510249531c8145641bdf2ba639c006cd2cd66da
bilinear_0.25,0.25,bilinear,yfxyg8jm46,w68dtmpfyf,8,0.09693074326924968,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,6e4c56887cbb1d877329544d5b2299f5cfb5dc77efdc804c7ad82ac5a7ffd861,78cb7f0945b1a0f0f8a16a2b28294eb60fa184c25dc58a3732bf21e427588704,afa45ee0029dd025a02098f6838f4a63c6ba1b7ba471dca5a29a26435b428c86,4ac5d4bc2780473c9b1e70fa71da261bf8ceb8b8d2612fc12d232dd8597a263b
bilinear_0.25,0.25,bilinear,yfxyg8jm46,xcmzfsbd9t,8,0.08515592497745153,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,cbdaeb0d5d0714a7a59962e22d87d43331ed60969e12727dbd8ac18a3a79a521,80a06ddc56d5e2dfe46a6d93d2702bfc7f3127b68fb78fb3022380e928fe7f15,4160a7d40c8b68bb2bdd87389455b86867c41a698f6e1faa1012b16e9685b9e7,fcee12eb2fcfef028d330f83d112b390560a20f47b14aff6db8e19e217746dcc
bilinear_0.25,0.25,bilinear,yfxyg8jm46,ykhs7s2dck,8,0.1595921671973212,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,db0729bf519b8c7b142a0e65d9ade35c50327499c05f70acf0888ac250e68e18,60d81b57126f46c44c041270f9b382a9594f9360c24b21c74aebea05d5a08ac2,bb9eb3fc55ca4533ce6cc20beb575be8e792a3a0e7de44a12835b0451c23c98a,aa9099680db5bfbd9a31a08f1063efa78574a6296b4d23717dac04b614853ed3
bilinear_0.25,0.25,bilinear,yfxyg8jm46,74t7kcdgkr,16,0.06875142174006348,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,22907a52d427b3e4da8f94abe59b5eb85eba4ace1906dd35ebf61648072adf18,8c9082344871fa873743ae50325ee10fa8c98883f0beea1545d39894eb966644,3bfbcac94576e919abbeca34952e7ed3a9247dda7e3f84030151fbf7ed0aa0c6,7dc4a70947c3b37654a4fa5e291b8ae7267979e0e2a645edfbbe51c777f084c2
bilinear_0.25,0.25,bilinear,yfxyg8jm46,cgtnjyggtm,16,0.11310615024382945,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,8c6f846bdcc1cc2b9fc9c2eaee0914331aad5a029e2402a7b1b8563e4e852b6c,56ea702deaafccd4b20766484785434ec4155d911468a2016869756baa87fa64,470cbdbe509bc81e666385ee10e9351dfa5e2a97c7113b39e560b03d27200311,1f524214aa158ca4907ff9b3d4cac4eb1ee1c0bcda2310814abdab74c6bbafe6
bilinear_0.25,0.25,bilinear,yfxyg8jm46,w68dtmpfyf,16,0.08695812415351854,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,ebecc5dc4bf401a87b905b53dc46295de1c28a675a52a8fb6deb2fe6d5e0fdaa,ce3216144fb22a44bde667dbde62529424d1db9302d29bd5010a42e5e64fbd58,1677acd39efc6dbb8fc5a74785f81dda48eb42a757b08c67eaf140613633c939,3bff9e101cc23530c2d956e7ba04853c58c61b22c73a10bb359b1adada86967e
bilinear_0.25,0.25,bilinear,yfxyg8jm46,xcmzfsbd9t,16,0.09443400882067689,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,b7fe020812e1e5f7bec4a2c12a86ff85f35c5c007710e137ddd2d8fccc7fac90,4b872e70025840d3059c49d7f3d971b8e3e2f1cd026c389e3295fd51c956c4c7,76326b641ff9c590e7e27ef11b9bd1bd9b1fcd46953c67f56eb8e5e8903ba5ff,ed7f4e3c75d496978c1a34308bbac733712d0468c81750dcbbc428a3f08b24ca
bilinear_0.25,0.25,bilinear,yfxyg8jm46,ykhs7s2dck,16,0.18531773615884206,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,3c0ca9f63f1d6cff9fab47f17ff6eed56598bac69c0e5616e932c882d36726df,15b44f9d59b352a3bfbca982f2f6e3f5e44ad38bb00800c0db460536923b43e1,a8efc4d3110412b2a16c34ac7290a61b9ef41382bf54314fa5349d50caa0dd6a,6228fee641e4e15aa2df6127493a26c0ec615b71b75ab5eca28226f77ab5f088
bilinear_0.25,0.25,bilinear,yfxyg8jm46,74t7kcdgkr,32,0.07464096001620245,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,97cc7065d13f8a43d95ed87497ba5f6377ebad811d2e586fca961d1c39cee370,e83f0824945be9cc50c5c55b44ed81d97f97f7d1952a756590ca9868cc2042f1,efdceffe4d6c7e7a20fce32f02fea717d4e0624f003b8c89aae36a6270f4d4c6,93d8ca6e229943bf8509c8d3657d507f785534e55a3c352d25a7509de18a6933
bilinear_0.25,0.25,bilinear,yfxyg8jm46,cgtnjyggtm,32,0.12109304065882669,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,6615f8e988211ac7d2136d7cc76cbd4cc51e3bcb57cb45ea1bb8af14660e117d,52c742e1ab6f1f7dffd57f4edd2ef3076fecd0fa2c66fd9c924042f53556a05a,3c8660619803673b3712dbdfd187fabf31314602d0408d08ab3b4c2452e66844,4bf756cf129c32b84fcd9591e8ec00d92b6080f178d7b7c1024f7059f258ec3c
bilinear_0.25,0.25,bilinear,yfxyg8jm46,w68dtmpfyf,32,0.08657338513974347,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,aac0799e7957b6eba61f154b4806c9cc6351fe7fc2c7c85effe1ff8085d1c17e,0bc123487fc67b2e9eacb29636688daf9d9bec3bb459e157c22a59499c05334a,f488d83e65d416ff0fc89880ca019858d6db2d917b932bbf0e1d83de0f0c422e,9092643ea7005965ac87e81959e0c52ffaad53c2e320e840b80bc9f0b1bec099
bilinear_0.25,0.25,bilinear,yfxyg8jm46,xcmzfsbd9t,32,0.10439535885397347,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,6154803d146bd74cea78695c322d005c9893329613eca4b4bb754749378783e6,25092a0369724623f6a02068eeb6d5a7e04ef6816b09424f48e66fd69cfa36c4,9820ccf8daf12fcb1ab3a0063612318ca951ccdf955ceeca68fab5fd22ddb424,54a59ee3f422d12c5903853647852adbb79993f8695d29819c2b14dd08944f63
