annotation_status,channels,dataset_id,exif_orientation,format,height_px,image_frame_physical_extent_status,metadata_keys,metadata_status,mode,orientation_status,physical_extent_status,published_specimen_height_mm,published_specimen_width_mm,sha256,specimen_boundary_status,specimen_boundary_visibility,specimen_id,visible_annotations,width_px
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,935efb664f2217f2becb42c581ea8ba0158cb2e573dfe14ce02ad22c4bae0679,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-18,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,9cece85ba679071dfb215e8543b13c6ac02d5851abc482cfa5815ed726321325,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-35,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,a5d5c5c9b51967c5a554e7890b9256607097eef4d18a5ea856f03dfa03a7b81c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-8,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,ab368397d8718fb064c6d47a73727bc33807728c7e8c618837381ec1c0bbe88d,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-27,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,b0d65ad1e8f61ac7d95e6e0d38d26ed31e5552866f9dca70b478be7e133d4008,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-29,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,bb54f28526f49f77855739805c2c083bc37604f6bc5e1c6a6f9be56250a33cd6,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-17,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,bf2c906d9b6e1987ffbd3423b32c7d9c84e6f4a845061bb712fbeae8896e9f9e,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-28,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c16a28f195a4b043292915e06882e545228f9d314edd57beae7e939787f47e3d,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-13,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d09e6835397fc3415580f278b72d7abed9a9e23423c3d4244b4ab84e1521d6c5,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-20,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d63329e76fd0b4df534ac68a5aaefc4bdb0fb61b5a23d170f5385235ba0a2dbb,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-12,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,e13dfed80e43b8f693d93f9cc577868a603d60ad414e4e5b8c245decf86f69bf,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-24,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,e213240f4c80a0e754da56679b739c74fe8b5a0459c96d634364dfe56754a285,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-3,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,efa84fbc4caba29afa6825460b7a6f90907a90a605d59935d464497156a09a45,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-41,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,f0ccd1c7c20b3e4ba0f41620dade671fd295f688c00f8c9a68c2d374bf344950,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-5,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,f0ec1fb07df866812670a6b119c47e4bafe07b47d84e6f1fc3048c31070efab7,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-34,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,f57e8b913b28c17772e74533faa1341470202f270a1c83629d0e8bcb3940465d,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-39,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,f80208b89a0d53ce3118ae8e8f91e26907e1d543a78695262c0ab7fb0dc2c63f,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-6,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,fb67d1b215bb3898c61013404234e06e838064a457b7aee29553175b9abd5e91,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-21,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,fba20cddbde029deef62d3c31735e55b6d4b75069ae02c8b749596e94540153d,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-7,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,w68dtmpfyf,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,fe9f4771ba3397ec2e93add86c5d1489a1ab619b295abdb534e2a15438c68797,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q16-9,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,036ba8ce8296fb7936d47add017f5dde03ca5e11f2a2147ff857d3f2349689f8,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-3,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,0583d5956ac6c20dda577eebe7fd42aad2226c3967a731c1fbc86afd26dd9029,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-8,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,08b4b1d97c6a481703a333e7d91e3dd96b6cfc31c7c86abeeaa3b24ad52635a1,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-11,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,27b6ac88db0ce089b0122916118b6f48c4edab119ef2ca2d839bf1f9f74c9713,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-14,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,463f0cbfbc7ac8a8d37d26410637c7cf176f97697b30492cb4bbede0414a29b8,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-2,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,48c96103e8b0cea100f9a8dbd0b5db3ead0c74db4bc5f9b75057de8d0130ac53,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-16,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,4bca18aeb635da4d84aed48c6daa3559b93379c04d6864254795ef1b328f9ec0,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-24,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,545f60c5190bbfce9979f5717ab74c798a40dd75f9adc796eecb38e97929e2aa,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-9,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,55e691dae1fda34b9ae32e22da4d465341ef634b777fdb954a39759ef53fb20e,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-18,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,5c8baeeebc704c726c510b8d0a0fa34f73c09688430a19f93e6694de6cdf4aea,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-20,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,5e7df7b29cbd244e20b9fa7c37e0ea405c0654500af3fafea490254a1baddd42,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-13,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,6a050797a0880350bc3c88e842645c0811cf7f1bdb048c48f68b1907439dd2ed,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-21,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,93429e5fa42c5e33ef67717d02f0354335306ebe6514840719d0adb6f4d3413d,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-17,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,9a5fe346109f85e401101e776ddfdaabb6f62a339633388bbcd639b6b741230e,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-7,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,9b273fedf4583f270b30c662eff58c7869286b17d711d6d01aab5dc11288c347,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-5,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,ab53183330aa5204ca47d9b26bf2e0a1714042e130717e3bf8d2b7fae0f192d7,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-6,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,b496377c7ba7b0763fb9f9f9bd47e2ad4f0fcddb6455a10ceacfaf1e7da26918,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-12,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,bb626cfc7d4325ca05ed06f97e170a2a36cc44b299e3d1b29c99543cda74060c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-25,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,f21037304f0cc020726fc4214f78296f769acc66485f2deb97d16355e08129c5,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-10,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1500,UNRESOLVED_NO_EXPORT_TRANSFORM,,UNKNOWN,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,fc2b5e17d20eea85433df34f628ae317d9357f2f82b1354a29eba4d012aba18a,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-15,UNKNOWN_NOT_MACHINE_VERIFIED,1500
UNKNOWN,3,xcmzfsbd9t,,PNG,1679,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,1a476ec3c4a4a1efd4a90572d3708adfbc9c0e7c6f04663d814790736411d00c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-11t,UNKNOWN_NOT_MACHINE_VERIFIED,1679
UNKNOWN,3,xcmzfsbd9t,,PNG,1679,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,3028a212718d7de6a408cf37bfd5def4639c4e96c049fa7b67adc9d563f5df0c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-12t,UNKNOWN_NOT_MACHINE_VERIFIED,1679
UNKNOWN,3,xcmzfsbd9t,,PNG,1679,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,39403db34361de0fd516c10489073c228e98311be9b4605677c254d39ffd9dbd,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-9t,UNKNOWN_NOT_MACHINE_VERIFIED,1679
UNKNOWN,3,xcmzfsbd9t,,PNG,1679,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,41cc928e47e3b86be03bb1f3cc88435985ce50a8d6a9713f735bbca0029489f6,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-10t,UNKNOWN_NOT_MACHINE_VERIFIED,1679
UNKNOWN,3,xcmzfsbd9t,,PNG,1679,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,abdef06c9c8a3937b0c8bc332886d6aae2dd4f9d63445c3e56542f76f31f5c18,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-6t,UNKNOWN_NOT_MACHINE_VERIFIED,1679
UNKNOWN,3,xcmzfsbd9t,,PNG,1679,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,f0e7c02b8bd5c3eeb6128ca8f82852399c3c51a56e53e3f58d587347751b0af7,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-8t,UNKNOWN_NOT_MACHINE_VERIFIED,1679
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,00f0365fe0e8080bb2adddb55aa7eee1b8f96d4c9aa4bc89cea3c2f641b91b30,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-56,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,0c385a1e7120d9df582458a0638b4097b59a8b8c90cacce6dc5b4407b95d4a90,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-54,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,1067fe04312d4f42b0a9112d96c8b6612601b883f2334da58b44373b65ed79fc,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-26,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,13b707840a65c4eaa544cb74424ae590f2654649068ff24ac067862200e7d3aa,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-45,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,1ecdf33e7f951a1d819238a49235581d07d18c9a71dee9a42fdce97ccb1bf2e4,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-48,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,2bbb5eed55c0cacdab8a105682fa61cb2904f095a257118c90deb5a99f8e9eca,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-27,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,31926bce0ba4a73418c8d2d538a334c8494c6b5aff9c65291d49148962601dfc,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-42,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,374800441e694305990ca41202ecc455061d4bccf3bb784c22d5c4f497a0c8fb,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-39,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,3af3991a910e9cc09b60f8d64984c589a8cd007994daeab2edd7076f8bfa3935,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-55,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,48e36ff85000a16cb6f32f39bbcc72f7170e4a417efb590b08dbeacc659432b3,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-49,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,4acbee066fc4c9ff95db25732964f850b79165b2471becbe347226619496c81b,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-47,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,4eb2762028483d1382e8b33caea404c42a7770c38ebaa61c296961dae68f0937,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-36,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,5c5c7d010e4145ae8ac87c4118c65138de954f02df6418dcae74ab028aa8d5d4,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-44,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,5cbd3596eb87fbb7dff5b639a3c646f3d997542a24d6fe728f5e22e71f3eb598,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-59,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,6972ab7eec03806f69ba7b3d5f1f3d93219bc91d3eee6748350dd7e715caba24,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-31,UNKNOWN_NOT_MACHINE_VERIFIED,3357
