artifact,specimen_id,dataset_id,method,protocol,cell_index,cell_row,cell_column,step,nominal_checkpoint,effective_budget,value,value_percentile,mae,q05,q95,native_row,native_column,red,green,blue
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,179,222,216,44
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,185,188,183,91
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,191,251,182,3
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,195,246,221,79
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,201,143,149,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,207,112,115,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,213,100,101,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,217,127,131,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,223,130,133,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,227,131,132,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,233,137,137,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,237,131,131,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,243,127,128,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,249,129,132,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,255,132,135,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,259,136,138,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,265,135,137,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,275,141,134,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,285,138,135,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,291,136,137,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,297,136,137,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,307,134,135,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,317,137,139,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,327,156,156,84
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,333,153,152,98
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,173,339,134,135,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,0,224,219,216
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,4,160,160,108
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,10,141,143,103
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,14,130,128,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,20,129,130,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,24,131,132,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,30,122,122,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,36,126,126,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,42,124,124,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,46,125,124,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,52,127,125,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,56,136,134,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,62,141,137,110
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,66,141,137,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,72,135,132,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,78,129,128,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,84,134,135,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,88,136,138,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,94,136,137,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,98,129,130,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,104,131,133,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,108,131,133,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,114,127,126,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,120,133,134,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,126,134,135,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,130,132,137,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,136,129,130,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,140,132,132,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,146,131,128,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,150,123,122,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,156,177,172,106
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,162,246,246,12
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,168,255,217,21
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,173,255,200,3
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,179,255,255,198
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,185,124,126,138
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,191,225,218,24
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,195,170,165,65
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,201,149,152,95
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,207,179,182,33
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,213,149,148,102
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,217,177,174,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,223,153,148,84
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,227,134,129,136
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,233,125,132,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,237,129,122,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,243,124,121,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,249,129,129,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,255,127,126,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,259,129,128,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,265,130,129,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,275,132,133,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,285,134,130,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,291,129,129,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,297,127,126,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,307,137,135,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,317,142,143,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,327,141,137,99
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,333,132,128,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,179,339,132,133,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,0,216,211,208
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,4,164,164,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,10,141,144,97
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,14,130,129,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,20,127,128,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,24,128,130,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,30,126,126,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,36,128,128,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,42,132,132,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,46,130,130,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,52,130,130,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,56,141,141,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,62,141,138,107
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,66,144,142,104
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,72,141,140,109
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,78,138,139,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,84,136,137,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,88,136,138,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,94,135,136,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,98,128,129,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,104,132,134,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,108,127,129,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,114,128,127,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,120,133,134,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,126,137,139,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,130,133,136,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,136,125,124,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,140,132,127,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,146,130,138,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,150,172,179,75
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,156,250,242,37
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,162,237,234,19
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,168,253,245,14
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,173,255,255,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,179,250,247,140
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,185,247,250,243
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,191,255,255,241
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,195,182,179,74
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,201,255,255,239
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,207,233,230,37
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,213,180,184,64
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,217,220,213,70
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,223,241,211,3
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,227,224,211,71
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,233,127,135,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,237,126,125,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,243,123,120,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,249,131,131,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,255,135,135,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,259,134,136,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,265,132,134,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,275,135,134,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,285,141,136,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,291,136,136,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,297,126,125,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,307,135,133,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,317,147,148,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,327,141,141,107
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,333,137,134,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,183,339,137,139,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,0,213,208,205
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,4,164,165,105
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,10,152,159,92
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,14,137,138,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,20,132,134,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,24,134,137,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,30,130,133,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,36,138,135,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,42,138,136,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,46,139,138,110
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,52,136,138,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,56,140,141,109
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,62,148,145,110
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,66,148,146,107
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,72,140,139,108
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,78,135,136,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,84,135,136,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,88,138,140,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,94,133,134,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,98,128,130,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,104,132,134,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,108,127,128,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,114,133,134,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,120,138,141,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,126,137,139,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,130,133,134,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,136,136,136,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,140,141,134,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,146,252,235,41
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,150,246,184,0
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,156,254,129,11
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,162,252,159,2
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,168,253,246,7
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,173,226,220,64
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,179,239,242,233
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,185,252,255,224
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,191,240,239,235
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,195,158,165,98
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,201,237,234,91
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,207,253,250,209
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,213,157,151,103
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,217,242,226,16
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,223,254,143,0
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,227,240,133,5
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,233,160,165,63
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,237,129,126,147
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,243,127,123,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,249,130,130,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,255,135,136,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,259,134,135,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,265,135,136,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,275,139,136,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,285,146,142,105
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,291,137,140,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,297,135,136,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,307,138,136,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,317,141,142,111
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,327,139,139,111
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,333,135,135,111
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,189,339,131,131,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,0,214,209,206
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,4,160,157,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,10,149,151,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,14,135,137,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,20,127,127,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,24,130,132,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,30,127,127,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,36,133,135,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,42,129,130,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,46,131,132,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,52,129,131,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,56,130,130,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,62,139,140,108
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,66,141,141,103
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,72,129,128,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,78,132,134,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,84,132,134,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,88,130,133,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,94,130,131,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,98,131,133,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,104,131,132,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,108,128,128,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,114,128,127,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,120,133,135,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,126,133,136,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,130,128,131,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,136,131,132,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,140,134,136,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,146,195,193,48
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,150,255,235,34
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,156,239,128,0
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,162,242,140,4
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,168,251,223,0
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,173,179,164,35
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,179,254,252,253
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,185,252,254,255
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,191,251,255,255
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,195,162,163,93
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,201,222,218,57
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,207,254,249,230
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,213,191,185,61
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,217,250,204,0
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,223,255,196,0
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,227,255,207,15
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,233,129,136,84
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,237,117,123,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,243,121,119,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,249,126,125,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,255,128,129,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,259,129,129,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,265,130,132,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,275,134,133,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,285,132,126,110
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,291,131,132,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,297,127,127,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,193,307,133,135,121
