scope,specimen_id,dataset_id,target,prediction,absolute_error,draw_count,mean_normalized_std,p99_normalized_std,high_uncertainty_fraction,cai_prediction_std,draw_minimum,draw_maximum,target_in_draw_range,registered_endpoint
posthoc_descriptive,q24-44,cgtnjyggtm,0.253049973357297,0.6072714287708106,0.35422145541351363,8,0.023028584197651678,0.05293871227789544,0.0003255208333333333,0.013006137851260533,0.5800867474116366,0.6255982844663467,False,False
posthoc_descriptive,q24-45,cgtnjyggtm,0.254482750325388,0.6857781029737615,0.43129535264837354,8,0.022806896113114903,0.04581993797264332,0.0003255208333333333,0.012417643885562789,0.6638430828417686,0.7071523138719362,False,False
posthoc_descriptive,q24-46,cgtnjyggtm,0.272987434945067,0.7105899623133725,0.43760252736830546,8,0.02253540449380037,0.045412024237891445,0.000244140625,0.009094896930529534,0.698855739284836,0.7256100015240503,False,False
posthoc_descriptive,q24-47,cgtnjyggtm,0.276376546970953,0.6950948598254493,0.4187183128544963,8,0.019417871068095435,0.043384836860589984,0.000244140625,0.008352576860487597,0.6844386562692216,0.707968991880417,False,False
posthoc_descriptive,q24-48,cgtnjyggtm,0.315141148893207,0.8402819013554528,0.5251407524622458,8,0.024265284333414166,0.05161120973146106,0.00048828125,0.016792949435755766,0.807982757298602,0.8619599136825349,False,False
posthoc_descriptive,q24-49,cgtnjyggtm,0.338763911078658,0.8039257226381766,0.46516181155951863,8,0.03174031192680753,0.05833306506017849,0.0005696614583333334,0.017371849543056442,0.7684476881939647,0.8218013420642059,False,False
posthoc_descriptive,q24-50,cgtnjyggtm,0.333830187924858,0.8291653220514686,0.4953351341266106,8,0.027507178318728065,0.05088854424284024,0.000244140625,0.008600878497160897,0.815310328847228,0.8379039274794351,False,False
posthoc_descriptive,q16-1,w68dtmpfyf,0.755329134678948,0.8259373593992282,0.07060822472028017,8,0.02283432551985641,0.05192564762124358,0.00048828125,0.008637749920712076,0.8151112021675169,0.840392556784235,False,False
posthoc_descriptive,q16-2,w68dtmpfyf,0.775113191889953,0.7868445376457025,0.011731345755749523,8,0.044132484752173955,0.07994276284059464,0.0013020833333333333,0.012894919842964616,0.770445614756288,0.8075192835113749,True,False
posthoc_descriptive,q16-3,w68dtmpfyf,0.895309148942938,0.788780668796934,0.10652848014600402,8,0.03893724621162289,0.07421160388101827,0.001220703125,0.016842044419657285,0.7477019354517701,0.8036730396660335,False,False
posthoc_descriptive,q16-4,w68dtmpfyf,0.973522123243145,0.8925845893953785,0.08093753384776647,8,0.020924236830068138,0.05036754199892493,0.0006510416666666666,0.007269369227200909,0.8815280753800947,0.9049462310729144,False,False
posthoc_descriptive,q16-5,w68dtmpfyf,0.902507387965681,0.8925653796832453,0.009942008282435633,8,0.04083117852006568,0.07434531699209726,0.000732421875,0.009338122763448102,0.8724108578509381,0.9073450209583993,True,False
posthoc_descriptive,q16-6,w68dtmpfyf,1.06297151834098,0.8982430668571566,0.16472845148382342,8,0.04800758376372146,0.0862791011155304,0.00244140625,0.02259009102706535,0.8661260967047966,0.9308385965781185,False,False
posthoc_descriptive,q16-7,w68dtmpfyf,0.56655792713565,0.6406367335584272,0.0740788064227772,8,0.02857168410582057,0.05931345586267613,0.00048828125,0.013022271784800617,0.6181432260224263,0.6650213747154046,False,False
posthoc_descriptive,q16-8,w68dtmpfyf,0.663739248478097,0.6451997781920993,0.018539470285997672,8,0.04585018749281572,0.08295805138936602,0.001708984375,0.010988927168612949,0.626883197873948,0.6613104604963346,False,False
