figure_id,panel,method,outer_domain,epoch,nominal_checkpoint,x_value,y_value,y_lower,y_upper,value_name
A5_training_gap,training,imitation_policy,xcmzfsbd9t,44,,44.0,0.6415414669028976,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,xcmzfsbd9t,45,,45.0,0.6399608769217083,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,xcmzfsbd9t,46,,46.0,0.6384766115226163,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,xcmzfsbd9t,47,,47.0,0.6370915938447592,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,xcmzfsbd9t,48,,48.0,0.6358157584841152,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,xcmzfsbd9t,49,,49.0,0.6346494567999675,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,xcmzfsbd9t,50,,50.0,0.6335844700779988,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,1,,1.0,0.6918263855989923,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,2,,2.0,0.690308521504424,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,3,,3.0,0.6890694889013067,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,4,,4.0,0.687888093068901,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,5,,5.0,0.6866726147967934,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,6,,6.0,0.6854369907322402,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,7,,7.0,0.6842002782968882,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,8,,8.0,0.6829600261111293,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,9,,9.0,0.6817303330818587,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,10,,10.0,0.680490816122486,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,11,,11.0,0.6792246866656687,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,12,,12.0,0.6779165135183765,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,13,,13.0,0.6765693930769109,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,14,,14.0,0.6751784000243154,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,15,,15.0,0.6737346157115851,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,16,,16.0,0.6722342442854693,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,17,,17.0,0.6706618360949607,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,18,,18.0,0.6690348973528579,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,19,,19.0,0.6673682211142581,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,20,,20.0,0.6656669072866975,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,21,,21.0,0.6639179752211268,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,22,,22.0,0.6621803754893186,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,23,,23.0,0.6604687777354457,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,24,,24.0,0.658758846638874,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,25,,25.0,0.6570637809768463,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,26,,26.0,0.6553888114448541,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,27,,27.0,0.6537355580096067,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,28,,28.0,0.6521592573865524,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,29,,29.0,0.6506663055241254,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,30,,30.0,0.6492439000028932,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,31,,31.0,0.6479025591448354,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,32,,32.0,0.6466544329603038,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,33,,33.0,0.6455174541553514,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,34,,34.0,0.6444779130352337,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,35,,35.0,0.6435170853639464,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,36,,36.0,0.6426262594734817,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,37,,37.0,0.6417911710231362,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,38,,38.0,0.640990103556054,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,39,,39.0,0.6402094192530515,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,40,,40.0,0.6394228273551069,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,41,,41.0,0.6386265091232288,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,42,,42.0,0.6378183842786362,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,43,,43.0,0.6370055870605847,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,44,,44.0,0.6361858712683962,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,45,,45.0,0.6353561951005866,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,46,,46.0,0.6345212810332946,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,47,,47.0,0.6336927914825886,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,48,,48.0,0.6328713237587945,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,49,,49.0,0.6320429042591844,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,yfxyg8jm46,50,,50.0,0.6311991580767905,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,1,,1.0,0.6924133521904698,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,2,,2.0,0.6911949606913375,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,3,,3.0,0.6902887155194201,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,4,,4.0,0.6894982486560396,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,5,,5.0,0.6887550917646253,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,6,,6.0,0.6880228048064378,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,7,,7.0,0.6873030986389027,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,8,,8.0,0.6865885359749719,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,9,,9.0,0.6858522368496617,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,10,,10.0,0.6850999981405859,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,11,,11.0,0.6843169493855015,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,12,,12.0,0.683489697340661,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,13,,13.0,0.6826166040419024,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,14,,14.0,0.6817054250576506,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,15,,15.0,0.6807641716929415,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,16,,16.0,0.6797831884928034,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,17,,17.0,0.6787458190762561,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,18,,18.0,0.6776458214982103,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,19,,19.0,0.6764885739352483,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,20,,20.0,0.6752778037749653,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,21,,21.0,0.6740038305157208,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,22,,22.0,0.6726854635995291,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,23,,23.0,0.6713547126257188,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,24,,24.0,0.670044976989094,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,25,,25.0,0.6687284071722825,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,26,,26.0,0.667393887610626,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,27,,27.0,0.6660379131142327,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,28,,28.0,0.6646619390387898,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,29,,29.0,0.6632812761056988,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,30,,30.0,0.6619057085226109,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,31,,31.0,0.6605441033367799,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,32,,32.0,0.6592000024244625,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,33,,33.0,0.6578805022573418,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,34,,34.0,0.6565965678076785,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,35,,35.0,0.6553580972993559,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,36,,36.0,0.6541642811274931,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,37,,37.0,0.6530242587950252,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,38,,38.0,0.6519228646266116,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,39,,39.0,0.6508777430648123,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,40,,40.0,0.6498856104106818,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,41,,41.0,0.6489513336833106,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,42,,42.0,0.6480630104563395,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,43,,43.0,0.6472082012496327,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,44,,44.0,0.646394320916535,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,45,,45.0,0.6455976681732137,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,46,,46.0,0.6448112584538395,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,47,,47.0,0.6440226414975303,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,48,,48.0,0.6432574869602892,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,49,,49.0,0.6424639392505695,,,weighted_pairwise_loss
A5_training_gap,training,imitation_policy,ykhs7s2dck,50,,50.0,0.6416594470412245,,,weighted_pairwise_loss
A5_training_gap,oracle_gap,global_mechanical_mask,,,,0.0,0.017638891296876607,,,auebc
A5_training_gap,oracle_gap,imitation_policy,,,,1.0,0.01709222987628451,,,auebc
A5_training_gap,oracle_gap,mechanical_oracle,,,,2.0,0.010624525770798778,,,auebc
