outer_domain,specimen_id,mode,nominal_checkpoint,mean_exact_acquired_cost,mean_effective_budget,mae,trajectory_count,state_count
xcmzfsbd9t,c24-31,static,0.125,55811.8,0.12267677766787559,0.09021990226048926,5,5
xcmzfsbd9t,c24-31,static,0.1875,84602.2,0.18595933619079022,0.09021990226048926,5,5
xcmzfsbd9t,c24-31,static,0.25,112667.6,0.24764831300142873,0.09021990226048926,5,5
xcmzfsbd9t,c24-32,positions_only,0.03125,8423.4,0.018515001648532807,0.18911367213389685,5,5
xcmzfsbd9t,c24-32,positions_only,0.0625,27746.6,0.06098824046598528,0.19006809712892478,5,5
xcmzfsbd9t,c24-32,positions_only,0.09375,41706.2,0.09167205187383229,0.1901674127766317,5,5
xcmzfsbd9t,c24-32,positions_only,0.125,56036.4,0.12317045829212,0.19024867534024065,5,5
xcmzfsbd9t,c24-32,positions_only,0.1875,84309.6,0.18531618859215299,0.19006012395354216,5,5
xcmzfsbd9t,c24-32,positions_only,0.25,112414.6,0.24709220793493789,0.18922758532440095,5,5
xcmzfsbd9t,c24-32,real,0.03125,8423.4,0.018515001648532807,0.06969703934837207,5,5
xcmzfsbd9t,c24-32,real,0.0625,27746.6,0.06098824046598528,0.06943710086638569,5,5
xcmzfsbd9t,c24-32,real,0.09375,41706.2,0.09167205187383229,0.06871296301662572,5,5
xcmzfsbd9t,c24-32,real,0.125,56036.4,0.12317045829212,0.06797994946193699,5,5
xcmzfsbd9t,c24-32,real,0.1875,84309.6,0.18531618859215299,0.06622182190608414,5,5
xcmzfsbd9t,c24-32,real,0.25,112414.6,0.24709220793493789,0.06440507480689286,5,5
xcmzfsbd9t,c24-32,reconstruction,0.03125,8423.4,0.018515001648532807,0.08240735434938656,5,5
xcmzfsbd9t,c24-32,reconstruction,0.0625,27746.6,0.06098824046598528,0.08319865713457476,5,5
xcmzfsbd9t,c24-32,reconstruction,0.09375,41706.2,0.09167205187383229,0.0881601837583155,5,5
xcmzfsbd9t,c24-32,reconstruction,0.125,56036.4,0.12317045829212,0.08989284006919077,5,5
xcmzfsbd9t,c24-32,reconstruction,0.1875,84309.6,0.18531618859215299,0.08889026759519245,5,5
xcmzfsbd9t,c24-32,reconstruction,0.25,112414.6,0.24709220793493789,0.10435267762039815,5,5
xcmzfsbd9t,c24-32,shuffled,0.03125,8423.4,0.018515001648532807,0.2176437314663751,5,5
xcmzfsbd9t,c24-32,shuffled,0.0625,27746.6,0.06098824046598528,0.21562060926853716,5,5
xcmzfsbd9t,c24-32,shuffled,0.09375,41706.2,0.09167205187383229,0.21488551141909545,5,5
xcmzfsbd9t,c24-32,shuffled,0.125,56036.4,0.12317045829212,0.2143076232466165,5,5
xcmzfsbd9t,c24-32,shuffled,0.1875,84309.6,0.18531618859215299,0.21317021661905047,5,5
xcmzfsbd9t,c24-32,shuffled,0.25,112414.6,0.24709220793493789,0.21202323619740399,5,5
xcmzfsbd9t,c24-32,static,0.03125,8423.4,0.018515001648532807,0.1506459714468149,5,5
xcmzfsbd9t,c24-32,static,0.0625,27746.6,0.06098824046598528,0.1506459714468149,5,5
xcmzfsbd9t,c24-32,static,0.09375,41706.2,0.09167205187383229,0.1506459714468149,5,5
xcmzfsbd9t,c24-32,static,0.125,56036.4,0.12317045829212,0.1506459714468149,5,5
xcmzfsbd9t,c24-32,static,0.1875,84309.6,0.18531618859215299,0.1506459714468149,5,5
xcmzfsbd9t,c24-32,static,0.25,112414.6,0.24709220793493789,0.1506459714468149,5,5
xcmzfsbd9t,c24-33,positions_only,0.03125,8429.8,0.018529069128475656,0.16171217141795316,5,5
xcmzfsbd9t,c24-33,positions_only,0.0625,27697.4,0.0608800967139246,0.16224644647067965,5,5
xcmzfsbd9t,c24-33,positions_only,0.09375,41481.4,0.09117793164083965,0.1622585608106372,5,5
xcmzfsbd9t,c24-33,positions_only,0.125,55995.4,0.12308033849873612,0.1621433461825003,5,5
xcmzfsbd9t,c24-33,positions_only,0.1875,84513.8,0.18576502912407958,0.16177150151632097,5,5
xcmzfsbd9t,c24-33,positions_only,0.25,112907.2,0.2481749642817892,0.16125992682690238,5,5
xcmzfsbd9t,c24-33,real,0.03125,8429.8,0.018529069128475656,0.03673429741351324,5,5
xcmzfsbd9t,c24-33,real,0.0625,27697.4,0.0608800967139246,0.03637331052681838,5,5
xcmzfsbd9t,c24-33,real,0.09375,41481.4,0.09117793164083965,0.0361170170674741,5,5
xcmzfsbd9t,c24-33,real,0.125,55995.4,0.12308033849873612,0.035184290179186326,5,5
xcmzfsbd9t,c24-33,real,0.1875,84513.8,0.18576502912407958,0.03336967723825882,5,5
xcmzfsbd9t,c24-33,real,0.25,112907.2,0.2481749642817892,0.03161650112903196,5,5
xcmzfsbd9t,c24-33,reconstruction,0.03125,8429.8,0.018529069128475656,0.2143330501201257,5,5
xcmzfsbd9t,c24-33,reconstruction,0.0625,27697.4,0.0608800967139246,0.19375854917760932,5,5
xcmzfsbd9t,c24-33,reconstruction,0.09375,41481.4,0.09117793164083965,0.16451548450495396,5,5
xcmzfsbd9t,c24-33,reconstruction,0.125,55995.4,0.12308033849873612,0.16157097840317997,5,5
xcmzfsbd9t,c24-33,reconstruction,0.1875,84513.8,0.18576502912407958,0.1654678555223834,5,5
xcmzfsbd9t,c24-33,reconstruction,0.25,112907.2,0.2481749642817892,0.17239680575351599,5,5
xcmzfsbd9t,c24-33,shuffled,0.03125,8429.8,0.018529069128475656,0.1711689255017546,5,5
xcmzfsbd9t,c24-33,shuffled,0.0625,27697.4,0.0608800967139246,0.16922825760543456,5,5
xcmzfsbd9t,c24-33,shuffled,0.09375,41481.4,0.09117793164083965,0.16850576525153213,5,5
xcmzfsbd9t,c24-33,shuffled,0.125,55995.4,0.12308033849873612,0.16806054393598258,5,5
xcmzfsbd9t,c24-33,shuffled,0.1875,84513.8,0.18576502912407958,0.16697239248442003,5,5
xcmzfsbd9t,c24-33,shuffled,0.25,112907.2,0.2481749642817892,0.1661043385696861,5,5
xcmzfsbd9t,c24-33,static,0.03125,8429.8,0.018529069128475656,0.0933036426677093,5,5
xcmzfsbd9t,c24-33,static,0.0625,27697.4,0.0608800967139246,0.0933036426677093,5,5
xcmzfsbd9t,c24-33,static,0.09375,41481.4,0.09117793164083965,0.0933036426677093,5,5
xcmzfsbd9t,c24-33,static,0.125,55995.4,0.12308033849873612,0.0933036426677093,5,5
xcmzfsbd9t,c24-33,static,0.1875,84513.8,0.18576502912407958,0.0933036426677093,5,5
xcmzfsbd9t,c24-33,static,0.25,112907.2,0.2481749642817892,0.0933036426677093,5,5
xcmzfsbd9t,c24-34,positions_only,0.03125,8416.8,0.01850049455984174,0.03168285097575019,5,5
xcmzfsbd9t,c24-34,positions_only,0.0625,27889.6,0.06130256072095834,0.032021184869472384,5,5
xcmzfsbd9t,c24-34,positions_only,0.09375,41736.8,0.09173931201230905,0.032172378513852774,5,5
xcmzfsbd9t,c24-34,positions_only,0.125,56056.0,0.12321353994944499,0.032311036471609066,5,5
xcmzfsbd9t,c24-34,positions_only,0.1875,84533.8,0.185808989998901,0.03251158501901461,5,5
xcmzfsbd9t,c24-34,positions_only,0.25,112896.6,0.24815166501813385,0.03288779024921651,5,5
xcmzfsbd9t,c24-34,real,0.03125,8416.8,0.01850049455984174,0.22571805699878406,5,5
xcmzfsbd9t,c24-34,real,0.0625,27889.6,0.06130256072095834,0.2252518331724705,5,5
xcmzfsbd9t,c24-34,real,0.09375,41736.8,0.09173931201230905,0.2247679077998103,5,5
xcmzfsbd9t,c24-34,real,0.125,56056.0,0.12321353994944499,0.22430879451014193,5,5
xcmzfsbd9t,c24-34,real,0.1875,84533.8,0.185808989998901,0.22297728918029694,5,5
xcmzfsbd9t,c24-34,real,0.25,112896.6,0.24815166501813385,0.22158419244186772,5,5
xcmzfsbd9t,c24-34,reconstruction,0.03125,8416.8,0.01850049455984174,0.0310252343937647,5,5
xcmzfsbd9t,c24-34,reconstruction,0.0625,27889.6,0.06130256072095834,0.02449834741268051,5,5
xcmzfsbd9t,c24-34,reconstruction,0.09375,41736.8,0.09173931201230905,0.037267777828446015,5,5
xcmzfsbd9t,c24-34,reconstruction,0.125,56056.0,0.12321353994944499,0.03737233442561998,5,5
xcmzfsbd9t,c24-34,reconstruction,0.1875,84533.8,0.185808989998901,0.03453577321607596,5,5
xcmzfsbd9t,c24-34,reconstruction,0.25,112896.6,0.24815166501813385,0.027114800092812297,5,5
xcmzfsbd9t,c24-34,shuffled,0.03125,8416.8,0.01850049455984174,0.36447378712712974,5,5
xcmzfsbd9t,c24-34,shuffled,0.0625,27889.6,0.06130256072095834,0.36234781645184216,5,5
xcmzfsbd9t,c24-34,shuffled,0.09375,41736.8,0.09173931201230905,0.3614637862682365,5,5
xcmzfsbd9t,c24-34,shuffled,0.125,56056.0,0.12321353994944499,0.3606610236345908,5,5
xcmzfsbd9t,c24-34,shuffled,0.1875,84533.8,0.185808989998901,0.35945571287796874,5,5
xcmzfsbd9t,c24-34,shuffled,0.25,112896.6,0.24815166501813385,0.35856531013767834,5,5
xcmzfsbd9t,c24-34,static,0.03125,8416.8,0.01850049455984174,0.28792228813117837,5,5
xcmzfsbd9t,c24-34,static,0.0625,27889.6,0.06130256072095834,0.28792228813117837,5,5
xcmzfsbd9t,c24-34,static,0.09375,41736.8,0.09173931201230905,0.28792228813117837,5,5
xcmzfsbd9t,c24-34,static,0.125,56056.0,0.12321353994944499,0.28792228813117837,5,5
xcmzfsbd9t,c24-34,static,0.1875,84533.8,0.185808989998901,0.28792228813117837,5,5
xcmzfsbd9t,c24-34,static,0.25,112896.6,0.24815166501813385,0.28792228813117837,5,5
xcmzfsbd9t,c24-35,positions_only,0.03125,8412.8,0.01849170238487746,0.08143339634686961,5,5
xcmzfsbd9t,c24-35,positions_only,0.0625,27862.0,0.0612418947137048,0.0801115894698822,5,5
xcmzfsbd9t,c24-35,positions_only,0.09375,42054.2,0.09243697109572481,0.07955552032315716,5,5
xcmzfsbd9t,c24-35,positions_only,0.125,56155.8,0.12343290471480381,0.0793136623501998,5,5
xcmzfsbd9t,c24-35,positions_only,0.1875,84410.4,0.1855377514012529,0.07877057516852085,5,5
xcmzfsbd9t,c24-35,positions_only,0.25,112535.8,0.24735861083635563,0.07857706236249422,5,5
xcmzfsbd9t,c24-35,real,0.03125,8412.8,0.01849170238487746,0.06583973448041402,5,5
xcmzfsbd9t,c24-35,real,0.0625,27862.0,0.0612418947137048,0.06761232245440922,5,5
xcmzfsbd9t,c24-35,real,0.09375,42054.2,0.09243697109572481,0.06911188277482368,5,5
xcmzfsbd9t,c24-35,real,0.125,56155.8,0.12343290471480381,0.06991844251481949,5,5
xcmzfsbd9t,c24-35,real,0.1875,84410.4,0.1855377514012529,0.071698450179227,5,5
xcmzfsbd9t,c24-35,real,0.25,112535.8,0.24735861083635563,0.07359221147090396,5,5
xcmzfsbd9t,c24-35,reconstruction,0.03125,8412.8,0.01849170238487746,0.007635518292810594,5,5
xcmzfsbd9t,c24-35,reconstruction,0.0625,27862.0,0.0612418947137048,0.033007367083808845,5,5
xcmzfsbd9t,c24-35,reconstruction,0.09375,42054.2,0.09243697109572481,0.037059091615485505,5,5
xcmzfsbd9t,c24-35,reconstruction,0.125,56155.8,0.12343290471480381,0.031589483174463154,5,5
xcmzfsbd9t,c24-35,reconstruction,0.1875,84410.4,0.1855377514012529,0.028045122253318476,5,5
xcmzfsbd9t,c24-35,reconstruction,0.25,112535.8,0.24735861083635563,0.024753244537311137,5,5
xcmzfsbd9t,c24-35,shuffled,0.03125,8412.8,0.01849170238487746,0.039467439763168646,5,5
xcmzfsbd9t,c24-35,shuffled,0.0625,27862.0,0.0612418947137048,0.04162741111990729,5,5
xcmzfsbd9t,c24-35,shuffled,0.09375,42054.2,0.09243697109572481,0.041958749163059285,5,5
xcmzfsbd9t,c24-35,shuffled,0.125,56155.8,0.12343290471480381,0.04246123872080361,5,5
xcmzfsbd9t,c24-35,shuffled,0.1875,84410.4,0.1855377514012529,0.04330536002021803,5,5
xcmzfsbd9t,c24-35,shuffled,0.25,112535.8,0.24735861083635563,0.04394482962857904,5,5
xcmzfsbd9t,c24-35,static,0.03125,8412.8,0.01849170238487746,0.037985126607858355,5,5
xcmzfsbd9t,c24-35,static,0.0625,27862.0,0.0612418947137048,0.037985126607858355,5,5
xcmzfsbd9t,c24-35,static,0.09375,42054.2,0.09243697109572481,0.037985126607858355,5,5
xcmzfsbd9t,c24-35,static,0.125,56155.8,0.12343290471480381,0.037985126607858355,5,5
xcmzfsbd9t,c24-35,static,0.1875,84410.4,0.1855377514012529,0.037985126607858355,5,5
xcmzfsbd9t,c24-35,static,0.25,112535.8,0.24735861083635563,0.037985126607858355,5,5
xcmzfsbd9t,c24-36,positions_only,0.03125,8436.0,0.018542696999670295,0.014671998949461473,5,5
xcmzfsbd9t,c24-36,positions_only,0.0625,27819.8,0.06114913726783163,0.015744174132152323,5,5
xcmzfsbd9t,c24-36,positions_only,0.09375,41743.4,0.09175381910100011,0.01615925794175279,5,5
xcmzfsbd9t,c24-36,positions_only,0.125,56105.0,0.12332124409275744,0.01647530907907029,5,5
xcmzfsbd9t,c24-36,positions_only,0.1875,84388.2,0.18548895483020114,0.016757300945311516,5,5
xcmzfsbd9t,c24-36,positions_only,0.25,112437.8,0.24714320254973074,0.016683354605330037,5,5
xcmzfsbd9t,c24-36,real,0.03125,8436.0,0.018542696999670295,0.08065400247895975,5,5
xcmzfsbd9t,c24-36,real,0.0625,27819.8,0.06114913726783163,0.08062609574182664,5,5
xcmzfsbd9t,c24-36,real,0.09375,41743.4,0.09175381910100011,0.08118580928789987,5,5
xcmzfsbd9t,c24-36,real,0.125,56105.0,0.12332124409275744,0.08121630207136368,5,5
xcmzfsbd9t,c24-36,real,0.1875,84388.2,0.18548895483020114,0.08181320507040594,5,5
xcmzfsbd9t,c24-36,real,0.25,112437.8,0.24714320254973074,0.08269370055438723,5,5
xcmzfsbd9t,c24-36,reconstruction,0.03125,8436.0,0.018542696999670295,0.03734547245283006,5,5
xcmzfsbd9t,c24-36,reconstruction,0.0625,27819.8,0.06114913726783163,0.07353471399565606,5,5
xcmzfsbd9t,c24-36,reconstruction,0.09375,41743.4,0.09175381910100011,0.07628192630164676,5,5
xcmzfsbd9t,c24-36,reconstruction,0.125,56105.0,0.12332124409275744,0.0688375400667548,5,5
xcmzfsbd9t,c24-36,reconstruction,0.1875,84388.2,0.18548895483020114,0.07351840845937771,5,5
xcmzfsbd9t,c24-36,reconstruction,0.25,112437.8,0.24714320254973074,0.07375901552069167,5,5
xcmzfsbd9t,c24-36,shuffled,0.03125,8436.0,0.018542696999670295,0.0380529106725771,5,5
xcmzfsbd9t,c24-36,shuffled,0.0625,27819.8,0.06114913726783163,0.03950215497079505,5,5
xcmzfsbd9t,c24-36,shuffled,0.09375,41743.4,0.09175381910100011,0.04054321532272438,5,5
xcmzfsbd9t,c24-36,shuffled,0.125,56105.0,0.12332124409275744,0.04148981299313888,5,5
xcmzfsbd9t,c24-36,shuffled,0.1875,84388.2,0.18548895483020114,0.043082035922327025,5,5
xcmzfsbd9t,c24-36,shuffled,0.25,112437.8,0.24714320254973074,0.04443868679739256,5,5
xcmzfsbd9t,c24-36,static,0.03125,8436.0,0.018542696999670295,0.04291439448725054,5,5
xcmzfsbd9t,c24-36,static,0.0625,27819.8,0.06114913726783163,0.04291439448725054,5,5
xcmzfsbd9t,c24-36,static,0.09375,41743.4,0.09175381910100011,0.04291439448725054,5,5
xcmzfsbd9t,c24-36,static,0.125,56105.0,0.12332124409275744,0.04291439448725054,5,5
xcmzfsbd9t,c24-36,static,0.1875,84388.2,0.18548895483020114,0.04291439448725054,5,5
xcmzfsbd9t,c24-36,static,0.25,112437.8,0.24714320254973074,0.04291439448725054,5,5
xcmzfsbd9t,c24-37,positions_only,0.03125,8427.6,0.018524233432245303,0.01836937353482033,5,5
xcmzfsbd9t,c24-37,positions_only,0.0625,27850.2,0.06121595779756017,0.019869110247404387,5,5
xcmzfsbd9t,c24-37,positions_only,0.09375,41746.6,0.09176085284097153,0.020494596880739336,5,5
xcmzfsbd9t,c24-37,positions_only,0.125,56255.2,0.12365139026266622,0.02098045945079552,5,5
xcmzfsbd9t,c24-37,positions_only,0.1875,84481.4,0.1856938125068689,0.02176861519223574,5,5
xcmzfsbd9t,c24-37,positions_only,0.25,112548.6,0.24738674579624137,0.022812325789766018,5,5
xcmzfsbd9t,c24-37,real,0.03125,8427.6,0.018524233432245303,0.06536273133738424,5,5
xcmzfsbd9t,c24-37,real,0.0625,27850.2,0.06121595779756017,0.06699140324640548,5,5
xcmzfsbd9t,c24-37,real,0.09375,41746.6,0.09176085284097153,0.0686296090586985,5,5
xcmzfsbd9t,c24-37,real,0.125,56255.2,0.12365139026266622,0.07044838061642975,5,5
xcmzfsbd9t,c24-37,real,0.1875,84481.4,0.1856938125068689,0.07402134425242106,5,5
xcmzfsbd9t,c24-37,real,0.25,112548.6,0.24738674579624137,0.07645699974128024,5,5
xcmzfsbd9t,c24-37,reconstruction,0.03125,8427.6,0.018524233432245303,0.02875279050235442,5,5
xcmzfsbd9t,c24-37,reconstruction,0.0625,27850.2,0.06121595779756017,0.0619713122961844,5,5
xcmzfsbd9t,c24-37,reconstruction,0.09375,41746.6,0.09176085284097153,0.05535686323881643,5,5
xcmzfsbd9t,c24-37,reconstruction,0.125,56255.2,0.12365139026266622,0.05559459584332973,5,5
xcmzfsbd9t,c24-37,reconstruction,0.1875,84481.4,0.1856938125068689,0.06492123521713897,5,5
xcmzfsbd9t,c24-37,reconstruction,0.25,112548.6,0.24738674579624137,0.07379024367957279,5,5
xcmzfsbd9t,c24-37,shuffled,0.03125,8427.6,0.018524233432245303,0.09821062224214028,5,5
xcmzfsbd9t,c24-37,shuffled,0.0625,27850.2,0.06121595779756017,0.09589316321936603,5,5
xcmzfsbd9t,c24-37,shuffled,0.09375,41746.6,0.09176085284097153,0.09471295375409863,5,5
xcmzfsbd9t,c24-37,shuffled,0.125,56255.2,0.12365139026266622,0.09356335300495774,5,5
xcmzfsbd9t,c24-37,shuffled,0.1875,84481.4,0.1856938125068689,0.09152805164459818,5,5
xcmzfsbd9t,c24-37,shuffled,0.25,112548.6,0.24738674579624137,0.08958182396681993,5,5
xcmzfsbd9t,c24-37,static,0.03125,8427.6,0.018524233432245303,0.0413955907439425,5,5
xcmzfsbd9t,c24-37,static,0.0625,27850.2,0.06121595779756017,0.0413955907439425,5,5
xcmzfsbd9t,c24-37,static,0.09375,41746.6,0.09176085284097153,0.0413955907439425,5,5
xcmzfsbd9t,c24-37,static,0.125,56255.2,0.12365139026266622,0.0413955907439425,5,5
xcmzfsbd9t,c24-37,static,0.1875,84481.4,0.1856938125068689,0.0413955907439425,5,5
xcmzfsbd9t,c24-37,static,0.25,112548.6,0.24738674579624137,0.0413955907439425,5,5
xcmzfsbd9t,c24-39,positions_only,0.03125,8431.8,0.0185334652159578,0.07737495177996945,5,5
xcmzfsbd9t,c24-39,positions_only,0.0625,27805.4,0.061117485437960216,0.07593042581646434,5,5
xcmzfsbd9t,c24-39,positions_only,0.09375,41690.6,0.09163776239147159,0.07522697633735007,5,5
xcmzfsbd9t,c24-39,positions_only,0.125,56119.4,0.12335289592262885,0.07454730178020223,5,5
xcmzfsbd9t,c24-39,positions_only,0.1875,84305.2,0.1853065171996923,0.07338277937544377,5,5
xcmzfsbd9t,c24-39,positions_only,0.25,112703.8,0.24772788218485547,0.07219302104785137,5,5
xcmzfsbd9t,c24-39,real,0.03125,8431.8,0.0185334652159578,0.14833025542267758,5,5
xcmzfsbd9t,c24-39,real,0.0625,27805.4,0.061117485437960216,0.14722559914902839,5,5
xcmzfsbd9t,c24-39,real,0.09375,41690.6,0.09163776239147159,0.14663275192329875,5,5
xcmzfsbd9t,c24-39,real,0.125,56119.4,0.12335289592262885,0.1457318678730306,5,5
xcmzfsbd9t,c24-39,real,0.1875,84305.2,0.1853065171996923,0.14337684417436827,5,5
xcmzfsbd9t,c24-39,real,0.25,112703.8,0.24772788218485547,0.1412137750470189,5,5
xcmzfsbd9t,c24-39,reconstruction,0.03125,8431.8,0.0185334652159578,0.0510642119962242,5,5
xcmzfsbd9t,c24-39,reconstruction,0.0625,27805.4,0.061117485437960216,0.07429899090768977,5,5
xcmzfsbd9t,c24-39,reconstruction,0.09375,41690.6,0.09163776239147159,0.08193821663968846,5,5
xcmzfsbd9t,c24-39,reconstruction,0.125,56119.4,0.12335289592262885,0.08119639089088625,5,5
xcmzfsbd9t,c24-39,reconstruction,0.1875,84305.2,0.1853065171996923,0.08760412324447604,5,5
xcmzfsbd9t,c24-39,reconstruction,0.25,112703.8,0.24772788218485547,0.0870810888580443,5,5
xcmzfsbd9t,c24-39,shuffled,0.03125,8431.8,0.0185334652159578,0.11555914831259739,5,5
xcmzfsbd9t,c24-39,shuffled,0.0625,27805.4,0.061117485437960216,0.11645020925123088,5,5
xcmzfsbd9t,c24-39,shuffled,0.09375,41690.6,0.09163776239147159,0.11631636561544578,5,5
xcmzfsbd9t,c24-39,shuffled,0.125,56119.4,0.12335289592262885,0.11599373872763681,5,5
xcmzfsbd9t,c24-39,shuffled,0.1875,84305.2,0.1853065171996923,0.11508325096518175,5,5
xcmzfsbd9t,c24-39,shuffled,0.25,112703.8,0.24772788218485547,0.11398007065145328,5,5
xcmzfsbd9t,c24-39,static,0.03125,8431.8,0.0185334652159578,0.16771032721649642,5,5
xcmzfsbd9t,c24-39,static,0.0625,27805.4,0.061117485437960216,0.16771032721649642,5,5
xcmzfsbd9t,c24-39,static,0.09375,41690.6,0.09163776239147159,0.16771032721649642,5,5
xcmzfsbd9t,c24-39,static,0.125,56119.4,0.12335289592262885,0.16771032721649642,5,5
xcmzfsbd9t,c24-39,static,0.1875,84305.2,0.1853065171996923,0.16771032721649642,5,5
xcmzfsbd9t,c24-39,static,0.25,112703.8,0.24772788218485547,0.16771032721649642,5,5
xcmzfsbd9t,c24-40,positions_only,0.03125,8436.0,0.018542696999670295,0.06371516782207833,5,5
xcmzfsbd9t,c24-40,positions_only,0.0625,27685.2,0.06085328058028355,0.06247268880447935,5,5
xcmzfsbd9t,c24-40,positions_only,0.09375,41519.4,0.09126145730300032,0.06185272580155722,5,5
xcmzfsbd9t,c24-40,positions_only,0.125,55993.0,0.12307506319375756,0.06125692166963502,5,5
xcmzfsbd9t,c24-40,positions_only,0.1875,84609.0,0.18597428288822948,0.06043509122944576,5,5
xcmzfsbd9t,c24-40,positions_only,0.25,112673.8,0.24766194087262336,0.05979632968293863,5,5
xcmzfsbd9t,c24-40,real,0.03125,8436.0,0.018542696999670295,0.13071371068021387,5,5
xcmzfsbd9t,c24-40,real,0.0625,27685.2,0.06085328058028355,0.12989967889311935,5,5
xcmzfsbd9t,c24-40,real,0.09375,41519.4,0.09126145730300032,0.12913464299177196,5,5
xcmzfsbd9t,c24-40,real,0.125,55993.0,0.12307506319375756,0.12824582591112604,5,5
xcmzfsbd9t,c24-40,real,0.1875,84609.0,0.18597428288822948,0.1264874889285277,5,5
xcmzfsbd9t,c24-40,real,0.25,112673.8,0.24766194087262336,0.1247090768964669,5,5
xcmzfsbd9t,c24-40,reconstruction,0.03125,8436.0,0.018542696999670295,0.058333880235760506,5,5
xcmzfsbd9t,c24-40,reconstruction,0.0625,27685.2,0.06085328058028355,0.0813575238633479,5,5
xcmzfsbd9t,c24-40,reconstruction,0.09375,41519.4,0.09126145730300032,0.09441465529809498,5,5
xcmzfsbd9t,c24-40,reconstruction,0.125,55993.0,0.12307506319375756,0.09535000364840598,5,5
xcmzfsbd9t,c24-40,reconstruction,0.1875,84609.0,0.18597428288822948,0.10928597087543426,5,5
xcmzfsbd9t,c24-40,reconstruction,0.25,112673.8,0.24766194087262336,0.1120264729525264,5,5
xcmzfsbd9t,c24-40,shuffled,0.03125,8436.0,0.018542696999670295,0.09374780580297619,5,5
xcmzfsbd9t,c24-40,shuffled,0.0625,27685.2,0.06085328058028355,0.09428140520513087,5,5
xcmzfsbd9t,c24-40,shuffled,0.09375,41519.4,0.09126145730300032,0.09405242199067129,5,5
xcmzfsbd9t,c24-40,shuffled,0.125,55993.0,0.12307506319375756,0.09364192562406772,5,5
xcmzfsbd9t,c24-40,shuffled,0.1875,84609.0,0.18597428288822948,0.09240160071013682,5,5
xcmzfsbd9t,c24-40,shuffled,0.25,112673.8,0.24766194087262336,0.09097421782165702,5,5
xcmzfsbd9t,c24-40,static,0.03125,8436.0,0.018542696999670295,0.1343294634414411,5,5
xcmzfsbd9t,c24-40,static,0.0625,27685.2,0.06085328058028355,0.1343294634414411,5,5
xcmzfsbd9t,c24-40,static,0.09375,41519.4,0.09126145730300032,0.1343294634414411,5,5
xcmzfsbd9t,c24-40,static,0.125,55993.0,0.12307506319375756,0.1343294634414411,5,5
xcmzfsbd9t,c24-40,static,0.1875,84609.0,0.18597428288822948,0.1343294634414411,5,5
xcmzfsbd9t,c24-40,static,0.25,112673.8,0.24766194087262336,0.1343294634414411,5,5
xcmzfsbd9t,c24-41,positions_only,0.03125,8421.4,0.018510605561050664,0.12365031511277699,5,5
xcmzfsbd9t,c24-41,positions_only,0.0625,27808.2,0.06112363996043522,0.12247469309050647,5,5
xcmzfsbd9t,c24-41,positions_only,0.09375,41753.4,0.09177579953841082,0.12177023138212226,5,5
xcmzfsbd9t,c24-41,positions_only,0.125,56039.6,0.12317749203209143,0.12107071613401296,5,5
xcmzfsbd9t,c24-41,positions_only,0.1875,84755.6,0.1862965161006704,0.11970656017727274,5,5
xcmzfsbd9t,c24-41,positions_only,0.25,112713.0,0.24774810418727333,0.11831901823395063,5,5
xcmzfsbd9t,c24-41,real,0.03125,8421.4,0.018510605561050664,0.0721009935603881,5,5
xcmzfsbd9t,c24-41,real,0.0625,27808.2,0.06112363996043522,0.07130402506670151,5,5
xcmzfsbd9t,c24-41,real,0.09375,41753.4,0.09177579953841082,0.07042577905035279,5,5
xcmzfsbd9t,c24-41,real,0.125,56039.6,0.12317749203209143,0.0694956650100328,5,5
xcmzfsbd9t,c24-41,real,0.1875,84755.6,0.1862965161006704,0.06756651558471574,5,5
xcmzfsbd9t,c24-41,real,0.25,112713.0,0.24774810418727333,0.06563393554985322,5,5
xcmzfsbd9t,c24-41,reconstruction,0.03125,8421.4,0.018510605561050664,0.02211312049592412,5,5
xcmzfsbd9t,c24-41,reconstruction,0.0625,27808.2,0.06112363996043522,0.03822214023192013,5,5
xcmzfsbd9t,c24-41,reconstruction,0.09375,41753.4,0.09177579953841082,0.03527252798881114,5,5
xcmzfsbd9t,c24-41,reconstruction,0.125,56039.6,0.12317749203209143,0.038346039351251894,5,5
xcmzfsbd9t,c24-41,reconstruction,0.1875,84755.6,0.1862965161006704,0.03770464831494883,5,5
xcmzfsbd9t,c24-41,reconstruction,0.25,112713.0,0.24774810418727333,0.0331880158059137,5,5
xcmzfsbd9t,c24-41,shuffled,0.03125,8421.4,0.018510605561050664,0.013280280873854865,5,5
xcmzfsbd9t,c24-41,shuffled,0.0625,27808.2,0.06112363996043522,0.012641289955197876,5,5
xcmzfsbd9t,c24-41,shuffled,0.09375,41753.4,0.09177579953841082,0.011410723330337547,5,5
xcmzfsbd9t,c24-41,shuffled,0.125,56039.6,0.12317749203209143,0.010066712231974962,5,5
xcmzfsbd9t,c24-41,shuffled,0.1875,84755.6,0.1862965161006704,0.007144755374164235,5,5
xcmzfsbd9t,c24-41,shuffled,0.25,112713.0,0.24774810418727333,0.004045294390480692,5,5
xcmzfsbd9t,c24-41,static,0.03125,8421.4,0.018510605561050664,0.03970547835932653,5,5
xcmzfsbd9t,c24-41,static,0.0625,27808.2,0.06112363996043522,0.03970547835932653,5,5
xcmzfsbd9t,c24-41,static,0.09375,41753.4,0.09177579953841082,0.03970547835932653,5,5
