dataset_id,method,model_state_sha256,ndcg_10,next_action_regret,one_step_cai_utility,outer_domain,recall_5,spearman,specimen_id,top_10_percent_overlap,top_1_oracle_match,cai_auebc,p_a_cai_auebc
74t7kcdgkr,c2_global_context,4a12060f4523454c79e4ee047c97a9257b0bb4b33a4b898ba8753efaa0b7d202,0.8296847358134841,0.006654961711255569,0.0037423704259627044,74t7kcdgkr,0.4,0.3047161172161172,c8-14,0.42857142857142855,0.0,0.004428353995160968,0.009773990730757057
74t7kcdgkr,c3_shuffled_global,269a557c696ddd0d8ea53958392012be46f551c5f322942856fc1a4447b518b7,0.8296847358134841,0.006654961711255569,0.0037423704259627044,74t7kcdgkr,0.4,0.3047161172161172,c8-14,0.42857142857142855,0.0,0.004428353995160968,0.009773990730757057
74t7kcdgkr,c3_shuffled_surface,301523816c6246c3a7a28de6c929d9cbc9dcc32459c353fe142bbd4d8dc684dc,0.8387492653222317,0.0,0.010397332137218274,74t7kcdgkr,0.2,0.4548076923076923,c8-14,0.2857142857142857,1.0,0.005176386875821892,0.01007645463418616
74t7kcdgkr,c4_wrong_orientation,94787ce1628d4d8314bdfb5dfa10bb84c55daeedc20d673be61abe7dd25685a6,0.8387492653222317,0.0,0.010397332137218274,74t7kcdgkr,0.2,0.4548076923076923,c8-14,0.2857142857142857,1.0,0.005176386875821892,0.01007645463418616
74t7kcdgkr,c5_spatial_derangement,8aa6232c48f925ecd4fb3fd48293277d9a51d7e23344cc27766e5d277d7eea1f,0.8387492653222317,0.0,0.010397332137218274,74t7kcdgkr,0.2,0.4548076923076923,c8-14,0.2857142857142857,1.0,0.0051763779413525795,0.010076448154739617
74t7kcdgkr,mechanical_oracle_diagnostic,bed84aecc69db248258ddf78030b2959034f6e13a693ca01cafd931e9bb029e5,1.0,0.0,0.010397332137218274,74t7kcdgkr,1.0,0.9999999999999998,c8-14,1.0,1.0,0.01382332706118867,0.020382677920361397
74t7kcdgkr,old_refit_diagnostic,bddfb1b67a1bcfa496aecc580a0738575ad6c81d6eaaa25dfe31d2feabb765b8,0.8296847358134841,0.006654961711255569,0.0037423704259627044,74t7kcdgkr,0.4,0.3047161172161172,c8-14,0.42857142857142855,0.0,0.004428359723711778,0.009773992929861483
74t7kcdgkr,proposed,e04f480e5a79866e8063dd9b22342a87dae7c0aa8c49443f73904fa9dcf8fa2a,0.8387492653222317,0.0,0.010397332137218274,74t7kcdgkr,0.2,0.4548076923076923,c8-14,0.2857142857142857,1.0,0.005176385850266853,0.010076450280268462
74t7kcdgkr,c0_mvd_m1_o2,1fe445c54ec43cb743cbfcccf67e5c186010fd43875f92a03b3013e7412c5fa9,0.7303432723458457,0.0022732645071662505,-0.0009027907905490018,74t7kcdgkr,0.0,-0.33548534798534796,c8-15,0.0,0.0,0.032072224620562396,0.04528818679619747
74t7kcdgkr,c1_center_prior,4a3dcc731fce138708ea3f9ca14556d94d634537a1f5e169cec51b4497c25e2f,0.8994688568776911,0.0024285394762914025,-0.0010580657596741538,74t7kcdgkr,0.0,0.03444897157643847,c8-15,0.0,0.0,0.022583075660165642,0.03146767269380777
