alpha,candidate_id,family,feature_control,fit_domains,lambda,method,model_state_sha256,ndcg_10,next_action_regret,outer_domain,parameter_count,representation,role,selected,stage,validation_domain,validation_specimen_count
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,760dda370d18771d9ba8c00ba4b73098b2c87afe8db43204f2acb102929a1b33,0.700537294559609,0.021027265717777587,yfxyg8jm46,522,OLD,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t,,,c1bcee28afaf22a21da5d2af2881dc37ec5984ad224b6c75e36ac432e5d13271,0.6962188320696484,0.009760176797339861,yfxyg8jm46,522,OLD,source_validation,false,HEAD_INNER,ykhs7s2dck,38
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,079eeb99f38dd6bf79850f7499af58a6b44b0a999c1475e26d4761d180f497c4,0.7280531090414789,0.009583280404693304,yfxyg8jm46,522,OLD,source_validation,true,HEAD_INNER,74t7kcdgkr,45
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,62a72f8decfebd4b361118b1c1f90a84afd5f1c77d6e6a8eeb35daba82c0ebfb,0.7151497959960054,0.018269435905362272,yfxyg8jm46,522,OLD,source_validation,true,HEAD_INNER,cgtnjyggtm,49
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,,,d069db0cebeb44c66122019e4ea3644f7de268b58c9e20800e4eada189551e79,0.684846856723632,0.015438842809644708,yfxyg8jm46,522,OLD,source_validation,true,HEAD_INNER,w68dtmpfyf,43
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,01c8137850623c74d0b4efa96c7b6821200be2d4e13d30864b59088f4d5c9b02,0.7005010809313621,0.021027265717777587,yfxyg8jm46,522,OLD,source_validation,true,HEAD_INNER,xcmzfsbd9t,59
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t,,,b41fe5440ed10a772a5d8e5f02a920b9e2511e9b88421d3cf1da1214c1236ffa,0.6962188320696484,0.009760176797339861,yfxyg8jm46,522,OLD,source_validation,true,HEAD_INNER,ykhs7s2dck,38
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,8183bd48d05b52f0f362a0f6c8e0ae7963b8a7bad7f22ebfa038d454041d8716,0.7280778558249502,0.00954914430597638,yfxyg8jm46,522,OLD,source_validation,false,HEAD_INNER,74t7kcdgkr,45
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,1c8caece55f1c4c5b271d2993499380663b7dbd841b662f7eaa94a08c583afd3,0.7145550764521891,0.018269435905362272,yfxyg8jm46,522,OLD,source_validation,false,HEAD_INNER,cgtnjyggtm,49
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,,,76845130abf72a6fc3b5fd9742ded3940c421fb440d2dc4bf3a8909d793a07a0,0.6847807211769691,0.015438842809644708,yfxyg8jm46,522,OLD,source_validation,false,HEAD_INNER,w68dtmpfyf,43
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|ykhs7s2dck,,,18edad94cda9e05e274391663169acccbe9def7649496cd1c44befd21b080a13,0.6999239574760953,0.021027265717777587,yfxyg8jm46,522,OLD,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t,,,56e9c14cdb1d6aa038626e20b6a9df107ee2ebfc97ff51dd628ae305456c3f06,0.696866019391603,0.009760176797339861,yfxyg8jm46,522,OLD,source_validation,false,HEAD_INNER,ykhs7s2dck,38
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6879032901567972,0.008298506636354692,ykhs7s2dck,1034,LOCAL,source_validation,false,CORRECT_ROUTE,74t7kcdgkr,45
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6383591568677198,0.018942082840070963,ykhs7s2dck,1034,LOCAL,source_validation,false,CORRECT_ROUTE,cgtnjyggtm,49
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6982831699700386,0.01585131428719924,ykhs7s2dck,1034,LOCAL,source_validation,false,CORRECT_ROUTE,w68dtmpfyf,43
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6512726648795655,0.026573712639062202,ykhs7s2dck,1034,LOCAL,source_validation,false,CORRECT_ROUTE,xcmzfsbd9t,59
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6434778488533052,0.02023541502501684,ykhs7s2dck,1034,LOCAL,source_validation,false,CORRECT_ROUTE,yfxyg8jm46,42
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6856857626420183,0.008189738227821031,ykhs7s2dck,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,74t7kcdgkr,45
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6382494552085656,0.018942082840070963,ykhs7s2dck,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,cgtnjyggtm,49
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6992842981542468,0.01585131428719924,ykhs7s2dck,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,w68dtmpfyf,43
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6523390253888306,0.026573712639062202,ykhs7s2dck,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,xcmzfsbd9t,59
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6443784961250211,0.02023541502501684,ykhs7s2dck,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,yfxyg8jm46,42
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,c2_global_context,f18fd12c39984f1e94ab24535b1025270a5221d2aecfb5bc8eb65da66b28ee30,,,ykhs7s2dck,1034,GLOBAL,source_train,true,FINAL_FIT,,
10.0,ridge_alpha_10,ridge,shuffled_surface_specimen,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,c3_shuffled_global,97504b183864df08fd5cb1be82a239e653d604299037823dd0b7af19246a3c2d,,,ykhs7s2dck,1034,GLOBAL,source_train,true,FINAL_FIT,,
100.0,ridge_alpha_100,ridge,shuffled_surface_specimen,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,c3_shuffled_surface,68ec5905a6994e78403650e3cbfddb16cdd2bc18d65cf2f616ccd3de8d8d365c,,,ykhs7s2dck,1546,LOCAL_GLOBAL,source_train,true,FINAL_FIT,,
100.0,ridge_alpha_100,ridge,wrong_orientation,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,c4_wrong_orientation,a2a87f58aeb11b7a2d701388546498fe1565cb7fa0b10727065b485d81a9815c,,,ykhs7s2dck,1546,LOCAL_GLOBAL,source_train,true,FINAL_FIT,,
100.0,ridge_alpha_100,ridge,spatial_derangement,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,c5_spatial_derangement,32cef32c07e7788bda4fd32efccb055cc06fc0f6bcd7635bc3ac85d020afb288,,,ykhs7s2dck,1546,LOCAL_GLOBAL,source_train,true,FINAL_FIT,,
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,proposed,015729d3b201404772805c6362a5f930fe69c9aba66eb8b802e0e785132704e8,,,ykhs7s2dck,1546,LOCAL_GLOBAL,source_train,true,FINAL_FIT,,
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,old_refit_diagnostic,6960b1995727f16d23048166d465f692fc514dc32ea2e049dc734425b4e04198,,,ykhs7s2dck,522,OLD,source_train,true,FINAL_FIT,,
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.6965035893195091,0.008308758341003853,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,74t7kcdgkr,45
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.5877211655915937,0.023471334690525716,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,cgtnjyggtm,49
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.6939897058971786,0.01438514245355753,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,w68dtmpfyf,43
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.7198258105013529,0.01747465901224418,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.7447468607132575,0.016501893437696973,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,yfxyg8jm46,42
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.7046497189492534,0.009477639408766796,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,74t7kcdgkr,45
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.6093900137683717,0.0218822764184606,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,cgtnjyggtm,49
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.6986517484926494,0.015319912002155026,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,w68dtmpfyf,43
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.694134926783348,0.021386661508145485,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.7154177540962792,0.016863198562547314,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,yfxyg8jm46,42
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.7127899786856624,0.007510915142578043,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,74t7kcdgkr,45
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.6156291157516453,0.02478820058575129,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,cgtnjyggtm,49
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.695854960441573,0.015979021988266118,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,w68dtmpfyf,43
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.6792267372673206,0.023163108755475007,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.7032443482848314,0.014623721483622867,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,yfxyg8jm46,42
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.7091409802830664,0.007478533186328217,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,74t7kcdgkr,45
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.6228989016619029,0.024317401163326573,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,cgtnjyggtm,49
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.6963304819205965,0.016496478352141474,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,w68dtmpfyf,43
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.6602115805230736,0.025964000783162106,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.680919636832383,0.01886692733200986,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,yfxyg8jm46,42
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.6856857626420183,0.008189738227821031,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,74t7kcdgkr,45
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.6382494552085656,0.018942082840070963,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,cgtnjyggtm,49
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.6992842981542468,0.01585131428719924,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,w68dtmpfyf,43
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.6523390253888306,0.026573712639062202,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.6443784961250211,0.02023541502501684,ykhs7s2dck,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,yfxyg8jm46,42
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.6965035893195091,0.008308758341003853,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.5877211655915937,0.023471334690525716,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.6939897058971786,0.01438514245355753,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,w68dtmpfyf,43
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.7198258105013529,0.01747465901224418,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.0,,,0.7447468607132575,0.016501893437696973,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.7059979580038925,0.00843453651503309,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.639895899268084,0.022176006643520506,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.6924655437972483,0.01489890395630022,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,w68dtmpfyf,43
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.7167008091491399,0.018275881293867462,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.25,,,0.7394819861888979,0.016501893437696973,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.7093522009240936,0.009575858195328992,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.6765528368999809,0.021485790793311376,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.6955955435928495,0.015125704734417565,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,w68dtmpfyf,43
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.7129824109313336,0.018654790569658616,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.5,,,0.7296035806002428,0.016814256988575364,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.711061555348103,0.010534684265017101,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.6984717497300245,0.020918209377309014,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.6926350068905489,0.015082177906445752,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,w68dtmpfyf,43
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.712067091081696,0.019698949068876134,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,0.75,,,0.7247180244494036,0.015887695800447858,ykhs7s2dck,0,GLOBAL,source_validation,false,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.7282180666352304,0.00904558833332896,ykhs7s2dck,0,GLOBAL,source_validation,true,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.7285951829514971,0.01707220085000339,ykhs7s2dck,0,GLOBAL,source_validation,true,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.6861440286463231,0.015649049790671728,ykhs7s2dck,0,GLOBAL,source_validation,true,FUSION_GLOBAL,w68dtmpfyf,43
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.7048871882321617,0.02019872659249849,ykhs7s2dck,0,GLOBAL,source_validation,true,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,1.0,,,0.7063399578373023,0.017228328855383224,ykhs7s2dck,0,GLOBAL,source_validation,true,FUSION_GLOBAL,yfxyg8jm46,42
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.66652418760427,0.016348467541723782,ykhs7s2dck,33633,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.7108296386701956,0.01583877888437716,ykhs7s2dck,1034,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.7108296386701956,0.01583877888437716,ykhs7s2dck,1034,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.7108368848605029,0.01583877888437716,ykhs7s2dck,1034,GLOBAL,source_validation,true,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.7102877971793946,0.01583877888437716,ykhs7s2dck,1034,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6201969652040156,0.017218190774910425,ykhs7s2dck,33633,LOCAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6589095058223318,0.01784909899052035,ykhs7s2dck,1034,LOCAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6585441905155685,0.01784909899052035,ykhs7s2dck,1034,LOCAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6584657558087816,0.017895466451519165,ykhs7s2dck,1034,LOCAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,,0.6638592261454852,0.017980206285540788,ykhs7s2dck,1034,LOCAL,source_validation,true,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,238
