config_id,family,alpha,loss,ranking_lambda,parameter_count,outer_domain,mode,validation_domain,fit_domains,validation_specimen_count,ndcg_10,spearman,model_state_sha256,selected,mean_ndcg_10,mean_spearman
ridge_alpha_1,ridge,1.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7187733861472559,0.058318584208047024,1eb30a2d1b091b2a54f202a3af17688778b9790b608b9a3017a65ca2aff3c24c,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6846202997889422,0.0034553624669903687,e0493c7bbdfddaef33cd4a31f0da6733f05303c2217a23b1245a36560da34519,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6123876287195105,-0.01180780394178037,efc9a7a35c2e4ba8371d3e59ca218e8daa67ea429b0b7588b234e8c21df490f5,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6183215593656597,-0.01534209837781266,70f05730ec46b9a69e0289ec233371ec2e8946bc3d7b14683e779068096418bf,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6602978883972883,0.019636832465779835,f4eafd76bc0222014d2c4429ac9c3ce73873dd04fee863c22bbe30fc219c405f,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7171611635664236,0.0568092057809047,774633f64672f6da3c610c867231188b40edbfe5f2faa52731d887da7c188077,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.685743453944794,0.0017388619132805124,4112be4117f7cb99a5d5c3b586fd2674f7a820c324a6c2e45e30db3f6b6479a6,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6135221876273751,-0.01603325463762121,cb777f11b64b449cbbd7842e2629e6b4d24e5e88a984450086d6faebf18cc2e4,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6192520211364008,-0.013463718820861678,ef3b0015fe519b44c839c72ff1c72ee21691c5ebb30e0831da8f20bc3136c52b,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6645108124569452,0.025390399074609604,2e99f70e371146831d47f37ae0ec8a4c6090122180e8e374ebb49f25a0865a12,true,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7148202767236723,0.05516553847676826,66f0d95fedbaec10062a309a416b6121065bc0f006d8309e95bcefbcf0799ba9,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6867485803852972,0.0012437175227872916,c191aa0975acb5112dabbeda7e9d7048f5aac8a291d90cc464b57f958161558d,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6115585753930387,-0.017049195387968195,761acebf797fb52c0dc99849b88a3844eb3568d36fbed6399bb10dc3d9d92715,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6202315390816647,-0.015408599337170767,b5f69757ca2f426d548644a935869699b9d6290c6c5c8e5e0679f235feb22d52,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6631911637288533,0.024567428185849238,ce30bd0423daca36c0e945aeecd31c3e8fa96f783e4d77ce4c2860c09877cf22,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,9,cgtnjyggtm,candidate_only,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.658885341528941,0.012084792074752878,,false,0.658885341528941,0.012084792074752878
ridge_alpha_1,ridge,1.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6588801524837313,0.01085217536424484,,false,0.6588801524837313,0.01085217536424484
ridge_alpha_10,ridge,10.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6600379277463878,0.010888298662062385,,true,0.6600379277463878,0.010888298662062385
ridge_alpha_100,ridge,100.0,value_regression,0.0,9,cgtnjyggtm,candidate_only,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6593100270625053,0.009703777892053164,,false,0.6593100270625053,0.009703777892053164
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,cgtnjyggtm,a5_initial,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7106359938238531,0.05982027465015457,dfdaa5af216ff830a38ba59628e78bf4a1a5fc35152d7af2caa47e0ce236173f,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,cgtnjyggtm,a5_initial,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6722409727852018,-0.015926612147542384,af66dfd42c20c4f8201bdbdaf2cc7e0cc20f944ee95f82dda34340c41d60be87,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,cgtnjyggtm,a5_initial,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6115703699573504,-0.013301399318210312,d0b6c77e684a0859ad90d7b89975bed0706597e3d4b9067d13bc64e9c41e1c0d,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,cgtnjyggtm,a5_initial,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6102777973846238,-0.025058869701726834,f14bb9754ecce73c1f6fec12fdc09155d09e82abc27532894c64ce6f4e32c4d8,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,cgtnjyggtm,a5_initial,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6611173059986291,0.014539955658376713,b6ddcee407648de0503c811cf00981fbb46b5ee8ae288d5150ec8977c9ee6436,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7179876594756012,0.06033895009287875,263b10fc89179c7013c590b33c1a2d5f1860ca59268f7e176db483f9fe0dd4f2,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6697237335298614,-0.010812249765738129,fe33cc8941171b7caf71da829408ef4b9c0ff599c9ec7dd209f112c730a0dde3,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6078742779932145,-0.02607144666371885,8b165cc3f76d292c64dc9a332449888a4c7902f6f5a9a00ba803c10077cba9d6,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.618283170585723,-0.014381650095935812,a585b3106d33cc05ad4a7a7e5fd025f30680bc8d58f2c441ef3be78c63f41c70,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6598257943293723,0.028288268748795063,4dce21e13e96910da92fe620cc96ce717360baab35aca2d17327a2fb5c92e539,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7227391735601114,0.05847109715697251,75d7d759d01d3497e29ebf6ddb9e35787158b6a294116c8dffe8f53d72b41f28,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6763608957148931,-0.015329244399011843,582b02e1586b67059a8392c81e6b68e8c7b8d9f414eb6e49f594f0fbd019a12b,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6098405498628162,-0.023752386510802654,45e2f72aef2c6b8650a82f8573e58b4d1b94a502d74c94cb7a39ad91336a8d42,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6217965989214301,-0.010825484039769755,5dd4d743a043c345dde3d5c4ab7d54cebd0a158180df93c75f33faf729d3ba20,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6597346506982696,0.034415365336417966,34445d8c4e4910a886b9b187e32613b23bc9d4a1421a60e27c067ba831ba7bc3,true,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7182838791232322,0.05583248932217671,ea8ad7ed5390ea44fa1aa2bbe33a0ceebfd21d579279aa49523f6c5437aaaf29,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6809818467612968,-0.0053113553113553124,5be8a9889489f867f9ecfcb4b305d7ef729aa0827c0164daf60eb3618cfcc181,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6109997927193151,-0.018832969369679906,0fabc3721b41a037f32291ef698405fcb0cfc3c3002e77805bfaf2dc91ec0d04,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6203158061028581,-0.016473704866562005,de6f6b63cc67599e08aeba3cddc17d347df7e016ad6872f6b72082e0d3a5c1a4,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6585949824092114,0.026068777713514558,8b6ee90cad2bfd2662ddc8ead4700244138f9942c840c9845a9cea5000d5bb95,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,cgtnjyggtm,a5_initial,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6531684879899317,0.004014669828210351,,false,0.6531684879899317,0.004014669828210351
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6547389271827544,0.007472374463256204,,false,0.6547389271827544,0.007472374463256204
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6580943737515041,0.008595869508761244,,true,0.6580943737515041,0.008595869508761244
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,cgtnjyggtm,a5_initial,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6578352614231827,0.00825664749761881,,false,0.6578352614231827,0.00825664749761881
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.5744779832296649,-0.020453208232387204,2d73a67d6e702903086e211134a3e3ad95e03241beff3549e4e11ea69549c989,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.676289493847987,-0.0062355161844957745,f59bdc2be36e5d5513941c0f4d5da1974765ca360ef78871f97f10f94a2c4a12,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,w68dtmpfyf,global_candidate,xcmzfsbd9t,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,59,0.6829512451231661,-0.008428844207492429,711c0e11aa6996a0581d0eb5b528d363acf7118a8e4441631620abb6cd78c2fb,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,w68dtmpfyf,global_candidate,yfxyg8jm46,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,42,0.6306086820754401,-0.0059371184371184394,4ea393b0e73510109b24dae4250691faa669cab867b4a949d54c95dcee1d07ef,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,w68dtmpfyf,global_candidate,ykhs7s2dck,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46,38,0.6102597970455982,0.009572006940427997,0b55762bc2415142ec7f157435401410de1c44d12fc8e29319543b9892601f5c,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.5687627131309251,-0.03129200254673551,e1abbce2d09eaa143358c809b4791fb8580918cf2f47acd7866b2d149f4d4a22,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6733612115671884,-0.006866262988711965,0158fe4596dbd9ad02d1a07f30a4b809d1a2886526c1e49e951875787b7a8ea0,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,xcmzfsbd9t,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,59,0.6848343273225257,-0.005187629820413111,3372481399943ca33e4acaa3ff2228632894b0014a8b73cc9726a9c66ef55c6a,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,yfxyg8jm46,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,42,0.6351441077322257,0.010233516483516485,f946890b86ac30331c8dcf1d099b6b18c3a317a4a295dd79f1895022a3c96722,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,ykhs7s2dck,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46,38,0.6087668815599142,0.01500747059957586,97e3d6b583964376e9adbc1c73d28e62027cf643922fed0f75527ab2a176ee51,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.5652841007010028,-0.03751102356028261,2f3fffa5b3220b5eacd81a7bce20f03981d2b7810eb8289bf731368aec9e3c25,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6783089058590581,-0.008914554832922179,2ca447fd9891a9a36b002eeb7a6f26922aa4182148e28565ecaf8f03e0e74f41,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,xcmzfsbd9t,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,59,0.6802068898401594,-0.011485223154293357,41bfe6e00889da09466c8f1d35a83c3cdeeb04afc3bdae63fc325540b223f0e5,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,yfxyg8jm46,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,42,0.6351051399121288,0.025784929356357917,6242ddcf3fb530fac0a91fbcc056a0283a04468f51c3d7c87f643bcd74e6006c,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,ykhs7s2dck,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46,38,0.6111206103795191,0.007816416040100247,b6510b8773be996dbda62e214d2ee40b79b743b3f0c9127423e7ff6beede15fe,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.5661723525743021,-0.0376735285977749,6547968b8ea87f9e74d85ec207996df25381adb4199831ef407d2ff7a7761338,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6848339539987317,-0.017888913807281154,63de4ab3b53ce621afa7dd1815189673de1785f4e55a385eabdfc9b3719648c7,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,xcmzfsbd9t,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,59,0.6789100095469314,-0.020921141420025005,8bfa9c0a8352fd91cde2c11f87de98026a9a0ba31c7cd35c8686d00e722b4206,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,yfxyg8jm46,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,42,0.6384424772826417,0.0325342316413745,3f94e44a0ee9548a36fac7ac442600eff3b1204e82bfecad2c6c9e634c74bdd9,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,w68dtmpfyf,global_candidate,ykhs7s2dck,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46,38,0.6074689042946169,-0.006939223057644109,2e757c0b678c7c398dbd9bac29938024b5b164d636c6e50439b6c50f0ed83b52,false,,
mlp_top1,mlp,,top1,0.0,37393,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6777002272841214,0.03713502752395545,2c4ff30428972d42f0d38fd7cbb2ea23a1a4197c31a8c313008565217f99530d,true,,
mlp_top1,mlp,,top1,0.0,37393,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6701362705399545,-0.05397790984525678,2275d9a8f4fdbfcd902d70cc8a3ea28b84ffbd6cca4febc25413e3a316dcefd0,true,,
mlp_top1,mlp,,top1,0.0,37393,w68dtmpfyf,global_candidate,xcmzfsbd9t,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,59,0.6831656529914294,-0.01666088638947254,43588915cd82c44ce1ece2b1df2dd1adb66a23dd06333a7f3268b54a75c295d4,true,,
mlp_top1,mlp,,top1,0.0,37393,w68dtmpfyf,global_candidate,yfxyg8jm46,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,42,0.6778732465279179,0.020153061224489795,9242b7adf3d0273211bd1346df679df2cd1e5dc39279d50d2af9e9c2e850ab9a,true,,
mlp_top1,mlp,,top1,0.0,37393,w68dtmpfyf,global_candidate,ykhs7s2dck,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46,38,0.6536051091503863,-0.018501783304414883,b516440c91ef389b1055857f2d4fa2dd2b8c3f817fe8668c0aede64f1cf8a6e2,true,,
mlp_huber,mlp,,huber,0.0,37393,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6080444578453493,0.03902021996340395,5cb32aa654be7d553136c163f2f85920d3ded9469297d3751b776e971a799387,false,,
mlp_huber,mlp,,huber,0.0,37393,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6921567759790161,-0.03121682739029677,789d03f0241ab0d78b47acb2d779d6083f1eed00161f3a54db50628ca512d85a,false,,
mlp_huber,mlp,,huber,0.0,37393,w68dtmpfyf,global_candidate,xcmzfsbd9t,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,59,0.699258831025604,0.019322409959216653,fc4f0acefdb6e8989196739cd25018688f1077066658af686a0bdaf7c29c73a5,false,,
mlp_huber,mlp,,huber,0.0,37393,w68dtmpfyf,global_candidate,yfxyg8jm46,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,42,0.649058505329076,0.016455171812314665,268b051b8d8e7ddee7d96f99e0e675de99466ba011435eb9739a3bdda45f3842,false,,
mlp_huber,mlp,,huber,0.0,37393,w68dtmpfyf,global_candidate,ykhs7s2dck,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46,38,0.6328762099365596,0.04669486215538846,a090fe95ab41c3f3dbd1c286e0913a08d4cad97bac80760fac52d414c00e510e,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6137351396498218,0.037504806603644435,2abfe9f1716ef8ad9186fc91e309db2b3ca9dd1fcf21fd961884aef634c70801,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6886027645144382,-0.03230544965238842,53052f67c1af5fac949bba9423da201370e96dc8d33984271dac71b40eaaa541,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,w68dtmpfyf,global_candidate,xcmzfsbd9t,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,59,0.6983603151270857,0.01964963707297878,766d22987d943a89f172500a078a0186757849f8964cce9dd1a2530c4fbf2421,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,w68dtmpfyf,global_candidate,yfxyg8jm46,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,42,0.6475806895433172,0.01662851037851037,bc7a9d9106c970ca484b673c18b7554a97044881ebd0b578771da8454486e99d,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,w68dtmpfyf,global_candidate,ykhs7s2dck,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46,38,0.6342203882431814,0.04217876421823791,6f1efc7b9b72201131f9762cfffaeb015915b1df5a6f31066725c63afb450874,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6158141493216747,0.03705461921366866,2b18a9d6f1a7cda62abe1bab400f85e8d28392601a5894cd9720d1618328e1bc,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6892872372621172,-0.03086641249906555,d88723b3a5e432168ae4463172b5a7fedecc9f4ecc91a18c1d7a2aeaf6cdf45b,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,w68dtmpfyf,global_candidate,xcmzfsbd9t,74t7kcdgkr|cgtnjyggtm|yfxyg8jm46|ykhs7s2dck,59,0.7039863506512707,0.020289553844127728,9a888aed7b1b40b70b76c3587c064d88fa3fd335d4f86ba9559fc53ed66fe1aa,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,w68dtmpfyf,global_candidate,yfxyg8jm46,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|ykhs7s2dck,42,0.6492870974252685,0.01869985173556602,c92971790509df6d63f2e44182a8d0ddaf87aa518e12950161904aa86d91925d,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,w68dtmpfyf,global_candidate,ykhs7s2dck,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46,38,0.6287810023427489,0.0450597647966069,9e80da3ba7f7df493d27cf32888e646d5b4684444844a6da8b12f6356ca4b416,false,,
mlp_huber_rank_1,mlp,,huber_rank,1.0,37393,w68dtmpfyf,global_candidate,74t7kcdgkr,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6137903333540048,0.03497180445881854,c741b25b9f94e098c099f5ac3ad68da5d4dda7f7a975ad42d4c9d2ea21663eec,false,,
mlp_huber_rank_1,mlp,,huber_rank,1.0,37393,w68dtmpfyf,global_candidate,cgtnjyggtm,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6894876325033243,-0.03783920161471181,232f454be70bbccca6465e878b12491d4595d2c7e9d73838194fff91a599c460,false,,
