method,dataset_id,budget,physical_n,mae,mse,rmse,r2,actual_cost_mean,actual_cost_min,actual_cost_max,area,early_area
LEARNED_STATIC_TRUE,74t7kcdgkr,0.1875,9,32.15172153049045,2065.7611125082863,45.450644797497496,-0.12765865901477724,0.18737568805380572,0.18713017751479294,0.1875,34.89943160523647,38.68704782135872
LEARNED_STATIC_TRUE,cgtnjyggtm,0.1875,9,77.12927585177951,8376.829247212348,91.52501978810137,0.3699086368507083,0.18740520936366636,0.18740520936366636,0.18740520936366636,80.70055744861358,91.92903509455077
LEARNED_STATIC_TRUE,w68dtmpfyf,0.1875,8,43.247385025024414,3201.8125237601635,56.584560825018016,-0.285922103988445,0.18740520936366636,0.18740520936366636,0.18740520936366636,47.55169417781559,53.37864640512287
LEARNED_STATIC_TRUE,xcmzfsbd9t,0.1875,9,52.24357265896268,4227.303713795652,65.01771846039856,0.2541767810027328,0.18740520936366636,0.18740520936366636,0.18740520936366636,53.866250162957186,57.73065486534693
LEARNED_STATIC_TRUE,yfxyg8jm46,0.1875,8,49.0400505065918,4149.3321385897,64.41530981521163,0.7148879825198515,0.18740520936366636,0.18740520936366636,0.18740520936366636,48.419588229385546,52.10258038086582
LEARNED_STATIC_TRUE,ykhs7s2dck,0.1875,7,21.025713239397323,701.6546682672176,26.488764944164867,-0.33596403716783607,0.1874052093636664,0.18740520936366636,0.18740520936366636,22.42280548947127,23.84567188776992
LEARNED_STATIC_TRUE,74t7kcdgkr,0.25,9,32.92689514160156,1920.8557352818705,43.82756821090888,-0.048557642746365426,0.2381323323300004,0.23467414001538633,0.2499912982944657,34.89943160523647,38.68704782135872
LEARNED_STATIC_TRUE,cgtnjyggtm,0.25,9,76.69078911675348,8233.43498060578,90.73827737292449,0.38069451850682445,0.23467414001538633,0.23467414001538633,0.23467414001538633,80.70055744861358,91.92903509455077
LEARNED_STATIC_TRUE,w68dtmpfyf,0.25,8,42.696495056152344,3143.30749224592,56.06520750203213,-0.26242512761633896,0.23467414001538633,0.23467414001538633,0.23467414001538633,47.55169417781559,53.37864640512287
LEARNED_STATIC_TRUE,xcmzfsbd9t,0.25,9,52.19722154405382,4114.726563618105,64.14613444018357,0.27403876826826745,0.23467414001538633,0.23467414001538633,0.23467414001538633,53.866250162957186,57.73065486534693
LEARNED_STATIC_TRUE,yfxyg8jm46,0.25,8,50.86355400085449,4307.141458014754,65.6288157596551,0.704044470374849,0.23467414001538633,0.23467414001538633,0.23467414001538633,48.419588229385546,52.10258038086582
LEARNED_STATIC_TRUE,ykhs7s2dck,0.25,7,20.691622052873885,745.4319995432494,27.302600600368628,-0.4193169212473984,0.2346741400153864,0.23467414001538633,0.23467414001538633,22.42280548947127,23.84567188776992
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.0,9,48.94345940483941,4262.910101036722,65.29096492652504,-1.3270393943076688,0.0,0.0,0.0,31.330497180448642,39.428085328830896
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.0,9,98.52284410264757,13101.826275828502,114.4632092675568,0.014502106434936213,0.0,0.0,0.0,68.7490897532694,76.55227752724676
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.0,8,54.86939239501953,4450.062155205524,66.70878619196668,-0.7872480812152287,0.0,0.0,0.0,47.03014225647127,52.838550364176434
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.0,9,65.11017354329427,5795.368476910957,76.12731754706031,-0.02247689434267164,0.0,0.0,0.0,48.16323705433387,54.045720521014545
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.0,8,51.48122596740723,4729.774318925134,68.77335471623537,0.675004204712115,0.0,0.0,0.0,48.05941066915091,48.20986767078051
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.0,7,23.36521257672991,747.4145692191087,27.338883832722736,-0.42309177219318994,0.0,0.0,0.0,18.250150096980096,21.55051993536631
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.0625,9,32.15562438964844,1352.3186869158978,36.773885937114365,0.26179563173373044,0.060569155457096256,0.04715454229028889,0.0625,31.330497180448642,39.428085328830896
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.0625,9,69.94054667154948,8422.048082267944,91.77171722414234,0.36650735020878655,0.05715499871780781,0.046897461259479065,0.06240685789647214,68.7490897532694,76.55227752724676
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.0625,8,44.405094146728516,3433.754027734627,58.59824253110862,-0.3790751866813742,0.05841411144081767,0.046897461259479065,0.06240685789647214,47.03014225647127,52.838550364176434
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.0625,9,45.1421864827474,3366.8589453280956,58.02464084617927,0.40598505654573125,0.05555555555555555,0.046897461259479065,0.06240685789647214,48.16323705433387,54.045720521014545
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.0625,8,47.29035568237305,4583.194298973191,67.69929319404443,0.6850761208217238,0.06037586547972305,0.04708209693372898,0.06240685789647214,48.05941066915091,48.20986767078051
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.0625,7,15.358675275530134,414.31385997453305,20.354701176252455,0.21113841030504055,0.05359772659475924,0.046897461259479065,0.06240685789647214,18.250150096980096,21.55051993536631
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.125,9,26.893634372287327,1020.0906216452261,31.93885755072066,0.4431524460825613,0.11791472807169673,0.10946745562130177,0.12481371579294429,31.330497180448642,39.428085328830896
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.125,9,66.1158464219835,7988.700914066362,89.37953297073308,0.3991030137792102,0.12118279175977825,0.10911968348170129,0.12481371579294427,68.7490897532694,76.55227752724676
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.125,8,46.09980010986328,3522.567380417604,59.351220546991314,-0.41474468715863466,0.12095999560391252,0.10930651719969227,0.1249983514671942,47.03014225647127,52.838550364176434
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.125,9,47.23078748914931,3183.339091936644,56.42108729842632,0.43836346535502446,0.11796265767911003,0.10949115287394219,0.12481371579294429,48.16323705433387,54.045720521014545
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.125,8,49.5618896484375,4882.40226648096,69.87418884309828,0.6645167188714933,0.12096081987031543,0.10930651719969228,0.12481591383668535,48.05941066915091,48.20986767078051
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.125,7,18.680249895368302,577.6806895119537,24.03498886024193,-0.09991518770936492,0.12033033457365802,0.10930431915595121,0.1249983514671942,18.250150096980096,21.55051993536631
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.1875,9,29.962337917751736,1135.7401821447743,33.70074453398284,0.3800216089693489,0.18029187646191705,0.1714148973198747,0.18722057368941644,31.330497180448642,39.428085328830896
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.1875,9,65.4672342936198,7521.777987497549,86.72818450479376,0.43422419085051156,0.1853134044034143,0.17208264644466426,0.18740740740740738,68.7490897532694,76.55227752724676
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.1875,8,43.990272521972656,3243.088797714561,56.94812374182806,-0.30249961208873466,0.179559566985383,0.17189581272667326,0.18722057368941644,47.03014225647127,52.838550364176434
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.1875,9,47.28760443793403,3166.0294217991436,56.26748103300115,0.44141741055881945,0.18213478892674406,0.17189801077041433,0.1874074074074074,48.16323705433387,54.045720521014545
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.1875,8,48.03112030029297,4301.919827538542,65.58902215720663,0.7044032629587839,0.18336767776678758,0.17189801077041433,0.1872227717331575,48.05941066915091,48.20986767078051
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.1875,7,17.969264439174108,526.4065628733618,22.943551662141626,-0.0022882604981284693,0.18495313456737789,0.17189801077041433,0.1874074074074074,18.250150096980096,21.55051993536631
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.25,9,28.654659695095486,1070.1894455222516,32.713750098731445,0.4158044762668319,0.24800967103117807,0.2344939004286185,0.25,31.330497180448642,39.428085328830896
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.25,9,64.06681484646268,6837.684734031273,82.69029407391942,0.4856805638858389,0.24948480296980133,0.24888888888888888,0.24999890097812946,68.7490897532694,76.55227752724676
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.25,8,44.08798599243164,3192.4549169958336,56.50181339564097,-0.282163872271445,0.24591411144081765,0.2344917023848775,0.24999890097812946,47.03014225647127,52.838550364176434
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.25,9,46.433139377170136,2900.0210880275504,53.85184386840947,0.48834926244496946,0.24460392472921322,0.23467633805912738,0.24962962962962965,48.16323705433387,54.045720521014545
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.25,8,48.4084529876709,4100.714921249106,64.03682472803524,0.7182286051688156,0.24575200571491373,0.23467633805912738,0.24981646334762062,48.05941066915091,48.20986767078051
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.25,7,18.12442888532366,598.0029415189555,24.45409866502864,-0.13860914794861556,0.2494968049864192,0.2490735245631388,0.2498142653038795,18.250150096980096,21.55051993536631
VLM_MEAN_FEEDBACK,74t7kcdgkr,0.0,9,48.94345940483941,4262.910101036722,65.29096492652504,-1.3270393943076688,0.0,0.0,0.0,32.7607084693158,35.89062848707306
VLM_MEAN_FEEDBACK,cgtnjyggtm,0.0,9,98.52284410264757,13101.826275828502,114.4632092675568,0.014502106434936213,0.0,0.0,0.0,69.85455172651943,77.82646756950402
VLM_MEAN_FEEDBACK,w68dtmpfyf,0.0,8,54.86939239501953,4450.062155205524,66.70878619196668,-0.7872480812152287,0.0,0.0,0.0,49.19008022933442,61.45016166261899
VLM_MEAN_FEEDBACK,xcmzfsbd9t,0.0,9,65.11017354329427,5795.368476910957,76.12731754706031,-0.02247689434267164,0.0,0.0,0.0,51.5565707159815,57.08300044132597
VLM_MEAN_FEEDBACK,yfxyg8jm46,0.0,8,51.48122596740723,4729.774318925134,68.77335471623537,0.675004204712115,0.0,0.0,0.0,48.392722782328285,48.066513444586285
VLM_MEAN_FEEDBACK,ykhs7s2dck,0.0,7,23.36521257672991,747.4145692191087,27.338883832722736,-0.42309177219318994,0.0,0.0,0.0,19.82075962456367,22.02173925360761
VLM_MEAN_FEEDBACK,74t7kcdgkr,0.0625,9,33.05040147569444,1448.4358793947224,38.05832207802549,0.20932713296945138,0.06055045659264635,0.046897461259479065,0.0625,32.7607084693158,35.89062848707306
VLM_MEAN_FEEDBACK,cgtnjyggtm,0.0625,9,73.63628641764323,9106.172771910024,95.42626877285952,0.31504861259585093,0.05727857762147245,0.046897461259479065,0.06240685789647214,69.85455172651943,77.82646756950402
VLM_MEAN_FEEDBACK,w68dtmpfyf,0.0625,8,52.1106071472168,3551.949733312358,59.59823599161604,-0.42654532094783004,0.05652187053522365,0.046897461259479065,0.062409055940213204,49.19008022933442,61.45016166261899
VLM_MEAN_FEEDBACK,xcmzfsbd9t,0.0625,9,47.71088324652778,3300.253955829371,57.44783682463049,0.4177361752333011,0.05902235898938833,0.04726893065171997,0.06240685789647214,51.5565707159815,57.08300044132597
VLM_MEAN_FEEDBACK,yfxyg8jm46,0.0625,8,46.61712455749512,3578.462927109591,59.82025515750991,0.7541139753220849,0.05654522474997253,0.046897461259479065,0.06240685789647214,48.392722782328285,48.066513444586285
VLM_MEAN_FEEDBACK,ykhs7s2dck,0.0625,7,20.748766217912948,598.5489751699913,24.465260578419993,-0.13964880656396939,0.05794953919583,0.046897461259479065,0.06240685789647214,19.82075962456367,22.02173925360761
VLM_MEAN_FEEDBACK,74t7kcdgkr,0.125,9,30.704076131184895,1264.619198213202,35.56148475827749,0.309669070355432,0.12120173861290058,0.10927601809954753,0.125,32.7607084693158,35.89062848707306
VLM_MEAN_FEEDBACK,cgtnjyggtm,0.125,9,65.68316141764323,8171.940624487405,90.39878663172092,0.38532002316128655,0.12147097971694082,0.10967798659193319,0.1249983514671942,69.85455172651943,77.82646756950402
VLM_MEAN_FEEDBACK,w68dtmpfyf,0.125,8,45.860260009765625,3111.296058828011,55.778992988651304,-0.24956859416631016,0.12091356192988241,0.10930431915595121,0.1249983514671942,49.19008022933442,61.45016166261899
VLM_MEAN_FEEDBACK,xcmzfsbd9t,0.125,9,49.8284912109375,3458.675375737198,58.81050395751764,0.38978588319060237,0.11794238683127574,0.10930651719969228,0.1249983514671942,51.5565707159815,57.08300044132597
VLM_MEAN_FEEDBACK,yfxyg8jm46,0.125,8,49.163639068603516,4485.072051366442,66.97068053533906,0.6918183701863059,0.12086822727772284,0.10911968348170129,0.12481591383668535,48.392722782328285,48.066513444586285
VLM_MEAN_FEEDBACK,ykhs7s2dck,0.125,7,19.463324410574778,643.2273594281703,25.36192736028101,-0.22471731292066188,0.11381596093762267,0.10930431915595121,0.12481591383668535,19.82075962456367,22.02173925360761
VLM_MEAN_FEEDBACK,74t7kcdgkr,0.1875,9,31.482666015625,1279.431467855556,35.76914127925853,0.3015833415551735,0.18029060916733172,0.1715976331360947,0.18722496977689854,32.7607084693158,35.89062848707306
VLM_MEAN_FEEDBACK,cgtnjyggtm,0.1875,9,65.12345886230469,7815.995440552658,88.40811863484404,0.412093636366606,0.18219608992441172,0.17208484448840533,0.18740520936366634,69.85455172651943,77.82646756950402
VLM_MEAN_FEEDBACK,w68dtmpfyf,0.1875,8,43.99287796020508,3016.4437955281464,54.92216124232682,-0.21147372724781088,0.18339020771513354,0.17208264644466426,0.1874074074074074,49.19008022933442,61.45016166261899
VLM_MEAN_FEEDBACK,xcmzfsbd9t,0.1875,9,49.82133992513021,3371.525945509784,58.064842594377055,0.40516165767632695,0.1838988411424943,0.17226728211891418,0.1874074074074074,51.5565707159815,57.08300044132597
VLM_MEAN_FEEDBACK,yfxyg8jm46,0.1875,8,49.16398811340332,4692.223707940109,68.49980808688525,0.6775844104170242,0.1852373887240356,0.17226728211891418,0.1874074074074074,48.392722782328285,48.066513444586285
VLM_MEAN_FEEDBACK,ykhs7s2dck,0.1875,7,17.561876569475448,557.3880010096889,23.60906607660898,-0.06127751695399786,0.17857127156830419,0.17189581272667326,0.1874074074074074,19.82075962456367,22.02173925360761
VLM_MEAN_FEEDBACK,74t7kcdgkr,0.25,9,31.057018703884548,1242.116213239807,35.24366912283406,0.32195301049995184,0.24821282760628685,0.23575530804037592,0.25,32.7607084693158,35.89062848707306
VLM_MEAN_FEEDBACK,cgtnjyggtm,0.25,9,67.78183492024739,7670.958648805118,87.58400909301376,0.4230030660710994,0.24474753025362983,0.23486097373337733,0.2499967029343884,69.85455172651943,77.82646756950402
VLM_MEAN_FEEDBACK,w68dtmpfyf,0.25,8,43.493736267089844,3100.9930194457993,55.68656049214926,-0.2454306548017997,0.24579843938894383,0.23449170238487746,0.24981646334762062,49.19008022933442,61.45016166261899
VLM_MEAN_FEEDBACK,xcmzfsbd9t,0.25,9,48.904578314887154,3302.8882374785735,57.47075984775714,0.4172714089064953,0.24470650010379652,0.2346741400153863,0.24999890097812946,51.5565707159815,57.08300044132597
VLM_MEAN_FEEDBACK,yfxyg8jm46,0.25,8,48.00231170654297,4380.35906699294,66.18428111714246,0.699013487191628,0.2477373887240356,0.23504560940762723,0.2498164633476206,48.392722782328285,48.066513444586285
VLM_MEAN_FEEDBACK,ykhs7s2dck,0.25,7,16.983489990234375,618.2593690160263,24.8648219180437,-0.17717777704990167,0.24316769503713126,0.23449170238487746,0.24999890097812943,19.82075962456367,22.02173925360761
VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.0,9,48.94345940483941,4262.910101036722,65.29096492652504,-1.3270393943076688,0.0,0.0,0.0,37.42848662343387,40.56052623948679
VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.0,9,98.52284410264757,13101.826275828502,114.4632092675568,0.014502106434936213,0.0,0.0,0.0,67.87215620441015,77.3764717025972
VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.0,8,54.86939239501953,4450.062155205524,66.70878619196668,-0.7872480812152287,0.0,0.0,0.0,46.067182462335694,50.77730214597838
VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.0,9,65.11017354329427,5795.368476910957,76.12731754706031,-0.02247689434267164,0.0,0.0,0.0,50.910438623529544,56.06533470330356
VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.0,8,51.48122596740723,4729.774318925134,68.77335471623537,0.675004204712115,0.0,0.0,0.0,48.430191903890446,52.64696948505808
VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.0,7,23.36521257672991,747.4145692191087,27.338883832722736,-0.42309177219318994,0.0,0.0,0.0,19.953803492375044,20.42801825909155
VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.0625,9,32.680989583333336,1811.844787987363,42.56577014441725,0.01094930503173197,0.062233598354570825,0.06176470588235294,0.0625,37.42848662343387,40.56052623948679
VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.0625,9,68.56415303548177,7640.325270891784,87.40895418028856,0.4253072585379212,0.05885774993589039,0.046897461259479065,0.06240685789647214,67.87215620441015,77.3764717025972
VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.0625,8,48.155067443847656,3445.3276636819355,58.696913578841055,-0.38372342706950313,0.060352786020441807,0.046897461259479065,0.06240685789647214,46.067182462335694,50.77730214597838
VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.0625,9,47.147179497612846,3611.3557412233204,60.09455666883083,0.36284848541316805,0.05898108461247268,0.046897461259479065,0.06240685789647214,50.910438623529544,56.06533470330356
VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.0625,8,48.950523376464844,4044.3682607286028,63.59534779155314,0.7221003391063958,0.06233761951862842,0.062037586547972305,0.06240685789647214,48.430191903890446,52.64696948505808
VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.0625,7,23.35660661969866,773.5575856559111,27.81290322235187,-0.47286858030437684,0.060112414237043325,0.04708429497747005,0.06240685789647214,19.953803492375044,20.42801825909155
VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.125,9,36.241719563802086,2233.026994210409,47.25491502701501,-0.21896583810583659,0.12264177723223245,0.10911968348170129,0.125,37.42848662343387,40.56052623948679
VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.125,9,64.59265984429254,6955.789096553733,83.4013734692285,0.476796947355107,0.12296760327752744,0.10911968348170129,0.1249983514671942,67.87215620441015,77.3764717025972
VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.125,8,43.08510208129883,3136.3933974796673,56.0035123673477,-0.25964826694038856,0.1227365644576327,0.10948895483020113,0.12481371579294429,46.067182462335694,50.77730214597838
VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.125,9,50.385158962673614,3820.8115831114765,61.81271376595171,0.3258941900014145,0.12317348670794104,0.1100494559841741,0.1249983514671942,50.910438623529544,56.06533470330356
VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.125,8,46.46457290649414,4144.101141878229,64.3746933342461,0.7152474186835581,0.12458292120013188,0.12444444444444444,0.12462908011869436,48.430191903890446,52.64696948505808
VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.125,7,18.329299926757812,459.4650932020574,21.43513688321251,0.12516959038011188,0.11371014083180256,0.10911968348170129,0.12481591383668535,19.953803492375044,20.42801825909155
VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.1875,9,37.0105234781901,2219.8400009971683,47.11517803210732,-0.21176731597603227,0.18678292162687046,0.18529411764705883,0.1874074074074074,37.42848662343387,40.56052623948679
VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.1875,9,65.80241224500868,7053.102213893034,83.98274950186517,0.46947721420225175,0.1870571857713302,0.18666886471040775,0.18740740740740738,67.87215620441015,77.3764717025972
VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.1875,8,44.07773208618164,2900.782672276604,53.85891451075304,-0.16502153997651403,0.1833907572260688,0.1717133750961644,0.1874074074074074,46.067182462335694,50.77730214597838
VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.1875,9,49.02727254231771,3477.735902276097,58.97233166728358,0.3864230343816484,0.18381653661574532,0.17171117705242334,0.1872227717331575,50.910438623529544,56.06533470330356
VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.1875,8,48.26542282104492,4465.102520584012,66.82142261718178,0.6931905315412765,0.18692081547422795,0.1868513023409166,0.18703813605890757,48.430191903890446,52.64696948505808
VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.1875,7,18.41715349469866,451.50346158138876,21.2486108153307,0.14032869072310405,0.1806820215722293,0.17171337509616438,0.1874074074074074,19.953803492375044,20.42801825909155
VLM_SPATIAL_FEEDBACK,74t7kcdgkr,0.25,9,36.72754584418403,2026.2437729082692,45.01381757758688,-0.10608691487100308,0.2492412246979988,0.24815523842673165,0.24981426530387954,37.42848662343387,40.56052623948679
VLM_SPATIAL_FEEDBACK,cgtnjyggtm,0.25,9,65.70421006944444,6778.882537658896,82.33396952448543,0.49010356869768634,0.24952583311963464,0.2490735245631388,0.24981426530387954,67.87215620441015,77.3764717025972
VLM_SPATIAL_FEEDBACK,w68dtmpfyf,0.25,8,43.78034973144531,3115.6285319211893,55.81781554236236,-0.25130861575536634,0.2460069787888779,0.23449170238487746,0.24999890097812943,46.067182462335694,50.77730214597838
VLM_SPATIAL_FEEDBACK,xcmzfsbd9t,0.25,9,46.38201395670573,3188.3710816761013,56.46566285519104,0.4374756713758041,0.24794714925938136,0.23467853610286846,0.24981426530387954,50.910438623529544,56.06533470330356
VLM_SPATIAL_FEEDBACK,yfxyg8jm46,0.25,8,48.24575996398926,4381.313989650953,66.19149484375582,0.6989478718307771,0.24951423233322342,0.2490735245631388,0.24981646334762062,48.430191903890446,52.64696948505808
VLM_SPATIAL_FEEDBACK,ykhs7s2dck,0.25,7,19.82244873046875,471.07934443612714,21.704362336547167,0.10305583176197619,0.24103276655205436,0.23449170238487743,0.24981646334762062,19.953803492375044,20.42801825909155
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr,0.0,9,48.94345940483941,4262.910101036722,65.29096492652504,-1.3270393943076688,0.0,0.0,0.0,39.91028852791485,44.49947575402544
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm,0.0,9,98.52284410264757,13101.826275828502,114.4632092675568,0.014502106434936213,0.0,0.0,0.0,71.3138168525428,77.49986155859493
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf,0.0,8,54.86939239501953,4450.062155205524,66.70878619196668,-0.7872480812152287,0.0,0.0,0.0,49.39959502714338,60.29011642053581
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t,0.0,9,65.11017354329427,5795.368476910957,76.12731754706031,-0.02247689434267164,0.0,0.0,0.0,46.82415454847779,49.07217637389421
VLM_SPATIAL_OPEN_LOOP,yfxyg8jm46,0.0,8,51.48122596740723,4729.774318925134,68.77335471623537,0.675004204712115,0.0,0.0,0.0,49.327387590216524,49.96967178847819
VLM_SPATIAL_OPEN_LOOP,ykhs7s2dck,0.0,7,23.36521257672991,747.4145692191087,27.338883832722736,-0.42309177219318994,0.0,0.0,0.0,22.23064486604115,24.95654587719838
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr,0.0625,9,35.20714992947049,2097.8205333247056,45.80197084542002,-0.1451592709043763,0.062213988898412724,0.06139923424991298,0.0625,39.91028852791485,44.49947575402544
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm,0.0625,9,73.64930046929254,8765.189673735631,93.62259168456954,0.3406968022388559,0.060581016228889624,0.04671282558522915,0.06240685789647214,71.3138168525428,77.49986155859493
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf,0.0625,8,48.16096115112305,3093.9407502749236,55.62320334424226,-0.24259830008308714,0.05848334981866139,0.046897461259479065,0.06240685789647214,49.39959502714338,60.29011642053581
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t,0.0625,9,39.04132758246528,2584.349223033473,50.836494991624605,0.5440432514357341,0.05555531132847322,0.046897461259479065,0.06240685789647214,46.82415454847779,49.07217637389421
VLM_SPATIAL_OPEN_LOOP,yfxyg8jm46,0.0625,8,50.11885452270508,4209.24704898108,64.87871029067301,0.7107710643247622,0.06042202439828553,0.046897461259479065,0.06240685789647214,49.327387590216524,49.96967178847819
VLM_SPATIAL_OPEN_LOOP,ykhs7s2dck,0.0625,7,23.185673304966517,680.7677596882651,26.09152658792247,-0.29619495991220535,0.05792316267093716,0.046897461259479065,0.06240685789647214,22.23064486604115,24.95654587719838
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr,0.125,9,40.576904296875,2698.154799408797,51.94376574150932,-0.47287002572201065,0.12436546571590501,0.12279846849982597,0.12481371579294429,39.91028852791485,44.49947575402544
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm,0.125,9,69.40236239963107,8409.615296493568,91.70395463933694,0.36744252397264543,0.12304990780427641,0.1098626222661831,0.1249983514671942,71.3138168525428,77.49986155859493
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf,0.125,8,43.578739166259766,2970.584526075865,54.50306896015916,-0.19305558195547023,0.12271348499835147,0.10930431915595121,0.12481371579294429,49.39959502714338,60.29011642053581
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t,0.125,9,44.17794969346788,3105.903228254963,55.730630969467434,0.45202547523816305,0.11958310437044364,0.10911968348170129,0.1249983514671942,46.82415454847779,49.07217637389421
VLM_SPATIAL_OPEN_LOOP,yfxyg8jm46,0.125,8,50.72077178955078,4998.847176140465,70.7025259530412,0.6565154690294888,0.12469886800747335,0.12444444444444444,0.12481591383668535,49.327387590216524,49.96967178847819
VLM_SPATIAL_OPEN_LOOP,ykhs7s2dck,0.125,7,23.633329119001115,632.653159644488,25.152597473113747,-0.20458383234721333,0.12030427205501391,0.10930651719969228,0.12481591383668535,22.23064486604115,24.95654587719838
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr,0.1875,9,38.32589891221788,2645.573303801706,51.43513685994921,-0.44416681388098245,0.18678273863720005,0.18565958927949877,0.1874074074074074,39.91028852791485,44.49947575402544
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm,0.1875,9,68.61981370713976,7969.831439308589,89.27391242299505,0.40052234473620607,0.1836311682602484,0.17171117705242334,0.18722057368941644,71.3138168525428,77.49986155859493
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf,0.1875,8,47.23290252685547,3342.080389842158,57.81072902015817,-0.3422569293836246,0.18509808770194527,0.1720848444884053,0.18722277173315746,49.39959502714338,60.29011642053581
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t,0.1875,9,48.64416842990451,3576.173308874998,59.80111461231302,0.3690557221585542,0.18543698330707892,0.17226948016265525,0.1874074074074074,46.82415454847779,49.07217637389421
VLM_SPATIAL_OPEN_LOOP,yfxyg8jm46,0.1875,8,47.80551719665527,4193.773489268409,64.75935059331903,0.7118342951484047,0.18701368282228817,0.1868513023409166,0.18740960545114846,49.327387590216524,49.96967178847819
VLM_SPATIAL_OPEN_LOOP,ykhs7s2dck,0.1875,7,20.678776332310267,527.2767693905959,22.962507907251677,-0.0039451505104255435,0.18487463300519683,0.17189801077041433,0.1874096054511485,22.23064486604115,24.95654587719838
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr,0.25,9,35.74827745225694,1851.9771071646053,43.03460360180637,-0.010958144456273855,0.24909846355492885,0.24742429516185172,0.24981646334762062,39.91028852791485,44.49947575402544
