specimen_key,method,run,budget,actual_cost,prediction_mpa,abs_error_mpa,visible_cells_derived,scope
cgtnjyggtm:q24-48,LEARNED_STATIC_TRUE,0,0.0625,0.06240685789647214,220.03228759765625,83.35227966308594,"[47, 55, 53, 35]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,LEARNED_STATIC_TRUE,0,0.125,0.12481371579294429,230.9984130859375,94.31840515136719,"[47, 55, 53, 35, 40, 15, 26, 11]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,LEARNED_STATIC_TRUE,0,0.1875,0.18740520936366636,238.18301391601562,101.50300598144531,"[47, 55, 53, 35, 40, 15, 26, 11, 30, 45, 59, 13]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,LEARNED_STATIC_TRUE,0,0.25,0.23467414001538633,238.60044860839844,101.92044067382812,"[47, 55, 53, 35, 40, 15, 26, 11, 30, 45, 59, 13, 19, 44, 57]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,LEARNED_STATIC_TRUE,0,0.0,0.0,326.6375732421875,11.9107666015625,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,LEARNED_STATIC_TRUE,0,0.0625,0.06240685789647214,328.80560302734375,9.74273681640625,"[47, 55, 53, 35]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,LEARNED_STATIC_TRUE,0,0.125,0.12481371579294429,329.2657470703125,9.2825927734375,"[47, 55, 53, 35, 40, 15, 26, 11]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,LEARNED_STATIC_TRUE,0,0.1875,0.18740520936366636,327.9814758300781,10.566864013671875,"[47, 55, 53, 35, 40, 15, 26, 11, 30, 45, 59, 13]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,LEARNED_STATIC_TRUE,0,0.25,0.23467414001538633,331.76629638671875,6.78204345703125,"[47, 55, 53, 35, 40, 15, 26, 11, 30, 45, 59, 13, 19, 44, 57]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,NO_VLM_SPATIAL_FEEDBACK,0,0.0,0.0,301.3664245605469,37.202972412109375,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,NO_VLM_SPATIAL_FEEDBACK,0,0.0625,0.0625,219.92462158203125,44.23883056640625,"[62, 61, 60, 21]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,NO_VLM_SPATIAL_FEEDBACK,0,0.125,0.10983727810650887,232.0740966796875,32.08935546875,"[62, 61, 60, 21, 17, 41, 15]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,NO_VLM_SPATIAL_FEEDBACK,0,0.1875,0.17196745562130178,232.84695434570312,31.316497802734375,"[62, 61, 60, 21, 17, 41, 15, 63, 5, 9, 55]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,NO_VLM_SPATIAL_FEEDBACK,0,0.25,0.25,232.09506225585938,32.068389892578125,"[62, 61, 60, 21, 17, 41, 15, 63, 5, 9, 55, 18, 10, 52, 7, 53]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,NO_VLM_SPATIAL_FEEDBACK,0,0.0,0.0,302.09930419921875,165.41929626464844,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,NO_VLM_SPATIAL_FEEDBACK,0,0.0625,0.06222222222222222,297.13836669921875,160.45835876464844,"[31, 28, 62, 63]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,NO_VLM_SPATIAL_FEEDBACK,0,0.125,0.12462908011869436,289.5219421386719,152.84193420410156,"[31, 28, 62, 63, 60, 59, 8, 23]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,NO_VLM_SPATIAL_FEEDBACK,0,0.1875,0.1868513023409166,276.3864440917969,139.70643615722656,"[31, 28, 62, 63, 60, 59, 8, 23, 12, 16, 4, 58]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,NO_VLM_SPATIAL_FEEDBACK,0,0.25,0.24888888888888888,258.93218994140625,122.25218200683594,"[31, 28, 62, 63, 60, 59, 8, 23, 12, 16, 4, 58, 2, 13, 36, 15]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,NO_VLM_SPATIAL_FEEDBACK,0,0.0,0.0,326.6375732421875,11.9107666015625,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,NO_VLM_SPATIAL_FEEDBACK,0,0.0625,0.046897461259479065,339.3414001464844,0.793060302734375,"[14, 55, 54]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,NO_VLM_SPATIAL_FEEDBACK,0,0.125,0.10986042422244202,335.43133544921875,3.11700439453125,"[14, 55, 54, 51, 22, 21, 20]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,NO_VLM_SPATIAL_FEEDBACK,0,0.1875,0.17245411583690515,342.1884460449219,3.640106201171875,"[14, 55, 54, 51, 22, 21, 20, 52, 44, 19, 50]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,NO_VLM_SPATIAL_FEEDBACK,0,0.25,0.23467633805912738,335.890380859375,2.657958984375,"[14, 55, 54, 51, 22, 21, 20, 52, 44, 19, 50, 56, 63, 30, 53]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_MEAN_FEEDBACK,0,0.0,0.0,301.3664245605469,37.202972412109375,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_MEAN_FEEDBACK,0,0.0625,0.0621301775147929,221.59695434570312,42.566497802734375,"[37, 57, 3, 62]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_MEAN_FEEDBACK,0,0.125,0.1242603550295858,220.26007080078125,43.90338134765625,"[37, 57, 3, 62, 6, 60, 38, 63]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_MEAN_FEEDBACK,0,0.1875,0.18639053254437868,224.74386596679688,39.419586181640625,"[37, 57, 3, 62, 6, 60, 38, 63, 10, 5, 4, 8]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_MEAN_FEEDBACK,0,0.25,0.2492603550295858,223.71533203125,40.4481201171875,"[37, 57, 3, 62, 6, 60, 38, 63, 10, 5, 4, 8, 14, 23, 41, 31]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_MEAN_FEEDBACK,0,0.0,0.0,302.09930419921875,165.41929626464844,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_MEAN_FEEDBACK,0,0.0625,0.062406857896472136,275.9014892578125,139.2214813232422,"[36, 28, 23, 14]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_MEAN_FEEDBACK,0,0.125,0.12462908011869436,252.5242462158203,115.84423828125,"[36, 28, 23, 14, 7, 2, 15, 51]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_MEAN_FEEDBACK,0,0.1875,0.18722057368941644,234.50453186035156,97.82452392578125,"[36, 28, 23, 14, 7, 2, 15, 51, 3, 6, 4, 16]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_MEAN_FEEDBACK,0,0.25,0.24944279591163865,235.2047119140625,98.52470397949219,"[36, 28, 23, 14, 7, 2, 15, 51, 3, 6, 4, 16, 63, 12, 10, 21]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_MEAN_FEEDBACK,0,0.0,0.0,326.6375732421875,11.9107666015625,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_MEAN_FEEDBACK,0,0.0625,0.06240685789647214,293.3415222167969,45.206817626953125,"[28, 47, 11, 50]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_MEAN_FEEDBACK,0,0.125,0.12481371579294429,312.69970703125,25.8486328125,"[28, 47, 11, 50, 10, 55, 20, 54]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_MEAN_FEEDBACK,0,0.1875,0.18703593801516652,316.3834228515625,22.1649169921875,"[28, 47, 11, 50, 10, 55, 20, 54, 53, 0, 51, 39]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_MEAN_FEEDBACK,0,0.25,0.24981646334762062,318.46588134765625,20.08245849609375,"[28, 47, 11, 50, 10, 55, 20, 54, 53, 0, 51, 39, 22, 17, 2, 37]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_FEEDBACK,0,0.0,0.0,301.3664245605469,37.202972412109375,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_FEEDBACK,0,0.0625,0.0625,275.6993103027344,11.535858154296875,"[36, 48, 8, 40]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_FEEDBACK,0,0.125,0.125,268.5696716308594,4.406219482421875,"[36, 48, 8, 40, 24, 16, 56, 35]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_FEEDBACK,0,0.1875,0.18713017751479288,258.1426696777344,6.020782470703125,"[36, 48, 8, 40, 24, 16, 56, 35, 27, 32, 0, 51]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_FEEDBACK,0,0.25,0.24963017751479288,239.994384765625,24.1690673828125,"[36, 48, 8, 40, 24, 16, 56, 35, 27, 32, 0, 51, 57, 50, 63, 43]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_FEEDBACK,0,0.0,0.0,302.09930419921875,165.41929626464844,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_FEEDBACK,0,0.0625,0.062037586547972305,255.72994995117188,119.04994201660156,"[36, 48, 28, 0]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_FEEDBACK,0,0.125,0.12444664248818552,245.4413299560547,108.76132202148438,"[36, 48, 28, 0, 32, 8, 24, 19]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_FEEDBACK,0,0.1875,0.18666886471040775,249.63632202148438,112.95631408691406,"[36, 48, 28, 0, 32, 8, 24, 19, 56, 40, 55, 31]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_FEEDBACK,0,0.25,0.2494449939553797,242.6968231201172,106.01681518554688,"[36, 48, 28, 0, 32, 8, 24, 19, 56, 40, 55, 31, 35, 42, 23, 30]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_FEEDBACK,0,0.0,0.0,326.6375732421875,11.9107666015625,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_FEEDBACK,0,0.0625,0.06222222222222223,328.6055908203125,9.9427490234375,"[27, 24, 32, 48]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_FEEDBACK,0,0.125,0.12481371579294427,326.6808776855469,11.867462158203125,"[27, 24, 32, 48, 16, 40, 0, 33]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_FEEDBACK,0,0.1875,0.18722057368941641,309.21466064453125,29.33367919921875,"[27, 24, 32, 48, 16, 40, 0, 33, 56, 28, 18, 45]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_FEEDBACK,0,0.25,0.24981426530387954,316.4614562988281,22.086883544921875,"[27, 24, 32, 48, 16, 40, 0, 33, 56, 28, 18, 45, 19, 60, 59, 61]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_OPEN_LOOP,0,0.0,0.0,301.3664245605469,37.202972412109375,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_OPEN_LOOP,0,0.0625,0.0621301775147929,276.83837890625,12.6749267578125,"[36, 27, 35, 24]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_OPEN_LOOP,0,0.125,0.1242603550295858,277.31658935546875,13.15313720703125,"[36, 27, 35, 24, 0, 32, 28, 8]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_OPEN_LOOP,0,0.1875,0.1871301775147929,257.1619567871094,7.001495361328125,"[36, 27, 35, 24, 0, 32, 28, 8, 48, 57, 16, 40]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
74t7kcdgkr:c8-16,VLM_SPATIAL_OPEN_LOOP,0,0.25,0.2492603550295858,236.5654296875,27.5980224609375,"[36, 27, 35, 24, 0, 32, 28, 8, 48, 57, 16, 40, 1, 56, 3, 58]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_OPEN_LOOP,0,0.0,0.0,302.09930419921875,165.41929626464844,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_OPEN_LOOP,0,0.0625,0.06222222222222222,296.43475341796875,159.75474548339844,"[37, 28, 23, 31]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_OPEN_LOOP,0,0.125,0.12444444444444444,272.76678466796875,136.08677673339844,"[37, 28, 23, 31, 0, 48, 24, 40]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_OPEN_LOOP,0,0.1875,0.1868513023409166,263.54400634765625,126.86399841308594,"[37, 28, 23, 31, 0, 48, 24, 40, 32, 16, 8, 30]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
cgtnjyggtm:q24-48,VLM_SPATIAL_OPEN_LOOP,0,0.25,0.24944499395537972,257.4249572753906,120.74494934082031,"[37, 28, 23, 31, 0, 48, 24, 40, 32, 16, 8, 30, 19, 4, 56, 38]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_OPEN_LOOP,0,0.0,0.0,326.6375732421875,11.9107666015625,[],DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_OPEN_LOOP,0,0.0625,0.06222222222222222,296.1672668457031,42.381072998046875,"[28, 0, 24, 16]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_OPEN_LOOP,0,0.125,0.12444444444444444,312.656005859375,25.892333984375,"[28, 0, 24, 16, 8, 32, 1, 48]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_OPEN_LOOP,0,0.1875,0.1868513023409166,319.9239501953125,18.6243896484375,"[28, 0, 24, 16, 8, 32, 1, 48, 40, 7, 27, 56]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
w68dtmpfyf:q16-29,VLM_SPATIAL_OPEN_LOOP,0,0.25,0.2490735245631388,323.7054748535156,14.842864990234375,"[28, 0, 24, 16, 8, 32, 1, 48, 40, 7, 27, 56, 13, 33, 37, 31]",DERIVED_SAVED_ACTIONS_AT_COMMON_BUDGET
