dataset_id,decode_mode,decoded_pixel_equal,interpolation,operation,panel_count,panel_index,panel_x0,panel_x1,panel_y0,panel_y1,processing_status,raw_cscan_path,raw_decoded_rgb_sha256,raw_file_sha256,recovered_height_px,recovered_panel_rgb_sha256,recovered_width_px,reflection,registered_crop_file_sha256,registered_crop_rgb_sha256,registered_cscan_crop_path,registered_height_px,registered_width_px,resize,rotation,schema_version,screenshot_height_px,screenshot_width_px,specimen_id,surface_path
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-33.jpg,a2c8cd62a6cfddd21b039899a50fe6e8f184553ab7bc52a5c34f10999740f2e0,f4be7b561d01d26434861b416b5e410e1e856e9b80a420fba56a0ccff75bf36f,674,1bfb174f28470c08312fcfd0f3c537c18cb385dd95ec290d179f350f578ebce5,675,NONE,e8a7fb7879b0d0c48d6b2a07963aa242a7feb33aa262db1deb8107c4ba80495e,1bfb174f28470c08312fcfd0f3c537c18cb385dd95ec290d179f350f578ebce5,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-33.png,674,675,NONE,IDENTITY,1,891,891,q24-33,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-33.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-34.jpg,b0ac43bda09796724363a643a0cdc939629525de960c560733543b9fb0226dd8,27f2619bb91f462533e3e8ffc1af0ac76c6dd01e46ca58681af241c6dddf8cbc,674,8221255770393e45ef18ba216618149f2634f2f091b1075861de84951385beb6,675,NONE,66b4efb50a924f0f2d04757dceb87fcab70316ab37c36ff70ee8140e883a1031,8221255770393e45ef18ba216618149f2634f2f091b1075861de84951385beb6,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-34.png,674,675,NONE,IDENTITY,1,891,891,q24-34,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-34.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-35.jpg,bfcdbf5727b48b0c0305f3fc229d38faaffc8987988e4ae7d48fa399dc9940ed,238ab348ef9c8428be9aa69381d5ce42e9b817d2b5c94ec6379ca8cf99407296,674,be6771d890aa94b8b89ea2210b024c68899997514f3f4406a0a3f38e04b6e18e,675,NONE,41a2dcbcb36543cdf1c128dc5b5c92f018d698a8d3faba9d8d45bf5813cfdad0,be6771d890aa94b8b89ea2210b024c68899997514f3f4406a0a3f38e04b6e18e,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-35.png,674,675,NONE,IDENTITY,1,891,891,q24-35,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-35.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-36.jpg,71631edb26f71b8103f2c604e1221e0a87ae10c12d3291cc63612221fa4b0412,25b8a0a648af1487de8a5be8db1295d4b0a1418891fff6c160b5f33b3cfb8f3e,674,fc120cead47bcaf4346fb7dd2b92ed42adca5ab06c044edcef75dce2df075c6b,675,NONE,438f48a5549cd340ed5e10831f1b6397364f6dc8e7b997edef16c52464728c85,fc120cead47bcaf4346fb7dd2b92ed42adca5ab06c044edcef75dce2df075c6b,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-36.png,674,675,NONE,IDENTITY,1,891,891,q24-36,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-36.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-37.jpg,fa0056ad6d23e0275477012937ec4402fb1570b147b402601c7b86071ca6c7aa,6b169b95df00a14cb2d33a0d1cc2fe3b01d9d2a51d33fdfab18faee4868757a1,674,b7b125c77ac2f757720f982040fd4440c4e69c3dcfdfd60e5d6fb21d30b7435e,675,NONE,0caa2bdfff372124f9116725fefe96fcb76700bc2775e991a623aec5ebd1b4f2,b7b125c77ac2f757720f982040fd4440c4e69c3dcfdfd60e5d6fb21d30b7435e,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-37.png,674,675,NONE,IDENTITY,1,891,891,q24-37,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-37.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-38.jpg,18da2113be28c1205a666efa7a718915c4d348071c41d0151c5de1d8c92b28ce,556a34975d6885b18c882a2b3513c613b1f48561b56ff8b6be6ee83f987f7d13,674,78aef5b94bf59e120f2f26c6e3e2feee667397701b60688b49a7cedf4fc4e2db,675,NONE,0f5f3384c56a763927fa635a97ee20c0b995b194fb596b96cbbabe0cb4839254,78aef5b94bf59e120f2f26c6e3e2feee667397701b60688b49a7cedf4fc4e2db,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-38.png,674,675,NONE,IDENTITY,1,891,891,q24-38,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-38.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-39.jpg,b80edf9567a35c924968dc351098b875b3c5481e418c3dfacc5e1ec92f370c8b,ea1efdcc71d5efe6459a3472d3f431eeb90139aa1b4f5cd0ba42e82417a99c44,674,4b41e975d7233bcd96e8532652f484043cb75983cc343437de98cfc61cc3c762,675,NONE,4769f3c54777c305a1b1398f627a6734c7eff184edb72f733f68fd8d53e6db21,4b41e975d7233bcd96e8532652f484043cb75983cc343437de98cfc61cc3c762,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-39.png,674,675,NONE,IDENTITY,1,891,891,q24-39,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-39.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-4.jpg,64f70869838b24f782ecc1b38ac7e69ca3877408a66f22408bc0c3b9d4aa0ba7,698fc17d7c449b157c1b9cddb03ec430e6e944073b2bf98cfc677909369db63c,674,827628f9946b5e77986a76a555b370e92688f89f321b28409ae787ffb6d556d8,675,NONE,444a22e7e0edf3f7bd02b06bcdd3f090785d6af74108543191b9e12c18c56745,827628f9946b5e77986a76a555b370e92688f89f321b28409ae787ffb6d556d8,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-4.png,674,675,NONE,IDENTITY,1,891,891,q24-4,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-4.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-40.jpg,1f70e93481f1e4d0a0fe04f84fab95d974c19fa590dfddc20dc6a6176ae309c0,6cd1389c52eaefe112f05784f436ddbd5ef0d6174ed77293e59260b075d094d8,674,1e314eca1f2dc4571331aaab088bc28ba26138bcf311d09688191fddaefa507c,675,NONE,888ba49cc90410ef4b1326c9fc8bfb51b6e6c84379136a010e5a9a024d6c01f7,1e314eca1f2dc4571331aaab088bc28ba26138bcf311d09688191fddaefa507c,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-40.png,674,675,NONE,IDENTITY,1,891,891,q24-40,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-40.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-41.jpg,be61aaead196e428d41b922c43e21f75122d3a9d460f37320ce5976ae1c6b3c9,626815e97fa6a9d3654c64066e13a615bf449dd4ad65698d451c858dd0461c0b,674,ee0ddb58fbf1ec00a4a9c00c022bc37254c456090e23704af06ea866e5fb8e76,675,NONE,b55cec4519b118f31e5b8b239b14b12482910873a043420f6bb5ffeaa32f9d53,ee0ddb58fbf1ec00a4a9c00c022bc37254c456090e23704af06ea866e5fb8e76,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-41.png,674,675,NONE,IDENTITY,1,891,891,q24-41,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-41.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-42.jpg,1de8af00aedf5774cc3c91012038929a070bd0cb99ef0ef9aa048ee9d86269f8,14570a5c1e0d4952d8977e708a94f099b5a5a7a51782eb45b6a46bcf780b59be,674,5c0dd4ef8cb5c85c8a5afa0ef4495b05c4aa062118333fa958478cb617c9323a,675,NONE,c2fc746e9baa9b64415b2e59d1b7904ef65eef0033e9eb752189a7426f8b118e,5c0dd4ef8cb5c85c8a5afa0ef4495b05c4aa062118333fa958478cb617c9323a,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-42.png,674,675,NONE,IDENTITY,1,891,891,q24-42,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-42.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-43.jpg,05d080601b0737296e770868c186c91e679523c727d08b491e9c715a39f67208,582556a11d02eafbf3ff9f4d6434943c57a70c3a17db39ead05865cc272268c9,674,66af1eb307ef49ee1ab4e3263fe797438be3f9b7b9020f67679643e40f800aee,675,NONE,0a240393f15ca5d236dade8535703adbbed0dbb636b6feb4415a3ec0b2409f46,66af1eb307ef49ee1ab4e3263fe797438be3f9b7b9020f67679643e40f800aee,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-43.png,674,675,NONE,IDENTITY,1,891,891,q24-43,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-43.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-44.jpg,cef643deea3069758945c10aff5fdce751b623bcdd5b02ac4bec57002d1b0506,8688d550df540c70c57aa08008be3e4156e2b290972f2e3a7d557961b9277031,674,1d759ae4209b7b80f6d5df5aee26c148cc9a06cbb8aa3c19252a3ef6e7866e9e,675,NONE,a87bb031a5bcbecccfa85f8dc0633fc4e916e984a5b9f5c01c24de5f0dbff57e,1d759ae4209b7b80f6d5df5aee26c148cc9a06cbb8aa3c19252a3ef6e7866e9e,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-44.png,674,675,NONE,IDENTITY,1,891,891,q24-44,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-44.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-45.jpg,4ec0fba28f33746f8422c57a4a7b0b3495915289af7d1ea76e1965bc6d461b2f,601fb7590f3804181ba423d1741b0107c67b797d35eddf26de6a164ee6faa1fd,674,5b53ed3c7006d51c490092058e6e130c1f00f465e8f167847f4505ba8bb45521,675,NONE,2de033f926011c39767d697d912ddd5a514025591fb3fb99ca4d1a35af35d7fb,5b53ed3c7006d51c490092058e6e130c1f00f465e8f167847f4505ba8bb45521,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-45.png,674,675,NONE,IDENTITY,1,891,891,q24-45,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-45.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-46.jpg,21ea2cdd57ac938db074d6c01ee9d5b730d8aeb887742e6e440fe1958c70b5b5,6b5768f5043258951544e2d34297068d03a066e80bfc9493ca5530eadd1f10db,674,e613677346f035fc8a708d5981d71c1db7c58b7ed01cd55a7102605b4be997da,675,NONE,d3f6076782495f96bcfe451e56c4009ceb48e139ac5e42028eb81d5cf74718a3,e613677346f035fc8a708d5981d71c1db7c58b7ed01cd55a7102605b4be997da,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-46.png,674,675,NONE,IDENTITY,1,891,891,q24-46,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-46.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-47.jpg,934a1c8b84a6f5bbbdcda1ea1947dea58df5c0d8e44fef51255e8ac98c810b4c,1e9b1d22ce220028122238e5176098949e521ea7c4571a73b13894a9ced43c1a,674,fd7f16ad8f387dce1a224aef9c420cc2f87a5c2d8634840f141250530099b502,675,NONE,b7d83421bf3b7e12d4bbc0ce57153b035bc75b424ce3ae0388101e3edca5c811,fd7f16ad8f387dce1a224aef9c420cc2f87a5c2d8634840f141250530099b502,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-47.png,674,675,NONE,IDENTITY,1,891,891,q24-47,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-47.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-48.jpg,655f62a612b9ea8900a9fa557c062b86a1b9cc6b254f29f69348c7a4e37b6ac6,5472f053ad54dec09e19eb726bf8ed402c1a038cf41e15acb89edc29ada0f0d1,674,44943be6ba9f40706083cdbf51402c381840921e6b70d6f5a419df8662f6c662,675,NONE,891dc75c089b0bd4362492f6c84fe4ddb9ed484b9c4e00c92b69184e1d2b0037,44943be6ba9f40706083cdbf51402c381840921e6b70d6f5a419df8662f6c662,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-48.png,674,675,NONE,IDENTITY,1,891,891,q24-48,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-48.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-49.jpg,6842c14626c9575042274c40c37ab5598f1347109f9602e6bd0f98c8ea9ab9a0,c74729963dbca00ffcbb5f2021e9dcb5dcd0ba6d91439f34c8af6583c6aafb42,674,d2876ccceb2952cbfdf4cd58115144472e9e791e9ea37461ca6393d4247a55f8,675,NONE,3db90c9f51d95c34820d9233395cf58473fde477367f3b30363efa565a6dc400,d2876ccceb2952cbfdf4cd58115144472e9e791e9ea37461ca6393d4247a55f8,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-49.png,674,675,NONE,IDENTITY,1,891,891,q24-49,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-49.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-5.jpg,29b0a4e251c9a4621b476975250ac2a7896abc115522d1bce1d828fd8da07cd6,6693cb3699d6c8061800a0bf1f7ae1c7cf0e49f60541b66b33e08a8f9f87874a,674,50c0314aa91f4c1d944d19a08ad87d2c73f12514cc9086831763ab7f13d89587,675,NONE,f137e82b1552dd614a6cd94af5d7d4ea3cdded58107a730c12f471495b0556ad,50c0314aa91f4c1d944d19a08ad87d2c73f12514cc9086831763ab7f13d89587,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-5.png,674,675,NONE,IDENTITY,1,891,891,q24-5,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-5.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-50.jpg,daf1c84bb0aa40e38651203837c9d8a0c44caae7b3e1349aa40b92c68bf760d4,cd65fbda84fb79eb7108fdb4aa9c2eeb73f4b0a76de936d286c27ec499843538,674,e758fb4d6a6c7f82454c1d13ac5e080dbecfd00315d5c5de0078a6cffef377b2,675,NONE,7186613586d221bcb3c009e0559d2dea5c95deabd1c87fd33ad69b7228e4550c,e758fb4d6a6c7f82454c1d13ac5e080dbecfd00315d5c5de0078a6cffef377b2,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-50.png,674,675,NONE,IDENTITY,1,891,891,q24-50,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-50.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-6.jpg,536d999f6967f292658c63f189d8361e9ad0a8fda5ecabf2ef166f6a33a650f6,7d00661861e52534b7a6303d8bce5bef38628b7aaedc1b4e5c48156ea4b52f29,674,00aef315c05b2d384567e34be4f9ad109e01d6bc9c86c0ac3ef69e843e70ca59,675,NONE,33621f71b2ecf995ae7d5d95367bcf3330a78618d7226db030b9e030f9f51e9f,00aef315c05b2d384567e34be4f9ad109e01d6bc9c86c0ac3ef69e843e70ca59,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-6.png,674,675,NONE,IDENTITY,1,891,891,q24-6,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-6.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-7.jpg,419a90b12d1e7aa5bee146c85b360cd73d372abe7b3619d982012b83e2ec454e,13cf750f4dc530d59e2d6fd4ab0f855aefd521db41d893956315c59cec93542e,674,717130e61dfa7d58809d50fa23dc12b46be9a4996a866394d7b9922bc9e1d517,675,NONE,2a6738e12bfaa3ea27acf47d8efc41813771142711c14d6ea60c96e875ab94bc,717130e61dfa7d58809d50fa23dc12b46be9a4996a866394d7b9922bc9e1d517,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-7.png,674,675,NONE,IDENTITY,1,891,891,q24-7,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-7.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-8.jpg,de345d4741b14c142c7098cda4a5a40c59d8b189f3604d8a3de71d7c75a6e10b,2c8a29f9b5cdb9fae94c7cc3aaf5a3a9cf65401cbc2fb3c997b3ba1e747c53a5,674,acefe489f4ad5d9793082973bed844b35a5e8ac0138938d747a3bc51b31123d0,675,NONE,54cccad86e57fcda126bb3f2fe6e7cd81dc67f22218454d743aaee2474e8e57a,acefe489f4ad5d9793082973bed844b35a5e8ac0138938d747a3bc51b31123d0,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-8.png,674,675,NONE,IDENTITY,1,891,891,q24-8,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-8.png
cgtnjyggtm,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/cgtnjyggtm/v1/internal damage/q24-9.jpg,12e1d0638ea2bb19ba438502c4289a8716399969d8bfbb3f39abb97ef60282a6,594d6a20aa972ce4ceb008c8187e74bf7dfe8ee4b2eebcb56890c31eede0cf7e,674,34dd75a20c4cc11932f37d26b6e7214c32f1a3debef8152f6a64be62c658f7bd,675,NONE,0c6370c485be65a51ed887d754714b341dfca7f0fce3281383a4729c4b2ce01f,34dd75a20c4cc11932f37d26b6e7214c32f1a3debef8152f6a64be62c658f7bd,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-9.png,674,675,NONE,IDENTITY,1,891,891,q24-9,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-9.png
w68dtmpfyf,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-1.jpg,3e7fc86e38088dd7cca32400d6e460e8ee359b7b8d8f2ff0463ccbc5e37c804e,7c0064a5c30ac27821ec8b72d44da05c3e04df61a6bb5336c29afc41639c6f95,674,0b006c895b8e293ee5619fbbc2b6eb621f7b477524c1d93ed30240bd7b7fd4f5,675,NONE,4d313ddf25ee7d156b42811c79d08cf6b7aebb5b2e54de2c2d077e0e93523bbc,0b006c895b8e293ee5619fbbc2b6eb621f7b477524c1d93ed30240bd7b7fd4f5,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-1.png,674,675,NONE,IDENTITY,1,891,891,q16-1,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-1.png
w68dtmpfyf,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-10.jpg,46450561c32d3ddf6bd097b3e5447a1b4c1ecbbd7b3d957600545e58b16acf28,e68dfdf1950ef0240556ab5fcadb865e028a64115d45d1d2bc2ddef806a5c428,674,0ec07a524cf1883357efc01a215dba115d2c0cf6c599eb051f92abf7ea3af00d,675,NONE,1f11b5275774f20a3cc4fdf646e01d1e1d48d8702d51befef9afe3d36dcdaf87,0ec07a524cf1883357efc01a215dba115d2c0cf6c599eb051f92abf7ea3af00d,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-10.png,674,675,NONE,IDENTITY,1,891,891,q16-10,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-10.png
w68dtmpfyf,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-11.jpg,463bbd71323129df4c7c5ff618e93f74c2b83901a8084e7333ed72d46860add1,cd2d69cb807f73cd97aaef9644addd0cf22e4cd87eaa244a02000b162ec2b95b,674,20a7aeb1bb89b009901c41c62e490a9ced0fd9ad9f48fd8d83419bd78a822067,675,NONE,85245d7522f4af0ba94dcc3ab92082576e79ffe2780b602fdfdc88619b2d4526,20a7aeb1bb89b009901c41c62e490a9ced0fd9ad9f48fd8d83419bd78a822067,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-11.png,674,675,NONE,IDENTITY,1,891,891,q16-11,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-11.png
w68dtmpfyf,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-12.jpg,0d7f98f79a624014671536d1303e1613f55d9c15797dd25ea361ba2b73cb3fc8,07247185598c9b75d050f469675eed05a4162adecedceea1571ace88af3de951,674,bc344c2a5ef60f81276d64f93adf2941b0328263fd51b6717388612efd705d5f,675,NONE,b98d5e0a5eee421669a6924e30940a7e92407b2a6c102ce0199d2f8a9bd8d426,bc344c2a5ef60f81276d64f93adf2941b0328263fd51b6717388612efd705d5f,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-12.png,674,675,NONE,IDENTITY,1,891,891,q16-12,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-12.png
w68dtmpfyf,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-13.jpg,fea5949e32476c5d97e8a44f3a49860bec7a76fc0761563470670ac5ed7c39bc,604f2a6bdf317903fc4ffd760bfc69d05657084e6f4e0028192e51af96eff6d7,674,b021e7abc3d5f78cf864581d1181efbc098865d5f4bd97bc29fb0b1cdbf55461,675,NONE,3b0935b08f7fe85d600aa20ce08ae7b8a47664e7b956139b3a918a0e814548f1,b021e7abc3d5f78cf864581d1181efbc098865d5f4bd97bc29fb0b1cdbf55461,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-13.png,674,675,NONE,IDENTITY,1,891,891,q16-13,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-13.png
w68dtmpfyf,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-14.jpg,e5b27c28ec94d73aa57d77672bb48741a548f71af1138cf5eacd96fd2dde69a0,85750a3be177f41e3b3dd79a0e76e10642026d049a2cfa3d60643108006ec1d4,674,bb8c99ec5a7f182420ec555c1a5fcfc53a83bca703abe6aa8b510c89d1621103,675,NONE,66ce1337c8081cf89c1124186a62febbc902ee337bbd476e7c27750135e82483,bb8c99ec5a7f182420ec555c1a5fcfc53a83bca703abe6aa8b510c89d1621103,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-14.png,674,675,NONE,IDENTITY,1,891,891,q16-14,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-14.png
w68dtmpfyf,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-15.jpg,9c8a15dc97107ac7a46892432b723ae93bdd08e8b7d3509a8a41c6026d5b31d0,17bfbf2a30fc4c5b02cd706c7a79f1d2c1d89e48cf02fc4ab96dbaa324f02274,674,dd8abf4c163c08583b10d7cff3300684610d0d826bfef6bf86be2953b0080bea,675,NONE,a8be252461882d620ca7d7464a3dfc6e3ae72e8f2ac343f824b841125b8799ae,dd8abf4c163c08583b10d7cff3300684610d0d826bfef6bf86be2953b0080bea,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-15.png,674,675,NONE,IDENTITY,1,891,891,q16-15,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-15.png
