cell_id,column,cscan_x0,cscan_x1,cscan_y0,cscan_y1,dataset_id,round_trip_max_abs_error_px,round_trip_status,row,specimen_id,surface_x0,surface_x1,surface_y0,surface_y1,transform_sha256
22,6,505.500000000000,589.750000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-10t,419.500000000000,629.250000000000,209.750000000000,419.500000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
23,7,589.750000000000,674.000000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-10t,419.500000000000,629.250000000000,0.000000000000,209.750000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
24,0,0.000000000000,84.250000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-10t,629.250000000000,839.000000000000,1468.250000000000,1678.000000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
25,1,84.250000000000,168.500000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-10t,629.250000000000,839.000000000000,1258.500000000000,1468.250000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
26,2,168.500000000000,252.750000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-10t,629.250000000000,839.000000000000,1048.750000000000,1258.500000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
27,3,252.750000000000,337.000000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-10t,629.250000000000,839.000000000000,839.000000000000,1048.750000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
28,4,337.000000000000,421.250000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-10t,629.250000000000,839.000000000000,629.250000000000,839.000000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
29,5,421.250000000000,505.500000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-10t,629.250000000000,839.000000000000,419.500000000000,629.250000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
3,3,252.750000000000,337.000000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-10t,0.000000000000,209.750000000000,839.000000000000,1048.750000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
30,6,505.500000000000,589.750000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-10t,629.250000000000,839.000000000000,209.750000000000,419.500000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
31,7,589.750000000000,674.000000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-10t,629.250000000000,839.000000000000,0.000000000000,209.750000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
32,0,0.000000000000,84.250000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-10t,839.000000000000,1048.750000000000,1468.250000000000,1678.000000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
33,1,84.250000000000,168.500000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-10t,839.000000000000,1048.750000000000,1258.500000000000,1468.250000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
34,2,168.500000000000,252.750000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-10t,839.000000000000,1048.750000000000,1048.750000000000,1258.500000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
35,3,252.750000000000,337.000000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-10t,839.000000000000,1048.750000000000,839.000000000000,1048.750000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
36,4,337.000000000000,421.250000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-10t,839.000000000000,1048.750000000000,629.250000000000,839.000000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
37,5,421.250000000000,505.500000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-10t,839.000000000000,1048.750000000000,419.500000000000,629.250000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
38,6,505.500000000000,589.750000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-10t,839.000000000000,1048.750000000000,209.750000000000,419.500000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
39,7,589.750000000000,674.000000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-10t,839.000000000000,1048.750000000000,0.000000000000,209.750000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
4,4,337.000000000000,421.250000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-10t,0.000000000000,209.750000000000,629.250000000000,839.000000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
40,0,0.000000000000,84.250000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-10t,1048.750000000000,1258.500000000000,1468.250000000000,1678.000000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
41,1,84.250000000000,168.500000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-10t,1048.750000000000,1258.500000000000,1258.500000000000,1468.250000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
42,2,168.500000000000,252.750000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-10t,1048.750000000000,1258.500000000000,1048.750000000000,1258.500000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
43,3,252.750000000000,337.000000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-10t,1048.750000000000,1258.500000000000,839.000000000000,1048.750000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
44,4,337.000000000000,421.250000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-10t,1048.750000000000,1258.500000000000,629.250000000000,839.000000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
45,5,421.250000000000,505.500000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-10t,1048.750000000000,1258.500000000000,419.500000000000,629.250000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
46,6,505.500000000000,589.750000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-10t,1048.750000000000,1258.500000000000,209.750000000000,419.500000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
47,7,589.750000000000,674.000000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-10t,1048.750000000000,1258.500000000000,0.000000000000,209.750000000000,c55f88636412e792ddde58f457a8891bd884a0057bccd7f392e5f7f0bc1e3278
