coordinate_basis,dataset_id,destination_height_px,destination_width_px,evidence_class,evidence_hashes,evidence_roles,mapping_basis,offset_x,offset_y,orientation,orientation_selection_inputs,outer_frame_crop,physical_mm_used_for_cross_modal_mapping,scale_x,scale_y,source_height_px,source_width_px,specimen_id,status,transform_sha256
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,340,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;5e7df7b29cbd244e20b9fa7c37e0ea405c0654500af3fafea490254a1baddd42;6f1907ecbac570a2b8ba4cd1c8c4593c83a26fbdb98bf76833f7a4fd5d58ced6;4ff73184f4d59f6c8ea9cc72edf340e30b7861c00cbe8f19fafdb39db44d38c4,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,339.0,337.0,1500,1500,c24-13,AUTHORIZED,4c69247e4f8143c10d7581c70e0a44143a81853ec892b0ab6897b501aba4571b
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,340,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;27b6ac88db0ce089b0122916118b6f48c4edab119ef2ca2d839bf1f9f74c9713;037903a1c7bebe0fe14fbceddee997d0b982e8c86d76d02fca12576e9a360922;0f5ed28e63e9e38ebcb6e018e6fc609ae9fdeb49284bf3d48f37125e9d5ac141,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,339.0,337.0,1500,1500,c24-14,AUTHORIZED,67c9153a9dafe2bc345ed0293f79f00f4833428828684aa45aae2baf9dbd063f
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,352,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;fc2b5e17d20eea85433df34f628ae317d9357f2f82b1354a29eba4d012aba18a;037903a1c7bebe0fe14fbceddee997d0b982e8c86d76d02fca12576e9a360922;714fc1a8fd8f61afc16b0ac0429ee6be6fffa1d4ba8d06e1944d22e6e5dd5d4a,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,351.0,337.0,1500,1500,c24-15,AUTHORIZED,da4f0709bdfe0e3dfdf00641e801047a1c1bdfca89fda96e6584b4e1fddb8abe
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,352,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;48c96103e8b0cea100f9a8dbd0b5db3ead0c74db4bc5f9b75057de8d0130ac53;6f1907ecbac570a2b8ba4cd1c8c4593c83a26fbdb98bf76833f7a4fd5d58ced6;e2c68273ac67adfab8ca9cc9a100f518e65889743f183773736bcdea52b55013,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,351.0,337.0,1500,1500,c24-16,AUTHORIZED,bf458e57a498d16672c3b9c9ca74939ea08a84f6bfe2ee43881e6a416738c96a
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,340,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;93429e5fa42c5e33ef67717d02f0354335306ebe6514840719d0adb6f4d3413d;539607b088f7907e1903bd72f46a88b49baea43a9f0a8bf904e899fc6f7041db;42e7ab74f21ac710735b58de0e98d6eaada8ced1e1f683f3e8679daee1d2341a,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,339.0,337.0,1500,1500,c24-17,AUTHORIZED,1334c8352591f9ce254626de2f4ca15e714ece82647a25d3f55545c31b601c82
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,352,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;55e691dae1fda34b9ae32e22da4d465341ef634b777fdb954a39759ef53fb20e;539607b088f7907e1903bd72f46a88b49baea43a9f0a8bf904e899fc6f7041db;ca968ff823645e6d0dcecd57c3e4c9b888bd573ae12664bb10edc6c5711b57d7,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,351.0,337.0,1500,1500,c24-18,AUTHORIZED,d42c70706880eb17015356259e8e675e2fbeaf1e78d214708226dd5de05bf9d8
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,340,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;463f0cbfbc7ac8a8d37d26410637c7cf176f97697b30492cb4bbede0414a29b8;1f4b6d738d22b41cf9bc58c4d32cad213dccbfc29ae00bb5c597cf39f2eb7c14;4cb4b508acf7b4f22115507fb2580a5d84e4b3c55fed2ecf9ada5ed5c87c3cfc,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,339.0,337.0,1500,1500,c24-2,AUTHORIZED,c6f107ef8d7853bc43c9016e2e7cd46c39f3e1aaf33c9e750057aecae17b872a
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,340,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;5c8baeeebc704c726c510b8d0a0fa34f73c09688430a19f93e6694de6cdf4aea;aafd146537846d4c079812072085f83d8723257d5d65fb4ba95ffb0bca224974;9c021666e58c65b242b6b3da2d78a8cf4561e66f9c5485f2ea0e50505acda0e2,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,339.0,337.0,1500,1500,c24-20,AUTHORIZED,442ae4e18a129b2024bbc52219c917186f857ebee139091b81668167489f2487
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,352,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;6a050797a0880350bc3c88e842645c0811cf7f1bdb048c48f68b1907439dd2ed;aafd146537846d4c079812072085f83d8723257d5d65fb4ba95ffb0bca224974;8a4fc492e78241ed4d52eb92151bf036104adc536968f0c566062cdbd312c014,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,351.0,337.0,1500,1500,c24-21,AUTHORIZED,687f959bb5688fc77ed27da1a00f77875ee7604b0e85b11d7ff5f712a9d72310
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,340,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;4bca18aeb635da4d84aed48c6daa3559b93379c04d6864254795ef1b328f9ec0;66c1b680cb6e136cae8eda3e958d23267433e8f7193b7d8093226f9f34b120bb;15b0a1a29a107fab0f25598c3c6ca81a5f105ef1dd9642e8ffa2773695587c20,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,339.0,337.0,1500,1500,c24-24,AUTHORIZED,040520bc96a0dea69922c34f06a1a696084b343c0280cfdf17564f14a94a7cf4
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,352,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;bb626cfc7d4325ca05ed06f97e170a2a36cc44b299e3d1b29c99543cda74060c;66c1b680cb6e136cae8eda3e958d23267433e8f7193b7d8093226f9f34b120bb;5c72f91924287f5d1eb654f45ad0edad59f7cb0dcefc0542bdc6b3c914232142,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,351.0,337.0,1500,1500,c24-25,AUTHORIZED,c3f6fbcc729cd4c3425f4b182be7064513090785f2be430e7c94bd0ab9bf15bf
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;1067fe04312d4f42b0a9112d96c8b6612601b883f2334da58b44373b65ed79fc;d383016ef0f89009c5dfb2fce9775cc36273ab37ef3ef1bf136d71a08c557a40;2a66320a6700430f7e8aa6487012d13e88bacca9ec83a8df7f80ca88ec18c6bc,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-26,AUTHORIZED,af3095d60ad129652206eadb79e291aac29f7b79c39302869dff8f61189a2dfd
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;2bbb5eed55c0cacdab8a105682fa61cb2904f095a257118c90deb5a99f8e9eca;12b294b0c966016b54e118deb617a04253b4211d4af9e9b99c19c603d55cbeb9;03737e34b2c530e9c861fd54b06a39ec73e8eb5523b79354c2fc4d745950f051,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-27,AUTHORIZED,1a0cee5144c880e868b08132a3108ead2425d10232ef340d69de635688019b4d
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;8da115a13a35b8f6c46f1291dd6856f780325a38e11cb9cddcad867021d477c5;44c7780a43e711778556d325de99c4150d089b48785d4056fc70f624367b63bb;5be43672ef1727e76e3c6d8fc69d6176759c836dd758ff4423437afa91be3192,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-28,AUTHORIZED,21b12676fdda5eb112032e2fb2f7cfc8ccc5ff9218b8435b57113041d02b52a3
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;9bb561f6679f34d4ea07f43a41b8e18fc9c4113255cc4b639cd6d1baab83e098;03926a66c2bdff1a446fdd2f7f56883accb5e2c3402205d179fc95b1d3a28193;d17ff341416843fd2eefcf0ef07a64e0a2323793cfb848b22c9cbfdd14637f99,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-29,AUTHORIZED,5e82a073dcc33ef104820c484ac1755d736a32c4fd64a55f85b44f0e41d90894
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,338,352,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;036ba8ce8296fb7936d47add017f5dde03ca5e11f2a2147ff857d3f2349689f8;1f4b6d738d22b41cf9bc58c4d32cad213dccbfc29ae00bb5c597cf39f2eb7c14;c91130c780021d44be436d16f42f0876fb9a3e05e53980dbcf97a0cacb3dee08,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,351.0,337.0,1500,1500,c24-3,AUTHORIZED,801893f88de998b0f8e969233336595a063d19d135f638687c4e2be4c67acbea
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;d7145feb0c9c8eae0c2b3fd03b50275d20a7a5c1f3dbf80b98fbc65ab962a2e5;3824cdcbd5ceecc427f5c68b9768e81cd1ba75fa0b639882699c4aeca1e202d9;131bcbf2d0770709bdbd0c178551b61c3a606982b31cfa87152dfc159b960379,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-30,AUTHORIZED,c2fbf6d8ab26aa0b611a6e6665f58c9186b4f57214e414b9ea9accb3024a553b
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;6972ab7eec03806f69ba7b3d5f1f3d93219bc91d3eee6748350dd7e715caba24;22e476c95fdf85dc7c39a9514398b36cb6bda617d907422cebfdcdcf870db147;8634f22b41c3efecb6a0913083a1f7f4d721688e824212dabc22545b5ecd05bb,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-31,AUTHORIZED,1ce62c2dfb5d0bbcec3bcda10d44198468765bd596956defcfbb72427832847c
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;7b4ca2519113178ec8bc0558c4b7a5a6bd738314a03390ba824e577b5f5f9581;1c607c4e9386068139d4f43bd0658401b73e2f910a3ee681495033591757e03b;c474a9d225c01d372fa63c8409e86372ce73ca1700702557b5bb2888c5e3fe4c,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-32,AUTHORIZED,11f6488c666b2834b68027656e910c86dfd3e25a73cfe347ba219f68ed89afb2
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;cb7f9b6cc5f9b7de07a032b39630a6d9b2a5e668f03f4a25a80babfc360e21b6;4e775476a27f9c01c6223ef60630431f266793c91a43d0fb299bbb3b3ea8c6cf;b66d551db8dbb948ad696f0f86b0d19a5e16b39f62cc8ab422ee5d4eb8052cc6,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-33,AUTHORIZED,c82e497f8373274b2d1f8953c7b8dc706c6124b06c6d93d9ed20727537ee98d2
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;7ce526b37d8a194c3dd0058d820c561a1cabd9ec74596c2422a143af09c70c0c;a3fe5fe94dc1d9547bf213c584a4ccd5a9768dd25865cacc892c6cc704c300fc;b7073f2614ae4cd18ad7152ebf58b4120a3ff0148cc6a3cce4c1a757c296873d,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-34,AUTHORIZED,0320cda9580e0dc018891880c27386ee60f7d175f81dd524f549703b84aeced8
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;a62812dce1b0769c32720bf3df2f78c4a56a1891edbb30cd4266cb4f4c0be81a;4331902f24f5c405ea65fc01c2a860c80f628424383cce9f4135e0f564f14278;c3e089e66880fd473c81b5d32c6ea2e9aab50781ded2d63c9880dd3aebe3bfd3,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-35,AUTHORIZED,3af19cc8873c5bf131abec3275b80c5ff0967e4a9d0c6ca248c6a3e61607781f
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,xcmzfsbd9t,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;4eb2762028483d1382e8b33caea404c42a7770c38ebaa61c296961dae68f0937;b8f3b0d8af2dbacc9032c207e68fe7417a80f8da5c79b800cc1618b739ac2ade;76bb1278394c563ce5f0092d5ab0cf65ab4bd12c4db1affdf93976447f3ec397,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c24-36,AUTHORIZED,8a43b3a78f919c3c4484f95e8ecb3cae7c4a7baac87d761665aee246cd799f41
