specimen_id,dataset_id,pair,normalized_topk_centroid_distance,topk_mean_radial_difference
c16-42,yfxyg8jm46,huber__shallow_mlp,0.136139429225779,0.081529075513579
c16-42,yfxyg8jm46,ridge__huber,0.214528531037027,0.070539886649577
c16-42,yfxyg8jm46,ridge__shallow_mlp,0.136902121071416,0.010989188864001
c16-43,yfxyg8jm46,huber__shallow_mlp,0.156092434089575,0.175623495417632
c16-43,yfxyg8jm46,ridge__huber,0,0
c16-43,yfxyg8jm46,ridge__shallow_mlp,0.156092434089575,0.175623495417632
c16-5,yfxyg8jm46,huber__shallow_mlp,0.105057450418235,0.230764848503488
c16-5,yfxyg8jm46,ridge__huber,0,0
c16-5,yfxyg8jm46,ridge__shallow_mlp,0.105057450418235,0.230764848503488
c16-6,yfxyg8jm46,huber__shallow_mlp,0.032268139389473,0.073372277155454
c16-6,yfxyg8jm46,ridge__huber,0,0
c16-6,yfxyg8jm46,ridge__shallow_mlp,0.032268139389473,0.073372277155454
c16-7,yfxyg8jm46,huber__shallow_mlp,0.224489795918367,0.350761380551972
c16-7,yfxyg8jm46,ridge__huber,0,0
c16-7,yfxyg8jm46,ridge__shallow_mlp,0.224489795918367,0.350761380551972
c16-8,yfxyg8jm46,huber__shallow_mlp,0.040816326530612,0.240287250943587
c16-8,yfxyg8jm46,ridge__huber,0.01443075063646,0.025225877091832
c16-8,yfxyg8jm46,ridge__shallow_mlp,0.032268139389473,0.215061373851754
c16-9,yfxyg8jm46,huber__shallow_mlp,0.115446005091681,0.152720510330211
c16-9,yfxyg8jm46,ridge__huber,0.032268139389473,0.056406775969392
c16-9,yfxyg8jm46,ridge__shallow_mlp,0.133044947044952,0.209127286299603
q8-1,ykhs7s2dck,huber__shallow_mlp,0.04329225190938,0.091268080714277
q8-1,ykhs7s2dck,ridge__huber,0,0
q8-1,ykhs7s2dck,ridge__shallow_mlp,0.04329225190938,0.091268080714277
q8-10,ykhs7s2dck,huber__shallow_mlp,0.252435038303122,0.112813551938784
q8-10,ykhs7s2dck,ridge__huber,0,0
q8-10,ykhs7s2dck,ridge__shallow_mlp,0.252435038303122,0.112813551938784
q8-11,ykhs7s2dck,huber__shallow_mlp,0.129072557557893,0.081632653061225
q8-11,ykhs7s2dck,ridge__huber,0,0
q8-11,ykhs7s2dck,ridge__shallow_mlp,0.129072557557893,0.081632653061225
q8-12,ykhs7s2dck,huber__shallow_mlp,0.105057450418235,0.179845820588268
q8-12,ykhs7s2dck,ridge__huber,0.020408163265306,0.027948638733963
q8-12,ykhs7s2dck,ridge__shallow_mlp,0.09680441816842,0.151897181854304
q8-13,ykhs7s2dck,huber__shallow_mlp,0.174367423373827,0.043008655437701
q8-13,ykhs7s2dck,ridge__huber,0.01443075063646,0.01871913203473
q8-13,ykhs7s2dck,ridge__shallow_mlp,0.180816787210912,0.024289523402971
q8-14,ykhs7s2dck,huber__shallow_mlp,0.245746828138618,0.053467411566661
q8-14,ykhs7s2dck,ridge__huber,0.153400983452785,0.000823328475907
q8-14,ykhs7s2dck,ridge__shallow_mlp,0.09680441816842,0.052644083090754
q8-15,ykhs7s2dck,huber__shallow_mlp,0.092401889164667,0.243961605494812
q8-15,ykhs7s2dck,ridge__huber,0.077711970467999,0.078503970465274
q8-15,ykhs7s2dck,ridge__shallow_mlp,0.102040816326531,0.165457635029538
q8-16,ykhs7s2dck,huber__shallow_mlp,0.196279429200728,0.118280365759379
q8-16,ykhs7s2dck,ridge__huber,0,0
q8-16,ykhs7s2dck,ridge__shallow_mlp,0.196279429200728,0.118280365759379
q8-18,ykhs7s2dck,huber__shallow_mlp,0.338123296444508,0.124458041621807
q8-18,ykhs7s2dck,ridge__huber,0.184803778329335,0.119320296995886
q8-18,ykhs7s2dck,ridge__shallow_mlp,0.161340696947366,0.00513774462592
q8-19,ykhs7s2dck,huber__shallow_mlp,0.059499509131074,0.104553176033013
q8-19,ykhs7s2dck,ridge__huber,0.052030811363192,0.103729847557107
q8-19,ykhs7s2dck,ridge__shallow_mlp,0.109901322594582,0.20828302359012
q8-2,ykhs7s2dck,huber__shallow_mlp,0.061224489795918,0.174141469773496
q8-2,ykhs7s2dck,ridge__huber,0.072153753182301,0.039992998054705
q8-2,ykhs7s2dck,ridge__shallow_mlp,0.123296387485659,0.214134467828201
q8-20,ykhs7s2dck,huber__shallow_mlp,0.123296387485659,0.134068782389318
q8-20,ykhs7s2dck,ridge__huber,0.020408163265306,0.053174515825796
q8-20,ykhs7s2dck,ridge__shallow_mlp,0.116344431132565,0.187243298215113
q8-21,ykhs7s2dck,huber__shallow_mlp,0.045634040357138,0.08621867441577
q8-21,ykhs7s2dck,ridge__huber,0.09680441816842,0.017365370823781
q8-21,ykhs7s2dck,ridge__shallow_mlp,0.133044947044952,0.103584045239551
q8-22,ykhs7s2dck,huber__shallow_mlp,0.196279429200728,0.278700996140314
q8-22,ykhs7s2dck,ridge__huber,0.091268080714277,0.129882630672492
q8-22,ykhs7s2dck,ridge__shallow_mlp,0.218376883255436,0.148818365467823
q8-23,ykhs7s2dck,huber__shallow_mlp,0.073582679091102,0.162972410381584
q8-23,ykhs7s2dck,ridge__huber,0.04329225190938,0.080809324585318
q8-23,ykhs7s2dck,ridge__shallow_mlp,0.116344431132565,0.082163085796266
q8-24,ykhs7s2dck,huber__shallow_mlp,0.09680441816842,0.135630497362927
q8-24,ykhs7s2dck,ridge__huber,0.1506614597983,0.066356033596886
q8-24,ykhs7s2dck,ridge__shallow_mlp,0.104061622726383,0.069274463766041
q8-27,ykhs7s2dck,huber__shallow_mlp,0.205099502471855,0.055141353085856
q8-27,ykhs7s2dck,ridge__huber,0.087778829255537,0.017895803558823
q8-27,ykhs7s2dck,ridge__shallow_mlp,0.161340696947366,0.037245549527033
q8-28,ykhs7s2dck,huber__shallow_mlp,0.192530227184829,0.089493159329276
q8-28,ykhs7s2dck,ridge__huber,0.164535872414256,0.144567108321295
q8-28,ykhs7s2dck,ridge__shallow_mlp,0.184803778329335,0.05507394899202
q8-29,ykhs7s2dck,huber__shallow_mlp,0.122448979591837,0.119747152183282
q8-29,ykhs7s2dck,ridge__huber,0.020408163265306,0.040816326530612
q8-29,ykhs7s2dck,ridge__shallow_mlp,0.102040816326531,0.07893082565267
q8-3,ykhs7s2dck,huber__shallow_mlp,0.09680441816842,0.119320296995886
q8-3,ykhs7s2dck,ridge__huber,0.092401889164668,0.038510972410569
q8-3,ykhs7s2dck,ridge__shallow_mlp,0.040816326530612,0.080809324585318
q8-30,ykhs7s2dck,huber__shallow_mlp,0.057723002545841,0.050451754183665
q8-30,ykhs7s2dck,ridge__huber,0.187599758273982,0.267543124298965
q8-30,ykhs7s2dck,ridge__shallow_mlp,0.173769248631902,0.31799487848263
q8-31,ykhs7s2dck,huber__shallow_mlp,0.091268080714277,0.137743136940543
q8-31,ykhs7s2dck,ridge__huber,0.072153753182301,0.040816326530612
q8-31,ykhs7s2dck,ridge__shallow_mlp,0.032268139389473,0.096926810409931
q8-32,ykhs7s2dck,huber__shallow_mlp,0.233135911403997,0.281747035422195
q8-32,ykhs7s2dck,ridge__huber,0,0
q8-32,ykhs7s2dck,ridge__shallow_mlp,0.233135911403997,0.281747035422195
q8-33,ykhs7s2dck,huber__shallow_mlp,0.133044947044952,0.120256650684748
q8-33,ykhs7s2dck,ridge__huber,0,0
q8-33,ykhs7s2dck,ridge__shallow_mlp,0.133044947044952,0.120256650684748
q8-34,ykhs7s2dck,huber__shallow_mlp,0.059499509131075,0.089493159329276
q8-34,ykhs7s2dck,ridge__huber,0.040816326530612,0.064267282237443
q8-34,ykhs7s2dck,ridge__shallow_mlp,0.032268139389473,0.025225877091832
q8-35,ykhs7s2dck,huber__shallow_mlp,0.164535872414256,0.117420863829662
q8-35,ykhs7s2dck,ridge__huber,0.040816326530612,0.044194388991764
q8-35,ykhs7s2dck,ridge__shallow_mlp,0.164535872414256,0.073226474837898
q8-36,ykhs7s2dck,huber__shallow_mlp,0.208123245452767,0.044048586674209
q8-36,ykhs7s2dck,ridge__huber,0.077711970467999,0.101851348624459
q8-36,ykhs7s2dck,ridge__shallow_mlp,0.275699103798088,0.145899935298668
q8-37,ykhs7s2dck,huber__shallow_mlp,0.136902121071416,0.124461437971015
q8-37,ykhs7s2dck,ridge__huber,0.032268139389473,0.025225877091832
q8-37,ykhs7s2dck,ridge__shallow_mlp,0.116344431132565,0.099235560879183
q8-38,ykhs7s2dck,huber__shallow_mlp,0.084145012767707,0.112283119203742
q8-38,ykhs7s2dck,ridge__huber,0.01443075063646,0.040816326530612
q8-38,ykhs7s2dck,ridge__shallow_mlp,0.077711970467999,0.07146679267313
q8-39,ykhs7s2dck,huber__shallow_mlp,0.091268080714277,0.065105849933583
q8-39,ykhs7s2dck,ridge__huber,0,0
q8-39,ykhs7s2dck,ridge__shallow_mlp,0.091268080714277,0.065105849933583
q8-4,ykhs7s2dck,huber__shallow_mlp,0.045634040357139,0.153230008831677
q8-4,ykhs7s2dck,ridge__huber,0.04329225190938,0.064267282237443
q8-4,ykhs7s2dck,ridge__shallow_mlp,0.052030811363192,0.088962726594234
q8-40,ykhs7s2dck,huber__shallow_mlp,0.02886150127292,0.349981567951729
q8-40,ykhs7s2dck,ridge__huber,0,0
q8-40,ykhs7s2dck,ridge__shallow_mlp,0.02886150127292,0.349981567951729
q8-41,ykhs7s2dck,huber__shallow_mlp,0.118999018262149,0.081632653061224
q8-41,ykhs7s2dck,ridge__huber,0.228170201785693,0.307301981708702
q8-41,ykhs7s2dck,ridge__shallow_mlp,0.174367423373827,0.225669328647478
q8-5,ykhs7s2dck,huber__shallow_mlp,0.073582679091102,0.176165771023699
q8-5,ykhs7s2dck,ridge__huber,0.073582679091102,0.003232260143596
q8-5,ykhs7s2dck,ridge__shallow_mlp,0.081632653061225,0.179398031167295
q8-6,ykhs7s2dck,huber__shallow_mlp,0.173769248631902,0.057065473137622
q8-6,ykhs7s2dck,ridge__huber,0,0
q8-6,ykhs7s2dck,ridge__shallow_mlp,0.173769248631902,0.057065473137622
q8-7,ykhs7s2dck,huber__shallow_mlp,0.072153753182301,0.186185829094238
q8-7,ykhs7s2dck,ridge__huber,0.087778829255537,0.007860506268051
q8-7,ykhs7s2dck,ridge__shallow_mlp,0.061224489795918,0.194046335362289
q8-8,ykhs7s2dck,huber__shallow_mlp,0.184803778329335,0.093990842356408
q8-8,ykhs7s2dck,ridge__huber,0.118999018262149,0.022097194495882
q8-8,ykhs7s2dck,ridge__shallow_mlp,0.091268080714277,0.071893647860526
q8-9,ykhs7s2dck,huber__shallow_mlp,0.123296387485659,0.241238843852681
q8-9,ykhs7s2dck,ridge__huber,0.081632653061224,0.122448979591837
q8-9,ykhs7s2dck,ridge__shallow_mlp,0.173769248631902,0.118789864260844
