specimen_id,dataset_id,reference,variant,candidate_count,top1_agreement,top10_overlap,spearman,rbo_p0_9
q24-19,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.5714285714285714,0.3222069597069597,0.5625952392157583
q24-2,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.5714285714285714,0.5237179487179487,0.752116857502048
q24-2,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9955128205128204,0.9717640932988116
q24-2,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0,-0.991025641025641,0.014996383319468608
q24-2,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.5714285714285714,0.3016941391941392,0.5230772779116342
q24-20,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.8571428571428571,0.7123168498168497,0.7996686731007022
q24-20,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.99757326007326,0.9938233323822604
q24-20,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0,0.4880494505494505,0.23117657832843327
q24-20,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.7142857142857143,0.620970695970696,0.44498608787284066
q24-21,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0,-0.4304029304029303,0.09331211809631065
q24-21,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9929945054945054,0.9399868917553779
q24-21,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0.7142857142857143,0.8931776556776556,0.6991066083217611
q24-21,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.14285714285714285,-0.24569597069597066,0.15667523329481503
q24-22,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.42857142857142855,0.6421703296703296,0.6278055392921239
q24-22,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.997481684981685,0.9872802406077087
q24-22,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.7142857142857143,0.9908424908424909,0.8939721852034328
q24-22,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.14285714285714285,0.425503663003663,0.20394620287445223
q24-23,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.7142857142857143,0.7049450549450549,0.5837076686130925
q24-23,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,false,0.8571428571428571,0.994734432234432,0.8276658342893713
q24-23,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0,-0.984065934065934,0.015539917763185638
q24-23,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.42857142857142855,0.3094322344322344,0.4065990644593007
q24-24,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.42857142857142855,0.3559065934065934,0.3520839462649825
q24-24,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,false,0.8571428571428571,0.9032967032967032,0.72544439201719
q24-24,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9907967032967033,0.9479849270821791
q24-24,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.42857142857142855,-0.13479853479853476,0.3249373092176825
q24-25,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.8571428571428571,0.7149725274725274,0.534123905365033
q24-25,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,false,0.8571428571428571,0.9925824175824175,0.8639137510214175
q24-25,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0,-0.9406593406593406,0.027910690363893483
q24-25,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.5714285714285714,0.7304945054945055,0.46492559517219734
q24-26,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.42857142857142855,0.6764194139194137,0.44839132239642615
q24-26,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9956959706959705,0.9244255790692464
q24-26,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9788461538461537,0.870445668866843
q24-26,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.5714285714285714,0.39180402930402924,0.5937144889813902
q24-27,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.8571428571428571,0.7336996336996336,0.83337613835714
q24-27,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9830586080586079,0.9705272729184083
q24-27,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9699633699633698,0.9472681132505564
q24-27,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.7142857142857143,0.5399725274725274,0.6844891846902995
q24-28,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.7142857142857143,0.6652472527472527,0.6253047464561499
q24-28,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.996062271062271,0.9287613050549242
q24-28,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0.7142857142857143,0.8225274725274724,0.6225742138691213
q24-28,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.42857142857142855,-0.004258241758241758,0.4770115078998259
q24-29,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.42857142857142855,0.6066391941391941,0.35309235892189217
q24-29,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9927197802197801,0.9500326764424974
q24-29,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0.14285714285714285,0.8373168498168497,0.33546007855420396
q24-29,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.2857142857142857,0.20920329670329668,0.29025277149247464
q24-3,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.6081959706959706,0.6119255064635849
q24-3,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9948717948717947,0.9730907190171539
q24-3,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0,-0.9782967032967032,0.015297159867831128
q24-3,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.7142857142857143,0.3121336996336996,0.43817928885374713
q24-30,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.42857142857142855,0.5643315018315017,0.43745417860316155
q24-30,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9928571428571427,0.9244691451567482
q24-30,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,1,0.980128205128205,0.7954000196241272
q24-30,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.7142857142857143,0.5109432234432234,0.6246883029199021
q24-31,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.2857142857142857,0.5369047619047618,0.3783356279879232
q24-31,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,false,0,0.035210622710622703,0.03633037496881408
q24-31,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0.8571428571428571,0.9864010989010987,0.7613320975056035
q24-31,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0,-0.45810439560439553,0.05159786707477579
q24-32,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.8571428571428571,0.5009615384615385,0.6568937141607546
q24-32,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9962912087912087,0.9830616345619347
q24-32,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9864010989010987,0.934090364588529
q24-32,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.42857142857142855,0.3276098901098901,0.4121122450085263
q24-33,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.7142857142857143,0.6304487179487178,0.6421468426350917
q24-33,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9854395604395604,0.9001995440818875
q24-33,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9489468864468865,0.955459084017307
q24-33,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.42857142857142855,0.2863095238095238,0.5474632283264423
q24-34,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.5714285714285714,0.6154761904761905,0.7752556331219038
q24-34,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.985576923076923,0.9251721045309343
q24-34,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.7142857142857143,0.9300824175824174,0.8399306515687552
q24-34,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.5714285714285714,0.41094322344322337,0.7036966110841905
q24-35,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.672069597069597,0.7646366454955539
q24-35,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.990934065934066,0.9598278882356576
q24-35,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9859890109890108,0.9251164493716977
q24-35,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.5714285714285714,0.3878205128205128,0.7292684444809966
q24-36,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.5714285714285714,0.4187271062271062,0.6708009990003171
q24-36,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9953296703296702,0.9631276578031568
q24-36,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0,-0.9751831501831502,0.014238560503485582
q24-36,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.5714285714285714,0.19739010989010988,0.4449750063487748
q24-37,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.42857142857142855,0.6804029304029303,0.49336303885644955
q24-37,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9939560439560439,0.9718806124582487
q24-37,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0,-0.9830586080586079,0.014565887685849327
q24-37,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.42857142857142855,0.2957875457875458,0.3228055133590111
q24-38,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.8571428571428571,0.7322344322344322,0.715245654161819
q24-38,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9970238095238094,0.9636442282610252
q24-38,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9808150183150182,0.9384953494943434
q24-38,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.7142857142857143,0.5380494505494505,0.49195710774542223
q24-39,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0,-0.270558608058608,0.05511088450330229
q24-39,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,false,0,-0.7607600732600732,0.017513074672917205
q24-39,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0.7142857142857143,0.7969322344322344,0.5667775346073934
q24-39,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.14285714285714285,0.07628205128205127,0.33566927648653544
q24-4,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0,0.0971153846153846,0.1270876527499821
q24-4,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9925824175824175,0.9658670522165477
q24-4,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0,-0.9743589743589743,0.0146321935456559
q24-4,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.14285714285714285,0.10375457875457875,0.1900320373280519
q24-40,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.7727106227106226,0.804659531161048
q24-40,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9964743589743588,0.9859866804679239
q24-40,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9903388278388278,0.975692639603412
q24-40,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.8571428571428571,0.3047161172161172,0.7312061445307886
q24-41,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.42857142857142855,0.48475274725274714,0.4679383172099614
q24-41,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.994047619047619,0.9734109158239077
q24-41,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9546703296703296,0.9494690040682975
q24-41,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.5714285714285714,0.3282967032967033,0.48352130310056773
q24-42,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.47706043956043953,0.7115338947789411
q24-42,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9958791208791208,0.976938962188231
q24-42,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9352564102564103,0.9345072324428233
q24-42,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.2857142857142857,0.16185897435897434,0.37059417967590996
q24-43,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.5714285714285714,0.7459706959706959,0.47471792774523996
q24-43,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9979395604395603,0.9836349849812465
q24-43,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9963827838827837,0.9821008013175933
q24-43,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.42857142857142855,0.5899725274725274,0.5864897793560941
q24-44,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.8571428571428571,0.7742673992673991,0.7691093619487851
q24-44,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9918498168498168,0.9820796937871055
q24-44,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9821886446886448,0.9583935054687068
q24-44,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.2857142857142857,0.38983516483516484,0.2747399746738433
q24-45,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.6119047619047618,0.6551513450180786
q24-45,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9936355311355312,0.9697624307560071
q24-45,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9727106227106225,0.9179789601386906
q24-45,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.5714285714285714,0.48470695970695965,0.62480754131902
q24-46,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.40178571428571425,0.6719409465216977
q24-46,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9937728937728937,0.9674166049601408
q24-46,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9858516483516482,0.9617886908047234
q24-46,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.2857142857142857,0.4476648351648351,0.4492898032778209
q24-47,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.8571428571428571,0.706547619047619,0.6310130095949578
q24-47,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9909798534798533,0.9782791756803567
q24-47,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9886446886446886,0.9363193335798019
q24-47,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.8571428571428571,0.5094780219780219,0.5201988123717465
q24-48,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.5714285714285714,0.6843864468864469,0.6694480232641821
q24-48,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9951465201465202,0.9194079259647031
q24-48,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,false,0.8571428571428571,0.9608058608058607,0.7597777562674632
q24-48,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.7142857142857143,0.38273809523809516,0.5182037594285062
q24-49,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.5714285714285714,0.8554487179487179,0.7172848975791414
q24-49,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9942765567765566,0.966211457344516
q24-49,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9829212454212453,0.8688804124521426
q24-49,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.42857142857142855,0.5433150183150183,0.4834213976892363
q24-5,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.7315934065934065,0.8240323448700293
q24-5,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9951465201465202,0.9723589843846187
q24-5,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9733516483516482,0.9461919851817796
q24-5,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.5714285714285714,0.1313186813186813,0.5422693749564943
q24-50,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.42857142857142855,0.5845238095238094,0.6925129535070613
q24-50,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9850274725274725,0.9737492938973162
q24-50,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9831043956043956,0.9363173359251604
q24-50,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.5714285714285714,0.4482600732600732,0.5616550913588079
q24-6,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.5714285714285714,0.4117216117216117,0.6576518613748297
q24-6,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9976648351648351,0.974461094473513
q24-6,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9691849816849816,0.9679293057010633
q24-6,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,true,0.42857142857142855,0.14413919413919413,0.565763932536934
q24-7,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.42857142857142855,0.7402014652014651,0.6613970766236131
q24-7,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9981684981684982,0.9582786486316255
q24-7,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9939102564102563,0.9694043384269819
q24-7,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.2857142857142857,0.1814102564102564,0.23832908772372519
q24-8,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,false,0.5714285714285714,0.2736721611721612,0.4963280221137097
q24-8,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,false,0.8571428571428571,0.9937271062271062,0.8507052126295269
q24-8,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9670787545787545,0.9554066799548377
q24-8,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.7142857142857143,0.43278388278388275,0.5305696491458098
q24-9,cgtnjyggtm,bilinear_ridge10,bicubic_ridge10,64,true,0.8571428571428571,0.7368589743589742,0.7390030240656307
q24-9,cgtnjyggtm,bilinear_ridge10,bilinear_ridge1,64,true,1,0.996245421245421,0.9948044373772805
q24-9,cgtnjyggtm,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9796703296703295,0.9326071419944211
q24-9,cgtnjyggtm,bilinear_ridge10,nearest_ridge10,64,false,0.5714285714285714,0.4774725274725274,0.5910244158347386
q16-1,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.6972985347985347,0.7886051083336265
q16-1,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9972069597069595,0.9868257671950005
q16-1,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,false,0.8571428571428571,0.8981684981684981,0.6005840908845186
q16-1,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0.7142857142857143,0.5286172161172161,0.5940605420351349
q16-10,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0.7142857142857143,0.7879120879120878,0.70276144298507
q16-10,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9976648351648351,0.975426886771534
q16-10,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9841117216117214,0.945826809560969
q16-10,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0.7142857142857143,0.49587912087912084,0.6487501492776035
q16-11,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,true,0.2857142857142857,0.49935897435897436,0.46483646220193614
q16-11,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9822802197802197,0.8947137742183293
q16-11,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9264194139194138,0.8517219184771492
q16-11,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,true,0.42857142857142855,0.26341575091575087,0.4974782887355325
q16-12,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.5089743589743588,0.6510935455935187
q16-12,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9955128205128204,0.9505354389555843
q16-12,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9674908424908424,0.9071032203228934
q16-12,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0.5714285714285714,0.29148351648351645,0.41673645098159323
q16-13,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0.5714285714285714,0.5350732600732601,0.6128099511747288
q16-13,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9843864468864468,0.9563783034510385
q16-13,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9291208791208792,0.866109424262296
q16-13,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,true,0.42857142857142855,0.2980769230769231,0.5390778925997427
q16-14,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0.5714285714285714,0.3777472527472527,0.5710758663210275
q16-14,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,false,0.8571428571428571,0.9909798534798533,0.87805607249799
q16-14,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9693681318681319,0.9397579564292734
q16-14,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0.42857142857142855,0.1861263736263736,0.3356109448037124
q16-15,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,true,0.5714285714285714,0.4992216117216116,0.6344238651962791
q16-15,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,false,0.8571428571428571,0.9862179487179485,0.6936536258429105
q16-15,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9789835164835163,0.9027271119034843
q16-15,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0,-0.48273809523809513,0.06962416333796134
q16-16,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,true,0.5714285714285714,0.5415293040293039,0.6390042117302653
q16-16,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9964285714285713,0.982693321597839
q16-16,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.7142857142857143,0.9716117216117215,0.893860020991256
q16-16,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0.2857142857142857,0.4868589743589743,0.47096778543776074
q16-17,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0.42857142857142855,0.6181776556776557,0.4518017014016744
q16-17,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9951007326007326,0.9348240797704891
q16-17,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,false,0.8571428571428571,0.9803113553113553,0.8045752960488288
q16-17,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,true,0.42857142857142855,0.309065934065934,0.4503747716084226
q16-18,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0,-0.591117216117216,0.03476890928354424
q16-18,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,false,1,0.9911172161172159,0.8102265062367078
q16-18,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,false,0,-0.9631868131868131,0.015039677931096005
q16-18,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0,0.6731227106227106,0.22421016129228827
q16-19,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0.2857142857142857,0.5607142857142856,0.30973573358129913
q16-19,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,false,0.8571428571428571,0.9964285714285713,0.8800005943075128
q16-19,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,1,0.9228021978021977,0.9487668747895336
q16-19,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0.42857142857142855,0.5554029304029303,0.46001267582677113
q16-2,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0.42857142857142855,0.6827380952380951,0.41069628484351556
q16-2,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,false,0.8571428571428571,0.9972985347985347,0.7354120882832914
q16-2,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.994047619047619,0.9383763044385296
q16-2,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0.2857142857142857,-0.3198260073260073,0.14396441496595228
q16-20,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0.42857142857142855,0.6067765567765567,0.29883217995924727
q16-20,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,1,0.997161172161172,0.9357867194142856
q16-20,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.967628205128205,0.9037735470377439
q16-20,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,false,0.14285714285714285,0.37239010989010984,0.22623949907562432
q16-21,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,true,0.7142857142857143,0.6016483516483516,0.6940458391919653
q16-21,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,0.8571428571428571,0.9933150183150181,0.947548150089918
q16-21,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9329670329670329,0.9087602324694006
q16-21,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,true,0.42857142857142855,0.48983516483516476,0.6396436041553664
q16-22,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,true,0.42857142857142855,0.7082417582417582,0.6362854134775409
q16-22,w68dtmpfyf,bilinear_ridge10,bilinear_ridge1,64,true,1,0.9958791208791208,0.9722098875427884
q16-22,w68dtmpfyf,bilinear_ridge10,bilinear_ridge100,64,true,0.8571428571428571,0.9649725274725274,0.957284465963421
q16-22,w68dtmpfyf,bilinear_ridge10,nearest_ridge10,64,true,0.2857142857142857,0.47248168498168497,0.4732668688293105
q16-23,w68dtmpfyf,bilinear_ridge10,bicubic_ridge10,64,false,0.14285714285714285,0.3411630036630036,0.23104976369375002
