specimen_key,dataset_id,capture_group_id,method,run,action_index,cell,before_cost,after_cost,error_before_mpa,error_after_mpa,error_reduction_mpa
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,45.843017578125,46.08538818359375,-0.24237060546875
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,46.08538818359375,42.714630126953125,3.370758056640625
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,42.714630126953125,46.196502685546875,-3.48187255859375
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,46.196502685546875,49.56072998046875,-3.364227294921875
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,49.56072998046875,49.68804931640625,-0.1273193359375
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,49.68804931640625,51.02801513671875,-1.3399658203125
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,51.02801513671875,50.713134765625,0.31488037109375
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,50.713134765625,49.218505859375,1.49462890625
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,140.62449645996094,76.18260192871094,64.44189453125
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,76.18260192871094,93.80018615722656,-17.617584228515625
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,93.80018615722656,121.57469177246094,-27.774505615234375
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,121.57469177246094,112.11967468261719,9.45501708984375
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,112.11967468261719,109.51853942871094,2.60113525390625
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,109.51853942871094,110.16569519042969,-0.64715576171875
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,110.16569519042969,110.41197204589844,-0.24627685546875
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,110.41197204589844,111.17881774902344,-0.766845703125
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,111.17881774902344,111.89305114746094,-0.7142333984375
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,111.89305114746094,112.89112854003906,-0.998077392578125
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,112.89112854003906,117.25865173339844,-4.367523193359375
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,117.25865173339844,119.14372253417969,-1.88507080078125
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,119.14372253417969,121.43547058105469,-2.291748046875
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,121.43547058105469,123.00218200683594,-1.56671142578125
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,123.00218200683594,123.18986511230469,-0.18768310546875
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,61.45823669433594,35.50868225097656,25.949554443359375
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,35.50868225097656,31.679763793945312,3.82891845703125
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,31.679763793945312,35.17079162597656,-3.49102783203125
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,35.17079162597656,38.91746520996094,-3.746673583984375
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,38.91746520996094,44.56806945800781,-5.650604248046875
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,44.56806945800781,49.58024597167969,-5.012176513671875
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,49.58024597167969,54.03974914550781,-4.459503173828125
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,54.03974914550781,52.53318786621094,1.506561279296875
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,52.53318786621094,52.65571594238281,-0.122528076171875
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,52.65571594238281,54.89387512207031,-2.2381591796875
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,54.89387512207031,56.87211608886719,-1.978240966796875
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,56.87211608886719,55.01445007324219,1.857666015625
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,55.01445007324219,53.85160827636719,1.162841796875
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,53.85160827636719,52.37965393066406,1.471954345703125
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,52.37965393066406,48.74159240722656,3.6380615234375
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,52.28483581542969,49.18611145019531,3.098724365234375
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,49.18611145019531,49.470306396484375,-0.2841949462890625
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,49.470306396484375,46.96421813964844,2.5060882568359375
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,46.96421813964844,47.72694396972656,-0.762725830078125
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,47.72694396972656,47.65623474121094,0.070709228515625
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,47.65623474121094,50.268798828125,-2.6125640869140625
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,50.268798828125,49.99737548828125,0.27142333984375
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,49.99737548828125,50.99029541015625,-0.992919921875
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,50.99029541015625,49.55775451660156,1.4325408935546875
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,49.55775451660156,46.351287841796875,3.2064666748046875
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,46.351287841796875,46.23490905761719,0.1163787841796875
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,46.23490905761719,46.56556701660156,-0.330657958984375
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,46.56556701660156,44.7530517578125,1.8125152587890625
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,44.7530517578125,43.631256103515625,1.121795654296875
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,43.631256103515625,42.42375183105469,1.2075042724609375
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,10.045257568359375,25.883193969726562,-15.837936401367188
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,25.883193969726562,15.860275268554688,10.022918701171875
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,15.860275268554688,15.028244018554688,0.83203125
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,15.028244018554688,20.334625244140625,-5.3063812255859375
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,20.334625244140625,23.9442138671875,-3.609588623046875
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,23.9442138671875,25.975494384765625,-2.031280517578125
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,25.975494384765625,27.923812866210938,-1.9483184814453125
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,27.923812866210938,31.015213012695312,-3.091400146484375
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,31.015213012695312,32.38362121582031,-1.368408203125
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,32.38362121582031,33.48796081542969,-1.104339599609375
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,33.48796081542969,33.48835754394531,-0.000396728515625
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,33.48835754394531,31.92620849609375,1.5621490478515625
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,31.92620849609375,31.418075561523438,0.5081329345703125
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,31.418075561523438,33.84251403808594,-2.4244384765625
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,33.84251403808594,34.49552917480469,-0.65301513671875
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,19.52197265625,59.12481689453125,-39.60284423828125
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,59.12481689453125,61.4544677734375,-2.32965087890625
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,61.4544677734375,47.8511962890625,13.603271484375
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,47.8511962890625,42.9398193359375,4.911376953125
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,42.9398193359375,23.29791259765625,19.64190673828125
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,23.29791259765625,16.49658203125,6.80133056640625
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,16.49658203125,13.09613037109375,3.40045166015625
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,13.09613037109375,13.97021484375,-0.87408447265625
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,13.97021484375,14.409912109375,-0.439697265625
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,14.409912109375,17.2376708984375,-2.8277587890625
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,17.2376708984375,19.560791015625,-2.3231201171875
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,19.560791015625,23.401123046875,-3.84033203125
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,23.401123046875,24.42962646484375,-1.02850341796875
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,24.42962646484375,26.24505615234375,-1.8154296875
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,26.24505615234375,29.79986572265625,-3.5548095703125
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,99.45077514648438,75.04861450195312,24.40216064453125
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,75.04861450195312,124.1419677734375,-49.093353271484375
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,124.1419677734375,102.0301513671875,22.11181640625
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,102.0301513671875,87.28692626953125,14.74322509765625
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,87.28692626953125,99.160888671875,-11.87396240234375
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,99.160888671875,108.63967895507812,-9.478790283203125
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,108.63967895507812,107.6610107421875,0.978668212890625
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,107.6610107421875,108.88888549804688,-1.227874755859375
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,108.88888549804688,121.2423095703125,-12.353424072265625
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,121.2423095703125,118.27410888671875,2.96820068359375
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,118.27410888671875,112.87322998046875,5.40087890625
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,112.87322998046875,111.0919189453125,1.78131103515625
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,111.0919189453125,110.49703979492188,0.594879150390625
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,110.49703979492188,109.37258911132812,1.12445068359375
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,109.37258911132812,109.288330078125,0.084259033203125
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,15.2723388671875,2.3052978515625,12.967041015625
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,2.3052978515625,14.69952392578125,-12.39422607421875
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,14.69952392578125,31.0374755859375,-16.33795166015625
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,31.0374755859375,20.4161376953125,10.621337890625
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,20.4161376953125,21.047393798828125,-0.631256103515625
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,21.047393798828125,21.28369140625,-0.236297607421875
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,21.28369140625,23.0972900390625,-1.8135986328125
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,23.0972900390625,19.360626220703125,3.736663818359375
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,19.360626220703125,18.4149169921875,0.945709228515625
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,18.4149169921875,16.066436767578125,2.348480224609375
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,16.066436767578125,11.322662353515625,4.7437744140625
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,11.322662353515625,9.42388916015625,1.898773193359375
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,9.42388916015625,7.5548095703125,1.86907958984375
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,7.5548095703125,4.6085205078125,2.9462890625
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,4.6085205078125,3.008331298828125,1.600189208984375
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,135.2977294921875,184.009521484375,-48.7117919921875
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,184.009521484375,170.44912719726562,13.560394287109375
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,170.44912719726562,157.6978759765625,12.751251220703125
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,157.6978759765625,149.77117919921875,7.92669677734375
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,149.77117919921875,152.3370361328125,-2.56585693359375
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,152.3370361328125,153.02569580078125,-0.68865966796875
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,153.02569580078125,149.71499633789062,3.310699462890625
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,149.71499633789062,148.59954833984375,1.115447998046875
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,148.59954833984375,144.6494140625,3.95013427734375
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,144.6494140625,143.98443603515625,0.66497802734375
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,143.98443603515625,142.62918090820312,1.355255126953125
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,142.62918090820312,139.428955078125,3.200225830078125
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,139.428955078125,136.90347290039062,2.525482177734375
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,14,21,0.20328827343664138,0.21898230574788438,136.90347290039062,136.407958984375,0.495513916015625
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,CENTER_FIRST,0,15,42,0.21898230574788438,0.23467633805912738,136.407958984375,137.67648315429688,-1.268524169921875
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,1,27,0.0,0.015694032311242993,15.092727661132812,19.2801513671875,-4.1874237060546875
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,2,28,0.015694032311242993,0.03120342894823607,19.2801513671875,15.752532958984375,3.527618408203125
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,3,35,0.03120342894823607,0.046897461259479065,15.752532958984375,11.667816162109375,4.084716796875
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,4,36,0.046897461259479065,0.06240685789647214,11.667816162109375,7.49755859375,4.170257568359375
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,5,19,0.06240685789647214,0.07828772392570613,7.49755859375,8.424240112304688,-0.9266815185546875
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,6,20,0.07828772392570613,0.09398175623694913,8.424240112304688,9.53759765625,-1.1133575439453125
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,7,26,0.09398175623694913,0.1094911528739422,9.53759765625,10.307403564453125,-0.769805908203125
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,8,29,0.1094911528739422,0.12500054951093525,10.307403564453125,10.619964599609375,-0.31256103515625
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,9,34,0.12500054951093525,0.14050994614792833,10.619964599609375,11.851043701171875,-1.2310791015625
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,10,37,0.14050994614792833,0.1560193427849214,11.851043701171875,10.735107421875,1.115936279296875
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,11,43,0.1560193427849214,0.17190020881415538,10.735107421875,10.725250244140625,0.009857177734375
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,12,44,0.17190020881415538,0.18759424112539838,10.725250244140625,9.952072143554688,0.7731781005859375
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,CENTER_FIRST,0,13,18,0.18759424112539838,0.20328827343664138,9.952072143554688,8.1046142578125,1.8474578857421875
