method,budget,mae_mpa,rmse_mpa,r2,actual_cost_mean
CENTER_FIRST,0.1257396449704142,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.1381482770623042,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.13851374869474417,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.13924469195962408,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.13961016359206405,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.1397692054071876,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.13979289940828402,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.13995384108143752,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.139975635224504,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.13998433693003828,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14013847675568744,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14016272189349113,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14032311242993734,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14032311242993736,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.1403253104736784,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14032531047367844,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14034980856247825,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14050774810418726,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14050774810418729,49.1196875,66.12434271542315,0.5650589622188014,0.125599519968822
CENTER_FIRST,0.14050994614792833,48.94705810546875,66.25163228376846,0.5633828247452548,0.13955797694211575
CENTER_FIRST,0.14050994614792836,48.94705810546875,66.25163228376846,0.5633828247452548,0.13955797694211575
CENTER_FIRST,0.14053254437869822,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14069238377843718,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14069458182217826,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14069677986591933,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.1407152801949182,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.1407239819004525,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14087921749642818,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14088141554016925,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14090236686390534,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.1410638531706781,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14106605121441915,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14106605121441917,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14106824925816022,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
CENTER_FIRST,0.14106824925816025,49.10755615234375,66.28609257331446,0.5629285003224029,0.14048992960483767
