target_id,target_mae,target_type,grid,method,cost,attained_mae,status,later_recrosses_target,main_cost,absolute_saving,relative_saving
Q_48,48.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
Q_48,48.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,RANDOM,0.21782979463974944,47.95861102294923,REACHED,False,0.03138806462248599,0.18644173001726344,0.8559055492183882
Q_48,48.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432
Q_48,48.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.03120342894823607,45.153423156738285,REACHED,False,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364
Q_48,48.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03106508875739645,47.672654418945314,REACHED,False,0.03138806462248599,-0.00032297586508953785,-0.010396746895263265
Q_48,48.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,False,0.03138806462248599,0.0,0.0
Q_48,48.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,True,0.03138806462248599,-0.015694032311242993,-1.0
Q_48,48.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,True,0.0625,0.0,0.0
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,False,0.0625,0.0625,0.5
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.125,48.7731787109375,REACHED,False,0.0625,0.0625,0.5
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,RANDOM,0.1875,48.107519653320296,REACHED,False,0.0625,0.125,0.6666666666666667
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
Q_49,49.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,CENTER_FIRST,0.046897461259479065,48.85898315429687,REACHED,True,0.03138806462248599,0.015509396636993078,0.3307086614173229
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.0777316188592153,47.837416076660155,REACHED,False,0.03138806462248599,0.04634355423672931,0.5961995249406176
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,SERPENTINE,0.10911968348170129,48.82163482666016,REACHED,True,0.03138806462248599,0.0777316188592153,0.7123519458544839
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,RANDOM,0.12500054951093525,48.80570129394531,REACHED,False,0.03138806462248599,0.09361248488844927,0.7488965868926831
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.0621301775147929,48.893489074707034,REACHED,False,0.03138806462248599,0.03074211289230691,0.49480162655236837
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015715280194918205,48.84876586914063,REACHED,False,0.03138806462248599,-0.015672784427567782,-0.9972958950255202
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03106508875739645,47.672654418945314,REACHED,False,0.03138806462248599,-0.00032297586508953785,-0.010396746895263265
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,False,0.03138806462248599,0.0,0.0
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,False,0.03138806462248599,-0.015694032311242993,-1.0
Q_49,49.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,False,0.0625,0.0,0.0
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,False,0.0625,0.0625,0.5
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.0625,49.73057769775391,REACHED,False,0.0625,0.0,0.0
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,RANDOM,0.125,49.153046874999994,REACHED,False,0.0625,0.0625,0.5
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
Q_50,50.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,CENTER_FIRST,0.046897461259479065,48.85898315429687,REACHED,False,0.03138806462248599,0.015509396636993078,0.3307086614173229
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.062037586547972305,49.884705505371095,REACHED,True,0.03138806462248599,0.03064952192548632,0.49404761904761907
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,SERPENTINE,0.06240685789647214,49.73057769775391,REACHED,False,0.03138806462248599,0.031018793273986156,0.4970414201183432
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,RANDOM,0.10930431915595121,49.980843688964825,REACHED,False,0.03138806462248599,0.07791625453346522,0.7128378378378378
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.04671282558522915,49.49462860107422,REACHED,False,0.03138806462248599,0.015324760962743163,0.32806324110671947
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015715280194918205,48.84876586914063,REACHED,False,0.03138806462248599,-0.015672784427567782,-0.9972958950255202
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.031018793273986153,49.256971740722655,REACHED,False,0.03138806462248599,-0.00036927134849983403,-0.011904761904761862
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,False,0.03138806462248599,0.0,0.0
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,False,0.03138806462248599,-0.015694032311242993,-1.0
Q_50,50.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,False,0.0625,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.0625,50.22089508056641,REACHED,False,0.0625,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.0625,49.73057769775391,REACHED,False,0.0625,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,RANDOM,0.125,49.153046874999994,REACHED,False,0.0625,0.0625,0.5
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,CENTER_FIRST,0.046897461259479065,48.85898315429687,REACHED,False,0.03120342894823607,0.015694032311242993,0.33464566929133854
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.03069961712495649,50.71454864501953,REACHED,True,0.03120342894823607,-0.0005038118232795798,-0.016411013245830386
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,SERPENTINE,0.04671282558522915,50.87170257568359,REACHED,True,0.03120342894823607,0.015509396636993078,0.3320158102766798
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,RANDOM,0.09361028684470821,50.84668194580078,REACHED,False,0.03120342894823607,0.062406857896472136,0.6666666666666666
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.04671282558522915,49.49462860107422,REACHED,False,0.03120342894823607,0.015509396636993078,0.3320158102766798
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015715280194918205,48.84876586914063,REACHED,False,0.03120342894823607,-0.015488148753317867,-0.9855470956430172
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.031018793273986153,49.256971740722655,REACHED,False,0.03120342894823607,-0.00018463567424991875,-0.005952380952380931
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03120342894823607,50.99759918212891,REACHED,False,0.03120342894823607,0.0,0.0
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,False,0.03120342894823607,-0.015509396636993078,-0.9882352941176471
Q_51,51.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03120342894823607,0.968796571051764,0.968796571051764
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,False,0.0625,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.0625,50.22089508056641,REACHED,False,0.0625,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.0625,49.73057769775391,REACHED,False,0.0625,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,RANDOM,0.125,49.153046874999994,REACHED,False,0.0625,0.0625,0.5
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,CENTER_FIRST,0.03106508875739645,51.74700775146484,REACHED,False,0.03120342894823607,-0.00013834019083962257,-0.004453236619408774
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.015509396636993076,51.64592498779297,REACHED,False,0.03120342894823607,-0.015694032311242993,-1.0119047619047619
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,SERPENTINE,0.015509396636993076,51.64592498779297,REACHED,True,0.03120342894823607,-0.015694032311242993,-1.0119047619047619
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,RANDOM,0.0777316188592153,51.96168237304686,REACHED,True,0.03120342894823607,0.04652818991097923,0.5985748218527316
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.04671282558522915,49.49462860107422,REACHED,False,0.03120342894823607,0.015509396636993078,0.3320158102766798
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015694032311242993,51.244887084960936,REACHED,False,0.03120342894823607,-0.015509396636993078,-0.9882352941176471
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.015694032311242993,51.67809295654297,REACHED,False,0.03120342894823607,-0.015509396636993078,-0.9882352941176471
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03120342894823607,50.99759918212891,REACHED,False,0.03120342894823607,0.0,0.0
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,False,0.03120342894823607,-0.015509396636993078,-0.9882352941176471
Q_52,52.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03120342894823607,0.968796571051764,0.968796571051764
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,False,0.0625,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.0625,50.22089508056641,REACHED,False,0.0625,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.0625,49.73057769775391,REACHED,False,0.0625,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,RANDOM,0.125,49.153046874999994,REACHED,False,0.0625,0.0625,0.5
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,CENTER_FIRST,0.015694032311242993,52.38619537353516,REACHED,False,0.03106508875739645,-0.015371056446153455,-0.9794204664114166
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.015509396636993076,51.64592498779297,REACHED,False,0.03106508875739645,-0.015555692120403372,-1.0029849957734571
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,SERPENTINE,0.015509396636993076,51.64592498779297,REACHED,False,0.03106508875739645,-0.015555692120403372,-1.0029849957734571
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,RANDOM,0.04733727810650888,52.966368713378905,REACHED,True,0.03106508875739645,0.016272189349112433,0.3437500000000001
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.04671282558522915,49.49462860107422,REACHED,False,0.03106508875739645,0.0156477368278327,0.3349773136562435
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015694032311242993,51.244887084960936,REACHED,False,0.03106508875739645,-0.015371056446153455,-0.9794204664114166
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.015694032311242993,51.67809295654297,REACHED,False,0.03106508875739645,-0.015371056446153455,-0.9794204664114166
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03106508875739645,52.321727905273434,REACHED,False,0.03106508875739645,0.0,0.0
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,False,0.03106508875739645,-0.015371056446153455,-0.9794204664114166
Q_53,53.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03106508875739645,0.9689349112426036,0.9689349112426036
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.0625,50.22089508056641,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.0625,49.73057769775391,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,RANDOM,0.0625,53.15628833007813,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,CENTER_FIRST,0.015694032311242993,52.38619537353516,REACHED,False,0.031018793273986153,-0.01532476096274316,-0.9764705882352942
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.015509396636993076,51.64592498779297,REACHED,False,0.031018793273986153,-0.015509396636993076,-1.0
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,SERPENTINE,0.015509396636993076,51.64592498779297,REACHED,False,0.031018793273986153,-0.015509396636993076,-1.0
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,RANDOM,0.03143056038983641,53.82725604248049,REACHED,False,0.031018793273986153,0.00041176711585025685,0.013100851869742969
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.03120342894823607,53.33339813232422,REACHED,False,0.031018793273986153,0.00018463567424991875,0.00591715976331364
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015694032311242993,51.244887084960936,REACHED,False,0.031018793273986153,-0.01532476096274316,-0.9764705882352942
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.015694032311242993,51.67809295654297,REACHED,False,0.031018793273986153,-0.01532476096274316,-0.9764705882352942
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.031018793273986153,53.90604522705078,REACHED,False,0.031018793273986153,0.0,0.0
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,False,0.031018793273986153,-0.01532476096274316,-0.9764705882352942
Q_54,54.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.031018793273986153,0.9689812067260138,0.9689812067260138
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.0625,50.22089508056641,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.0625,49.73057769775391,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,RANDOM,0.0625,53.15628833007813,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
Q_55,55.0,UNIFORM_1_MPA,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
Q_55,55.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,CENTER_FIRST,0.015694032311242993,52.38619537353516,REACHED,False,0.03069961712495649,-0.015005584813713498,-0.9561331668065765
Q_55,55.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.015509396636993076,51.64592498779297,REACHED,False,0.03069961712495649,-0.015190220487963415,-0.9794204664114166
Q_55,55.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,SERPENTINE,0.015509396636993076,51.64592498779297,REACHED,False,0.03069961712495649,-0.015190220487963415,-0.9794204664114166
Q_55,55.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,RANDOM,0.03120342894823607,54.146963806152336,REACHED,False,0.03069961712495649,0.0005038118232795798,0.01614604036355627
Q_55,55.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.03120342894823607,53.33339813232422,REACHED,False,0.03069961712495649,0.0005038118232795798,0.01614604036355627
Q_55,55.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015509396636993076,54.221725158691406,REACHED,False,0.03069961712495649,-0.015190220487963415,-0.9794204664114166
Q_55,55.0,UNIFORM_1_MPA,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.015694032311242993,51.67809295654297,REACHED,False,0.03069961712495649,-0.015005584813713498,-0.9561331668065765
