outer_domain,specimen_id,nominal_checkpoint,feedback_exact_cost,feedback_effective_budget,feedback_cai_error,feedback_trajectory_count,no_feedback_exact_cost,no_feedback_effective_budget,no_feedback_cai_error,no_feedback_trajectory_count,feedback_benefit,exact_cost_difference
xcmzfsbd9t,c24-15,0.09375,11113,0.093405392684239,0.325279761933206,1,10716,0.090068585260893,0.325252436729268,1,-0.000027325203938,-397
xcmzfsbd9t,c24-15,0.125,14868,0.124966379774072,0.325753116241569,1,14851,0.124823493813878,0.325674581212003,1,-0.000078535029566,-17
xcmzfsbd9t,c24-15,0.1875,21917,0.184213622915546,0.326582296563255,1,22295,0.187390734265734,0.326526249977076,1,-0.000056046586179,378
xcmzfsbd9t,c24-15,0.25,29385,0.246982584722969,0.32736959153584,1,29670,0.249378025820334,0.327388240488892,1,0.000018648953052,285
xcmzfsbd9t,c24-16,0.03125,3656,0.030728886498117,0.119144292719481,1,3656,0.030728886498117,0.119144292719481,1,0,0
xcmzfsbd9t,c24-16,0.0625,7432,0.062466379774072,0.119170732846101,1,7432,0.062466379774072,0.119131153684375,1,-0.000039579161726,0
xcmzfsbd9t,c24-16,0.09375,11148,0.093699569661108,0.118825627487608,1,11126,0.093514658418505,0.118833007287211,1,0.000007379799603,-22
xcmzfsbd9t,c24-16,0.125,14852,0.12483189887036,0.118504219762638,1,14857,0.12487392415277,0.118441790647072,1,-0.000062429115566,5
xcmzfsbd9t,c24-16,0.1875,21892,0.184003496503496,0.118112043249916,1,22308,0.1875,0.117963512317014,1,-0.000148530932902,416
xcmzfsbd9t,c24-16,0.25,29325,0.246478281334051,0.117045761934206,1,29724,0.24983189887036,0.11683658450625,1,-0.000209177427956,399
xcmzfsbd9t,c24-17,0.03125,3577,0.031126000696136,0.039602945376374,1,3577,0.031126000696136,0.039602945376374,1,0,0
xcmzfsbd9t,c24-17,0.0625,7129,0.062034458753916,0.039090410814372,1,7129,0.062034458753916,0.039090410814372,1,0,0
xcmzfsbd9t,c24-17,0.09375,10755,0.093586843021232,0.038621269972674,1,10718,0.093264879916464,0.038624461237368,1,0.000003191264694,-37
xcmzfsbd9t,c24-17,0.125,14344,0.12481726418378,0.038171451241426,1,14307,0.124495301079011,0.038226500557388,1,0.000055049315962,-37
xcmzfsbd9t,c24-17,0.1875,21411,0.18631221719457,0.037285177199832,1,21411,0.18631221719457,0.037411306950491,1,0.000126129750659,0
xcmzfsbd9t,c24-17,0.25,28552,0.248451096414897,0.03660778140513,1,28441,0.247485207100592,0.036637450194077,1,0.000029668788947,-111
xcmzfsbd9t,c24-18,0.03125,3672,0.030863367401829,0.046696418326411,1,3672,0.030863367401829,0.046696418326411,1,0,0
xcmzfsbd9t,c24-18,0.0625,7006,0.058885825712749,0.046598336800598,1,7432,0.062466379774072,0.046489509688199,1,-0.000108827112399,426
xcmzfsbd9t,c24-18,0.09375,11148,0.093699569661108,0.046468616877158,1,11148,0.093699569661108,0.046468616877158,1,0,0
xcmzfsbd9t,c24-18,0.125,14852,0.12483189887036,0.046248294954531,1,14442,0.121385825712749,0.046225033626726,1,-0.000023261327805,-410
xcmzfsbd9t,c24-18,0.1875,22308,0.1875,0.045654295881701,1,22308,0.1875,0.045637940650147,1,-0.000016355231554,0
xcmzfsbd9t,c24-18,0.25,29714,0.249747848305541,0.045069621285397,1,29718,0.249781468531469,0.045050548492503,1,-0.000019072792894,4
xcmzfsbd9t,c24-2,0.03125,3577,0.031126000696136,0.13092069424765,1,3577,0.031126000696136,0.13092069424765,1,0,0
xcmzfsbd9t,c24-2,0.0625,7129,0.062034458753916,0.132188025239049,1,7129,0.062034458753916,0.132179797759761,1,-0.000008227479288,0
xcmzfsbd9t,c24-2,0.09375,10718,0.093264879916464,0.133523719103804,1,10718,0.093264879916464,0.133523719103804,1,0,0
xcmzfsbd9t,c24-2,0.125,14270,0.124173337974243,0.134898181848234,1,14233,0.123851374869474,0.134863850821024,1,-0.00003433102721,-37
xcmzfsbd9t,c24-2,0.1875,21374,0.185990254089802,0.137715918982047,1,21263,0.185024364775496,0.137589465118568,1,-0.000126453863479,-111
xcmzfsbd9t,c24-2,0.25,28404,0.247163243995823,0.140594165486259,1,28404,0.247163243995823,0.140532584050377,1,-0.000061581435882,0
xcmzfsbd9t,c24-20,0.03125,3577,0.031126000696136,0.160305327351551,1,3577,0.031126000696136,0.160305327351551,1,0,0
xcmzfsbd9t,c24-20,0.0625,7129,0.062034458753916,0.159714471238139,1,7129,0.062034458753916,0.159714471238139,1,0,0
xcmzfsbd9t,c24-20,0.09375,10718,0.093264879916464,0.159142712849376,1,10718,0.093264879916464,0.159142712849376,1,0,0
xcmzfsbd9t,c24-20,0.125,14307,0.124495301079011,0.158605057985556,1,14233,0.123851374869474,0.158699072518767,1,0.000094014533211,-74
xcmzfsbd9t,c24-20,0.1875,21448,0.186634180299339,0.157562489885718,1,21300,0.185346327880265,0.157643885834218,1,0.0000813959485,-148
xcmzfsbd9t,c24-20,0.25,28515,0.248129133310129,0.156656834520756,1,28441,0.247485207100592,0.156741194231682,1,0.000084359710926,-74
xcmzfsbd9t,c24-21,0.03125,3656,0.030728886498117,0.098197467315887,1,3656,0.030728886498117,0.098197467315887,1,0,0
xcmzfsbd9t,c24-21,0.0625,7432,0.062466379774072,0.09817090253049,1,7432,0.062466379774072,0.09812350726344,1,-0.00004739526705,0
xcmzfsbd9t,c24-21,0.09375,11151,0.093724784830554,0.097716994991353,1,11126,0.093514658418505,0.097710188622124,1,-0.000006806369229,-25
xcmzfsbd9t,c24-21,0.125,14503,0.12189853415815,0.097409910559871,1,14857,0.12487392415277,0.097428397456513,1,0.000018486896642,354
xcmzfsbd9t,c24-21,0.1875,21968,0.184642280796127,0.096550301030697,1,22308,0.1875,0.096555773551011,1,0.000005472520314,340
xcmzfsbd9t,c24-21,0.25,29385,0.246982584722969,0.095455136276336,1,29724,0.24983189887036,0.095426414894094,1,-0.000028721382242,339
xcmzfsbd9t,c24-24,0.03125,3577,0.031126000696136,0.10945881877506,1,3577,0.031126000696136,0.10945881877506,1,0,0
xcmzfsbd9t,c24-24,0.0625,7129,0.062034458753916,0.108954112784259,1,7129,0.062034458753916,0.109006170289572,1,0.000052057505313,0
xcmzfsbd9t,c24-24,0.09375,10718,0.093264879916464,0.10831837795286,1,10718,0.093264879916464,0.10831837795286,1,0,0
xcmzfsbd9t,c24-24,0.125,14307,0.124495301079011,0.107725799990089,1,14307,0.124495301079011,0.107609742668619,1,-0.00011605732147,0
xcmzfsbd9t,c24-24,0.1875,21374,0.185990254089802,0.106145650263461,1,21300,0.185346327880265,0.106279458994789,1,0.000133808731328,-74
xcmzfsbd9t,c24-24,0.25,28441,0.247485207100592,0.104644658860286,1,28441,0.247485207100592,0.10471499134232,1,0.000070332482034,0
xcmzfsbd9t,c24-25,0.03125,3656,0.030728886498117,0.056432985772895,1,3656,0.030728886498117,0.056432985772895,1,0,0
xcmzfsbd9t,c24-25,0.0625,7397,0.062172202797203,0.05595844408968,1,7381,0.062037721893491,0.055989160012355,1,0.000030715922675,-16
xcmzfsbd9t,c24-25,0.09375,10726,0.090152635825713,0.05547734847126,1,11091,0.093220481441635,0.055302752946304,1,-0.000174595524956,365
xcmzfsbd9t,c24-25,0.125,14852,0.12483189887036,0.05466442832881,1,14831,0.124655392684239,0.054631946926205,1,-0.000032481402605,-21
xcmzfsbd9t,c24-25,0.1875,22296,0.187399139322216,0.053018877933018,1,22256,0.187062937062937,0.053124571435408,1,0.00010569350239,-40
xcmzfsbd9t,c24-25,0.25,29739,0.24995797471759,0.050969551525295,1,29740,0.249966379774072,0.051098775930095,1,0.0001292244048,1
xcmzfsbd9t,c24-26,0.03125,14138,0.031075942411254,0.147362541484118,1,14138,0.031075942411254,0.147362541484118,1,0,0
xcmzfsbd9t,c24-26,0.0625,28132,0.061835366523794,0.147353491256901,1,28230,0.062050774810419,0.147375069691216,1,0.000021578434315,98
xcmzfsbd9t,c24-26,0.09375,42224,0.092810198922959,0.147355809910155,1,42224,0.092810198922959,0.147355809910155,1,0,0
xcmzfsbd9t,c24-26,0.125,56316,0.123785031322123,0.147165244037619,1,56190,0.123508077810748,0.147173770697972,1,0.000008526660353,-126
xcmzfsbd9t,c24-26,0.1875,84302,0.185299483459721,0.146756749690976,1,84176,0.185022529948346,0.146736854150152,1,-0.000019895540824,-126
xcmzfsbd9t,c24-26,0.25,112308,0.24685789647214,0.146300885009038,1,112402,0.2470645125838,0.146288967629948,1,-0.00001191737909,94
xcmzfsbd9t,c24-27,0.03125,14138,0.031075942411254,0.047858790911102,1,14138,0.031075942411254,0.047858790911102,1,0,0
xcmzfsbd9t,c24-27,0.0625,28230,0.062050774810419,0.048372459867976,1,28230,0.062050774810419,0.048372459867976,1,0,0
xcmzfsbd9t,c24-27,0.09375,42224,0.092810198922959,0.048810485878912,1,42224,0.092810198922959,0.048825669317961,1,0.000015183439049,0
xcmzfsbd9t,c24-27,0.125,56190,0.123508077810748,0.049262772853947,1,56190,0.123508077810748,0.049262772853947,1,0,0
xcmzfsbd9t,c24-27,0.1875,84248,0.185180789097703,0.049820770471953,1,84196,0.185066490823167,0.049827651636449,1,0.000006881164496,-52
xcmzfsbd9t,c24-27,0.25,112254,0.246739202110122,0.049971532796965,1,112254,0.246739202110122,0.049971532796965,1,0,0
xcmzfsbd9t,c24-28,0.03125,14138,0.031075942411254,0.111450158340964,1,14138,0.031075942411254,0.111450158340964,1,0,0
xcmzfsbd9t,c24-28,0.0625,28132,0.061835366523794,0.111702692091591,1,28230,0.062050774810419,0.111631885906204,1,-0.000070806185387,98
xcmzfsbd9t,c24-28,0.09375,42224,0.092810198922959,0.111431584183178,1,42224,0.092810198922959,0.111466862617094,1,0.000035278433916,0
xcmzfsbd9t,c24-28,0.125,56190,0.123508077810748,0.110788045712332,1,56136,0.123389383448731,0.110783059361249,1,-0.000004986351083,-54
xcmzfsbd9t,c24-28,0.1875,84268,0.185224749972524,0.109181667779006,1,84196,0.185066490823167,0.109213405903653,1,0.000031738124647,-72
xcmzfsbd9t,c24-28,0.25,112254,0.246739202110122,0.107593490027134,1,112200,0.246620507748104,0.107578780291438,1,-0.000014709735696,-54
xcmzfsbd9t,c24-29,0.03125,14138,0.031075942411254,0.141103154312294,1,14138,0.031075942411254,0.141103154312294,1,0,0
xcmzfsbd9t,c24-29,0.0625,28132,0.061835366523794,0.141485707167426,1,28132,0.061835366523794,0.141485707167426,1,0,0
xcmzfsbd9t,c24-29,0.09375,42296,0.092968458072316,0.141579787146495,1,42296,0.092968458072316,0.141579787146495,1,0,0
xcmzfsbd9t,c24-29,0.125,56410,0.123991647433784,0.141584249930715,1,56410,0.123991647433784,0.141501065128763,1,-0.000083184801952,0
xcmzfsbd9t,c24-29,0.1875,84398,0.185510495658864,0.141270396527637,1,84324,0.185347840422024,0.141281690612842,1,0.000011294085205,-74
xcmzfsbd9t,c24-29,0.25,112570,0.2474337839323,0.140872672699334,1,112370,0.246994175184086,0.140894400724181,1,0.000021728024847,-200
xcmzfsbd9t,c24-3,0.03125,3672,0.030863367401829,0.638991190366217,1,3672,0.030863367401829,0.638991190366217,1,0,0
xcmzfsbd9t,c24-3,0.0625,7426,0.06241594943518,0.639751010544331,1,7426,0.06241594943518,0.639744453492656,1,-0.000006557051675,0
xcmzfsbd9t,c24-3,0.09375,10716,0.090068585260893,0.640353137369427,1,10716,0.090068585260893,0.640348475131164,1,-0.000004662238263,0
xcmzfsbd9t,c24-3,0.125,14867,0.12495797471759,0.641280673466237,1,14441,0.121377420656267,0.641074911688773,1,-0.000205761777464,-426
xcmzfsbd9t,c24-3,0.1875,21935,0.184364913932222,0.642743469420112,1,22295,0.187390734265734,0.642622699996868,1,-0.000120769423244,360
xcmzfsbd9t,c24-3,0.25,29385,0.246982584722969,0.644266051723479,1,29680,0.249462076385153,0.644116012419375,1,-0.000150039304104,295
xcmzfsbd9t,c24-30,0.03125,14138,0.031075942411254,0.023296865598971,1,14138,0.031075942411254,0.023296865598971,1,0,0
xcmzfsbd9t,c24-30,0.0625,28132,0.061835366523794,0.023442292528323,1,28132,0.061835366523794,0.023442292528323,1,0,0
xcmzfsbd9t,c24-30,0.09375,42318,0.093016815034619,0.023400058134645,1,42296,0.092968458072316,0.023401404449438,1,0.000001346314793,-22
xcmzfsbd9t,c24-30,0.125,56410,0.123991647433784,0.023378916006051,1,56410,0.123991647433784,0.023372234295599,1,-0.000006681710452,0
xcmzfsbd9t,c24-30,0.1875,84398,0.185510495658864,0.023229425200566,1,84416,0.185550060446203,0.023185894355606,1,-0.00004353084496,18
xcmzfsbd9t,c24-30,0.25,112570,0.2474337839323,0.022871953691385,1,112370,0.246994175184086,0.022861083446023,1,-0.000010870245362,-200
xcmzfsbd9t,c24-31,0.03125,14138,0.031075942411254,0.007199961541577,1,14138,0.031075942411254,0.007199961541577,1,0,0
xcmzfsbd9t,c24-31,0.0625,28132,0.061835366523794,0.006631442722784,1,28132,0.061835366523794,0.006631442722784,1,0,0
xcmzfsbd9t,c24-31,0.09375,42296,0.092968458072316,0.006227149376929,1,42296,0.092968458072316,0.006227149376929,1,0,0
xcmzfsbd9t,c24-31,0.125,56410,0.123991647433784,0.005826022364011,1,56410,0.123991647433784,0.005767831646866,1,-0.000058190717145,0
xcmzfsbd9t,c24-31,0.1875,84398,0.185510495658864,0.005083928663999,1,84416,0.185550060446203,0.005101181438748,1,0.000017252774749,18
xcmzfsbd9t,c24-31,0.25,112570,0.2474337839323,0.004459313395516,1,112370,0.246994175184086,0.004482499928055,1,0.000023186532539,-200
xcmzfsbd9t,c24-32,0.03125,14138,0.031075942411254,0.070134801082701,1,14138,0.031075942411254,0.070134801082701,1,0,0
xcmzfsbd9t,c24-32,0.0625,28132,0.061835366523794,0.069751450411396,1,28132,0.061835366523794,0.069751450411396,1,0,0
xcmzfsbd9t,c24-32,0.09375,42224,0.092810198922959,0.069030124863647,1,42224,0.092810198922959,0.069030124863647,1,0,0
xcmzfsbd9t,c24-32,0.125,56190,0.123508077810748,0.068238790946685,1,56136,0.123389383448731,0.068220939809806,1,-0.000017851136879,-54
xcmzfsbd9t,c24-32,0.1875,84248,0.185180789097703,0.066445748960545,1,84142,0.18494779646115,0.066416678533728,1,-0.000029070426817,-106
xcmzfsbd9t,c24-32,0.25,112200,0.246620507748104,0.06447220106518,1,112146,0.246501813386086,0.064509349380752,1,0.000037148315572,-54
xcmzfsbd9t,c24-33,0.03125,14138,0.031075942411254,0.036964108362253,1,14138,0.031075942411254,0.036964108362253,1,0,0
xcmzfsbd9t,c24-33,0.0625,28132,0.061835366523794,0.036757374246328,1,28132,0.061835366523794,0.036757374246328,1,0,0
xcmzfsbd9t,c24-33,0.09375,42224,0.092810198922959,0.036225006472891,1,42224,0.092810198922959,0.036225006472891,1,0,0
xcmzfsbd9t,c24-33,0.125,56190,0.123508077810748,0.035346162094412,1,56136,0.123389383448731,0.035292110048666,1,-0.000054052045746,-54
xcmzfsbd9t,c24-33,0.1875,84248,0.185180789097703,0.033443345589167,1,84268,0.185224749972524,0.033413477346177,1,-0.00002986824299,20
xcmzfsbd9t,c24-33,0.25,112200,0.246620507748104,0.031540603879189,1,112146,0.246501813386086,0.031513602788071,1,-0.000027001091118,-54
xcmzfsbd9t,c24-34,0.03125,14138,0.031075942411254,0.22613491594937,1,14138,0.031075942411254,0.22613491594937,1,0,0
xcmzfsbd9t,c24-34,0.0625,28132,0.061835366523794,0.225910779468164,1,28132,0.061835366523794,0.225910779468164,1,0,0
xcmzfsbd9t,c24-34,0.09375,42224,0.092810198922959,0.225379583487232,1,42224,0.092810198922959,0.225379583487232,1,0,0
xcmzfsbd9t,c24-34,0.125,56190,0.123508077810748,0.224765414624269,1,56136,0.123389383448731,0.224719639921321,1,-0.000045774702948,-54
xcmzfsbd9t,c24-34,0.1875,84248,0.185180789097703,0.22338479373625,1,84142,0.18494779646115,0.223346049788331,1,-0.000038743947919,-106
xcmzfsbd9t,c24-34,0.25,112200,0.246620507748104,0.221752960480642,1,112146,0.246501813386086,0.221738200881435,1,-0.000014759599207,-54
xcmzfsbd9t,c24-35,0.03125,14138,0.031075942411254,0.066082195801852,1,14138,0.031075942411254,0.066082195801852,1,0,0
xcmzfsbd9t,c24-35,0.0625,28132,0.061835366523794,0.067430804315914,1,28132,0.061835366523794,0.067430804315914,1,0,0
xcmzfsbd9t,c24-35,0.09375,42296,0.092968458072316,0.068904669969195,1,42296,0.092968458072316,0.068904669969195,1,0,0
xcmzfsbd9t,c24-35,0.125,56316,0.123785031322123,0.069680084960323,1,56262,0.123666336960106,0.069734024813169,1,0.000053939852846,-54
xcmzfsbd9t,c24-35,0.1875,84450,0.185624793933399,0.071439232224972,1,84324,0.185347840422024,0.071443483089271,1,0.000004250864299,-126
xcmzfsbd9t,c24-35,0.25,112496,0.247271128695461,0.073393221158212,1,112350,0.246950214309265,0.07337386165013,1,-0.000019359508082,-146
xcmzfsbd9t,c24-36,0.03125,14138,0.031075942411254,0.080037789212053,1,14138,0.031075942411254,0.080037789212053,1,0,0
xcmzfsbd9t,c24-36,0.0625,28132,0.061835366523794,0.080328032242749,1,28132,0.061835366523794,0.080328032242749,1,0,0
xcmzfsbd9t,c24-36,0.09375,42296,0.092968458072316,0.080874520739161,1,42296,0.092968458072316,0.080874520739161,1,0,0
xcmzfsbd9t,c24-36,0.125,56316,0.123785031322123,0.080906972535307,1,56262,0.123666336960106,0.080926048444671,1,0.000019075909364,-54
xcmzfsbd9t,c24-36,0.1875,84450,0.185624793933399,0.081572360573306,1,84324,0.185347840422024,0.081548874859703,1,-0.000023485713603,-126
xcmzfsbd9t,c24-36,0.25,112476,0.24722716782064,0.082529400286184,1,112402,0.2470645125838,0.082510489549699,1,-0.000018910736485,-74
xcmzfsbd9t,c24-37,0.03125,14138,0.031075942411254,0.06542575881508,1,14138,0.031075942411254,0.06542575881508,1,0,0
xcmzfsbd9t,c24-37,0.0625,28132,0.061835366523794,0.066735380296608,1,28132,0.061835366523794,0.066735380296608,1,0,0
xcmzfsbd9t,c24-37,0.09375,42296,0.092968458072316,0.068382353360693,1,42224,0.092810198922959,0.068365549357542,1,-0.000016804003151,-72
xcmzfsbd9t,c24-37,0.125,56316,0.123785031322123,0.070116855585112,1,56316,0.123785031322123,0.070126102149903,1,0.000009246564791,0
xcmzfsbd9t,c24-37,0.1875,84450,0.185624793933399,0.07373962663549,1,84324,0.185347840422024,0.073720840557782,1,-0.000018786077708,-126
xcmzfsbd9t,c24-37,0.25,112496,0.247271128695461,0.076260682112769,1,112402,0.2470645125838,0.076226525607847,1,-0.000034156504922,-94
xcmzfsbd9t,c24-39,0.03125,14138,0.031075942411254,0.148479167811437,1,14138,0.031075942411254,0.148479167811437,1,0,0
xcmzfsbd9t,c24-39,0.0625,28132,0.061835366523794,0.147798131980444,1,28132,0.061835366523794,0.147798131980444,1,0,0
xcmzfsbd9t,c24-39,0.09375,42224,0.092810198922959,0.147002160756974,1,42224,0.092810198922959,0.147002160756974,1,0,0
xcmzfsbd9t,c24-39,0.125,56190,0.123508077810748,0.146039545680291,1,56136,0.123389383448731,0.145994269612452,1,-0.000045276067839,-54
xcmzfsbd9t,c24-39,0.1875,84248,0.185180789097703,0.143600472047764,1,84142,0.18494779646115,0.143457264044644,1,-0.00014320800312,-106
xcmzfsbd9t,c24-39,0.25,112200,0.246620507748104,0.141118416068897,1,112146,0.246501813386086,0.14109532926338,1,-0.000023086805517,-54
xcmzfsbd9t,c24-40,0.03125,14138,0.031075942411254,0.130955947615854,1,14138,0.031075942411254,0.130955947615854,1,0,0
xcmzfsbd9t,c24-40,0.0625,28132,0.061835366523794,0.130371497405349,1,28132,0.061835366523794,0.130371497405349,1,0,0
xcmzfsbd9t,c24-40,0.09375,42224,0.092810198922959,0.129528604618182,1,42224,0.092810198922959,0.129528604618182,1,0,0
xcmzfsbd9t,c24-40,0.125,56190,0.123508077810748,0.128625576436948,1,56136,0.123389383448731,0.128553025028682,1,-0.000072551408266,-54
xcmzfsbd9t,c24-40,0.1875,84248,0.185180789097703,0.126668284046116,1,84142,0.18494779646115,0.126555492784605,1,-0.000112791261511,-106
xcmzfsbd9t,c24-40,0.25,112200,0.246620507748104,0.124588975644268,1,112146,0.246501813386086,0.12457356781942,1,-0.000015407824848,-54
xcmzfsbd9t,c24-41,0.03125,14138,0.031075942411254,0.072232742928718,1,14138,0.031075942411254,0.072232742928718,1,0,0
xcmzfsbd9t,c24-41,0.0625,28132,0.061835366523794,0.071552554777409,1,28132,0.061835366523794,0.071552554777409,1,0,0
xcmzfsbd9t,c24-41,0.09375,42224,0.092810198922959,0.070624445250224,1,42224,0.092810198922959,0.070624445250224,1,0,0
xcmzfsbd9t,c24-41,0.125,56190,0.123508077810748,0.069627274760532,1,56136,0.123389383448731,0.069595212523065,1,-0.000032062237467,-54
xcmzfsbd9t,c24-41,0.1875,84248,0.185180789097703,0.067577834601675,1,84142,0.18494779646115,0.067507227870332,1,-0.000070606731343,-106
xcmzfsbd9t,c24-41,0.25,112200,0.246620507748104,0.065518720921716,1,112146,0.246501813386086,0.065496182614819,1,-0.000022538306897,-54
xcmzfsbd9t,c24-42,0.03125,14138,0.031075942411254,0.058363042519098,1,14138,0.031075942411254,0.058363042519098,1,0,0
xcmzfsbd9t,c24-42,0.0625,28230,0.062050774810419,0.057080852201469,1,28230,0.062050774810419,0.057080852201469,1,0,0
xcmzfsbd9t,c24-42,0.09375,42224,0.092810198922959,0.055946781442778,1,42224,0.092810198922959,0.055946781442778,1,0,0
xcmzfsbd9t,c24-42,0.125,56244,0.123626772172766,0.054829365096706,1,56190,0.123508077810748,0.054812835342864,1,-0.000016529753842,-54
xcmzfsbd9t,c24-42,0.1875,84302,0.185299483459721,0.052312105479189,1,84196,0.185066490823167,0.05225610875652,1,-0.000055996722669,-106
xcmzfsbd9t,c24-42,0.25,112328,0.246901857346961,0.049642662426601,1,112254,0.246739202110122,0.049683899550062,1,0.000041237123461,-74
xcmzfsbd9t,c24-43,0.03125,14138,0.031075942411254,0.047664492654792,1,14138,0.031075942411254,0.047664492654792,1,0,0
xcmzfsbd9t,c24-43,0.0625,28230,0.062050774810419,0.047041298496368,1,28230,0.062050774810419,0.047041298496368,1,0,0
xcmzfsbd9t,c24-43,0.09375,42224,0.092810198922959,0.046121665766026,1,42224,0.092810198922959,0.046121665766026,1,0,0
xcmzfsbd9t,c24-43,0.125,56244,0.123626772172766,0.045051295642427,1,56190,0.123508077810748,0.04503593768109,1,-0.000015357961337,-54
xcmzfsbd9t,c24-43,0.1875,84302,0.185299483459721,0.04234283439261,1,84196,0.185066490823167,0.042353779433239,1,0.000010945040629,-106
xcmzfsbd9t,c24-43,0.25,112328,0.246901857346961,0.039470970417785,1,112254,0.246739202110122,0.039508118733358,1,0.000037148315573,-74
xcmzfsbd9t,c24-44,0.03125,14138,0.031075942411254,0.086039455248543,1,14138,0.031075942411254,0.086039455248543,1,0,0
xcmzfsbd9t,c24-44,0.0625,28230,0.062050774810419,0.085439771735478,1,28230,0.062050774810419,0.085439771735478,1,0,0
xcmzfsbd9t,c24-44,0.09375,42224,0.092810198922959,0.084574340641414,1,42224,0.092810198922959,0.084574340641414,1,0,0
xcmzfsbd9t,c24-44,0.125,56244,0.123626772172766,0.083591854955663,1,56190,0.123508077810748,0.083571311189199,1,-0.000020543766464,-54
xcmzfsbd9t,c24-44,0.1875,84302,0.185299483459721,0.081369413345962,1,84196,0.185066490823167,0.081383998422881,1,0.000014585076919,-106
xcmzfsbd9t,c24-44,0.25,112254,0.246739202110122,0.079273176282186,1,112254,0.246739202110122,0.079273176282186,1,0,0
xcmzfsbd9t,c24-45,0.03125,14138,0.031075942411254,0.027014770885709,1,14138,0.031075942411254,0.027014770885709,1,0,0
xcmzfsbd9t,c24-45,0.0625,28132,0.061835366523794,0.025482465197728,1,28230,0.062050774810419,0.025430507419438,1,-0.00005195777829,98
xcmzfsbd9t,c24-45,0.09375,42224,0.092810198922959,0.023697114658135,1,42224,0.092810198922959,0.023697114658135,1,0,0
xcmzfsbd9t,c24-45,0.125,56316,0.123785031322123,0.021858135912638,1,56190,0.123508077810748,0.021897740006119,1,0.000039604093481,-126
xcmzfsbd9t,c24-45,0.1875,84302,0.185299483459721,0.0179786550426,1,84176,0.185022529948346,0.018017486251664,1,0.000038831209064,-126
xcmzfsbd9t,c24-45,0.25,112308,0.24685789647214,0.014333557605246,1,112402,0.2470645125838,0.014315930854166,1,-0.00001762675108,94
xcmzfsbd9t,c24-46,0.03125,14138,0.031075942411254,0.128872630065374,1,14138,0.031075942411254,0.128872630065374,1,0,0
xcmzfsbd9t,c24-46,0.0625,28132,0.061835366523794,0.128532112149877,1,28132,0.061835366523794,0.128532112149877,1,0,0
xcmzfsbd9t,c24-46,0.09375,42224,0.092810198922959,0.128088975129081,1,42224,0.092810198922959,0.128088975129081,1,0,0
xcmzfsbd9t,c24-46,0.125,56190,0.123508077810748,0.127615221912631,1,56136,0.123389383448731,0.127593431558396,1,-0.000021790354235,-54
xcmzfsbd9t,c24-46,0.1875,84248,0.185180789097703,0.126656047418196,1,84142,0.18494779646115,0.126644553878948,1,-0.000011493539248,-106
xcmzfsbd9t,c24-46,0.25,112200,0.246620507748104,0.125647408321012,1,112146,0.246501813386086,0.125644142261052,1,-0.00000326605996,-54
xcmzfsbd9t,c24-47,0.03125,14138,0.031075942411254,0.079318644288361,1,14138,0.031075942411254,0.079318644288361,1,0,0
xcmzfsbd9t,c24-47,0.0625,28132,0.061835366523794,0.07909061845331,1,28132,0.061835366523794,0.07909061845331,1,0,0
xcmzfsbd9t,c24-47,0.09375,42318,0.093016815034619,0.079035294888038,1,42318,0.093016815034619,0.079035294888038,1,0,0
xcmzfsbd9t,c24-47,0.125,56410,0.123991647433784,0.07886540990662,1,56410,0.123991647433784,0.078975458675035,1,0.000110048768415,0
xcmzfsbd9t,c24-47,0.1875,84398,0.185510495658864,0.078804825740955,1,84416,0.185550060446203,0.078769721829327,1,-0.000035103911628,18
xcmzfsbd9t,c24-47,0.25,112570,0.2474337839323,0.078529778615186,1,112370,0.246994175184086,0.07855897370078,1,0.000029195085594,-200
xcmzfsbd9t,c24-48,0.03125,14138,0.031075942411254,0.001271248554119,1,14138,0.031075942411254,0.001271248554119,1,0,0
xcmzfsbd9t,c24-48,0.0625,28230,0.062050774810419,0.002785665707587,1,28230,0.062050774810419,0.002785665707587,1,0,0
xcmzfsbd9t,c24-48,0.09375,42224,0.092810198922959,0.004002447564877,1,42224,0.092810198922959,0.004002447564877,1,0,0
xcmzfsbd9t,c24-48,0.125,56244,0.123626772172766,0.005080808316087,1,56190,0.123508077810748,0.005053071738185,1,-0.000027736577902,-54
xcmzfsbd9t,c24-48,0.1875,84302,0.185299483459721,0.007450434543898,1,84176,0.185022529948346,0.007415617347457,1,-0.000034817196441,-126
xcmzfsbd9t,c24-48,0.25,112308,0.24685789647214,0.009508476158374,1,112254,0.246739202110122,0.009451793812432,1,-0.000056682345942,-54
xcmzfsbd9t,c24-49,0.03125,14138,0.031075942411254,0.078908261001963,1,14138,0.031075942411254,0.078908261001963,1,0,0
xcmzfsbd9t,c24-49,0.0625,28230,0.062050774810419,0.077702947752165,1,28230,0.062050774810419,0.077702947752165,1,0,0
xcmzfsbd9t,c24-49,0.09375,42224,0.092810198922959,0.076491002655426,1,42224,0.092810198922959,0.076491002655426,1,0,0
xcmzfsbd9t,c24-49,0.125,56244,0.123626772172766,0.075288643818646,1,56190,0.123508077810748,0.075304849459667,1,0.000016205641021,-54
xcmzfsbd9t,c24-49,0.1875,84302,0.185299483459721,0.072704903675307,1,84176,0.185022529948346,0.072793598395206,1,0.000088694719899,-126
