study_name,trial_id,outer_fold,state,failure_reason,inner_mae__74t7kcdgkr,inner_mae__cgtnjyggtm,inner_mae__w68dtmpfyf,inner_mae__xcmzfsbd9t,inner_mae__yfxyg8jm46,inner_mae__ykhs7s2dck,mean_mae,worst_mae,domain_sd,objective,accepted_proposals,proposed_variants,acceptance_rate,acceptance_by_domain,control_id,decomposition_family,band,decomposition_parameters,alpha,K_train,K_test,marginalization_stage,feature_layer,feature_aggregation,prediction_aggregation,morphology_beta,consistency,consistency_weight,pca_dimension,regressor,regressor_parameters,seed,runtime_seconds,config_sha256,search_view_sha256,candidate_sha256,evidence_sha256
d8::yfxyg8jm46,61,yfxyg8jm46,COMPLETE,,0.06281752305664773,0.13022407205169015,0.09191095928756444,0.0707306100017996,,0.06976356827208062,0.08508934653395651,0.13022407205169015,0.02457952303547744,0.12010331685042679,1799,1872,0.9610042735042735,"{""74t7kcdgkr"":{""acceptance_rate"":0.9777777777777777,""accepted_proposals"":352,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.8866279069767442,""accepted_proposals"":305,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.951271186440678,""accepted_proposals"":449,""proposed_variants"":472},""ykhs7s2dck"":{""acceptance_rate"":0.9901315789473685,""accepted_proposals"":301,""proposed_variants"":304}}",B8,wavelet,high,"{""level"":1,""wavelet"":""sym4""}",-0.29913140400852956,4,8,prediction,global,mean,mean,,prediction_variance,0.5257463772587848,8,ridge,"{""alpha"":0.01681557546739993}",20260881,83.78726738598198,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,903d13c9a9e5c54ffe5ff0c42ea17594182e7b125cacfd6b288000c57306d809,3ca918877021fca49c6d9425f85e06a09e99b6037b41cd5c9e60c396543f1176
d8::yfxyg8jm46,62,yfxyg8jm46,COMPLETE,,0.06279180953414323,0.1300225111900869,0.09122379341819561,0.07065330309602444,,0.06992302486165694,0.08492288842002142,0.1300225111900869,0.024462538717555743,0.11987477008929873,1787,1872,0.9545940170940171,"{""74t7kcdgkr"":{""acceptance_rate"":0.9638888888888889,""accepted_proposals"":347,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.8808139534883721,""accepted_proposals"":303,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9470338983050848,""accepted_proposals"":447,""proposed_variants"":472},""ykhs7s2dck"":{""acceptance_rate"":0.9802631578947368,""accepted_proposals"":298,""proposed_variants"":304}}",B8,wavelet,high,"{""level"":1,""wavelet"":""sym4""}",-0.3215479164353216,4,8,prediction,global,mean,mean,,prediction_variance,0.2665993840405357,8,ridge,"{""alpha"":0.005207712962907946}",20260882,83.37407427607104,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,8fd0586544b11653608774bb43cc31df66edf762b6c8cdd07e2381f30394dbe4,df7cab30cc9e62fec03a3d30563a95fc986a2868aa405a8d48c1bf2b0c9168ed
d8::yfxyg8jm46,63,yfxyg8jm46,COMPLETE,,0.06259721668739236,0.12995071598792174,0.08986566622433484,0.07043603914910752,,0.07057636500246038,0.08468520061024337,0.12995071598792174,0.02435479823244163,0.11960835943046796,1782,1872,0.9519230769230769,"{""74t7kcdgkr"":{""acceptance_rate"":0.9583333333333334,""accepted_proposals"":345,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.877906976744186,""accepted_proposals"":302,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9491525423728814,""accepted_proposals"":448,""proposed_variants"":472},""ykhs7s2dck"":{""acceptance_rate"":0.9703947368421053,""accepted_proposals"":295,""proposed_variants"":304}}",B8,wavelet,high,"{""level"":1,""wavelet"":""sym4""}",-0.3719488532517496,4,8,prediction,global,mean,mean,,prediction_variance,0.23713160498971994,8,ridge,"{""alpha"":0.006189952288056359}",20260883,82.30932072084397,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,b84e61343f4ee643103b9e8f19b6c44fe62440d6101f00c93972ceb75034b4bf,d0c051e994c490c3a64bb436abaa08e5e16f5341705a928922d4e44792c12229
d8::yfxyg8jm46,64,yfxyg8jm46,COMPLETE,,0.06256540647532807,0.1298575748711832,0.08951684825120106,0.07040429689966585,,0.07070418759844983,0.0846096628191656,0.1298575748711832,0.02430044408526374,0.11950410094548777,1779,1872,0.9503205128205128,"{""74t7kcdgkr"":{""acceptance_rate"":0.9527777777777777,""accepted_proposals"":343,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.875,""accepted_proposals"":301,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9491525423728814,""accepted_proposals"":448,""proposed_variants"":472},""ykhs7s2dck"":{""acceptance_rate"":0.9703947368421053,""accepted_proposals"":295,""proposed_variants"":304}}",B7,wavelet,high,"{""level"":1,""wavelet"":""sym4""}",-0.38099040894171765,4,8,prediction,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":0.006349663896769376}",20260884,83.34718515304849,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,8131ad8649320f966b9505a70e47367e471ad492d558fe946e43145a95d8a526,19b01a77bf893f1958201b6da82e75a836922e6d804913a98ec8a36432de5f84
d8::yfxyg8jm46,65,yfxyg8jm46,PRUNED,"morphology_acceptance:74t7kcdgkr,w68dtmpfyf,ykhs7s2dck",0.3373317556968302,0.2786800756898293,0.34652527736938554,0.17371291530738042,,0.37255000847878866,0.3017600065084428,0.37255000847878866,0.07100597716556241,,125,234,0.5341880341880342,"{""74t7kcdgkr"":{""acceptance_rate"":0.24444444444444444,""accepted_proposals"":11,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":0.7346938775510204,""accepted_proposals"":36,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":0.5348837209302325,""accepted_proposals"":23,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":0.6440677966101694,""accepted_proposals"":38,""proposed_variants"":59},""ykhs7s2dck"":{""acceptance_rate"":0.4473684210526316,""accepted_proposals"":17,""proposed_variants"":38}}",B1,gaussian,low,"{""sigma"":0.7530929480745839}",1.0,1,1,feature,multi_layer,mean_variance,mean,,none,0.0,32,kernel_ridge,"{""alpha"":84.98114034990137,""gamma"":0.00012483957056876025}",20260885,17.303438005037606,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,fcaf786ea4ed993e75746223544f41f8dbdf1739237743dc71ee225c0926a206,69752e152af767fb47583b35f2e7663dbd49dd96566852a12c5c4dc1e89449ce
d8::yfxyg8jm46,66,yfxyg8jm46,COMPLETE,,0.10822764192505036,0.20363098194940504,0.11003880883893684,0.1704919309761602,,0.16513549079114181,0.15150497089613885,0.20363098194940504,0.037029141369034145,0.20611563052039353,1757,1872,0.9385683760683761,"{""74t7kcdgkr"":{""acceptance_rate"":0.9416666666666667,""accepted_proposals"":339,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":0.9948979591836735,""accepted_proposals"":390,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.8546511627906976,""accepted_proposals"":294,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9364406779661016,""accepted_proposals"":442,""proposed_variants"":472},""ykhs7s2dck"":{""acceptance_rate"":0.9605263157894737,""accepted_proposals"":292,""proposed_variants"":304}}",B7,wavelet,high,"{""level"":3,""wavelet"":""sym4""}",-0.4575639188314137,4,8,prediction,global,mean,mean,,none,0.0,16,shallow_mlp,"{""alpha"":0.03197161322981798,""hidden_layer_size"":8}",20260886,109.06751555530354,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,750c5afb8d3b8dc87e3b9c6f0c85f223a7cf49f446dc74993fe3af4aed0f0472,6f0241ba1cbe8099806d7593f5e1dd270dfaf657a0d72caff0ac39de4c5a0b0d
d8::yfxyg8jm46,67,yfxyg8jm46,COMPLETE,,0.1235263287559347,0.15406956950024647,0.13470989620797327,0.1450260407116694,,0.11382050818811541,0.13423046867278784,0.15406956950024647,0.014432666048902427,0.1741911276527397,1872,1872,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":360,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":344,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":472,""proposed_variants"":472},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":304,""proposed_variants"":304}}",B7,wavelet,mid,"{""level"":1,""wavelet"":""db4""}",-0.3731339570265301,4,8,prediction,layer3,mean,trimmed,,none,0.0,64,elastic_net,"{""alpha"":0.00013219233083022205,""l1_ratio"":0.13748954022848697}",20260887,71.7740890220739,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,bbbb3399497afe8562a4feed5edaa1f4a5deebec335d76a61b6027a691b3f2c6,e0c7d2e9c228eabc37bb5c8b5f9d3504ae864fad4e7f1831668fab94db0bebc1
d8::yfxyg8jm46,68,yfxyg8jm46,COMPLETE,,0.07211629938017917,0.15187031246443983,0.09865207072574046,0.1352511332122092,,0.06526202714322675,0.10463036858515909,0.15187031246443983,0.03409403048486206,0.14600734974975524,922,993,0.9284994964753273,"{""74t7kcdgkr"":{""acceptance_rate"":0.967741935483871,""accepted_proposals"":180,""proposed_variants"":186},""cgtnjyggtm"":{""acceptance_rate"":0.9949238578680203,""accepted_proposals"":196,""proposed_variants"":197},""w68dtmpfyf"":{""acceptance_rate"":0.7740384615384616,""accepted_proposals"":161,""proposed_variants"":208},""xcmzfsbd9t"":{""acceptance_rate"":0.9395161290322581,""accepted_proposals"":233,""proposed_variants"":248},""ykhs7s2dck"":{""acceptance_rate"":0.987012987012987,""accepted_proposals"":152,""proposed_variants"":154}}",B7,wavelet,high,"{""level"":1,""wavelet"":""haar""}",-0.26141647064772877,4,1,prediction,global,mean,morphology_weighted,0.16022193182630823,none,0.0,8,hist_gradient_boosting,"{""l2_regularization"":7.471512708024741,""learning_rate"":0.0159541058137057,""max_leaf_nodes"":4}",20260888,48.04797627590597,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,4699caea42034b0ef537ffae3419968316016abaf0404aa5594d2f6825f613f5,a23d76c427ad614d14b70f01ff57f40995b2748bccb323b5511205871e8586a9
d8::yfxyg8jm46,69,yfxyg8jm46,PRUNED,"morphology_acceptance:74t7kcdgkr,w68dtmpfyf",0.1290498563261935,0.18959436625193732,0.1716631502321215,0.20600332202028354,,0.14021504510421492,0.16730514798695015,0.20600332202028354,0.029019617923722055,,406,709,0.5726375176304654,"{""74t7kcdgkr"":{""acceptance_rate"":0.4506172839506173,""accepted_proposals"":73,""proposed_variants"":162},""cgtnjyggtm"":{""acceptance_rate"":0.831858407079646,""accepted_proposals"":94,""proposed_variants"":113},""w68dtmpfyf"":{""acceptance_rate"":0.29411764705882354,""accepted_proposals"":55,""proposed_variants"":187},""xcmzfsbd9t"":{""acceptance_rate"":0.7254901960784313,""accepted_proposals"":111,""proposed_variants"":153},""ykhs7s2dck"":{""acceptance_rate"":0.776595744680851,""accepted_proposals"":73,""proposed_variants"":94}}",B7,wavelet,low,"{""level"":1,""wavelet"":""sym4""}",-0.20460644570352848,2,2,prediction,global,mean,mean,,none,0.0,4,svr,"{""C"":304.77743395056103,""epsilon"":0.19643594039734244,""gamma"":52.70814393630813}",20260889,35.52900482714176,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,8b7580fd189269f8aec5db16ea26e80c1e3263762054c3150816e41c00849822,be3e3719c143d25974cfa9570ed8b139ee177c2c287b46fae56740e10cca774c
d8::yfxyg8jm46,70,yfxyg8jm46,COMPLETE,,0.06271211784865541,0.1315951406951307,0.09698722591427134,0.07134791006371376,,0.0679968069665718,0.0861278402976686,0.1315951406951307,0.025615145623580873,0.12158814003380936,234,234,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":45,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":49,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":43,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":59,""proposed_variants"":59},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":38,""proposed_variants"":38}}",B0,gaussian,low,"{""sigma"":2.0}",0.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260890,15.377778621856123,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,33ff3e28950de61eb41a8cc593160d0eda9c10a04558b26b85c2588ac16c7246,38be70b5e0085d51b8227ea40e702da6c1ff8d4e7da406deecdb5471607ad7aa
d8::yfxyg8jm46,71,yfxyg8jm46,COMPLETE,,0.062482956383534134,0.12988120670739975,0.0877782597677748,0.0701297680177714,,0.071585026576649,0.08437144349062582,0.12988120670739975,0.024199870209579765,0.11926173218843372,1759,1872,0.9396367521367521,"{""74t7kcdgkr"":{""acceptance_rate"":0.9416666666666667,""accepted_proposals"":339,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":0.9948979591836735,""accepted_proposals"":390,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.8575581395348837,""accepted_proposals"":295,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9385593220338984,""accepted_proposals"":443,""proposed_variants"":472},""ykhs7s2dck"":{""acceptance_rate"":0.9605263157894737,""accepted_proposals"":292,""proposed_variants"":304}}",B8,wavelet,high,"{""level"":1,""wavelet"":""sym4""}",-0.4506844741606575,4,8,prediction,global,mean,mean,,prediction_variance,0.18110807548025737,8,ridge,"{""alpha"":0.005873459651633733}",20260891,82.85882872715592,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,2978d0121fddced33c0ca8f785abefc0e55fbe9f23dcfdd08d417c27d57fec3a,898b4301bc8729b70b7ac207811bf61877186289e7bcc08bd5af0b06a6c69e9b,9fcb04b1587889a8afbe189248f3c29c57d7c17dc05c9a67d9577ecaec429c9f
d8::ykhs7s2dck,0,ykhs7s2dck,COMPLETE,,0.06692822309542852,0.13091698777640848,0.11061635419517675,0.06769092090584768,0.12229626891951328,,0.09968975097847495,0.13091698777640848,0.02721333667361077,0.13514033158993813,238,238,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":45,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":49,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":43,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":59,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":42,""proposed_variants"":42}}",B0,gaussian,low,"{""sigma"":2.0}",0.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260820,16.854244384914637,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,18b081bcf614726470b25f3b35e234eed0e05aaeb2544fa6515a7d69d82fea85,94562a50d85e5524729807699516ee44dfc4e516c3f80f84deafdbfbe830da91
d8::ykhs7s2dck,1,ykhs7s2dck,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46",0.07495614390760723,0.1685756937332924,0.12901450658046876,0.07935251832298268,0.17122125846688827,,0.12462402420224787,0.17122125846688827,0.04156617713654333,,86,238,0.36134453781512604,"{""74t7kcdgkr"":{""acceptance_rate"":0.1111111111111111,""accepted_proposals"":5,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":0.5714285714285714,""accepted_proposals"":28,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":0.32558139534883723,""accepted_proposals"":14,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":0.3728813559322034,""accepted_proposals"":22,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":0.40476190476190477,""accepted_proposals"":17,""proposed_variants"":42}}",B1,gaussian,low,"{""sigma"":2.0}",1.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260821,17.510164750739932,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,03632a69193f98ebb40a41c97b7c52fc4dcec19939d184d26b2b462f845586c4,4b64125da827961c24227fd0aaca65aa359c9bc9e2a523a178a21f42d1f1d779
d8::ykhs7s2dck,2,ykhs7s2dck,COMPLETE,,0.06717639146626522,0.13094270603872993,0.10974334205050713,0.06755173038242457,0.12187622002648843,,0.09945807799288306,0.13094270603872993,0.02705462568582872,0.1348992170711484,1895,2006,0.944666001994018,"{""74t7kcdgkr"":{""acceptance_rate"":0.9222797927461139,""accepted_proposals"":356,""proposed_variants"":386},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.900523560209424,""accepted_proposals"":344,""proposed_variants"":382},""xcmzfsbd9t"":{""acceptance_rate"":0.9174852652259332,""accepted_proposals"":467,""proposed_variants"":509},""yfxyg8jm46"":{""acceptance_rate"":0.9970326409495549,""accepted_proposals"":336,""proposed_variants"":337}}",B2,gaussian,high,"{""sigma"":2.0}",0.1,4,8,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260822,101.4022151818499,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,0948a608afcaa235a58428179619dff49d4bf40d460c9ccf336cc2fb4b749ce4,60ea66318e2b5bd20b104b693e0b0bb1e2bc059be17102c175aa20a1b99ac242
d8::ykhs7s2dck,3,ykhs7s2dck,COMPLETE,,0.06689506436805853,0.13083242268304857,0.10926062479911897,0.06768816611227038,0.12180767103558864,,0.09929678979961701,0.13083242268304857,0.02701662756757876,0.134706558227137,1901,1993,0.9538384345208228,"{""74t7kcdgkr"":{""acceptance_rate"":0.96,""accepted_proposals"":360,""proposed_variants"":375},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.8955613577023499,""accepted_proposals"":343,""proposed_variants"":383},""xcmzfsbd9t"":{""acceptance_rate"":0.9270216962524654,""accepted_proposals"":470,""proposed_variants"":507},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":336,""proposed_variants"":336}}",B3,fourier,high,"{""cutoff"":0.2,""transition"":0.05}",0.1,4,8,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260823,120.88272025668994,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,bbfa8140c9c20d7353dfedff3cf113976122343028d3f2ec2fe6378e63edd264,79158ba889d894918a8b0363735871479c7087f781430d381c99299bc23096cf
d8::ykhs7s2dck,4,ykhs7s2dck,COMPLETE,,0.06666916716200026,0.13113738607814165,0.11035789605275698,0.06759144852780184,0.122391774956227,,0.09962953455538555,0.13113738607814165,0.02734515244456251,0.13514839631937722,1904,1951,0.9759097898513582,"{""74t7kcdgkr"":{""acceptance_rate"":0.9473684210526315,""accepted_proposals"":360,""proposed_variants"":380},""cgtnjyggtm"":{""acceptance_rate"":0.9949238578680203,""accepted_proposals"":392,""proposed_variants"":394},""w68dtmpfyf"":{""acceptance_rate"":0.9856733524355301,""accepted_proposals"":344,""proposed_variants"":349},""xcmzfsbd9t"":{""acceptance_rate"":0.9711934156378601,""accepted_proposals"":472,""proposed_variants"":486},""yfxyg8jm46"":{""acceptance_rate"":0.9824561403508771,""accepted_proposals"":336,""proposed_variants"":342}}",B4,wavelet,high,"{""level"":2,""wavelet"":""db2""}",0.1,4,8,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260824,898.8066330510192,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,e9ef83ce54de6764aa31278fcdc0abffdd522afadac042fb1e00792a787283e1,24b4906ecd9353d39e036f4ed9cd950b285105b0ab5032ea9a0c45d24aaf16e2
d8::ykhs7s2dck,5,ykhs7s2dck,COMPLETE,,0.0669599949320021,0.1307756714613474,0.10950333876367929,0.06723956584471116,0.12254531240669023,,0.09940477668168604,0.1307756714613474,0.027235502712497597,0.13482224481827265,952,965,0.9865284974093265,"{""74t7kcdgkr"":{""acceptance_rate"":0.994475138121547,""accepted_proposals"":180,""proposed_variants"":181},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9502762430939227,""accepted_proposals"":172,""proposed_variants"":181},""xcmzfsbd9t"":{""acceptance_rate"":0.9874476987447699,""accepted_proposals"":236,""proposed_variants"":239},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168}}",B5,gaussian,high,"{""sigma"":2.0}",0.1,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260825,44.7853666129522,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,e53a0b42323762e4a972a42c05602f71dbd4449f17a38ce8e122119372f4812b,b06f550d6b295d34c45ec6783c6802bd06687c24576c6a6ecf3070650e253f4a
d8::ykhs7s2dck,6,ykhs7s2dck,COMPLETE,,0.06671445972488507,0.13108518736598537,0.10983348158667741,0.06750587428443953,0.12260390778385186,,0.09954858214916786,0.13108518736598537,0.027337517765296523,0.13505363076719384,952,962,0.9896049896049897,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":180,""proposed_variants"":180},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9555555555555556,""accepted_proposals"":172,""proposed_variants"":180},""xcmzfsbd9t"":{""acceptance_rate"":0.9915966386554622,""accepted_proposals"":236,""proposed_variants"":238},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168}}",B5,fourier,high,"{""cutoff"":0.2,""transition"":0.05}",0.1,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260826,46.07143408712,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,5a29a2e062fb974aab79180862e8961de051ca9143d28d7c81b5ac599a840647,836fbfd8e7ee6202dc595670c21c991e6ef22ae03b45934182bec97fc61882de
d8::ykhs7s2dck,7,ykhs7s2dck,COMPLETE,,0.06712761434823947,0.13071885037991202,0.11086991124548214,0.06789880029661298,0.12239480116555997,,0.09980199548716132,0.13071885037991202,0.027107986241299186,0.13519250670626926,951,968,0.9824380165289256,"{""74t7kcdgkr"":{""acceptance_rate"":0.994475138121547,""accepted_proposals"":180,""proposed_variants"":181},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9193548387096774,""accepted_proposals"":171,""proposed_variants"":186},""xcmzfsbd9t"":{""acceptance_rate"":0.9957805907172996,""accepted_proposals"":236,""proposed_variants"":237},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168}}",B5,wavelet,high,"{""level"":2,""wavelet"":""db2""}",0.1,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260827,62.23264648485929,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,243691969babe1b4b3d58995ac8014736545ddf69bc9d1a0b8865f7c5d37a5fb,e68b816069973f280c66707fc6f6b8f4a5eb55a392b0de80f54d00c62f1bcd72
d8::ykhs7s2dck,8,ykhs7s2dck,COMPLETE,,0.06695999493200215,0.13077567146134736,0.10950333876367936,0.06723956584471115,0.12254531240669027,,0.09940477668168606,0.13077567146134736,0.027235502712497597,0.13482224481827265,952,965,0.9865284974093265,"{""74t7kcdgkr"":{""acceptance_rate"":0.994475138121547,""accepted_proposals"":180,""proposed_variants"":181},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9502762430939227,""accepted_proposals"":172,""proposed_variants"":181},""xcmzfsbd9t"":{""acceptance_rate"":0.9874476987447699,""accepted_proposals"":236,""proposed_variants"":239},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168}}",B6,gaussian,high,"{""sigma"":2.0}",0.1,4,1,feature,global,mean,mean,,feature_variance,0.1,8,ridge,"{""alpha"":10.0}",20260828,45.862332690972835,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,c7a6f9596cf1115660354152169af67dab524feafd374a00d9b81b6b897725f0,4c646dc86825fd2a3e118b9014da51e8aaec7942b08a94ba23e7f7e9c6435123,612dace0658f75df6dd89192d881fbadf8798f70eabd3ec3f3b20a1a63f97a1d
