outer_domain,specimen_id,dataset_id,predictor_state_sha256,trajectory_state_sha256,cache_sha256,state_count,decision_state_count,candidate_count
w68dtmpfyf,q8-32,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,b1a2af1bf420d163a2a4e54e51b87ae37575c57460c93b3a640677fae352b6b4,cc5bcb4ae70ceb6cbb942a603e2b0d214d457f78700524748f4dcf31a84115fe,36,36,2127
w68dtmpfyf,q8-33,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,77b6f58d26d7796990fcff48a89483303a66553a91bd4e45bff7898a4b3e6406,2b05df5c1187136627c30fcf846e81a1640f90e84f780fd03dfeed8cdffc8fe3,36,36,2089
w68dtmpfyf,q8-34,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,e116480a4e10fe16629b8c15d3cb168de990fc908bc8f144de3ff689d3259bf1,88edb930a184104ab926b01e3c4589f9a255381af8e9eddc176b7e49cd2f60cd,36,36,2114
w68dtmpfyf,q8-35,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,b772bac824988702b97a6b64d6691f66ccc1ea77205f74f3bbc3d7b10c025929,8b661a8b32296b5b01dce4954fa97ed3311bf61c954ef0751a9a5a7c271ea702,36,36,2092
w68dtmpfyf,q8-36,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,c2a71985bd134274ed4342cc423ad915d6da54ea46bcd5d6ad896c2a465d4159,508ee025c165100e664bffaf34ca6ed875daf9ec61085be945b0fa4ef85f5c3e,36,36,2067
w68dtmpfyf,q8-37,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,1975adb197d5cbaa4dca0bf2303cd5c3a3881be2dfd78e98f28fa1e65b338c0a,956e9fe02bec8331d253b916a99998fab309a74849e5af944a79562e36cff745,34,34,1960
w68dtmpfyf,q8-38,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,885e958e25bafe3ba56a610aec920c21dbe4639d6f60897d0fa8484d39e8ef5c,eeb99d7c767d33dc4c407b367cd859e6e6283d20b4721aa9ae37b7e6c6a5418f,36,36,2060
w68dtmpfyf,q8-39,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,2837e05e676f6ef94bf8249da7baae799a67b2d512492479c9b81b47446033ea,85aab573b8ef97ac6c865f0bc61d70989bbfb2efc537cb7a9ea9a3d18c1d8c47,36,36,2077
w68dtmpfyf,q8-4,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,e0b2a589208666c61d638236f0e47e079ab3140929fb7f6504065e3e84b1c175,2c85a96cfb8945bc77de8dd01da76e7e609d6be7e993e96102f4e34f02aab99b,38,38,2197
w68dtmpfyf,q8-40,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,3d80c40335b6ed919ceeb34f41ae5c379dff2d7f489346abac15e0851c4b56c4,d6e48a0df7c2e54046622a6b810e48267991dffb3da5921d63ff54f6053cde7f,36,36,2083
w68dtmpfyf,q8-41,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,784e7bc42bc911a11001d04bf21a8bae31f811584ae7cf5e3e833a519ec1c26b,a4aa1271e0d8f69183fac29fe01a41e837da1ee80403c1255a4a82e21b50db33,38,38,2204
w68dtmpfyf,q8-5,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,31b8ec6a67882dc04acc68e781a58b9e189278515e88ec7b69ce3dc442b17823,1925bed310ff074fad1cef9ad3d175b13a4f3701afe99ec21a0c94b79d833b72,34,34,1979
w68dtmpfyf,q8-6,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,271a9de89963dcafcdd315c04f64da89136059509e94c20066d312a3e01c84d2,eb3cb81c9b7f15db0a109d99763405864fabe83cd7325542b6c5e52639ce9690,36,36,2066
w68dtmpfyf,q8-7,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,0d21105fe8ebf60ada32d4746a72b332a5a74686cf5aaf2b100364a66d432ddf,40fbf3ed4f456a313f15458c5135a0b47d4440579913d7e16f96062df4de8db9,36,36,2072
w68dtmpfyf,q8-8,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,e22705ff6adb5db1228938bbee98246c24a4881041a1d8caa7b68e9f092d9caf,e74322a4a3ef099507fe421e1566823c638d0b4625eb6a153d1b3887f2d37690,41,41,2420
w68dtmpfyf,q8-9,ykhs7s2dck,b46e7c1df63c71510c10d67f72735a7be95d96319ff40541ffda689b025410b1,44c13dd58710a204bc81f7dbe034543ed64070156b2f88cdf565ef1589ef4e9c,21181370d04e4047267ddc3f7be3e680e6064f37646a1ca7ef0fcccb4cfafda3,36,36,2057
xcmzfsbd9t,c8-10t,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,321e6388b9108529806b5031a429dbfdb14ac6daff8c54cfd7a962fcf054143c,79e1e4a4cb7ae1f828fa54497d6168e701d9102bcaf5d38600b569dce949434d,36,36,2063
xcmzfsbd9t,c8-11,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,a7440d7b6db2848af8b5a9d965bf99a3b5c62a6b5534395629a0c2710879c25a,ce9d60466779b9e770d927c327466e4c912d3163d3a33757dac84533e4f96609,36,36,1961
xcmzfsbd9t,c8-12,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,ac3681d164ef11b60d2abb76dc414ebf371abca2b872840cb824b34b7fd96154,2cf8b9814b92b770c012c2973b7c9678fd7201bb68c81eddda9f697e12b12ef2,36,36,2075
xcmzfsbd9t,c8-12t,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,64dfbd2f647336e3d9ae256896172f7b4d2f20ed5695d4cc6004f1fadaab2e8c,ef3d8164d2bfbba7077c230e3cee87639d4db22422b2e5c8e6c437440190d8c5,36,36,2087
xcmzfsbd9t,c8-13,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,08194aa6ccda0c154c62003453293b705d777b239335168832c323cedceb3a96,94f1dfec8eb8ee2107d366330e07029a844fe9aacc0b2c34e448d3181858ad5f,36,36,2016
xcmzfsbd9t,c8-14,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,c2adf09fc94e86ce747995e4dc77a849734d86b9b903a4063ecb9d2df8d44530,ce30403992b31b7bf0a98044222bed0c622940071a4dcc07121a67b8b0051caa,36,36,2089
xcmzfsbd9t,c8-15,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,05b383c0c9feedee0ff42ed25dc091b85333f55302c358a85d83eef3a3120b43,8b2505d2170bd9a2609ae7effc553c681f4d975120ab8de7b59b0aae8492247f,38,38,2147
xcmzfsbd9t,c8-16,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,7877cd597401b296b9802e312f98ebf757fb054d7de82bf6ab20a0784d6859c8,23d9cf68d50d358b9edee9b1b1dab3b096c955a318bab35c5f5b9430c6d52ba8,34,34,1922
xcmzfsbd9t,c8-17,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,55480d7d915b8fe0d173e837e7eb8ad97edd5bdd274d8b9df04e0089cc87c993,f8cc7f754e7ffd89075b687bd3621874d2c06c9862722286e3e01b2f880afe6c,38,38,2167
xcmzfsbd9t,c8-18,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,0eb2e23e098939961b25001b92e8d693fbd64bf2bc57187e5fdc851734c53e97,68e7eece864d30fe4388a755d58346cc55053ea9782c0becedf9f324f157cbc9,33,33,1888
xcmzfsbd9t,c8-19,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,5a6cae5685b322254da68160a29c36bdb45bda6428aeb32437641756c5191d05,9a9965bfc22c125afa58e9783fb969ab70418a07d947a5e9fcfc4a05d7ebc150,36,36,2106
xcmzfsbd9t,c8-2,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,2445496679752d83f05780ee25cecf18269fb0f32cb2148cfdbc549bf8c9668f,e453461a8c6ac76e7cd680f57e041cc9dd6af0842c0bcbf5b31c55bed2d10d91,43,42,2328
xcmzfsbd9t,c8-20,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,6c2da171c7f1d52697f17f64835cd42ed9c754ec0d99e27266630e2eeef04727,bb5f8be20170873a1038ba75c8072b54c1686ed541d43e737bd32f0248d86144,43,43,2485
xcmzfsbd9t,c8-21,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,b41f26b0195bf0127a8c7661abaede7d52907ff01ffe75fac0e84397c82b3eaa,687133c6d0aee88d53b333302030b08da7f6bd47e07c4384cf1f1a3fd79bb994,32,32,1854
xcmzfsbd9t,c8-22,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,b03e0ce816ce37e3d6063b63ba9a4f9ba3d061c30270298eea09922a4b80d309,c514e24cfb1495dc6ae07b97c78cde3396ec467af4a455d1dcef380e5f5bfecb,36,36,2075
xcmzfsbd9t,c8-23,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,56a910155e511f8d486e7a5b42e3fc6879685be7df6bf7df54c44760a645f44a,91a34e984126b688267d5e3e6e5fedeeb35cbe7c1380051397245fdc63b03414,34,34,1969
xcmzfsbd9t,c8-24,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,d1b3f3c15fc01963156a20ff472078eebe1c20d53c028e9ec2ec95f68ec11362,0e9a817539cd3b6bec91a36a1a1ef249a0f7bf6dc1bb3688cdfcf2f3d0032434,32,32,1856
xcmzfsbd9t,c8-25,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,e42b339711bb26f1d6f29ab544e576727dbf3d88f6598d98581f99316f874042,987f38f5d6cd9c86ede96bdaaf6331bcd88fffe5fc5843a8d6f0f5564bb2861c,36,36,2088
xcmzfsbd9t,c8-26,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,5fe33ffa0e8c4c81cd9ad2978088d411a2060ab0bbdada9b362a917dd35b16b3,afa3ab129590089fb3f0143a4e4b2437737f10b7eedc7f26fa90fc86dd90caf7,34,34,1957
xcmzfsbd9t,c8-27,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,9c27dfd89065fb09a67b1e81b60a57c4541f514c28cc5923abc4acd39c69c3b7,9a470f98da9a1171871e8777e669f0d1132c14cd855c7e9c6768005f3f1369d1,34,34,1984
xcmzfsbd9t,c8-28,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,ce6e67dcb805bd077a1d84650ea316d7472bc7b1a2b7880a1b8f24ff0ce04314,f50dbad5793bc9d9a2fbd04f7978493b2c6f4644cb80d5f4c4057d8491a433a6,36,36,2089
xcmzfsbd9t,c8-29,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,fa6b94c93a192133eac1f3baa43c58a0295c4f661f77d8ee2ff5f0802489e583,3318c8d340af98014416d144db92e734f46e547de78cb7ba6935eacdbc263f4a,36,36,2070
xcmzfsbd9t,c8-3,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,be1c6b269f4165c43946a68e1b06735e28909355871196d742f7ec9d506d8c2c,381cfa635a0eaa8c729a87adc353ac77ccf15ab1019923e4f4b9663fa087b20e,38,38,2144
xcmzfsbd9t,c8-30,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,df62d2ec177f552ece381f91822ee5fac12248ac0e3fd9416eacd34a2e21d0e6,3af92c09637f4af931f862ccc1852b0e69deb7e7a5dc9df901e12986a26729aa,36,36,2043
xcmzfsbd9t,c8-32,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,65a757a449ecf49f7e5129e73549ddf89a7712e4e69ddaa6c263a65a295f5109,203854cc1d4c432404816282a704d52a009cccf71ca5c568535dcbdad2227a9b,34,34,1984
xcmzfsbd9t,c8-33,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,748bb0122870ac943853c12003eaf96505ecc3ce7d00fa3acaf91e06b61cd226,74e2c355687f147331526de55e5ce9b0a9d6cd8bef786683dce554d687dc3ee2,39,39,2209
xcmzfsbd9t,c8-34,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,78d7aa860b491d939ff6dba1afe4369ffe4a3535e3381a513f19b478e8d95de6,3a70170df87aa6f48a99f70af2b824ddb5d1d38faa714e224ad8ffcfd065451b,36,36,2067
xcmzfsbd9t,c8-35,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,1b4461906f8e208c0d7fb753a42071712f297599da27799b0cbcaedabb94ec7c,869b34b18b3eea3ffe46548f9040566d3a08e3c26380141b7d1dde618dba0289,36,36,2068
xcmzfsbd9t,c8-36,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,e26ac23868a803ba9074730cddaf18e1f1fa426d8c7696b04bf61c254cb61e28,b9eecdbca47ff2f3367add6fb69db1a47cf84571e6ac72d40d596cd6cd47e8a9,36,36,2094
xcmzfsbd9t,c8-37,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,8a0fe00ccdb5ed89a030ce737c13ff2fbcee478cf83d7cc8edcc6a3444a5b8ae,8b5f6ac746fae71f2cee7b7207a1b54029d3cb9bce4c5237424cc89627acb2bd,39,39,2221
xcmzfsbd9t,c8-38,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,0643ef640eff61e013758c042324dab60503cd9a8d21931bbc52596c835bb599,b652fa1a46def8e3170df541a746eab1b2b7591684c5d7d82bea869bd9397a8e,41,41,2382
xcmzfsbd9t,c8-39,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,c329f82894ecdcda978176e319577e57e9cd582043f1a430e004b29125fabeec,7702b67cd0183aec6bb7f1bf6cbed2e358f39c6da834fd4ef328273d936134d4,38,38,2189
xcmzfsbd9t,c8-4,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,a5816ef0ecae84db764094411c0b3153824d264c43508880d9825f4b47ca529e,3443963c6d9c8136aa79eda334276a6b3673560d78c1f2055148662ab0223e26,38,38,2178
xcmzfsbd9t,c8-40,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,a82422a9e7a000b673d30b13eaf2b8a63c6435c956f59317adf58c27c530e034,fc4b1622523d65d2c5085593e3e80dfb9c5d92990646898e1f5e10147f00c018,38,38,2226
xcmzfsbd9t,c8-41,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,983860791910a9f2b3d44d18e8ea81b3984e36782f1e234c7b90fa2552dc1092,25df5f78a86df5aca4d31e66ecf659eb2e62942ac6e9df1c64137752cd2c0687,34,34,1960
xcmzfsbd9t,c8-42,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,2356908420f3c5456c48db4d3c94150ce1ca36bc53c88500f066d2db65747137,486cc29d36b83160895beaf645500da26983a0cdbf5e921be86a07afe32b058c,36,36,2065
xcmzfsbd9t,c8-43,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,9656c9f2fec9cada135ceb4809112b8d0adc2736e7ce0637d237822b2c1830d3,40d7114e2103a045bb79d1096342362e7494df5c41278d2e72ee2e5e45822c0a,39,39,2260
xcmzfsbd9t,c8-5,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,c74916dcd66cd7f473823c60196cd379b124ef448b41136c1a5901cfd4895e91,c3aeb7af1a43d8dc882c2e65f7a601f14859bd98427ff2946d91faca59aac930,38,38,2281
xcmzfsbd9t,c8-6,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,191d2c873c3160f1fbed8454d173d733436a6e0fb88d0db0ed9805ce13cca88f,52be24aeff3af5eb0010d449b2caa9ba21a4d95c9a81781d65a1fef58cf60147,36,36,2061
xcmzfsbd9t,c8-6t,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,df15df7b2f993b8388eb36258cba8492237b6b77713f13fcf8c9bdb955743282,0167e2bc674ecad8772f866778983327746e36a1cbb8d99383b614183a7cb0fe,37,37,2172
xcmzfsbd9t,c8-7,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,cbf1ca64f12922d27fac1c26680f280ffb93a2bc30f9d6d05d0474df70b541ca,18c8cac307a9159a99b92cdced0ca1fe391e2201ce6fe6d5f1fa08aa04310219,38,38,2175
xcmzfsbd9t,c8-8,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,d549815b000ee82fab669cffce3275a5690a421cc5bf691e44d053120eaa7816,0fc2e3be9fa9728b26816bd8f514fef79e4ddb53f8cddf61aea36c1943a91431,40,40,2266
xcmzfsbd9t,c8-8t,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,1c6b12d25b78ae81b946c93a49742a66edb7a42a85e7857c5e406bc6e176dd32,2debdfdabf7ee2f99b18e263f64bde220c8820ac9cadd091f1536881d9504766,34,34,1988
xcmzfsbd9t,c8-9,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,11be0e9e13b92cedac7cf70c9e822bc1aa069294fa16a2793c5a92994b2907e7,f17207e65314e423f8c5ac72504ef4a08a200038f56f52993f136e9b44e583f9,40,40,2293
xcmzfsbd9t,c8-9t,74t7kcdgkr,004e0d715b7935242da673d7a870f4da25c8e6b84b4dc9a1d2d31384d3cb0b86,45c12df25434986390de0213638ef1981f2d75bf561a3f5f7c223ce9ace9edd8,dd18eeb4094b11ea003d1bc7a6f19767103986703f616baba197d3c465f6d68e,36,36,2077
xcmzfsbd9t,q24-1,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,d18d938d3aa4683f15edeb87b18187334d8c2c02f0ea84cde8ae25b1ff1a83f1,89fb318ddc3004c67566a781a54125fcf1a07ccc8d0c6b67c845f4bd5db5c69a,36,36,2093
xcmzfsbd9t,q24-10,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,0cdca492d9fc2d793451f688b9cce45561c3779352ef9044c3fa6b33aa4530b7,09b266b962af1c5ab75bbd227938266be30eedbf2bb195793db931ea00ee111a,36,36,2088
xcmzfsbd9t,q24-11,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,9bf3bec124213845774cf2b111282acd1b5c21064adaacb37593f92572c630ec,b1a418912758bfbe10f7f80bd3120be970079a6d782ec37e43ef33023ddff158,36,36,2043
xcmzfsbd9t,q24-12,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,f79588b72fc6e4eedb0bdbc9fcdbb64187930d152e2c776aeeee49ce2f307baf,870a6158a02389cdb54553a51119e2391362592480775a9a746e635f74ae1382,34,34,1967
xcmzfsbd9t,q24-13,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,275705228d84e2266782619c649324654c290e1a6fca4ea497147e360413321e,eaa5fa8389b5f415af94be2679373f256c763fa455b06dac79f0ae39effb0d32,34,34,1976
xcmzfsbd9t,q24-14,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,8532ca0f26873c99d0a5809e10b3fc1b8ac73efb39b1d7821a2523b6a10f280c,63b12f9366cfae60d654e0e588f0a3e94ab910971ca3ab9065164fcc1ce93e2c,34,34,1951
xcmzfsbd9t,q24-15,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,6f0892524fe088cf680014bdc59d8348de6377760b12ca885f9566584d41c1cc,ade05614eefeb1dde8051418f327af5dcc5bebc655b98aa75cf7951bf8af1946,36,36,2073
xcmzfsbd9t,q24-16,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,c35009d1c8841568db2ececa01e610a73e18147c2fe9d20298e4d77efa1fb894,633b7a1173a465973e6e9c523fa340466594c6f3e43a9ae5fece6d6342e8d821,34,34,1987
xcmzfsbd9t,q24-18,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,fa984c60301b60c505307e4967aa851d6464de684725fc6f17073203d40ab599,e7327ac1eac3c212d0359e18b08bd2e7738f574c6aa0eab67ec726b57d2f205a,36,36,2057
xcmzfsbd9t,q24-19,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,73e2835cb781bd811a3605ed3ddac84a8653b60a00eb0bba87f3d20525e34202,f61803d14cbfc1f2f63220c3709cf875129363acefd4211f749256de31d26d61,38,38,2253
xcmzfsbd9t,q24-2,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,f7ff47dfa49ed84fd515808d81dae9e8ce0bb0cda64e44c27a14f4db82e6fdac,08a7e684051d11c0517ec0f764edcf2c9a8c01297dd7c5203761352d118368b0,36,36,2115
xcmzfsbd9t,q24-20,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,91f0ec8d49aa794fb98946aa67d0086d2698a5a5bbf58cb60e82b0d23905b185,259bba79adb91ba4a8fef72e585441a9abc68c23908a648df05d04c0b6c1756f,34,34,2001
xcmzfsbd9t,q24-21,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,ca3c28c526a2eba4d2e819f3d927809e8fddcba4df83db24c73f41757aeed7d6,127e36abc9af854f482a9cc29d1c9d67f76ce6eeb2072752a1f0889277fced6d,34,34,1966
xcmzfsbd9t,q24-22,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,24026ba2d07ab8202df8071ffc13022571c204ec9581f0aa63cb654eb6cbe605,c7bcb501c531e0260eb2b3b1fecc74c9043c56f52297a21f96f07b802cccbc16,34,34,1956
xcmzfsbd9t,q24-23,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,2208d3894a5f5f490f11dc4743e6fdd0671d40b7864f296232ccc9adc78e8b15,cb733e12b1db379f92c8f31da6eed9025976e1787bc048ea6e22baf0b38af76e,41,41,2346
xcmzfsbd9t,q24-24,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,684706cd586bcc72617e64e83418a7330c43d275ea086d79d0991526862cdd1f,74e61d62997b3e063630079d922b62e98b2342836f296ca99cf6eda8a3657d46,32,32,1837
xcmzfsbd9t,q24-25,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,d1441296feaf6709534f75ca94d51a66adb159b3bb07866e7212c74a5277c921,f4e081938dfd90442b276db4907dffde169f47e95ca266f6d9ccf4ba3753e782,34,34,1979
xcmzfsbd9t,q24-26,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,2200f03a84070133753cd5e746428ba04591dac775a99cba7568f1afcad42fcd,f47f4749158cb19c1430e3451b41a1628a162d3024842369fa425d50e0a9584a,34,34,1975
xcmzfsbd9t,q24-27,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,ad75be453da874c6a8056e2d8eddedf670f25643f8f11e8af10fd9c39e18cb34,a7c5aa2ac61eb84ba4ab86bb4db324d34e4f42f6f1ca0388fce3a18a0d5db1a9,36,36,2101
xcmzfsbd9t,q24-28,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,21cdef72b5446617841bab938d2848cb294b0fefaa1244b9f53adb017ae0348e,96babea99cbf0ff660d3c9e171cf98cfa28376f38370f91c165046700f614be4,36,36,2097
xcmzfsbd9t,q24-29,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,a5d9e571d4da58d681626464649a1ce6dca9003f002d167f10f9405f0652767c,bf1d06d2a908c19545e567a15a38390a3716412b9306d4a77efc4454578dec68,38,38,2169
xcmzfsbd9t,q24-3,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,ec82188bf75a5c44c30da969c8fe5139062220779d4b6e1cca917e3921556cbf,c8a1469a7b67c175f20c5521f32220633c175fc02028c1ecb64ebdbcc0b8cc8d,38,38,2162
xcmzfsbd9t,q24-30,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,344d1b073c478fda71cd4ab7232cb170857c25724c714f838ff4b2946e9c979d,97f3162cde5b3225de7970f73015906f3af9fe2f2b7628af85710da4fb61570a,36,36,2086
xcmzfsbd9t,q24-31,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,568bc60de58935570e63a96cdb80c2ec59c207c8a505198325dc1b72fdce5c25,94d2cd5f7cb2262d8977ce7ee159fdc434cb491f679cdb0005c9192e8f71a6dd,34,34,1957
xcmzfsbd9t,q24-32,cgtnjyggtm,b640fffb42b4b73b421eaf5b0abbd55195e9074890323e4feff6b3f687a54943,4d65709bbd9dc03df3cecbf9bb823ddee9abfd30a9afe96a4d1a9d9a06cad9a7,c54fb168b7636bf528bed079a4ce952ccfe3ae1162efbab7810c716c0d4826aa,43,43,2418
