outer_domain,seed,epoch,weighted_pairwise_loss,policy_state_sha256,teacher_model_state_sha256,training_state_count,source_specimen_count
w68dtmpfyf,20260825,23,0.6769002825290066,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,24,0.6757764101022558,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,25,0.6745984117353843,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,26,0.6733655413327,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,27,0.6720568741094741,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,28,0.6706584089684824,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,29,0.6692287085838318,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,30,0.667762360302646,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,31,0.6662483164058962,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,32,0.6646841456168235,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,33,0.6630649417535082,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,34,0.6613981037246514,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,35,0.6596861556893048,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,36,0.6579430224776456,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,37,0.6561738864017878,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,38,0.6543828408309648,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,39,0.652573389658515,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,40,0.6507524467191327,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,41,0.6489277941151181,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,42,0.6471264171536896,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,43,0.6453633553612093,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,44,0.6436802960626473,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,45,0.6420731157945685,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,46,0.6405347840657791,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,47,0.6390729535746482,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,48,0.6377096876635651,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,49,0.6364273619058349,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
w68dtmpfyf,20260825,50,0.6352236082102105,61918ce971f968b25594a2eb2cdafcffe8ea6511108a7acbb0b2f16c405ef271,f915f27e491f8b5f3cd5459382c152a014629a9e8919e02fd42e49a406deab67,8820,233
xcmzfsbd9t,20260826,1,0.6942131876374823,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,2,0.6934280392920124,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,3,0.6927473894867844,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,4,0.6921750117167963,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,5,0.6916125593101163,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,6,0.691054103836639,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,7,0.6905078277518208,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,8,0.6899445857104117,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,9,0.6893624025167046,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,10,0.688749265999258,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,11,0.6881168600186657,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,12,0.6874557625252966,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,13,0.6867796158913022,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,14,0.6860598417470659,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,15,0.685291597687048,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,16,0.6844670636250859,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,17,0.6835753799655819,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,18,0.6826227737680371,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,19,0.6816199563174166,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,20,0.6805669140318836,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,21,0.6794694451004923,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,22,0.6783374283247231,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,23,0.6771514739176647,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,24,0.6759079613289101,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,25,0.6745963837593473,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,26,0.6732022692965235,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,27,0.6717322081527064,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,28,0.670203981471586,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,29,0.6686265694381498,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,30,0.6670014186903757,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,31,0.6653196028011532,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,32,0.6635851826808313,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,33,0.6617963388460074,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,34,0.6599557947747288,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,35,0.658069393908657,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,36,0.6561475187570095,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,37,0.6542342675047833,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,38,0.6523380702750446,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,39,0.6504462224960081,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,40,0.6485697425521435,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,41,0.6467296873038831,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,42,0.6449376422771081,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,43,0.643204931814582,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,44,0.6415414669028976,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,45,0.6399608769217083,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,46,0.6384766115226163,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,47,0.6370915938447592,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,48,0.6358157584841152,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,49,0.6346494567999675,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
xcmzfsbd9t,20260826,50,0.6335844700779988,e2baf9ab90025aa0983735614e60e6e7403d3757e17259543f23cfb223955521,393ea4b45f5434763a577ce0921c1c394cafdf33cdbd0ff9a385144cdccfb010,8113,217
yfxyg8jm46,20260827,1,0.6918263855989923,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,2,0.690308521504424,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,3,0.6890694889013067,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,4,0.687888093068901,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,5,0.6866726147967934,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,6,0.6854369907322402,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,7,0.6842002782968882,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,8,0.6829600261111293,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,9,0.6817303330818587,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,10,0.680490816122486,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,11,0.6792246866656687,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,12,0.6779165135183765,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,13,0.6765693930769109,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,14,0.6751784000243154,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,15,0.6737346157115851,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,16,0.6722342442854693,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,17,0.6706618360949607,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,18,0.6690348973528579,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,19,0.6673682211142581,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,20,0.6656669072866975,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,21,0.6639179752211268,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,22,0.6621803754893186,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,23,0.6604687777354457,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,24,0.658758846638874,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,25,0.6570637809768463,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,26,0.6553888114448541,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,27,0.6537355580096067,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,28,0.6521592573865524,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,29,0.6506663055241254,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,30,0.6492439000028932,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,31,0.6479025591448354,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,32,0.6466544329603038,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,33,0.6455174541553514,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,34,0.6444779130352337,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,35,0.6435170853639464,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,36,0.6426262594734817,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,37,0.6417911710231362,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,38,0.640990103556054,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,39,0.6402094192530515,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,40,0.6394228273551069,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,41,0.6386265091232288,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,42,0.6378183842786362,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
yfxyg8jm46,20260827,43,0.6370055870605847,2428c42d782f78348a9d7ac90e5c57bf00045d020066c3c81382d32b2166d5d9,c6c14348b884750f0362b96b06c6e0c4a9c6d4444fd4f5488f2a66f8e98023bb,8902,234
