specimen_id,domain_id,held_out_domain,endpoint,model,truth,prediction,residual,fold_state_sha256
q8-33,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,448.39534818587521,419.82242917348412,28.572919012391083,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-34,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,419.46606446079085,431.85213448200039,-12.386070021209548,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-35,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,455.77139595723548,434.24129675061113,21.530099206624357,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-36,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,447.48382069228131,434.21723468507236,13.266586007208957,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-37,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,439.22294673787252,434.27768069441458,4.9452660434579343,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-38,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,439.83978331533797,391.73481586282054,48.104967452517428,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-39,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,450.18012872342899,399.50519661955423,50.674932103874767,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-4,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,412.5370554818623,431.85437145806679,-19.317315976204497,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-40,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,436.8744675157584,427.32568788427517,9.5487796314832281,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-41,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,455.68243005404304,433.56892727651592,22.113502777527117,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-5,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,426.78668209827958,432.03021521754965,-5.2435331192700687,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-6,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,451.1391749573159,433.70871089095328,17.430464066362617,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-7,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,419.24185976571289,387.33459953975273,31.907260225960158,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-8,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,419.20769322608794,376.07852529744184,43.129167928646098,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
q8-9,ykhs7s2dck,ykhs7s2dck,slope_u20_u60_mpa_per_mm,strength_only,430.97839811242608,416.41780528423811,14.560592828187964,b6c1b7e10a0c4845b2eb0463329737c6167c80df7b8afeee58b2afaa2d676378
c8-10t,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,552.67585247425859,482.2437771345281,70.432075339730488,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-11,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,565.53882002073237,472.96871488207222,92.570105138660153,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-12,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,535.82368173075474,474.70032741001029,61.123354320744454,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-12t,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,560.63856742398423,530.17150028844867,30.467067135535558,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-13,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,565.2264677408624,533.06708076256905,32.159386978293355,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-14,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,562.16432490942304,534.77366283861352,27.390662070809526,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-15,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,567.22680506429413,539.89008150413861,27.336723560155519,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-16,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,572.94243209011086,532.39517964735114,40.547252442759714,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-17,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,566.73531730820855,535.54211856375275,31.193198744455799,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-18,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,559.24642630734206,532.0480932846408,27.198333022701263,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-19,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,555.71941907788744,516.37933662992964,39.340082447957798,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-2,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,548.52348251528554,423.33715348758557,125.18632902769997,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-20,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,559.86431766384169,477.69943705811977,82.164880605721919,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-21,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,563.39799166558589,525.5184734264999,37.879518239085996,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-22,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,573.29549100981217,529.71387897730915,43.581612032503017,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-23,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,558.38245158282621,526.21570339026539,32.166748192560817,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-24,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,567.94329371051549,521.66834404451743,46.274949665998065,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-25,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,577.10310934132713,534.39121655200677,42.711892789320359,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-26,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,577.41810111811162,533.16338551124761,44.254715606864011,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-27,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,575.4013350019876,527.60627164464665,47.79506335734095,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-28,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,571.18300629043654,537.18295566662994,34.000050623806601,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-29,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,570.38110204134136,532.81224233857506,37.568859702766304,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-3,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,571.34832006335,488.00027693371857,83.348043129631435,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-30,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,593.5535449922146,534.68911134179507,58.864433650419528,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-32,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,530.27695515150128,466.64279503495351,63.634160116547775,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-33,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,519.46481345537563,466.29881312400022,53.166000331375415,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-34,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,534.1134451036877,490.93287574060349,43.180569363084203,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-35,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,565.94323642940924,454.86478389286691,111.07845253654233,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-36,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,500.2783044400623,439.82390444030244,60.454399999759858,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-37,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,572.82397120586927,492.41461386694806,80.409357338921211,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-38,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,554.44335636642927,497.69797019690424,56.745386169525034,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-39,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,508.99405224386385,423.19859697564067,85.795455268223179,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-4,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,549.84374288212916,453.47950708048057,96.36423580164859,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-40,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,552.63857361328871,487.40098508630763,65.237588526981085,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-41,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,557.00823316893593,528.3317851237839,28.676448045152028,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-42,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,530.4439247970314,472.06577200934777,58.378152787683632,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-43,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,522.97140991768367,478.21421305853329,44.757196859150383,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-5,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,543.62415210101915,472.70752297343603,70.916629127583121,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-6,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,534.70285854725512,450.10014964089356,84.602708906361556,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-6t,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,526.69603265839987,472.06511697096931,54.630915687430559,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-7,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,524.30454185765109,427.78842838176325,96.516113475887835,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-8,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,563.73370014603802,449.58919100400072,114.14450914203729,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-8t,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,524.60240593878461,491.30155088069984,33.300855058084778,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-9,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,579.74506653066805,478.61054574238011,101.13452078828794,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
c8-9t,74t7kcdgkr,74t7kcdgkr,slope_u20_u60_mpa_per_mm,strength_plus_design,520.12527674238845,458.39510574623733,61.730170996151116,6d5810158c77fca8038ad386e6d41d0c5e15313146bb4553b4d6eb983d1dba76
q24-1,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,301.50141152503943,254.26392131450967,47.237490210529756,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-10,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,307.50652852426254,251.51173919987696,55.994789324385579,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-11,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,309.47331661429689,242.29429346912687,67.179023145170021,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-12,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,311.28128147328715,253.6024911861586,57.67879028712855,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-13,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,298.47313204798468,249.86581533056136,48.607316717423316,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-14,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,302.78768339785751,241.41496351535636,61.372719882501144,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-15,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,303.99986587140069,259.29902076302761,44.700845108373073,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-16,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,294.9729471861134,241.38112346133289,53.591823724780511,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-18,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,297.6029640870845,244.95660752829741,52.64635655878709,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-19,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,313.50567364264504,263.66981005879848,49.83586358384656,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-2,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,297.37174002768381,248.33788977191921,49.033850255764605,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-20,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,315.77689523181317,261.20742363039744,54.569471601415728,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-21,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,301.64972663720954,252.08932536586363,49.56040127134591,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-22,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,304.373817247023,246.50310800615222,57.870709240870781,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-23,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,304.46036187485976,257.50303002879963,46.957331846060129,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-24,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,302.5411869421759,236.04825237101977,66.492934571156127,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-25,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,307.8089769776447,242.22511425578384,65.583862721860868,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-26,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,312.41511146736929,264.30687807822045,48.108233389148836,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-27,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,302.28263605628842,254.33966031783862,47.942975738449803,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-28,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,302.55361683747788,242.72169578550947,59.831921051968408,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-29,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,305.15608693867284,241.50742768860101,63.64865925007183,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-3,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,302.00243783043879,248.4796824570505,53.522755373388293,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-30,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,307.04959812281851,241.19650159998224,65.853096522836267,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-31,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,310.59982407128814,247.10282510029452,63.496998970993616,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-32,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,303.5511518700356,234.09078629287592,69.460365577159678,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-33,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,308.55601929094752,247.10299482921974,61.453024461727779,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-34,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,307.1002140401539,243.87934169136409,63.220872348789811,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-35,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,305.24862917370911,247.48740897949278,57.761220194216321,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-36,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,305.15945665069324,242.75160969707269,62.407846953620549,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-37,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,303.25434156094951,246.47297030690225,56.781371254047258,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-38,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,294.40718254702466,249.40069945658274,45.006483090441918,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-39,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,302.80867380931022,237.30724696012305,65.501426849187169,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-4,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,305.89555908416958,241.94023593458181,63.95532314958777,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-40,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,41.214779658889064,194.08103517723265,-152.86625551834359,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-41,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,41.162817136785669,189.58400541781734,-148.42118828103168,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-42,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,41.381786638042747,179.16137581793711,-137.77958917989437,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-43,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,42.195998444120896,173.96333708714732,-131.76733864302642,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-44,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,39.383849811211128,160.83744481660878,-121.45359500539766,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-45,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,40.749657162792737,183.62255335165301,-142.87289618886027,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-46,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,41.329080859057285,187.90493060429682,-146.57584974523954,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-47,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,38.38545830547897,174.86196088150362,-136.47650257602464,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-48,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,40.601114081182779,193.47405906568741,-152.87294498450464,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-49,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,54.398126102244525,200.77295020808629,-146.37482410584175,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-5,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,307.93560679261066,242.92177059021253,65.013836202398124,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-50,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,44.466416897245132,221.62925796073705,-177.16284106349192,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-6,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,306.28274534646459,241.85079529985899,64.431950046605607,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-7,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,295.66077767115405,239.5949999040069,56.065777767147154,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-8,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,310.72643735546359,235.22595318331929,75.500484172144297,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q24-9,cgtnjyggtm,cgtnjyggtm,slope_u20_u60_mpa_per_mm,strength_plus_design,302.41362632487511,242.61199766339513,59.801628661479981,430a9959a4a50fd2c6a3522a4588840b48212630cae6585c57c99b0c26f06443
q16-1,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,352.59879521854515,383.05865184638873,-30.459856627843578,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-10,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,356.84167521149044,387.13405616421153,-30.292380952721089,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-11,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,344.37104533009608,401.61864784771717,-57.24760251762109,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-12,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,331.11769480873278,391.56607473341336,-60.44837992468058,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-13,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,341.68103548356538,368.59818420055848,-26.917148716993097,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-14,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,351.93298113539595,367.33778605298238,-15.404804917586432,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-15,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,344.56558730800515,376.93510158623297,-32.369514278227825,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-16,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,346.90641724175458,376.33328267933297,-29.426865437578385,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-17,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,362.59683667018504,379.1194747719797,-16.522638101794655,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
q16-18,w68dtmpfyf,w68dtmpfyf,slope_u20_u60_mpa_per_mm,strength_plus_design,346.35656637235337,376.57530923618123,-30.218742863827856,f7ac127e4622f186858d9a6d0ffb0f2d24159ea75bba7d15b63c5cac36aa7472
