specimen_id,domain_id,published_cai_strength_mpa,extension_peak_mm,slope_u20_u60_mpa_per_mm,normalized_prepeak_auc,q_midpoint,peak_row,baseline_extension_mm,baseline_stress_mpa,zeroed_peak_stress_mpa,unique_extension_positions,extraction_sha256
c16-12,yfxyg8jm46,268.03815167916792,0.76375000000000004,419.83276925091297,0.4228607719916701,0.40668693817512297,2583,0.00093749999999999997,-0.35394597775282777,267.68420570141512,1534,9dd9aaf3b6f1e26c9a4dc2034dab194b011591d8c9ce7445599969ce3830f0b1
c16-13,yfxyg8jm46,510.901239864638,1.3570307500000001,429.62945522334019,0.48154320909574916,0.48619725285196358,4348,0.00171875,-0.85141846048713932,510.04982140415075,2660,3af849c19e07b08f5ec64c01b04f08f55d9b6fed6ad6b504158fb34f6db71508
c16-14,yfxyg8jm46,508.22887436170481,1.29,431.2418434927265,0.49440310956448053,0.50108636318751831,4140,0.00125,-0.95173946509682528,507.27713489660795,2528,1e95e28b92ca08aeb624e494c403f4d2b699fd7e2f472a39134429c31b669401
c16-15,yfxyg8jm46,485.39978698881168,1.2412495000000001,432.66259037784909,0.49562075676232409,0.50165695707363456,3991,0.00093749999999999997,-0.95343682697079468,484.44635016184088,2478,3531126df93f735bb5b186c3ea5624dadf03b7ec65954ff6c61dfef0e2abd878
c16-16,yfxyg8jm46,499.25977817752693,1.2284379999999999,442.6141348625269,0.48945753468198427,0.49434895594567207,4027,0.00125,-0.90921448878950661,498.35056368873734,2472,d813d70a7d1a372ad8912ffac398a07ef27838f9aa509c1b4fcec3b6810baede
c16-17,yfxyg8jm46,512.54205951489291,1.2934375,430.65815338827588,0.48649088275773361,0.4895711120930521,4156,0.00093749999999999997,-0.95632924098102245,511.58573027391191,2567,4f30897545e0229eb688adee4d897e1b343175a14f507903e85bceabbf6e1cd7
c16-18,yfxyg8jm46,542.12306909644303,1.3859375,424.97783134183771,0.4949886263363335,0.50139296127774169,4426,0.0021875000000000002,-0.65364495439192705,541.46942414205103,2761,29250a54271da86b281da8c1ae6d293734c068b170ffd12b1e044dbc8afa70e3
c16-19,yfxyg8jm46,247.9709323084748,0.68375000000000008,421.4000626896663,0.43696686238330595,0.42416229874930378,2283,0.00093749999999999997,-0.90298914359091986,247.06794316488393,1334,8ed38f4482085f4b0c2618f9de5b0b75058f80d4638dc7e1bcad851caebc918d
c16-20,yfxyg8jm46,239.29912959780901,0.645625,423.29956233193536,0.44112918445007032,0.42721740314176443,2256,0.0015625000000000001,-0.88854940510982616,238.41058019269923,1288,ce4c402e6c3311f63d9a549bf181887a868032fb4529c70d0b7c7e4036ae0d85
c16-21,yfxyg8jm46,207.70606102902559,0.63093750000000004,398.26516597266834,0.40773321705303223,0.37941590138164982,2215,0.0021875000000000002,-0.77042307503347796,206.93563795399217,1249,9936f8b72646216107edb656a830136a3f628de15481a735dabfb1fea1185d73
c16-22,yfxyg8jm46,488.58458234515172,1.230313,437.71720218793627,0.48281368877690123,0.48593359066445807,3999,0.0018749999999999999,-0.79224393333607668,487.79233841181565,2450,4712b5cf7f7368463e911ea57fdab9507d0b5bbbd6e25544aeacf5ff76b8ddae
c16-23,yfxyg8jm46,506.42617370505008,1.2837505,430.85058097758719,0.48210600829068417,0.4824760597661637,4176,0.00093749999999999997,-0.88722160579475506,505.53895209925531,2576,f6004a26a4e9cc42138b287610d813e8510f3065983923d9d55c3c7e1953702d
c16-24,yfxyg8jm46,523.44143542169263,1.4334370000000001,432.32520072099732,0.45636010527485954,0.45469052170781299,4587,0.00125,-0.96109270129611124,522.48034272039649,2839,8abe248f869e23fbfd420ecfece5f6b392f9a7b701decb4500dce32288a8e056
c16-25,yfxyg8jm46,199.5304815742978,0.53625,430.95306598767479,0.45315985694475031,0.44656954735227528,1896,-0.00031250000000000001,-0.45085991853993213,199.07962165575788,1081,ac5584c5f17478f5411c5a06a5e4cdc4e5494097585245774d5dac27eb983a9c
c16-26,yfxyg8jm46,200.6218680217481,0.53937500000000005,415.71259098974798,0.47824053409748207,0.47892368800448781,1852,0.00031250000000000001,-0.39717255845035665,200.22469546329773,1083,6d85ee51a33b4e22b2feedaa5b9318777e4abe7c9c5db7d137b1fff5bcd74480
c16-27,yfxyg8jm46,227.70413771228581,0.62390625,410.60847404315149,0.47448965610904043,0.47118687422348898,2132,-0.00015625,-0.44843265632616452,227.2557050559596,1270,639592d5c350dbe22a7612ace664754c2e379ca7219b23b5771628c9b600007d
c16-28,yfxyg8jm46,493.40419973699102,1.3028125000000002,422.29307358590006,0.47511595655472566,0.47594132928986627,4189,-0.00031250000000000001,-0.37379106040681143,493.03040867658427,2595,045f9fbfed9659a1f7e0b8d3adf23cd6636163725e7b2a50d6884a4c735c911e
c16-29,yfxyg8jm46,477.11014457178749,1.2253130000000001,431.84904633194247,0.48050630075420214,0.48476772743899255,3931,0,-0.37367649167589878,476.73646808011165,2447,fc56788fce78403d43469755b49a36bb25b318c12687f5e27f5d9ae19b57736e
c16-30,yfxyg8jm46,508.97742309301339,1.2890629999999998,429.95405219107113,0.48846783331613969,0.49287953239548243,4119,-0.00062500000000000001,-0.40307061816908601,508.57435247484432,2569,4ce192e77a81ce3a82abbd0ea2b89be5bbc3ac45a031fca583d4641bb1d81270
c16-32,yfxyg8jm46,212.3377100634028,0.56000000000000005,422.06637991905365,0.45986887218620953,0.45497613081473715,1980,-0.00062500000000000001,-0.4518890204654038,211.88582104293744,1125,53f20f8a56c89807685db32bb5c678b21676de2b3499fcd8df203e8ab4b642ff
c16-33,yfxyg8jm46,186.50736544435429,0.50578124999999996,395.90736295020423,0.47298344310518992,0.47021210442891154,1754,-0.00046874999999999998,-0.32267696542591384,186.18468847892839,1011,9f5f0343c8d1af45167a55facf0c0c65c5b737469bc68afe41c5a9afffe3cafc
c16-34,yfxyg8jm46,195.42426568713799,0.58031250000000001,407.99361030016314,0.43484340663378607,0.42293184065084793,1995,0.00031250000000000001,-0.0992252786529145,195.32504040848514,1150,cf158aa098296610cfe0645c85804804281c1ffcaabba77af3275b197c06cedc
c16-35,yfxyg8jm46,238.65994291210839,0.6534375,407.74457561841848,0.45324896218113053,0.44473628913637309,2184,0.00062500000000000001,-0.25048272765754453,238.40946018445089,1286,cd0f417e5cc8238b9806389c79df5bc65cc71a2780703e8177d8deba85d68914
c16-36,yfxyg8jm46,273.39282638974959,0.75093750000000004,422.93568336047036,0.43920725308081521,0.42908283487402571,2482,0.00093749999999999997,-0.34644275610576525,273.04638363364381,1490,76157441abcded8d27e6769023f789449d425444315dd46219b71ef8158605e9
c16-37,yfxyg8jm46,293.15960914000931,0.81187500000000001,408.37292985260166,0.44919422662534764,0.43742550655542312,2673,0.00031250000000000001,-0.34899953469048733,292.8106096053188,1597,f40c19470509b6985b02e06fb2ac238d6b729a30616f114542d5e61c1efded15
c16-38,yfxyg8jm46,373.59703292490622,0.9325,434.67761041928503,0.47724049446276096,0.47795128847211393,3077,0.0025000000000000001,-0.59751611876223942,372.99951680614379,1860,9270478d1130ed69c1b538ab27fb10f75883246b6d153fbff79254192c38e599
c16-39,yfxyg8jm46,234.76339079535211,0.62249999999999994,416.57042585355612,0.46960864578776612,0.46603677655299447,2107,0.0025000000000000001,-0.49727454190092241,234.26611625345126,1231,a31140d99633c690e27fbae2893f7bbe24c9247b69dc21adfcb5fa3dbf4dc50b
c16-40,yfxyg8jm46,475.05165023988479,1.2321875,431.73598488859136,0.47277960446943118,0.47563746047826294,3991,0.0021875000000000002,-0.50211560078362605,474.54953463910113,2422,2352bb42d6c4adfb87613edf58c0bfcfaf01ce05d12290780275547d692ec6f3
c16-41,yfxyg8jm46,275.63132131167202,0.71656249999999999,421.47411841880825,0.46601383280563591,0.46053106936416188,2415,0.0025000000000000001,-0.59617445128696189,275.03514686038505,1404,758664f120f4e85a97148a28b04207d133f2ab378855057cb493ce2ea5d4d5de
c16-42,yfxyg8jm46,322.66843485845482,0.83875,413.29495029633091,0.46642801147471463,0.46098455835651148,2827,0.0025000000000000001,-0.59836505345655533,322.07006980499801,1649,390cea6f59c8a5c83f7b41b70eb9be57832c133048ca469fc9541536a0f8a4af
c16-43,yfxyg8jm46,238.65533529859039,0.61812500000000004,429.88583040350426,0.46677712830348211,0.46357186891861157,2067,0.0031250000000000002,-0.54521449967628144,238.11012079891415,1207,012792b7a6cb2dc733d1bcbfce0b740ffb3bf622bfe7edb6dbea59471cf65e5e
q8-1,ykhs7s2dck,215.8928822124789,0.61015624999999996,415.46824228980546,0.47721359110905298,0.47767615960484677,2125,0.00015625,0.4508204036919512,216.34370261617079,1222,81fb368cd1142132e1ab32fd396f002eaf05addfd5823555f2198a900acbbb61
q8-2,ykhs7s2dck,219.15265179376439,0.62406250000000008,424.75404509501078,0.44318572911912368,0.43062528525787319,2139,0.0015625000000000001,0.50126407089150138,219.65391586465591,1257,7bb78bd82eaca1f22500bea827ca4d9e8d09eb5346c5f9658f85350d36518c38
q8-3,ykhs7s2dck,241.32180475074981,0.72187500000000004,420.86320861396177,0.48901271327507284,0.49729504785684525,2467,0.00093749999999999997,0.40237066236056662,241.7241754131104,1429,6f57441ddb09d1792a31586440fb4a8214f64810911c7595ddb14f1da7cd9444
q8-4,ykhs7s2dck,235.48699549025179,0.67874999999999996,412.5370554818623,0.50823271955876115,0.5159100551548581,2326,0.0018749999999999999,1.1041589728869439,236.59115446313879,1352,b24a2bb5ae6d80dd90fca847563a7347035363cab83bd1fc3015905a121faed1
q8-5,ykhs7s2dck,236.006094483136,0.6534375,426.78668209827958,0.49351044167371089,0.49471682163989894,2197,0.0037499999999999999,1.7080049409166929,237.71409942405265,1313,352a7c44adf15f7be59a9b5f0eb139704e67dcf6202b2992b5d079910e956097
q8-6,ykhs7s2dck,242.754723771123,0.65796874999999999,451.1391749573159,0.49828250585157652,0.50469847170590665,2221,0.0023437500000000003,1.2092389727079602,243.96396274383096,1336,7ab5e1066761c3cd4b530f6acf75383cb8a1df6e0477802dfcf8474b30317c7c
q8-7,ykhs7s2dck,190.56862083048139,0.51812499999999995,419.24185976571289,0.48197623135622619,0.47528616024973985,1844,0.0062500000000000003,2.3080980932601749,192.87671892374158,1035,e958f14d4b3082dbbd83a5a8fff42e6589a41cdbc5884099e4b43a8a86567b29
q8-8,ykhs7s2dck,184.39809892181489,0.4871875,419.20769322608794,0.47178006627261321,0.4650053734551316,1679,0.0062500000000000003,2.3074843717093265,186.70558329352423,970,2dba97be250001f1c6596dddf75f5b3de881efe35ba0c642c0f8ba9baf4be802
q8-9,ykhs7s2dck,212.15863817559759,0.56999999999999995,430.97839811242608,0.47939762640449424,0.47916666666666669,2004,0.0062500000000000003,2.1065396698286278,214.26517784542617,1127,1eefc77f2a0731d73b8b256920ffd63d9b034ef8c4a90f6a72c71bf1504de285
q8-10,ykhs7s2dck,204.90660089014301,0.51624999999999999,447.68907308771384,0.48210244309437017,0.48302956662616447,1793,0.0056249999999999998,1.8591329654083601,206.76573385555139,1034,f0d9a3d8e7e9e1e5f441d0a355fba642c7e2e115124784fd97cbbdefe2321b18
q8-11,ykhs7s2dck,219.66010779478569,0.67546875000000006,425.33229459849974,0.53607680888788301,0.55964237211407886,2384,0.00484375,1.905726962603163,221.56583475738879,1383,6ed24ae4c5e1ce9a4adfb28d0e4da84d72f717dc2bf809f1e14cc72e031f12ca
q8-12,ykhs7s2dck,204.93621645047091,0.51343749999999999,440.52636067247226,0.47453570699708453,0.47042031098153536,1856,0.0034375,1.5046711927347343,206.44088764320554,1035,fb1dae2ff646d01b34ba740c16cab8c274457b517c28536e9a8141d7c79e8fea
q8-13,ykhs7s2dck,219.16721873907721,0.69953125000000005,449.97359026174149,0.5794140369848636,0.63683294663573098,2518,0.0042187500000000003,1.1244586782322061,220.29167741730944,1383,0b10e952048838a9e59184df1539b1538f731fb599ff97a9f6e790258ca6cb1f
q8-14,ykhs7s2dck,218.05806205687239,0.62281249999999999,440.26210608277069,0.52575839169000937,0.54158885776532828,2171,0.0046874999999999998,1.7444644964549791,219.80252655332737,1253,1f18577c1450ea3a1e91267a16a3ae46ef93573612a5e60e1d5da7b6098b64a4
q8-15,ykhs7s2dck,260.08501557332511,0.71781250000000008,457.31774280500116,0.52415479395245557,0.54231974921630099,2413,0.0037499999999999999,1.4346691166377272,261.51968468996284,1440,4db8af43dd4b753b7eaefa7e15f596bdf207132a12782d7061b0b9c2fa425054
q8-16,ykhs7s2dck,249.43261908066171,0.71343750000000006,450.39393089855798,0.48952805264219457,0.49902514454753266,2436,0.0050000000000000001,1.3149327039937562,250.74755178465549,1429,d9a0394cde5c2cd528c42b36d1efe345f4632f0156d9ccc1a84f51e12ea49302
q8-18,ykhs7s2dck,208.20500309738441,0.58750000000000002,444.96104516263233,0.51911588666029918,0.52960840496657113,2044,0.0053125000000000004,1.8052456915958182,210.01024878898019,1188,125bd550eec8beb208eb3b273c53f0e0b4fd352fb7d8584b090ea6ad0a66b0d8
q8-19,ykhs7s2dck,235.07842203321979,0.68875000000000008,439.97278501590938,0.53692406506524692,0.55315544260906391,2345,0.0059375000000000001,1.7049202963160142,236.78334232953583,1386,677440894bf9a65355e2bd5aa2e1276bd7300d3f1b2eaa800d5e988c5965951e
q8-20,ykhs7s2dck,255.67560603087219,0.74171874999999998,437.26120225034703,0.51057992502434268,0.52103213242453739,2435,0.0045312500000000006,1.3514568055664742,257.02706283643869,1488,6ba374a9d1b2fbec92a80bfb736773dcc3def5e23109e917c9488dc5833164b2
q8-21,ykhs7s2dck,250.96715431153331,0.72187499999999993,440.64481454103037,0.51973099314247351,0.53313192346424931,2587,0.006875,1.7817140772624074,252.74886838879581,1432,eff7f83de08eb5f8b6682717c9f697ee5b093c3ffd05b2f59779d08137edd2fe
q8-22,ykhs7s2dck,235.01320491111551,0.61156250000000001,450.18850341142883,0.5017135971604153,0.50497986861623234,2252,0.0056249999999999998,1.8572166983578109,236.87042160947325,1213,db024d29b52d95582e2ea26364efcecc7c5b204b33340e183fa88ce2cc9b7f20
q8-23,ykhs7s2dck,238.84623359315569,0.63312500000000005,439.29382295831726,0.50950011331247824,0.51199165797705937,2139,0.0065624999999999998,1.6551712953746613,240.50140488853035,1234,f1d54a952f2d9ebb25166b1a16a193219f75b1287791ec96914220fb72afc465
q8-24,ykhs7s2dck,254.04970246403821,0.73406249999999995,427.51205052793154,0.52802732746249181,0.54148727984344414,2498,0.006875,1.8024811369147371,255.85218360095297,1451,5180479ddc12302c4ce290427e9df1469fcb443af03d7542a41ddec10f9fa572
q8-27,ykhs7s2dck,209.5444780269238,0.53156249999999994,449.63441288951083,0.48478681420896474,0.48532595621842678,1915,0.006875,1.9845154548445916,211.5289934817684,1078,ad8e290d9f6dc8819a02e28c8c347bb61d8711511871bfab0d12eb692b5ba149
q8-28,ykhs7s2dck,213.8646175516721,0.56781250000000005,442.10631259909832,0.47291710561922962,0.47707736389684813,1990,-0.00125,-0.10208334966666929,213.7625342020055,1151,96759c83904b848ed9a31cef28cba31d57b9c2875b36db708a253649079070df
q8-29,ykhs7s2dck,211.5096111534499,0.52906249999999999,448.3836818728509,0.48160578731613213,0.4819146370870509,1860,-0.00093749999999999997,0.051015342777001912,211.56062649622692,1044,59d1a090c07399aa049af514fdc7ce8a4002442e34d6af6523ae337832fd497c
q8-30,ykhs7s2dck,226.63025426704451,0.60562499999999997,448.61721625380375,0.50628642248592726,0.51049748973071696,2078,-0.00062500000000000001,0.20706281796897627,226.8373170850135,1220,3675445b2e5c00df9e1f28fb504b868cb2b391494dd39f03f70e4ea968d0ecbe
q8-31,ykhs7s2dck,216.0534534358504,0.58531250000000001,442.1498701454276,0.51776288684871319,0.52536487758945383,2032,-0.0015625000000000001,0.10176799502395213,216.15522143087432,1149,a8621b69e0d2e41c24cf809f1bb30c20de9e922079f85c3f15201200a18fe69f
q8-32,ykhs7s2dck,211.74051471823779,0.53281249999999991,437.7965734702417,0.49217141335227266,0.49171401515151508,1878,-0.00093749999999999997,0.10030341767799045,211.84081813591584,1074,b7e3a3dcbac7673d54c867d13a3c40a5d4cec21d58d41d92e610b3ca36dd94c3
q8-33,ykhs7s2dck,215.7657857636589,0.54156249999999995,448.39534818587521,0.49646910867196009,0.49906585707613282,1842,-0.00093749999999999997,0.10082513353442005,215.86661089719331,1095,6a0fd48578fabd4ec8dd37727002cb26d16612031a293ef7e0cd904b13e5e813
q8-34,ykhs7s2dck,235.48051906846879,0.68296875000000001,419.46606446079085,0.46521422961694853,0.45880590627006201,2307,-0.0010937500000000001,-0.050380941178534193,235.43013812729029,1387,00682030797cc241c14009e8ff75b1fae32806a5133211a4f7429acdedc6bc3f
q8-35,ykhs7s2dck,247.5582458641716,0.67343749999999991,455.77139595723548,0.51961699511624693,0.53435823359471712,2563,-0.00031250000000000001,0.30689038743492353,247.86513625160657,1305,4bc4b396bff0cee8f237b58bd60d8eff66daf8c56bfbcd4e38054c96db8e72b7
q8-36,ykhs7s2dck,252.96751382667281,0.69703124999999999,447.48382069228131,0.53109456399226351,0.54846938775510201,2380,-0.00046874999999999998,0.50715219291634484,253.47466601958916,1412,2d66cc22a361dcfaca9862b851ceb6dab7490a3eaabe9a9334b853ddb1525d43
q8-37,ykhs7s2dck,248.33408320298469,0.7003125,439.22294673787252,0.52431630306088128,0.54006054490413713,2316,0.00062500000000000001,0.95590510147015961,249.28998830445482,1428,852e0abc57950dea42e736652b006674364ba2dfb3fc5c1c4900cdd2dd012c72
q8-38,ykhs7s2dck,193.20911359870331,0.49281249999999999,439.83978331533797,0.45872610000000003,0.44870129870129871,1694,0.00031250000000000001,1.0089248751890516,194.21803847389242,993,37f1d71910099711a090703e632735fa2aec8fb20a1a478347f2f7409bafcd3a
q8-39,ykhs7s2dck,198.27971719809241,0.47781249999999997,450.18012872342899,0.4753054972608512,0.47273493468183725,1691,0.00125,0.85595611791964699,199.135673316012,959,9f6e152a6dbfd2a65407d51f9ea2e42d76e89f86dad8377fb9ac9ec1e8687d99
q8-40,ykhs7s2dck,225.8678897352215,0.60312500000000002,436.8744675157584,0.51760543551654292,0.52914697276614908,2056,0.00093749999999999997,1.0726426242513911,226.94053235947288,1205,9728259cf7cf3e48e59ceff2adf520b685595cb72e70cd02d0bf8129db9130e0
q8-41,ykhs7s2dck,241.96224769381499,0.65781250000000002,455.68243005404304,0.52960050898623978,0.54401853411962919,2214,0.0021875000000000002,1.2292747554300507,243.19152244924504,1306,9923019a5b619f7b6c94451c91e629816da1123cf91c1c7626769e000aab0f03
