specimen_id,domain_id,raw_relative_path,raw_trace_sha256,published_cai_strength_mpa,status,error,peak_row,raw_peak_mpa,peak_absolute_error_mpa,unique_extension_positions,extraction_sha256,repeat_extraction_byte_identical
c16-39,yfxyg8jm46,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-39 0000.CSV,7dcfabab3e9a03915b395c793f2c79851f66188a6e0049fb4c97681bdfb10e4e,234.76339079535211,PASS,,2107,234.76339079535219,8.5265128291212022e-14,1231,a31140d99633c690e27fbae2893f7bbe24c9247b69dc21adfcb5fa3dbf4dc50b,true
c16-40,yfxyg8jm46,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-40 0000.CSV,8c2ae4811bfb59fe984ec87e155dcc182d29fa9b6e884bd85395379cc348c444,475.05165023988479,PASS,,3991,475.05165023988474,5.6843418860808015e-14,2422,2352bb42d6c4adfb87613edf58c0bfcfaf01ce05d12290780275547d692ec6f3,true
c16-41,yfxyg8jm46,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-41 0000.CSV,d17e7aff16b670b2799474311ae008009359cfb314f6ca38c882e7f2677da006,275.63132131167202,PASS,,2415,275.63132131167202,0,1404,758664f120f4e85a97148a28b04207d133f2ab378855057cb493ce2ea5d4d5de,true
c16-42,yfxyg8jm46,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-42 0000.CSV,cc926ffaf8971ba57b6256465d2c9dc467732759b2f4dce594323b45035fd158,322.66843485845482,PASS,,2827,322.66843485845459,2.2737367544323206e-13,1649,390cea6f59c8a5c83f7b41b70eb9be57832c133048ca469fc9541536a0f8a4af,true
c16-43,yfxyg8jm46,8scdmfdcfb/v3/4_Compression after impact testing raw data/c16-43 0000.CSV,26b231f4c9816afd6f8c7577a4c2cb6131c444b39b1a96ca8ae1a74f084da1e8,238.65533529859039,PASS,,2067,238.65533529859044,5.6843418860808015e-14,1207,012792b7a6cb2dc733d1bcbfce0b740ffb3bf622bfe7edb6dbea59471cf65e5e,true
q8-1,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-1 0000.CSV,c0967ceeefbb0563e57844c4c95e237eaa819aafb0af27258bbfd8fdf4130cab,215.8928822124789,PASS,,2125,215.89288221247884,5.6843418860808015e-14,1222,81fb368cd1142132e1ab32fd396f002eaf05addfd5823555f2198a900acbbb61,true
q8-2,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-2 0000.CSV,74a7b135f9c18d92d2d0544eb22ecf953d471fa9dee231161ef93a0e638fdc0a,219.15265179376439,PASS,,2139,219.15265179376442,2.8421709430404007e-14,1257,7bb78bd82eaca1f22500bea827ca4d9e8d09eb5346c5f9658f85350d36518c38,true
q8-3,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-3 0000.CSV,a629fb541bd4a64a7208255df979639d41fce8b8569b0e504065e152fc5cd2f6,241.32180475074981,PASS,,2467,241.32180475074983,2.8421709430404007e-14,1429,6f57441ddb09d1792a31586440fb4a8214f64810911c7595ddb14f1da7cd9444,true
q8-4,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-4 0000.CSV,7eeaf952fa074c7b7e332c8df31d37667c63d14b57bf42c91669c93d1d08cf3e,235.48699549025179,PASS,,2326,235.48699549025184,5.6843418860808015e-14,1352,b24a2bb5ae6d80dd90fca847563a7347035363cab83bd1fc3015905a121faed1,true
q8-5,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-5 0000.CSV,757ea2401334cdfdc6c02787bb853bd270b9e8a3e495a0658173fdd1174ae235,236.006094483136,PASS,,2197,236.00609448313597,2.8421709430404007e-14,1313,352a7c44adf15f7be59a9b5f0eb139704e67dcf6202b2992b5d079910e956097,true
q8-6,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-6 0000.CSV,31df70a164d25d51ccaebcec7c9de7cf18c6182dc5b2b817c8d30a6120cdb617,242.754723771123,PASS,,2221,242.754723771123,0,1336,7ab5e1066761c3cd4b530f6acf75383cb8a1df6e0477802dfcf8474b30317c7c,true
q8-7,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-7 0000.CSV,35f0aa2473a95947c3cd179449d7e92a7bb2ecf5854018cd0e26092e84ed41c0,190.56862083048139,PASS,,1844,190.56862083048139,0,1035,e958f14d4b3082dbbd83a5a8fff42e6589a41cdbc5884099e4b43a8a86567b29,true
q8-8,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-8 0000.CSV,bd75b015597d020457a05d116e56044ec7095fa7b0f74e1907aab2b6d7bb6a67,184.39809892181489,PASS,,1679,184.39809892181489,0,970,2dba97be250001f1c6596dddf75f5b3de881efe35ba0c642c0f8ba9baf4be802,true
q8-9,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-9 0000.CSV,3988906be1337fbad8593fd7a10b3273944c43cd47dacce4f6d46fa4c7e6c6b8,212.15863817559759,PASS,,2004,212.15863817559753,5.6843418860808015e-14,1127,1eefc77f2a0731d73b8b256920ffd63d9b034ef8c4a90f6a72c71bf1504de285,true
q8-10,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-10 0000.CSV,321c18beaf4ce84986a271038cc6b6b974a1342c05d958a5fbeca46c17847dcd,204.90660089014301,PASS,,1793,204.90660089014304,2.8421709430404007e-14,1034,f0d9a3d8e7e9e1e5f441d0a355fba642c7e2e115124784fd97cbbdefe2321b18,true
q8-11,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-11 0000.CSV,e4926b9747304f83286649a1f08313cb2617a123cc596b27fcb121f246046205,219.66010779478569,PASS,,2384,219.66010779478563,5.6843418860808015e-14,1383,6ed24ae4c5e1ce9a4adfb28d0e4da84d72f717dc2bf809f1e14cc72e031f12ca,true
q8-12,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-12 0000.CSV,d057dcf0f7948786ff15e2b44ac31ec19735e70ad34f12050f724f14e0569597,204.93621645047091,PASS,,1856,204.93621645047079,1.1368683772161603e-13,1035,fb1dae2ff646d01b34ba740c16cab8c274457b517c28536e9a8141d7c79e8fea,true
q8-13,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-13 0000.CSV,1cd083f462a00f28742fa1b78b86a857cd9a354cb3ca5ee8e45bc77c5d72f673,219.16721873907721,PASS,,2518,219.16721873907724,2.8421709430404007e-14,1383,0b10e952048838a9e59184df1539b1538f731fb599ff97a9f6e790258ca6cb1f,true
q8-14,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-14 0000.CSV,6f0ac1660ea1612db8367319b324cb2b1cd234969971aac4e09a5f94b7e4373e,218.05806205687239,PASS,,2171,218.05806205687239,0,1253,1f18577c1450ea3a1e91267a16a3ae46ef93573612a5e60e1d5da7b6098b64a4,true
q8-15,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-15 0000.CSV,3b5011b57febc648d9bd5ae81b6661426cf35fc3163581e84c3c9384f48b85f4,260.08501557332511,PASS,,2413,260.08501557332511,0,1440,4db8af43dd4b753b7eaefa7e15f596bdf207132a12782d7061b0b9c2fa425054,true
q8-16,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-16 0000.CSV,fad434d03e73a7a6744634b9fbb360ef51df8bdb9f922ab285e1bd97966147dd,249.43261908066171,PASS,,2436,249.43261908066174,2.8421709430404007e-14,1429,d9a0394cde5c2cd528c42b36d1efe345f4632f0156d9ccc1a84f51e12ea49302,true
q8-18,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-18 0000.CSV,21cca553d0876e4adde38515a5280d7f9a61598da10ce9c3a9e099a0767b3116,208.20500309738441,PASS,,2044,208.20500309738438,2.8421709430404007e-14,1188,125bd550eec8beb208eb3b273c53f0e0b4fd352fb7d8584b090ea6ad0a66b0d8,true
q8-19,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-19 0000.CSV,d16bcb5f0f54f22f1a9d410f22e5b0b70f81bac6630f4d458dbd571608791823,235.07842203321979,PASS,,2345,235.07842203321982,2.8421709430404007e-14,1386,677440894bf9a65355e2bd5aa2e1276bd7300d3f1b2eaa800d5e988c5965951e,true
q8-20,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-20 0000.CSV,9585d21490cbd95ab5c363941ce64c78d9e1e25c7a6e787bf80ebf11a60a1630,255.67560603087219,PASS,,2435,255.67560603087219,0,1488,6ba374a9d1b2fbec92a80bfb736773dcc3def5e23109e917c9488dc5833164b2,true
q8-21,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-21 0000.CSV,790828924d3e1922fe3cc85f5d462debbadfa82511e86985f9bce9cfce5e7c8f,250.96715431153331,PASS,,2587,250.96715431153339,8.5265128291212022e-14,1432,eff7f83de08eb5f8b6682717c9f697ee5b093c3ffd05b2f59779d08137edd2fe,true
q8-22,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-22 0000.CSV,ebcc7259974ff1b8853ad12239994add5f18e9490bf152f02b37ce16bb0f5ae6,235.01320491111551,PASS,,2252,235.01320491111545,5.6843418860808015e-14,1213,db024d29b52d95582e2ea26364efcecc7c5b204b33340e183fa88ce2cc9b7f20,true
q8-23,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-23 0000.CSV,4e85003bd037bca9f4eccfb90c7fdbdf1b2dfeaab2cccb1669c70b9be19880d3,238.84623359315569,PASS,,2139,238.84623359315569,0,1234,f1d54a952f2d9ebb25166b1a16a193219f75b1287791ec96914220fb72afc465,true
q8-24,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-24 0000.CSV,24f9bda7139e311270ee44fed3af672604b4a519c9200bbce4c46238e5deea66,254.04970246403821,PASS,,2498,254.04970246403823,2.8421709430404007e-14,1451,5180479ddc12302c4ce290427e9df1469fcb443af03d7542a41ddec10f9fa572,true
q8-27,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-27 0000.CSV,6a332463ab347a67561e1dc768acc43c59e20a95e236740853249e1c548e6cee,209.5444780269238,PASS,,1915,209.5444780269238,0,1078,ad8e290d9f6dc8819a02e28c8c347bb61d8711511871bfab0d12eb692b5ba149,true
q8-28,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-28 0000.CSV,bbba2de741a8acbec35f8245f00005299af06c0f788c1922f4d00a733a479fe1,213.8646175516721,PASS,,1990,213.86461755167215,5.6843418860808015e-14,1151,96759c83904b848ed9a31cef28cba31d57b9c2875b36db708a253649079070df,true
q8-29,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-29 0000.CSV,9dd4765497037a9e8e152f3a3a04f5d0476555125d6852d00bd87b5c30999ee6,211.5096111534499,PASS,,1860,211.50961115344992,2.8421709430404007e-14,1044,59d1a090c07399aa049af514fdc7ce8a4002442e34d6af6523ae337832fd497c,true
q8-30,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-30 0000.CSV,45757bbd2bfd0f7de88308fe38218b7155015bb0bc1ad28b6f14ea8dc927be77,226.63025426704451,PASS,,2078,226.63025426704451,0,1220,3675445b2e5c00df9e1f28fb504b868cb2b391494dd39f03f70e4ea968d0ecbe,true
q8-31,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-31 0000.CSV,00b27dc68fa8adeb23b102ceec7eb7a0d654e376f3c9c89b10225ca38c9ce6be,216.0534534358504,PASS,,2032,216.05345343585037,2.8421709430404007e-14,1149,a8621b69e0d2e41c24cf809f1bb30c20de9e922079f85c3f15201200a18fe69f,true
q8-32,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-32 0000.CSV,b75a1e48aa67f0ed41e83bba69ed626f0227756547261be19d151daa19ff27eb,211.74051471823779,PASS,,1878,211.74051471823785,5.6843418860808015e-14,1074,b7e3a3dcbac7673d54c867d13a3c40a5d4cec21d58d41d92e610b3ca36dd94c3,true
q8-33,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-33 0000.CSV,a84fa0ab20af2a4b5a904a97f21c4b1c0a7f753cee883657a8e2b0b7584e24aa,215.7657857636589,PASS,,1842,215.7657857636589,0,1095,6a0fd48578fabd4ec8dd37727002cb26d16612031a293ef7e0cd904b13e5e813,true
q8-34,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-34 0000.CSV,73b5d196c859b4c49709caf4bc4cc99059a8e472e7817636c7a7d92c485daa3d,235.48051906846879,PASS,,2307,235.48051906846882,2.8421709430404007e-14,1387,00682030797cc241c14009e8ff75b1fae32806a5133211a4f7429acdedc6bc3f,true
q8-35,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-35 0000.CSV,9d7ecd93fed8cfec96fd282a6f061c69a8ef7713b51abc475f587066f8f71bbd,247.5582458641716,PASS,,2563,247.55824586417165,5.6843418860808015e-14,1305,4bc4b396bff0cee8f237b58bd60d8eff66daf8c56bfbcd4e38054c96db8e72b7,true
q8-36,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-36 0000.CSV,60e264d35f4200144afd3869acd6f2d3ea59e38d9c88090179e3fd2dddb4b1e4,252.96751382667281,PASS,,2380,252.96751382667281,0,1412,2d66cc22a361dcfaca9862b851ceb6dab7490a3eaabe9a9334b853ddb1525d43,true
q8-37,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-37 0000.CSV,287f82eef003755301539bb53ee214846190835a450692a1389f75b5013aab8c,248.33408320298469,PASS,,2316,248.33408320298466,2.8421709430404007e-14,1428,852e0abc57950dea42e736652b006674364ba2dfb3fc5c1c4900cdd2dd012c72,true
q8-38,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-38 0001.CSV,63dba85d4dcf0ed5db36d8b4acadedcaeffec7b72331511626c37a9306c7a9ae,193.20911359870331,PASS,,1694,193.20911359870337,5.6843418860808015e-14,993,37f1d71910099711a090703e632735fa2aec8fb20a1a478347f2f7409bafcd3a,true
q8-39,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-39 0000.CSV,00d1c2e600ae86cfdc0941c98b7eccc8c6d2d0b8c7768e6b9653be5f68ae93c2,198.27971719809241,PASS,,1691,198.27971719809236,5.6843418860808015e-14,959,9f6e152a6dbfd2a65407d51f9ea2e42d76e89f86dad8377fb9ac9ec1e8687d99,true
q8-40,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-40 0000.CSV,0b46456ec4c6381e8d800d6b918f987d031c9acd255fe033414ccd2795d3a4cb,225.8678897352215,PASS,,2056,225.8678897352215,0,1205,9728259cf7cf3e48e59ceff2adf520b685595cb72e70cd02d0bf8129db9130e0,true
q8-41,ykhs7s2dck,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-41 0000.CSV,257629432c73fc377573d87d7f7a33c331cd32c5efad292a9b35bd554ff1334b,241.96224769381499,PASS,,2214,241.96224769381499,0,1306,9923019a5b619f7b6c94451c91e629816da1123cf91c1c7626769e000aab0f03,true
