specimen_id,domain_id,primary,raw_relative_path,raw_sha256,raw_size,parse_status,parse_error,internal_title,title_matches_canonical,canonical_workbook_crosscheck_count,n_rows,sampling_hz,columns,units,peak_row,extension_finite_fraction,extension_min,extension_max,load_finite_fraction,load_min,load_max,strain_fl_finite_fraction,strain_fl_min,strain_fl_max,strain_fr_finite_fraction,strain_fr_min,strain_fr_max,strain_bl_finite_fraction,strain_bl_min,strain_bl_max,strain_br_finite_fraction,strain_br_min,strain_br_max
q16-34,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-34 0000.CSV,da2eee50f5a2194b440abfad52674f2a38d398128547cf178f41aaecbda728aa,199307,PASS,,q16-34,true,3,3201,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2837,1,-0.9425,0.0081250000000000003,1,-1.631875,0.0084375000000000006,1,-5487.5,21.875,1,-5395.3130000000001,15.625,1,-5745.3130000000001,14.0625,1,-5734.375,25
q16-35,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-35 0000.CSV,a559a778f99bdcd828e9b913f4de0bfa5d889aeddd8a3c673eafacf8de196def,211409,PASS,,q16-35,true,3,3384,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3002,1,-0.99531250000000004,0.0081250000000000003,1,-1.795625,0.0081250000000000003,1,-6082.8130000000001,34.375,1,-5984.375,26.5625,1,-6359.375,12.5,1,-6465.625,9.375
q16-36,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-36 0000.CSV,8109e043297c056f44c67cfa0a63a95ddd6719b24b3c502bf4d988e802434fbb,222788,PASS,,q16-36,true,3,3552,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3029,1,-0.99656250000000002,0.0084375000000000006,1,-1.8365629999999999,0.0093749999999999997,1,-6095.3130000000001,18.75,1,-6156.25,12.5,1,-6629.6880000000001,17.1875,1,-6543.75,18.75
q16-37,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-37 0000.CSV,9ca8a6be0fc8b589707e3d3e6b3528ba1937b4b75995453a6f420b138f70004e,218362,PASS,,q16-37,true,3,3501,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3038,1,-1.0049999999999999,0.006875,1,-1.798438,0.0078125,1,-5917.1880000000001,32.8125,1,-5967.1880000000001,35.9375,1,-6434.375,12.5,1,-6434.375,10.9375
q16-38,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-38 0000.CSV,8d96fe816986435652e3f86b0b0a5092b6401930fd4b357362c17624924aab5c,243033,PASS,,q16-38,true,3,3846,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3443,1,-1.1456249999999999,0.0059375000000000001,1,-2.1628129999999999,0.0065624999999999998,1,-7339.0630000000001,15.625,1,-7468.75,12.5,1,-7946.875,4.6875,1,-7487.5,1.5625
q16-39,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-39 0000.CSV,7e3137a7d2893bd83addb804a22ed4836f0c4fc0397044c942360ef8b72216c0,254345,PASS,,q16-39,true,3,4062,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3638,1,-1.1971879999999999,0.0074999999999999997,1,-2.2484380000000002,0.0081250000000000003,1,-7651.5630000000001,23.4375,1,-7757.8130000000001,12.5,1,-8407.8130000000001,73.4375,1,-7954.6880000000001,18.75
q16-4,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-4 0000.CSV,20ac174dc8203ebb7b7820aec7204640d05ed949313d12b8ddc9303f1ad30afa,261716,PASS,,q16-4,true,3,4170,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3793,1,-1.2615620000000001,0.01,1,-2.3525,0.0081250000000000003,1,-7762.5,28.125,1,-7884.375,32.8125,1,-8843.75,7.8125,1,-8539.0630000000001,378.125
q16-40,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-40 0000.CSV,31b50c39b89015a6eb9b02b738f5a56ccc4d052bd869a2ebc4797d0233ef1ea1,247429,PASS,,q16-40,true,3,3912,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3521,1,-1.1625000000000001,0.0078125,1,-2.203125,0.0084375000000000006,1,-7731.25,1.5625,1,-8023.4380000000001,0,1,-7887.5,6.25,1,-7596.875,4.6875
q16-41,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-41 0000.CSV,733555d2657b5432bbdd27b7765baf5f47ccc90d7e9f1ae44d82bfb8df734c0f,274949,PASS,,q16-41,true,3,4365,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3892,1,-1.3209379999999999,0.0081250000000000003,1,-2.3093750000000002,0.0093749999999999997,1,-7423.4380000000001,4546.875,1,-7760.9380000000001,4914.0630000000001,1,-10676.559999999999,9.375,1,-23243.75,1.5625
q16-42,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-42 0000.CSV,f1dab98e4d0ee885c925479f98d5e7ef1ada31a23ccc543ff331a36d9f02e3e8,186692,PASS,,q16-42,true,3,2970,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2541,1,-0.83843749999999995,0.0062500000000000003,1,-1.538125,0.0078125,1,-5226.5630000000001,31.25,1,-5160.9380000000001,23.4375,1,-5615.625,26.5625,1,-5371.875,26.5625
q16-43,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-43 0000.CSV,fcac9b79c4dbd7c3617bd851d7fb5d899430ee2f90ea049b537559a4ee75b629,219049,PASS,,q16-43,true,3,3489,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3103,1,-1.002813,0.0050000000000000001,1,-1.905313,0.0071875000000000003,1,-6326.5630000000001,12.5,1,-6509.375,15.625,1,-6912.5,6.25,1,-7046.875,7.8125
q16-44,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-44 0000.CSV,f24ecf172ba0c4fb233ab22ac3b93db2a046b2e7ce28dfa0f43b3940dd635925,183443,PASS,,q16-44,true,3,2925,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2547,1,-0.84593750000000001,0.006875,1,-1.518438,0.0093749999999999997,1,-4948.4380000000001,31.25,1,-5034.375,29.6875,1,-5384.375,26.5625,1,-5387.5,25
q16-45,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-45 0000.CSV,7f0f73cc4ad11678431923e7f2ece95107054c7069db8d4e1d5e064330abf298,229440,PASS,,q16-45,true,3,3651,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3227,1,-1.0778129999999999,0.0078125,1,-1.9924999999999999,0.0093749999999999997,1,-6670.3130000000001,56.25,1,-6637.5,54.6875,1,-6914.0630000000001,110.9375,1,-7090.625,48.4375
q16-46,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-46 0000.CSV,f70cab293d421a26351897d65e74a46aaa68365c00f636ee56675f2ff05367ff,207751,PASS,,q16-46,true,3,3306,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2911,1,-0.96781249999999996,0.0084375000000000006,1,-1.8118749999999999,0.0090624999999999994,1,-5775,21.875,1,-6114.0630000000001,21.875,1,-6735.9380000000001,18.75,1,-6504.6880000000001,20.3125
q16-47,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-47 0000.CSV,67aa4d4fcc5e832acab3738d8197c51c3b366e61000b0d16b57aa78f3fd2e962,242993,PASS,,q16-47,true,3,3867,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3460,1,-1.1381250000000001,0.0081250000000000003,1,-2.030313,0.010625000000000001,1,-7668.75,35.9375,1,-8179.6880000000001,32.8125,1,-6870.3130000000001,29.6875,1,-6545.3130000000001,28.125
q16-48,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-48 0000.CSV,a35d3373fe4642ff064bcfa8b5511b7369ed8a4c68780934502eab60234fa686,240774,PASS,,q16-48,true,3,3834,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3394,1,-1.1190629999999999,0.0059375000000000001,1,-2.0943749999999999,0.0090624999999999994,1,-7235.9380000000001,10.9375,1,-8039.0630000000001,12.5,1,-7631.25,6.25,1,-6432.8130000000001,7.8125
q16-49,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-49 0000.CSV,be1ce6fda6063e74c5a23fae4058ea70d7c60fa7597d7cd663438be9bf9c662a,239633,PASS,,q16-49,true,3,3825,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3350,1,-1.125,0.0093749999999999997,1,-1.985625,0.010937499999999999,1,-6914.0630000000001,307.8125,1,-7132.8130000000001,389.0625,1,-7348.4380000000001,29.6875,1,-7625,25
q16-5,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-5 0000.CSV,3aa7d650028b128572a7b1771bbe68d00d411f9f0be088b3160caa62b8f53e95,247839,PASS,,q16-5,true,3,3918,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3437,1,-1.142188,0.0062500000000000003,1,-2.15625,0.0081250000000000003,1,-7475,28.125,1,-7564.0630000000001,35.9375,1,-7614.0630000000001,6.25,1,-7414.0630000000001,-3.125
q16-50,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-50 0000.CSV,00d3309c52696c9954b0dcbc671a1135ae1836d737b8c29520a9dd9289b188b5,187638,PASS,,q16-50,true,3,2985,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2571,1,-0.84843749999999996,0.0084375000000000006,1,-1.522813,0.010625000000000001,1,-5440.625,21.875,1,-5289.0630000000001,31.25,1,-5081.25,12.5,1,-4867.1880000000001,12.5
q16-51,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-51 0000.CSV,45a65e1e93a187ef58bef472a170ca7b916825f8bece239e064670dca1e950e9,188919,PASS,,q16-51,true,3,2985,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2549,1,-0.84531250000000002,0.0093749999999999997,1,-1.538438,0.010625000000000001,1,-5226.5630000000001,4.6875,1,-5206.25,7.8125,1,-5289.0630000000001,-9.375,1,-5671.875,-10.9375
q16-52,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-52 0000.CSV,155b1c724994c8f7ca220beffe28e449a6a899f14f208050480e2fd4ea353707,196326,PASS,,q16-52,true,3,3135,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2743,1,-0.88,0.0071875000000000003,1,-1.590938,0.0093749999999999997,1,-4964.0630000000001,42.1875,1,-5037.5,31.25,1,-5584.375,39.0625,1,-157.8125,-90.625
q16-53,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-53 0000.CSV,fe9cff64c30b401ad2d479a814f17244305fd259a0fc4079fedea813b0992853,178300,PASS,,q16-53,true,3,2859,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2454,1,-0.80781250000000004,0.0065624999999999998,1,-1.3928130000000001,0.0081250000000000003,1,-4543.75,40.625,1,-4751.5630000000001,50,1,-4884.375,31.25,1,-4939.0630000000001,23.4375
q16-54,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-54 0000.CSV,a320a827c19bf2eb310f324116c8dbc7d6f52ab63815d239c20a74830057d7af,162722,PASS,,q16-54,true,3,2598,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2215,1,-0.72624999999999995,0.0059375000000000001,1,-1.2993749999999999,0.0074999999999999997,1,-4409.375,28.125,1,-4306.25,32.8125,1,-4490.625,6.25,1,-4471.875,-3.125
q16-55,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-55 0000.CSV,aad65c50ab5776032271643106fdffa772a94aadf003d7024b66c1deb85f2cba,178615,PASS,,q16-55,true,3,2856,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2359,1,-0.77249999999999996,0.0081250000000000003,1,-1.338125,0.0087500000000000008,1,-4368.75,14.0625,1,-4600,10.9375,1,-4431.25,20.3125,1,-4606.25,20.3125
q16-56,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-56 0000.CSV,50466a1016406ad8550f7eceda86ad2e8dc43c1ebfd1dbc9b9330fbbfe7b8008,277986,PASS,,q16-56,true,3,4401,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3869,1,-1.2862499999999999,0.0028124999999999999,1,-2.3643749999999999,0.0021875000000000002,1,-7495.3130000000001,34.375,1,-8521.875,20.3125,1,-9887.5,23.4375,1,-10175,23.4375
q16-57,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-57 0000.CSV,f1bfa4eb6becf0f439e2bb15375596395964ff1e364fc037f35f2abb42633360,277667,PASS,,q16-57,true,3,4395,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3928,1,-1.3425,0.0025000000000000001,1,-2.5121880000000001,0.0028124999999999999,1,-10731.25,51198.440000000002,1,-11159.379999999999,14.0625,1,-9089.0630000000001,51198.440000000002,1,-8725,23.4375
q16-58,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-58 0000.CSV,7f2a32b8d373fea5a88792597b61175f3c4bdd10b292523635e95a267b46a544,274250,PASS,,q16-58,true,3,4350,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3939,1,-1.3049999999999999,0.0021875000000000002,1,-2.436563,0.0021875000000000002,1,-10584.379999999999,23.4375,1,-13650,12.5,1,-7785.9380000000001,51198.440000000002,1,-7453.125,18.75
q16-6,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-6 0000.CSV,8b090e7e79815c83a24538a719b114dba17eae97a81b1d8bdcea0b0924be0339,289520,PASS,,q16-6,true,3,4608,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4132,1,-1.3831249999999999,0.0081250000000000003,1,-2.5899999999999999,0.0078125,1,-8020.3130000000001,50,1,-8584.375,37.5,1,-10320.309999999999,12.5,1,-9906.25,153.125
q16-7,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-7 0000.CSV,90fb7d8d29d789104257f022178feb66ccf3392f2284279726782048ce5f3724,203226,PASS,,q16-7,true,3,3306,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2857,1,-0.87749999999999995,0.0084375000000000006,1,-1.3784380000000001,0.0090624999999999994,1,-4756.25,50,1,-4710.9380000000001,43.75,1,-4845.3130000000001,9.375,1,-4725,4.6875
q16-8,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-8 0000.CSV,ebcabca9bc7d261cfac8d34bea798fc6ae009d3b7c994a5e96fecd270fae6423,203919,PASS,,q16-8,true,3,3273,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2813,1,-0.93874999999999997,0.0084375000000000006,1,-1.6234379999999999,0.0090624999999999994,1,-5412.5,62.5,1,-5429.6880000000001,45.3125,1,-5396.875,18.75,1,-5810.9380000000001,10.9375
q16-9,w68dtmpfyf,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q16-9 0000.CSV,4ae02e0c0f14ef63d31f492035bbed35382f8adf78cab66c28ed2f7530bb6fe4,183099,PASS,,q16-9,true,3,2934,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2518,1,-0.83156249999999998,0.0078125,1,-1.4237500000000001,0.0087500000000000008,1,-4740.625,26.5625,1,-4793.75,25,1,-4840.625,21.875,1,-4795.3130000000001,12.5
q24-1,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-1 0000.CSV,5e6d9c58cd5a7bafb8908d15ff7281d25ea1b248823c79b0cf2c657938befc8d,278681,PASS,,q24-1,true,3,4494,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4146,1,-1.2862499999999999,-0.0021875000000000002,1,-2.9753129999999999,0.0078125,1,-7315.625,7.8125,1,-7493.75,15.625,1,-6745.3130000000001,0,1,-5946.875,12.5
q24-10,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-10 0000.CSV,f6a3bfd624d788e4c1c4488c4ae9103ebbbae6fd9224e5afd14d903256fec16a,270953,PASS,,q24-10,true,3,4320,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3965,1,-1.2475000000000001,0.0037499999999999999,1,-3.1031249999999999,0.014375000000000001,1,-5828.125,28.125,1,-6960.9380000000001,42.1875,1,-7596.875,26.5625,1,-7425,446.875
q24-11,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-11 0000.CSV,b1f8b523a2dbc370962ac8727648b36c6637840e72260bf31fb251bc59d39131,240209,PASS,,q24-11,true,3,3831,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3530,1,-1.1187499999999999,-0.00125,1,-2.7956249999999998,0.0081250000000000003,1,-5912.5,34.375,1,-6059.375,40.625,1,-6831.25,51198.440000000002,1,-6859.375,28.125
q24-12,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-12 0000.CSV,ee63d888078f2c02b96ba49ef20926973869a6fb5dafdfab66c2c09c174fb4b8,242877,PASS,,q24-12,true,3,3867,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3553,1,-1.1259380000000001,-0.00125,1,-2.8287499999999999,0.0084375000000000006,1,-6414.0630000000001,28.125,1,-6346.875,34.375,1,-7154.6880000000001,51198.440000000002,1,-7470.3130000000001,23.4375
q24-13,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-13 0000.CSV,cf0b033117d31625821c93cb3d7302edf00b8e6183f2364d8331ed65db04946b,380015,PASS,,q24-13,true,3,6024,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5379,1,-1.6993750000000001,0.0043750000000000004,1,-4.1937499999999996,0.014375000000000001,1,-9796.875,28.125,1,-10420.309999999999,40.625,1,-10962.5,496.875,1,-17354.689999999999,14.0625
q24-14,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-14 0000.CSV,6357cb10f2c0721c89b750a88c72d2c1dce79e842f7d643da6ae497a39b831e0,439218,PASS,,q24-14,true,3,6939,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5412,1,-1.699063,-0.00093749999999999997,1,-4.2728120000000001,0.0071875000000000003,1,-10029.690000000001,51198.440000000002,1,-11059.379999999999,45.3125,1,-10973.440000000001,182.8125,1,-12440.629999999999,34.375
q24-15,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-15 0000.CSV,5e280ec88b3fcacca69d0821b8c984d40635e715142feed19d98f11825e72126,364479,PASS,,q24-15,true,3,5784,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5369,1,-1.6812499999999999,0.0018749999999999999,1,-4.2071870000000002,0.0115625,1,-10467.190000000001,18910.939999999999,1,-10367.190000000001,65.625,1,-10185.940000000001,40.625,1,-9885.9380000000001,39.0625
q24-16,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-16 0000.CSV,1f805f2b7fac93094ae82340c4002d2a91c4b6e24889b2bcaeb6984e594b9b5d,374947,PASS,,q24-16,true,3,5946,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5593,1,-1.782813,0.0025000000000000001,1,-4.2440629999999997,0.0115625,1,-10648.440000000001,32.8125,1,-8642.1880000000001,35.9375,1,-10875,1445.3130000000001,1,-11543.75,20.3125
q24-17,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-17 0000.CSV,23093666181a284503ad79b27adb22a5d4857f12befceb07e7b3a7558be9fee6,357682,PASS,,q24-17,true,3,5652,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5309,1,-1.715625,0.00093749999999999997,1,-4.1987500000000004,0.0103125,1,-14703.129999999999,12.5,1,-10912.5,5276.5630000000001,1,-10157.809999999999,1.5625,1,-10535.940000000001,7.8125
q24-18,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-18 0000.CSV,943d5fb7febacd0a681968497f31b4457eb7eb0b26fb178c392451b8dac3d7a8,357867,PASS,,q24-18,true,3,5679,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,5355,1,-1.6996880000000001,0.0046874999999999998,1,-4.1490629999999999,0.013125,1,-9360.9380000000001,39.0625,1,-10267.190000000001,51198.440000000002,1,-10360.940000000001,490.625,1,-9992.1880000000001,3640.625
q24-19,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-19 0000.CSV,741ca8ec1c57663798d87d1dec24e6de69ed9e6f0dc6f45c30333b6c788c286d,273336,PASS,,q24-19,true,3,4371,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4048,1,-1.2753129999999999,0.00093749999999999997,1,-3.1487500000000002,0.0103125,1,-7618.75,26.5625,1,-7462.5,25,1,-7165.625,20.3125,1,-6876.5630000000001,50
q24-2,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-2 0000.CSV,4b7375410e8724f87deddb37bbbbf3ed6261d367cedc3816ce2e5c08deafd698,293998,PASS,,q24-2,true,3,4686,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3987,1,-1.251563,-0.0037499999999999999,1,-3.0565630000000001,0.006875,1,-7253.125,29.6875,1,-7146.875,42.1875,1,-7028.125,29.6875,1,-6814.0630000000001,35.9375
q24-20,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-20 0000.CSV,64d1cabe4dfa522385a1b395225cde77b8dd6e1e067ad16dd0689544ab9ee5ff,284040,PASS,,q24-20,true,3,4542,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4236,1,-1.335313,0.0043750000000000004,1,-3.0978119999999998,0.013125,1,-7732.8130000000001,12.5,1,-8053.125,9.375,1,-6432.8130000000001,7.8125,1,-6446.875,51198.440000000002
q24-21,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-21 0000.CSV,07aef6885500b516a4bb9b586fa0c06de31e3a88b7678999adb708f61535aa46,297367,PASS,,q24-21,true,3,4719,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4381,1,-1.405313,0.0053125000000000004,1,-3.5518749999999999,0.014375000000000001,1,-8500,20.3125,1,-8421.875,18.75,1,-8428.125,17.1875,1,-8384.375,18.75
q24-22,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-22 0000.CSV,32bcc0c37ed1b907908a2dff32e70b722bada875daad9464fb442a9bc5f876a1,321566,PASS,,q24-22,true,3,5112,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4825,1,-1.535625,0.0059375000000000001,1,-3.8562500000000002,0.014375000000000001,1,-9300,26.5625,1,-9143.75,51198.440000000002,1,-9150,25,1,-9209.375,25
q24-23,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-23 0000.CSV,2b2b17e3df469dfa8b04410d82877f023b7d596b760f96b8ebfa1631f0bf5c9d,294678,PASS,,q24-23,true,3,4713,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4429,1,-1.407813,0.0028124999999999999,1,-3.4928119999999998,0.010937499999999999,1,-8182.8130000000001,51198.440000000002,1,-8206.25,229.6875,1,-8306.25,17.1875,1,-8326.5630000000001,7.8125
q24-24,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-24 0000.CSV,d6693c9ec51664295134ea2e7d62b52a9b4ee037f2c853737a2f048bf81415ee,330568,PASS,,q24-24,true,3,5238,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4910,1,-1.5503130000000001,0.0028124999999999999,1,-3.999063,0.0115625,1,-9975,26.5625,1,-9775,51198.440000000002,1,-9373.4380000000001,29.6875,1,-9217.1880000000001,25
q24-25,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-25 0000.CSV,6f77f53b4d5da9be580253fb4486afe2aa1084b9bacd4a9953ca160a2a83628e,275080,PASS,,q24-25,true,3,4380,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3968,1,-1.2678130000000001,0.0056249999999999998,1,-3.0843750000000001,0.0121875,1,-7770.3130000000001,28.125,1,-8081.25,51198.440000000002,1,-7026.5630000000001,29.6875,1,-6134.375,21.875
q24-26,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-26 0000.CSV,6cc76f454d04c0cc3e0da572f97de4d809a67fe43779fdad45561f1031814d10,248276,PASS,,q24-26,true,3,3948,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3608,1,-1.1468750000000001,0.0028124999999999999,1,-2.8990619999999998,0.011875,1,-6353.125,43.75,1,-6312.5,35.9375,1,-7092.1880000000001,51198.440000000002,1,-7042.1880000000001,37.5
q24-27,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-27 0000.CSV,54e60c63d0b56359790bfdd13f841c39f74d757b684290a16a39f25a3ffd8044,264284,PASS,,q24-27,true,3,4230,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3897,1,-1.2337499999999999,0.0028124999999999999,1,-2.9584380000000001,0.01125,1,-6985.9380000000001,31.25,1,-7115.625,26.5625,1,-6832.8130000000001,25,1,-6782.8130000000001,26.5625
q24-28,cgtnjyggtm,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q24-28 0000.CSV,957428f9d2fc3ce7e513f107f08b89b3318d805c2604396baf4b4b802e9b64ee,294460,PASS,,q24-28,true,3,4686,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4307,1,-1.38625,0.0025000000000000001,1,-3.4984380000000002,0.01125,1,-8050,348.4375,1,-8193.75,181.25,1,-8210.9380000000001,26.5625,1,-8379.6880000000001,40.625
