specimen_id,view,file_id,relative_path,sha256,size,integrity_status,local_bytes_verified,input_forbidden
q16-31,front,39f6a7e1-a235-4020-86d1-08a892bcdcb6,8scdmfdcfb/v3/3_Specimen image/q16-31_front.jpg,d095398e8f62c2929f895011cf9f34e04a5abca928374b8e378e2aff2eb0dde2,2291895,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-32,back,83ed0f08-0567-473b-8533-4ee69171e326,8scdmfdcfb/v3/3_Specimen image/q16-32_back.jpg,8f90c66d6eeb8385d49ecf92e6409d58c5b3f484571cb64e2eed89fe413c59dd,2243848,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-32,front,f8f18805-0f89-43c4-8385-7223840fb657,8scdmfdcfb/v3/3_Specimen image/q16-32_front.jpg,49f8ce9df7d58d5fb5f11f5f4ccb52ef43ced6a5ef083ab279abb47e0bd66282,2282429,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-33,back,a989c668-0797-4999-9076-ab3aaf55c116,8scdmfdcfb/v3/3_Specimen image/q16-33_back.jpg,ede679f88fae7246a3dbf495050eb601d7cfa6c8df9af9ab5024aa619f9eb508,2298143,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-33,front,fb8aca4c-a644-462c-b97e-fc3a8f1ce8d1,8scdmfdcfb/v3/3_Specimen image/q16-33_front.jpg,c385086afc0bbebdd7216ebd3d7adda27f6ea12109490af7e6d7810fb55e2c71,2325848,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-34,back,5aace666-61a1-4281-ab50-28a473936743,8scdmfdcfb/v3/3_Specimen image/q16-34_back.jpg,2b6257cb0ba08ffe9061d26637e811417b8e7e34dfab31add1b22fb75489b751,2278331,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-34,front,b40257ca-b3cf-4df4-966c-d7267ae2b702,8scdmfdcfb/v3/3_Specimen image/q16-34_front.jpg,1c455322114c831af52459fb85794b275687e6c70818e3315f9e285ff2c46cad,2294188,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-35,back,e5cf02df-f5a1-4277-a79e-c4dd329f02fc,8scdmfdcfb/v3/3_Specimen image/q16-35_back.jpg,0e0d6f8b52b4d2435a33a2d40a9b566d7110f0e926dbb705dfc61ab08b1eeeb8,2151698,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-35,front,ad63706e-1e35-48a5-9b13-b33705df6f4f,8scdmfdcfb/v3/3_Specimen image/q16-35_front.jpg,0e286fd6ad6b5ab53ed1ee6ae53666b9495332aa2ead1e5965b8fb348b05581d,1951512,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-36,back,2850ded2-fff8-4aef-bc2c-3896639e64c0,8scdmfdcfb/v3/3_Specimen image/q16-36_back.jpg,8ae439ff766c6e3128394424d958fccb99fde192ec0d743c34b48f7035965c55,2247021,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-36,front,15cedb1d-d94f-4ba5-8497-9bd0be91b5e3,8scdmfdcfb/v3/3_Specimen image/q16-36_front.jpg,5bd9d033ad33390c0285f29c8c0922f51f49694b9e722a4f242d391baba1dfd7,2235721,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-37,back,ea7098d9-5347-4111-966d-b3ba4cf71699,8scdmfdcfb/v3/3_Specimen image/q16-37_back.jpg,b38a8315dc36fabb543f0e3ab00e0fa487f6faf47e9c4c55fdab0c942d357bf6,2282153,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-37,front,5e99e630-0900-40e8-be7c-7ce423626576,8scdmfdcfb/v3/3_Specimen image/q16-37_front.jpg,c08c5de85f58f53849765352c264cc10f973bc3ca0be101e6730991c68d0f655,1959400,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-38,back,fa16c9fb-d9da-4097-af4c-1c67d35ab8e8,8scdmfdcfb/v3/3_Specimen image/q16-38_back.jpg,7c78574f08e99e6ff8bf6046e2d628f577e5198e6498f70150c93fd69cb7532f,1887146,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-38,front,4033e875-cb6c-4ebf-aced-35ff529b2cb5,8scdmfdcfb/v3/3_Specimen image/q16-38_front.jpg,1e288c48f2fef9bf2e1cd8f3c12ad792a458833fd0e428bb72a83265c6e01168,2315160,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-39,back,1cd5dc98-4603-4cd5-b5f0-dc4d5077155b,8scdmfdcfb/v3/3_Specimen image/q16-39_back.jpg,c102ce57ab050a7edb14180221cda6d4709bf77b6ca7244d630a78fe8a83eeff,1861954,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-39,front,f1158b1b-8bcd-42b8-b356-caf77f576c18,8scdmfdcfb/v3/3_Specimen image/q16-39_front.jpg,a03fb5e97c0a58b82b57c996908af0e3232ba3f107cd5db4d9b936e9deda407f,1918884,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-4,back,16127fa5-500f-495c-9a71-afdc8e9a55b2,8scdmfdcfb/v3/3_Specimen image/q16-4_back.jpg,16cbee65960f486e48e49e461d4deb7209e52b24e68761aa25ecbddf3c4860d9,1947599,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-4,front,7bdec699-b1d7-4dcf-8afc-1b40c7df467f,8scdmfdcfb/v3/3_Specimen image/q16-4_front.jpg,c4bf91418a80329657f63e5c66373bad58ed46371b1ce804b6233b77049e05c4,1913694,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-40,back,c5368c8f-d16e-494c-8bfc-b569052ba7ff,8scdmfdcfb/v3/3_Specimen image/q16-40_back.jpg,3ff6565ff2bae21c1fa5a19bce3717bebcb1bd17ee92f166c597ad4d8354364b,1849182,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-40,front,a8e8b2b4-017f-4306-b72f-73d65f9933f3,8scdmfdcfb/v3/3_Specimen image/q16-40_front.jpg,1610b81f1e7da9227dacaf1f7bf06f1f72d4f4fc61aa7e54e3c73c6d275ff168,2327440,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-41,back,7457ce77-4e2f-4f5e-a6e4-bc00e65d56a3,8scdmfdcfb/v3/3_Specimen image/q16-41_back.jpg,d4fde1631e0f6ffcdaf3e37c3d2d8fc8e377439218adf3e8b9922b4abcec5a81,2298143,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-41,front,aeda55aa-e747-42dc-82ef-974216dea67d,8scdmfdcfb/v3/3_Specimen image/q16-41_front.jpg,96ba7f59b222be4086a2ab9c004449f51062f1b9a065e847b1f3a202165e1eb2,2280754,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-42,back,2c4744ff-a45d-47fc-98ad-93c61b727d0d,8scdmfdcfb/v3/3_Specimen image/q16-42_back.jpg,199c30c874663da13fd0cfbfbb3de6ff8fcee72c163a2e2e01ca340fe0835358,2293425,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-42,front,d8354da2-a2a7-4768-b4c2-068d8f5c7773,8scdmfdcfb/v3/3_Specimen image/q16-42_front.jpg,cbf9932d7fd6b60f1872f0c483d2129b8a0116dd6c15a042505691ab6a39f67b,2248894,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-43,back,3eb76544-7397-44e7-9d3b-ab0671ad6fd2,8scdmfdcfb/v3/3_Specimen image/q16-43_back.jpg,ba27d00d77b406b8fb8075d0d03c10bbf760319f3de7ba0838cda28548fe1d1e,1936127,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-43,front,1da19227-bdef-4f30-9332-d8c384c963a3,8scdmfdcfb/v3/3_Specimen image/q16-43_front.jpg,edd074629683316ae1af244783e5db640f070e96be9fe421ee5d2a6f68f4d562,1932935,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-44,back,e96bd996-514a-40f2-9ad8-72d9e1e603ae,8scdmfdcfb/v3/3_Specimen image/q16-44_back.jpg,fcde3b585a94666ac3c6d3aed8625a5c7fa6a707392664584b164c2e49004ee9,1940651,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-44,front,dfea28b7-4465-49d7-911e-e5fd5583e666,8scdmfdcfb/v3/3_Specimen image/q16-44_front.jpg,a43873f3ea72c1337e507e5aa30901a07a7939fa787e683a4da2684f0ff0919d,1911975,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-45,back,09a98438-b111-4eee-a3c3-7184484f5e69,8scdmfdcfb/v3/3_Specimen image/q16-45_back.jpg,af6fcd6d840a5723ddcafb3d814a74e35d8d657c7df68baf37ccd2372d61b950,2294682,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-45,front,0739053d-0be2-43b9-95f8-00f5c24aaa47,8scdmfdcfb/v3/3_Specimen image/q16-45_front.jpg,5195bee1b313506258d65e38ff0025f5a79947928550c24f29861007b2cdb6ff,2293889,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-46,back,94894080-7452-4cbd-bcd3-2e0cff1b7757,8scdmfdcfb/v3/3_Specimen image/q16-46_back.jpg,8c173a4a66e1271459af26d91327dea92cda672858b6fd9757839526ca6cb87e,2297654,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-46,front,6f170a80-0d52-478b-ba7e-7e2539a75528,8scdmfdcfb/v3/3_Specimen image/q16-46_front.jpg,9569342e804277e4caf95c0abc1a6b7e36f0cc9fa5619e224d77c3dedc68bc63,2275678,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-47,back,b3b260d8-3449-4970-be5e-009f7c2a8e6f,8scdmfdcfb/v3/3_Specimen image/q16-47_back.jpg,d57e605f156f60446077bc44185f29ec35eae80a3522f076e3b2ad882f6d8f43,2273355,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-47,front,7452f4f4-abef-43dd-9a32-23b88714939d,8scdmfdcfb/v3/3_Specimen image/q16-47_front.jpg,373d7aad3bdb1eb0dfa112f0dddfab0c2b10320b21525192cfcf8db8832cfca1,2310404,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-48,back,aeb833a4-e3cc-4ed6-a7ac-0e39a3ff3f2d,8scdmfdcfb/v3/3_Specimen image/q16-48_back.jpg,81992c52b8b45e9cf391650b5f28b73bad42877bf2dbca250654857a67022e72,2287058,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-48,front,51709805-5a71-4cbc-a13b-b48682af5341,8scdmfdcfb/v3/3_Specimen image/q16-48_front.jpg,a05ac19bd473bf19aa8be69724e78e5853cc4a7ae4bce1b325431f2e10e09aca,2243990,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-49,back,b7204359-568e-4ed2-aef7-f44d6a59489b,8scdmfdcfb/v3/3_Specimen image/q16-49_back.jpg,de28f1bde397e0e442166cd9cb8d34e219ccd14020276df1938378df6e07e14f,1913361,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-49,front,579fb8f5-d98c-4d82-9c7b-e462bbdfe698,8scdmfdcfb/v3/3_Specimen image/q16-49_front.jpg,341d75037e14902e99ab5bc8049fcec6b267a48104f360dbe5af942a33858be3,2252422,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-5,back,96e646f4-7385-45bc-a8ba-f3e90a545323,8scdmfdcfb/v3/3_Specimen image/q16-5_back.jpg,764891fb5dba102cee36aadee3b545edd6159a6ef1db3baeaad1e4c281b1ae45,2015168,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-5,front,8018e03a-7e20-46de-aba3-4b62c8990a60,8scdmfdcfb/v3/3_Specimen image/q16-5_front.jpg,759ce26f4e1ba551c72006f1e2a271433f6d669c6fe69e47d45cd6db28bf63a0,1932372,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-50,back,689e4b61-6ddf-42ad-8a1c-3d4ffda69905,8scdmfdcfb/v3/3_Specimen image/q16-50_back.jpg,6829d288b08c64f4fcace82fb499121babf3ae5744250364bb500d82be61d420,2292235,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-50,front,4b105f36-0bb7-4561-90b5-8b97fa570d4e,8scdmfdcfb/v3/3_Specimen image/q16-50_front.jpg,ce568efd1235bf00dfc3b5a1249cbdfefeefc92f899e97554dde61526fe7b90f,1941357,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-51,back,e092fb82-f034-4c02-86c9-06c3a6136eb6,8scdmfdcfb/v3/3_Specimen image/q16-51_back.jpg,6c805d480a056a92df77e57dc5b649b8318a472bb019c31bec3216393689380e,2292723,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-51,front,a3adbe7c-a80d-4829-9b01-344063df777d,8scdmfdcfb/v3/3_Specimen image/q16-51_front.jpg,1ec409bdab6bbebe534ee2fe8ee9664adc3aeffc1e822565145fecee3d34f2c2,2168969,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-52,back,e1f2df3e-11ac-4188-a8db-4ff6267ef575,8scdmfdcfb/v3/3_Specimen image/q16-52_back.jpg,535c36ff5765df47e3563af088d2a0ff52705503ada1ae38d710ad26183650b9,2320761,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-52,front,1c3a603a-320b-48b0-b956-6fe70d541460,8scdmfdcfb/v3/3_Specimen image/q16-52_front.jpg,fad45db76dc4139ee6ec1a9975fa1fd2655cc6de97adb44298d1d5a29d9d1346,2198639,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-53,back,dd2db1ad-e799-4edf-a857-1696b4d0a955,8scdmfdcfb/v3/3_Specimen image/q16-53_back.jpg,446ac6fe73d7f5d9306b231653d54f62e53e1581bad5fc750aa14a0ed12600b2,2241740,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-53,front,0734b4d1-7575-4f6c-a7e3-9f20dd8deeca,8scdmfdcfb/v3/3_Specimen image/q16-53_front.jpg,f13a50985d8e523439ce25a6c3c96344113065efaad3ab8eb55ebf0f911e4ae0,2314440,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-54,back,25a05edd-d17c-4ad1-9529-f220277a6e74,8scdmfdcfb/v3/3_Specimen image/q16-54_back.jpg,fcbc9dd2e7ce6b4b13003788a3f74f3c009856c485758f853cae5afeb7fd2abd,2279579,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-54,front,8c84cb56-a2b3-43f7-8b76-ee43c204e1de,8scdmfdcfb/v3/3_Specimen image/q16-54_front.jpg,04c45eca78ac117839c7c4f35bbb2ede140d563f0872ce68932bffeea9677c4c,2325505,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-55,back,4c5424ea-9b92-429f-bedb-5ab3b1a91313,8scdmfdcfb/v3/3_Specimen image/q16-55_back.jpg,b5bfa43535eb5e5b224791a8f535078afa30c27f00f0b58b72bb0b52c1f0b7f1,2287669,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-55,front,85207413-3991-4ce0-a789-cbd38294a364,8scdmfdcfb/v3/3_Specimen image/q16-55_front.jpg,5302d07633e6ef2f36a40f54cef7e7b214e5fe5847841617543ec07737ad4933,2128865,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-56,back,91c1e809-0b63-4653-becf-4f63a0512c80,8scdmfdcfb/v3/3_Specimen image/q16-56_back.jpg,a0ee6079616fbfb2ce300c7672675ab3a16eaa031289a738e84bd40bacb37495,2142630,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-56,front,05891c2a-42be-416e-9170-2cad9186cab9,8scdmfdcfb/v3/3_Specimen image/q16-56_front.jpg,7ab519f69e34cc3f82a4be559e988f47f98aaeef4535d36a387473fba8ce55f5,1822406,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-57,back,2650239d-3676-4af5-af69-c15cf27f753b,8scdmfdcfb/v3/3_Specimen image/q16-57_back.jpg,92fec1f2dc69d92a30e798a9b096f48f33bf9d0de5526adb7648e0dc2c815f97,2311853,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-57,front,f7554641-e2c6-4613-ac6d-3014c60ec56e,8scdmfdcfb/v3/3_Specimen image/q16-57_front.jpg,1853c7b9cd696cd14672d93e377ee9d30f9c8b9106ecee0f61a103892ba628d3,2215192,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-58,back,8153a476-7b24-4514-be39-630f932b4946,8scdmfdcfb/v3/3_Specimen image/q16-58_back.jpg,6eec8f92f7a0d15f1dbf9972ced030f6f0828beb6ef312abd93ed07ad450eb55,2138836,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-58,front,f6a35f43-b9dc-41f0-aac4-fc97674bf722,8scdmfdcfb/v3/3_Specimen image/q16-58_front.jpg,ad77a9259f0afe301e273b86951dfd8a9690fc34e05d593e27d55430011c081d,2184901,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-6,back,2f965f37-21c7-4ce8-8b60-4a6714e2e321,8scdmfdcfb/v3/3_Specimen image/q16-6_back.jpg,00ecd7e33f07db2dd9607b3320251e9dc999f8cc30ef4105156b3f3ba0d94547,2261396,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-6,front,06462bea-30f1-4a39-b036-6eb9572d940d,8scdmfdcfb/v3/3_Specimen image/q16-6_front.jpg,52b5a72125c23b0e4121f0167e8e10fac451499f368406a20c6852dcd21814e7,1896714,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-7,back,e0920c96-45ba-48ef-85d3-c27ce8e3e4d1,8scdmfdcfb/v3/3_Specimen image/q16-7_back.jpg,bf744f8dea9dee90406521cd5b90c73a31849c7586a559b392044694c9ee2884,1992965,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-7,front,7bf76085-336d-4247-a504-f3b98ddce522,8scdmfdcfb/v3/3_Specimen image/q16-7_front.jpg,515c8aebf6b11e69d8bdb440e5aff2e7999a621a34b48881d592077b697783a5,2128441,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-8,back,d3913b70-fd89-43a2-9318-0ef88ddfcd2a,8scdmfdcfb/v3/3_Specimen image/q16-8_back.jpg,31bfa5464dab75a4df7a05b3c7accf4c54efadf53a28218648e61d0f61ddbc3a,1965262,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-8,front,28c8c55c-4191-49a6-a68c-afad5803e0aa,8scdmfdcfb/v3/3_Specimen image/q16-8_front.jpg,7d6c8a25c6e75370de43b2fc81c96bb903521080707b162ff979d77e79b624b1,1976288,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-9,back,280c2159-e456-433d-b161-ce303028ca21,8scdmfdcfb/v3/3_Specimen image/q16-9_back.jpg,9576d10ff5787989a8b9f860cba0872b01d43aa91b01f0c74d55eeac2d17d4fc,1964695,REMOTE_OFFICIAL_HASH_BOUND,false,true
q16-9,front,86b36e92-80f4-4ecd-b0cb-25315bdb39ac,8scdmfdcfb/v3/3_Specimen image/q16-9_front.jpg,2b37213a7d26cb9325cabe07d29de2f39f4405e871c787d32caad9fead053f70,2296417,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-1,back,54d045b7-3514-45fb-be20-7eb288ba2268,8scdmfdcfb/v3/3_Specimen image/q24-1_back.jpg,6c648eb99e53cd19140b2c20cb4cbc4d2fdaa792538d520d1d5242d2fe06b922,1965752,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-1,front,1832ab74-6aec-49d0-88a6-3a83eaaacde4,8scdmfdcfb/v3/3_Specimen image/q24-1_front.jpg,c999871d958a3f12b89d4e29fcec57b5626b3a451528c87a803334cf7c961043,2250998,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-10,back,1dc44798-96de-4905-b53b-d41f716d24ec,8scdmfdcfb/v3/3_Specimen image/q24-10_back.jpg,3482bea68f98b90e5884027924a37a83591d9f25df721c23284168f4a0b1a845,2336899,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-10,front,13bef744-9199-4302-8a55-01e56b1c293e,8scdmfdcfb/v3/3_Specimen image/q24-10_front.jpg,b96c97c823d42c8c3f4a3463de826eebfb2ee7f9ff8d2a58682c6cd6fe06b045,2288119,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-11,back,9fecbed2-bde0-438a-811b-5832182d18cd,8scdmfdcfb/v3/3_Specimen image/q24-11_back.jpg,1d56e4c5e64ae8f87c7eeda767dfed8472cc4c321201e3795b4474215e8ac4b4,2262299,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-11,front,46eb73d0-d029-4900-a1f4-50a5be23412d,8scdmfdcfb/v3/3_Specimen image/q24-11_front.jpg,448016b74d029a890bdba2597a859989782231dfec1c79c3454ce8c0554a9b76,2291042,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-12,back,ac51b7b7-1b52-4f48-9df1-0bf7ba9b913b,8scdmfdcfb/v3/3_Specimen image/q24-12_back.jpg,c143a3f9a75335aee52f16ba4df4ba1ec28622f92bf46c97f31191da3ce3d77d,2280144,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-12,front,a25aafd2-d5db-4518-9d7f-7467a1905f3a,8scdmfdcfb/v3/3_Specimen image/q24-12_front.jpg,a0c3aa430808d17078968f215a52227602ec69662975d02efb8765dc2ea1d328,2165592,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-13,back,4121b1d7-db9b-4a2f-812a-87b4f2c129dc,8scdmfdcfb/v3/3_Specimen image/q24-13_back.jpg,a036d30f830fdfb16514c8e0ee483e614fe14c361ff712afacac850ea05f806f,2188065,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-13,front,90fdd333-ca87-4ef7-b5fd-9e0e12db4bad,8scdmfdcfb/v3/3_Specimen image/q24-13_front.jpg,c0f1efafc00601a0a5a6e741195c0c05419c238f15d76c353e31b446bd1a789b,1796180,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-14,back,4e70ee5d-af10-46bd-bbfa-d0bde5696eee,8scdmfdcfb/v3/3_Specimen image/q24-14_back.jpg,dc200cd451a0e1227e3b422d1ba21d8b4f0fb442e896b65481a5937161a97a3f,2186740,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-14,front,ec894edd-4b47-419e-be91-030b774fb903,8scdmfdcfb/v3/3_Specimen image/q24-14_front.jpg,f7e67fc41ca8f2b5c8676bcde0a4e8be9bb102b53f2901153606b557be03a01f,2151091,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-15,back,52645376-ccf1-44fd-9188-e96bea6da070,8scdmfdcfb/v3/3_Specimen image/q24-15_back.jpg,3222197c616aef5c2ed2690247c57134e308e43e6e4a81d7c0143962059686c4,1827029,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-15,front,4ddc85b0-5942-46e9-9dd6-e88d021d29c1,8scdmfdcfb/v3/3_Specimen image/q24-15_front.jpg,a90f50ef9b3056f4a6dea131a8db30e24afa809d46b2a5dcacf87b5c27322133,1801075,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-16,back,856eefc9-ce89-427e-b65b-ef7ae183b88c,8scdmfdcfb/v3/3_Specimen image/q24-16_back.jpg,14085465656145f6a95d691a107740fb506f21f9d0f7fff2cdf88cc90d759980,2118070,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-16,front,aab3bac9-6943-4b9d-acec-98d3878363f4,8scdmfdcfb/v3/3_Specimen image/q24-16_front.jpg,feb1d799d330322899a36264704b169a01050653c35df349998ffc0c94b6c63a,1789559,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-17,back,b065c0cf-f300-4cd7-9d81-4b5defd85d78,8scdmfdcfb/v3/3_Specimen image/q24-17_back.jpg,b7a5cdbe4c163e43189edce38fc9a0093e31f4a533ec463755aa98d97b89d7d9,2335391,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-17,front,1b19812a-bfaf-40eb-8970-503b787f9999,8scdmfdcfb/v3/3_Specimen image/q24-17_front.jpg,b6122842506566ef8fc1ae2fb8a5d3febca6f47d7f627ca3677a7a3c8a427ff8,2132977,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-18,back,458c4f96-8401-41f2-8622-a1d000fa657d,8scdmfdcfb/v3/3_Specimen image/q24-18_back.jpg,60c91a13d23411039f9a68bba92478cf10dc4347262c1535f877a0caf1ff6bd5,1799360,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-18,front,996f6dcc-03bb-4ead-8b75-f331cd04bbd0,8scdmfdcfb/v3/3_Specimen image/q24-18_front.jpg,dd3d9b505bad5f5b3f49c9d6959dba8f588d12f9de07c9318c4bdadae1be4d9b,1807320,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-19,back,7f43c4fb-45c1-4950-8582-f4aa4d89e6e3,8scdmfdcfb/v3/3_Specimen image/q24-19_back.jpg,fd4d9bc78fa20cba674bbf000e5675a546aec82385033ae27f8f9852692eabaf,2343685,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-19,front,27a7d4f1-0ab7-490f-9ecc-249ecd2f0c4e,8scdmfdcfb/v3/3_Specimen image/q24-19_front.jpg,4df5665d405f3b72b6360b3f4b5fec735ca4976a0893b4c939a0d1288f21f99f,2279666,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-2,back,6b16f35b-6c8a-4e39-8b3b-d513aa248d17,8scdmfdcfb/v3/3_Specimen image/q24-2_back.jpg,a215148149e5da6afabba97d1077c0c4df6869ed3d449f64bd08e029f960b38f,1974416,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-2,front,47f65a56-0462-4fc7-ad17-f1865596fd72,8scdmfdcfb/v3/3_Specimen image/q24-2_front.jpg,2db6fd0aab9f46da5ffdad1d53c179c8516bad75cb60a7f017f9c7708e27f1d3,2220913,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-20,back,a7ca65b0-b95f-4ebc-8902-d9efb3a6ef82,8scdmfdcfb/v3/3_Specimen image/q24-20_back.jpg,852fd9f477109c5c77dea125e233f6802f4ff551268870217f6d289687f086f3,2139480,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-20,front,009a53ad-7b4a-4d33-9c86-8ca8ab987663,8scdmfdcfb/v3/3_Specimen image/q24-20_front.jpg,c313134a3a9607980d5b565ac3817a8aecc626c50e7d68e752a2605004242fd5,2332279,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-21,back,18e6014b-f5c6-4f85-a422-9b8238f8eaf2,8scdmfdcfb/v3/3_Specimen image/q24-21_back.jpg,b9ed6f63694262f15aebb511209d5c62189f78342b0b943e3d8da3a05744517b,2122015,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-21,front,73b18f22-626c-4541-93da-81093310ebf5,8scdmfdcfb/v3/3_Specimen image/q24-21_front.jpg,9d48f6e69c7ebf0a9f5aec5112bb2e9299235753e09829e6f1cb968bba91aa84,2164348,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-22,back,e864704e-d8a1-4466-b4c4-a8d0693c88e6,8scdmfdcfb/v3/3_Specimen image/q24-22_back.jpg,91046520b92a1e8193333416544742a609c90a9cac6714352401ef2a0487836f,2282714,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-22,front,b16c2501-681a-4809-b9a3-169a1db674c0,8scdmfdcfb/v3/3_Specimen image/q24-22_front.jpg,e1ad5daba788a5b06046a3db971c8f1a8d808d4dfb4149e6412410e34a6e1bb7,2309453,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-23,back,645d336f-f1a4-4c8d-ab99-b97e0f93a08c,8scdmfdcfb/v3/3_Specimen image/q24-23_back.jpg,1ed5525c8019541440977d38cc9b15807a8431a259b43c9b39c33134465057dc,2275952,REMOTE_OFFICIAL_HASH_BOUND,false,true
q24-23,front,a3ad040d-10b8-4f31-91b3-725ea6428b39,8scdmfdcfb/v3/3_Specimen image/q24-23_front.jpg,4385b372b22f851434565c2008db677d1632f9ec1b50c88d453389933d4f7b63,2318108,REMOTE_OFFICIAL_HASH_BOUND,false,true
