specimen_id,domain_id,primary,status,error,width_mm,thickness_mm,peak_row,extension_at_peak_mm,raw_peak_mpa,published_peak_mpa,signed_error_mpa,absolute_error_mpa,absolute_tolerance_mpa,passed
q24-50,cgtnjyggtm,true,PASS,,50.160666669999998,4.5599999999999996,4245,-0.46218749999999997,144.78563268364002,144.78563268363999,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q24-52,,false,PASS,,50.179333329999999,4.6100000000000003,3644,-1.108125,315.73978094670599,315.73978094670588,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q24-53,,false,PASS,,50.174333330000003,4.6500000000000004,3639,-1.1046879999999999,302.87547955781082,302.87547955781082,0,0,0.0050000000000000001,true
q24-54,,false,PASS,,50.166333330000001,4.6299999999999999,3710,-1.1390629999999999,306.92313751618042,306.92313751618042,0,0,0.0050000000000000001,true
q24-55,,false,PASS,,50.176333329999999,4.6280000000000001,3243,-0.94906250000000003,259.49022318313104,259.49022318313098,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-56,,false,PASS,,50.183,4.6580000000000004,2923,-0.89531249999999996,239.70340687048474,239.70340687048471,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q24-57,,false,PASS,,50.167999999999999,4.6100000000000003,2711,-0.8153125,225.14513923023412,225.14513923023409,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q24-58,,false,PASS,,50.167666670000003,4.6399999999999997,2760,-0.84562499999999996,239.16298522188762,239.1629852218876,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q24-59,,false,PASS,,50.07,4.6280000000000001,4847,-1.5309379999999999,425.85022282546868,425.85022282546868,0,0,0.0050000000000000001,true
q24-6,cgtnjyggtm,true,PASS,,50.158000000000001,4.6470000000000002,4036,-1.21875,348.28472262211335,348.28472262211329,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-60,,false,PASS,,50.079999999999998,4.6449999999999996,4790,-1.5009380000000001,407.88484388380101,407.88484388380101,0,0,0.0050000000000000001,true
q24-61,,false,PASS,,50.079999999999998,4.641,5552,-1.747188,467.39620829899911,467.39620829899911,0,0,0.0050000000000000001,true
q24-7,cgtnjyggtm,true,PASS,,50.166333330000001,4.6420000000000003,3441,-1.0396879999999999,270.23275772272166,270.23275772272171,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-8,cgtnjyggtm,true,PASS,,50.187333330000001,4.6349999999999998,3150,-0.92312499999999997,262.87023691929534,262.87023691929528,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-9,cgtnjyggtm,true,PASS,,50.183333330000004,4.6120000000000001,3247,-0.94656249999999997,262.21072029343287,262.21072029343293,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-1,ykhs7s2dck,true,PASS,,50.182000000000002,1.554,2125,-0.60999999999999999,215.89288221247884,215.8928822124789,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-10,ykhs7s2dck,true,PASS,,50.188000000000002,1.5489999999999999,1793,-0.510625,204.90660089014304,204.90660089014301,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-11,ykhs7s2dck,true,PASS,,50.186999999999998,1.552,2384,-0.67062500000000003,219.66010779478563,219.66010779478569,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-12,ykhs7s2dck,true,PASS,,50.182000000000002,1.552,1856,-0.51000000000000001,204.93621645047079,204.93621645047091,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q8-13,ykhs7s2dck,true,PASS,,50.180999999999997,1.5229999999999999,2518,-0.6953125,219.16721873907724,219.16721873907721,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-14,ykhs7s2dck,true,PASS,,50.186999999999998,1.5169999999999999,2171,-0.61812500000000004,218.05806205687239,218.05806205687239,0,0,0.0050000000000000001,true
q8-15,ykhs7s2dck,true,PASS,,50.189,1.5189999999999999,2413,-0.71406250000000004,260.08501557332511,260.08501557332511,0,0,0.0050000000000000001,true
q8-16,ykhs7s2dck,true,PASS,,50.186999999999998,1.5389999999999999,2436,-0.70843750000000005,249.43261908066174,249.43261908066171,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-17,,false,RAW_TRACE_INVALID,"declared row count does not match data rows: declared 15711, observed 3840",,,,,,,,,,false
q8-18,ykhs7s2dck,true,PASS,,50.192,1.552,2044,-0.58218749999999997,208.20500309738438,208.20500309738441,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-19,ykhs7s2dck,true,PASS,,50.192999999999998,1.552,2345,-0.68281250000000004,235.07842203321982,235.07842203321979,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-2,ykhs7s2dck,true,PASS,,50.179000000000002,1.5529999999999999,2139,-0.62250000000000005,219.15265179376442,219.15265179376439,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-20,ykhs7s2dck,true,PASS,,50.186999999999998,1.5549999999999999,2435,-0.7371875,255.67560603087219,255.67560603087219,0,0,0.0050000000000000001,true
q8-21,ykhs7s2dck,true,PASS,,50.186,1.5289999999999999,2587,-0.71499999999999997,250.96715431153339,250.96715431153331,8.5265128291212022e-14,8.5265128291212022e-14,0.0050000000000000001,true
q8-22,ykhs7s2dck,true,PASS,,50.174999999999997,1.5509999999999999,2252,-0.60593750000000002,235.01320491111545,235.01320491111551,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-23,ykhs7s2dck,true,PASS,,50.180999999999997,1.552,2139,-0.62656250000000002,238.84623359315569,238.84623359315569,0,0,0.0050000000000000001,true
q8-24,ykhs7s2dck,true,PASS,,50.171999999999997,1.5549999999999999,2498,-0.72718749999999999,254.04970246403823,254.04970246403821,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-25,,false,PASS,,50.174999999999997,1.5249999999999999,2423,-0.70125000000000004,251.88479665433283,251.88479665433289,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-27,ykhs7s2dck,true,PASS,,50.173999999999999,1.53,1915,-0.52468749999999997,209.5444780269238,209.5444780269238,0,0,0.0050000000000000001,true
q8-28,ykhs7s2dck,true,PASS,,50.183999999999997,1.5249999999999999,1990,-0.56906250000000003,213.86461755167215,213.8646175516721,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-29,ykhs7s2dck,true,PASS,,50.177,1.526,1860,-0.53000000000000003,211.50961115344992,211.5096111534499,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-3,ykhs7s2dck,true,PASS,,50.170999999999999,1.548,2467,-0.72093750000000001,241.32180475074983,241.32180475074981,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-30,ykhs7s2dck,true,PASS,,50.173000000000002,1.504,2078,-0.60624999999999996,226.63025426704451,226.63025426704451,0,0,0.0050000000000000001,true
q8-31,ykhs7s2dck,true,PASS,,50.174999999999997,1.53,2032,-0.58687500000000004,216.05345343585037,216.0534534358504,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-32,ykhs7s2dck,true,PASS,,50.186,1.552,1878,-0.53374999999999995,211.74051471823785,211.74051471823779,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-33,ykhs7s2dck,true,PASS,,50.185000000000002,1.544,1842,-0.54249999999999998,215.7657857636589,215.7657857636589,0,0,0.0050000000000000001,true
q8-34,ykhs7s2dck,true,PASS,,50.183999999999997,1.5449999999999999,2307,-0.68406250000000002,235.48051906846882,235.48051906846879,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-35,ykhs7s2dck,true,PASS,,50.177999999999997,1.522,2563,-0.67374999999999996,247.55824586417165,247.5582458641716,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-36,ykhs7s2dck,true,PASS,,50.177999999999997,1.5349999999999999,2380,-0.69750000000000001,252.96751382667281,252.96751382667281,0,0,0.0050000000000000001,true
q8-37,ykhs7s2dck,true,PASS,,50.189,1.5469999999999999,2316,-0.69968750000000002,248.33408320298466,248.33408320298469,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-38,ykhs7s2dck,true,PASS,,50.183999999999997,1.5429999999999999,1694,-0.49249999999999999,193.20911359870337,193.20911359870331,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-39,ykhs7s2dck,true,PASS,,50.182000000000002,1.546,1691,-0.4765625,198.27971719809236,198.27971719809241,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-4,ykhs7s2dck,true,PASS,,50.180999999999997,1.5509999999999999,2326,-0.676875,235.48699549025184,235.48699549025179,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-40,ykhs7s2dck,true,PASS,,50.180999999999997,1.524,2056,-0.60218749999999999,225.8678897352215,225.8678897352215,0,0,0.0050000000000000001,true
q8-41,ykhs7s2dck,true,PASS,,50.173999999999999,1.52,2214,-0.65562500000000001,241.96224769381499,241.96224769381499,0,0,0.0050000000000000001,true
q8-42,,false,PASS,,50.164999999999999,1.55,2602,-0.7215625,252.59385961809897,252.593859618099,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-43,,false,PASS,,50.156999999999996,1.52,2228,-0.66125,243.06900018153527,243.0690001815353,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-44,,false,PASS,,50.143999999999998,1.55,2314,-0.63312500000000005,227.46988672622845,227.46988672622851,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-45,,false,PASS,,50.133000000000003,1.54,2720,-0.73750000000000004,254.49754950532878,254.49754950532881,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-46,,false,PASS,,50.142000000000003,1.51,2234,-0.64968749999999997,240.52138945263002,240.52138945262999,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-47,,false,PASS,,50.143999999999998,1.53,2542,-0.76906249999999998,264.55670414304842,264.55670414304842,0,0,0.0050000000000000001,true
q8-48,,false,PASS,,50.137999999999998,1.5089999999999999,2136,-0.56968750000000001,207.75991596526922,207.75991596526919,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-49,,false,PASS,,50.152999999999999,1.528,2331,-0.57218749999999996,202.36260942040917,202.3626094204092,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-5,ykhs7s2dck,true,PASS,,50.167000000000002,1.55,2197,-0.64968749999999997,236.00609448313597,236.006094483136,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-50,,false,PASS,,50.143999999999998,1.5349999999999999,1922,-0.51781250000000001,184.3225711904114,184.3225711904114,0,0,0.0050000000000000001,true
q8-51,,false,PASS,,50.158000000000001,1.52,2708,-0.77531249999999996,225.54140101489818,225.54140101489821,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q8-53,,false,PASS,,50.157666669999998,1.526,2676,-0.80625000000000002,270.38346549256596,270.38346549256602,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q8-54,,false,PASS,,50.172666669999998,1.5269999999999999,2487,-0.73843749999999997,261.25399147047978,261.25399147047978,0,0,0.0050000000000000001,true
q8-6,ykhs7s2dck,true,PASS,,50.18,1.5449999999999999,2221,-0.65562500000000001,242.754723771123,242.754723771123,0,0,0.0050000000000000001,true
q8-7,ykhs7s2dck,true,PASS,,50.194000000000003,1.5509999999999999,1844,-0.51187499999999997,190.56862083048139,190.56862083048139,0,0,0.0050000000000000001,true
q8-8,ykhs7s2dck,true,PASS,,50.174999999999997,1.552,1679,-0.48093750000000002,184.39809892181489,184.39809892181489,0,0,0.0050000000000000001,true
q8-9,ykhs7s2dck,true,PASS,,50.182000000000002,1.552,2004,-0.56374999999999997,212.15863817559753,212.15863817559759,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-1,,false,PASS,,50.159333330000003,3.79,3366,-0.99375000000000002,385.0690873431513,385.0690873431513,0,0,0.0050000000000000001,true
r0-10,,false,PASS,,50.164999999999999,3.8199999999999998,4511,-1.415,522.97966448938405,522.97966448938405,0,0,0.0050000000000000001,true
r0-11,,false,PASS,,50.169666669999998,3.7799999999999998,4599,-1.42625,539.2992107797005,539.2992107797005,0,0,0.0050000000000000001,true
r0-12,,false,PASS,,50.166666669999998,3.8300000000000001,4318,-1.3478129999999999,510.49638711769825,510.4963871176983,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-13,,false,PASS,,50.158000000000001,3.8199999999999998,2678,-0.79749999999999999,292.27014362363627,292.27014362363627,0,0,0.0050000000000000001,true
r0-14,,false,PASS,,50.173999999999999,3.8399999999999999,2796,-0.85312500000000002,298.44059340162897,298.44059340162897,0,0,0.0050000000000000001,true
r0-15,,false,PASS,,50.168333330000003,3.75,2884,-0.85187500000000005,322.74675262102562,322.74675262102562,0,0,0.0050000000000000001,true
r0-16,,false,PASS,,50.152666670000002,3.79,3122,-0.93999999999999995,358.32214992460416,358.32214992460422,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-17,,false,PASS,,50.160666669999998,3.8300000000000001,3353,-1.016875,363.06312215632164,363.06312215632158,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-18,,false,PASS,,50.158666670000002,3.8300000000000001,3167,-0.98406249999999995,336.23718485666427,336.23718485666421,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-19,,false,PASS,,50.164000000000001,3.843,2873,-0.86624999999999996,314.39618099472142,314.39618099472142,0,0,0.0050000000000000001,true
r0-2,,false,PASS,,50.169333330000001,3.8399999999999999,3157,-0.96562499999999996,350.78142131818782,350.78142131818782,0,0,0.0050000000000000001,true
r0-20,,false,PASS,,50.163666669999998,3.7650000000000001,2872,-0.83968750000000003,313.96233643843152,313.96233643843152,0,0,0.0050000000000000001,true
r0-21,,false,PASS,,50.170333329999998,3.7530000000000001,2834,-0.84906250000000005,313.76258364477394,313.76258364477388,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-22,,false,PASS,,50.160666669999998,3.8050000000000002,3455,-1.0449999999999999,385.38292395789426,385.38292395789438,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
r0-23,,false,PASS,,50.170333329999998,3.7879999999999998,3283,-0.97843749999999996,388.14774699327012,388.14774699327012,0,0,0.0050000000000000001,true
r0-24,,false,PASS,,50.161666670000002,3.8380000000000001,3068,-0.9453125,353.00621612916848,353.00621612916842,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-25,,false,PASS,,50.122,3.7599999999999998,2788,-0.83562499999999995,320.81800194758836,320.81800194758841,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-26,,false,PASS,,50.107999999999997,3.8100000000000001,3056,-0.94062500000000004,358.1094232782649,358.10942327826479,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
r0-27,,false,PASS,,50.109666670000003,3.8199999999999998,2868,-0.86062499999999997,317.16273334706534,317.1627333470654,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-28,,false,PASS,,50.110666670000001,3.7799999999999998,3160,-0.95562499999999995,370.08867460833198,370.08867460833198,0,0,0.0050000000000000001,true
r0-29,,false,PASS,,50.115666670000003,3.8199999999999998,3143,-0.94781249999999995,371.84921287985094,371.84921287985082,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
r0-3,,false,PASS,,50.159333330000003,3.8199999999999998,3260,-0.97437499999999999,360.88375342996989,360.88375342996989,0,0,0.0050000000000000001,true
r0-30,,false,PASS,,50.118000000000002,3.7999999999999998,2975,-0.91749999999999998,335.39268379256538,335.39268379256538,0,0,0.0050000000000000001,true
r0-31,,false,PASS,,50.113999999999997,3.8199999999999998,2679,-0.78749999999999998,291.83304996545053,291.83304996545053,0,0,0.0050000000000000001,true
r0-32,,false,PASS,,50.122999999999998,3.8380000000000001,2792,-0.84593750000000001,297.4379223046688,297.43792230466869,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
r0-33,,false,PASS,,50.123333330000001,3.8100000000000001,2630,-0.79625000000000001,295.36722804877189,295.36722804877178,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
r0-34,,false,PASS,,50.100999999999999,3.8300000000000001,2331,-0.69343750000000004,264.84516941574361,264.84516941574361,0,0,0.0050000000000000001,true
r0-35,,false,PASS,,50.106666670000003,3.8199999999999998,2489,-0.72312500000000002,276.93694984629826,276.93694984629821,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-36,,false,PASS,,50.108666669999998,3.7999999999999998,2375,-0.71062499999999995,268.00306630049619,268.00306630049619,0,0,0.0050000000000000001,true
r0-37,,false,PASS,,50.173666670000003,3.835,4965,-1.5687500000000001,599.57172479072437,599.57172479072437,0,0,0.0050000000000000001,true
r0-38,,false,PASS,,50.176666670000003,3.8239999999999998,4400,-1.3784380000000001,532.32739956832404,532.32739956832393,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
r0-39,,false,PASS,,50.090000000000003,3.786,4473,-1.3871880000000001,511.7406470782596,511.74064707825971,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
r0-4,,false,PASS,,50.16566667,3.7799999999999998,3568,-1.11375,426.86778755923876,426.86778755923882,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-5,,false,PASS,,50.168999999999997,3.8300000000000001,3614,-1.0746880000000001,406.67049289849399,406.67049289849399,0,0,0.0050000000000000001,true
r0-6,,false,PASS,,50.159333330000003,3.7799999999999998,3372,-1.0237499999999999,396.80100368518612,396.80100368518617,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r0-7,,false,PASS,,50.164000000000001,3.8300000000000001,3511,-1.0571870000000001,406.06041947425501,406.06041947425501,0,0,0.0050000000000000001,true
r0-8,,false,PASS,,50.164000000000001,3.8100000000000001,3879,-1.184688,447.06551487498962,447.06551487498962,0,0,0.0050000000000000001,true
r0-9,,false,PASS,,50.161999999999999,3.7999999999999998,3593,-1.1134379999999999,428.8325562021156,428.83255620211571,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
r45-1,,false,PASS,,50.166333330000001,3.8199999999999998,3555,-1.1125,233.84250280442765,233.84250280442771,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-10,,false,PASS,,50.174666670000001,3.79,4213,-1.3334379999999999,317.45132691428302,317.45132691428302,0,0,0.0050000000000000001,true
r45-11,,false,PASS,,50.16866667,3.79,4216,-1.3274999999999999,314.36671304802945,314.36671304802951,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-12,,false,PASS,,50.174999999999997,3.8199999999999998,4233,-1.306875,279.25011152067242,279.25011152067242,0,0,0.0050000000000000001,true
r45-13,,false,PASS,,50.173333329999998,3.8100000000000001,3261,-0.96875,207.45013089863076,207.45013089863079,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-14,,false,PASS,,50.164333329999998,3.8199999999999998,3336,-1.0075000000000001,208.98264633411512,208.98264633411509,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-15,,false,PASS,,50.171999999999997,3.77,3277,-0.99187499999999995,210.06980020559516,210.06980020559519,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-16,,false,PASS,,50.177333330000003,3.79,3697,-1.1212500000000001,244.10455913589627,244.1045591358963,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-17,,false,PASS,,50.173333329999998,3.8300000000000001,3856,-1.1756249999999999,240.5986921738581,240.5986921738581,0,0,0.0050000000000000001,true
r45-18,,false,PASS,,50.170000000000002,3.8199999999999998,3761,-1.1571880000000001,242.7936116679729,242.7936116679729,0,0,0.0050000000000000001,true
r45-19,,false,PASS,,50.175333330000001,3.8279999999999998,3578,-1.0846880000000001,231.84764591100529,231.84764591100529,0,0,0.0050000000000000001,true
r45-2,,false,PASS,,50.177999999999997,3.8300000000000001,3611,-1.106563,232.73061738331648,232.7306173833164,8.5265128291212022e-14,8.5265128291212022e-14,0.0050000000000000001,true
r45-20,,false,PASS,,50.173999999999999,3.7810000000000001,3393,-1.026875,229.9175541951881,229.9175541951881,0,0,0.0050000000000000001,true
r45-21,,false,PASS,,50.17166667,3.7370000000000001,3577,-1.1068750000000001,240.71928905478097,240.719289054781,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-22,,false,PASS,,50.173333329999998,3.7839999999999998,3688,-1.1315630000000001,243.40013465864195,243.400134658642,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-23,,false,PASS,,50.172666669999998,3.774,3745,-1.14625,244.17202840302946,244.1720284030294,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-24,,false,PASS,,50.179000000000002,3.7839999999999998,3629,-1.116563,241.72684832696413,241.72684832696419,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-25,,false,PASS,,50.132333330000002,3.7400000000000002,3301,-0.995,219.42260376930804,219.42260376930801,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-26,,false,PASS,,50.118000000000002,3.8399999999999999,3199,-0.96125000000000005,206.13786360023676,206.13786360023681,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-27,,false,PASS,,50.119,3.8399999999999999,3393,-1.024688,206.70205951502095,206.70205951502089,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-28,,false,PASS,,50.113,3.8100000000000001,3563,-1.0718749999999999,210.93247894928064,210.93247894928061,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-29,,false,PASS,,50.121333329999999,3.8100000000000001,3419,-1.036875,212.49288080713458,212.49288080713461,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-3,,false,PASS,,50.164999999999999,3.8300000000000001,3485,-1.0790630000000001,231.73371217020386,231.73371217020389,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
r45-30,,false,PASS,,50.129333330000001,3.8100000000000001,3467,-1.0640620000000001,216.50859960738649,216.50859960738649,0,0,0.0050000000000000001,true
r45-31,,false,PASS,,50.116999999999997,3.8340000000000001,3461,-1.0628120000000001,210.53044170849915,210.53044170849921,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-32,,false,PASS,,50.116999999999997,3.8359999999999999,3222,-0.98093750000000002,217.24776639972166,217.2477663997216,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-33,,false,PASS,,50.114666669999998,3.8140000000000001,3307,-1.0021880000000001,210.49981797376833,210.49981797376839,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-34,,false,PASS,,50.109999999999999,3.75,3103,-0.95750000000000002,201.84766846271535,201.84766846271529,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-35,,false,PASS,,50.099666669999998,3.8199999999999998,3121,-0.94781249999999995,198.02634077927425,198.02634077927419,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-36,,false,PASS,,50.109666670000003,3.8100000000000001,2921,-0.87624999999999997,191.42724908181111,191.42724908181111,0,0,0.0050000000000000001,true
r45-39,,false,PASS,,50.07,3.8239999999999998,6294,-1.9878130000000001,423.65988348529635,423.6598834852964,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-4,,false,PASS,,50.170666670000003,3.79,3538,-1.0878129999999999,244.3013423429224,244.3013423429224,0,0,0.0050000000000000001,true
r45-40,,false,PASS,,50.109999999999999,3.8210000000000002,5563,-1.7593749999999999,386.85018580687517,386.85018580687517,0,0,0.0050000000000000001,true
r45-41,,false,PASS,,50.07,3.8279999999999998,6022,-1.9103129999999999,412.08961059532328,412.08961059532322,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-42,,false,PASS,,50.119999999999997,3.8300000000000001,5777,-1.8356250000000001,399.86447669197059,399.86447669197059,0,0,0.0050000000000000001,true
r45-5,,false,PASS,,50.174333330000003,3.7400000000000002,3585,-1.0978129999999999,248.50680166684094,248.50680166684089,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-6,,false,PASS,,50.172666669999998,3.8100000000000001,3696,-1.1331249999999999,261.85007509853114,261.85007509853119,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-7,,false,PASS,,50.169666669999998,3.8100000000000001,3407,-1.0265629999999999,242.28807201328814,242.28807201328809,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-8,,false,PASS,,50.168999999999997,3.8100000000000001,3620,-1.1131249999999999,244.49839856246516,244.49839856246521,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
r45-9,,false,PASS,,50.165333330000003,3.8300000000000001,3634,-1.1003130000000001,242.87353006389949,242.87353006389949,0,0,0.0050000000000000001,true
