replicate,reference_mode,control_mode,control_minus_reference_regret,reference_minus_control_utility
2174,spatial_real,deepsets_real,-0.000010856268995492607,-0.000010856268995491989
2175,spatial_real,deepsets_real,-0.00004653084225169525,-0.00004653084225169498
2176,spatial_real,deepsets_real,-0.00003919421362091573,-0.00003919421362091671
2177,spatial_real,deepsets_real,0.000044723393612445865,0.00004472339361244535
2178,spatial_real,deepsets_real,0.000015956915263660998,0.00001595691526366067
2179,spatial_real,deepsets_real,-4.836553724108771e-6,-4.8365537241089605e-6
2180,spatial_real,deepsets_real,0.00011836639474149986,0.0001183663947414998
2181,spatial_real,deepsets_real,0.00010716586379293958,0.00010716586379293993
2182,spatial_real,deepsets_real,0.00003708997684996462,0.00003708997684996349
2183,spatial_real,deepsets_real,0.0000194364471162387,0.000019436447116239915
2184,spatial_real,deepsets_real,4.561562228309196e-6,4.561562228309539e-6
2185,spatial_real,deepsets_real,-0.00001330914805363718,-0.000013309148053637122
2186,spatial_real,deepsets_real,-0.000050818720156220756,-0.00005081872015622
2187,spatial_real,deepsets_real,-0.0001224865383427839,-0.00012248653834278457
2188,spatial_real,deepsets_real,-0.0000610411376624108,-0.00006104113766241054
2189,spatial_real,deepsets_real,-4.5100528191027835e-6,-4.5100528191039406e-6
2190,spatial_real,deepsets_real,0.00006124043495493407,0.0000612404349549335
2191,spatial_real,deepsets_real,0.000019169181950683123,0.000019169181950683404
2192,spatial_real,deepsets_real,-0.00008400380688029611,-0.00008400380688029594
2193,spatial_real,deepsets_real,-0.00015349060614092974,-0.0001534906061409299
2194,spatial_real,deepsets_real,-0.00009082187639043364,-0.00009082187639043378
2195,spatial_real,deepsets_real,-6.949721717165505e-7,-6.949721717168441e-7
2196,spatial_real,deepsets_real,-0.000037848700670759884,-0.00003784870067076082
2197,spatial_real,deepsets_real,0.000017872329502800707,0.000017872329502800124
2198,spatial_real,deepsets_real,0.00007278194161220002,0.00007278194161220321
2199,spatial_real,deepsets_real,2.100950428724687e-6,2.1009504287243348e-6
2200,spatial_real,deepsets_real,-0.000020545519704066238,-0.000020545519704065685
2201,spatial_real,deepsets_real,0.000022455507616931925,0.000022455507616932935
2202,spatial_real,deepsets_real,-1.3128803163543756e-7,-1.3128803163533367e-7
2203,spatial_real,deepsets_real,-0.00005980348914941923,-0.00005980348914942027
2204,spatial_real,deepsets_real,0.000023217339569968066,0.000023217339569967202
2205,spatial_real,deepsets_real,0.00008017770482409593,0.00008017770482409721
2206,spatial_real,deepsets_real,-0.0001249911230153571,-0.0001249911230153562
2207,spatial_real,deepsets_real,-0.000029108213838034865,-0.000029108213838035898
2208,spatial_real,deepsets_real,0.00008100736252897977,0.00008100736252897947
2209,spatial_real,deepsets_real,-0.00003026307497413482,-0.000030263074974135073
2210,spatial_real,deepsets_real,4.617055175406362e-6,4.617055175405942e-6
2211,spatial_real,deepsets_real,-0.00008523458530109203,-0.00008523458530109239
2212,spatial_real,deepsets_real,-0.00002894064637680727,-0.00002894064637680709
2213,spatial_real,deepsets_real,-2.7356768283531493e-6,-2.7356768283535987e-6
2214,spatial_real,deepsets_real,0.00008765379766313292,0.00008765379766313371
2215,spatial_real,deepsets_real,0.00003261651868517445,0.00003261651868517391
2216,spatial_real,deepsets_real,-3.8894151185882064e-7,-3.889415118601759e-7
2217,spatial_real,deepsets_real,-0.000033551121624169365,-0.000033551121624169724
2218,spatial_real,deepsets_real,-0.00009021171217829989,-0.00009021171217830035
2219,spatial_real,deepsets_real,0.000025807267067112723,0.000025807267067112002
2220,spatial_real,deepsets_real,0.00003332570690197835,0.000033325706901978756
2221,spatial_real,deepsets_real,-0.00003423244945098663,-0.000034232449450986574
2222,spatial_real,deepsets_real,-0.00003811272873784858,-0.000038112728737848505
2223,spatial_real,deepsets_real,0.00002444236833678883,0.00002444236833678851
2224,spatial_real,deepsets_real,-0.000030324642378155853,-0.000030324642378156188
2225,spatial_real,deepsets_real,-0.00005678214225149416,-0.00005678214225149447
2226,spatial_real,deepsets_real,-0.000036617948441281606,-0.000036617948441282405
2227,spatial_real,deepsets_real,0.000030064424871350272,0.000030064424871350262
2228,spatial_real,deepsets_real,-0.000034964561442992675,-0.00003496456144299308
2229,spatial_real,deepsets_real,-9.654669353538018e-6,-9.65466935353757e-6
2230,spatial_real,deepsets_real,-0.0000687540997279237,-0.00006875409972792295
2231,spatial_real,deepsets_real,0.00008403175455822915,0.00008403175455823006
2232,spatial_real,deepsets_real,-8.105539932865927e-6,-8.105539932864902e-6
2233,spatial_real,deepsets_real,-2.5007751657772407e-6,-2.5007751657774325e-6
2234,spatial_real,deepsets_real,-0.000050438649349095775,-0.00005043864934909553
2235,spatial_real,deepsets_real,0.00005140835962273079,0.00005140835962272978
2236,spatial_real,deepsets_real,-4.076150692430315e-6,-4.076150692431776e-6
2237,spatial_real,deepsets_real,-0.00011105210228754918,-0.00011105210228754891
2238,spatial_real,deepsets_real,-0.000011249065148252746,-0.00001124906514825183
2239,spatial_real,deepsets_real,-3.4118390952562797e-6,-3.4118390952573952e-6
2240,spatial_real,deepsets_real,0.000013905651173974515,0.000013905651173974918
2241,spatial_real,deepsets_real,-0.00005598878285690157,-0.000055988782856902256
2242,spatial_real,deepsets_real,0.00008955322948598031,0.00008955322948597893
2243,spatial_real,deepsets_real,-0.000011408270319321115,-0.000011408270319321958
2244,spatial_real,deepsets_real,-0.00005669612592798263,-0.000056696125927981415
2245,spatial_real,deepsets_real,-0.000012471793323616878,-0.000012471793323617984
2246,spatial_real,deepsets_real,-0.00009078844028096034,-0.0000907884402809608
2247,spatial_real,deepsets_real,-4.103995557831579e-6,-4.103995557831629e-6
2248,spatial_real,deepsets_real,-0.000016745461807097493,-0.000016745461807097804
2249,spatial_real,deepsets_real,0.00015615549427850858,0.00015615549427850942
2250,spatial_real,deepsets_real,0.00006397315432761796,0.00006397315432761742
2251,spatial_real,deepsets_real,0.000042728519069346514,0.000042728519069346135
2252,spatial_real,deepsets_real,-0.000037026927944264154,-0.00003702692794426334
2253,spatial_real,deepsets_real,0.00007171340496093966,0.00007171340496094028
2254,spatial_real,deepsets_real,-0.00003255431745614705,-0.00003255431745614716
2255,spatial_real,deepsets_real,0.0000730430643152381,0.00007304306431523899
2256,spatial_real,deepsets_real,0.000045991389878626054,0.00004599138987862585
2257,spatial_real,deepsets_real,-0.000011720170804987128,-0.000011720170804987133
2258,spatial_real,deepsets_real,-0.00011223542617072475,-0.00011223542617072498
2259,spatial_real,deepsets_real,0.000026482192332273786,0.000026482192332273732
2260,spatial_real,deepsets_real,0.0001107123107182744,0.00011071231071827425
2261,spatial_real,deepsets_real,-0.000036697662890460295,-0.00003669766289046051
2262,spatial_real,deepsets_real,0.00005369854744800608,0.00005369854744800679
2263,spatial_real,deepsets_real,-0.00004588167577013162,-0.000045881675770131425
2264,spatial_real,deepsets_real,-0.000020997482547031876,-0.000020997482547033065
2265,spatial_real,deepsets_real,0.00006669165906321353,0.0000666916590632139
2266,spatial_real,deepsets_real,-0.000019805650543070857,-0.000019805650543070582
2267,spatial_real,deepsets_real,0.00006757053701195517,0.00006757053701195505
2268,spatial_real,deepsets_real,0.00007929093155050262,0.00007929093155050193
2269,spatial_real,deepsets_real,0.000058645200286990225,0.00005864520028698968
2270,spatial_real,deepsets_real,-0.000020859998660573604,-0.00002085999866057298
2271,spatial_real,deepsets_real,-0.000010568211333624363,-0.000010568211333623931
2272,spatial_real,deepsets_real,0.000032088478360908897,0.00003208847836090868
2273,spatial_real,deepsets_real,6.0581621406608985e-6,6.058162140661237e-6
2274,spatial_real,deepsets_real,0.00003852595490457458,0.000038525954904573634
2275,spatial_real,deepsets_real,-0.0001330829310188852,-0.00013308293101888443
2276,spatial_real,deepsets_real,0.00003280726399565188,0.000032807263995650704
2277,spatial_real,deepsets_real,0.000023837764341829056,0.00002383776434182998
2278,spatial_real,deepsets_real,1.3179977196500537e-6,1.3179977196516847e-6
2279,spatial_real,deepsets_real,-0.000026024901627416316,-0.00002602490162741598
2280,spatial_real,deepsets_real,-0.00009369814223366291,-0.0000936981422336621
2281,spatial_real,deepsets_real,-0.00001469248288575442,-0.00001469248288575337
2282,spatial_real,deepsets_real,0.000057698900907024744,0.00005769890090702458
2283,spatial_real,deepsets_real,-0.000032564624519559014,-0.000032564624519558574
2284,spatial_real,deepsets_real,-0.00008284643548950165,-0.00008284643548950104
2285,spatial_real,deepsets_real,6.175782617968452e-6,6.175782617967458e-6
2286,spatial_real,deepsets_real,0.00007329247274189827,0.00007329247274189759
2287,spatial_real,deepsets_real,-6.3217585533941025e-6,-6.3217585533927294e-6
2288,spatial_real,deepsets_real,0.0000366200943637306,0.000036620094363731325
2289,spatial_real,deepsets_real,-1.958533256364523e-6,-1.958533256363434e-6
2290,spatial_real,deepsets_real,-0.000015830446654162392,-0.00001583044665416278
2291,spatial_real,deepsets_real,-0.00009450162213214704,-0.00009450162213214754
2292,spatial_real,deepsets_real,1.4316409267930638e-6,1.431640926792585e-6
2293,spatial_real,deepsets_real,-0.00011143566134817703,-0.00011143566134817584
2294,spatial_real,deepsets_real,0.00008040415997289495,0.00008040415997289443
2295,spatial_real,deepsets_real,-0.00003430249528191641,-0.000034302495281915853
2296,spatial_real,deepsets_real,0.00009797252472664986,0.00009797252472664949
2297,spatial_real,deepsets_real,0.000035051161382981116,0.00003505116138298099
2298,spatial_real,deepsets_real,-0.000044264395664403607,-0.000044264395664403735
2299,spatial_real,deepsets_real,-0.000016582481470325355,-0.000016582481470325348
2300,spatial_real,deepsets_real,-0.00002982374520860403,-0.000029823745208603703
2301,spatial_real,deepsets_real,-0.00003813096754539039,-0.000038130967545391865
2302,spatial_real,deepsets_real,-0.000019665602617707778,-0.000019665602617708324
2303,spatial_real,deepsets_real,0.000015218776211298364,0.000015218776211297952
2304,spatial_real,deepsets_real,0.00012353478652206993,0.00012353478652207025
2305,spatial_real,deepsets_real,-0.00002211764249159063,-0.000022117642491590253
2306,spatial_real,deepsets_real,-0.00004068603428522555,-0.00004068603428522744
2307,spatial_real,deepsets_real,-5.644455455643359e-6,-5.644455455643896e-6
2308,spatial_real,deepsets_real,-8.07681410841879e-6,-8.07681410841874e-6
2309,spatial_real,deepsets_real,-0.0000421801162466424,-0.000042180116246641605
2310,spatial_real,deepsets_real,0.00005646318834041554,0.00005646318834041558
2311,spatial_real,deepsets_real,-6.323341397795948e-6,-6.323341397796605e-6
2312,spatial_real,deepsets_real,-8.074117387044515e-6,-8.074117387044181e-6
2313,spatial_real,deepsets_real,-0.00003643340556984861,-0.00003643340556984892
2314,spatial_real,deepsets_real,0.000034495314627740074,0.0000344953146277408
2315,spatial_real,deepsets_real,-4.455481913744295e-6,-4.455481913743477e-6
2316,spatial_real,deepsets_real,-0.00007172219233057397,-0.00007172219233057358
2317,spatial_real,deepsets_real,0.00003190970779549737,0.00003190970779549668
2318,spatial_real,deepsets_real,0.000018231070233022152,0.0000182310702330231
2319,spatial_real,deepsets_real,0.000050238310392304066,0.00005023831039230425
2320,spatial_real,deepsets_real,-0.0001145078099053888,-0.00011450780990538961
2321,spatial_real,deepsets_real,-0.00003740921842130372,-0.000037409218421304196
2322,spatial_real,deepsets_real,-0.000016124517559593446,-0.000016124517559594513
2323,spatial_real,deepsets_real,-0.00007898839363545123,-0.00007898839363545188
2324,spatial_real,deepsets_real,-0.000011981986935939251,-0.000011981986935939338
2325,spatial_real,deepsets_real,0.0000167138501301501,0.00001671385013015075
2326,spatial_real,deepsets_real,0.000017503800890796412,0.000017503800890796636
2327,spatial_real,deepsets_real,-0.00018123773322541314,-0.00018123773322541335
2328,spatial_real,deepsets_real,-0.0000712307900539947,-0.00007123079005399539
2329,spatial_real,deepsets_real,-0.00005608745021250539,-0.00005608745021250382
2330,spatial_real,deepsets_real,-0.00005072284048276051,-0.00005072284048276031
2331,spatial_real,deepsets_real,0.00007495755301269458,0.00007495755301269581
2332,spatial_real,deepsets_real,-0.00010277955294793328,-0.00010277955294793484
2333,spatial_real,deepsets_real,-0.00004502380244211906,-0.000045023802442119505
2334,spatial_real,deepsets_real,0.000036585811084649825,0.000036585811084650265
2335,spatial_real,deepsets_real,-0.00002484261962084888,-0.000024842619620850167
2336,spatial_real,deepsets_real,0.0000201210339265846,0.00002012103392658468
2337,spatial_real,deepsets_real,0.000011794844534114961,0.000011794844534113348
2338,spatial_real,deepsets_real,0.0000712144048730438,0.00007121440487304285
2339,spatial_real,deepsets_real,0.00012865965952359027,0.00012865965952358957
2340,spatial_real,deepsets_real,-0.000023403868219419647,-0.000023403868219419647
2341,spatial_real,deepsets_real,0.00009362274277720441,0.00009362274277720462
2342,spatial_real,deepsets_real,8.800851153821683e-6,8.800851153821796e-6
2343,spatial_real,deepsets_real,0.00014065987936673872,0.00014065987936673967
2344,spatial_real,deepsets_real,3.477307583554974e-6,3.4773075835545946e-6
2345,spatial_real,deepsets_real,0.000035312020155322164,0.000035312020155322313
2346,spatial_real,deepsets_real,0.00011110521286076859,0.0001111052128607695
2347,spatial_real,deepsets_real,-0.00004328315609853471,-0.00004328315609853395
2348,spatial_real,deepsets_real,4.4155723005958925e-7,4.4155723005964346e-7
2349,spatial_real,deepsets_real,-0.00008436548841642018,-0.00008436548841641969
2350,spatial_real,deepsets_real,-0.00004424879419630759,-0.00004424879419630782
2351,spatial_real,deepsets_real,0.000010561597152513856,0.000010561597152513284
2352,spatial_real,deepsets_real,0.00010484094604780476,0.00010484094604780497
2353,spatial_real,deepsets_real,0.00014985712734105357,0.0001498571273410521
2354,spatial_real,deepsets_real,-0.00008888966252598746,-0.00008888966252598719
2355,spatial_real,deepsets_real,-0.00009193853726198406,-0.00009193853726198403
2356,spatial_real,deepsets_real,0.0000677734632107205,0.00006777346321072102
2357,spatial_real,deepsets_real,0.000039761016146268195,0.00003976101614626749
2358,spatial_real,deepsets_real,-0.000013001001577020674,-0.000013001001577021587
2359,spatial_real,deepsets_real,6.7867733265951245e-6,6.786773326594672e-6
2360,spatial_real,deepsets_real,0.00005272762214399932,0.00005272762214399835
2361,spatial_real,deepsets_real,-0.00005819227078403093,-0.00005819227078403085
2362,spatial_real,deepsets_real,-0.00007047516863856763,-0.00007047516863856782
2363,spatial_real,deepsets_real,-0.00008753163127000827,-0.00008753163127000846
2364,spatial_real,deepsets_real,-0.00003541576164452278,-0.00003541576164452253
2365,spatial_real,deepsets_real,0.000029604288316383703,0.000029604288316382372
2366,spatial_real,deepsets_real,0.000029374611668431885,0.000029374611668431678
2367,spatial_real,deepsets_real,0.0001228274612138531,0.00012282746121385278
2368,spatial_real,deepsets_real,-0.000042638263269798256,-0.00004263826326979969
2369,spatial_real,deepsets_real,0.00001642919184348882,0.00001642919184348908
2370,spatial_real,deepsets_real,0.00002838580917998371,0.00002838580917998442
2371,spatial_real,deepsets_real,-0.000010133570635258797,-0.00001013357063525833
2372,spatial_real,deepsets_real,-0.0000852569739628042,-0.00008525697396280403
2373,spatial_real,deepsets_real,0.00007197590904985407,0.00007197590904985276
2374,spatial_real,deepsets_real,-0.00003166721586436629,-0.000031667215864365445
2375,spatial_real,deepsets_real,0.00006683256398429289,0.00006683256398429203
2376,spatial_real,deepsets_real,-0.000031222410800925124,-0.000031222410800924595
2377,spatial_real,deepsets_real,0.000030929530825438437,0.00003092953082543795
2378,spatial_real,deepsets_real,0.000046689546626180016,0.00004668954662617895
2379,spatial_real,deepsets_real,-0.00003286836378407707,-0.00003286836378407718
2380,spatial_real,deepsets_real,0.00003512986712107119,0.0000351298671210696
2381,spatial_real,deepsets_real,0.00002923006775710912,0.000029230067757109012
2382,spatial_real,deepsets_real,-0.000018025013862599363,-0.0000180250138625981
2383,spatial_real,deepsets_real,0.00012334099192588618,0.00012334099192588542
2384,spatial_real,deepsets_real,0.00012135675466365577,0.00012135675466365581
2385,spatial_real,deepsets_real,0.00001598653624284493,0.000015986536242844423
2386,spatial_real,deepsets_real,-0.00010228625979615974,-0.00010228625979616153
2387,spatial_real,deepsets_real,0.00007066144336537472,0.00007066144336537464
2388,spatial_real,deepsets_real,-0.00014056054149046726,-0.00014056054149046713
2389,spatial_real,deepsets_real,-4.373860608131279e-6,-4.3738606081317085e-6
2390,spatial_real,deepsets_real,0.00004283330870433402,0.0000428333087043336
2391,spatial_real,deepsets_real,1.2146400341546866e-6,1.2146400341541377e-6
2392,spatial_real,deepsets_real,0.00008485671032577337,0.00008485671032577299
2393,spatial_real,deepsets_real,0.000035030289668310593,0.000035030289668311623
2394,spatial_real,deepsets_real,0.000016894067560598833,0.00001689406756059898
2395,spatial_real,deepsets_real,-0.000023260002263838484,-0.000023260002263837752
2396,spatial_real,deepsets_real,-0.000025196222403740868,-0.0000251962224037412
2397,spatial_real,deepsets_real,3.7614895392236677e-6,3.7614895392223624e-6
2398,spatial_real,deepsets_real,0.00003309437128829005,0.000033094371288291086
2399,spatial_real,deepsets_real,0.000050014507477297875,0.00005001450747729785
2400,spatial_real,deepsets_real,0.00001244253565414599,0.000012442535654144047
2401,spatial_real,deepsets_real,-0.000014744060299511029,-0.000014744060299510793
2402,spatial_real,deepsets_real,-3.1553501500146525e-6,-3.155350150012701e-6
2403,spatial_real,deepsets_real,0.00005653932693411272,0.00005653932693411273
2404,spatial_real,deepsets_real,0.00010267291271606951,0.00010267291271606907
2405,spatial_real,deepsets_real,0.0000883740263227627,0.00008837402632276298
2406,spatial_real,deepsets_real,2.8103309982711183e-7,2.81033099827925e-7
2407,spatial_real,deepsets_real,-0.00006808692605715216,-0.00006808692605715324
2408,spatial_real,deepsets_real,-0.000046662527484343796,-0.00004666252748434482
2409,spatial_real,deepsets_real,-0.00003721161191803674,-0.000037211611918037407
2410,spatial_real,deepsets_real,-0.00009047202825822794,-0.00009047202825822829
2411,spatial_real,deepsets_real,-0.00010498623951397425,-0.0001049862395139738
2412,spatial_real,deepsets_real,0.00008235271404719371,0.00008235271404719438
2413,spatial_real,deepsets_real,-0.00003409745311778086,-0.000034097453117780095
2414,spatial_real,deepsets_real,0.000032707119759223247,0.00003270711975922269
2415,spatial_real,deepsets_real,0.00001733965660172659,0.00001733965660172771
2416,spatial_real,deepsets_real,0.00006921220075638973,0.0000692122007563904
2417,spatial_real,deepsets_real,-0.000022377707523075937,-0.000022377707523074815
2418,spatial_real,deepsets_real,0.00006304931864317947,0.00006304931864318081
2419,spatial_real,deepsets_real,-0.00004683147924608184,-0.00004683147924608153
2420,spatial_real,deepsets_real,0.000050078509121529065,0.0000500785091215295
2421,spatial_real,deepsets_real,0.00012219580034867768,0.00012219580034867814
2422,spatial_real,deepsets_real,7.72346533026852e-6,7.723465330268086e-6
2423,spatial_real,deepsets_real,0.00004659685457863473,0.00004659685457863498
2424,spatial_real,deepsets_real,2.476954344316056e-6,2.4769543443160108e-6
2425,spatial_real,deepsets_real,0.00003903223846786052,0.00003903223846786077
2426,spatial_real,deepsets_real,-0.00004854774212161046,-0.00004854774212161038
2427,spatial_real,deepsets_real,-0.00008265357597245198,-0.00008265357597245122
2428,spatial_real,deepsets_real,0.000029865589414035967,0.00002986558941403506
2429,spatial_real,deepsets_real,-0.00005752587490518024,-0.00005752587490518062
2430,spatial_real,deepsets_real,0.000029600906274760096,0.000029600906274759304
2431,spatial_real,deepsets_real,-0.000026285630530789063,-0.000026285630530788846
2432,spatial_real,deepsets_real,-4.622125776900313e-6,-4.622125776900586e-6
2433,spatial_real,deepsets_real,-0.00006522156156593308,-0.00006522156156593284
2434,spatial_real,deepsets_real,-0.00007971823173628875,-0.00007971823173628959
2435,spatial_real,deepsets_real,0.0000717989077032152,0.00007179890770321571
2436,spatial_real,deepsets_real,-0.00013229362397722063,-0.00013229362397722106
2437,spatial_real,deepsets_real,0.00002043048266104578,0.000020430482661046082
2438,spatial_real,deepsets_real,-0.00011252692804089293,-0.00011252692804089267
2439,spatial_real,deepsets_real,-0.00012996646237817497,-0.0001299664623781744
2440,spatial_real,deepsets_real,-0.000020051274649282868,-0.000020051274649282468
2441,spatial_real,deepsets_real,0.0000894085717873484,0.00008940857178734778
2442,spatial_real,deepsets_real,-0.000036115840634437395,-0.00003611584063443816
2443,spatial_real,deepsets_real,0.00011559518618169552,0.00011559518618169552
2444,spatial_real,deepsets_real,-0.00009236993121456855,-0.00009236993121456906
2445,spatial_real,deepsets_real,0.000012490839100942215,0.000012490839100942042
2446,spatial_real,deepsets_real,-0.000013684385260755797,-0.000013684385260755039
2447,spatial_real,deepsets_real,-0.000014741030874715517,-0.000014741030874716515
2448,spatial_real,deepsets_real,-0.00017330008385820633,-0.00017330008385820582
2449,spatial_real,deepsets_real,0.000027653369471490028,0.000027653369471490174
2450,spatial_real,deepsets_real,-6.289585599828934e-6,-6.28958559982911e-6
2451,spatial_real,deepsets_real,0.00005905079317293418,0.00005905079317293247
2452,spatial_real,deepsets_real,-0.00008151035655166716,-0.00008151035655166684
2453,spatial_real,deepsets_real,-0.00002807512069543377,-0.0000280751206954339
2454,spatial_real,deepsets_real,-0.00006114652550279441,-0.0000611465255027927
2455,spatial_real,deepsets_real,-0.000041982782908759536,-0.00004198278290875912
2456,spatial_real,deepsets_real,-0.00013997921721694046,-0.00013997921721693965
2457,spatial_real,deepsets_real,-0.000032862657072330395,-0.00003286265707233082
2458,spatial_real,deepsets_real,0.00005393467739390137,0.00005393467739390144
2459,spatial_real,deepsets_real,-0.00007762254403319436,-0.00007762254403319436
2460,spatial_real,deepsets_real,-0.00016077646526360592,-0.0001607764652636057
2461,spatial_real,deepsets_real,-0.00005299348765008006,-0.000052993487650079245
2462,spatial_real,deepsets_real,0.00007434003018561529,0.00007434003018561441
2463,spatial_real,deepsets_real,-1.4556817594209407e-6,-1.4556817594219165e-6
2464,spatial_real,deepsets_real,-0.0000679159788965217,-0.00006791597889652225
2465,spatial_real,deepsets_real,0.00006842765389042729,0.00006842765389042668
2466,spatial_real,deepsets_real,0.000022398555640266878,0.000022398555640267112
2467,spatial_real,deepsets_real,-2.428298581987759e-7,-2.4282985819858166e-7
2468,spatial_real,deepsets_real,-9.466246267141737e-6,-9.466246267142802e-6
2469,spatial_real,deepsets_real,0.000013345147833161477,0.000013345147833161206
2470,spatial_real,deepsets_real,-0.00012583850011259565,-0.00012583850011259586
2471,spatial_real,deepsets_real,-6.764195382258943e-6,-6.7641953822585136e-6
2472,spatial_real,deepsets_real,-0.00014533976409598104,-0.0001453397640959809
2473,spatial_real,deepsets_real,0.00001098308536696581,0.000010983085366964812
2474,spatial_real,deepsets_real,-0.00004119250292362528,-0.000041192502923624066
2475,spatial_real,deepsets_real,0.0000869915025740337,0.00008699150257403276
2476,spatial_real,deepsets_real,-0.0000204876486452313,-0.000020487648645232028
2477,spatial_real,deepsets_real,0.000010946604261136313,0.000010946604261136223
2478,spatial_real,deepsets_real,-6.193641743031224e-6,-6.193641743031376e-6
2479,spatial_real,deepsets_real,-0.00006907120979157196,-0.00006907120979157139
2480,spatial_real,deepsets_real,-0.00004994999841104851,-0.000049949998411048646
2481,spatial_real,deepsets_real,-0.00006922960616837931,-0.00006922960616837766
2482,spatial_real,deepsets_real,0.00004885137204630486,0.00004885137204630539
2483,spatial_real,deepsets_real,0.00008484186112359415,0.00008484186112359456
2484,spatial_real,deepsets_real,0.00008629053302159691,0.00008629053302159618
2485,spatial_real,deepsets_real,0.0000668809155859182,0.00006688091558591852
2486,spatial_real,deepsets_real,-0.00003478625272618161,-0.00003478625272618191
2487,spatial_real,deepsets_real,-0.000013711195140257993,-0.000013711195140257556
2488,spatial_real,deepsets_real,0.00009397661257053505,0.00009397661257053505
2489,spatial_real,deepsets_real,-0.00013090006852463625,-0.00013090006852463688
2490,spatial_real,deepsets_real,0.000052807429482965594,0.00005280742948296596
2491,spatial_real,deepsets_real,0.00006961848519695454,0.00006961848519695562
2492,spatial_real,deepsets_real,0.00004607635275569814,0.00004607635275569703
2493,spatial_real,deepsets_real,-0.00004063426331423822,-0.00004063426331423839
2494,spatial_real,deepsets_real,9.711631727690623e-6,9.711631727690023e-6
2495,spatial_real,deepsets_real,-0.00012729559358294588,-0.00012729559358294512
2496,spatial_real,deepsets_real,0.000020900551788954138,0.000020900551788955097
2497,spatial_real,deepsets_real,0.000056787615039061906,0.000056787615039062665
2498,spatial_real,deepsets_real,0.000012121142314855856,0.000012121142314855782
2499,spatial_real,deepsets_real,6.285365636647088e-6,6.285365636647219e-6
2500,spatial_real,deepsets_real,0.000022262611488562654,0.000022262611488562122
2501,spatial_real,deepsets_real,-0.00003816649133727765,-0.000038166491337275784
2502,spatial_real,deepsets_real,-0.000018732244635601598,-0.000018732244635601117
2503,spatial_real,deepsets_real,-0.000043059607653933345,-0.00004305960765393348
2504,spatial_real,deepsets_real,0.000037252182391465126,0.0000372521823914666
2505,spatial_real,deepsets_real,-0.000018398920885109974,-0.000018398920885111272
2506,spatial_real,deepsets_real,-0.00008675897865970349,-0.00008675897865970475
2507,spatial_real,deepsets_real,0.0000954182431932967,0.00009541824319329688
2508,spatial_real,deepsets_real,0.00010593687047730169,0.00010593687047730158
2509,spatial_real,deepsets_real,0.00007395332589672932,0.0000739533258967294
2510,spatial_real,deepsets_real,-0.00004317780685864312,-0.00004317780685864204
2511,spatial_real,deepsets_real,-0.000013979247082884725,-0.000013979247082885493
2512,spatial_real,deepsets_real,0.000045164624326973824,0.000045164624326973105
2513,spatial_real,deepsets_real,0.00004827307331921384,0.000048273073319213754
2514,spatial_real,deepsets_real,0.000058237943473912465,0.000058237943473911896
2515,spatial_real,deepsets_real,-0.00012532862265558718,-0.0001253286226555862
2516,spatial_real,deepsets_real,-0.000018408833907037313,-0.000018408833907036374
2517,spatial_real,deepsets_real,-0.000040630024161024576,-0.00004063002416102427
2518,spatial_real,deepsets_real,-0.00005566309061432051,-0.00005566309061432164
2519,spatial_real,deepsets_real,-0.000038896756045424544,-0.00003889675604542415
2520,spatial_real,deepsets_real,-0.00003954892694749482,-0.00003954892694749453
2521,spatial_real,deepsets_real,0.000013161740526973035,0.000013161740526972967
2522,spatial_real,deepsets_real,-0.000015757016341365972,-0.000015757016341365915
2523,spatial_real,deepsets_real,-0.0001263546884105665,-0.00012635468841056555
2524,spatial_real,deepsets_real,-7.954923003134403e-6,-7.95492300313452e-6
2525,spatial_real,deepsets_real,0.0000995449843298049,0.00009954498432980345
2526,spatial_real,deepsets_real,-0.00011024098775354954,-0.00011024098775354857
2527,spatial_real,deepsets_real,-0.000033200353357163856,-0.0000332003533571642
2528,spatial_real,deepsets_real,-0.00007641723005399747,-0.00007641723005399805
2529,spatial_real,deepsets_real,-0.00007716825224062292,-0.00007716825224062428
2530,spatial_real,deepsets_real,0.00004025894832093181,0.00004025894832093252
2531,spatial_real,deepsets_real,0.0000163472872504493,0.000016347287250449695
2532,spatial_real,deepsets_real,0.000015427212969988148,0.000015427212969989087
2533,spatial_real,deepsets_real,-0.000014207649467308804,-0.000014207649467309373
2534,spatial_real,deepsets_real,-0.000010811803767998089,-0.00001081180376799735
2535,spatial_real,deepsets_real,0.000010430266547782329,0.000010430266547782068
2536,spatial_real,deepsets_real,0.00007413792412253994,0.0000741379241225403
2537,spatial_real,deepsets_real,-0.0000908851158983176,-0.00009088511589831716
2538,spatial_real,deepsets_real,-0.000044815251586243866,-0.000044815251586245215
2539,spatial_real,deepsets_real,3.835719803828008e-6,3.835719803827034e-6
2540,spatial_real,deepsets_real,-0.00011712021771711524,-0.00011712021771711623
2541,spatial_real,deepsets_real,-0.00001570434615844948,-0.00001570434615844857
2542,spatial_real,deepsets_real,-0.000014615116144604869,-0.000014615116144605511
2543,spatial_real,deepsets_real,-0.00010093359594024719,-0.00010093359594024748
2544,spatial_real,deepsets_real,-0.000026171850371704945,-0.000026171850371704735
2545,spatial_real,deepsets_real,-0.00004030287205856499,-0.00004030287205856424
