figure_id,panel,method,outer_domain,cell_index,cell_row,cell_column,nominal_checkpoint,x_value,y_value,y_lower,y_upper,value_name
A4_cai_error_budget,P-B,global_appearance_mask,,,,,0.09375,9.375,0.09588646852305628,,,equal_domain_mae
A4_cai_error_budget,P-B,global_appearance_mask,,,,,0.125,12.5,0.09608824624292138,,,equal_domain_mae
A4_cai_error_budget,P-B,global_appearance_mask,,,,,0.1875,18.75,0.09001915161208945,,,equal_domain_mae
A4_cai_error_budget,P-B,global_appearance_mask,,,,,0.25,25.0,0.0898656848941935,,,equal_domain_mae
A4_cai_error_budget,P-B,global_reconstruction_mask,,,,,0.03125,3.125,0.10390986946917798,,,equal_domain_mae
A4_cai_error_budget,P-B,global_reconstruction_mask,,,,,0.0625,6.25,0.1002021744624288,,,equal_domain_mae
A4_cai_error_budget,P-B,global_reconstruction_mask,,,,,0.09375,9.375,0.09492552964947511,,,equal_domain_mae
A4_cai_error_budget,P-B,global_reconstruction_mask,,,,,0.125,12.5,0.09457275556730489,,,equal_domain_mae
A4_cai_error_budget,P-B,global_reconstruction_mask,,,,,0.1875,18.75,0.08875812546024149,,,equal_domain_mae
A4_cai_error_budget,P-B,global_reconstruction_mask,,,,,0.25,25.0,0.08991751237798541,,,equal_domain_mae
A4_cai_error_budget,P-B,global_mechanical_mask,,,,,0.03125,3.125,0.09993977933250185,,,equal_domain_mae
A4_cai_error_budget,P-B,global_mechanical_mask,,,,,0.0625,6.25,0.09446366676153874,,,equal_domain_mae
A4_cai_error_budget,P-B,global_mechanical_mask,,,,,0.09375,9.375,0.09643250387049113,,,equal_domain_mae
A4_cai_error_budget,P-B,global_mechanical_mask,,,,,0.125,12.5,0.09848826022895428,,,equal_domain_mae
A4_cai_error_budget,P-B,global_mechanical_mask,,,,,0.1875,18.75,0.0916940845767492,,,equal_domain_mae
A4_cai_error_budget,P-B,global_mechanical_mask,,,,,0.25,25.0,0.08965962475186105,,,equal_domain_mae
A4_cai_error_budget,P-B,mechanical_oracle,,,,,0.03125,3.125,0.093774218832699,,,equal_domain_mae
A4_cai_error_budget,P-B,mechanical_oracle,,,,,0.0625,6.25,0.07782275552753558,,,equal_domain_mae
A4_cai_error_budget,P-B,mechanical_oracle,,,,,0.09375,9.375,0.06410688766351583,,,equal_domain_mae
A4_cai_error_budget,P-B,mechanical_oracle,,,,,0.125,12.5,0.061092180373514555,,,equal_domain_mae
A4_cai_error_budget,P-B,mechanical_oracle,,,,,0.1875,18.75,0.04990708920904868,,,equal_domain_mae
A4_cai_error_budget,P-B,mechanical_oracle,,,,,0.25,25.0,0.04551411025990809,,,equal_domain_mae
A4_cai_error_budget,P-B,random_median,,,,,0.03125,3.125,0.09907711558669288,0.09810797483683201,0.10106258754975887,equal_domain_mae
A4_cai_error_budget,P-B,random_median,,,,,0.0625,6.25,0.09488502159684802,0.0936513796239161,0.09719389417258842,equal_domain_mae
A4_cai_error_budget,P-B,random_median,,,,,0.09375,9.375,0.0955205482818337,0.09357202824891153,0.09802215255586426,equal_domain_mae
A4_cai_error_budget,P-B,random_median,,,,,0.125,12.5,0.09436754296661382,0.0925585366647234,0.09637084364255127,equal_domain_mae
A4_cai_error_budget,P-B,random_median,,,,,0.1875,18.75,0.09250571369805213,0.09005931296094054,0.0962833765099785,equal_domain_mae
A4_cai_error_budget,P-B,random_median,,,,,0.25,25.0,0.09427199369127115,0.09170603848444857,0.09839304932018439,equal_domain_mae
A4_cai_error_budget,P-B,full_measurement_reference,,,,,0.03125,3.125,0.08963580465761432,,,full_measurement_mae
A4_cai_error_budget,P-B,full_measurement_reference,,,,,0.0625,6.25,0.08963580465761432,,,full_measurement_mae
A4_cai_error_budget,P-B,full_measurement_reference,,,,,0.09375,9.375,0.08963580465761432,,,full_measurement_mae
A4_cai_error_budget,P-B,full_measurement_reference,,,,,0.125,12.5,0.08963580465761432,,,full_measurement_mae
A4_cai_error_budget,P-B,full_measurement_reference,,,,,0.1875,18.75,0.08963580465761432,,,full_measurement_mae
A4_cai_error_budget,P-B,full_measurement_reference,,,,,0.25,25.0,0.08963580465761432,,,full_measurement_mae
A4_image_task_tradeoff,(a),global_appearance_mask,,,,,0.03125,3.125,0.0012826081592112956,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_appearance_mask,,,,,0.0625,6.25,0.0011022040628170633,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_appearance_mask,,,,,0.09375,9.375,0.0009909026959886804,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_appearance_mask,,,,,0.125,12.5,0.000906004678294171,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_appearance_mask,,,,,0.1875,18.75,0.0007859104506629295,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_appearance_mask,,,,,0.25,25.0,0.0006090579083103811,,,normalized_rgb_mse
A4_image_task_tradeoff,(b),global_appearance_mask,,,,,0.03125,3.125,0.8937451633312264,,,ssim
A4_image_task_tradeoff,(b),global_appearance_mask,,,,,0.0625,6.25,0.9055543736282509,,,ssim
A4_image_task_tradeoff,(b),global_appearance_mask,,,,,0.09375,9.375,0.9162774701506607,,,ssim
A4_image_task_tradeoff,(b),global_appearance_mask,,,,,0.125,12.5,0.925186513338423,,,ssim
A4_image_task_tradeoff,(b),global_appearance_mask,,,,,0.1875,18.75,0.9420676816941508,,,ssim
A4_image_task_tradeoff,(b),global_appearance_mask,,,,,0.25,25.0,0.960643092701576,,,ssim
A4_image_task_tradeoff,(c),global_appearance_mask,,,,,0.03125,0.0012826081592112956,0.10591235839577669,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_appearance_mask,,,,,0.0625,0.0011022040628170633,0.10030170697605649,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_appearance_mask,,,,,0.09375,0.0009909026959886804,0.09588646852305628,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_appearance_mask,,,,,0.125,0.000906004678294171,0.09608824624292138,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_appearance_mask,,,,,0.1875,0.0007859104506629295,0.09001915161208945,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_appearance_mask,,,,,0.25,0.0006090579083103811,0.0898656848941935,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(a),global_reconstruction_mask,,,,,0.03125,3.125,0.0012656495006900402,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_reconstruction_mask,,,,,0.0625,6.25,0.0010216827622797394,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_reconstruction_mask,,,,,0.09375,9.375,0.0008643970861418419,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_reconstruction_mask,,,,,0.125,12.5,0.0007845954041414113,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_reconstruction_mask,,,,,0.1875,18.75,0.0006603467010327988,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_reconstruction_mask,,,,,0.25,25.0,0.0006047579542676893,,,normalized_rgb_mse
A4_image_task_tradeoff,(b),global_reconstruction_mask,,,,,0.03125,3.125,0.8940819779755881,,,ssim
A4_image_task_tradeoff,(b),global_reconstruction_mask,,,,,0.0625,6.25,0.9087812106700611,,,ssim
A4_image_task_tradeoff,(b),global_reconstruction_mask,,,,,0.09375,9.375,0.9206717846897171,,,ssim
A4_image_task_tradeoff,(b),global_reconstruction_mask,,,,,0.125,12.5,0.9297401111096182,,,ssim
A4_image_task_tradeoff,(b),global_reconstruction_mask,,,,,0.1875,18.75,0.9466832647430579,,,ssim
A4_image_task_tradeoff,(b),global_reconstruction_mask,,,,,0.25,25.0,0.9607201992671194,,,ssim
A4_image_task_tradeoff,(c),global_reconstruction_mask,,,,,0.03125,0.0012656495006900402,0.10390986946917798,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_reconstruction_mask,,,,,0.0625,0.0010216827622797394,0.1002021744624288,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_reconstruction_mask,,,,,0.09375,0.0008643970861418419,0.09492552964947511,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_reconstruction_mask,,,,,0.125,0.0007845954041414113,0.09457275556730489,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_reconstruction_mask,,,,,0.1875,0.0006603467010327988,0.08875812546024149,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_reconstruction_mask,,,,,0.25,0.0006047579542676893,0.08991751237798541,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(a),global_mechanical_mask,,,,,0.03125,3.125,0.001531460527321245,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_mechanical_mask,,,,,0.0625,6.25,0.0014214445490655211,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_mechanical_mask,,,,,0.09375,9.375,0.0013179794833599542,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_mechanical_mask,,,,,0.125,12.5,0.0011865790872264757,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_mechanical_mask,,,,,0.1875,18.75,0.0009134429875716706,,,normalized_rgb_mse
A4_image_task_tradeoff,(a),global_mechanical_mask,,,,,0.25,25.0,0.0006300022435201655,,,normalized_rgb_mse
A4_image_task_tradeoff,(b),global_mechanical_mask,,,,,0.03125,3.125,0.8865490868854957,,,ssim
A4_image_task_tradeoff,(b),global_mechanical_mask,,,,,0.0625,6.25,0.8962714338264072,,,ssim
A4_image_task_tradeoff,(b),global_mechanical_mask,,,,,0.09375,9.375,0.9061581958852584,,,ssim
A4_image_task_tradeoff,(b),global_mechanical_mask,,,,,0.125,12.5,0.917156676126099,,,ssim
A4_image_task_tradeoff,(b),global_mechanical_mask,,,,,0.1875,18.75,0.9386103716455989,,,ssim
A4_image_task_tradeoff,(b),global_mechanical_mask,,,,,0.25,25.0,0.9599255320369918,,,ssim
A4_image_task_tradeoff,(c),global_mechanical_mask,,,,,0.03125,0.001531460527321245,0.09993977933250185,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_mechanical_mask,,,,,0.0625,0.0014214445490655211,0.09446366676153874,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_mechanical_mask,,,,,0.09375,0.0013179794833599542,0.09643250387049113,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_mechanical_mask,,,,,0.125,0.0011865790872264757,0.09848826022895428,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_mechanical_mask,,,,,0.1875,0.0009134429875716706,0.0916940845767492,,,cai_mae_vs_normalized_rgb_mse
A4_image_task_tradeoff,(c),global_mechanical_mask,,,,,0.25,0.0006300022435201655,0.08965962475186105,,,cai_mae_vs_normalized_rgb_mse
