axis,outer_group,inner_group,condition_id,pca_dimension,mae,fit_count,query_count,pca_state_sha256,model_state_sha256
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:haar:low_only:level=3,8,0.08674094468837311,193,38,804d7e867901d850d1aa31e4af5eb27bdeac9a27d8db4c7e0bcf6142e2de4c93,573d82dd7b9c84b0cea9774e9dc9a01eee62fcb816086330abdb7325c499a237
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db4:low_only:level=1,8,0.12731103765477997,182,49,3f7d002e7d720f7004c1747eb0aff73d91b5cadf31685e6676dab35307e9bf50,fa29840921ed2867df7a30ef15877a46146b3bea455f1c034ec42b77bf10f0a7
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db4:low_only:level=1,8,0.09459073210043928,188,43,6a8f91a667452386a4d3bd34bb8beabcd2430c70d4d2610914006a34f42d1f2d,c670bed56e255680ed82b2b5fdd890c4f6527f1ec1bbfac89865f9f02c5313be
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db4:low_only:level=1,8,0.08111644761684299,172,59,6d5c4b6f3bf8ebc0b1383c64260e11af410d8460a36e6769827f158b29999b3f,344ca93c82e1895d7318001ab42ca2ed3c2a1e082ff32302325fecd125f16315
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db4:low_only:level=1,8,0.13883056112738706,189,42,24f5d99b2dc411109161134dd76a06febd8a14f1a636cce4ea4fa8fa2ffe68f8,df43b7335c5d04e5936171873010526b6ea156dd2dd17f4277982f4265173351
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db4:low_only:level=1,8,0.08380132936060583,193,38,a34f346919be0320593522ed3e3fd70db005443e1ecab0eaa16fd6a5a77031b9,e21eeba03473c8e81cd2ffa558a26654c6caa18ec16d3b78c528bee07a50dc0d
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db4:low_only:level=2,8,0.1329376830493706,182,49,255fbbfa361e8ee5427a43427b44f4eaa575b820679859a9dfa85c6d6b8031fb,59bace3b33da622c6bf594345aa42707f30a871a416d804b811655f547cfba5a
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db4:low_only:level=2,8,0.09751105819354368,188,43,485d311115207692db21240a11612f8bfc288746f9446351780f6a98bea9e04f,7ae3d20543f8a1513238bb1ed4d74ba234f370f9c135c0d194a301dae9f4568f
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db4:low_only:level=2,8,0.08147473114144034,172,59,eafd202675a80acb27207f376e3f4d8e218c73bd60a2922d9b0e96d241fc86b1,c16ac2c8806f94b0e52950770378cf5e4692d91d63bb4d70300158f934b88bf4
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db4:low_only:level=2,8,0.13652810946936791,189,42,24357c79c4f6f43e86947e676cd1ad49535735ad323fdc5b79db9d143e45191b,339525abc3fef42ddc7bde5fac5c6f4b2fe735e12f851e75e739dd7653e302e3
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db4:low_only:level=2,8,0.08347834802459683,193,38,45543260d0bdc7714e85e20171c4a4b318ac9536ce6bb7441084aaba99459a6c,627b781edcfe514a44ed2e495c4b89139f16e14fca27c8092004032b6157df66
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db4:low_only:level=3,8,0.1393394375389478,182,49,4d35eaf3bd824d2c9701b11b031addf51a050381f5161209b064971f638b148e,51a8b9c5f0c31e6ead711da0f5dbf6773df17adde0afd1cd67cf1c15047cd047
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db4:low_only:level=3,8,0.10322417775893217,188,43,c8369c56f0839fcbaae8617cffa255035e9bac8ff39d545d8c92a47155e7191a,6fba280a02687cbd7fbca6c517484c179f46596f4d952f8f25f8e44f77544d0b
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db4:low_only:level=3,8,0.08299375751712941,172,59,75b9d26fa2522a22e5e9d4e6b4048ca431a77b8dd75270d4d3bfcabbcf823508,a24ec8c8f02fd9b8b4e147bba9849048241ab98e1600a437b7cf809624ac674e
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db4:low_only:level=3,8,0.13818872910654414,189,42,ff6fcd9dae6b69a43c682ffea587d7d0d813fcd3aae0dcfc22077f431c19bad8,d089814c657dd797c85df354c4e4e265df684451a140fdad61f94d1fba289a99
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db4:low_only:level=3,8,0.09054956249209174,193,38,0954686d6ef0dc6ca6d11ba39ab095f9a21cc6d945efb80bd29d768f86f26202,d0a46dbb2b6650fa240acd4dd2b48077350fbabf14d49078c7d1cf1b9ae3992d
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db2:low_plus_boundary_details:level=1,8,0.12636786708156486,182,49,85a844562eb6da82897b16f24cc4987b8e9d6be039c1a950aab12c9cd7a73131,1d9aeaf2adf9fb80a28302cb246f410490a909743a2477c76e20e57f9d07b6cb
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db2:low_plus_boundary_details:level=1,8,0.09509230562820553,188,43,70d2a6dff9d504c8fe1eee8fe0999eaa74c5c1854a5137cb2dc322dc30e2aa5c,da158f8b173941d4aed3cc2f140e09e3b9a937bc327f2dcb0e61b13b20dcad83
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db2:low_plus_boundary_details:level=1,8,0.08148383928677211,172,59,35a290a323e1bd5d8ed34ba9267daed9e161f646c69ee2c3242a217aa9e90bd9,fc08bd5bc778552b019c99609c2e17e5037c800721ce1b0610f31e1fa13db7b9
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db2:low_plus_boundary_details:level=1,8,0.14354206795561003,189,42,b5311308f66b6037f734598ec6a28df44a235a805b11aab35aafb52697c49a17,e19bb9ac06fc6ac2ff4984228ef5f207a1e195248fe6755c68b2f055243312f8
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db2:low_plus_boundary_details:level=1,8,0.08347107301988507,193,38,571ef02d3d2875872a02284f9b9f5e4aac9dbf4f67e475c0cfb6cdaa3c3974f7,c73f57953544698a88ba290565c9434d627aeff3092299899e16856be135726f
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db2:low_plus_boundary_details:level=2,8,0.12780293843845655,182,49,63919bbadae74e394eed44abbbc2f43e7245fba9bb4ae1b6ced6f6446187c2f9,a225cfa79ef2bade3ac15198834cd8b1fac5bd8eb44a768c637259e3ebc498bf
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db2:low_plus_boundary_details:level=2,8,0.09527829458833667,188,43,1e62f7bbfb6ae7d711fe5c5c2f867735c2037319854de21a3a64e22a46d3ef0f,e89d33653483a0dbb3fb285d697a3c4f4efbe67746f6238ee293b65d8dfe5d46
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db2:low_plus_boundary_details:level=2,8,0.08200963341599608,172,59,517ea8be30ff8af901cfde16d905b8e31960649f12e9e1178a85f69b7287d795,5b1f4cf9de5cd5d5f876db935d1d700c46f39b34ac3e8962b4485de6e56f5d7e
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db2:low_plus_boundary_details:level=2,8,0.1430483679846495,189,42,a4b7180137dbc2017d3efe0b099f378d61be44720e5136149853d5ec130a043b,22ca0c0b886c06494c7b4baa7024b96b080dfe4d63d5e3203da365edd5a2889b
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db2:low_plus_boundary_details:level=2,8,0.08223863971376955,193,38,53ea837009881ee03b0db7bcb2d805365fe28357f03d627894083c6138e2187b,d96ba84b0704773400fcbcc3ae960ba0de9693869a57d23b170a6291e8482e88
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db2:low_plus_boundary_details:level=3,8,0.13412997444707206,182,49,e6159d6e281896f5579f04ec7af19c29b983f14936809feadd4cace7ea9be069,50e0872b6aea048ad2555743fefa09fb08817616e3e5267b25d4ee621df3921e
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db2:low_plus_boundary_details:level=3,8,0.0996417085194798,188,43,82c0837ba1083e97558e750e8238caa8b111eefc15be19950fdf07b0203a6311,b4094b69d6ad4c4999245e5990eaf6444469ef1b7623b8004fd7d912db41464d
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db2:low_plus_boundary_details:level=3,8,0.08446682192802568,172,59,a277d1fbe8a93eeca590e8807d9ec84989a5a77c7bbb00ebe507995e20921f08,c888ef8f04c486bb20f6ebf4fd618e2f16c16c4dc769118bdd7782b339105e42
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db2:low_plus_boundary_details:level=3,8,0.13596785977201017,189,42,5afcc7fcbbc39da884bc766acf33be4030716ec0443ae590b2f74227f82580f4,6873a8f973bc8468c5b84b782f1d228dd24300a446baef49f91ccecd60ddd92b
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db2:low_plus_boundary_details:level=3,8,0.08598355821140438,193,38,6a8127a5f04a0494e45be3abf268077b26ce03d338419d5575944180a21d4131,3759235e4697d277af7eb17a9021a698fb5be1e6449f0f0c09acb8b1ddcfacea
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:haar:low_plus_boundary_details:level=1,8,0.12636786708156486,182,49,85a844562eb6da82897b16f24cc4987b8e9d6be039c1a950aab12c9cd7a73131,1d9aeaf2adf9fb80a28302cb246f410490a909743a2477c76e20e57f9d07b6cb
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:haar:low_plus_boundary_details:level=1,8,0.09509230562820553,188,43,70d2a6dff9d504c8fe1eee8fe0999eaa74c5c1854a5137cb2dc322dc30e2aa5c,da158f8b173941d4aed3cc2f140e09e3b9a937bc327f2dcb0e61b13b20dcad83
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:haar:low_plus_boundary_details:level=1,8,0.08148383928677211,172,59,35a290a323e1bd5d8ed34ba9267daed9e161f646c69ee2c3242a217aa9e90bd9,fc08bd5bc778552b019c99609c2e17e5037c800721ce1b0610f31e1fa13db7b9
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:haar:low_plus_boundary_details:level=1,8,0.14354206795561003,189,42,b5311308f66b6037f734598ec6a28df44a235a805b11aab35aafb52697c49a17,e19bb9ac06fc6ac2ff4984228ef5f207a1e195248fe6755c68b2f055243312f8
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:haar:low_plus_boundary_details:level=1,8,0.08347107301988507,193,38,571ef02d3d2875872a02284f9b9f5e4aac9dbf4f67e475c0cfb6cdaa3c3974f7,c73f57953544698a88ba290565c9434d627aeff3092299899e16856be135726f
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:haar:low_plus_boundary_details:level=2,8,0.12742184275597498,182,49,24910a3c7153af25589e2c92db800be5a97cd6bb81f9cf26489fc8388c96a07b,bce4e6ed9ba3b45ce3442bb2f3f06c375da1dcec1ceb1fbb5841c4b2faf1e0ed
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:haar:low_plus_boundary_details:level=2,8,0.09510065546629028,188,43,cd43e60fa81d8314d8f6bd6d5514856ac2623d1c5ef737aa43a1d2637cf5b249,897f9877c451e9aa047ca894d2668d16f168a516941190b5b363d9ac59e50bd3
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:haar:low_plus_boundary_details:level=2,8,0.08201710985924549,172,59,4bb0f6ad9658c744a1d07513d96e45fe454ad4472d1cb352f1eebe4e617de40b,e0e181e7ffac69ed173fdf01e87813656ea3a8aac23a92e8b57f902d009723bc
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:haar:low_plus_boundary_details:level=2,8,0.1406854736345293,189,42,6c7faf975cd00a13db8e7c481279e90c37aa9298f609762d2e93a97831c9b8c5,47b8b4352d692c436ca0dd1cc93fd173756b67ae0d709696b97bb7d697d58143
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:haar:low_plus_boundary_details:level=2,8,0.08096832150274401,193,38,2294ef16eb29826928b70383c5b2481efe30083875080d14b25fd2cca58c28f7,48960c2811ded686a6868c6e6e7c9f291bb970f7a55fe70d6a2ad17019ce48ea
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:haar:low_plus_boundary_details:level=3,8,0.13235778682827914,182,49,37e3388853675c192976612e6f53944fa9e56b53bb5101b11100f87948f91369,c74642d4dcfb98b8194b9cdc7f7a7d35b47ab75c734c90602e36214633839b4f
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:haar:low_plus_boundary_details:level=3,8,0.09794331296445766,188,43,0a8f6955119d223eee204dc6c1e98222917d502e0be39f16755991d805ae53e8,7d765782459e69e2cd92a4d0fe327983e0434c1d01f5b929cdffe0867d657ffa
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:haar:low_plus_boundary_details:level=3,8,0.08355860210829726,172,59,3300ea5c9a2e66075f85cb0881232d30edd562e383c575f4b23189243caca79d,e0b70579315b8a85349c1472f796b63f4c578f444f6375aa908d9303021df48b
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:haar:low_plus_boundary_details:level=3,8,0.13405230361737538,189,42,9199634014f4b63b6d155a510b0721dc1890a88fe8f365757d718012fc3afddb,0c9801bb8d110e8a43ed87351314e261c40219b98d15e1c9dbf3d44f79727f6e
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:haar:low_plus_boundary_details:level=3,8,0.089136729791311,193,38,12fd8566d4a431c4c7091653863cb8ca0ad0185174ee74d6dd448e81ed04ba17,04af4b74ff0c476b8fb2732dc044c963e59991ed440fd225eb0b0868edb374b6
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db4:low_plus_boundary_details:level=1,8,0.12636786708156486,182,49,85a844562eb6da82897b16f24cc4987b8e9d6be039c1a950aab12c9cd7a73131,1d9aeaf2adf9fb80a28302cb246f410490a909743a2477c76e20e57f9d07b6cb
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db4:low_plus_boundary_details:level=1,8,0.09509230562820553,188,43,70d2a6dff9d504c8fe1eee8fe0999eaa74c5c1854a5137cb2dc322dc30e2aa5c,da158f8b173941d4aed3cc2f140e09e3b9a937bc327f2dcb0e61b13b20dcad83
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db4:low_plus_boundary_details:level=1,8,0.08148383928677211,172,59,35a290a323e1bd5d8ed34ba9267daed9e161f646c69ee2c3242a217aa9e90bd9,fc08bd5bc778552b019c99609c2e17e5037c800721ce1b0610f31e1fa13db7b9
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db4:low_plus_boundary_details:level=1,8,0.14354206795561003,189,42,b5311308f66b6037f734598ec6a28df44a235a805b11aab35aafb52697c49a17,e19bb9ac06fc6ac2ff4984228ef5f207a1e195248fe6755c68b2f055243312f8
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db4:low_plus_boundary_details:level=1,8,0.08347107301988507,193,38,571ef02d3d2875872a02284f9b9f5e4aac9dbf4f67e475c0cfb6cdaa3c3974f7,c73f57953544698a88ba290565c9434d627aeff3092299899e16856be135726f
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db4:low_plus_boundary_details:level=2,8,0.12731103765477997,182,49,3f7d002e7d720f7004c1747eb0aff73d91b5cadf31685e6676dab35307e9bf50,fa29840921ed2867df7a30ef15877a46146b3bea455f1c034ec42b77bf10f0a7
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db4:low_plus_boundary_details:level=2,8,0.09459073210043928,188,43,6a8f91a667452386a4d3bd34bb8beabcd2430c70d4d2610914006a34f42d1f2d,c670bed56e255680ed82b2b5fdd890c4f6527f1ec1bbfac89865f9f02c5313be
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db4:low_plus_boundary_details:level=2,8,0.08111644761684299,172,59,6d5c4b6f3bf8ebc0b1383c64260e11af410d8460a36e6769827f158b29999b3f,344ca93c82e1895d7318001ab42ca2ed3c2a1e082ff32302325fecd125f16315
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db4:low_plus_boundary_details:level=2,8,0.13883056112738706,189,42,24f5d99b2dc411109161134dd76a06febd8a14f1a636cce4ea4fa8fa2ffe68f8,df43b7335c5d04e5936171873010526b6ea156dd2dd17f4277982f4265173351
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db4:low_plus_boundary_details:level=2,8,0.08380132936060583,193,38,a34f346919be0320593522ed3e3fd70db005443e1ecab0eaa16fd6a5a77031b9,e21eeba03473c8e81cd2ffa558a26654c6caa18ec16d3b78c528bee07a50dc0d
wavelet,74t7kcdgkr,cgtnjyggtm,wavelet:db4:low_plus_boundary_details:level=3,8,0.1329376830493706,182,49,255fbbfa361e8ee5427a43427b44f4eaa575b820679859a9dfa85c6d6b8031fb,59bace3b33da622c6bf594345aa42707f30a871a416d804b811655f547cfba5a
wavelet,74t7kcdgkr,w68dtmpfyf,wavelet:db4:low_plus_boundary_details:level=3,8,0.09751105819354368,188,43,485d311115207692db21240a11612f8bfc288746f9446351780f6a98bea9e04f,7ae3d20543f8a1513238bb1ed4d74ba234f370f9c135c0d194a301dae9f4568f
wavelet,74t7kcdgkr,xcmzfsbd9t,wavelet:db4:low_plus_boundary_details:level=3,8,0.08147473114144034,172,59,eafd202675a80acb27207f376e3f4d8e218c73bd60a2922d9b0e96d241fc86b1,c16ac2c8806f94b0e52950770378cf5e4692d91d63bb4d70300158f934b88bf4
wavelet,74t7kcdgkr,yfxyg8jm46,wavelet:db4:low_plus_boundary_details:level=3,8,0.13652810946936791,189,42,24357c79c4f6f43e86947e676cd1ad49535735ad323fdc5b79db9d143e45191b,339525abc3fef42ddc7bde5fac5c6f4b2fe735e12f851e75e739dd7653e302e3
wavelet,74t7kcdgkr,ykhs7s2dck,wavelet:db4:low_plus_boundary_details:level=3,8,0.08347834802459683,193,38,45543260d0bdc7714e85e20171c4a4b318ac9536ce6bb7441084aaba99459a6c,627b781edcfe514a44ed2e495c4b89139f16e14fca27c8092004032b6157df66
wavelet,cgtnjyggtm,74t7kcdgkr,wavelet:db2:low_only:level=0,32,0.05392582681873212,182,45,85a844562eb6da82897b16f24cc4987b8e9d6be039c1a950aab12c9cd7a73131,ae32b748acdffa9169cb902913d73d96904843baf2fb3b7188de0470b803e02d
wavelet,cgtnjyggtm,w68dtmpfyf,wavelet:db2:low_only:level=0,32,0.08434567790192772,184,43,59e573c373c38b263c78c1d1af340a59e65757cb0563fd0e0062a1dba1008b69,6827649c0fbae3da8488519afe7b08cc2ff2e5bfef050afc9cf39b9b53660000
wavelet,cgtnjyggtm,xcmzfsbd9t,wavelet:db2:low_only:level=0,32,0.06760175373576817,168,59,f0c1574a1e60180f838dcd6f901f2c9e6ff4be984ef01e529594c75151dbf910,e77a22807d270ef24689041cf17f247f725d385d35f30ce37dfc1e2c72f4cdc0
wavelet,cgtnjyggtm,yfxyg8jm46,wavelet:db2:low_only:level=0,32,0.12276113252306084,185,42,87e03c08e6b919018aedce9a6bb3f9119406b1cdeba96fdfbd8d2d17d760e394,0a5ef7a9a86aaa7249f990c5598476b75d682112b722b0d931139ca39034bd97
wavelet,cgtnjyggtm,ykhs7s2dck,wavelet:db2:low_only:level=0,32,0.06381134536872457,189,38,34b59944cd58d3fd4201914de9fe7fc92c22cc7352d58a7f17ddb791cb64740a,5d3115a003ce7629e7e57556fe301c9f308f43e335338b60e8da0d75f38fdd45
wavelet,cgtnjyggtm,74t7kcdgkr,wavelet:db2:low_only:level=1,32,0.05604009998324785,182,45,03039d208e034ec850bae99fe41d9b1bad3142e54789fa3eccc95f3e1c1fd2ff,7e59586650dad0e367bd4d3c7d00f8e288b937c0d6e8ad43ca7e40bcf1926319
wavelet,cgtnjyggtm,w68dtmpfyf,wavelet:db2:low_only:level=1,32,0.08435743336919081,184,43,d18d8fba7ad96a97683d47e453281e7e07d774605ad35287885da55e6940940e,ff745264c63e6f114f58f5df82bcdb04a95225bebf5683aed233fb4cb5beb1fe
wavelet,cgtnjyggtm,xcmzfsbd9t,wavelet:db2:low_only:level=1,32,0.06888818700947993,168,59,b88b18025145f378e3bb59282192958d2334346807c1e1090515dff1877cc511,642c793aa1de7e69b2277254db428d68e29b3f82fe07de71d4d63690380da15b
wavelet,cgtnjyggtm,yfxyg8jm46,wavelet:db2:low_only:level=1,32,0.12243917153279743,185,42,8d1ea9f1b1dce4b41117edd43d9e9a874d670ca7b438ebe547e0c6d16a81efa5,2a2559e4c827c2c5a67c34f0df82e59c395a47a6231bcdd80bf34d6d3f824dd4
wavelet,cgtnjyggtm,ykhs7s2dck,wavelet:db2:low_only:level=1,32,0.06148743870475676,189,38,051cfa1761a706f63b4a79c9a670b9b1240ca5fff3bf6ea36337060258b99ef2,5acb48414a3e347fa6d86ae28ea9980689255f8e9a1a9f158e261099a5c857e2
wavelet,cgtnjyggtm,74t7kcdgkr,wavelet:db2:low_only:level=2,32,0.06381350721273783,182,45,e6159d6e281896f5579f04ec7af19c29b983f14936809feadd4cace7ea9be069,32eca55c2b9ad9e496b1ce2aeedc7532b146069049cb48ed2b87c64b37dca8b3
wavelet,cgtnjyggtm,w68dtmpfyf,wavelet:db2:low_only:level=2,32,0.09892331380566023,184,43,00d841809be0e5a82f0e8c41ac860bb5e16392fc5c9309bcd28b2edb2e857a57,e9df13097a72dbff8357efd5ec0b4afa21c86901c9fa8acd912e8a75b875c2bf
wavelet,cgtnjyggtm,xcmzfsbd9t,wavelet:db2:low_only:level=2,32,0.077792018779555,168,59,034a61cdb518d4a347a991b3c47e52dd0701f59cb08d94e70b91116cc71f8301,3db7e2626064df13ff65d13c9ccaace6952613af80d134c7903e95774cb5ce1f
wavelet,cgtnjyggtm,yfxyg8jm46,wavelet:db2:low_only:level=2,32,0.13283514892489212,185,42,4ff71edbfcab5ebce8cc0dc05ede4d4e0451cf3078cfd033bf98bdc4697bf5af,1b6aa233a62aaa6019a866b8e1f3b90b8906d58d84de3f1d86b7ff6211ce35b0
wavelet,cgtnjyggtm,ykhs7s2dck,wavelet:db2:low_only:level=2,32,0.07141104049976993,189,38,98b6756245f14d4e2caf04648342cd62418d667abbfe126a160dd7f3edee2c4d,b1f5afca90ff695d42dc7098cb86763066ea9afcadd782dc3a09a17642dcf4cf
wavelet,cgtnjyggtm,74t7kcdgkr,wavelet:db2:low_only:level=3,16,0.08803059797876038,182,45,96b86cac7f5bf2ebae79917e103149632cd31b0865ac4fbedb19f5cdc2a9596f,fb3355dc4cd7e5e6e5c340f717bab1617344e52f41e01c7e4a0ecd7d39e6450d
wavelet,cgtnjyggtm,w68dtmpfyf,wavelet:db2:low_only:level=3,16,0.09859476628835523,184,43,5b4203f177975e07cc16d0570ba89806fb56ec0a04ef648817db1048899793ef,c829ca5482637486c350b1003e1e71984bc7b065f0824b17badf80990f1f2bc5
wavelet,cgtnjyggtm,xcmzfsbd9t,wavelet:db2:low_only:level=3,16,0.07820771003847342,168,59,3449d885c3e3d8a37b0717c2cf1c8bc577a7d1450df1b0e9785a9659fcaf9b3f,aa8b4e1743ff2795cbad5625361c4fd0c464537bebadd99fcf25ae9d2dfa1f4a
wavelet,cgtnjyggtm,yfxyg8jm46,wavelet:db2:low_only:level=3,16,0.12002037422874903,185,42,32ddf79dc5dff3540d2787bee581f93a4852c692b21e3c9ef3fc7ed55ce8e569,c6b3bc88156d62e900545ac61c38e9c2bbd2f8e659077b9fc5738bdb7f1aed7e
wavelet,cgtnjyggtm,ykhs7s2dck,wavelet:db2:low_only:level=3,16,0.0814624264898783,189,38,34f3bb8d4994438c985e9072ff9453053074250e1a68e2a170a591d945ba8f4d,7ea64821977bc044f2de25ee858a55d89fff81cd25a4efb26edefd8f55670ac5
wavelet,cgtnjyggtm,74t7kcdgkr,wavelet:haar:low_only:level=1,32,0.05376078408376949,182,45,3f189020f09bb9c5e040e43ae56ec80a7ddb6a75ec015f2e024952df8c7cdb05,81ff96b0220ee9803345b6a283eb22012fe35eab7e87538097e1977cfbd19929
wavelet,cgtnjyggtm,w68dtmpfyf,wavelet:haar:low_only:level=1,32,0.0804961584792556,184,43,0361e8332aac6087daa08a7ae5af49255c8aa0a10d4368b87557a774677974f1,36c10e05e6050cbfcc57b3e1d6c042f3200cbe9e733d3fdcc08acbc6eb00c6ab
wavelet,cgtnjyggtm,xcmzfsbd9t,wavelet:haar:low_only:level=1,32,0.06968193025379477,168,59,b63e8d931f35008b1b7453fe3fa77db4a6f7771bece807917dc2a4367b60d870,255dcb6d31067d98bd054e0920fae17e039b3d73e193e1f4ca9ee6f905f50a55
wavelet,cgtnjyggtm,yfxyg8jm46,wavelet:haar:low_only:level=1,32,0.12249010685227904,185,42,1675aaada7ca549f43dee21bc14af2d005b3dd30c0f9bafb7a92bf59b7f34e6f,2aeabe48d89a50337796f2aa93ff03a45857d2b51bcba160c9189b3c7dc16376
wavelet,cgtnjyggtm,ykhs7s2dck,wavelet:haar:low_only:level=1,32,0.0641906196524956,189,38,342d70395cedb21ff4cbecc6c43f57d80cff6b459bf3d4f286557118a689c277,a6305ea056598320a1d228bbc516a0f1e566b8d58d462aac2ee6b6f264738bf0
wavelet,cgtnjyggtm,74t7kcdgkr,wavelet:haar:low_only:level=2,8,0.07824062166252113,182,45,54c8d6a5e95e05f918d7ab03bd9058cd0f4193e3d24d69df7f7ccf6e93c2ee68,b27883ea48cfe8bc453353ccc9abedbd9d13a44841d2896f50dd474bfcda9b7b
wavelet,cgtnjyggtm,w68dtmpfyf,wavelet:haar:low_only:level=2,8,0.0950983733650431,184,43,feec2019c107a7915a5b7c896e86511f4c4c5e23584b09ce2367f033fa454f26,54e8f20eaf7f367f24e28ac3d6edd6d7ee33be504266a817f94589ba6914d285
wavelet,cgtnjyggtm,xcmzfsbd9t,wavelet:haar:low_only:level=2,8,0.07001749695747571,168,59,b4c271ecb1bf54bb748e7028f6791d3601fdd3ce0282147eecf75a0d7c81d44b,99df811f3fc15a046c18b3392c8ad3aae444a0359c6b2144557c99afeea83da7
wavelet,cgtnjyggtm,yfxyg8jm46,wavelet:haar:low_only:level=2,8,0.13205697035037323,185,42,b771b739bcfcca0cb86de1297ac29f8b926d592eac92f2d61d1232b8a43d83de,c0f7a5c6d037c444f2b1c3dd553c7173e48f4b242b841cb9362d5ba4c634117f
wavelet,cgtnjyggtm,ykhs7s2dck,wavelet:haar:low_only:level=2,8,0.07170132665349802,189,38,79a9d18f17707da93b9903a79d93a8e848f4024a6c5ba767b89116ad69f46f8c,30da437c25ae3828ae011adb6609f83d5eee61fad8263ec8734a4318f0158a0e
wavelet,cgtnjyggtm,74t7kcdgkr,wavelet:haar:low_only:level=3,32,0.07642693658935655,182,45,8f58c853c11036dc6cd7b254480ce3a386c76d6d11b191cf3f3fea9047da2986,dbbee2933d848818569a4d40092ea80a0dad15e06b974459e0780fa39f97731f
wavelet,cgtnjyggtm,w68dtmpfyf,wavelet:haar:low_only:level=3,32,0.09342333660413746,184,43,3d9e13034bea1c6bc239430a1143c3ad495ce62b61001b76356c062d5e674063,7fd2e697881bb94ead7857d7d1a61845b2e61cc71eb0c43235b9317b6e1cd0c0
wavelet,cgtnjyggtm,xcmzfsbd9t,wavelet:haar:low_only:level=3,32,0.0669248818769868,168,59,bb56f319ee162d181d66f167beb95f00bdd52d818b78e3beb5ad85c890182eb8,d8c2f5ff0f800e065ca46f2dd7a3997f57aa0c026941f3fda64525c292b13468
wavelet,cgtnjyggtm,yfxyg8jm46,wavelet:haar:low_only:level=3,32,0.12222697929737336,185,42,405634267973b3443b1229b60753a5ea88814d9197a3016058a7225428b7e2e5,ed092d80e402d890b9863f5017191402b47eb3344f336ee760d7f62190a79d02
wavelet,cgtnjyggtm,ykhs7s2dck,wavelet:haar:low_only:level=3,32,0.08180255467071591,189,38,07b1715fbf43f6574d648280dc860466babd65bc809a8c6654f7e33f278b3931,f118aa6b463a7d7b35095cc9c98bec27005989f07180325f97c32e06778c4bf2
