protocol,outer_dataset_id,query_dataset_id,random_fold_position,method,seed,teacher_dimension,target_count,target_path,target_sha256,teacher_state_sha256,training_state_sha256
outer_lodo,w68dtmpfyf,,,random_teacher,20260812,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__random_teacher__seed-20260812__70fff22647df952e8df7e77dba62fc2cf4cffa5ebc59668a08098460714e70fd.npy,70fff22647df952e8df7e77dba62fc2cf4cffa5ebc59668a08098460714e70fd,f21d1d3ea2762141d2235bd970fdcb6349f3adc406a482edf86c6b147881d89a,24ae432270471fd76c2c6f4154f3be176992f5a0df988b1a2ee8f93d4e4bf1be
outer_lodo,w68dtmpfyf,,,full_latent_imitation,20260812,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__full_latent_imitation__seed-20260812__45a498e13a750c5ec4f70067756fe013755f474d40360438ca5e0a4d3a50c00a.npy,45a498e13a750c5ec4f70067756fe013755f474d40360438ca5e0a4d3a50c00a,aea8330a3ce16c7c950fc34976a10ad2031cc80d3623ed34397c963a56317a59,1f1e38481abe06ba3a5da55c5e17cd93a5dfa216307422905bcd8a07a8897666
outer_lodo,w68dtmpfyf,,,D0_equal_capacity,20260813,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__D0_equal_capacity__seed-20260813__6ff74f2a1b4a992384cbfa8f485f880fd92bd31bea6e887f357132b0d08ed0ff.npy,6ff74f2a1b4a992384cbfa8f485f880fd92bd31bea6e887f357132b0d08ed0ff,68e61592f0b92dba5a0f6f57ca57ccb58eb627ceb32c8778b4577744e7b9a55e,68686495297aa8968d4303ca530f3bdcf43e2afb1121e3cd88edc250f6b116b7
outer_lodo,w68dtmpfyf,,,MSPD,20260813,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__MSPD__seed-20260813__6ff74f2a1b4a992384cbfa8f485f880fd92bd31bea6e887f357132b0d08ed0ff.npy,6ff74f2a1b4a992384cbfa8f485f880fd92bd31bea6e887f357132b0d08ed0ff,68e61592f0b92dba5a0f6f57ca57ccb58eb627ceb32c8778b4577744e7b9a55e,c220d7be72e60ed1ca7b8f0a009a40401c71cdac45ba4a7049ed0fd79f56d98c
outer_lodo,w68dtmpfyf,,,scalar_teacher,20260813,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__scalar_teacher__seed-20260813__0d0ea2a1a17220a80f5d03cad3884054085b9ef598f892da671a52a4564b3133.npy,0d0ea2a1a17220a80f5d03cad3884054085b9ef598f892da671a52a4564b3133,2d007684d880d556638bffca6beedfc64808736f6cda91a6eb612b11ec75153c,b2b34c807191516c9804543cda3a8f2d7bc6799c0831fe1ca4fd37e3f8a08d9c
outer_lodo,w68dtmpfyf,,,global_shuffled_teacher,20260813,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__global_shuffled_teacher__seed-20260813__ea339a5e9a1fe35526a8d29452f5ed9e075657956e456444aeb3729c072633f0.npy,ea339a5e9a1fe35526a8d29452f5ed9e075657956e456444aeb3729c072633f0,e2a6f9d9bced5cd7ad230deb612a0784977fa0fae1b31c270e95cf4f5ff8a978,f15b295cf0e227a2ea7694cd30981aad6d113dde5ceb4ffdce8c89c25c7084a4
outer_lodo,w68dtmpfyf,,,stratified_shuffled_teacher,20260813,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__stratified_shuffled_teacher__seed-20260813__72e1a26da0bb590a7c2d0ab8286efd45e1db00dd03daa8316d36175e9b87aa3a.npy,72e1a26da0bb590a7c2d0ab8286efd45e1db00dd03daa8316d36175e9b87aa3a,5875028e8dedd94e0eeef5fe4a80b7e54da55f61866e6858ea22a94ca9ed2b7f,dfc2ed0cd157c9938100ec4a1f981759116a1e754b4ed06eb1ade2fd60c72fd5
outer_lodo,w68dtmpfyf,,,random_teacher,20260813,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__random_teacher__seed-20260813__49c22a509ade431b840c46a67a81a8e876ee19d8e025a54471461604941f0eaf.npy,49c22a509ade431b840c46a67a81a8e876ee19d8e025a54471461604941f0eaf,aad34dafe43357a099ccdda13bf9b31b8f821acc914a89b88b35f37d68b0736b,7d92b4446798352c0a76c9e75f27d9e726c11b092af29a502f39d1491908a5d3
outer_lodo,w68dtmpfyf,,,full_latent_imitation,20260813,8,233,arrays/teacher_targets/outer_lodo__w68dtmpfyf__full_latent_imitation__seed-20260813__45a498e13a750c5ec4f70067756fe013755f474d40360438ca5e0a4d3a50c00a.npy,45a498e13a750c5ec4f70067756fe013755f474d40360438ca5e0a4d3a50c00a,aea8330a3ce16c7c950fc34976a10ad2031cc80d3623ed34397c963a56317a59,75b06a1e95877c149d3d32afef9677d92c7e1d5a8ee6ede6c3f22c706a8b5cd6
outer_lodo,xcmzfsbd9t,,,D0_equal_capacity,20260811,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__D0_equal_capacity__seed-20260811__f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b.npy,f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b,7a836f0668a56b31ed592cd6c71344f07118394d51408d6d7ef6b0af444530c5,42adba93943f601d460c8f10e1965fc1a6ab74e7bd74971be4d6978894b9aea8
outer_lodo,xcmzfsbd9t,,,MSPD,20260811,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__MSPD__seed-20260811__f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b.npy,f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b,7a836f0668a56b31ed592cd6c71344f07118394d51408d6d7ef6b0af444530c5,655bd4daed96274e0ecf5f2a4ba4d680b963eaf751e1b972b4f4060b8d4ed08a
outer_lodo,xcmzfsbd9t,,,scalar_teacher,20260811,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__scalar_teacher__seed-20260811__3a72313412f9b9bb2f9930a985461845d67568311597f58c53706c0777ec858e.npy,3a72313412f9b9bb2f9930a985461845d67568311597f58c53706c0777ec858e,9c9acb3bbfc772829dcf4c6f1e43179a3a7e6842659199822fc310529c6a9077,26fe6c405137e08098a508e41900d7fa15c885afd09201a83bd59b8945e3fc39
outer_lodo,xcmzfsbd9t,,,global_shuffled_teacher,20260811,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__global_shuffled_teacher__seed-20260811__c152c41bf744fce4a61824ded25bc7a71ec3e86952124023c6b2e4851f9dbb2d.npy,c152c41bf744fce4a61824ded25bc7a71ec3e86952124023c6b2e4851f9dbb2d,3d181cfd9d265362f009b82ce2bdf7d8222ce52120a9ed77b78093e7e569bb79,d60ef1dbaf6bd2027918ef328afccfa83c5b1cbff7de0aaaccfeee5a97eb5b88
outer_lodo,xcmzfsbd9t,,,stratified_shuffled_teacher,20260811,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__stratified_shuffled_teacher__seed-20260811__76dc30d701b16e4801d5bb56e103e703ff2930e95f83c4a008abf4439f74570e.npy,76dc30d701b16e4801d5bb56e103e703ff2930e95f83c4a008abf4439f74570e,50fd5fd407e57688c2e1679c21de158bada9761f130a5ba0b281c8d73e0c5acd,1c3db948c0e717de3fecf75d9526ba0111252caa818bdb9648b352aafb126eea
outer_lodo,xcmzfsbd9t,,,random_teacher,20260811,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__random_teacher__seed-20260811__f4cc476a84c03393e3fd0f09bd9a222a63e925379dee9f4d744bb524d85b6eac.npy,f4cc476a84c03393e3fd0f09bd9a222a63e925379dee9f4d744bb524d85b6eac,07a1c99ac381ef74399239217f94e43501a94e626f26d7492f7ceb8b2e844406,de9d1b5042174cb363a8b4be4f1c8000fbd67dcd815f599b5d99b1b904689c91
outer_lodo,xcmzfsbd9t,,,full_latent_imitation,20260811,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__full_latent_imitation__seed-20260811__7124021b99fe6d64b856f85311ba0d4fe5e3d6da067a69f4a6841687c9a97ce5.npy,7124021b99fe6d64b856f85311ba0d4fe5e3d6da067a69f4a6841687c9a97ce5,d0a58ec8bc388ef40b51ce8000ca337a51a66fc4b9ed2bc90f806cb9dc4ee718,bff697b499a5c647588e2844991737c3329fc953b88482afd666dddeae53aed6
outer_lodo,xcmzfsbd9t,,,D0_equal_capacity,20260812,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__D0_equal_capacity__seed-20260812__f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b.npy,f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b,7a836f0668a56b31ed592cd6c71344f07118394d51408d6d7ef6b0af444530c5,a99efc5d22af9ab3e79c2bb47c9fc4b15b0fdcac0590a2c9e66f6d339f0c5fb1
outer_lodo,xcmzfsbd9t,,,MSPD,20260812,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__MSPD__seed-20260812__f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b.npy,f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b,7a836f0668a56b31ed592cd6c71344f07118394d51408d6d7ef6b0af444530c5,ed0d24f44aacce394002fc7f0d0c89c27ae40a24924a42cebdaece73940b5f62
outer_lodo,xcmzfsbd9t,,,scalar_teacher,20260812,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__scalar_teacher__seed-20260812__3a72313412f9b9bb2f9930a985461845d67568311597f58c53706c0777ec858e.npy,3a72313412f9b9bb2f9930a985461845d67568311597f58c53706c0777ec858e,9c9acb3bbfc772829dcf4c6f1e43179a3a7e6842659199822fc310529c6a9077,a7aa8a3b4b1ccb0e63c9ca29373590823b97bf18b9bc30453dec528f53794fa0
outer_lodo,xcmzfsbd9t,,,global_shuffled_teacher,20260812,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__global_shuffled_teacher__seed-20260812__019617a2d9c246e5080732b16bacd879be2d13874e76295677b40a36d4eb588f.npy,019617a2d9c246e5080732b16bacd879be2d13874e76295677b40a36d4eb588f,ebfe4fc952f57f9bab6bcd6d610f6775969f5294359db6017453bfe3028cab67,30ea6745e295600f9cbcadacea0cb626167f6c5cc7c35dbc246b0e1c44d40cba
outer_lodo,xcmzfsbd9t,,,stratified_shuffled_teacher,20260812,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__stratified_shuffled_teacher__seed-20260812__e26d592ed4696bcc4ccfe317d4db233af628ec55832820dce2278e15fb2ec2d3.npy,e26d592ed4696bcc4ccfe317d4db233af628ec55832820dce2278e15fb2ec2d3,b30598a5b617d14dc996e9e93da2f8acd1cfa91eed922646f481caf1dd03b554,d70d8e538bb9b7fa845d85c7d50de02b14e2afafa2ecb1f1c2c1582d75cfa345
outer_lodo,xcmzfsbd9t,,,random_teacher,20260812,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__random_teacher__seed-20260812__e6e74ebe29f614b256bf0d95441ffdc21d0ea5001d669bfc4a6cc89c9b796d5f.npy,e6e74ebe29f614b256bf0d95441ffdc21d0ea5001d669bfc4a6cc89c9b796d5f,260d886649997f02f55ddfd46412a00cdeafbcfca8020fc194142ff41b9e6d9b,637122c402e14cf6f2369357431890950779818de35d470dd02da932979b5053
outer_lodo,xcmzfsbd9t,,,full_latent_imitation,20260812,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__full_latent_imitation__seed-20260812__7124021b99fe6d64b856f85311ba0d4fe5e3d6da067a69f4a6841687c9a97ce5.npy,7124021b99fe6d64b856f85311ba0d4fe5e3d6da067a69f4a6841687c9a97ce5,d0a58ec8bc388ef40b51ce8000ca337a51a66fc4b9ed2bc90f806cb9dc4ee718,cc71dd6e94b747fb7f42b5edc5e449a971f102814988d09daa1f466bf16c9bab
outer_lodo,xcmzfsbd9t,,,D0_equal_capacity,20260813,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__D0_equal_capacity__seed-20260813__f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b.npy,f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b,7a836f0668a56b31ed592cd6c71344f07118394d51408d6d7ef6b0af444530c5,192f22a8997257c37e07678bc8c8347e2c46b4069a3ae14348e4331414648b72
outer_lodo,xcmzfsbd9t,,,MSPD,20260813,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__MSPD__seed-20260813__f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b.npy,f95d0077bd345c508b5b33cdd6da5d2e1e85d6ed35266245f49a50263cf74a8b,7a836f0668a56b31ed592cd6c71344f07118394d51408d6d7ef6b0af444530c5,eb05601d2ff3fab9ba4bed0a71e5e769941e03b661654f6256542d7ed48d8521
outer_lodo,xcmzfsbd9t,,,scalar_teacher,20260813,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__scalar_teacher__seed-20260813__3a72313412f9b9bb2f9930a985461845d67568311597f58c53706c0777ec858e.npy,3a72313412f9b9bb2f9930a985461845d67568311597f58c53706c0777ec858e,9c9acb3bbfc772829dcf4c6f1e43179a3a7e6842659199822fc310529c6a9077,2eec17228628be19d4274fdee3f753aedcdf7a1dc2f93bcfb3920a2b34b14e61
outer_lodo,xcmzfsbd9t,,,global_shuffled_teacher,20260813,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__global_shuffled_teacher__seed-20260813__9e80c62da8a8d14848064f5c777bf77a22d361f71612801c5618878dea21c749.npy,9e80c62da8a8d14848064f5c777bf77a22d361f71612801c5618878dea21c749,376a2f231cd68c7856591ba62ea8f8abf60ad864f7eddbc3dba4538c91783382,7e5327e0af0e3862cbcfad42890b921f30caf7be5a7c050c348ef741fd2c80ca
outer_lodo,xcmzfsbd9t,,,stratified_shuffled_teacher,20260813,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__stratified_shuffled_teacher__seed-20260813__157ad0916c421c333478c1d42852814d5470674b63ae599432e4554e847c6052.npy,157ad0916c421c333478c1d42852814d5470674b63ae599432e4554e847c6052,4a001c94fe9c00c607c5dcdcdea1609bb9d24599becef0a00d97aaf78f8592da,3836f73c248c6fd01951c0439b5c7972355eade86da1e8090f7c88ca061db9de
outer_lodo,xcmzfsbd9t,,,random_teacher,20260813,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__random_teacher__seed-20260813__2297a200d52c0eec6860e1a6bd888fce6d195952e1ffe400a5bda1080cc4099e.npy,2297a200d52c0eec6860e1a6bd888fce6d195952e1ffe400a5bda1080cc4099e,eaaf7577cc6e79c12d66db90ab3afcec791511e667096cfa05f48552d3ab2c4b,edc8f000eee3063d77be63bf19c979f8ea9d99f26473cff490c574dce1552825
outer_lodo,xcmzfsbd9t,,,full_latent_imitation,20260813,32,217,arrays/teacher_targets/outer_lodo__xcmzfsbd9t__full_latent_imitation__seed-20260813__7124021b99fe6d64b856f85311ba0d4fe5e3d6da067a69f4a6841687c9a97ce5.npy,7124021b99fe6d64b856f85311ba0d4fe5e3d6da067a69f4a6841687c9a97ce5,d0a58ec8bc388ef40b51ce8000ca337a51a66fc4b9ed2bc90f806cb9dc4ee718,198133f29aaf932bd5830bd3f5a109757266bf71d366ff8ad0a435bb962036de
outer_lodo,yfxyg8jm46,,,D0_equal_capacity,20260811,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__D0_equal_capacity__seed-20260811__d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6.npy,d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6,6e5a2e6cf71e651f43def27b66146163fe45bb0388293e2c8763d0fdc08fe663,003eab6aaf2d5dc22d70a5e2d29b3676db3a642e48b23b493aa3ebd83eddd3a9
outer_lodo,yfxyg8jm46,,,MSPD,20260811,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__MSPD__seed-20260811__d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6.npy,d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6,6e5a2e6cf71e651f43def27b66146163fe45bb0388293e2c8763d0fdc08fe663,8b26f096490c5eb8dfae378ba4762684cb3314ff8e3360195204dc280126c033
outer_lodo,yfxyg8jm46,,,scalar_teacher,20260811,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__scalar_teacher__seed-20260811__51f4d163c7eb10afe7e8932c7961cbb40181461ef8acd475a5b0935334e3e5c2.npy,51f4d163c7eb10afe7e8932c7961cbb40181461ef8acd475a5b0935334e3e5c2,b31e4c95a52cd7a1d27da992a4ae0c1265fc0533890a9085abf67fc2a7dd799b,e2301346347d723d5d085104d08082410fef3998934fc49302f72e604d840bc8
outer_lodo,yfxyg8jm46,,,global_shuffled_teacher,20260811,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__global_shuffled_teacher__seed-20260811__2075ee681c9d550a47863364ad0101c33a18951409917d3e258a14cdeebc4271.npy,2075ee681c9d550a47863364ad0101c33a18951409917d3e258a14cdeebc4271,35ddee35280adb1e6f1fd8c4650439570d618c43ad2236e055d9a93320873016,121fde5a911aca9fb6e0443b5fd830f4f97e0349ddaec6fc86f06e94c5543143
outer_lodo,yfxyg8jm46,,,stratified_shuffled_teacher,20260811,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__stratified_shuffled_teacher__seed-20260811__4d7a5ab87d070d1227e1987918014758cf67e1a95c5657050db836faaa8fc370.npy,4d7a5ab87d070d1227e1987918014758cf67e1a95c5657050db836faaa8fc370,0214da2a7d320848701bc55a6899211843b63f428d89dfb65238f9d12a4f41b9,bfc81ab7ee913fce34582057cf135bd169c39d94ce84fc7a12fb1d2f503ed465
outer_lodo,yfxyg8jm46,,,random_teacher,20260811,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__random_teacher__seed-20260811__815f090e625b84bbcda1da1fe05a6258e138414662a644c75d8cc1fe7688778d.npy,815f090e625b84bbcda1da1fe05a6258e138414662a644c75d8cc1fe7688778d,eff080b3377c75eef6942389395d08a5f5be5e9a9de5c66557a773cba3613248,221014e73037f538016c2737a16355eae7005e7dfee0b2331735e7f00d479fe7
outer_lodo,yfxyg8jm46,,,full_latent_imitation,20260811,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__full_latent_imitation__seed-20260811__4132e5bb3a20df7eb2389dd4dd62931f8ca8896c2df33512362ab9fea9068738.npy,4132e5bb3a20df7eb2389dd4dd62931f8ca8896c2df33512362ab9fea9068738,b719869d68f9acb87be93a18d7ac53d5d90496a7b995623ccf72dd1cc93a0809,cd648c15f85c6f4327fe2df14784c902b4baa2997341ad7b433859d7e45d0913
outer_lodo,yfxyg8jm46,,,D0_equal_capacity,20260812,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__D0_equal_capacity__seed-20260812__d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6.npy,d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6,6e5a2e6cf71e651f43def27b66146163fe45bb0388293e2c8763d0fdc08fe663,0e753e563f3101f4f0d2a18ad14d14c605df3ccf36b99526242a9eebbe382fbf
outer_lodo,yfxyg8jm46,,,MSPD,20260812,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__MSPD__seed-20260812__d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6.npy,d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6,6e5a2e6cf71e651f43def27b66146163fe45bb0388293e2c8763d0fdc08fe663,35e5d14ff3c44ed374fdd4de45b776d61614dc4ed517362b02d99fe45fc18627
outer_lodo,yfxyg8jm46,,,scalar_teacher,20260812,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__scalar_teacher__seed-20260812__51f4d163c7eb10afe7e8932c7961cbb40181461ef8acd475a5b0935334e3e5c2.npy,51f4d163c7eb10afe7e8932c7961cbb40181461ef8acd475a5b0935334e3e5c2,b31e4c95a52cd7a1d27da992a4ae0c1265fc0533890a9085abf67fc2a7dd799b,1f764755db009e9496a59e330b1e9a4e851b6edc3a8f6bfa7f1829b28d51ac4f
outer_lodo,yfxyg8jm46,,,global_shuffled_teacher,20260812,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__global_shuffled_teacher__seed-20260812__056907dc2cda9b2742adadd6de58992004c8c555499bdb8a9f6b85260aa78ab1.npy,056907dc2cda9b2742adadd6de58992004c8c555499bdb8a9f6b85260aa78ab1,dd85e4a0ebeb315d4f38ae6a088cf7a4b001bc4cb1c8921fc59f7396b4f24af1,5baf667ca2ce5fe7e3f4f7447538395c81ffa211f4a7b6765b9c3b98e3a12f2b
outer_lodo,yfxyg8jm46,,,stratified_shuffled_teacher,20260812,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__stratified_shuffled_teacher__seed-20260812__2b784add2ae64b4ba1a8fefba9c3425302e2f003b915e2957def5f9062f73e2e.npy,2b784add2ae64b4ba1a8fefba9c3425302e2f003b915e2957def5f9062f73e2e,7dfe8613dcfced863a9bf47878653ce7a6a1518d9f430f5a29aa482cbdb3ab7b,92a66626a904d77e7a32e5f3a998dca7ae334cc6ef14fc17bffb883568489a18
outer_lodo,yfxyg8jm46,,,random_teacher,20260812,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__random_teacher__seed-20260812__742529ba19e265fba7b17f40e252b1be45faf8e63c54376aa76ec2023bf12bbd.npy,742529ba19e265fba7b17f40e252b1be45faf8e63c54376aa76ec2023bf12bbd,dda90429c754590632b57e4d0f206633ef9f4e46ec2b4dcddddc0cdca9ba2b7d,3da8577a2f71bbc83fee5351b0035a1aff74476220936275c320f044cb4a0f23
outer_lodo,yfxyg8jm46,,,full_latent_imitation,20260812,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__full_latent_imitation__seed-20260812__4132e5bb3a20df7eb2389dd4dd62931f8ca8896c2df33512362ab9fea9068738.npy,4132e5bb3a20df7eb2389dd4dd62931f8ca8896c2df33512362ab9fea9068738,b719869d68f9acb87be93a18d7ac53d5d90496a7b995623ccf72dd1cc93a0809,87f68980b394f0fc7b249e86806d66624b7fe2a10d97c8b112da9a1586edbe3a
outer_lodo,yfxyg8jm46,,,D0_equal_capacity,20260813,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__D0_equal_capacity__seed-20260813__d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6.npy,d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6,6e5a2e6cf71e651f43def27b66146163fe45bb0388293e2c8763d0fdc08fe663,5504cd02f079822d32953a817a21cdb4133b923d4f3e6c713a8fcf56cf42fd83
outer_lodo,yfxyg8jm46,,,MSPD,20260813,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__MSPD__seed-20260813__d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6.npy,d6c4585c20d9c8aff1005445352ba8b7999cf49fff939fc90595279d432db9e6,6e5a2e6cf71e651f43def27b66146163fe45bb0388293e2c8763d0fdc08fe663,233411adc558df8a2316e87541d90442ca162f9ee432641dd04910ba5428ceed
outer_lodo,yfxyg8jm46,,,scalar_teacher,20260813,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__scalar_teacher__seed-20260813__51f4d163c7eb10afe7e8932c7961cbb40181461ef8acd475a5b0935334e3e5c2.npy,51f4d163c7eb10afe7e8932c7961cbb40181461ef8acd475a5b0935334e3e5c2,b31e4c95a52cd7a1d27da992a4ae0c1265fc0533890a9085abf67fc2a7dd799b,e881346022cde942430b0e02e8db2481b890976b07302fe0f90c339eece5f90f
outer_lodo,yfxyg8jm46,,,global_shuffled_teacher,20260813,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__global_shuffled_teacher__seed-20260813__997e7f97c7cdb6e009fc84b1db368c451de80d349c30a028e897726b9a7c5323.npy,997e7f97c7cdb6e009fc84b1db368c451de80d349c30a028e897726b9a7c5323,ba75274a7755a404a5326f9c0cd56a3005cb7ec14ce4fa1cab626bf5545bf245,47939f7703c5ef1cea615c626d62cceb0882ad35b6477d3d7179e455d83ba1f5
outer_lodo,yfxyg8jm46,,,stratified_shuffled_teacher,20260813,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__stratified_shuffled_teacher__seed-20260813__8f55a40195effb03092af915525d3a392ed6494a434e70dd6c223c01fe312c24.npy,8f55a40195effb03092af915525d3a392ed6494a434e70dd6c223c01fe312c24,6e37ae74813109dbcc479a07ba0d1b1995953f8ecb4c026b45dfa9bd8ae5d1c0,50602defafb48e249712c5705b982f6641c2d6139a83af1b0dbfae2f573881d4
outer_lodo,yfxyg8jm46,,,random_teacher,20260813,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__random_teacher__seed-20260813__53a565f8b8b0aa74d5b82232344b9c6ae479a242c56c3b7e2c271f2fc146fd26.npy,53a565f8b8b0aa74d5b82232344b9c6ae479a242c56c3b7e2c271f2fc146fd26,a24058d9320f3f6cf6d9fb542971746478686eee179cd0c8b627ed80b51204c8,745679492b2faa5fc8b9632d3cdd298eeb081d4bd50c5c980439bf41c16210c1
outer_lodo,yfxyg8jm46,,,full_latent_imitation,20260813,8,234,arrays/teacher_targets/outer_lodo__yfxyg8jm46__full_latent_imitation__seed-20260813__4132e5bb3a20df7eb2389dd4dd62931f8ca8896c2df33512362ab9fea9068738.npy,4132e5bb3a20df7eb2389dd4dd62931f8ca8896c2df33512362ab9fea9068738,b719869d68f9acb87be93a18d7ac53d5d90496a7b995623ccf72dd1cc93a0809,376eb771b57a9161c809ef79ab324d2b0013d097a47f0ba7110243d9326922d0
outer_lodo,ykhs7s2dck,,,D0_equal_capacity,20260811,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__D0_equal_capacity__seed-20260811__0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d.npy,0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d,b1124d1787adeb30c27285c1f1bb8b9aabadf6c9b28d6490d71f1a1c079383f6,5b70068e4c8aecbfd50f9097f21c51b407958949eac560dcc78d8b9fd4111c1e
outer_lodo,ykhs7s2dck,,,MSPD,20260811,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__MSPD__seed-20260811__0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d.npy,0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d,b1124d1787adeb30c27285c1f1bb8b9aabadf6c9b28d6490d71f1a1c079383f6,d05d331692a5142645ae9019d5e62d0401339e62e14dd65809b54e252b045d51
outer_lodo,ykhs7s2dck,,,scalar_teacher,20260811,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__scalar_teacher__seed-20260811__57072c395b3ad3df8ae6f64dda747d2763fb1ae720ef677b5a5e191590b9e0c7.npy,57072c395b3ad3df8ae6f64dda747d2763fb1ae720ef677b5a5e191590b9e0c7,87b0a9f7f2c59513f6d6774a4ded7258e8fc4ee3e75c53ed50478a6ce50beb5c,4c10840ae25f41091f7780086edd27c5a567304375ad9086a3c0425c76c34ebe
