dataset_id,specimen_id,method,cai_auebc,reconstruction_auebc
cgtnjyggtm,q24-41,global_mechanical_mask,0.44027228469663837,0.0015148428204984697
cgtnjyggtm,q24-41,global_reconstruction_mask,0.4728361180009047,0.0008559672343326607
cgtnjyggtm,q24-41,mechanical_oracle,0.33939748415372356,0.0014734158097684585
cgtnjyggtm,q24-41,reconstruction_oracle,0.47074838582374845,0.0006994839724205639
cgtnjyggtm,q24-42,global_mechanical_mask,0.3099245947552183,0.0014926380486373998
cgtnjyggtm,q24-42,global_reconstruction_mask,0.32375176567614816,0.0009510009942891982
cgtnjyggtm,q24-42,mechanical_oracle,0.20117727698384724,0.001523518975047202
cgtnjyggtm,q24-42,reconstruction_oracle,0.32988488957635703,0.0008387059575394928
cgtnjyggtm,q24-43,global_mechanical_mask,0.2839508372761089,0.0014946055093819025
cgtnjyggtm,q24-43,global_reconstruction_mask,0.2732205154385697,0.0009756569409585377
cgtnjyggtm,q24-43,mechanical_oracle,0.16571027059267607,0.0013117884210880795
cgtnjyggtm,q24-43,reconstruction_oracle,0.2678499855467983,0.0008660350923284623
cgtnjyggtm,q24-44,global_mechanical_mask,0.36345604654850583,0.0014644803969760078
cgtnjyggtm,q24-44,global_reconstruction_mask,0.3599435095947237,0.0009484062885738791
cgtnjyggtm,q24-44,mechanical_oracle,0.2588725530623307,0.0012600354130801617
cgtnjyggtm,q24-44,reconstruction_oracle,0.36000979303428177,0.0008442626878882492
cgtnjyggtm,q24-45,global_mechanical_mask,0.38847405912154537,0.0011795018820421584
cgtnjyggtm,q24-45,global_reconstruction_mask,0.4156637732996129,0.0007431272228829998
cgtnjyggtm,q24-45,mechanical_oracle,0.30064754997271137,0.0011806913401610725
cgtnjyggtm,q24-45,reconstruction_oracle,0.42100626558902204,0.0007080505452495615
cgtnjyggtm,q24-46,global_mechanical_mask,0.44027735301988774,0.0011638297391308133
cgtnjyggtm,q24-46,global_reconstruction_mask,0.40560965821849865,0.000733149123476613
cgtnjyggtm,q24-46,mechanical_oracle,0.3495293186062491,0.0009506307946647054
cgtnjyggtm,q24-46,reconstruction_oracle,0.41074732022835164,0.0007321163776307671
cgtnjyggtm,q24-47,global_mechanical_mask,0.3805286670557952,0.0011920672516695502
cgtnjyggtm,q24-47,global_reconstruction_mask,0.3778268740413653,0.0007761963132701794
cgtnjyggtm,q24-47,mechanical_oracle,0.2799837232938877,0.0011825418517051219
cgtnjyggtm,q24-47,reconstruction_oracle,0.38139732404987553,0.0007513917640893128
cgtnjyggtm,q24-48,global_mechanical_mask,0.5335282427541004,0.00134166034054916
cgtnjyggtm,q24-48,global_reconstruction_mask,0.4692719400832207,0.0008213104698431173
cgtnjyggtm,q24-48,mechanical_oracle,0.41581452389323437,0.0011356668924596698
cgtnjyggtm,q24-48,reconstruction_oracle,0.4725103249135593,0.0006872703280486639
cgtnjyggtm,q24-49,global_mechanical_mask,0.4246776856806231,0.0009440344127702835
cgtnjyggtm,q24-49,global_reconstruction_mask,0.4308128683974838,0.0006034056775747856
cgtnjyggtm,q24-49,mechanical_oracle,0.34222571995985834,0.001049393406129938
cgtnjyggtm,q24-49,reconstruction_oracle,0.4390325694110041,0.0005635894668521394
cgtnjyggtm,q24-5,global_mechanical_mask,0.11145633495569546,0.0010028379082204872
cgtnjyggtm,q24-5,global_reconstruction_mask,0.07418545768684545,0.0005989943069309141
cgtnjyggtm,q24-5,mechanical_oracle,0.022218197162768988,0.000890216772458147
cgtnjyggtm,q24-5,reconstruction_oracle,0.06405590632592997,0.0005699151425316722
cgtnjyggtm,q24-50,global_mechanical_mask,0.49869052839126954,0.0009929298625437374
cgtnjyggtm,q24-50,global_reconstruction_mask,0.468002664508716,0.0006188760806316546
cgtnjyggtm,q24-50,mechanical_oracle,0.41025264132226735,0.001018128485671148
cgtnjyggtm,q24-50,reconstruction_oracle,0.4714752540593966,0.0005872908811294493
cgtnjyggtm,q24-6,global_mechanical_mask,0.07077315905462665,0.0010914700581998067
cgtnjyggtm,q24-6,global_reconstruction_mask,0.05296753114935354,0.0006200076096082923
cgtnjyggtm,q24-6,mechanical_oracle,0.019785540590221008,0.0010593377486984809
cgtnjyggtm,q24-6,reconstruction_oracle,0.05657891585997137,0.0005742312477825009
cgtnjyggtm,q24-7,global_mechanical_mask,0.10515373855905348,0.0016744677864954382
cgtnjyggtm,q24-7,global_reconstruction_mask,0.14939406280095932,0.0010583029996975146
cgtnjyggtm,q24-7,mechanical_oracle,0.0008318297774780228,0.0019901805390794883
cgtnjyggtm,q24-7,reconstruction_oracle,0.12773347131816365,0.0008583515004224039
cgtnjyggtm,q24-8,global_mechanical_mask,0.13378747517689837,0.0012960596647928662
cgtnjyggtm,q24-8,global_reconstruction_mask,0.09144147510574376,0.0007236354069293096
cgtnjyggtm,q24-8,mechanical_oracle,0.03117799811792768,0.0011693588674320389
cgtnjyggtm,q24-8,reconstruction_oracle,0.09126338617870103,0.000611706503567328
cgtnjyggtm,q24-9,global_mechanical_mask,0.040896934996593436,0.001575416384542403
cgtnjyggtm,q24-9,global_reconstruction_mask,0.03253134079239558,0.0008621215229625173
cgtnjyggtm,q24-9,mechanical_oracle,0.0002423781671844594,0.001616439964123777
cgtnjyggtm,q24-9,reconstruction_oracle,0.0634039072023019,0.0007216615857842217
w68dtmpfyf,q16-1,global_mechanical_mask,0.04326514784785981,0.000838845062958658
w68dtmpfyf,q16-1,global_reconstruction_mask,0.03477346271362455,0.000585340284041846
w68dtmpfyf,q16-1,mechanical_oracle,0.00023786642710304164,0.0009487570960079036
w68dtmpfyf,q16-1,reconstruction_oracle,0.022954981865757937,0.0005287581803843219
w68dtmpfyf,q16-10,global_mechanical_mask,0.017494942411859712,0.0010397452049678213
w68dtmpfyf,q16-10,global_reconstruction_mask,0.004325364727245179,0.0007149494971544398
w68dtmpfyf,q16-10,mechanical_oracle,0.000236181261821913,0.0008762851719191723
w68dtmpfyf,q16-10,reconstruction_oracle,0.006007416269747069,0.0006699051279200907
w68dtmpfyf,q16-11,global_mechanical_mask,0.02029919284474716,0.0009515490842957131
w68dtmpfyf,q16-11,global_reconstruction_mask,0.016755254318653906,0.0006613880157952116
w68dtmpfyf,q16-11,mechanical_oracle,0.00012518074303117323,0.0011584580131102935
w68dtmpfyf,q16-11,reconstruction_oracle,0.00611511531939335,0.0006134852642672831
w68dtmpfyf,q16-12,global_mechanical_mask,0.02133007929456942,0.000900989335765322
w68dtmpfyf,q16-12,global_reconstruction_mask,0.018963841498333044,0.0006577379698721108
w68dtmpfyf,q16-12,mechanical_oracle,0.00017161661899859436,0.0010583078672122242
w68dtmpfyf,q16-12,reconstruction_oracle,0.028397491166316572,0.0005876817085570243
w68dtmpfyf,q16-13,global_mechanical_mask,0.06406008350599209,0.0006121123668059036
w68dtmpfyf,q16-13,global_reconstruction_mask,0.05786751771741525,0.000517825931674727
w68dtmpfyf,q16-13,mechanical_oracle,0.024228081695358117,0.0006607539769420218
w68dtmpfyf,q16-13,reconstruction_oracle,0.06695899302060185,0.00046667467725123083
w68dtmpfyf,q16-14,global_mechanical_mask,0.028174296164018557,0.0006781172048988485
w68dtmpfyf,q16-14,global_reconstruction_mask,0.05079819223267769,0.0005529133706171774
w68dtmpfyf,q16-14,mechanical_oracle,0.00010893013317429535,0.000783091130023925
w68dtmpfyf,q16-14,reconstruction_oracle,0.038632029579698475,0.000546527072986213
w68dtmpfyf,q16-15,global_mechanical_mask,0.015703022295683995,0.0006616243395395452
w68dtmpfyf,q16-15,global_reconstruction_mask,0.015982421862593268,0.0005590644180892286
w68dtmpfyf,q16-15,mechanical_oracle,0.00006992945678934805,0.0008132322922934509
w68dtmpfyf,q16-15,reconstruction_oracle,0.013472437165738118,0.0005052012080020526
w68dtmpfyf,q16-16,global_mechanical_mask,0.030974855056883795,0.0005892273334578943
w68dtmpfyf,q16-16,global_reconstruction_mask,0.009053863688061532,0.0004861451225381631
w68dtmpfyf,q16-16,mechanical_oracle,0.00008330472350367623,0.0006502887840107879
w68dtmpfyf,q16-16,reconstruction_oracle,0.023376578268218335,0.00044624582981616056
w68dtmpfyf,q16-17,global_mechanical_mask,0.035971360359367356,0.0006336533001458939
w68dtmpfyf,q16-17,global_reconstruction_mask,0.040295416580953806,0.0005259150536045069
w68dtmpfyf,q16-17,mechanical_oracle,0.013489517219607344,0.0006689201632444678
w68dtmpfyf,q16-17,reconstruction_oracle,0.041884776262459185,0.0004914179264439975
w68dtmpfyf,q16-18,global_mechanical_mask,0.007961391956395926,0.0006565807697084829
w68dtmpfyf,q16-18,global_reconstruction_mask,0.03556165595019291,0.0005416241831759732
w68dtmpfyf,q16-18,mechanical_oracle,0.000058133590723385335,0.0007164910538377539
w68dtmpfyf,q16-18,reconstruction_oracle,0.018437152342325548,0.0005082131160839708
w68dtmpfyf,q16-19,global_mechanical_mask,0.28428103173361174,0.0009016323129096483
w68dtmpfyf,q16-19,global_reconstruction_mask,0.30525717807719355,0.0005551043890796426
w68dtmpfyf,q16-19,mechanical_oracle,0.21409101452992405,0.0009601675207850617
w68dtmpfyf,q16-19,reconstruction_oracle,0.28148757089606685,0.0005275796776061737
w68dtmpfyf,q16-2,global_mechanical_mask,0.08801255013985798,0.0011112553914129685
w68dtmpfyf,q16-2,global_reconstruction_mask,0.12947332897482358,0.0006632935575866407
w68dtmpfyf,q16-2,mechanical_oracle,0.00018288663851282806,0.001403839742079845
w68dtmpfyf,q16-2,reconstruction_oracle,0.10942730837404924,0.0006153815672095925
w68dtmpfyf,q16-20,global_mechanical_mask,0.1526574430152695,0.0008425711538285593
w68dtmpfyf,q16-20,global_reconstruction_mask,0.14450303160266786,0.0006179709614978458
w68dtmpfyf,q16-20,mechanical_oracle,0.08635894278359962,0.0009861379201894548
w68dtmpfyf,q16-20,reconstruction_oracle,0.13098525882480075,0.0006032436465282473
w68dtmpfyf,q16-21,global_mechanical_mask,0.24312852636225657,0.0009067456985857352
w68dtmpfyf,q16-21,global_reconstruction_mask,0.25157350827815333,0.0006231442458844625
w68dtmpfyf,q16-21,mechanical_oracle,0.18546425670874675,0.0008982996912845049
w68dtmpfyf,q16-21,reconstruction_oracle,0.2429947527505663,0.0006008682355220223
w68dtmpfyf,q16-22,global_mechanical_mask,0.10198924867317517,0.0006873970314935198
w68dtmpfyf,q16-22,global_reconstruction_mask,0.07719251232189696,0.0005535530528419755
w68dtmpfyf,q16-22,mechanical_oracle,0.0027801980272727546,0.0007346851280811136
w68dtmpfyf,q16-22,reconstruction_oracle,0.05019264969973364,0.0005387425792986403
w68dtmpfyf,q16-23,global_mechanical_mask,0.057368940587911,0.0007129091922360135
w68dtmpfyf,q16-23,global_reconstruction_mask,0.06461101726578423,0.0005399219247193179
w68dtmpfyf,q16-23,mechanical_oracle,0.004832551381395766,0.0008384753152902383
w68dtmpfyf,q16-23,reconstruction_oracle,0.054954228927623104,0.0005234288572354606
w68dtmpfyf,q16-24,global_mechanical_mask,0.1124279373418696,0.0008256802453709162
w68dtmpfyf,q16-24,global_reconstruction_mask,0.1269190317581508,0.0005941332407939937
w68dtmpfyf,q16-24,mechanical_oracle,0.04255188599034056,0.0009221296685716663
w68dtmpfyf,q16-24,reconstruction_oracle,0.1333570020740366,0.0005770855182752271
w68dtmpfyf,q16-25,global_mechanical_mask,0.15240242583499514,0.00101064687055992
w68dtmpfyf,q16-25,global_reconstruction_mask,0.14020650379386526,0.0006052985820262864
w68dtmpfyf,q16-25,mechanical_oracle,0.06025777275309082,0.0012215980559972534
w68dtmpfyf,q16-25,reconstruction_oracle,0.12844503061782436,0.0005465396631525967
w68dtmpfyf,q16-26,global_mechanical_mask,0.12939740930576416,0.0010480961926411338
w68dtmpfyf,q16-26,global_reconstruction_mask,0.14935972762130137,0.0006599294265524561
w68dtmpfyf,q16-26,mechanical_oracle,0.037401308786113696,0.001296181248957351
w68dtmpfyf,q16-26,reconstruction_oracle,0.13703283851487502,0.0005882781660124483
w68dtmpfyf,q16-27,global_mechanical_mask,0.038148504611354175,0.0008417768232685658
w68dtmpfyf,q16-27,global_reconstruction_mask,0.04392123771839496,0.0005803961283751082
w68dtmpfyf,q16-27,mechanical_oracle,0.00040981417263667323,0.0009523973214969299
w68dtmpfyf,q16-27,reconstruction_oracle,0.04378705740439126,0.0005576166022412181
w68dtmpfyf,q16-28,global_mechanical_mask,0.0249108937443775,0.0011137417607325084
w68dtmpfyf,q16-28,global_reconstruction_mask,0.03884120443855411,0.0007556963313287431
w68dtmpfyf,q16-28,mechanical_oracle,0.00013344611607583537,0.0014554957272465716
w68dtmpfyf,q16-28,reconstruction_oracle,0.023351074928105533,0.0006818501928692233
w68dtmpfyf,q16-29,global_mechanical_mask,0.09748561643514729,0.0008713454499188911
w68dtmpfyf,q16-29,global_reconstruction_mask,0.13275610208818972,0.0006135502415521285
w68dtmpfyf,q16-29,mechanical_oracle,0.033454295037401625,0.0010169532221521083
w68dtmpfyf,q16-29,reconstruction_oracle,0.12316088608302209,0.0006010329179038169
w68dtmpfyf,q16-3,global_mechanical_mask,0.11781895456089132,0.0010623927622230394
w68dtmpfyf,q16-3,global_reconstruction_mask,0.16431470082681446,0.000718840633622325
w68dtmpfyf,q16-3,mechanical_oracle,0.06259510307941547,0.0014305050371870897
w68dtmpfyf,q16-3,reconstruction_oracle,0.15978568095757115,0.0006105358287965311
w68dtmpfyf,q16-30,global_mechanical_mask,0.0723900831576965,0.0009402081240879833
w68dtmpfyf,q16-30,global_reconstruction_mask,0.09862326862898534,0.0006125674138929898
w68dtmpfyf,q16-30,mechanical_oracle,0.0001330223414357011,0.0009287723238618684
w68dtmpfyf,q16-30,reconstruction_oracle,0.08754861125464942,0.0005551855509842932
w68dtmpfyf,q16-31,global_mechanical_mask,0.06766008345369719,0.00084915617735143
w68dtmpfyf,q16-31,global_reconstruction_mask,0.08019371469206563,0.0005791661221064696
w68dtmpfyf,q16-31,mechanical_oracle,0.0011932331418495023,0.0009097238474415359
w68dtmpfyf,q16-31,reconstruction_oracle,0.07490545510690813,0.0005686564142856084
w68dtmpfyf,q16-32,global_mechanical_mask,0.022205236956887302,0.0009484004033605383
w68dtmpfyf,q16-32,global_reconstruction_mask,0.05502265237808168,0.0006339748661466924
w68dtmpfyf,q16-32,mechanical_oracle,0.000039025041319309444,0.0012729137789490325
w68dtmpfyf,q16-32,reconstruction_oracle,0.06047002914420057,0.0005969304731449228
w68dtmpfyf,q16-33,global_mechanical_mask,0.04140640343361999,0.001003637854555108
w68dtmpfyf,q16-33,global_reconstruction_mask,0.03991078805458473,0.0006485611862831252
w68dtmpfyf,q16-33,mechanical_oracle,0.00011575752354691289,0.0012342102879044532
w68dtmpfyf,q16-33,reconstruction_oracle,0.02294030926952202,0.0006047695535669748
w68dtmpfyf,q16-34,global_mechanical_mask,0.04616660807828938,0.0010331574144611551
w68dtmpfyf,q16-34,global_reconstruction_mask,0.08221111517253793,0.0006714200584887648
w68dtmpfyf,q16-34,mechanical_oracle,0.00018008978207430086,0.001311047772227161
w68dtmpfyf,q16-34,reconstruction_oracle,0.0666531633603338,0.0006307375884227491
w68dtmpfyf,q16-35,global_mechanical_mask,0.04836555137737307,0.0009398581459305032
w68dtmpfyf,q16-35,global_reconstruction_mask,0.004095989044117503,0.0006011857434960703
w68dtmpfyf,q16-35,mechanical_oracle,0.00012246929132498082,0.0007907785049382602
w68dtmpfyf,q16-35,reconstruction_oracle,0.009409841335600314,0.0005570851856262193
w68dtmpfyf,q16-36,global_mechanical_mask,0.02760600856802919,0.0009069131032744422
w68dtmpfyf,q16-36,global_reconstruction_mask,0.01296548319089933,0.0006655591222124518
w68dtmpfyf,q16-36,mechanical_oracle,0.00007651665714296252,0.0009454330993786713
w68dtmpfyf,q16-36,reconstruction_oracle,0.014935585122850018,0.0006220965042033754
w68dtmpfyf,q16-37,global_mechanical_mask,0.03739511656714925,0.0008311055572990116
w68dtmpfyf,q16-37,global_reconstruction_mask,0.055506879898647915,0.0005833108302139187
w68dtmpfyf,q16-37,mechanical_oracle,0.000053141590253325666,0.0010522092499951627
w68dtmpfyf,q16-37,reconstruction_oracle,0.03769401384601221,0.0005772003115139438
w68dtmpfyf,q16-38,global_mechanical_mask,0.08597208128962217,0.0009026847414258618
w68dtmpfyf,q16-38,global_reconstruction_mask,0.07994809453162359,0.0006216326142755108
w68dtmpfyf,q16-38,mechanical_oracle,0.01046536654051015,0.0011044938331613357
w68dtmpfyf,q16-38,reconstruction_oracle,0.05528107499195555,0.0005932653843892528
w68dtmpfyf,q16-39,global_mechanical_mask,0.0401175692346208,0.0007468755537975763
w68dtmpfyf,q16-39,global_reconstruction_mask,0.03340470364235709,0.0005619404820255765
w68dtmpfyf,q16-39,mechanical_oracle,0.00004840142515047309,0.001015512380155771
w68dtmpfyf,q16-39,reconstruction_oracle,0.025710340185366568,0.0005442186777874797
w68dtmpfyf,q16-4,global_mechanical_mask,0.06465250760684765,0.001205445451746009
w68dtmpfyf,q16-4,global_reconstruction_mask,0.09741328419222721,0.0008463226389247087
w68dtmpfyf,q16-4,mechanical_oracle,0.01976005878263879,0.0015176901406950374
w68dtmpfyf,q16-4,reconstruction_oracle,0.07800387065200366,0.0006963144616449297
w68dtmpfyf,q16-40,global_mechanical_mask,0.08740694301165655,0.000851777732027541
w68dtmpfyf,q16-40,global_reconstruction_mask,0.09986864825870898,0.0005767964592216187
w68dtmpfyf,q16-40,mechanical_oracle,0.023277258473859582,0.0010561805459148924
w68dtmpfyf,q16-40,reconstruction_oracle,0.10150143705272682,0.000558167300420195
w68dtmpfyf,q16-41,global_mechanical_mask,0.05499264540502649,0.0007330676034055763
w68dtmpfyf,q16-41,global_reconstruction_mask,0.05824360433433466,0.0006024028644691411
w68dtmpfyf,q16-41,mechanical_oracle,0.012960635070053187,0.0008136420953659509
w68dtmpfyf,q16-41,reconstruction_oracle,0.05445399674617856,0.0005677915128394092
w68dtmpfyf,q16-42,global_mechanical_mask,0.03623443670054909,0.001022225678455718
w68dtmpfyf,q16-42,global_reconstruction_mask,0.03239173675893266,0.0006766423082071776
w68dtmpfyf,q16-42,mechanical_oracle,0.00009232459350030028,0.0009654447386430809
w68dtmpfyf,q16-42,reconstruction_oracle,0.027751232453636723,0.0005884967479160814
w68dtmpfyf,q16-43,global_mechanical_mask,0.12447392231449715,0.0009397206934574602
w68dtmpfyf,q16-43,global_reconstruction_mask,0.10186852332511534,0.0006581823457727463
w68dtmpfyf,q16-43,mechanical_oracle,0.0585184435042971,0.0008583510378529887
w68dtmpfyf,q16-43,reconstruction_oracle,0.10132653052434407,0.0005568805142794304
w68dtmpfyf,q16-5,global_mechanical_mask,0.0119124265792913,0.0008717974813188364
w68dtmpfyf,q16-5,global_reconstruction_mask,0.002347345358030077,0.0006301978311213574
w68dtmpfyf,q16-5,mechanical_oracle,0.0000372954394756428,0.0010498903533882992
w68dtmpfyf,q16-5,reconstruction_oracle,0.005550465937800926,0.0005914278043963467
w68dtmpfyf,q16-6,global_mechanical_mask,0.11727444175992338,0.0009357875813781016
w68dtmpfyf,q16-6,global_reconstruction_mask,0.11706628773461947,0.000625183026169135
w68dtmpfyf,q16-6,mechanical_oracle,0.0406739741266555,0.0010101575979062452
w68dtmpfyf,q16-6,reconstruction_oracle,0.11308222491250285,0.0005833560333435636
w68dtmpfyf,q16-7,global_mechanical_mask,0.07862493452733614,0.0008830423411970001
w68dtmpfyf,q16-7,global_reconstruction_mask,0.09173501116218884,0.0006104095012835207
w68dtmpfyf,q16-7,mechanical_oracle,0.020865382323630742,0.0008429761913064636
w68dtmpfyf,q16-7,reconstruction_oracle,0.08138016456012714,0.0005041752256987944
w68dtmpfyf,q16-8,global_mechanical_mask,0.033008508308313374,0.0009900857127636538
w68dtmpfyf,q16-8,global_reconstruction_mask,0.0727391389844822,0.0006947670517774888
w68dtmpfyf,q16-8,mechanical_oracle,0.00009141612271756837,0.0015259473800116727
w68dtmpfyf,q16-8,reconstruction_oracle,0.07142956134276193,0.0006237864891001914
w68dtmpfyf,q16-9,global_mechanical_mask,0.09623367740082543,0.0011390528268125776
w68dtmpfyf,q16-9,global_reconstruction_mask,0.08833957228972272,0.0007755670234154581
w68dtmpfyf,q16-9,mechanical_oracle,0.00010993976442339606,0.0015762940939043736
w68dtmpfyf,q16-9,reconstruction_oracle,0.0848183537872103,0.0007313570174404651
xcmzfsbd9t,c24-10,global_mechanical_mask,0.1159909111747722,0.0030953241421562564
xcmzfsbd9t,c24-10,global_reconstruction_mask,0.10140358169981595,0.0025420142525661585
xcmzfsbd9t,c24-10,mechanical_oracle,0.02739489671739011,0.0032324833320184873
xcmzfsbd9t,c24-10,reconstruction_oracle,0.12450332623311486,0.001663343808424059
xcmzfsbd9t,c24-10t,global_mechanical_mask,0.11764521699185636,0.0010999876336960951
xcmzfsbd9t,c24-10t,global_reconstruction_mask,0.12362284163119988,0.0007337080276201483
xcmzfsbd9t,c24-10t,mechanical_oracle,0.025929396817667583,0.0014541466438058252
xcmzfsbd9t,c24-10t,reconstruction_oracle,0.11644990440372152,0.0005727800056871036
xcmzfsbd9t,c24-11,global_mechanical_mask,0.07434391284623867,0.0020237567183469503
xcmzfsbd9t,c24-11,global_reconstruction_mask,0.04396023742662937,0.0014537901674438393
xcmzfsbd9t,c24-11,mechanical_oracle,0.003280785176113188,0.0017564683217803786
xcmzfsbd9t,c24-11,reconstruction_oracle,0.056349210634510566,0.0008186150270163307
xcmzfsbd9t,c24-11t,global_mechanical_mask,0.19151240600173133,0.0005650014553368474
xcmzfsbd9t,c24-11t,global_reconstruction_mask,0.17730434189930444,0.00048446754786892187
xcmzfsbd9t,c24-11t,mechanical_oracle,0.13240837831707794,0.0005668942943991991
xcmzfsbd9t,c24-11t,reconstruction_oracle,0.17628392591771064,0.0004523600699789574
xcmzfsbd9t,c24-12,global_mechanical_mask,0.08136939117752003,0.0028724740207763107
xcmzfsbd9t,c24-12,global_reconstruction_mask,0.031045288470538418,0.0018127256189261305
xcmzfsbd9t,c24-12,mechanical_oracle,0.006132404198203261,0.0025290228798886456
xcmzfsbd9t,c24-12,reconstruction_oracle,0.07766269095205358,0.0011034049998226024
xcmzfsbd9t,c24-12t,global_mechanical_mask,0.07529173359327765,0.001345037396425889
xcmzfsbd9t,c24-12t,global_reconstruction_mask,0.04563596242766985,0.000873098341169071
xcmzfsbd9t,c24-12t,mechanical_oracle,0.0039753464154751545,0.0011794744005830739
xcmzfsbd9t,c24-12t,reconstruction_oracle,0.035042965166193804,0.0008117002025664504
xcmzfsbd9t,c24-13,global_mechanical_mask,0.034514313439094065,0.0017919295345121518
xcmzfsbd9t,c24-13,global_reconstruction_mask,0.01717106568819819,0.0015923365326763071
xcmzfsbd9t,c24-13,mechanical_oracle,0.00003969814501956008,0.0022427358735269444
xcmzfsbd9t,c24-13,reconstruction_oracle,0.026143362460789306,0.0010584780778442346
xcmzfsbd9t,c24-14,global_mechanical_mask,0.17723440901045703,0.001294109752046961
xcmzfsbd9t,c24-14,global_reconstruction_mask,0.19153089251964295,0.0010603470455159446
xcmzfsbd9t,c24-14,mechanical_oracle,0.06829781338515081,0.0014453416124762084
xcmzfsbd9t,c24-14,reconstruction_oracle,0.16839308112450324,0.0007180670091710537
xcmzfsbd9t,c24-15,global_mechanical_mask,0.02669480731752271,0.0019162900693486331
xcmzfsbd9t,c24-15,global_reconstruction_mask,0.028906841343862854,0.0015485849846394186
xcmzfsbd9t,c24-15,mechanical_oracle,0.00030196611012137266,0.0023756265560221246
xcmzfsbd9t,c24-15,reconstruction_oracle,0.004740284850126157,0.0009106300820474276
xcmzfsbd9t,c24-16,global_mechanical_mask,0.1370110146340101,0.002398022480934444
xcmzfsbd9t,c24-16,global_reconstruction_mask,0.12345803952287071,0.0021922415634211254
xcmzfsbd9t,c24-16,mechanical_oracle,0.04853990420047861,0.0028979909839916365
xcmzfsbd9t,c24-16,reconstruction_oracle,0.11452510462622735,0.0012571681453315223
xcmzfsbd9t,c24-17,global_mechanical_mask,0.13875133531445877,0.0010197020526003147
xcmzfsbd9t,c24-17,global_reconstruction_mask,0.09615398653338852,0.0009041232548975881
xcmzfsbd9t,c24-17,mechanical_oracle,0.03810638379672474,0.001143464364114522
xcmzfsbd9t,c24-17,reconstruction_oracle,0.07360170418214529,0.0005687238210949295
xcmzfsbd9t,c24-18,global_mechanical_mask,0.20865918693467678,0.0021670561226993855
xcmzfsbd9t,c24-18,global_reconstruction_mask,0.2127508830196736,0.001443563274562335
xcmzfsbd9t,c24-18,mechanical_oracle,0.08043557855629685,0.0028680666481312096
xcmzfsbd9t,c24-18,reconstruction_oracle,0.1764285662205666,0.0007570836387810254
xcmzfsbd9t,c24-2,global_mechanical_mask,0.16349119060300982,0.002448068987915151
xcmzfsbd9t,c24-2,global_reconstruction_mask,0.16527881506573566,0.0016867159562563103
xcmzfsbd9t,c24-2,mechanical_oracle,0.07231342498237585,0.0033294956901574217
xcmzfsbd9t,c24-2,reconstruction_oracle,0.19648277144923162,0.001084596204774884
xcmzfsbd9t,c24-20,global_mechanical_mask,0.03522802420113905,0.001124895237196855
xcmzfsbd9t,c24-20,global_reconstruction_mask,0.009320018508205519,0.001003674606747968
xcmzfsbd9t,c24-20,mechanical_oracle,0.00014539867562341773,0.0013618320222490107
xcmzfsbd9t,c24-20,reconstruction_oracle,0.02326409095781467,0.0005947555247154913
xcmzfsbd9t,c24-21,global_mechanical_mask,0.19149084381093526,0.002827789944926864
xcmzfsbd9t,c24-21,global_reconstruction_mask,0.1894343402995519,0.00186684188141182
xcmzfsbd9t,c24-21,mechanical_oracle,0.10958512963801507,0.003736626075228258
xcmzfsbd9t,c24-21,reconstruction_oracle,0.15817796742214382,0.0009188736873370942
xcmzfsbd9t,c24-24,global_mechanical_mask,0.018397329148394377,0.004153068441166558
xcmzfsbd9t,c24-24,global_reconstruction_mask,0.014252288214961027,0.003489573913427495
xcmzfsbd9t,c24-24,mechanical_oracle,0.0003455658123340168,0.005362172309956718
xcmzfsbd9t,c24-24,reconstruction_oracle,0.013686055013139213,0.0026914634975031358
xcmzfsbd9t,c24-25,global_mechanical_mask,0.17136748516659706,0.006895792228964346
xcmzfsbd9t,c24-25,global_reconstruction_mask,0.12158665341261407,0.00457792991201622
xcmzfsbd9t,c24-25,mechanical_oracle,0.030568366214327247,0.0088220874321782
xcmzfsbd9t,c24-25,reconstruction_oracle,0.16850222437138537,0.0031611152514280185
xcmzfsbd9t,c24-26,global_mechanical_mask,0.033509067970947125,0.001985886359232991
xcmzfsbd9t,c24-26,global_reconstruction_mask,0.029134471195054516,0.001185338361736059
xcmzfsbd9t,c24-26,mechanical_oracle,0.0001082343164189954,0.0022658003266718624
xcmzfsbd9t,c24-26,reconstruction_oracle,0.02944438166842841,0.0009343272422746617
xcmzfsbd9t,c24-27,global_mechanical_mask,0.03472744033192801,0.0014140658005671503
xcmzfsbd9t,c24-27,global_reconstruction_mask,0.0525109473263986,0.0008254258863787182
xcmzfsbd9t,c24-27,mechanical_oracle,0.00005175007447364914,0.0014982326066341131
xcmzfsbd9t,c24-27,reconstruction_oracle,0.031519041391332096,0.0006715369263227036
xcmzfsbd9t,c24-28,global_mechanical_mask,0.02126217850438389,0.0014668962866007196
xcmzfsbd9t,c24-28,global_reconstruction_mask,0.008132812229242507,0.0008189587502884614
xcmzfsbd9t,c24-28,mechanical_oracle,0.0001237048912631721,0.0015372573650505779
xcmzfsbd9t,c24-28,reconstruction_oracle,0.019494037452746204,0.0006489097400127076
xcmzfsbd9t,c24-29,global_mechanical_mask,0.1647565045070578,0.0007642981397808085
xcmzfsbd9t,c24-29,global_reconstruction_mask,0.13570833232128385,0.0005420662132180241
xcmzfsbd9t,c24-29,mechanical_oracle,0.09256055383607423,0.0007268413407148157
