dataset_id,specimen_id,comparison,first_method,second_method,nominal_checkpoint,first_action_count,second_action_count,exact_action_jaccard,normalized_symmetric_cell_distance,first_mean_radial_position,second_mean_radial_position,first_minus_second_level2_fraction
xcmzfsbd9t,c24-11,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-11,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-11,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,29,0.2127659574468085,0.07468141433568362,0.7078634169656114,0.5737624831406498,0
xcmzfsbd9t,c24-11,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-11,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-11,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-11,oracle,reconstruction_oracle,mechanical_oracle,0.0625,7,12,0.11764705882352941,0.1241655386369065,0.38491817014284513,0.5075410127630404,0.2857142857142857
xcmzfsbd9t,c24-11,oracle,reconstruction_oracle,mechanical_oracle,0.09375,11,16,0.125,0.09998625766690195,0.5277000155537568,0.4758514803275041,0.23863636363636365
xcmzfsbd9t,c24-11,oracle,reconstruction_oracle,mechanical_oracle,0.125,15,20,0.09375,0.11385421004809809,0.5252915672957758,0.485375910474795,0.2
xcmzfsbd9t,c24-11,oracle,reconstruction_oracle,mechanical_oracle,0.1875,23,30,0.15217391304347827,0.08843438623329568,0.6114731715095034,0.5453090322310014,0.20144927536231882
xcmzfsbd9t,c24-11,oracle,reconstruction_oracle,mechanical_oracle,0.25,34,38,0.18032786885245902,0.07618337533633243,0.5465508749827395,0.5755076823247413,0.09287925696594423
xcmzfsbd9t,c24-11t,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-11t,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-11t,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-11t,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.20833333333333334,0.07441675723053306,0.7080848754938909,0.5737624831406498,0
xcmzfsbd9t,c24-11t,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-11t,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6164527583960302,0.6108354993147735,0
xcmzfsbd9t,c24-11t,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-11t,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,8,0,0.1979197405290487,0.7492363651769697,0.41053489450639497,0
xcmzfsbd9t,c24-11t,oracle,reconstruction_oracle,mechanical_oracle,0.09375,16,14,0.1111111111111111,0.11815082912388994,0.6941328040503313,0.45723623958246795,-0.08928571428571427
xcmzfsbd9t,c24-11t,oracle,reconstruction_oracle,mechanical_oracle,0.125,22,20,0.13513513513513514,0.10032469287167362,0.6925396791521105,0.5216022874601314,-0.06363636363636366
xcmzfsbd9t,c24-11t,oracle,reconstruction_oracle,mechanical_oracle,0.1875,28,28,0.14285714285714285,0.08379731165699954,0.665055552337362,0.5418670880639314,0
xcmzfsbd9t,c24-11t,oracle,reconstruction_oracle,mechanical_oracle,0.25,34,36,0.16666666666666666,0.08766320422817746,0.6485975871070101,0.5420981838087998,0.04901960784313725
xcmzfsbd9t,c24-12,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-12,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-12,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-12,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,28,0.19148936170212766,0.08037269554696397,0.7078634169656114,0.5632194976900698,0
xcmzfsbd9t,c24-12,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,45,46,0.46774193548387094,0.036624129694996815,0.6396308731624109,0.5982966503900914,0
xcmzfsbd9t,c24-12,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-12,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-12,oracle,reconstruction_oracle,mechanical_oracle,0.0625,10,12,0.29411764705882354,0.06522054531032069,0.6973945186486579,0.5865483672787034,0.1
xcmzfsbd9t,c24-12,oracle,reconstruction_oracle,mechanical_oracle,0.09375,13,18,0.19230769230769232,0.0804452544293996,0.6990836382123635,0.5700868823987942,0.17521367521367523
xcmzfsbd9t,c24-12,oracle,reconstruction_oracle,mechanical_oracle,0.125,17,24,0.20588235294117646,0.07453830623386308,0.6210943172900624,0.5849173138914957,0.21078431372549022
xcmzfsbd9t,c24-12,oracle,reconstruction_oracle,mechanical_oracle,0.1875,23,32,0.1702127659574468,0.0831286851318225,0.5978900069215937,0.605223873363665,0.24728260869565216
xcmzfsbd9t,c24-12,oracle,reconstruction_oracle,mechanical_oracle,0.25,33,42,0.19047619047619047,0.06568210064501086,0.5895535274803679,0.5923761573023293,0.17965367965367965
xcmzfsbd9t,c24-12t,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-12t,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-12t,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-12t,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.20833333333333334,0.07441675723053306,0.7080848754938909,0.5737624831406498,0
xcmzfsbd9t,c24-12t,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-12t,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6164527583960302,0.6108354993147735,0
xcmzfsbd9t,c24-12t,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-12t,oracle,reconstruction_oracle,mechanical_oracle,0.0625,10,10,0.25,0.10710007632983737,0.4678116818253901,0.3243946164060479,0
xcmzfsbd9t,c24-12t,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,18,0.23076923076923078,0.09208899201886471,0.49079177224412457,0.5211647889010916,0.15873015873015872
xcmzfsbd9t,c24-12t,oracle,reconstruction_oracle,mechanical_oracle,0.125,20,22,0.23529411764705882,0.08718232399486159,0.5737401232163422,0.5565309013475932,0.06363636363636366
xcmzfsbd9t,c24-12t,oracle,reconstruction_oracle,mechanical_oracle,0.1875,30,30,0.30434782608695654,0.06434356163438641,0.6495646787716166,0.5900298611764895,0
xcmzfsbd9t,c24-12t,oracle,reconstruction_oracle,mechanical_oracle,0.25,38,38,0.288135593220339,0.04831602107748835,0.6726486939151386,0.595501090659855,0
xcmzfsbd9t,c24-13,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-13,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-13,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-13,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,29,0.2127659574468085,0.07468141433568362,0.7078634169656114,0.5737624831406498,0
xcmzfsbd9t,c24-13,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-13,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-13,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-13,oracle,reconstruction_oracle,mechanical_oracle,0.0625,10,8,0,0.18101336797636253,0.39506518510862604,0.7375285183377355,-0.15
xcmzfsbd9t,c24-13,oracle,reconstruction_oracle,mechanical_oracle,0.09375,16,11,0.038461538461538464,0.15798513872535955,0.5111732124261156,0.7342081177588753,-0.23863636363636365
xcmzfsbd9t,c24-13,oracle,reconstruction_oracle,mechanical_oracle,0.125,20,16,0.02857142857142857,0.14511910824123003,0.5578583895079806,0.7777732158231088,-0.175
xcmzfsbd9t,c24-13,oracle,reconstruction_oracle,mechanical_oracle,0.1875,28,26,0.018867924528301886,0.12702283827680638,0.5710576211594753,0.6702342883662267,-0.06043956043956045
xcmzfsbd9t,c24-13,oracle,reconstruction_oracle,mechanical_oracle,0.25,34,33,0.046875,0.12754931629290933,0.5914834487233099,0.6823443566417856,-0.01158645276292336
xcmzfsbd9t,c24-14,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-14,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-14,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-14,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,29,0.2127659574468085,0.07468141433568362,0.7078634169656114,0.5737624831406498,0
xcmzfsbd9t,c24-14,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-14,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-14,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-14,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,9,0.0625,0.14409980822525703,0.4195531615389118,0.5403373892898271,0.1388888888888889
xcmzfsbd9t,c24-14,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,16,0.034482758620689655,0.20859172379690738,0.6126223721086396,0.6124559818254003,0.08928571428571427
xcmzfsbd9t,c24-14,oracle,reconstruction_oracle,mechanical_oracle,0.125,18,20,0.02702702702702703,0.21802785456253332,0.5978900069215938,0.6207942558182269,0.07777777777777778
xcmzfsbd9t,c24-14,oracle,reconstruction_oracle,mechanical_oracle,0.1875,26,28,0.08,0.12672444663765375,0.5884808690294062,0.6515519318385973,0.06043956043956045
xcmzfsbd9t,c24-14,oracle,reconstruction_oracle,mechanical_oracle,0.25,33,35,0.11475409836065574,0.11532943383477717,0.6115732598396408,0.6523521111104565,0.05108225108225106
xcmzfsbd9t,c24-15,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-15,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-15,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-15,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,28,0.19148936170212766,0.08037269554696397,0.7078634169656114,0.5632194976900698,0
xcmzfsbd9t,c24-15,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,45,46,0.46774193548387094,0.036624129694996815,0.6396308731624109,0.5982966503900914,0
xcmzfsbd9t,c24-15,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-15,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-15,oracle,reconstruction_oracle,mechanical_oracle,0.0625,7,10,0.0625,0.1713856278228542,0.734399866140929,0.6416407666446453,0.1857142857142857
xcmzfsbd9t,c24-15,oracle,reconstruction_oracle,mechanical_oracle,0.09375,11,14,0.041666666666666664,0.17521588713367403,0.7130625161720878,0.6367392152477487,0.14935064935064937
xcmzfsbd9t,c24-15,oracle,reconstruction_oracle,mechanical_oracle,0.125,15,18,0.03125,0.18764879224279934,0.7305210448052465,0.6509317332966211,0.12222222222222223
xcmzfsbd9t,c24-15,oracle,reconstruction_oracle,mechanical_oracle,0.1875,23,28,0.02,0.1758259337916644,0.6198680288996157,0.6658964558042216,0.14906832298136646
xcmzfsbd9t,c24-15,oracle,reconstruction_oracle,mechanical_oracle,0.25,36,36,0.043478260869565216,0.15817594049831202,0.5736896417976588,0.6935365148738399,0
xcmzfsbd9t,c24-16,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-16,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-16,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-16,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,28,0.19148936170212766,0.08037269554696397,0.7078634169656114,0.5632194976900698,0
xcmzfsbd9t,c24-16,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,45,46,0.46774193548387094,0.036624129694996815,0.6396308731624109,0.5982966503900914,0
xcmzfsbd9t,c24-16,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-16,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-16,oracle,reconstruction_oracle,mechanical_oracle,0.0625,7,7,0,0.3314569016919174,0.8133693524980778,0.5737932151513777,0
xcmzfsbd9t,c24-16,oracle,reconstruction_oracle,mechanical_oracle,0.09375,11,13,0,0.32124800061597175,0.7750244442894877,0.6611335252687514,0.13286713286713286
xcmzfsbd9t,c24-16,oracle,reconstruction_oracle,mechanical_oracle,0.125,15,17,0.03225806451612903,0.25690478252272786,0.7393928419944267,0.7066917773703668,0.10588235294117648
xcmzfsbd9t,c24-16,oracle,reconstruction_oracle,mechanical_oracle,0.1875,25,25,0.06382978723404255,0.14856397872366184,0.6670714195073817,0.7154682045837484,0
xcmzfsbd9t,c24-16,oracle,reconstruction_oracle,mechanical_oracle,0.25,31,33,0.10344827586206896,0.12576424474660286,0.6866554536540064,0.6833026569436129,0.057673509286412517
xcmzfsbd9t,c24-17,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-17,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-17,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-17,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,29,0.2127659574468085,0.07468141433568362,0.7078634169656114,0.5737624831406498,0
xcmzfsbd9t,c24-17,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-17,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-17,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-17,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,12,0.05263157894736842,0.22424953177420817,0.7750164254221653,0.6162118145078443,0.25
xcmzfsbd9t,c24-17,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,16,0.037037037037037035,0.22560617123028565,0.7667116906225973,0.6059492367682981,0.20833333333333331
xcmzfsbd9t,c24-17,oracle,reconstruction_oracle,mechanical_oracle,0.125,16,22,0.02702702702702703,0.20921009603871588,0.6990836382123636,0.5496343790190084,0.23863636363636365
xcmzfsbd9t,c24-17,oracle,reconstruction_oracle,mechanical_oracle,0.1875,26,28,0.125,0.12422311567092159,0.6272256301663693,0.572152660068058,0.06043956043956045
xcmzfsbd9t,c24-17,oracle,reconstruction_oracle,mechanical_oracle,0.25,36,36,0.18032786885245902,0.08619424861128484,0.6242994973753961,0.5916071612841799,0
xcmzfsbd9t,c24-18,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-18,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-18,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-18,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,28,0.19148936170212766,0.08037269554696397,0.7078634169656114,0.5632194976900698,0
xcmzfsbd9t,c24-18,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,45,46,0.46774193548387094,0.036624129694996815,0.6396308731624109,0.5982966503900914,0
xcmzfsbd9t,c24-18,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-18,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-18,oracle,reconstruction_oracle,mechanical_oracle,0.0625,7,10,0,0.28232540801778644,0.8133693524980778,0.5895536813644251,0.1857142857142857
xcmzfsbd9t,c24-18,oracle,reconstruction_oracle,mechanical_oracle,0.09375,11,14,0,0.308982606694354,0.8150174423441928,0.6262940838474935,0.14935064935064937
xcmzfsbd9t,c24-18,oracle,reconstruction_oracle,mechanical_oracle,0.125,15,18,0.03125,0.19792030638091437,0.7805067087677022,0.595875213805022,0.12222222222222223
xcmzfsbd9t,c24-18,oracle,reconstruction_oracle,mechanical_oracle,0.1875,26,26,0.08333333333333333,0.11283160941468792,0.6034418795626997,0.6055988546993343,0
xcmzfsbd9t,c24-18,oracle,reconstruction_oracle,mechanical_oracle,0.25,40,34,0.1044776119402985,0.09342148007120554,0.591653827894649,0.6058297945021719,-0.13235294117647056
xcmzfsbd9t,c24-2,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-2,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-2,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-2,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,29,0.2127659574468085,0.07468141433568362,0.7078634169656114,0.5737624831406498,0
xcmzfsbd9t,c24-2,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-2,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-2,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-2,oracle,reconstruction_oracle,mechanical_oracle,0.0625,10,10,0.05263157894736842,0.1452578427128774,0.24095777599204682,0.5816469010625737,0
xcmzfsbd9t,c24-2,oracle,reconstruction_oracle,mechanical_oracle,0.09375,13,16,0.03571428571428571,0.1409125161958753,0.24880582664283915,0.5682779813859369,0.10576923076923078
xcmzfsbd9t,c24-2,oracle,reconstruction_oracle,mechanical_oracle,0.125,17,20,0.027777777777777776,0.13687449413098327,0.37400485553569934,0.5934068909829537,0.09411764705882353
xcmzfsbd9t,c24-2,oracle,reconstruction_oracle,mechanical_oracle,0.1875,25,28,0.019230769230769232,0.13418419481242905,0.4721815643074238,0.6118439716328943,0.07428571428571429
xcmzfsbd9t,c24-2,oracle,reconstruction_oracle,mechanical_oracle,0.25,34,36,0.04477611940298507,0.116601684820141,0.48860135030519575,0.6270623204426631,0.04901960784313725
xcmzfsbd9t,c24-20,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-20,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-20,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-20,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,29,0.2127659574468085,0.07468141433568362,0.7078634169656114,0.5737624831406498,0
xcmzfsbd9t,c24-20,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-20,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-20,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-20,oracle,reconstruction_oracle,mechanical_oracle,0.0625,7,8,0.07142857142857142,0.13893105145589774,0.7562264953552207,0.6625500223940518,0.0357142857142857
xcmzfsbd9t,c24-20,oracle,reconstruction_oracle,mechanical_oracle,0.09375,13,16,0.03571428571428571,0.156407038295446,0.6990836382123635,0.6421491117746897,0.10576923076923078
xcmzfsbd9t,c24-20,oracle,reconstruction_oracle,mechanical_oracle,0.125,17,20,0.05714285714285714,0.1401469690569697,0.7190926430035497,0.6429765668233731,0.09411764705882353
xcmzfsbd9t,c24-20,oracle,reconstruction_oracle,mechanical_oracle,0.1875,23,28,0.0625,0.1252447054180103,0.7407009012340459,0.6580514085173854,0.14906832298136646
xcmzfsbd9t,c24-20,oracle,reconstruction_oracle,mechanical_oracle,0.25,31,36,0.06349206349206349,0.12158269011006667,0.7099709625428269,0.635313978975583,0.11827956989247312
xcmzfsbd9t,c24-21,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-21,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-21,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-21,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,28,0.19148936170212766,0.08037269554696397,0.7078634169656114,0.5632194976900698,0
xcmzfsbd9t,c24-21,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,45,46,0.46774193548387094,0.036624129694996815,0.6396308731624109,0.5982966503900914,0
xcmzfsbd9t,c24-21,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-21,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-21,oracle,reconstruction_oracle,mechanical_oracle,0.0625,10,10,0,0.2863342506576382,0.7608865821407215,0.5521707594481069,0
xcmzfsbd9t,c24-21,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,14,0.037037037037037035,0.24489883942773794,0.7145274961709568,0.5457509847107861,0
xcmzfsbd9t,c24-21,oracle,reconstruction_oracle,mechanical_oracle,0.125,18,18,0.09090909090909091,0.1958951395317569,0.7187228792560238,0.5277233606893466,0
xcmzfsbd9t,c24-21,oracle,reconstruction_oracle,mechanical_oracle,0.1875,23,25,0.09090909090909091,0.17033931544846065,0.7187228792560236,0.5466847676664858,0.07478260869565218
xcmzfsbd9t,c24-21,oracle,reconstruction_oracle,mechanical_oracle,0.25,31,36,0.15517241379310345,0.13078999895142596,0.7468210869725285,0.5507926504119539,0.11827956989247312
xcmzfsbd9t,c24-24,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.18993417281568115,0.35714285714285715,0.4454334269642707,0
xcmzfsbd9t,c24-24,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.15976159041566707,0.6256034508063208,0.5487408106662846,0
xcmzfsbd9t,c24-24,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.02564102564102564,0.150261759506664,0.6990836382123635,0.5371031236338524,0
xcmzfsbd9t,c24-24,learned,global_reconstruction_mask,global_mechanical_mask,0.125,28,29,0.2127659574468085,0.07468141433568362,0.7078634169656114,0.5737624831406498,0
xcmzfsbd9t,c24-24,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.4838709677419355,0.035135740680076896,0.6412538044911783,0.5982966503900914,0
xcmzfsbd9t,c24-24,learned,global_reconstruction_mask,global_mechanical_mask,0.25,64,64,1,0,0.6148687895716815,0.6148687895716815,0
xcmzfsbd9t,c24-24,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
xcmzfsbd9t,c24-24,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,9,0,0.1898565329573466,0.7759769753107234,0.5703736187279702,0.1388888888888889
xcmzfsbd9t,c24-24,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,13,0.038461538461538464,0.15594401354050202,0.8070353614387185,0.5667082792835425,-0.016483516483516508
xcmzfsbd9t,c24-24,oracle,reconstruction_oracle,mechanical_oracle,0.125,18,17,0.029411764705882353,0.14513617861538086,0.8147442069316629,0.5584005658017591,-0.01633986928104575
xcmzfsbd9t,c24-24,oracle,reconstruction_oracle,mechanical_oracle,0.1875,26,28,0.038461538461538464,0.13022907912837825,0.8066791174399038,0.5795683992929019,0.06043956043956045
