outer_domain,method,cell_index,ranking_position,cell_score,mean_raw_value,mean_value_per_measurement,source_domains,source_specimen_count,source_label_state_sha256
74t7kcdgkr,global_appearance_mask,38,7,0.5613271080324747,0.21245908760905743,0.0001435150999004284,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,39,3,0.5818612605321622,0.21937397768553812,0.00014920102317354504,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,40,38,0.4829563464594225,0.20948836866934362,0.00014642386049570276,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,41,26,0.5022149913031461,0.20874377976095645,0.00014527749679697023,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,42,14,0.5339548947985548,0.21091594638042452,0.0001471248413515741,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,43,24,0.504190051189116,0.2092289725531739,0.00014964312802890007,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,44,32,0.4921751374683637,0.20974654254943098,0.00014702495733174263,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,45,27,0.5017596997139722,0.2093037386109457,0.00014795297828131405,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,46,12,0.5399983702800405,0.21190114552356945,0.00014347513774200685,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,47,6,0.5635579836841763,0.217525430467096,0.00014812053263378336,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,48,45,0.4782845097552836,0.20820695898908875,0.00013932365608327043,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,49,19,0.5171198876163466,0.20909042139148074,0.00013953035413175036,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,50,15,0.5273504754954169,0.20948342408671755,0.00014024475841677313,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,51,20,0.508733230695832,0.20974850747569432,0.00014138959165137878,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,52,25,0.5029408513064159,0.2092832493380083,0.00013789404921647896,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,53,34,0.48873263765088176,0.20834764639852868,0.00014051047547848007,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
