schema_version,dataset_id,specimen_id,specimen_key,registered_cscan_sha256,reference_type,review_state,reviewer_alias,formal_eligible,pilot_selected,annotation_path,formal_success_available
1,ykhs7s2dck,q8-1,ykhs7s2dck:q8-1,d196a620b2fa0427ccc7d549bf47f35f1f338a10aee2fc1b71d38e7d2a94a978,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-10,ykhs7s2dck:q8-10,d23b13ed4a785cd8ff6c2c80eaf2a3ab494df506650f0f58ea837b077ee75234,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-11,ykhs7s2dck:q8-11,94d7b857c5df0bdee3284b45b7f1c7fde5d325c7865451ddb72ef932479023c7,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-11.json,False
1,ykhs7s2dck,q8-12,ykhs7s2dck:q8-12,044612e5198cebaeb7b22cc1a094aeef0edf1523818ab4747a75d42f1de18aee,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-13,ykhs7s2dck:q8-13,deeaa3c5774e1c5d9cbee580c1e5292b9665954a5ee584f066f976f336d63c32,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-14,ykhs7s2dck:q8-14,9bfeb0a61e9402910c6eac750d7ac8b48825ee95d90aa1bddeea888fafbf8076,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-14.json,False
1,ykhs7s2dck,q8-15,ykhs7s2dck:q8-15,d275e7eb6fd325f8b95ecdf4255660bae96521ad6c2412422974115f9afb3798,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-16,ykhs7s2dck:q8-16,30861c9966ca883bad297642b68c1a86a83f530d7274ebb163d4a30050558bd7,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-18,ykhs7s2dck:q8-18,b3bf97bfa24b09f02566e9e83ab79ffa116fb9c7fa94fe9b4fa2f2bce0504719,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-19,ykhs7s2dck:q8-19,b07fcffaa9e5f3fca0243c458b0725939eadb3c75afd66509107cc58320e110c,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-19.json,False
1,ykhs7s2dck,q8-2,ykhs7s2dck:q8-2,58ea5f6380e9e0d4bb421a6d4892f27a89ef1c052eb1977af3aec5dfde576122,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-20,ykhs7s2dck:q8-20,c4ecfdeafa74e7fec59a6d44e2fed99e8e78e64559ceceeb486b60b346d47c18,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-21,ykhs7s2dck:q8-21,54c59f9f5e503b47098d33d8d8d45e57542a11e0a401232a50ed891e1223018f,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-22,ykhs7s2dck:q8-22,35c9d490efe28228d6132574dae6dde1af3eb1b93e788401b60599c4a6c85ac2,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-23,ykhs7s2dck:q8-23,d00e61a46e67a4908dbcbce39cab14fc455fc1afbdf23ed0ec0f5098ad8d746c,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-24,ykhs7s2dck:q8-24,2ef59b16ad59697e58dddcdea56ca2f04e5c9920aed99512d31324a51bcb752a,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-27,ykhs7s2dck:q8-27,f78f2590ff13a502c36c059c68f678a33a03a3139c7ff05a39dc7eb7b69a6005,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-28,ykhs7s2dck:q8-28,e49b58b8def3ea5384024879a7a7491a2f7a73353c424146d015d6bc527c1e08,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-28.json,False
1,ykhs7s2dck,q8-29,ykhs7s2dck:q8-29,da1a92efa93ed61c21b4cafd892bab409d454fde022f16b5e2dd6cca67e6c703,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-29.json,False
1,ykhs7s2dck,q8-3,ykhs7s2dck:q8-3,4bf3d74071d52a5d1e37d32ad3034d95974cb43e90f5aed9b1be299241b5e828,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-30,ykhs7s2dck:q8-30,9db01bf181602a596a70f16022dcb896ef153485cbc36bfd3615d23ed28080a9,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-31,ykhs7s2dck:q8-31,5563eeef311e4ef686cd45729bb1bb4caa1634ba78b8b19917ecb364c780f8d5,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-31.json,False
1,ykhs7s2dck,q8-32,ykhs7s2dck:q8-32,0f22b13a45c685f25d65e4d0b8cd65b5d9033985d6f7bd7a80b2bff3f9319a5f,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-33,ykhs7s2dck:q8-33,23696a0f60143096bf7081b102a348e2c5fe91c37d331ac13ce15147844768b8,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-33.json,False
1,ykhs7s2dck,q8-34,ykhs7s2dck:q8-34,76c3de08ef1be510e41d486c2af9d2d2714f8fefc9f5db5a853ce454efd0347a,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-35,ykhs7s2dck:q8-35,0f48d02b8c6a120b0e7920585cb8d076bd2f463de2cdd96f1cf23312634accdf,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-36,ykhs7s2dck:q8-36,f3bdb43f385f20c95e39ce547c4c7c8ac8f1a1695f68cb7779d4f84e7ce95ffe,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-37,ykhs7s2dck:q8-37,e4130c8d2bd446f8da363578ab367136e5548ef78acb976fc21a0849d2489ea5,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-38,ykhs7s2dck:q8-38,ad65a37e311138ce2d4b0db422d6960b2bc9a64fbb64980f57a826db8576c034,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-39,ykhs7s2dck:q8-39,a856148c3551e827893491c11b8563cbe588c79fe6d8823d01225d88ab68413e,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-4,ykhs7s2dck:q8-4,f671d2558f1bd96d6977bb556e59d5b0dbdf28daca5821518e840bbc73a4e21d,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-4.json,False
1,ykhs7s2dck,q8-40,ykhs7s2dck:q8-40,da6c9ccacac301598868b2970576a0ff14dee514d6fee9717935c7c6cb3ae8b6,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-41,ykhs7s2dck:q8-41,2f2cb25ca012e42ea68b79feb307cc0dfeebdf78b93d3d399dfc0635086fb6e5,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-41.json,False
1,ykhs7s2dck,q8-5,ykhs7s2dck:q8-5,ea46d6cdbee595c0a83ae5d30ed37a53b8ac1a4664d693be83f87ab290b42959,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-6,ykhs7s2dck:q8-6,347bfd02112f2ca6174a72c26233b3256a8e55a64e179ae9d5ad269c33143228,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-7,ykhs7s2dck:q8-7,4d397c847f43161a6d32abc8349caab162f55addb6e717b10a8a861d8ea05f61,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,True,annotation_queue/ykhs7s2dck__q8-7.json,False
1,ykhs7s2dck,q8-8,ykhs7s2dck:q8-8,004d34dc891b7760aabf9929af229db0f89760ab65fc242c4701f7f8a1e7ae43,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
1,ykhs7s2dck,q8-9,ykhs7s2dck:q8-9,6025b0b654be39e5075683c1b82a7161892e76f47b9b27c3e22f447ce485feae,ALGORITHM_DERIVED_NOT_REVIEWED,pending,,False,False,,False
