schema_version,dataset_id,specimen_id,specimen_key,surface_path,surface_sha256,registered_cscan_path,registered_cscan_sha256,native_height,native_width,registration_transform_sha256,surface_frame_transform,pilot_selected,smoke_selected,clean_render_sha256,gridded_render_sha256,surface_render_height_px,surface_render_width_px,model_surface_height_px,model_surface_width_px,model_surface_image_grid_thw,model_surface_visual_tokens,model_evidence_height_px,model_evidence_width_px,model_evidence_image_grid_thw,model_evidence_visual_tokens
1,cgtnjyggtm,q24-50,cgtnjyggtm:q24-50,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-50.png,bd766dbf12e804a9e5f995e31534529aae455b7f5e99eb584696343ff87f2b17,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-50.png,7186613586d221bcb3c009e0559d2dea5c95deabd1c87fd33ad69b7228e4550c,674,675,4ec41eba61372938277b633423ea4ef2ab0901ef9d667b11c7061991b2e63adf,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,cgtnjyggtm,q24-6,cgtnjyggtm:q24-6,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-6.png,2fc77c77f50026053edefb416c8f7ce1e0f5359efb2563805bdb7ad04d4f709c,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-6.png,33621f71b2ecf995ae7d5d95367bcf3330a78618d7226db030b9e030f9f51e9f,674,675,2baf7a83cf1a068152837e10c851600523636f726245eddf912b5d813d245c16,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,cgtnjyggtm,q24-7,cgtnjyggtm:q24-7,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-7.png,6ec3c0505d1799ab4355b36dff3a0b5642b1120763add2ec35d9b1b775482089,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-7.png,2a6738e12bfaa3ea27acf47d8efc41813771142711c14d6ea60c96e875ab94bc,674,675,d560d69b45e3f7847cfbe3fb79309219ae15b5cd0fac79564b9655a9ae935199,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,cgtnjyggtm,q24-8,cgtnjyggtm:q24-8,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-8.png,6f9ae8718a5dc38a50245f2f376afc6608e3ac652cfe20eef13adfb7d37a1270,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-8.png,54cccad86e57fcda126bb3f2fe6e7cd81dc67f22218454d743aaee2474e8e57a,674,675,95c47b3a2f5fc4c9dff7b06409ac20db1323352a6a9d389fd2120c50c7e02c20,ROT90_CLOCKWISE,True,False,9e1a7b8e2767832c9cabe8f83f566588e4a5bcf46107c3a259849ac1f9768e0d,dfd1020300259da521035726c4b701f8ac6074afe17c98002445e46c22e94961,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,cgtnjyggtm,q24-9,cgtnjyggtm:q24-9,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-9.png,58a3c70e4e2c47663ceb113eaee1709396ff77e157816b944f5240f26a727bb4,data/public/hasebe/processed/cgtnjyggtm/internal_cscan/q24-9.png,0c6370c485be65a51ed887d754714b341dfca7f0fce3281383a4729c4b2ce01f,674,675,461b5135263d26785e8c5dfae706467a35f708526d8650bcc3b8e5120c374690,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-1,w68dtmpfyf:q16-1,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-1.png,67f396c4fc96ec7902186cab68cd9d0c24c96a1cead5ce7ac597ca5f2484078a,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-1.png,4d313ddf25ee7d156b42811c79d08cf6b7aebb5b2e54de2c2d077e0e93523bbc,674,675,9c8823c10aa8330170249c8686fb657db2fd03da2794f924beb7f71fa0d58196,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-10,w68dtmpfyf:q16-10,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-10.png,892e78ea24abe0f887f9f7de57c1b3d51019945a4f4eeded97801bc95b5bc5f0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-10.png,1f11b5275774f20a3cc4fdf646e01d1e1d48d8702d51befef9afe3d36dcdaf87,674,675,dca522860229afd7f52c2d5842a0bcdd3bc7de68a57d84f2a41fc0da2c28a6fc,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-11,w68dtmpfyf:q16-11,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-11.png,3d5142cb2fdf678c1b3e2b815ed36877dba8ccb6dfb8c5d8449b65f73e6490a4,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-11.png,85245d7522f4af0ba94dcc3ab92082576e79ffe2780b602fdfdc88619b2d4526,674,675,662a52b19bc61d6c7406b1a8c97fa48e21a2084dacaaf5df2a7b3c01088d1680,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-12,w68dtmpfyf:q16-12,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-12.png,d63329e76fd0b4df534ac68a5aaefc4bdb0fb61b5a23d170f5385235ba0a2dbb,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-12.png,b98d5e0a5eee421669a6924e30940a7e92407b2a6c102ce0199d2f8a9bd8d426,674,675,e07f844bc1f8eb69fd37d33d67b6b35e3a2eeb9afa897cd99dd774506327c3f7,ROT90_CLOCKWISE,True,False,f1977c474dd08970295906c8dcd981061cc69b2a73041178f64c29e123ba1a7e,fa462806a7bf1b2f12921948118ae77d1ed9eea90ca1bba78142c81ea340a3a9,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-13,w68dtmpfyf:q16-13,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-13.png,c16a28f195a4b043292915e06882e545228f9d314edd57beae7e939787f47e3d,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-13.png,3b0935b08f7fe85d600aa20ce08ae7b8a47664e7b956139b3a918a0e814548f1,674,675,45cc36a78ea4c442cbf7ced4e8b469fe3dbaa1328f14d34f7b0fd83e06540659,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-14,w68dtmpfyf:q16-14,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-14.png,02cd4231d7be32ed76c98413bcba9c131e04cece04ac396bb4726597cec9dc97,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-14.png,66ce1337c8081cf89c1124186a62febbc902ee337bbd476e7c27750135e82483,674,675,7f0182508b9977db822d41e75903dbbb645fb9d548240cf0b84c7dd06621903e,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-15,w68dtmpfyf:q16-15,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-15.png,7498585a5ac101b5eb554235347e34db9ed6d736360511e76f6d2da8ecab35ff,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-15.png,a8be252461882d620ca7d7464a3dfc6e3ae72e8f2ac343f824b841125b8799ae,674,675,b00d69dcaade5ccefd222a8ce14effd79dac6edb1140be0f05ef7021121e9370,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-16,w68dtmpfyf:q16-16,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-16.png,4e2f696ab0b16a335d42712c4ab57bf0d25122938c14fa7643e199b6563a3af8,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-16.png,fa0461c62287126d5c3effe4c21403b0ebcd13d568ae2bdbf8d22c159e5d30b5,674,675,34f88187bb8b8dbd0ab6992d3945d6c66087079987b91a1557463b807fd7cb90,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-17,w68dtmpfyf:q16-17,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-17.png,bb54f28526f49f77855739805c2c083bc37604f6bc5e1c6a6f9be56250a33cd6,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-17.png,ce71ffa29a4fe161b7786033e21ae247445063b529c377ffb501877d580bbb55,674,675,187dc9ad08f0328a88cb14399b7ee0706379143ce7ba77d42b93ff005e4b6bed,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-18,w68dtmpfyf:q16-18,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-18.png,935efb664f2217f2becb42c581ea8ba0158cb2e573dfe14ce02ad22c4bae0679,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-18.png,012712bfb8b4f61686a347f85f8f2128cc980a4213525518a739ebde727610cb,674,675,6b9be98979529201c2992d4141fa72f564b943839cd7688ebb87885b4d8fde58,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-19,w68dtmpfyf:q16-19,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-19.png,854f5f5f2f0040701d7aa61844a34e2c85d52764be6f5d73d1bc631a70b41522,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-19.png,e0a3fcc0182080a0024860e1fc5c2e07b1dd643f2c501983a816d01c2a6bc90d,674,675,c633476b298baccd0a7e4f102bf0e9dd801d83566f34dcbed8f1038676ed5db8,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-2,w68dtmpfyf:q16-2,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-2.png,489ed0a98222414db39abefd1d57737bf983a70c583241cdaa4b13ab4f318079,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-2.png,545f7ec77650e7600917ba62b8756945c92d06e0601b48086ba0aa2e1c76f98c,674,675,690d300ac9138f4dd65ef36b28421ccd0c52e83dc14839f45fd1ae2edeccfdf2,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-20,w68dtmpfyf:q16-20,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-20.png,d09e6835397fc3415580f278b72d7abed9a9e23423c3d4244b4ab84e1521d6c5,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-20.png,246e67ee3296460b30d842d83a10251dd0d1b4a5a12ea3397ce39c9c692b4926,674,675,b6a5c01e4ed8f64d7b5c2c446f8cb592a820adb3b5c6a90bf9aa042151d87569,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-21,w68dtmpfyf:q16-21,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-21.png,fb67d1b215bb3898c61013404234e06e838064a457b7aee29553175b9abd5e91,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-21.png,5c956b6a9137aa39d82d11791718c22ecabff5d76b0ac3ab3792cb9d31380de6,674,675,f609ba78e21fe409e61fe58323f3c438d7e7a13bf2cf7cef2498e0f1e8fffd6f,ROT90_CLOCKWISE,True,False,55ccd8098390876ea7b4eb2bf15b312ca3f22aeb028cd6babe90d7b000f06648,21a236fce11499c33b3aed746bd19e10da2efbe903255bdaeb986649ed630ebe,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-22,w68dtmpfyf:q16-22,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-22.png,313157e3c867e292e95605aac19740a02e29efe28f4d3610f3eb68a2745341c3,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-22.png,3df90b070aec083cfed49564d6a99c4dd2d19fe10c0935abc1530a7f7353f2e1,674,675,a57270f9dc0f17b2c7935cb0a492d53c63b5a51726e75600e911c08eb07dd092,ROT90_CLOCKWISE,True,True,616f451551362180fd59cb6e7fa30cc814d96d6ffa024e395fbf65b0b61e8f89,1da60f119314ee59ed5ec7864232bad25c21351c8beec110d15d9a2862bd62b8,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-23,w68dtmpfyf:q16-23,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-23.png,13529e168e1a984c148bb834d77a6881f616d3ea5b6de70259d7f606743494c4,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-23.png,54280b5fa0746ea5745c159f4cf25b457037f40a92580c89cf81eec3db4838ab,674,675,29f72dc41968c632b97b0a9068f720759a434ce517c8cbd266f2c398613a1016,ROT90_CLOCKWISE,True,False,b2b6078c7ad2e0a9c730e9da254edd650caa6a6b7ce8bcabcd47343c39b45af4,77491fc51021fe4d2d0d85b3c044e29b5f8b34ddc131acceee61b6c2c1efe714,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-24,w68dtmpfyf:q16-24,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-24.png,e13dfed80e43b8f693d93f9cc577868a603d60ad414e4e5b8c245decf86f69bf,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-24.png,be215c3064003df36b6d6362f9598df9a8f9ddd37bcb98f5bd54e68889dedb32,674,675,487ed346f617b1fd7fc91880435da380542495549b66ad4537fd3bf7e32d9f65,ROT90_CLOCKWISE,True,False,4d54599c131b7ce304b020c4c4d1ac7c309e53d55f50d1e9d8d475f0e706684b,cb9a25d454b4c4e227b5fd9d59d431bf2c94835b557334e041d07709c9a60a82,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-25,w68dtmpfyf:q16-25,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-25.png,697d517c7d258cbf29c6fd5c3ea43b280b0f3d6d19cb542dd056b3d623421652,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-25.png,b90cd5288cefcf9e9b4a3e23e2cbd9ce5c0ec34bdfb4d9ad7b3d589e13b42897,674,675,7a094e4c00588e7f4c287d5322dc3ec00f879bff04046c828d3a3354456f7031,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-26,w68dtmpfyf:q16-26,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-26.png,8db32f6cbe12c968bc73e4bc83fcd4093e2f5ef61b264a4348c337b30cca1b29,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-26.png,2049fad0b92ac0cc87bf990bf967e9ed3c93810b5d476fb8b0cc36b3395a9b0c,674,675,eb2c9a1c1783d77d89cc8f552c20b74bbcda6e27834a7c94e6be53db742e5e47,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-27,w68dtmpfyf:q16-27,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-27.png,ab368397d8718fb064c6d47a73727bc33807728c7e8c618837381ec1c0bbe88d,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-27.png,5dcb5dfedd498e7c401b7422612916c9557a09692c4d3424c5b83d5c81547903,674,675,7c9e990b6cfc6170514cbfa27cf4a6f05372c378d5b190135946309d82061c2d,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-28,w68dtmpfyf:q16-28,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-28.png,bf2c906d9b6e1987ffbd3423b32c7d9c84e6f4a845061bb712fbeae8896e9f9e,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-28.png,82dfd10222c01151611b865547dfdc0f19dccf6639ed7073aa637d9c7b9bed02,674,675,4e0f0ef2529b063aacf7f6aa887b4d2e2f0ba1327e77aa818a8bc4f89d6f3173,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-29,w68dtmpfyf:q16-29,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-29.png,b0d65ad1e8f61ac7d95e6e0d38d26ed31e5552866f9dca70b478be7e133d4008,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-29.png,4d49fb7db9fc20d7645d297568774df3178c060bb991275f42b0a92cee1d5064,674,675,6fec2af2a1d6ae8228f52502990e4fd5adc32bc3c51262f5be71349bb4f70775,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-3,w68dtmpfyf:q16-3,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-3.png,e213240f4c80a0e754da56679b739c74fe8b5a0459c96d634364dfe56754a285,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-3.png,d8bce00b811b8a9c284ce88f989689032ebf98a72841c8943af5a57f085fd0e8,674,675,47ba187ffb8b78c944d88e76c37d75de49bcb3211806431cb91004bb9971bb43,ROT90_CLOCKWISE,True,False,06c361905a3b41386efa3c56587ea98493d8183dcd02dede267a01fb94a64ab7,c7dde56ea830ca7d9db56baffe921a64af64a8bcdf39125090d580c02a5d1767,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-30,w68dtmpfyf:q16-30,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-30.png,601d4a58245ef376a4f64f1bd7a7880de4808098cdc3dc18fbd6b5ef1689e587,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-30.png,d806496ac261907b606f5c8656a344734f09a4b287ad4dd17d529a1ab9b6aad6,674,675,7b556ceae3a5bf7dd0a71b4e3800aad40bad21adea3a77eff0f5c71ec071298d,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-31,w68dtmpfyf:q16-31,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-31.png,540578d3fcbb549dbf7196774c8ef77e4232bf202e5573b802bfe3997e1b730a,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-31.png,a3b6dd996ef5a19d518674f9dfd51f17569981e7ba41609dbbc7cf54cdac7a33,674,675,0574a40258e11a23f498fa4e840fe59e062a7c8b38dc913441c498e3750dc1f5,ROT90_CLOCKWISE,True,False,72c689b57348940f6904ac05b9ced799c2b8e4fab4a589646c21c84be5b5db69,2a9366fb9b9fa8b17cd1aa30dd0d40247b18e607043f40fd6d59231d276cc893,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-32,w68dtmpfyf:q16-32,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-32.png,7e07815fa55fa7ef68422058296a5818a9155c2078064b83ac6993aae4defa20,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-32.png,250e0fa0b709c8c0cf4b36ddd70dc06ffc9b8b2eba61881af35ec63de030f4bd,674,675,e54d29e9537390f704243e2e945ccacf7f902ff16ea13747f66cd1977fdc9433,ROT90_CLOCKWISE,True,False,3a723d565917af443b10ea3fbb3a57bb489351bb85e200ed11e21bf64972f685,459ff055a4ab42a6cc4ac3c553b2b74f2cfc95188c9c0eb92f753fd4ab8a31f8,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-33,w68dtmpfyf:q16-33,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-33.png,66a94cda6035072fd39ed725694e6afeb837831e4b91c82858d60c17a0b53dc2,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-33.png,ddc396913548d129465a20a777e5c884e6ab09c4304cf19765152a4f160e171d,674,675,56fc3d1518acdb9a2d575c46800504603946f85fe84d869918c3d2170eb73def,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-34,w68dtmpfyf:q16-34,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-34.png,f0ec1fb07df866812670a6b119c47e4bafe07b47d84e6f1fc3048c31070efab7,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-34.png,c7e02b0f79144cffbc8c6cb75a1fb5f51c0efb37fedebb390af4dd545ea7be1c,674,675,d6945e67c3b33f9300269367109f7591adadcd2189c2322e514a34503f4b19ca,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-35,w68dtmpfyf:q16-35,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-35.png,9cece85ba679071dfb215e8543b13c6ac02d5851abc482cfa5815ed726321325,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-35.png,b549a6bc288be7d5e4287c25c4405d83a744339a3c3be3e0f3f1adb607983f4a,674,675,4e3667127fc5879a99a9488f9b3d402618e6dcfcf875fe1219304fdf1bac487a,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-36,w68dtmpfyf:q16-36,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-36.png,016a9dc508469d9853e477ad9a3f4aaba923855a2d837059642cf782bb585c34,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-36.png,0b4ae9236eed4c06f3e43132150dc0c1b4811df851d6933554d3e9f29d0d9e6d,674,675,5d771b77ec7fdc5f670731e3f085d701bf24c637348f4c5fa7ebb48450ca8216,ROT90_CLOCKWISE,True,False,0695ba2ce0f62cccf011bd93c1cc9d3408f88115464b411d14975a18bb8565a0,d56087acf25bf313e585c8b35bfe709af77980b6dbc55cc5b843107aba711809,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-37,w68dtmpfyf:q16-37,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-37.png,8bcd481c1f9a5cf04d32318ea7350dfd1a1c3cecb89e00ec88e9cc40e8a7a4bf,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-37.png,1ec1f6d101632fc4ec948f50b844c1b2cc5c7f2ecf451b8b03bc4d9f8742f9e9,674,675,f253a4a282ccea55a87014ae82e91aa79c41eed947653fe544f2e558130b62aa,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-38,w68dtmpfyf:q16-38,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-38.png,7423e168ba0ff693438c1835bdd68009c027fe7ab594362fcbdd5dcb07211ce5,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-38.png,c07fdfa825807f0a96f26b46126796641b371e7077d3bb476a6c6e249e53b6cf,674,675,9c2c806a5cb42ab7358c4889370012852c8a33e21dbc99f3ec0844e42e208366,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-39,w68dtmpfyf:q16-39,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-39.png,f57e8b913b28c17772e74533faa1341470202f270a1c83629d0e8bcb3940465d,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-39.png,702c21b0d6555a94fac1a73e3a3c93a21f9b702ca5197cb665e0d3cf6c9584ee,674,675,1dc73adf9cf7f42d1b87ccf43167486c7007d4d5f5d203cd47065996a96eea04,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-4,w68dtmpfyf:q16-4,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-4.png,391ba24eac629826b6c198611a1e30c1f4899e22e3f7e187e5371bc6de758f12,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-4.png,20b2a0c355cc62177e2c18da13c3ca65f22c5bc8e6e93a29ed96f0dd924031e4,674,675,8abd2b2d36ba36944cc93a8b9e77cf41469322b6abdb44e32caf43c8a6456faf,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-40,w68dtmpfyf:q16-40,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-40.png,4429524f539a549e90d77d67b9c35510cb2ece0d17e644a490ad3e1f74a040c8,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-40.png,ef9deba8d798bb1c76fe9de4da64c1d5e299f24f619130ff1ae113fd3f2cdb3f,674,675,8ddc90b18b6127d2c2aebb23466bfebd0442ef044d9c9a7f26475982688ed2fb,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-41,w68dtmpfyf:q16-41,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-41.png,efa84fbc4caba29afa6825460b7a6f90907a90a605d59935d464497156a09a45,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-41.png,c3a629536533f5de69a1b65de8fedab6c18f15399dcae274e37bc06744d46ebc,674,675,52eca9b697ac6b5f661437d39bd2a89b37082c1bab3016761b8fb676fc8c570b,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-42,w68dtmpfyf:q16-42,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-42.png,6ae412dbe0bd7ad6bc402f503424e3f69dd4ef5203ea7e0f1970fb2887eb4143,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-42.png,8df05641eea2eee66f453b4fd6ecc30de07a152ece9abef73ea166d3f2b740da,674,675,a192f58a9e6b03fec593d8b22101a5074267b3f27a27ea9e36b2f69914448933,ROT90_CLOCKWISE,True,False,18b341fe154ce6d7b6a02f3b6051d83163b8175f0440631dbb926bfc98517d5c,1c17c7ff03eae1105bb527366698875ce6e328244f780350ae7c4d982de812a8,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-43,w68dtmpfyf:q16-43,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-43.png,4ebea5bb47eba8cb77a7b02ced3ab1cef5f1f612efaf32aec04c95f2646654ba,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-43.png,13deed1d2e9fa54ead60ca89553381011a30fb9dfa335b8e6166434ea4c6f8cd,674,675,e9a61b2caff9e06d188e2f9afeb232ce518f629a1b88922911bf6476d0725f60,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-5,w68dtmpfyf:q16-5,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-5.png,f0ccd1c7c20b3e4ba0f41620dade671fd295f688c00f8c9a68c2d374bf344950,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-5.png,285457c4b818268380ae326ec65b300eb262a45faf1c8cb1047a7c54836219ca,674,675,24489d4937f68b3f83741f82e841375a5e2a857049336bab3a25e1e238db0f53,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
