held_out_domain,endpoint,view_name,ridge_alpha,pca_dimension,inner_mae_74t7kcdgkr,inner_mae_cgtnjyggtm,inner_mae_w68dtmpfyf,inner_mae_xcmzfsbd9t,inner_mae_yfxyg8jm46,inner_mae_ykhs7s2dck,inner_equal_domain_mae,selected
74t7kcdgkr,extension_peak_mm,F5,0.10000000000000001,16,,0.23153421075638592,0.21787135655086462,0.25921901798952612,0.15797419731900622,1.0538959009108921,0.38409893670533501,false
74t7kcdgkr,extension_peak_mm,F5,1,16,,0.22377956769234614,0.22072709134257673,0.24217166976353513,0.15787851945396372,0.94615056573715006,0.35814148279791436,false
74t7kcdgkr,extension_peak_mm,F5,10,16,,0.1935629444121221,0.20060313108216096,0.16112861567971212,0.17060942613035962,0.67006297486208743,0.27919341843328843,false
74t7kcdgkr,extension_peak_mm,F5,100,16,,0.21272759367759825,0.14857048600397535,0.28095572704955957,0.23798575957721826,0.24407590648750963,0.22486309455917222,false
74t7kcdgkr,extension_peak_mm,F5,0.10000000000000001,32,,0.22042449603224551,0.19961375005239965,0.31516272016861963,0.16222865670689823,1.1744551731167803,0.41437695921538864,false
74t7kcdgkr,extension_peak_mm,F5,1,32,,0.21284951970163493,0.19967610394307958,0.2765864959922702,0.15766402844340727,1.0301678946254498,0.37538880854116835,false
74t7kcdgkr,extension_peak_mm,F5,10,32,,0.18885841708795942,0.17658465442349819,0.20368402237393102,0.165767486291166,0.61589083986889126,0.27015708400908917,false
74t7kcdgkr,extension_peak_mm,F5,100,32,,0.21835363218450524,0.14285220994890252,0.31333944097220107,0.22706980600995261,0.26713040684109307,0.23374909919133091,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,0.10000000000000001,8,,74.267432310441038,31.558392688834648,151.44809683847541,29.922873857136395,150.04744029342237,87.448847197661976,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,1,8,,71.792296650382085,28.603069985977495,130.88180191939188,27.902073060313132,141.85916540635566,80.207681404484049,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,10,8,,64.299591380764198,20.667431835630669,108.41130613908884,22.607028115982171,109.81643234200958,65.160357962695088,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,100,8,,80.372936329351589,12.755066224356693,53.633288061080123,27.101267606508486,56.6377878059089,46.100069205441159,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,0.10000000000000001,16,,74.805267037217845,25.649395697270748,61.024525475722314,33.002785757520691,51.874293738506267,49.271253541247575,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,1,16,,72.767555168068256,22.888856107136796,55.197886875525207,30.380562978144543,47.987127011074129,45.844397627989785,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,10,16,,65.539874631066169,19.3937906367054,67.541166417322657,25.102641079354786,48.457711169214832,45.207036786732765,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,100,16,,79.725557441870862,13.493768339447337,50.11627260867585,33.922315813472586,39.956919898902242,43.442966820473778,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,0.10000000000000001,32,,73.253228925908076,37.74260518178933,62.094037528328016,31.700601130571808,45.067739680596922,49.971642489438828,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,1,32,,70.137108964563211,35.052215757539386,57.340736926145098,30.434806866503518,32.416064393538946,45.076186581658035,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,10,32,,63.396776986438752,29.512916930234983,61.988287205059173,25.081896973283943,27.841145305070391,41.564204680017447,true
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F5,100,32,,82.482029021491201,20.403575864222102,49.119363708888798,35.257519836360522,32.016123849224073,43.855722456037341,false
74t7kcdgkr,normalized_prepeak_auc,F5,0.10000000000000001,8,,0.057483128354348885,0.034865567388457114,0.082965043411996647,0.039021379670775846,0.20378898306538007,0.083624820378191717,false
74t7kcdgkr,normalized_prepeak_auc,F5,1,8,,0.057231174721568662,0.032287759243905895,0.064174765905068334,0.038919809843663833,0.17290594362741682,0.073103890668324706,false
74t7kcdgkr,normalized_prepeak_auc,F5,10,8,,0.057414056797656481,0.02643729845789955,0.05388826796106308,0.038706865903935218,0.10960460691163612,0.057210219206438095,false
74t7kcdgkr,normalized_prepeak_auc,F5,100,8,,0.058522138129021108,0.015306827995041059,0.030799494145907935,0.028154069495154928,0.03609001349239329,0.033774508651503665,false
74t7kcdgkr,normalized_prepeak_auc,F5,0.10000000000000001,16,,0.059229614606121257,0.028699603704139844,0.069068088574529299,0.030209156527925524,0.11981931283814536,0.061405155250172261,false
74t7kcdgkr,normalized_prepeak_auc,F5,1,16,,0.05928911645892556,0.027591375678263443,0.070761005004690763,0.02851632748258966,0.096359182236605015,0.056503401372214893,false
74t7kcdgkr,normalized_prepeak_auc,F5,10,16,,0.059583091722379508,0.024614138002452619,0.041114026075060942,0.028552379311864967,0.062237902294250316,0.043220307481201668,false
74t7kcdgkr,normalized_prepeak_auc,F5,100,16,,0.059950680565980047,0.015533665560452442,0.037994498278399853,0.024350524202247821,0.029755127259317948,0.033516899173279616,true
74t7kcdgkr,normalized_prepeak_auc,F5,0.10000000000000001,32,,0.056637285252543926,0.036527433699222893,0.10058539400763894,0.03978599642908677,0.1365507425290744,0.074017370383513387,false
74t7kcdgkr,normalized_prepeak_auc,F5,1,32,,0.057021663971507812,0.035861773868194752,0.093762679960953346,0.037101447920513474,0.098522924126204017,0.064454097969474683,false
74t7kcdgkr,normalized_prepeak_auc,F5,10,32,,0.057965058752723723,0.030110429450888425,0.049759296293240017,0.034208390014081463,0.047978828402169736,0.044004400582620673,false
74t7kcdgkr,normalized_prepeak_auc,F5,100,32,,0.059426192657118009,0.017951839689549359,0.040069011686939431,0.026043462159297859,0.031132123543774412,0.034924525947335819,false
cgtnjyggtm,extension_peak_mm,F0,0.10000000000000001,,0.11442991093986372,,0.42085797561625093,0.35463538133765898,0.27160893262226182,0.31025176239114882,0.29435679258143688,false
cgtnjyggtm,extension_peak_mm,F0,1,,0.11024048219075804,,0.40134983006073893,0.33766395117131037,0.27223657506287968,0.30921935750219881,0.28614203919757719,false
cgtnjyggtm,extension_peak_mm,F0,10,,0.097476168517766068,,0.31796090508127406,0.33675429678316293,0.273925171702736,0.3034641995536978,0.26591614832772736,false
cgtnjyggtm,extension_peak_mm,F0,100,,0.16046712138294669,,0.26326424361574846,0.3089351928295786,0.28126387477326098,0.27067615845396858,0.25692131821110065,true
cgtnjyggtm,slope_u20_u60_mpa_per_mm,F0,0.10000000000000001,,45.639614423252162,,22.273668073793875,31.557094962672483,26.886611341885697,16.306063359040547,28.532610432128951,true
cgtnjyggtm,slope_u20_u60_mpa_per_mm,F0,1,,49.570412288558678,,13.756085791206129,38.591781490282123,27.88571896571721,15.807619057196449,29.122323518592122,false
cgtnjyggtm,slope_u20_u60_mpa_per_mm,F0,10,,65.697079745386318,,27.163169805321118,43.470492017317767,24.938569079851966,14.740643058293957,35.201990741234219,false
cgtnjyggtm,slope_u20_u60_mpa_per_mm,F0,100,,115.8870369841397,,63.165287423495791,27.673572944678021,11.724482351181447,10.886592720957951,45.867394484890589,false
cgtnjyggtm,normalized_prepeak_auc,F0,0.10000000000000001,,0.038281385524974135,,0.014809012626435624,0.030569833722201255,0.019095871747370836,0.023582617087030865,0.025267744141602544,false
cgtnjyggtm,normalized_prepeak_auc,F0,1,,0.038448265551181797,,0.014816073368607754,0.031928474416591857,0.019406607272844961,0.023757860208168689,0.02567145616347901,false
cgtnjyggtm,normalized_prepeak_auc,F0,10,,0.038328057703796055,,0.014286075851281135,0.028903362114127477,0.019481899683642809,0.023998349539815934,0.024999548978532678,false
cgtnjyggtm,normalized_prepeak_auc,F0,100,,0.038075821418394537,,0.012862037848866213,0.018972149734495885,0.019794115809529621,0.025467847405853207,0.023034394443427891,true
cgtnjyggtm,extension_peak_mm,F1,0.10000000000000001,,0.22200569709562476,,0.35612258681460551,0.32904097541786848,0.23682788492398116,0.64477913822361499,0.35775525649513901,false
cgtnjyggtm,extension_peak_mm,F1,1,,0.22431023946939108,,0.35461780572218787,0.31316306576831859,0.24059452183242622,0.63924367601313492,0.35438586176109171,false
