specimen_id,domain_id,laminate_type,ply_count,width_mm,thickness_mm,minimum_delta,maximum_delta,quantile_01,quantile_05,quantile_25,median_delta,quantile_75,quantile_95,quantile_99,mean_delta,standard_deviation,negative_volume_mean,positive_volume_mean,negative_fraction,positive_fraction,gradient_mean,gradient_standard_deviation,gradient_quantile_95,dent_centroid_y,dent_centroid_x,dent_radial_extent,projected_damage_area,damage_height,damage_width,full_embedding_row_sha256,privileged_total_impact_energy_j,privileged_impactor
c24-3,xcmzfsbd9t,cross_ply,24,50.143333329999997,4.5880000000000001,-4.6970000267028809,0.31700000166893005,-0.0069999992847442627,-0.0039999997243285179,-0.00099999923259019852,0.0010000020265579224,0.0039999997243285179,0.0079999994486570358,0.019999999552965164,-0.0018303430406376719,0.13363312184810638,0.0054818458468186343,0.002651501424413122,0.48988949043997837,0.49533576921273836,0.0035831181090911347,0.063499591285839013,0.0030413817636703471,0.899976462220624,0.31502672341625737,0.34748437641743551,455.81146617799999,24.852071005900001,29.190340909100001,84160fed9a7ea9664d823de7dff663c08d638eb2e64b9c500e7e74e447a76013,15.3698,hemia
c24-5,xcmzfsbd9t,cross_ply,24,50.149333329999997,4.5270000000000001,-2.2799999713897705,0.28299999237060547,-0.0080000013113021851,-0.0050000026822090149,-0.0010000020265579224,0.0010000020265579224,0.0040000006556510925,0.0080000013113021851,0.013999998569488525,0.0018775291973724961,0.011532058008015156,0.0014368398532552886,0.0023143670496565717,0.45583737379620726,0.4808419552762313,0.0019978297424136193,0.0072975739950237638,0.004271998757787273,0.49930868762471753,0.55921583101896788,0.44438827454189084,339.59493560700002,22.411242603600002,24.044117647099998,3564c9573d531aa989e0305189f549fb3a1df31ac93a43b1707b9e553a1a5381,9.9594000000000005,hemia
c24-6,xcmzfsbd9t,cross_ply,24,50.14766667,4.609,-4.4650001525878906,0.24300000071525574,-0.0070000002160668373,-0.0040000006556510925,-0.00099999993108212948,0.0010000020265579224,0.0039999987930059433,0.0070000002160668373,0.010999999940395355,0.001774800824932754,0.022615009918808937,0.0012783209621114223,0.0020531196721886354,0.49701173853315928,0.49534003105462121,0.0018001553083616165,0.01653047612382658,0.0035355344854519047,0.5364538001885365,0.54442390389164896,0.48769574919599273,419.45434373299997,23.964497041400001,26.633522727300001,84c3487438245878bf4f1bb6ee34255933d5587bfc69d539e5f0f164c494211d,10.139799999999999,hemia
c24-6t,xcmzfsbd9t,cross_ply,24,50.132666669999999,4.6890000000000001,-0.10999999940395355,0.23600000143051147,-0.0060000000521540642,-0.0030000000260770321,-0.00099999969825148582,0.0010000000474974513,0.0020000000949949026,0.0060000000521540642,0.014000000432133675,0.0017112604109570384,0.011375367641448975,0.0010368624865460311,0.0017481229799006679,0.48284182457974689,0.42662990591273736,0.0014584380033705298,0.0010783186101332228,0.0033541020474672158,0.46067583719382582,0.48770290168422809,0.43852344090887246,440.08407517299997,38.501483679499998,28.777777777800001,53ca4be6b6dfa807e8ec4b156efb496b97bfb9df7d9fab673fc78c578c54281b,15.473699999999999,hemia
c24-7,xcmzfsbd9t,cross_ply,24,50.140666670000002,4.6230000000000002,-1.2200000286102295,1.2929999828338623,-0.068999998271465302,-0.0090000005438923836,-0.0030000004917383194,-0.0010000001639127731,0.0010000001639127731,0.0049999994225800037,0.0070000002160668373,-0.0037654212210327387,0.038659479469060898,0.0044777098647460082,0.0017122888463928503,0.42228495811319738,0.48984083441181608,0.001840960627804806,0.0065503860878176898,0.0035355339586163204,0.51080287039828542,0.51136869362452175,0.17693851468849786,694.65715280200004,31.7307692308,34.632352941199997,89b618faca3be58934b8f23e7f655709b9dbb877700479d73f75d211b9e5aff7,15.48705,coni60
c24-8,xcmzfsbd9t,cross_ply,24,50.14233333,4.617,-1.184999942779541,1.246999979019165,-0.10499999672174454,-0.0090000005438923836,-0.0039999997243285179,-0.0010000000474974513,0.0010000000474974513,0.0040000001899898052,0.00699999975040555,-0.0043326038867235184,0.038734633475542068,0.0048981682797898636,0.0015655645863724076,0.49539543499909788,0.45787773059760967,0.0017257371228602701,0.0070025563113663208,0.003162277626299728,0.51350380594928369,0.52679102207871187,0.17525295249126036,555.94108945400001,28.402366863899999,31.764705882400001,b971d0281e3f8b8bd4e2a005b8a3c55cfb48e410a536bc090439efef51271ea0,15.466950000000001,coni60
c24-8t,xcmzfsbd9t,cross_ply,24,50.164999999999999,4.6980000000000004,-0.067999996244907379,0.19799999892711639,-0.0050000003539025784,-0.0020000003278255463,0,0.0019999993965029716,0.0030000004917383194,0.0070000002160668373,0.013000000268220901,0.002387958811596036,0.0090002883225679398,0.0011871084372812978,0.0015750677038898417,0.49435696619364955,0.48952261688456516,0.0016712726936025653,0.0011941555333689678,0.0040000000735744834,0.53067676457532165,0.4917055100422178,0.46493329425398111,227.16369930799999,22.1439169139,19.777777777800001,bef5ceb7e53bf045306ecacc156622b8591c4796d80c7a233d442d66e41f1c30,10.335599999999999,hemia
c24-9,xcmzfsbd9t,cross_ply,24,50.149999999999999,4.625,-1.906000018119812,1.3539999723434448,-0.16699999570846558,-0.0079999994486570358,-0.0030000004917383194,-0.0010000001639127731,0.0010000001639127731,0.0040000001899898052,0.0070000002160668373,-0.0052777118980884552,0.039999872446060181,0.0056393736097274331,0.0013616614325460796,0.44766174045098811,0.46561190815446618,0.002178774498147185,0.014680455524071821,0.0036400548696750457,0.54100839814375135,0.53521027712587443,0.20660842648413832,480.30169950200002,26.849112426000001,32.599431818200003,53a43261f09f489e6e05b21675f22da983c08bedd066005c303f17cef2eee897,15.49375,coni60
c24-9t,xcmzfsbd9t,cross_ply,24,50.140333329999997,4.6689999999999996,-1.0520000457763672,1.2600001096725464,-0.12199999392032623,-0.0080000013113021851,-0.0039999969303607941,-0.0010000001639127731,0.0010000001639127731,0.0049999989569187164,0.0079999994486570358,-0.004743293859064579,0.040403861552476883,0.0052929900021185822,0.001549695940413872,0.48755187016724888,0.46087842243660865,0.0023739179049645019,0.0059095692286902177,0.0050000008195638657,0.49875329929373097,0.498860356330671,0.18938375632853621,323.50395647900001,35.385756676600003,34.555555555600002,b471b9bfbce990fc675ccacd452d57b6a07f1cbe1f620fec91b0aec63c567400,15.407699999999901,coni60
c24-10,xcmzfsbd9t,cross_ply,24,50.15433333,4.5659999999999998,-2.8989999294281006,0.98300004005432129,-0.034999996423721313,-0.0069999992847442627,-0.0029999986290931702,0,0.0020000003278255463,0.0060000009834766388,0.0090000005438923836,-0.0020749946124851704,0.030537057667970657,0.0036169449363142349,0.0015419503803440074,0.4569582382113902,0.42988737372517655,0.0024955661268781276,0.020515634438847071,0.0042720022458853403,0.52254756507991917,0.48196290634451527,0.31544589132658263,714.85005379200004,49.038461538500002,57.315340909100001,f65d49ca1a5a6a572dd2e747050b1e198ad350fd02f92d0a6c100478bf0b704f,10.045199999999999,coni60
c24-10t,xcmzfsbd9t,cross_ply,24,50.164999999999999,4.532,-1.0019999742507935,1.0270000696182251,-0.036000002175569534,-0.0060000000521540642,-0.001999999862164259,0,0.0020000000949949026,0.0060000000521540642,0.0099999997764825821,-0.0015999267343431711,0.025163827463984489,0.0031794906670214386,0.0015795639694782791,0.40666956945452687,0.46274866071618831,0.002331034019905415,0.0039675115855068669,0.0050990196187976787,0.47984334667129125,0.50564515090025952,0.25880478454252204,149.40652818999999,24.591988130600001,17.444444444399998,8711cb093cf19022dc74af7ffe4c5bb3638f72b593d3d23545b841ab63e5465b,9.9703999999999997,coni60
c24-11,xcmzfsbd9t,cross_ply,24,50.158333329999998,4.6020000000000003,-3.2219998836517334,1.0509999990463257,-0.038999997079372406,-0.0040000006556510925,-0.0009999983012676239,0.0019999966025352478,0.0039999987930059433,0.0069999992847442627,0.0090000014752149582,-0.0007832507835701108,0.034505080431699753,0.0039668923455780181,0.0011836448334058961,0.49833859197267877,0.49757323620122146,0.0023194827563718123,0.022470402055138072,0.0036400550375792233,0.56290968708613531,0.46141535480360996,0.31052883350785332,140.08658197,26.183431952700001,29.558823529400001,9617b2f9462441b939c283cf5af2ffee6325d311f52dd314158b9291d223bea9,10.1244,coni60
c24-11t,xcmzfsbd9t,cross_ply,24,50.161666670000002,4.6230000000000002,-0.032000001519918442,0.027000000700354576,-0.0070000011473894119,-0.0040000001899898052,-0.0010000001639127731,0,0.0019999993965029716,0.0040000001899898052,0.0079999994486570358,9.2197493358980864e-05,0.0027409077156335115,0.00091901399737819489,0.0010112114871516384,0.38717697014295638,0.41457990314254012,0.0018099818783127613,0.001324453539895041,0.0043011626754195006,0.45647276378588969,0.49197878758478342,0.40850807655301469,64.0084075173,18.916913946600001,15.222222222199999,a5f6a51be55b6383a46db8f5d4887beddf948df8b54c49702fdf8c262a5366b7,10.1706,flat
c24-12,xcmzfsbd9t,cross_ply,24,50.161333329999998,4.6219999999999999,-1.1629999876022339,1.0560001134872437,-0.046000000089406967,-0.004999999888241291,-0.0019999993965029716,0,0.0020000003278255463,0.004999999888241291,0.0070000002160668373,-0.0016311579383909702,0.027687724679708481,0.0030587949441812632,0.0014276371146213968,0.38263455700284549,0.47181075717303506,0.0017397977588923252,0.0079070945276955729,0.0033541018912796698,0.49942203407107999,0.49945980746264096,0.25208082204734716,139.23501378399999,15.7544378698,20.4545454545,f7cbeab759b5fd9281c77165fbaada7ceadfd986fbbcd7fe56deb9e04715f3d6,10.1684,coni60
c24-12t,xcmzfsbd9t,cross_ply,24,50.161333329999998,4.5869999999999997,-0.042000003159046173,0.045000001788139343,-0.0079999975860118866,-0.0040000006556510925,-0.0020000003278255463,0,0.0010000020265579224,0.0040000006556510925,0.0069999992847442627,-0.00025662715779617429,0.0027928072959184647,0.0011307746291386311,0.00087414746895674988,0.45377428717142976,0.36959722752979385,0.0015295624922191742,0.0010497019969176883,0.0035355336951986521,0.49190237500508993,0.54134874994128923,0.40249729138900558,48.343224530199997,17.692878338300002,17.444444444399998,78a9ce5dee79ba7bbb2163e96b522c3faf11b62d0650fc9e5d9478c72443caa8,15.137099999999901,flat
c24-13,xcmzfsbd9t,cross_ply,24,50.164666670000003,4.6180000000000003,-2.619999885559082,0.076999999582767487,-0.0070000002160668373,-0.0040000001899898052,-0.001999999862164259,0,0.0010000001639127731,0.0040000001899898052,0.0060000000521540642,-0.00041430362034589052,0.013797934167087078,0.001280600742682233,0.00086629714841803755,0.44355474548990581,0.38561997724176433,0.0015326933883127994,0.014832477320506784,0.0026925824774135972,0.55587152039971499,0.43583807643156147,0.42723917148373169,151.54020188000001,21.7455621302,20.514705882400001,2a0b6b039c871b9ec5b14013979ffc22380aba07418950bd14086d216da0ae73,15.4703,flat
c24-14,xcmzfsbd9t,cross_ply,24,50.16866667,4.6219999999999999,-4.6689996719360352,0.11800000071525574,-0.0070000002160668373,-0.0039999997243285179,-0.0010000000474974513,0.0010000000474974513,0.0029999995604157448,0.0059999995864927769,0.0080000003799796104,-0.0016915114829316735,0.097221165895462036,0.0037667131745142178,0.0010752011998943828,0.48452454181648225,0.49254177670505639,0.0030605921620179698,0.0535147592617915,0.0030413812947756025,0.83274945075155948,0.30254612545186926,0.38393707577859765,110.718325792,21.301775147899999,20.294117647099998,71d189a2d57c07cfcd4a6469e5b7bbdc3da959b0f4bd59e672e4eacbe15c6998,15.483700000000001,flat
c24-15,xcmzfsbd9t,cross_ply,24,50.167333329999998,4.5679999999999996,-4.695000171661377,0.17300000786781311,-0.008999999612569809,-0.0059999972581863403,-0.0020000003278255463,0,0.0020000021904706955,0.0060000000521540642,0.0080000013113021851,-0.00351877068169415,0.12085926532745361,0.0049995844773561516,0.0014808135485756201,0.40681411692505265,0.47153551321810261,0.0037472591200897886,0.056362927821844024,0.0040311287262883751,0.87515367004325184,0.29739218800844819,0.34445568933431453,103.96529552200001,19.970414201200001,18.536931818199999,3be52982ccab201fedd20c159f8b73d9e02e739fb569f7e0c49813c5e3ae7522,15.3028,flat
c24-16,xcmzfsbd9t,cross_ply,24,50.167333329999998,4.5999999999999996,-1.1030000448226929,0.041000001132488251,-0.0070000011473894119,-0.0049999989569187164,-0.001999998465180397,0,0.0020000003278255463,0.0050000003539025784,0.0070000011473894119,0.00031051604310050607,0.0040915212593972683,0.0010067248224595524,0.001317240845494643,0.37387860285458169,0.48109553486825934,0.0016422513097060292,0.0032617118703301387,0.0035355344854519047,0.47870648043788661,0.56225000423563776,0.38450253474754703,428.95731071799997,57.692307692299998,54.758522727299997,afb2cbf20c291c2f2da6dc40797c2b8145459fc794fcc6028acafc17ad53ab46,10.119999999999999,flat
c24-17,xcmzfsbd9t,cross_ply,24,50.168333330000003,4.6230000000000002,-1.0509999990463257,0.18700000643730164,-0.0060000000521540642,-0.0039999997243285179,-0.0010000001639127731,0.0010000001639127731,0.0029999995604157448,0.0050000008195638657,0.0079999994486570358,0.00080469431122764945,0.0033692233264446259,0.0011741901127324769,0.00097888430266084578,0.49671127868042009,0.39992484952146617,0.0013902537060588587,0.0022981117270362392,0.0030413812660677647,0.4899432507152513,0.50247435283682496,0.41497661209582148,39.108727810700003,12.2041420118,19.8529411765,1db4ab6932e0dee69650e04f5408335daa3c65916647229e23143c9b0439eaed,10.1706,flat
c24-18,xcmzfsbd9t,cross_ply,24,50.166666669999998,4.6230000000000002,-0.20600000023841858,0.049999997019767761,-0.0060000000521540642,-0.0040000001899898052,-0.0010000001639127731,0,0.001999999862164259,0.0049999994225800037,0.00699999975040555,0.00023900941596366465,0.0027782914694398642,0.00090400272451638015,0.0011430121411832046,0.38089004305880914,0.45972204267240213,0.0012876134755748449,0.0012130057775190412,0.0029154759661099527,0.51334546246265433,0.4263273009665467,0.41474071916170946,31.912948830000001,14.4230769231,17.684659090899999,30145d2ad5171fa4c3e7d5641cffba3f201993bd19be3a7912e147fd6ecf047c,10.1706,flat
c24-20,xcmzfsbd9t,cross_ply,24,50.158999999999999,4.5819999999999999,-0.048000000417232513,0.083000004291534424,-0.0050000008195638657,-0.0030000004917383194,-0.0010000001639127731,0,0.0010000020265579224,0.0040000006556510925,0.0069999992847442627,0.00041222985601052642,0.002825587522238493,0.00062753668050566629,0.0010397665217411576,0.32202122113134857,0.43339451444125121,0.001447219759334845,0.0010968583593704883,0.0035355344854519047,0.46128167655095642,0.5642908967162007,0.43046195278731397,22.9561869126,7.3224852070999997,5.2941176470600002,178e146f3f6c4c418902d94d77231b7bfd5dfcb4edc8b46f9c326e8e484f1e4a,5.0401999999999996,hemia
c24-21,xcmzfsbd9t,cross_ply,24,50.16566667,4.5810000000000004,-0.035000000149011612,0.057999998331069946,-0.0069999992847442627,-0.0040000006556510925,-0.0010000020265579224,0,0.0010000020265579224,0.0040000006556510925,0.0070000011473894119,0.00010293343802914023,0.0031179515644907951,0.0009341794092366367,0.0010371128369258528,0.39550496433548649,0.40743599068645486,0.0015844175571083944,0.0011349393528835288,0.0038078863210727009,0.51403746875773326,0.43868979390582585,0.43731278300313275,17.4457453604,6.8786982248499999,4.4744318181800002,cce1e0030703a157729bb9cd9840f51f4c95866927103c21302824740e697094,5.0391000000000004,hemia
c24-24,xcmzfsbd9t,cross_ply,24,50.162999999999997,4.5810000000000004,-0.57500004768371582,0.60100001096725464,-0.0080000013113021851,-0.0040000006556510925,-0.0010000020265579224,0,0.0010000001639127731,0.0030000000260770321,0.004999999888241291,-0.0012955055572092533,0.016851423308253288,0.0019643926792977957,0.00066888720689781578,0.44117450679834813,0.32427431487340197,0.0014197618888804023,0.0025946003523764183,0.0032015626434933496,0.53309318260424787,0.51894313483227539,0.30007756942604585,0,0,0,6f1e69cd41622e883deb7535929d033e50fbacf46f8adc73040e7dc03ffa8b2d,5.0391000000000004,coni60
c24-25,xcmzfsbd9t,cross_ply,24,50.15433333,4.5259999999999998,-0.6329999566078186,0.49199998378753662,-0.0099999997764825821,-0.0060000009834766388,-0.0020000040531158447,0,0.0020000003278255463,0.0060000009834766388,0.008999999612569809,-0.00075930001912638545,0.014821329154074192,0.0022246175397756655,0.0014653174887881721,0.45380660613904117,0.43302693057885755,0.0019538631260513067,0.0027847419598311602,0.0040311299969682619,0.5290668100242768,0.4967530483048837,0.3327986757864147,254.78352777000001,53.032544378700003,55.184659090899999,c9573fd21e65ad387290b5869eeaf0f00293c45c77405854d4f2c8732dc5dcaf,4.9786000000000001,coni60
c24-26,xcmzfsbd9t,cross_ply,24,50.153333330000002,4.5549999999999997,-0.075999997556209564,0.23399999737739563,-0.008999999612569809,-0.0060000009834766388,-0.0020000003278255463,0,0.0030000004917383194,0.0080000013113021851,0.076999999582767487,0.0023510104510933161,0.0179090965539217,0.0013693719741308379,0.0037203825989353487,0.40663804958226846,0.49345585300054978,0.0011672501105783365,0.0007502252826461183,0.0025495094441043069,0.47087509278411183,0.43957885201686442,0.46343732355408507,496.64935707199999,24.925816023700001,29.111111111100001,65d39b434dd607987abe22405fc813dcc8af7a010ef18d6135e51601a555df07,15.25925,hemic
c24-27,xcmzfsbd9t,cross_ply,24,50.158666670000002,4.5880000000000001,-0.031000003218650818,0.22500000894069672,-0.0069999992847442627,-0.0040000006556510925,-0.0010000001639127731,0.0010000001639127731,0.0039999969303607941,0.0079999994486570358,0.076000005006790161,0.0030424990691244602,0.017241846770048141,0.0012558368145435543,0.0032983359056362105,0.46617997616209772,0.48626941091400883,0.00098597600628353246,0.00067245656405297825,0.0020615533766027696,0.54022691804746448,0.50837577662778988,0.46534542466652545,553.47428288799995,25.148367952499999,31.444444444399998,4e9685b58427549f7c91c84917e3df32f982dd73d39f6b90e3a7b936df537950,15.3698,hemic
c24-28,xcmzfsbd9t,cross_ply,24,50.15066667,4.5780000000000003,-0.029999999329447746,0.2369999885559082,-0.0040000001899898052,-0.0020000000949949026,0,0.0020000000949949026,0.0040000001899898052,0.0080000003799796104,0.082000002264976501,0.0043686549179255962,0.018029537051916122,0.00097804365748279266,0.0033466979938902765,0.45857960268268738,0.48125428847839458,0.00088528222565423568,0.00059243352417780431,0.0020000000949949026,0.54669347285021075,0.54865106707892441,0.47700659034766041,454.45103857599997,24.591988130600001,29.444444444399998,8ad81d8a5ad676c0996a6af9e30afe7fce55f859fbedd13908ea04140f113984,15.3363,hemic
c24-29,xcmzfsbd9t,cross_ply,24,50.16566667,4.585,-0.028000000864267349,0.098000004887580872,-0.0060000000521540642,-0.0039999997243285179,-0.0010000000474974513,0.0010000001639127731,0.0029999995604157448,0.0069999992847442627,0.013000000268220901,0.0015930634690448642,0.0067117130383849144,0.0011117467230965584,0.0017048099847739764,0.49014378033898692,0.46060211302120552,0.00095928200343868401,0.00064157435801066311,0.0020615533766027696,0.57102870818545459,0.49908191409897396,0.45673891188119248,46.946092977299998,9.6810089020800003,13.4444444444,20363aa1bbc91d51bb789350fd354d74d3208aa43645af98c8383389157378b3,10.087,hemic
c24-30,xcmzfsbd9t,cross_ply,24,50.171333330000003,4.5019999999999998,-0.03200000524520874,0.085000000894069672,-0.0070000030100345612,-0.0049999989569187164,-0.0019999966025352478,0,0.0020000003278255463,0.004999995231628418,0.0099999979138374329,0.00045768264681100845,0.0058095627464354038,0.0010627791548965871,0.0015204618000666417,0.3920065248799226,0.45765158661270228,0.0010456514092075236,0.00068254171280951535,0.0022360725090210644,0.53152963548338739,0.31467747937475948,0.42119566967306377,31.095450049499998,10.6824925816,11.1111111111,6c4d3359b6e372107c6bcf4417e97a134b852027f4fa8700f3385ec77dd39b02,9.9044000000000008,hemic
c24-31,xcmzfsbd9t,cross_ply,24,50.170000000000002,4.5899999999999999,-0.018999999389052391,0.10500000417232513,-0.0059999995864927769,-0.0030000004917383194,-0.0010000000474974513,0,0.0020000000949949026,0.004999999888241291,0.010999999940395355,0.00094197137514129281,0.0056608333252370358,0.00069985188383197801,0.0016418232699045672,0.32350718333449352,0.49116955240715932,0.00094883676379046446,0.00063921852712200457,0.0020615529248447667,0.46343791583772248,0.54140826399582342,0.44979989653817576,4.8343224530200004,7.5667655786400001,7.6666666666700003,b5c29ebc0f42649104679e29e6f30f54e15e67202b1387a0d17182fff6b392cf,10.098000000000001,hemic
c24-32,xcmzfsbd9t,cross_ply,24,50.14533333,4.6150000000000002,-0.073100000619888306,0.23909999430179596,-0.0066999997943639755,-0.0044999998062849045,-0.0016999989748001099,0.0003000013530254364,0.0024000015109777451,0.0061000008136034012,0.048000000417232513,0.0019230543402954936,0.015905469655990601,0.0011736802889515167,0.0027967332305851656,0.49817770744160211,0.49924139214485719,0.00092481130036139016,0.00065408304270931034,0.0021470910089124357,0.52553667734628873,0.60330429208194447,0.45524421223718442,527.34915924799998,26.038575667700002,30.333333333300001,b3cb008bcb127cab18ed61cf3cfa9a01495684a3d34ef2361bd6c9410e9584c7,15.46025,hemib
c24-33,xcmzfsbd9t,cross_ply,24,50.164666670000003,4.6109999999999998,-0.19490000605583191,0.2418999969959259,-0.0041000004857778549,-0.0023999996483325958,-0.00029999949038028717,0.0012000002898275852,0.0030000004917383194,0.0062000006437301636,0.052900001406669617,0.0029953159391880035,0.016372071579098701,0.0008895740753734247,0.0026848896450318831,0.49908530218589869,0.49983458726192287,0.0007989028934224326,0.00061205366628133489,0.0018343934613034921,0.47359084147344704,0.52918401594354825,0.46699102981120194,534.24826904099996,26.149851632000001,30.555555555600002,9d2770bdf8a5e5fa22193c9a2ffe30800f56acb6c69a69e29f2d7e403ee593cd,15.44685,hemib
c24-34,xcmzfsbd9t,cross_ply,24,50.15366667,4.6269999999999998,-0.063100002706050873,0.27910000085830688,-0.0079999994486570358,-0.0053000003099441528,-0.002199999988079071,-0.00030000042170286179,0.0017999997362494469,0.0057999994605779648,0.049300003796815872,0.0013323461171239614,0.016239894554018974,0.0012002333892860092,0.0028325799460064793,0.49760928428048035,0.49962229426313465,0.00099607034924686856,0.00072327959464246381,0.002334523290241839,0.53858351595862464,0.60215422555856801,0.45872861157705608,440.99901088000001,24.591988130600001,28.777777777800001,0899e3ffcfd91b4b64ab96fd8dff70663cb22d5d206a0e98e5aa7b6d907a97ab,15.500450000000001,hemib
c24-35,xcmzfsbd9t,cross_ply,24,50.162333330000003,4.5640000000000001,-0.084600001573562622,0.14779999852180481,-0.0067999996244907379,-0.0040000006556510925,-0.0003000013530254364,0.002199999988079071,0.0047999992966651917,0.008999999612569809,0.015399999916553497,0.0028752575162798166,0.009168076328933239,0.0015143851406264795,0.0021896428024300082,0.49824642964196264,0.49185411075958807,0.0011514973365621202,0.00072280764038084927,0.002507987417942178,0.47619522681408744,0.4175658861095321,0.43260063635529972,173.10830860499999,15.467359050400001,18.111111111100001,6efa2e6c84ab22ecbdcec9be26b5bfe5ccc47e3dc1e0b13473749180e3899572,10.040800000000001,hemib
c24-36,xcmzfsbd9t,cross_ply,24,50.16266667,4.5919999999999996,-0.059600003063678741,0.16730000078678131,-0.0064999982714653015,-0.0039999997243285179,-0.00059999898076057434,0.0017999988049268723,0.0040999986231327057,0.007799999788403511,0.016599997878074646,0.0025363126769661903,0.010143819265067577,0.0014054399404714807,0.0021417539056032791,0.49973745278234349,0.49859945221125668,0.0010479042330529696,0.00065832886278677769,0.0022945596321074443,0.5335211297790603,0.44210568189251048,0.45341816309920863,286.32542037600001,19.4732937685,22.888888888899999,4af6d6e5f7d3171ec8e4e97fcd2b58743d1fe65a2cf004ccc70b3e41aa7d8225,10.102399999999999,hemib
c24-37,xcmzfsbd9t,cross_ply,24,50.165999999999997,4.6100000000000003,-0.11239999532699585,0.14770001173019409,-0.0075000002980232239,-0.0052000000141561031,-0.0023999996483325958,-0.00059999991208314896,0.0011999998241662979,0.0039999997243285179,0.011500000022351742,8.2491780631244183e-05,0.0092802457511425018,0.0010957558306929965,0.0017782474934784644,0.4938007958279409,0.49572270894034987,0.00085515964131505627,0.00057252028310128468,0.0019416487711934934,0.42741451323296514,0.50981460807365719,0.45625203602316355,216.88921859499999,17.692878338300002,21.333333333300001,85a8c04b6e27f6ed8c292ef033745c5c963a6970984fff42105c3a35091f9b55,10.141999999999999,hemib
c24-39,xcmzfsbd9t,cross_ply,24,50.152666670000002,4.6180000000000003,-0.19920000433921814,0.36270001530647278,-0.02370000071823597,-0.0059000002220273018,-0.0024000001139938831,-0.00079999957233667374,0.00099999969825148582,0.0036999997682869434,0.0060000000521540642,-0.0011161862639710307,0.0091056358069181442,0.0015890844761866764,0.0012728977503217484,0.49933737237559328,0.49945839092739103,0.0008945652768130067,0.00066686036392855788,0.0020000002114102244,0.5198475247551706,0.45841726959079576,0.28700797006172407,369.46092977299998,26.372403560799999,27.888888888899999,5d4bf6d924a63023cb5810716e21cdc367f040374d43ebaf40023593f9fff134,15.4703,coni120
c24-40,xcmzfsbd9t,cross_ply,24,50.158666670000002,4.5590000000000002,-0.21969999372959137,0.41820001602172852,-0.028400003910064697,-0.0093999989330768585,-0.0047999992966651917,-0.0026999972760677338,-0.000699999975040555,0.0021999995224177837,0.0050000026822090149,-0.0032104393467307091,0.00948373693972826,0.0019214294859346745,0.0014109873982308895,0.49802756630360512,0.49951832307886823,0.0010892843872022907,0.00079258546757785887,0.002512468344070368,0.48079876972797991,0.43709502716663534,0.26976632653342836,582.88822947599999,29.599406528199999,31.333333333300001,94af4c6b59c49acafd6b53956951c021780f77b5ea1ba0092be5c477cbb53bcc,15.272650000000001,coni120
c24-41,xcmzfsbd9t,cross_ply,24,50.168999999999997,4.5979999999999999,-0.18129999935626984,0.38850000500679016,-0.02070000022649765,-0.0070999991148710251,-0.0027999989688396454,-0.00049999961629509926,0.0017000003717839718,0.0050000008195638657,0.0078000002540647984,-0.00080667168367654085,0.0092336321249604225,0.0018585054294785262,0.0015518334112363836,0.4991085647395091,0.49974499979401099,0.001041062513177703,0.00074463808916912341,0.0023048856991469842,0.57735873803635562,0.45193470603664043,0.30012263685327673,409.285361029,27.0400593472,24.555555555600002,1157c5d050d8a459bbb90efb43da85eaeea101eac5da1994899b39b66efc1061,15.4033,coni120
c24-42,xcmzfsbd9t,cross_ply,24,50.16033333,4.6189999999999998,-0.23899999260902405,0.3375999927520752,-0.0086999982595443726,-0.0044999998062849045,-0.0017000008374452591,-0.00010000076144933701,0.0014000013470649719,0.0039999997243285179,0.0062000006437301636,-0.00017290699179284275,0.0066896914504468441,0.0011913143862587368,0.0011184081671209004,0.49967831972621929,0.49965958537960936,0.00092624783263128678,0.00070329014685256361,0.0020396079023132863,0.56114294508341112,0.45974483595407734,0.34247766620378167,231.42927794299999,17.804154302699999,25.444444444399998,ffc3be9b3e09c5500733fdffa3c9ff29650a9b138e3f4ec4d8ca8fe9488a91e9,10.161799999999999,coni120
c24-43,xcmzfsbd9t,cross_ply,24,50.16333333,4.6189999999999998,-0.21710000932216644,0.29330000281333923,-0.0070999995805323124,-0.0043999999761581421,-0.0017000008374452591,-0.00019999966025352478,0.0013000001199543476,0.0036999997682869434,0.0057999999262392521,-0.00026903612888418138,0.0070540537126362324,0.0011526324722794577,0.0010835959807247292,0.49569598364020961,0.49902119698091119,0.00085235117842077251,0.00065032866417040263,0.0018848075936739493,0.43747117326358526,0.45016195685161114,0.38041372773608528,105.304154303,12.908011869399999,18.111111111100001,475428147bf599400ab939d334ffd344d62978b821e3e4423ad9b67ab5ec52d6,10.161799999999999,coni120
c24-44,xcmzfsbd9t,cross_ply,24,50.161666670000002,4.6280000000000001,-0.12399999797344208,0.29649999737739563,-0.0090999994426965714,-0.0054000001400709152,-0.0024999994784593582,-0.00060000037774443626,0.0012000007554888725,0.0041000004857778549,0.0065999999642372131,-0.00059794774278998375,0.0061395065858960152,0.0012564367041755606,0.0012584893198751984,0.49883616201249859,0.49971046111708556,0.00089448914959322078,0.00059713166735249443,0.0019525629417407673,0.48469262654947537,0.52244699742747591,0.36295994169135792,287.53709198799999,21.476261127600001,23.111111111100001,f96d01282937cbe1081c8855e0bf1c1d3aeb39384720f62aecce4f88633af7d9,10.1816,coni120
