domain_id,specimen_id,confidence,mavis_auebc,uniform_auebc,reconstruction_auebc,selection_outer_domain
ykhs7s2dck,q8-40,0.00508502312898187,0.44841669601845363,0.4485725246262166,0.4486496811499801,74t7kcdgkr
ykhs7s2dck,q8-41,0.0005986967408779523,0.39174112865861027,0.3917754505017115,0.39176119430600165,74t7kcdgkr
ykhs7s2dck,q8-5,0.0009968404935725979,0.06499150423405019,0.06514115799193437,0.0652449652026608,74t7kcdgkr
ykhs7s2dck,q8-6,0.0042021093706458785,0.14367577790686395,0.1437348352630214,0.1436972586373315,74t7kcdgkr
ykhs7s2dck,q8-7,0.00025771677398591465,0.7063331903619843,0.7063838148984651,0.706479644918873,74t7kcdgkr
ykhs7s2dck,q8-8,0.0027005775682588905,0.7120454891791621,0.7121583242015292,0.7121571380518363,74t7kcdgkr
ykhs7s2dck,q8-9,0.001172652428594194,0.8249214028733992,0.8250571864252864,0.8251155654024201,74t7kcdgkr
74t7kcdgkr,c8-10t,0.011674331433485783,0.055583981837588094,0.055677509400606166,0.055548089352740165,cgtnjyggtm
74t7kcdgkr,c8-11,0.01176073522644529,0.009001803892157404,0.008816653061585024,0.009302333793018275,cgtnjyggtm
74t7kcdgkr,c8-12,0.01137535477285245,0.06124639886287515,0.06104085504373041,0.06103919880552505,cgtnjyggtm
74t7kcdgkr,c8-12t,0.01163214685924289,0.028080948113785198,0.02825106094707321,0.02823654184147562,cgtnjyggtm
74t7kcdgkr,c8-13,0.011915464712224235,0.03059598753527516,0.030447487587830856,0.03034802810642955,cgtnjyggtm
74t7kcdgkr,c8-14,0.012308643446658605,0.024783302507621507,0.024539430869817313,0.024305217290384026,cgtnjyggtm
74t7kcdgkr,c8-15,0.012000912325046664,0.14049341877101748,0.14034641783717458,0.13997500390305728,cgtnjyggtm
74t7kcdgkr,c8-16,0.00974465942958756,0.017248761245947247,0.017660878383056272,0.018165091272435867,cgtnjyggtm
74t7kcdgkr,c8-17,0.012034321901148625,0.05785693448678177,0.05763113596044884,0.057368778601429984,cgtnjyggtm
74t7kcdgkr,c8-18,0.009310950739013927,0.05685819971099074,0.056841717372736744,0.05703218422760348,cgtnjyggtm
74t7kcdgkr,c8-19,0.011913677734596409,0.20979579664481243,0.20994964082388992,0.20998488850306798,cgtnjyggtm
74t7kcdgkr,c8-2,0.011511604217078478,0.2158552909204677,0.21604038618713683,0.21643913090128933,cgtnjyggtm
74t7kcdgkr,c8-20,0.012298990627330808,0.005372313820576819,0.005791871442213246,0.006241023368036691,cgtnjyggtm
74t7kcdgkr,c8-21,0.013428236390996759,0.20855013768185635,0.20860122668322265,0.2084675396173918,cgtnjyggtm
74t7kcdgkr,c8-22,0.013655544458165204,0.18768269328038878,0.1877488204885684,0.18761806119146832,cgtnjyggtm
74t7kcdgkr,c8-23,0.013692313948599816,0.14928793567895104,0.14941436616044373,0.14922014243553638,cgtnjyggtm
74t7kcdgkr,c8-24,0.013579247810512706,0.18466827259285593,0.18480065236384707,0.18461585820943782,cgtnjyggtm
74t7kcdgkr,c8-25,0.011432885674341583,0.17535566881344458,0.17533289319487824,0.175082716122206,cgtnjyggtm
74t7kcdgkr,c8-26,0.012258240381469254,0.24014891225112128,0.2403801500634407,0.24041418153024702,cgtnjyggtm
74t7kcdgkr,c8-27,0.011736148230659106,0.15568407045253138,0.15597178285920044,0.1560152482634662,cgtnjyggtm
74t7kcdgkr,c8-28,0.012714834126943667,0.19881178513494005,0.1990937402366007,0.1992156194949756,cgtnjyggtm
74t7kcdgkr,c8-29,0.01275651278169111,0.16003013273867817,0.16032327645896224,0.1604048470007224,cgtnjyggtm
74t7kcdgkr,c8-3,0.01153384952170109,0.031525874805227276,0.03188085773230364,0.03198625882983098,cgtnjyggtm
74t7kcdgkr,c8-30,0.012516347672259365,0.1861857279490596,0.1864596371843334,0.18652198085033161,cgtnjyggtm
74t7kcdgkr,c8-32,0.011228993956882177,0.05626155919731718,0.05622404067459621,0.056362545696604205,cgtnjyggtm
74t7kcdgkr,c8-33,0.011367946570508948,0.07932363914310075,0.0792698217368627,0.07970772610243045,cgtnjyggtm
74t7kcdgkr,c8-34,0.011349713692839422,0.008900106836992206,0.008874379403293891,0.008899895062589674,cgtnjyggtm
74t7kcdgkr,c8-35,0.011624288518848605,0.1373709436288284,0.13730695738570858,0.13741119118558012,cgtnjyggtm
74t7kcdgkr,c8-36,0.012013253247737655,0.15200265818664527,0.15192458801344108,0.1520029324248741,cgtnjyggtm
74t7kcdgkr,c8-37,0.011709592615888356,0.04255652341223562,0.04250442770482127,0.04269432311863852,cgtnjyggtm
74t7kcdgkr,c8-38,0.012113433246390302,0.09763455612911896,0.09771772042383907,0.09769204615190892,cgtnjyggtm
74t7kcdgkr,c8-39,0.012019176485354223,0.20904579779807084,0.2089951839317562,0.20923002027075158,cgtnjyggtm
74t7kcdgkr,c8-4,0.012541809390631578,0.1462997044071215,0.14606150516130292,0.14651750351115755,cgtnjyggtm
74t7kcdgkr,c8-40,0.011924263987798162,0.11209274738416691,0.1121375289900821,0.11213331976819649,cgtnjyggtm
74t7kcdgkr,c8-41,0.011508703464807318,0.14304790054285618,0.1431189249234928,0.14301911156156938,cgtnjyggtm
74t7kcdgkr,c8-42,0.012235954861727835,0.10219158327994247,0.10227274026609347,0.10242720073839823,cgtnjyggtm
74t7kcdgkr,c8-43,0.011097986809961682,0.0006877698273817531,0.0006664419168042191,0.0008402933958041555,cgtnjyggtm
74t7kcdgkr,c8-5,0.011908442640467193,0.13525729962386746,0.13547246756737316,0.13585886387815924,cgtnjyggtm
74t7kcdgkr,c8-6,0.012715698513058916,0.15352055027292472,0.15356817176817728,0.15390218878878412,cgtnjyggtm
74t7kcdgkr,c8-6t,0.011917575921120832,0.1387055510736113,0.13885338142191267,0.13860652004784113,cgtnjyggtm
74t7kcdgkr,c8-7,0.011115670726871824,0.0944962217227817,0.09473227119411066,0.09498438041300063,cgtnjyggtm
74t7kcdgkr,c8-8,0.011121562874249752,0.05655118948244461,0.05685725178998054,0.056765276697114064,cgtnjyggtm
74t7kcdgkr,c8-8t,0.011735873987488434,0.06935695333124665,0.06938486629173331,0.0692356675000709,cgtnjyggtm
74t7kcdgkr,c8-9,0.010959017118872353,0.046727051686050985,0.04706861245896359,0.04682347793048543,cgtnjyggtm
74t7kcdgkr,c8-9t,0.011141149655007569,0.015479649075315039,0.015619449697816675,0.015607945060025956,cgtnjyggtm
w68dtmpfyf,q16-1,0.00210333738836865,0.048505557988235706,0.049140040681645236,0.04897375159603614,cgtnjyggtm
w68dtmpfyf,q16-10,0.005146883230751263,0.011411004339743458,0.011749539236146533,0.011774948579960523,cgtnjyggtm
w68dtmpfyf,q16-11,0.0054003699157729014,0.0939188507943532,0.09341102419792705,0.09332846697697099,cgtnjyggtm
w68dtmpfyf,q16-12,0.005213132155426236,0.024059326749424455,0.023484631043370095,0.023377647247437114,cgtnjyggtm
w68dtmpfyf,q16-13,0.0022626999225917113,0.21248160541927313,0.21220925885201555,0.21229549532452907,cgtnjyggtm
w68dtmpfyf,q16-14,0.002336256237366315,0.14711979477867987,0.14677869591490592,0.1467102001674378,cgtnjyggtm
w68dtmpfyf,q16-15,0.00232191164618164,0.13828236618855452,0.1377990655680996,0.13792193187216062,cgtnjyggtm
w68dtmpfyf,q16-16,0.0023292859103553097,0.16670323065349998,0.16645388819628035,0.1664140880343863,cgtnjyggtm
w68dtmpfyf,q16-17,0.0024191089269289625,0.08160554292848321,0.08133756815243869,0.08124883647268502,cgtnjyggtm
w68dtmpfyf,q16-18,0.002382890366424546,0.1320856917992753,0.13184550743526505,0.1318127970320235,cgtnjyggtm
w68dtmpfyf,q16-19,0.0020580425293111547,0.28527064124823176,0.2849034114830269,0.28481238632894906,cgtnjyggtm
w68dtmpfyf,q16-2,0.00206671540227657,0.01746802136705262,0.017899596407082816,0.01796549344068629,cgtnjyggtm
w68dtmpfyf,q16-20,0.002143988208329194,0.09574598343563878,0.09533189444758841,0.09529199240063503,cgtnjyggtm
w68dtmpfyf,q16-21,0.00201396988729236,0.2800128910919697,0.2793577607559809,0.27913646759527605,cgtnjyggtm
w68dtmpfyf,q16-22,0.002205627100639913,0.20502009088948708,0.20471754498649422,0.20469291477336704,cgtnjyggtm
w68dtmpfyf,q16-23,0.0020489483184490736,0.1588533447890098,0.15831357857421366,0.15819896296895883,cgtnjyggtm
w68dtmpfyf,q16-24,0.0021429241229614167,0.14962835720209072,0.1492466807023539,0.14918756684398352,cgtnjyggtm
w68dtmpfyf,q16-25,0.0017422040492502202,0.12095162961458543,0.12056000900878253,0.12071800406499612,cgtnjyggtm
w68dtmpfyf,q16-26,0.005045180322984765,0.12629772341836248,0.12573672454320345,0.125784019533935,cgtnjyggtm
w68dtmpfyf,q16-27,0.0021912172413415384,0.049314100806889055,0.048973413460739496,0.04894848632337113,cgtnjyggtm
w68dtmpfyf,q16-28,0.005200831183581963,0.13125769866512857,0.13162560228065026,0.1315846016192988,cgtnjyggtm
w68dtmpfyf,q16-29,0.0021460428045365393,0.030730059542922593,0.03054736807473563,0.030419501795393912,cgtnjyggtm
w68dtmpfyf,q16-3,0.0001099808661836131,0.14249688440214286,0.1418646798219599,0.14187326687801327,cgtnjyggtm
w68dtmpfyf,q16-30,0.002127896963402452,0.0008181236146136281,0.0009306203673067142,0.0009114031627983519,cgtnjyggtm
w68dtmpfyf,q16-31,0.002217780827093836,0.04999300755719807,0.04985564312823546,0.04983995356973189,cgtnjyggtm
w68dtmpfyf,q16-32,0.005019109653781032,0.06960328305327065,0.06996077186934192,0.0698750383336918,cgtnjyggtm
w68dtmpfyf,q16-33,0.004993756826502508,0.06093487914754062,0.061245094400800414,0.06121319040833095,cgtnjyggtm
w68dtmpfyf,q16-34,0.0015426564321245947,0.06477731419403533,0.06505148766931573,0.06515609849591963,cgtnjyggtm
w68dtmpfyf,q16-35,0.001784302059924664,0.0169659421989263,0.017283110382984787,0.017268757417258498,cgtnjyggtm
w68dtmpfyf,q16-36,0.004036482452486765,0.014996558732977758,0.014703224589575521,0.014706835695277467,cgtnjyggtm
w68dtmpfyf,q16-37,0.00198974041492399,0.03409549128113032,0.03423577930751742,0.03411402342277048,cgtnjyggtm
w68dtmpfyf,q16-38,0.0020245206161186697,0.10793813746400018,0.10752957377707908,0.10756464922301676,cgtnjyggtm
w68dtmpfyf,q16-39,0.0020963265085162737,0.10051712829600395,0.10018202930487587,0.10024303996259483,cgtnjyggtm
w68dtmpfyf,q16-4,0.002118668418086561,0.16813047263792258,0.16731036386852144,0.16715541254254185,cgtnjyggtm
w68dtmpfyf,q16-40,0.0020414503802715597,0.11507168251584447,0.1147376976182245,0.11461329306995995,cgtnjyggtm
w68dtmpfyf,q16-41,0.002266601270290563,0.06733412638682496,0.06713840570914836,0.06707299404611744,cgtnjyggtm
w68dtmpfyf,q16-42,0.005506945554691445,0.0309547154711683,0.03056505851261536,0.03068380953908341,cgtnjyggtm
w68dtmpfyf,q16-43,0.0005693240859646364,0.02794445446938044,0.027577707464299855,0.027686128491382408,cgtnjyggtm
w68dtmpfyf,q16-5,0.002129224907721655,0.08265732317046205,0.08235746084794564,0.08241256907222827,cgtnjyggtm
w68dtmpfyf,q16-6,0.002086850010076384,0.2570663807016049,0.25671736453292865,0.2566894916199329,cgtnjyggtm
w68dtmpfyf,q16-7,0.005414946666754299,0.0748244728731601,0.07517875596036704,0.07516054680485604,cgtnjyggtm
w68dtmpfyf,q16-8,0.00541963213917951,0.023494275681445312,0.02314785160360274,0.022916810864438992,cgtnjyggtm
w68dtmpfyf,q16-9,0.005514488239698979,0.01452905495566293,0.014816097452088258,0.014977249951909221,cgtnjyggtm
xcmzfsbd9t,c24-10,0.0011863159984186902,0.00769405519761298,0.007980576235381951,0.007948726375521699,cgtnjyggtm
xcmzfsbd9t,c24-10t,0.004649587001743651,0.26533442382053757,0.26516494972502147,0.26525519772205414,cgtnjyggtm
xcmzfsbd9t,c24-11,0.001686724603254074,0.0012804440829680206,0.0015644546480763646,0.0014741746093774428,cgtnjyggtm
xcmzfsbd9t,c24-11t,0.0018322365786416343,0.15965274714461983,0.15997256258751855,0.15993293928906663,cgtnjyggtm
xcmzfsbd9t,c24-12,0.004469324165737961,0.1881112587302212,0.18802741498271708,0.18808597419702466,cgtnjyggtm
xcmzfsbd9t,c24-12t,0.0018239618923441827,0.06475452659535648,0.0650318850506291,0.06460937375975286,cgtnjyggtm
xcmzfsbd9t,c24-13,0.0019031919035450405,0.02586950264267131,0.025862471211600912,0.026097456303106833,cgtnjyggtm
xcmzfsbd9t,c24-14,0.001868348595899328,0.12401983430342411,0.12366559957048284,0.12367508094685166,cgtnjyggtm
xcmzfsbd9t,c24-15,0.0008416937543715623,0.10505016428622123,0.10484764608657388,0.10473603350535077,cgtnjyggtm
xcmzfsbd9t,c24-16,0.0017945292990301411,0.07152737129512951,0.07158885206305318,0.0712952836693345,cgtnjyggtm
xcmzfsbd9t,c24-17,0.002191224370102405,0.016274226294541352,0.01631184855975668,0.01590684875346031,cgtnjyggtm
xcmzfsbd9t,c24-18,0.001807878072036415,0.061582208202054456,0.06221384289378439,0.06182660681195017,cgtnjyggtm
xcmzfsbd9t,c24-2,0.00457978411082805,0.023111398731643695,0.022740365151499384,0.02285549521279085,cgtnjyggtm
xcmzfsbd9t,c24-20,0.0012001337159462885,0.22551755004603974,0.22565028041645882,0.2255050131621517,cgtnjyggtm
xcmzfsbd9t,c24-21,0.0011147981936256491,0.3126524930570088,0.3130580677293393,0.3129280244235962,cgtnjyggtm
xcmzfsbd9t,c24-24,0.00119880443967241,0.1493336326744737,0.1491021471233458,0.149256142230434,cgtnjyggtm
xcmzfsbd9t,c24-25,0.0011039761262688847,0.1306043052435667,0.1304502819159091,0.13043017419432346,cgtnjyggtm
xcmzfsbd9t,c24-26,0.0051053711633976765,0.05624795141457737,0.055952956288023825,0.05596504502062679,cgtnjyggtm
xcmzfsbd9t,c24-27,0.004777029281036195,0.10536472495746886,0.1051665374538797,0.10520325077092083,cgtnjyggtm
xcmzfsbd9t,c24-28,0.004578457263200277,0.15853122491641078,0.15825612493560637,0.15834100806211326,cgtnjyggtm
xcmzfsbd9t,c24-29,0.0018151554179753108,0.13319872161490615,0.1328911065502463,0.1329230977321182,cgtnjyggtm
xcmzfsbd9t,c24-3,0.0015377221875140115,0.19006443980662657,0.19050261455110692,0.19047578975565155,cgtnjyggtm
xcmzfsbd9t,c24-30,0.0018307422844671066,0.04837123995190037,0.048363670737081296,0.04851490814454341,cgtnjyggtm
xcmzfsbd9t,c24-31,0.0021658542280860505,0.0499564356316758,0.04985338834916605,0.049900109368516486,cgtnjyggtm
xcmzfsbd9t,c24-32,0.004081752210838574,0.07652409651693969,0.07625064598515122,0.07632662574729164,cgtnjyggtm
xcmzfsbd9t,c24-33,0.004033933948300307,0.11267415620634594,0.11243406987635506,0.11252817115278282,cgtnjyggtm
xcmzfsbd9t,c24-34,0.003918413767720306,0.22705023188620557,0.22671908186256493,0.2268212064441769,cgtnjyggtm
xcmzfsbd9t,c24-35,0.001154318329753078,0.054242685959619064,0.05466983148054416,0.054153821884846264,cgtnjyggtm
xcmzfsbd9t,c24-36,0.0010963852333883703,0.11547720448264316,0.11601377056093072,0.11514482556408802,cgtnjyggtm
xcmzfsbd9t,c24-37,0.0016616254910583356,0.06338666172353087,0.06289143664696077,0.06346931969105181,cgtnjyggtm
xcmzfsbd9t,c24-39,0.004814764951684815,0.03846326367607512,0.038183883398873415,0.03823476193439085,cgtnjyggtm
xcmzfsbd9t,c24-40,0.005339646071579145,0.012508254949818234,0.012828141992242775,0.012731084059340224,cgtnjyggtm
xcmzfsbd9t,c24-41,0.004886508729913175,0.016889633339185552,0.017110397666113532,0.01704442186690742,cgtnjyggtm
xcmzfsbd9t,c24-42,0.0011704881044899596,0.006364072984753864,0.006703717963610739,0.006474056799155164,cgtnjyggtm
xcmzfsbd9t,c24-43,0.0012220088569258798,0.0018698246129063177,0.0016240379960246597,0.001610711898948292,cgtnjyggtm
xcmzfsbd9t,c24-44,0.005587661235801864,0.10050551770702015,0.1002974320744828,0.1003744447427654,cgtnjyggtm
xcmzfsbd9t,c24-45,0.0016700649022421837,0.018362382990455315,0.018144006615120997,0.018172950208178384,cgtnjyggtm
xcmzfsbd9t,c24-46,0.004464437987673547,0.13190634968869502,0.13164860058316352,0.1317100680348095,cgtnjyggtm
xcmzfsbd9t,c24-47,0.0031450798925726723,0.1825898571088583,0.18227209624270788,0.18247657642418783,cgtnjyggtm
xcmzfsbd9t,c24-48,0.0012884523818618016,0.007216481413900185,0.007154312316527413,0.00711811973521554,cgtnjyggtm
xcmzfsbd9t,c24-49,0.002948962207260374,0.16139319317501508,0.16124268302243833,0.16121996007479103,cgtnjyggtm
xcmzfsbd9t,c24-5,0.005325340608040538,0.12539499989473318,0.12512102775721845,0.1252100877123432,cgtnjyggtm
xcmzfsbd9t,c24-50,0.005137460408560855,0.10180164270282716,0.10175039727206171,0.10176949428589312,cgtnjyggtm
xcmzfsbd9t,c24-51,0.005605004175523368,0.0225221683567155,0.02242306689562024,0.022289290505008844,cgtnjyggtm
xcmzfsbd9t,c24-52,0.004715231600520895,0.060029902109805966,0.05995392022032975,0.05986675611191451,cgtnjyggtm
xcmzfsbd9t,c24-53,0.004355764085880289,0.07296089292327626,0.07300419110738211,0.07287900627981671,cgtnjyggtm
xcmzfsbd9t,c24-54,0.004898178601365414,0.12669125815550844,0.12641848082069315,0.1265195306272306,cgtnjyggtm
xcmzfsbd9t,c24-55,0.00477952540767846,0.05399305090607926,0.05364822195573497,0.05368360543211132,cgtnjyggtm
xcmzfsbd9t,c24-56,0.004469395930746002,0.03529477536797905,0.03496953916069482,0.035020219913014634,cgtnjyggtm
xcmzfsbd9t,c24-57,0.004472825587439165,0.12639679166046086,0.12615493339633602,0.12619469011070925,cgtnjyggtm
xcmzfsbd9t,c24-58,0.004189588259379891,0.1576845051303967,0.15741426576939593,0.1575190233533314,cgtnjyggtm
xcmzfsbd9t,c24-59,0.0044423884615043,0.15742443389399483,0.15715713850924318,0.15721780692883777,cgtnjyggtm
xcmzfsbd9t,c24-6,0.0012041195796683463,0.005376390357960629,0.004853591201840067,0.004805193082709059,cgtnjyggtm
xcmzfsbd9t,c24-6t,0.004348815434414388,0.10772304436660489,0.10749042755027657,0.1074996326221692,cgtnjyggtm
xcmzfsbd9t,c24-7,0.003814755779249618,0.19042464056106403,0.1902506016832577,0.19039093918374728,cgtnjyggtm
xcmzfsbd9t,c24-8,0.004426242708773807,0.020833601792172394,0.02061633718229045,0.02082299299719456,cgtnjyggtm
xcmzfsbd9t,c24-8t,0.00473025791973646,0.178301785429895,0.1780855163898726,0.17804162688290856,cgtnjyggtm
xcmzfsbd9t,c24-9,0.004390470505997066,0.10805488494028133,0.10781326750359427,0.10780165579762646,cgtnjyggtm
xcmzfsbd9t,c24-9t,0.004805262917136076,0.1091718443262856,0.10907874898211978,0.1091176508937277,cgtnjyggtm
yfxyg8jm46,c16-1,0.001333190051367574,0.12997408279937972,0.13021520561198507,0.1300942671830098,cgtnjyggtm
yfxyg8jm46,c16-10,0.0007706212497493067,0.15229381937890976,0.15269514828425698,0.1525804559865813,cgtnjyggtm
yfxyg8jm46,c16-11,0.002166395802662431,0.18750770727141391,0.1881311902434273,0.18798803116904214,cgtnjyggtm
yfxyg8jm46,c16-12,0.022299417325103484,0.12015199849419987,0.12070567254817614,0.12071113794077817,cgtnjyggtm
yfxyg8jm46,c16-13,0.008995646485138634,0.22752900080798233,0.22724457240101514,0.22703606193679746,cgtnjyggtm
yfxyg8jm46,c16-14,0.0068575750232046755,0.11187092319530884,0.11151117236050535,0.11140227907839678,cgtnjyggtm
yfxyg8jm46,c16-15,0.005225826652210762,0.08861240051450707,0.0885748139103245,0.08853489625985307,cgtnjyggtm
yfxyg8jm46,c16-16,0.00849865213319441,0.2362541302734739,0.23609524608013416,0.23584691120631418,cgtnjyggtm
yfxyg8jm46,c16-17,0.00045610654626712324,0.08259877442100674,0.08229324049507127,0.0821650615465848,cgtnjyggtm
yfxyg8jm46,c16-18,0.006215289829920167,0.20404848192399402,0.20408014443196337,0.20397147063697824,cgtnjyggtm
yfxyg8jm46,c16-19,0.0006165181777382258,0.25117699204034427,0.2511271346601419,0.2509185667106532,cgtnjyggtm
yfxyg8jm46,c16-2,0.001555757707006649,0.06649695694849014,0.06680412770039108,0.06672809594918679,cgtnjyggtm
yfxyg8jm46,c16-20,0.007791446598322356,0.1785126562226611,0.1786845824081959,0.17837499824188904,cgtnjyggtm
yfxyg8jm46,c16-21,0.0005945783984058357,0.19826358612967138,0.19849935856790896,0.19801423781671554,cgtnjyggtm
yfxyg8jm46,c16-22,0.009876086372446581,0.16054320108531928,0.16043853197396388,0.16027744878252423,cgtnjyggtm
yfxyg8jm46,c16-23,0.001833858142351777,0.15546186063843753,0.15522062864247443,0.15519866395019175,cgtnjyggtm
yfxyg8jm46,c16-24,0.0001805836137405774,0.19399855483652204,0.19391575813996315,0.19382271392616524,cgtnjyggtm
yfxyg8jm46,c16-25,0.012978898799734942,0.2637155681359821,0.26423663734648023,0.2638618665143637,cgtnjyggtm
yfxyg8jm46,c16-26,0.011965081831900709,0.2035173861274116,0.2037567222330867,0.20338239038682845,cgtnjyggtm
yfxyg8jm46,c16-27,0.0030472133233397434,0.19243783311899998,0.1928735309878488,0.1923233326495402,cgtnjyggtm
yfxyg8jm46,c16-28,0.003019574977217876,0.13710702249875073,0.1367743599939507,0.13674941127526577,cgtnjyggtm
yfxyg8jm46,c16-29,0.0001272037495045326,0.13500856016456353,0.13450603878885414,0.1344671924696841,cgtnjyggtm
yfxyg8jm46,c16-3,0.001504801672236123,0.18907255125254332,0.1893024118554954,0.18920444977973747,cgtnjyggtm
yfxyg8jm46,c16-30,0.002500424147590376,0.13032445966309175,0.13033082520368966,0.13026069135188492,cgtnjyggtm
yfxyg8jm46,c16-32,0.0013011674379046787,0.07375205831409108,0.07385770170913533,0.07381945666610237,cgtnjyggtm
yfxyg8jm46,c16-33,0.0013104554016880896,0.13569333851119453,0.13585742938061943,0.1357741744001407,cgtnjyggtm
yfxyg8jm46,c16-34,0.0013013749781910445,0.10421162287738747,0.10432075610128136,0.10424352606160679,cgtnjyggtm
yfxyg8jm46,c16-35,0.00604451380828046,0.11896050450593527,0.11922615808425675,0.1192656852638499,cgtnjyggtm
yfxyg8jm46,c16-36,0.0061465235642477745,0.057384548441621254,0.05776317380757103,0.057766478654149245,cgtnjyggtm
yfxyg8jm46,c16-37,0.006048883634493512,0.005821514175497169,0.0060763488822293,0.006136067973244326,cgtnjyggtm
yfxyg8jm46,c16-38,0.008966386302440553,0.03378548446479228,0.03349815928834891,0.033457290214612204,cgtnjyggtm
yfxyg8jm46,c16-39,0.006082538531840752,0.14039792825042183,0.1409895848009869,0.14095671753349734,cgtnjyggtm
yfxyg8jm46,c16-4,0.001542235940140741,0.18816113996492104,0.1885347137330856,0.18860461223195263,cgtnjyggtm
yfxyg8jm46,c16-40,0.008211269684569833,0.1299552166873225,0.13020921181738324,0.13020193217512732,cgtnjyggtm
yfxyg8jm46,c16-41,0.005469320222477323,0.2069469914483308,0.20706218743905205,0.2069922494754372,cgtnjyggtm
yfxyg8jm46,c16-42,0.008887777875955656,0.061279722972508846,0.06147885006895446,0.061573225569322744,cgtnjyggtm
yfxyg8jm46,c16-43,0.005848057232109006,0.09893204490542393,0.09909009786638698,0.09906533467930193,cgtnjyggtm
yfxyg8jm46,c16-5,0.010400796278363263,0.13604833834249425,0.13635025670839504,0.13615347626574717,cgtnjyggtm
yfxyg8jm46,c16-6,0.004645727531913245,0.19669025609895213,0.19742301929297007,0.19710658739630105,cgtnjyggtm
yfxyg8jm46,c16-7,0.0013044997072407902,0.10035935492650577,0.10019720641749211,0.10027519370985723,cgtnjyggtm
yfxyg8jm46,c16-8,0.001315343282960509,0.08756643621775563,0.08771498109386251,0.08730593840051519,cgtnjyggtm
yfxyg8jm46,c16-9,0.0012921115832757566,0.14980563546920098,0.1496835672859625,0.14959134598503285,cgtnjyggtm
ykhs7s2dck,q8-1,0.03132187977362056,0.077799401129862,0.07812292090407807,0.07777903482223956,cgtnjyggtm
ykhs7s2dck,q8-10,0.01254408100983392,0.20442395529714777,0.20468989689900155,0.20402673238585517,cgtnjyggtm
ykhs7s2dck,q8-11,0.01642954639593115,0.205984066220786,0.20613732030692683,0.20545354888342113,cgtnjyggtm
ykhs7s2dck,q8-12,0.01567510653677691,0.22790779027497574,0.22811825422568255,0.22765167928185842,cgtnjyggtm
ykhs7s2dck,q8-13,0.001835716403432709,0.10879142431349649,0.10865019887154122,0.10857803145024919,cgtnjyggtm
ykhs7s2dck,q8-14,0.007053138368658425,0.10733847803437734,0.10712131197986381,0.10759889175887279,cgtnjyggtm
ykhs7s2dck,q8-15,0.007048697391105121,0.0507470287551448,0.05104793839170436,0.05028959280278068,cgtnjyggtm
ykhs7s2dck,q8-16,0.0035513536443959434,0.028142974200667317,0.028219358459938178,0.02821589881897054,cgtnjyggtm
ykhs7s2dck,q8-18,0.0009091587710497729,0.1591352525511306,0.15887547302729588,0.15909580103937704,cgtnjyggtm
ykhs7s2dck,q8-19,0.011713857144809202,0.0013998651721768625,0.001587685449759618,0.0017170086645669556,cgtnjyggtm
ykhs7s2dck,q8-2,0.013599021673685424,0.13274245543773328,0.13312591227544915,0.1325820805793872,cgtnjyggtm
ykhs7s2dck,q8-20,0.004930115882995983,0.11256818756817244,0.11298647142922119,0.11269759651737024,cgtnjyggtm
ykhs7s2dck,q8-21,0.00764606078541911,0.10815942097763359,0.10840449429133006,0.1083123078498412,cgtnjyggtm
ykhs7s2dck,q8-22,0.0018698050010080866,0.053464540301465045,0.05325957011288768,0.05305890267136579,cgtnjyggtm
ykhs7s2dck,q8-23,0.0024893444593303174,0.005539470993093552,0.005917492043545003,0.0057416610399180215,cgtnjyggtm
ykhs7s2dck,q8-24,0.006497445819651066,0.04235936583530902,0.0427094518607261,0.04263598701468011,cgtnjyggtm
ykhs7s2dck,q8-27,0.003903498462467219,0.2589308603850655,0.2590574864101157,0.2584705118263312,cgtnjyggtm
ykhs7s2dck,q8-28,0.01791051757780596,0.19711554111255228,0.1975073292430526,0.19714396127176798,cgtnjyggtm
ykhs7s2dck,q8-29,0.01779532781766857,0.1901588522967481,0.19044740325740578,0.18984968668849195,cgtnjyggtm
ykhs7s2dck,q8-3,0.006815372883237214,0.19647388924758957,0.19708395077977234,0.1965170725675376,cgtnjyggtm
ykhs7s2dck,q8-30,0.017698902719538636,0.2500194103016723,0.2503743636048518,0.2499435557577859,cgtnjyggtm
ykhs7s2dck,q8-31,0.009491354212197826,0.10959188085119552,0.1100629611711246,0.10963085854398467,cgtnjyggtm
ykhs7s2dck,q8-32,0.0003212739605329075,0.05726763738508675,0.05783417856705072,0.05734853616124224,cgtnjyggtm
ykhs7s2dck,q8-33,0.006265195228426951,0.09651653252372909,0.09676481985347267,0.09637027861629312,cgtnjyggtm
ykhs7s2dck,q8-34,0.012385424455316846,0.1052839485823913,0.105575596909814,0.10525691025587515,cgtnjyggtm
ykhs7s2dck,q8-35,0.0062223593733929375,0.06426397031593777,0.06439635625023363,0.06430496337968476,cgtnjyggtm
ykhs7s2dck,q8-36,0.00585363711102863,0.1756624905073963,0.17622754899978912,0.1760038795124854,cgtnjyggtm
ykhs7s2dck,q8-37,0.0006103660957525954,0.06312461231519666,0.06312345844090714,0.06309927232597594,cgtnjyggtm
ykhs7s2dck,q8-38,0.00224313029226634,0.28565505964299415,0.285795133303371,0.28559468859232834,cgtnjyggtm
ykhs7s2dck,q8-39,0.01609122905653727,0.1363444945167279,0.13662310445583578,0.13642508827567426,cgtnjyggtm
