method,specimen_id,dataset_id,normalized_rgb_l1,ssim_11x11_gaussian,psnr_db,measured_point_mae,measured_point_maximum_absolute_error,source_sha256,reconstruction_sha256
nearest,c24-52,xcmzfsbd9t,0.009098053581985236,0.9466051223673215,27.283691297319844,0.0,0.0,978ad3799f5cae30c373b05c10106a8907afca2ea68e46592002278b7401ee41,18a075d924149916feaf03b8216fa7f2339e069a265f30ea1abe5f02d79b9a34
nearest,c24-53,xcmzfsbd9t,0.008716792120372345,0.949416308173808,29.43359757894647,0.0,0.0,c322d0d9d5ae029af0932a1ece8b41dbdcc896e968bf56286604a2a51290edc8,8efe97fc3c3b16b834891026d8bb4d2c59a424573ac689a3cb6af939ce919bc9
nearest,c24-54,xcmzfsbd9t,0.007404640458227472,0.9608749447693478,30.800851082043287,0.0,0.0,0201b6fbbc1fd313e53d4c5dfdeac001ceae0bcbfe0a5d3b0863216b67258d83,86c6d83942e851a03e10d9b5f72da4e62aa9decda39df38caf575d07e046c01e
nearest,c24-55,xcmzfsbd9t,0.012820534038431284,0.8810474089971753,27.724922588174927,0.0,0.0,40d568f0e88006ca40d5f65144a601d814378793e902d0a203843578da3a0028,92cd73aedc155b5a60e70db387895bf5dee4fb3420c04884ab5d1eae58395f7c
nearest,c24-56,xcmzfsbd9t,0.01190735748451852,0.8808722672456389,30.07205617534988,0.0,0.0,774f19fd23db593b3cf94bda554fe74eea79a3b8aaefc9ccd54ec9ae089e7935,af6fb49776291ee496c01aa486f1f67956bcba887fe1cc35e66cd35c316149af
nearest,c24-57,xcmzfsbd9t,0.011949105949299894,0.8778360772446138,30.2369766967051,0.0,0.0,74f0dfb46fe77230a4f29178f724d60d62a53aeafc9b0b62825cbfbfba1caabc,ff1162cebb5a2325bdb4682af2dd0c738ea28e9d2fbe66a3cb6fdba0344c1ed4
nearest,c24-58,xcmzfsbd9t,0.01228785465902667,0.8779623208569705,29.494366519735692,0.0,0.0,9b70b3ee4c06329ba4cc6e2aba1bacc259956839637f9883c683c48748488a7e,ad6a2950571f3ecb25ea5e0220e7c8b9051b17be72f7c4b68e136c18c22fca49
nearest,c24-59,xcmzfsbd9t,0.012405824959576827,0.8687230089381197,29.88284792556883,0.0,0.0,2e4146df1158cab0d62487d0041c13fe5b0f78fc11250349ec53f9fc28b1397b,9eb07dcc7085e718e17d611846a5fa9bc0a8fd6f84027c29f621c547a7bef0c7
bilinear,c24-2,xcmzfsbd9t,0.009094465260289055,0.9609355170800463,29.25779814565352,0.0,0.0,ab0e987ad2bb3289b020d4db6b0d2189d115fbaf02e3a591affc1aa68e824b47,552f5ce24803cf77cc18ff41447e18b7da71858f31fe8d2717569a6b1c214a90
bilinear,c24-3,xcmzfsbd9t,0.009592553625359056,0.9538418560879008,28.00550127179364,0.0,0.0,ef43ef26e63b79f08a14f273e494bfbc8714898549007b53adede5724066d4e0,e9a900979f7ad5d036caa13a218418dd383fca8479f82d62b6aca11cd3c4e553
bilinear,c24-5,xcmzfsbd9t,0.007652450468527125,0.968517717282441,30.070101128193294,0.0,0.0,ab972e1b68dcf4b0ad48e1ef108fcca7095c7f2283efa9b63206cfb4b274b153,e89b4655dc0d44e209d320e697c92478d08a23f007533f08b4cca6ac7a193964
bilinear,c24-6,xcmzfsbd9t,0.009192923403896255,0.9562211643891887,28.23963605893343,0.0,0.0,0edf4c76d9e2f4520f70e2df406b749665bf3c0e94262854305cf9133eb5314e,a267d85b5ca0b095cf3eb6823bd309b778d9c243a92272e7a2dfad2c986efff3
bilinear,c24-6t,xcmzfsbd9t,0.005909068510724801,0.9689238266657417,32.37456150396206,0.0,0.0,05a80704acfd2780b666aa36bdd01261d29a7024311c83ebf49317c2dbd3d232,6100ee9cbc6afaa2fd635cd4d6e9ce19a1521dc689fac61a38f7573fd279dc90
bilinear,c24-7,xcmzfsbd9t,0.011648068903858099,0.9374118966906287,27.68358141346576,0.0,0.0,09a3799197167571997e7e673839e335787d035e9ec971f4944330b8cd0441b0,cde2aba2fbbd249ec5207fed0c13a0c1a4d4f7d48085aafae9cde6de46582b35
bilinear,c24-8,xcmzfsbd9t,0.009172871608325427,0.9600658817213622,29.313011219431257,0.0,0.0,fbb976a2d72735f36e1c24476294ff9237ad3fed744d797e9fa41d696ea94589,b0b1114bee3f2321fde1ad9daa1fa8eaca9822d9e2aabf56ac7199a2963e45e6
bilinear,c24-8t,xcmzfsbd9t,0.005597704840077952,0.9716874753328221,32.656588471769766,0.0,0.0,889050a620f922c996298fcb6a638da7e073b958ad3f297bf07a3a24c28291b5,7efcf1700e5f075072431be0efcd78538a76c06adb4d52efd872907a06ad29a5
bilinear,c24-9,xcmzfsbd9t,0.010118347590067047,0.9512902832192686,27.64696399550366,0.0,0.0,e53b322f16399e1e8fa34841fab10a8108430c3edce7727a51fe40e5db7856a5,6c62862a4605f4b1dd7077c6d22fd471c70fecc62574047b4bc83a94da1059a1
bilinear,c24-9t,xcmzfsbd9t,0.005698504540109629,0.9719007926385937,31.85006390223867,0.0,0.0,41a1043983dafcb0db32d3371e5df2e5b35b3e108f4c56f6ac54c430c6478958,1d1713dce4e88050c67b4fb3d4e040652018db8cb6506f3c143569ef3a9ba186
bilinear,c24-10,xcmzfsbd9t,0.010102229658225133,0.9407322332833323,27.14221656844841,0.0,0.0,8d76d5e32676bdbdda87320c8c734aec0e74881530bd86b8ea8ced7236f92a2a,24a4cd5dea5000916486d60447d561d4c165eb9b0c5feea6b4320ea5e6d490c1
bilinear,c24-10t,xcmzfsbd9t,0.0055248159856681805,0.9730678863328183,32.14726303106039,0.0,0.0,b6c0fec542bf003a8b7b19d8f1339b96dea2d5ffdc4f362462439b7d8253215d,28dcc191d7359770c9165299b3b741913a495fdbf57a1f3a458aad47faabcdf2
bilinear,c24-11,xcmzfsbd9t,0.0073714706906082995,0.9672549192074807,29.32821789285223,0.0,0.0,2015c76a7e43b7176800f0767e5aaf976db996c8c74bd0cda7eead4fd62b97e4,6869ef8490e9f66a7e9393d90127e2f5732a5e8e26b193c75e7219d973aa9598
bilinear,c24-11t,xcmzfsbd9t,0.004306122844785787,0.9788725109060955,33.8011090561007,0.0,0.0,d82d4b7af898d4d12b6c58f2fac01509f51ecc720e136ebb7d071feef9b9ce3d,041eb7c8616959fab172c66c93493e39ec56f314a84e53d03a56db9ea34f4680
bilinear,c24-12,xcmzfsbd9t,0.008422163243995823,0.95865236805105,27.964309726361627,0.0,0.0,a23cd9149f870656fd3d1e10a9f12f2191ab9aa5198d7038c73495842e47a2c2,54326e27fc55897b9f8e0d5f2a83205f89e8364ee552438b1adfe6b94272552a
bilinear,c24-12t,xcmzfsbd9t,0.0067893347469771504,0.9634236709308871,32.416518653419224,0.0,0.0,2ad1a7c54326f9e91c6ae64120b5b4123fe386a864df83e217823597659424eb,be5e4fea8313490acd1d3d1279d45bef10b83351bdfbeb298b8d5339439d0dd2
bilinear,c24-13,xcmzfsbd9t,0.0074095420741681055,0.9596263467508468,29.882063202511418,0.0,0.0,a733e63b3fbe97f59545fa929fee20bfae01df425777fec94718c25fa8dd6083,1a609a056dc0e524fe46190b880e7523b0d2b58b603c040c2d5eb1a108ef56ed
bilinear,c24-14,xcmzfsbd9t,0.006298965577645375,0.973338620570016,30.953969714614303,0.0,0.0,0f026062e73e656b96ee132e77a0ba6ab4942fb1ee532c2f6127047608929247,248e05ae9f85ea50a19a264589c188c334eec0cd8d539f5e0f0456f7fa7ffe9c
bilinear,c24-15,xcmzfsbd9t,0.007762921153758259,0.9591907207633302,28.9559813656977,0.0,0.0,cf651e59d22692d431cb3673ba7bbc1d73e33ab36c0b4e30d059cad96e679544,9a30c4231c41e45f624e58831129434b0cef8d6fd6356436b558794a6caabed9
bilinear,c24-16,xcmzfsbd9t,0.00837730331508612,0.9525502379336208,27.650412139030024,0.0,0.0,baa082f87977c22bdbc1d0a72ab2f5be45ebd6892c912c847fbd73d7ea292a5d,6336921aa4990eb0aad0f089893e1590a1d5e2e46f277d86be83e5d521c6ce3e
bilinear,c24-17,xcmzfsbd9t,0.005566725588019173,0.9774223271076511,31.53076183598727,0.0,0.0,493378723a72666cdb1cc52b4042a9463e9cf29e0936600b365d379a28ba7341,164d79b3eb10941d9000852c18f678dc7296907482f069eda8f1301f434f5ded
bilinear,c24-18,xcmzfsbd9t,0.006784264943201593,0.9660532087477384,29.280886247696504,0.0,0.0,fd61fc33c25d77cdf30d0acaf18b684acc4648579e2ef993eb4b88edfa8f114d,d3f8c8dc8590ba3370c8f1edef6dbcf57cd154c449a394622e61f81e40763c14
bilinear,c24-20,xcmzfsbd9t,0.00563900093045688,0.9768489315217396,31.141139844856337,0.0,0.0,6af948a6547c68962309868eec4fd9121f057c01a3b4fbc6dde2b2fc685f7e10,6c114a2b0979192f9084ce28ce251acb1233a9cf67b9408b788280da4af0a8e2
bilinear,c24-21,xcmzfsbd9t,0.007614970185671543,0.9623786069405282,27.84952532348179,0.0,0.0,772ae1ef8c8fd164157ec357ed64ff9e23b2f28c819efefe193ee7f877b3cdb5,9126922535fe1ccc471c1a6e63c8744c31a5f0696cf714fb8f43d1fdc31c191e
bilinear,c24-24,xcmzfsbd9t,0.013793045005448519,0.9258051278739874,26.35778814756322,0.0,0.0,6fbad7d05ea218e2ca3c506b61f90d13b6db21ce76f9a7dbb95544f0b6f49bde,02ead229c0393fb04a8c9c7ded29b4f2e601137bf9ddb946805ba80b78fb833c
bilinear,c24-25,xcmzfsbd9t,0.01427436785185654,0.9153963567928837,26.26139242246117,0.0,0.0,fde916892e90a7b0c51644b7b6902c756864818b4a5c2785faf3a9a3f322320d,e4f65488088b01572114b490ec4ae9691c50505c837c9006ec831054e4f03a8d
bilinear,c24-26,xcmzfsbd9t,0.007554733803254972,0.9628146792580674,30.189579939590207,0.0,0.0,718c4d0f9d9888999dd7976dd192164126a150d7cb7576a2ed8804ef464a9fcf,3fd3ccbdfc8365d96a54049d373e6b384e14cf784c24936aded0b0950adca6ea
bilinear,c24-27,xcmzfsbd9t,0.006141587059412547,0.9749052896851582,32.228353108751804,0.0,0.0,b87e9779db553c6446d332effccf065611cac8441c882d258e7b0a1b9f08cad5,b41eb1e0ea923d540cc7fb6fa0ef26bad936c7410253bebd49e8e5984019bc6c
bilinear,c24-28,xcmzfsbd9t,0.005927879742584655,0.9762714704698902,31.981067991308247,0.0,0.0,619ad80b4237d58d388b26db716e5e322d0db9aa0060a0dbeffa4feb362b7599,c5809df9315654941202c710a0e88aba381a7d198f4f40cb70ea6ce7635959b1
bilinear,c24-29,xcmzfsbd9t,0.004770614022800753,0.9780751868640541,33.48374439322018,0.0,0.0,9d5d6095221bfa73766afc80705b728a87bbd783c19a4a086db07803ad6f51df,2e59a00b42d40431ee977392ba061712b113a279bc4c56ce57b80daff8d9701b
bilinear,c24-30,xcmzfsbd9t,0.00432235101609241,0.9834388449544118,33.76242746688508,0.0,0.0,5cc505aabf5b7704d17daf0d36e581bfa514b329dfe203b950550c77284ddcf3,61012e36b139c978229932d14673b5325a7331e970312fbdea70bc0145818b6c
bilinear,c24-31,xcmzfsbd9t,0.004135612115674566,0.9840586665756299,33.594881083844676,0.0,0.0,0fa857ad46554f6b3c73d41527b893a17f192a73e35576efcecb9ae828dd2251,88e9372d136e100ff81c73d94bab0acd25d3607d2041074cddbefce4c776a9db
bilinear,c24-32,xcmzfsbd9t,0.007345752998785329,0.9618509983685893,31.814115315233522,0.0,0.0,9ae72dc6c30f0b98c8a818a8af21f9b2556148a0a0d5297f6ea45dc90d64e2c4,f518cb0228f1b761fdca283ef956956cbd14ccab39647a3065c4e59fc66c2d0a
bilinear,c24-33,xcmzfsbd9t,0.007564813198606182,0.9611687827844003,31.291452994630312,0.0,0.0,13a900db10e1ccd6ea5ba1cc5cd24716c4efb178228ac50d27a615246cbcc3ae,ff11a81bfb94d4c6404c8714e448c61dee41216e604da16517097312bf0a38e3
bilinear,c24-34,xcmzfsbd9t,0.007163211930923961,0.9636528607323621,31.483241860197666,0.0,0.0,7fa1b2565d28e1f320c2ad44711fdbb6e8b20a84a76c0aae0f88eee52938bca0,be3cd49bc077b8fc3d038a3eb6ac4cdbb4d3305e7db82edbbd6675da2341efc5
bilinear,c24-35,xcmzfsbd9t,0.006937376584512987,0.9619602032137085,32.02483795524888,0.0,0.0,c2ba310a3c8dd3bd45ede3c8bb55526564152e6b08457a02340316db092909a1,f86537c2d19dafae79d26f2df92606c2549920428e6af84a73e8e515b784bff1
bilinear,c24-36,xcmzfsbd9t,0.006274759777523495,0.9696890606672414,32.184099081029615,0.0,0.0,9c1958a4637d7a766bf21ff856d81dc0a7c792725487d14b34be66f73eed9464,3a85c485713b09ecaf62e52d766a9c0405ce7f7b02356200397494e34f59794e
bilinear,c24-37,xcmzfsbd9t,0.005929198568829298,0.9703888429962216,32.62656238293247,0.0,0.0,b80142c280b0ee3a90a74170514de5484dcf3227ee731a7e44768272009a7a50,2959361b309ce9d39b92fc628849980e393a807087235b2330830128ee5ff238
bilinear,c24-39,xcmzfsbd9t,0.005912832481052647,0.9770452135943001,32.31127490517012,0.0,0.0,bd28233db64785ebad4d4f9435d552cb46671623dbfc5a38e2f0502c0c0f4899,f291e2a7e1302fec8c0a6222fb6aa822bc0b3ba10e09cb55eb69ac13e3a754a6
bilinear,c24-40,xcmzfsbd9t,0.006376533512624745,0.9739072408344684,32.564669668248584,0.0,0.0,596d681582d05fd158bc3d0bfc53567d1c26c47bc10c5f8076a0aa80567481be,28d9289d20c3c5e7ed19792e694240ebd063e2da6788d850d181823c807bf95f
bilinear,c24-41,xcmzfsbd9t,0.005988172226065207,0.9742444984546559,32.858370885460666,0.0,0.0,e1a6e2561765e35dd851344e52148c56a401f463fb02ba0fd194a41801e57468,2ad27a4c51c29aac5f67237f833e060f825d669ed001867dde6c7caf32dcc0ef
bilinear,c24-42,xcmzfsbd9t,0.005777938680326143,0.9732354298333662,32.93332318450999,0.0,0.0,6e50a83b4321995e9383a99e1b9c2d923f4930385cb46b21e270ec5082aa729a,d2f5f9408696b8cd1b17e9f54c0c3b8c9889eefdcbd053ec2008171108d65fda
bilinear,c24-43,xcmzfsbd9t,0.005222675478954449,0.976299311915906,33.14111502135721,0.0,0.0,4afe4dcbbbbb12fac85000c99253af59c76e40e70096f02117b59de98c922066,84988642917f413796e42e968ffb396d87361d3f9e844688eaa822c92ffd35ea
bilinear,c24-44,xcmzfsbd9t,0.006353860619604107,0.9648254822688722,32.88168591062729,0.0,0.0,aa71b3ee03e4587e1d7d18b6225ea18847d4d5dcc1f2514a4bdf87419a6b12d4,e986d4c929862249948d3b53e394cc4b67074db125a18520f1732c779d08cac1
bilinear,c24-45,xcmzfsbd9t,0.005433949144738307,0.9766680509067611,32.49521506151918,0.0,0.0,937d07d5554723f52fb4075377bb4a0dbf2c8f9722d932d0c6465bdafc87a21b,accc9f91fc9e3215e3d55f008390da9b31cf769c3d481ada94e6ab4e29bc1a63
bilinear,c24-46,xcmzfsbd9t,0.006250250871495611,0.9728823108562111,31.87891293799926,0.0,0.0,7bb23245c8287efbe67cb0e394af16517cd76ab99e22fa5279c7c738dd59e1ee,4adda2a5ce2fb4d4e50157183e6ddd6b2734203f9cc339bf3625695553836266
bilinear,c24-47,xcmzfsbd9t,0.004828426883080594,0.9797388968400248,33.76685700036066,0.0,0.0,eba384605ea7de0c49e2cbbeef97b148d92bdc029b81a63c00b133e0e4d3c4db,901f019c1ed2da922d6a910095fac8c2f495abf4212bfc3ffeeeb30a0e3c11dd
bilinear,c24-48,xcmzfsbd9t,0.006282951441191195,0.9735512701102055,32.3044298585575,0.0,0.0,59d981c9d1a2c86ea1541feec6c2c0ff58a23ce1edf1c103652c9ed2dcf2c0f0,b8fd3fec42f29ce4da1f874fd8ed30da04826ce268a116b0bbe1ffda0616be8c
bilinear,c24-49,xcmzfsbd9t,0.005245902911114989,0.9769966080716913,32.562793598754055,0.0,0.0,a9e85d8b5632ecc1e1dfb07cb8911aff6d3c3e1ac539db97e49cf763ba6c753d,271404fa19c86f5aac3e244fd3d0ddbeffe45874ec5e5d9994cec80701798b05
bilinear,c24-50,xcmzfsbd9t,0.00655282236717818,0.9708749433223857,30.810914509639368,0.0,0.0,bb8ef03277f2a302507c06f2ef778eb96e3c44f58cdf3345027a07028348336a,a7c6c9c39e3c3e5a85ebea984b3e11f46f74a9bf91e469741b93dfb3c8923912
bilinear,c24-51,xcmzfsbd9t,0.006223259469007224,0.9743142759335764,31.916350555484783,0.0,0.0,2dad975f7e2fd205114318159ae620645005cb04ef588652c8054ff54e0f4b80,02715c811ea307e0b89748d53de9977baa80d5dff8c8c267d8332204fcf3d8fa
bilinear,c24-52,xcmzfsbd9t,0.006146893970248831,0.9752964690115352,30.5965146805327,0.0,0.0,978ad3799f5cae30c373b05c10106a8907afca2ea68e46592002278b7401ee41,b104fe8dc99f1cba3d37d40fca543ff278dc4737f7eeff6a68668cabe1dc09fc
bilinear,c24-53,xcmzfsbd9t,0.005945547417047194,0.9762784715764186,31.73790608645604,0.0,0.0,c322d0d9d5ae029af0932a1ece8b41dbdcc896e968bf56286604a2a51290edc8,7117fc7350242e1d48f6559e5177b763a97f61f90248c2e9ce3a795a85dbc303
bilinear,c24-54,xcmzfsbd9t,0.004893012016690766,0.983137470718929,33.156132074601054,0.0,0.0,0201b6fbbc1fd313e53d4c5dfdeac001ceae0bcbfe0a5d3b0863216b67258d83,784fdefda95dc491353b625a675ef8632b1251d309ee584e46c09f8e662d5967
bilinear,c24-55,xcmzfsbd9t,0.008890572619127146,0.9381126906407524,30.907821479131364,0.0,0.0,40d568f0e88006ca40d5f65144a601d814378793e902d0a203843578da3a0028,adfef27c09ceb04e95fe4d87a53d691c69f8b0ebfb6f6ae87620e1d21c1e9d49
bilinear,c24-56,xcmzfsbd9t,0.008260165054408767,0.9386266242463561,32.52584493810243,0.0,0.0,774f19fd23db593b3cf94bda554fe74eea79a3b8aaefc9ccd54ec9ae089e7935,a3c41c14a7b143a65f52b980b9d99897844af0f724f416b6f59562d65d850705
bilinear,c24-57,xcmzfsbd9t,0.008334010704329356,0.9360308563385482,32.589640980253435,0.0,0.0,74f0dfb46fe77230a4f29178f724d60d62a53aeafc9b0b62825cbfbfba1caabc,87845ba921c1857140e9ed89f3a618b3c37d5af5643070192876d3b8c91d5726
bilinear,c24-58,xcmzfsbd9t,0.00868446507444975,0.9348252234283342,31.922209401047155,0.0,0.0,9b70b3ee4c06329ba4cc6e2aba1bacc259956839637f9883c683c48748488a7e,0b86d00799e1f9a0d8d1747b9a85986e4cfb722ae457963e5924efcbce5595a6
bilinear,c24-59,xcmzfsbd9t,0.008783494846449406,0.929827842281723,32.212355854680666,0.0,0.0,2e4146df1158cab0d62487d0041c13fe5b0f78fc11250349ec53f9fc28b1397b,7a18df0274ff01652708fb076a6a392fefd528da9bdf7d09dcf13e14e234e16e
bicubic,c24-2,xcmzfsbd9t,0.009072807682070392,0.962357233016561,28.936953286831944,0.0,0.0,ab0e987ad2bb3289b020d4db6b0d2189d115fbaf02e3a591affc1aa68e824b47,1a46ad71e7a9248778f10db2ed3d0ba84e50724fe67f38e948862516ae660987
bicubic,c24-3,xcmzfsbd9t,0.009659530389168398,0.9534821992974734,27.708837459620675,0.0,0.0,ef43ef26e63b79f08a14f273e494bfbc8714898549007b53adede5724066d4e0,81bc7356533dc8f4729f6f2fb7ce50f5dd369bb1c5afd16d22211441bb449d25
bicubic,c24-5,xcmzfsbd9t,0.0076418264254303645,0.9695677427805331,29.73684356757086,0.0,0.0,ab972e1b68dcf4b0ad48e1ef108fcca7095c7f2283efa9b63206cfb4b274b153,790c99a1769efa1514522b256c0205b0a770c4eef838355d6da188aca6222358
bicubic,c24-6,xcmzfsbd9t,0.009254472588748607,0.9560304254470088,27.94189933542633,0.0,0.0,0edf4c76d9e2f4520f70e2df406b749665bf3c0e94262854305cf9133eb5314e,7f82d63a8ff712595a248162b60aeef6b5ed033131b814d977d69e72997a2bc6
bicubic,c24-6t,xcmzfsbd9t,0.006099166251839784,0.9681211862773651,32.21795648262305,0.0,0.0,05a80704acfd2780b666aa36bdd01261d29a7024311c83ebf49317c2dbd3d232,7720e1c09296e501fa4d96712931c94bbe367dfeae82afeed5ca7835b26a162c
bicubic,c24-7,xcmzfsbd9t,0.012102832547336143,0.9341947957082851,27.2789701018718,0.0,0.0,09a3799197167571997e7e673839e335787d035e9ec971f4944330b8cd0441b0,6fb1968a25af668fee31eddea2c1074f4949fd234172245146d710ffacea726b
bicubic,c24-8,xcmzfsbd9t,0.009206620576064282,0.9612246659234148,29.004214526232506,0.0,0.0,fbb976a2d72735f36e1c24476294ff9237ad3fed744d797e9fa41d696ea94589,61f91ead7d05487054d10eddb5caa64bcb05abae3f6be9e562309f906db2c725
bicubic,c24-8t,xcmzfsbd9t,0.005677785463747722,0.971394757652821,32.61633366135924,0.0,0.0,889050a620f922c996298fcb6a638da7e073b958ad3f297bf07a3a24c28291b5,17f6dbe795fa9aacebf5ea4385720b36a278acc0a7d44b141c5c367c2ba6a60c
bicubic,c24-9,xcmzfsbd9t,0.010233304591336267,0.950307453985651,27.26745374678915,0.0,0.0,e53b322f16399e1e8fa34841fab10a8108430c3edce7727a51fe40e5db7856a5,1b39c8109b08062ccead27f6bd9ef282288b63e3eb4e61a075a4e439eeeafebc
bicubic,c24-9t,xcmzfsbd9t,0.005882893114017413,0.9712677775628141,31.667605813230413,0.0,0.0,41a1043983dafcb0db32d3371e5df2e5b35b3e108f4c56f6ac54c430c6478958,e68421806c61e8aa1c491875941444f68a93373e02fcb578c55d3ee9bcd9c291
bicubic,c24-10,xcmzfsbd9t,0.010559299925815762,0.9356969138412814,26.68472486604233,0.0,0.0,8d76d5e32676bdbdda87320c8c734aec0e74881530bd86b8ea8ced7236f92a2a,e02501edff70509309f9be5c54ff317509449eded239daa8ed57768dae25acd7
bicubic,c24-10t,xcmzfsbd9t,0.005703854549842797,0.9723627791400205,31.946010152569407,0.0,0.0,b6c0fec542bf003a8b7b19d8f1339b96dea2d5ffdc4f362462439b7d8253215d,85a529d5b6781ce45d6cebbca14276dd4f51986b5d179fa722fb1e9015857f77
bicubic,c24-11,xcmzfsbd9t,0.007408256724200296,0.9676115219197169,28.986289842226714,0.0,0.0,2015c76a7e43b7176800f0767e5aaf976db996c8c74bd0cda7eead4fd62b97e4,66f1052fd7ce0f55692cd8e17eddd21357397da17a0ace51cb52eb225f16b162
bicubic,c24-11t,xcmzfsbd9t,0.004389654253466048,0.9785026970731865,33.72069017398315,0.0,0.0,d82d4b7af898d4d12b6c58f2fac01509f51ecc720e136ebb7d071feef9b9ce3d,44989e30b85ddae587ef12feedf2b7ddde7af0d2ab9dec4dc9adbfe92a0c4b36
bicubic,c24-12,xcmzfsbd9t,0.008502478228156961,0.9575677670275119,27.587393505358115,0.0,0.0,a23cd9149f870656fd3d1e10a9f12f2191ab9aa5198d7038c73495842e47a2c2,bedbc22715d82c998289d98b537ea2f0bb8a86e47b9724fd106ff608cbddb403
bicubic,c24-12t,xcmzfsbd9t,0.0068827530426025406,0.9626940203650592,32.55917497302129,0.0,0.0,2ad1a7c54326f9e91c6ae64120b5b4123fe386a864df83e217823597659424eb,772553b2f58329e8af5d70cfb63ed725571537bced15e71abc2e2bdc5cbf1732
bicubic,c24-13,xcmzfsbd9t,0.007728263367070925,0.9568067999716662,29.6035053355439,0.0,0.0,a733e63b3fbe97f59545fa929fee20bfae01df425777fec94718c25fa8dd6083,997600cbee482688c4841fe01b07a0c03ebb439ee100dce08c570ce68eb0e03b
bicubic,c24-14,xcmzfsbd9t,0.006288307410213186,0.9744316004791133,30.61054989598376,0.0,0.0,0f026062e73e656b96ee132e77a0ba6ab4942fb1ee532c2f6127047608929247,fb1f5cb6d2aae3a902aefb1f1b152d8e977d602e21da1927658ee66540b89e63
bicubic,c24-15,xcmzfsbd9t,0.00791254214613943,0.9580738908836025,28.595563724045796,0.0,0.0,cf651e59d22692d431cb3673ba7bbc1d73e33ab36c0b4e30d059cad96e679544,55f0d7e2a5a41876a5e26c6232ed4e72079194ac632f11c8ba739787c6328e52
bicubic,c24-16,xcmzfsbd9t,0.008774219747070426,0.9483707481363935,27.24973872641548,0.0,0.0,baa082f87977c22bdbc1d0a72ab2f5be45ebd6892c912c847fbd73d7ea292a5d,509194df994c3e2fdf803fe0fe3519a175c27751d074d127021ad9e20280f534
bicubic,c24-17,xcmzfsbd9t,0.005570240394568315,0.9781361547959185,31.180626086763276,0.0,0.0,493378723a72666cdb1cc52b4042a9463e9cf29e0936600b365d379a28ba7341,0b7ed95bdd526d65da779f13f6497634244cbcbd83168fec5f0eed40cdee593a
bicubic,c24-18,xcmzfsbd9t,0.006841540184300366,0.9651388823317587,28.97202696433643,0.0,0.0,fd61fc33c25d77cdf30d0acaf18b684acc4648579e2ef993eb4b88edfa8f114d,c9dcedda592d69b9c66e01299bd9185a758ee04ea72a3534a600d8a142a4c7cd
bicubic,c24-20,xcmzfsbd9t,0.005829778715059524,0.9755545408019249,30.69609707747983,0.0,0.0,6af948a6547c68962309868eec4fd9121f057c01a3b4fbc6dde2b2fc685f7e10,01b364e88e005583b6e675313fb8cf644b7e9ab0bf74c8f4ada1916004f21f52
bicubic,c24-21,xcmzfsbd9t,0.007876999194872497,0.9594001947990484,27.35286239989685,0.0,0.0,772ae1ef8c8fd164157ec357ed64ff9e23b2f28c819efefe193ee7f877b3cdb5,52b2989ca3f56725e87729ed097962145f22e05c7ab650e368dcc3cd8706cec2
bicubic,c24-24,xcmzfsbd9t,0.014162122442665428,0.9236208911366641,26.007122626079074,0.0,0.0,6fbad7d05ea218e2ca3c506b61f90d13b6db21ce76f9a7dbb95544f0b6f49bde,f156dbd164c650c58c3ac3c542d86e44de33a0c63f9ed6b4926c0529f4124deb
bicubic,c24-25,xcmzfsbd9t,0.014323919230593438,0.9148561791191735,26.114065699702028,0.0,0.0,fde916892e90a7b0c51644b7b6902c756864818b4a5c2785faf3a9a3f322320d,dce0eb02675efa21af36e07076189630d5fa44e2e737abe8e49515f3ecbeb17b
bicubic,c24-26,xcmzfsbd9t,0.007673959718334341,0.962418073254936,30.13469345329314,0.0,0.0,718c4d0f9d9888999dd7976dd192164126a150d7cb7576a2ed8804ef464a9fcf,61417ed95c88cc52370cf55ebb5e5cbe6371bf36fc267cdedd70dce65b030de9
bicubic,c24-27,xcmzfsbd9t,0.006214582224434631,0.9746167637862344,32.23487403813295,0.0,0.0,b87e9779db553c6446d332effccf065611cac8441c882d258e7b0a1b9f08cad5,23ca01abb730d1b196faf681c66bfb5d3d9ab1205b14e2fe2fd6b2335922bb74
bicubic,c24-28,xcmzfsbd9t,0.006004400397371828,0.9759968665793967,31.985302599055395,0.0,0.0,619ad80b4237d58d388b26db716e5e322d0db9aa0060a0dbeffa4feb362b7599,f64bd05f3e13d7667170e36820d3b139c7f01283c59794ee4988b4ca44ea8df5
bicubic,c24-29,xcmzfsbd9t,0.004808776659361404,0.9777670132437605,33.58933174477293,0.0,0.0,9d5d6095221bfa73766afc80705b728a87bbd783c19a4a086db07803ad6f51df,742d578c2a0a3505355ff08251f0c2b94010ab69972e4645a5f54bbf02bc9e2b
bicubic,c24-30,xcmzfsbd9t,0.004403782071864537,0.983172090985692,33.717744256953324,0.0,0.0,5cc505aabf5b7704d17daf0d36e581bfa514b329dfe203b950550c77284ddcf3,2f377e66bd41b3d29c22d003743f39f8f90098c976dbf726ae8c65cfe6b74a0b
bicubic,c24-31,xcmzfsbd9t,0.004144651390980981,0.9839361869707327,33.62955221327355,0.0,0.0,0fa857ad46554f6b3c73d41527b893a17f192a73e35576efcecb9ae828dd2251,7032c37081280b72bdf789be820df19cc7017c4ec17d0725574cd77e7ecaff87
