specimen_id,dataset_id,first_method,second_method,pearson,spearman,top10_overlap,rbo_p0_9,candidate_count
c24-31,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.11155582132113481,-0.0624084249084249,0.0,0.14260673706144597,64
c24-31,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.13079453974389496,-0.06588827838827838,0.5714285714285714,0.35979728416016266,64
c24-32,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.27886701443757983,-0.021794871794871794,0.42857142857142855,0.4282786495731238,64
c24-32,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.23793322346604712,0.22815934065934063,0.2857142857142857,0.20880318645400045,64
c24-32,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.20295822160038787,-0.09903846153846152,0.2857142857142857,0.1998301846377001,64
c24-33,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.4840520706892369,0.17774725274725273,0.5714285714285714,0.5155454598184678,64
c24-33,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.1723803118092425,0.20247252747252747,0.2857142857142857,0.3043370816343298,64
c24-33,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.10990817207612365,-0.10622710622710621,0.0,0.18496257075434944,64
c24-34,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.6961523791362101,-0.08772893772893772,0.7142857142857143,0.6906701568568162,64
c24-34,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.44531111164476694,0.33869047619047615,0.7142857142857143,0.4888387062736427,64
c24-34,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.5099989749951384,-0.03081501831501831,0.8571428571428571,0.5744224870750838,64
c24-35,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.769125903359074,0.0673076923076923,0.5714285714285714,0.5044919580039493,64
c24-35,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.04254348134905735,-0.015018315018315015,0.0,0.06911344099943321,64
c24-35,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.12472827087841137,-0.6725274725274725,0.0,0.028551698690569557,64
c24-36,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.5998704956219807,-0.27861721611721607,0.14285714285714285,0.12817894057393,64
c24-36,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.03917990022084214,0.10888278388278388,0.0,0.13155193939821688,64
c24-36,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.007691547926276583,-0.6026556776556776,0.0,0.030009486353363698,64
c24-37,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.0031488001102328855,-0.1622252747252747,0.2857142857142857,0.29123311463063223,64
c24-37,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.10253042696477163,-0.0711080586080586,0.0,0.14138123842299508,64
c24-37,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.2062180848575417,-0.6137362637362638,0.0,0.04002443844349444,64
c24-39,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.3511616623696977,0.11350732600732599,0.7142857142857143,0.3826204656650013,64
c24-39,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.3783571312866324,-0.1557234432234432,0.0,0.06711520265143707,64
c24-39,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.5141527455225733,-0.12728937728937728,0.0,0.11943835043076409,64
c24-40,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.5208070245395717,-0.05869963369963369,0.5714285714285714,0.3811525732014354,64
c24-40,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.28184923950044105,-0.04761904761904761,0.0,0.0842550787861076,64
c24-40,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.5151438926760947,-0.3341117216117216,0.0,0.09616609367902947,64
c24-41,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.3246437414363557,0.12417582417582416,0.7142857142857143,0.4507090713463541,64
c24-41,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.4465783909702339,-0.3596153846153846,0.0,0.05945903410336866,64
c24-41,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.6286195368136651,-0.04674908424908425,0.0,0.13180981184267201,64
c24-42,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.5346325219567819,-0.13466117216117215,0.42857142857142855,0.5835349914046075,64
c24-42,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.6012489338490687,-0.3221153846153846,0.0,0.07948801125169808,64
c24-42,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.5000150136200309,0.1504120879120879,0.14285714285714285,0.2518821193748801,64
c24-43,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.5897290377036514,-0.10283882783882783,0.2857142857142857,0.4736761362483177,64
c24-43,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.027976535162029734,0.05517399267399267,0.0,0.12219675804907605,64
c24-43,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.0033628002364218673,0.5405677655677655,0.14285714285714285,0.1917017766209427,64
c24-44,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.6068579387492902,0.12239010989010987,0.14285714285714285,0.26500906990281786,64
c24-44,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.15697012034309787,0.08434065934065933,0.0,0.11321098002357313,64
c24-44,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.18915411082308756,-0.04848901098901098,0.14285714285714285,0.16331715439773728,64
c24-45,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.5859884530096691,-0.22550366300366295,0.14285714285714285,0.137311698491437,64
c24-45,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.3184372271454338,-0.12239010989010987,0.14285714285714285,0.14142458689724097,64
c24-45,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.3207776048315877,-0.07092490842490842,0.2857142857142857,0.48114241265033475,64
c24-46,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.6497862520039227,0.2708791208791208,0.7142857142857143,0.5728230764422713,64
c24-46,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.21578732285707336,0.2901098901098901,0.42857142857142855,0.3108937692312503,64
c24-46,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.3252370822449918,0.1492216117216117,0.5714285714285714,0.33618750984495216,64
c24-47,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.025271074329538443,-0.07289377289377288,0.0,0.14131678478364101,64
c24-47,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.16103923778391424,0.06364468864468864,0.14285714285714285,0.1744960606522455,64
c24-47,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.28477670783749615,0.238507326007326,0.14285714285714285,0.1978110488098615,64
c24-48,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.8595120032571478,0.3883241758241758,0.8571428571428571,0.7069342363910542,64
c24-48,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.8360911752647753,0.3961996336996337,0.8571428571428571,0.6433102342706595,64
c24-48,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.7438157880118677,0.21543040293040291,0.8571428571428571,0.6549229873602177,64
c24-49,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.8099968283467316,-0.21286630036630033,0.0,0.05040898389204377,64
c24-49,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.08184319959448046,-0.010073260073260072,0.14285714285714285,0.21117843453640225,64
c24-49,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.1705665189268164,-0.03058608058608058,0.2857142857142857,0.16467566189466454,64
c24-5,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.578142983508109,0.33081501831501825,0.5714285714285714,0.4906351077987344,64
c24-5,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.4054372525472915,0.23118131868131864,0.42857142857142855,0.33937329448130843,64
c24-5,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.739815549648133,0.7625457875457874,0.5714285714285714,0.6342625937085019,64
c24-50,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.6534321766526415,0.06597985347985348,0.7142857142857143,0.558917601811722,64
c24-50,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.14030730523509596,0.01909340659340659,0.0,0.12922518449371664,64
c24-50,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.2749382251873599,0.05192307692307692,0.14285714285714285,0.18582667740117478,64
c24-51,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.8848502981437822,0.002289377289377289,0.5714285714285714,0.6373479834170096,64
c24-51,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.025653254934893607,-0.020009157509157507,0.0,0.12130920146406023,64
c24-51,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.09827931933996796,-0.5910714285714285,0.0,0.02361290096303354,64
c24-52,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.1618958780747047,-0.0034798534798534796,0.2857142857142857,0.33873787803537136,64
c24-52,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.16997382888388682,-0.09816849816849817,0.2857142857142857,0.17664156390992675,64
c24-52,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.20043279277207693,-0.24253663003663,0.14285714285714285,0.12400687814606821,64
c24-53,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.6001987420876471,0.10947802197802195,0.14285714285714285,0.17689231230057434,64
c24-53,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.15416069751366512,-0.004487179487179487,0.14285714285714285,0.12679194157753387,64
c24-53,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.5198603374422847,-0.5903846153846153,0.0,0.03230464310277759,64
c24-54,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.43860815684708804,0.21790293040293035,0.0,0.15500341834576775,64
c24-54,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.22154614431367986,-0.026510989010989007,0.0,0.10573523857995332,64
c24-54,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.6389014644219053,-0.4353937728937728,0.0,0.07089741665745797,64
c24-55,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.19033235726431547,-0.4033882783882783,0.14285714285714285,0.18593451182424214,64
c24-55,xcmzfsbd9t,mechanical_oracle,appearance_oracle,-0.06586547007093904,-0.12335164835164833,0.0,0.09433725114972001,64
c24-55,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.12084610546373904,-0.015476190476190475,0.0,0.11087033173539926,64
c24-56,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.01301987623051555,-0.12133699633699632,0.2857142857142857,0.263572938984018,64
c24-56,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.009401446985173145,0.0875,0.14285714285714285,0.19512664965600268,64
c24-56,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.4723589537793974,-0.7684065934065933,0.0,0.025846150713611956,64
c24-57,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.20875993726075226,-0.11204212454212453,0.42857142857142855,0.29973346790718913,64
c24-57,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.052548683038102284,0.11117216117216115,0.0,0.1493708106016415,64
c24-57,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.8245179113296621,-0.7085164835164833,0.0,0.02949352344758493,64
c24-58,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.2468226229410991,-0.33576007326007323,0.2857142857142857,0.16840705016110763,64
c24-58,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.2495555849544443,0.2728021978021978,0.14285714285714285,0.18334471818635692,64
c24-58,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.6807878826634988,-0.6274267399267399,0.0,0.03141619489480989,64
c24-59,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,-0.6656871175203793,-0.3336538461538461,0.0,0.04236389140805122,64
c24-59,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.2906799324680384,-0.1027014652014652,0.14285714285714285,0.17825964539051983,64
c24-59,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,-0.657946573877972,-0.4151556776556776,0.14285714285714285,0.13000649658372684,64
c24-6,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.3596760791133429,0.5704670329670329,0.0,0.24191438409444563,64
c24-6,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.4348563694309654,0.45627289377289376,0.42857142857142855,0.38803705227642804,64
c24-6,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.8896144908139475,0.7526098901098899,0.42857142857142855,0.5355922869958931,64
c24-6t,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.43760727691599316,-0.12925824175824174,0.5714285714285714,0.39682859932610903,64
c24-6t,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.480361372767187,0.29990842490842484,0.5714285714285714,0.42966974151320075,64
c24-6t,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.808705294637617,0.37371794871794867,1.0,0.6525134567817826,64
c24-7,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.7203386226520008,0.7024115165963688,0.7142857142857143,0.491847387552102,64
c24-7,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.2004198222785265,0.06936548688795158,0.2857142857142857,0.2967758680266494,64
c24-7,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.014405053895632316,-0.0416743077205208,0.14285714285714285,0.1526905041389629,64
c24-8,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.6454567821554915,0.35462454212454214,0.7142857142857143,0.4958860075313268,64
c24-8,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.6623541840818332,0.46373626373626375,0.7142857142857143,0.5152944843558174,64
c24-8,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.9690806149996511,0.6620421245421245,1.0,0.7748584866373373,64
c24-8t,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.1630810128880506,-0.14656593406593404,0.5714285714285714,0.4209877330637486,64
c24-8t,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.29604038818331635,-0.010714285714285713,0.42857142857142855,0.3857823740060474,64
c24-8t,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.8404286542073193,0.5618589743589744,0.7142857142857143,0.7228949916021384,64
c24-9,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.2326173349422374,0.19652014652014652,0.14285714285714285,0.2871415813257729,64
c24-9,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.18202426111170866,0.23067765567765564,0.42857142857142855,0.3472414935959433,64
c24-9,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.918399852757024,0.7616300366300366,0.42857142857142855,0.7425433311810873,64
c24-9t,xcmzfsbd9t,mechanical_oracle,reconstruction_oracle,0.3094085382294688,0.31259157509157504,0.2857142857142857,0.28441026075625325,64
c24-9t,xcmzfsbd9t,mechanical_oracle,appearance_oracle,0.34312180243207946,0.33195970695970695,0.2857142857142857,0.31683867985148967,64
c24-9t,xcmzfsbd9t,reconstruction_oracle,appearance_oracle,0.9105941783141784,0.46350732600732597,1.0,0.8122907691254198,64
c8-10t,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.08931299834598849,0.30837912087912084,0.7142857142857143,0.4408191244300662,64
c8-10t,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.6590451131134131,-0.16758241758241757,0.14285714285714285,0.168702490187493,64
c8-10t,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.34215877603155076,0.08415750915750915,0.14285714285714285,0.23060068219961258,64
c8-11,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.30865587209721745,0.4056482670089858,0.14285714285714285,0.33826139085195367,64
c8-11,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.01609184218266657,-0.15129286631212177,0.14285714285714285,0.1479954744893777,64
c8-11,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.20648082896279854,-0.1326792591234183,0.0,0.04319816652844899,64
c8-12,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.606659417701263,0.17815934065934064,0.5714285714285714,0.5657078470901012,64
c8-12,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.167877519683909,0.12655677655677655,0.42857142857142855,0.3736342371713024,64
c8-12,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.3768549582432592,-0.5389194139194138,0.42857142857142855,0.27875189597775146,64
c8-12t,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.30627387894443797,0.22440476190476188,0.42857142857142855,0.5858013694888857,64
c8-12t,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.382537213717121,0.26248011082432615,0.5714285714285714,0.6146782195791669,64
c8-12t,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.7551875790579612,0.4560949644868928,0.5714285714285714,0.6558029059094986,64
c8-13,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.15945806456411166,-0.004997249220612506,0.2857142857142857,0.45273057114144605,64
c8-13,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.028550922449364302,-0.00041261690812396837,0.0,0.0652755818107648,64
c8-13,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.3508090667720975,-0.0037593984962406004,0.0,0.054433581066462074,64
c8-14,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.33500452423325205,-0.06378205128205128,0.14285714285714285,0.22831716964633111,64
c8-14,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.5704818153297143,0.4042124542124542,0.5714285714285714,0.6133297973222742,64
c8-14,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.7848318802748582,-0.28676739926739925,0.0,0.09356319648064028,64
c8-15,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.3086253285738416,-0.2675824175824175,0.0,0.08058907733315078,64
c8-15,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.3810764708255135,-0.16694139194139193,0.0,0.0633870150426882,64
c8-15,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.9442833069553231,0.5408882783882784,1.0,0.7183035711947738,64
c8-16,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.3762704855282871,0.2173115716119567,0.42857142857142855,0.4779859350907712,64
c8-16,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.20615387793924447,0.09352649917476617,0.42857142857142855,0.3467811632656465,64
c8-16,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.2570339892626515,0.2278562259306803,0.8571428571428571,0.4571316531521502,64
c8-17,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.06885552792741537,-0.0689102564102564,0.42857142857142855,0.30219271284251453,64
c8-17,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.5622922153916674,0.33063186813186807,0.42857142857142855,0.4163897394988629,64
c8-17,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.46335915992266874,0.10444139194139192,0.14285714285714285,0.2075560752136727,64
c8-18,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.43865454568725265,0.25677655677655675,0.7142857142857143,0.4200021906966371,64
c8-18,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.8733607070334264,0.2785714285714286,0.8571428571428571,0.5634384505144305,64
c8-18,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.6557526178490221,0.27847985347985343,0.7142857142857143,0.44014592549751247,64
c8-19,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.20623557708286944,0.1689102564102564,0.2857142857142857,0.24363603968838093,64
c8-19,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.12920250391119864,-0.06854395604395602,0.14285714285714285,0.14448867183911046,64
c8-19,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.8351584572268789,-0.7080128205128204,0.0,0.028133326168880066,64
c8-2,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.18646309872822814,-0.014514652014652013,0.2857142857142857,0.2215910204109367,64
c8-2,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.2694688023779256,0.07344322344322345,0.2857142857142857,0.23215760187979162,64
c8-2,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.5216637863570865,0.40627289377289366,0.2857142857142857,0.49975267671974444,64
c8-20,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.10806309572849634,0.05924908424908424,0.0,0.1393357182287937,64
c8-20,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.10749947237597804,0.06034798534798534,0.14285714285714285,0.21081414074731525,64
c8-20,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.6003307896987261,0.2631410256410256,0.5714285714285714,0.45388671350213217,64
c8-21,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.15747541566910972,0.03049450549450549,0.14285714285714285,0.17479382631398435,64
c8-21,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.009783868151338918,0.04203296703296703,0.14285714285714285,0.26164258244455935,64
c8-21,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.36127393684261366,-0.4503663003663004,0.0,0.04869742942070506,64
c8-22,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.36053448963717605,0.2712912087912087,0.14285714285714285,0.29030394389426667,64
c8-22,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.21876395547308952,-0.2561355311355311,0.0,0.08222095560598108,64
c8-22,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.6593920268031528,-0.7256410256410256,0.0,0.02294076226712991,64
c8-23,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.28208592512450836,0.14139194139194136,0.2857142857142857,0.45726095486169804,64
c8-23,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.18835540229808068,0.1804029304029304,0.2857142857142857,0.4329215637440475,64
c8-23,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.23034282331071612,-0.1384157509157509,0.14285714285714285,0.32462541664816014,64
c8-24,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.3377048688995197,0.2727106227106227,0.5714285714285714,0.40849418544830784,64
c8-24,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.07872745714148624,-0.043223443223443216,0.14285714285714285,0.14646466638919486,64
c8-24,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.17415937942663942,-0.28956043956043953,0.2857142857142857,0.23196578373702237,64
c8-25,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.4253901762166766,0.3521062271062271,0.42857142857142855,0.4221225468247605,64
c8-25,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.38529724330863324,-0.3527472527472527,0.0,0.08071706927239307,64
c8-25,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.7149294416299103,-0.6574633699633698,0.0,0.03895783706161106,64
c8-26,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.05785315397899572,-0.06913919413919414,0.42857142857142855,0.26658467932221924,64
c8-26,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.06265945037465855,0.004693277166941723,0.14285714285714285,0.23969066111588427,64
c8-26,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.05431303198680866,-0.236380910969138,0.0,0.16058633772937977,64
c8-27,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.029772027672099657,0.08598901098901097,0.14285714285714285,0.13131891531891887,64
c8-27,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.03789750753513392,0.11437728937728937,0.14285714285714285,0.14977380427940623,64
c8-27,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.044680249153403434,-0.18246336996336995,0.14285714285714285,0.18274573192615892,64
c8-28,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.14249063587094576,-0.18369963369963369,0.0,0.048345570717563575,64
c8-28,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.1490254681297138,-0.188003663003663,0.0,0.08090820862569867,64
c8-28,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.023374288358544937,-0.17820512820512815,0.2857142857142857,0.2117019086303196,64
c8-29,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.1534510301777739,-0.38658424908424904,0.14285714285714285,0.07007364801207427,64
c8-29,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.0812297222488794,-0.09789377289377289,0.14285714285714285,0.1525041113598695,64
c8-29,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.20165694495208464,-0.024130036630036624,0.42857142857142855,0.26267837084230805,64
c8-3,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.5928810924862485,0.45865384615384613,0.42857142857142855,0.555117807061929,64
c8-3,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.5605980873693401,0.37165750915750906,0.5714285714285714,0.4459785589324018,64
c8-3,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.7019801137714592,0.7382326007326007,0.5714285714285714,0.5025394384851471,64
c8-30,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.1870106782387014,-0.17513736263736263,0.0,0.08511995716130157,64
c8-30,74t7kcdgkr,mechanical_oracle,appearance_oracle,-0.17940237872544854,-0.1806318681318681,0.0,0.04645710277277615,64
c8-30,74t7kcdgkr,reconstruction_oracle,appearance_oracle,-0.4906918156941408,-0.5264194139194138,0.0,0.04074410883661141,64
c8-32,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.5710345612203575,0.2979853479853479,0.7142857142857143,0.5782778280042098,64
c8-32,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.6523602410938671,0.1542124542124542,0.8571428571428571,0.5772574915654066,64
c8-32,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.4518432427681055,0.6685897435897435,0.7142857142857143,0.47382663122165525,64
c8-33,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.5744757124155653,0.19267399267399266,0.42857142857142855,0.6146679486782474,64
c8-33,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.1547161897815495,-0.048305860805860794,0.2857142857142857,0.25038602958153544,64
c8-33,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.5180497844540239,0.2326007326007326,0.42857142857142855,0.3882988577522687,64
c8-34,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.09555362157174443,0.12385531135531136,0.42857142857142855,0.37005197645682975,64
c8-34,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.31008981966989724,0.2623626373626373,0.42857142857142855,0.3631942954853661,64
c8-34,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.4115315563075524,0.6190934065934066,0.5714285714285714,0.4816706309807319,64
c8-35,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,0.6806081474916091,0.04789377289377288,0.42857142857142855,0.4676711196072539,64
c8-35,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.46372417752327294,0.3139652014652014,0.5714285714285714,0.4887616583378711,64
c8-35,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.3360735922942055,0.23049450549450548,0.42857142857142855,0.33445417382276366,64
c8-36,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.18682015620182754,0.1271978021978022,0.14285714285714285,0.1687839330715653,64
c8-36,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.15049801105472863,0.23470695970695968,0.2857142857142857,0.28940608948071367,64
c8-36,74t7kcdgkr,reconstruction_oracle,appearance_oracle,0.22385555235562143,0.19212454212454208,0.42857142857142855,0.35481147645546385,64
c8-37,74t7kcdgkr,mechanical_oracle,reconstruction_oracle,-0.11430920283097941,0.031776556776556775,0.14285714285714285,0.18639500088491195,64
c8-37,74t7kcdgkr,mechanical_oracle,appearance_oracle,0.1252547710969844,0.1684065934065934,0.2857142857142857,0.19715369374541164,64
