outer_target,specimen_id,specimen_sha256,task,source,method,surface_internal_stratum,auebc,endpoint_task_loss,curve_sha256,record_sha256
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,LEARNED,NO_SURFACE,SURFACE_INTERNAL_MISLEADING,0.03069686840597042,0.11870213169521082,71a0f92057ce545bb282707be95fe26fdcf5803165c9c402549fa53d41b4103b,23c49893da021df8a0ee568964ca44169e9c1793da95161f6da3eea3226c93b1
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,LEARNED,NO_TASK,SURFACE_INTERNAL_MISLEADING,0.035536212454902974,0.11870213169521082,add101f72442f80146444eef2bdf7db4743c6b3df6a8d7dde208d1099edc77f1,4366294e47002cbba96c32a7c6b34248c3905da5963075121f3543d73b9b106c
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,REFERENCE,ORACLE_CAI,SURFACE_INTERNAL_MISLEADING,0.015361119547300763,0.0025121390923732445,5ab53cfadf38ee456f0dafe1c98896bdab8baa14ec097a5877814e2c7db62290,508e8df74fb2f6a4aa145501e4f4e980009e48dba1d97999491b8ce08f5e0f93
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,LEARNED,PROPOSED,SURFACE_INTERNAL_MISLEADING,0.03341834342141912,0.10739012473667525,c807ecfe9edd0a327410f8222e01cf216833561820496c2329198a34e8ced4ac,00a5e0cb2643fb633e7fbba2db3462c62768a5f7b3d17aa167169ec05b01ad17
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,REFERENCE,RANDOM,SURFACE_INTERNAL_MISLEADING,0.03278858127255006,0.1171819004169623,1bf9fbdd6890ffae88803d25d6ac54274253dedc36c19a8f8308a76e8314eea8,62e81e1f3c004cd102e4d96877e90cf3e5755b3898d04fe34cdba10761fa92b0
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,LEARNED,SHUFFLED_SURFACE,SURFACE_INTERNAL_MISLEADING,0.03324244343207471,0.11798221589110786,e407605847a935eb64b205bf862a0a2aa5cf3673e633ab249e7a8ea306e5e9bf,c3d6b543432108e86fc479d29f44dd8c96a7cb35cedfe85c51fed33a0a13fce1
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,REFERENCE,SURFACE_FOCUS,SURFACE_INTERNAL_MISLEADING,0.03894846455863675,0.1222907178610021,cf7c2429bec3d3e834ec5dd739e5c30c62a9bb3375e857cba755a0fad630b19e,d30538a0f863bb3adde570abb85fa2f432f09fe813783ee7e8e75aa6adc665a8
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,REFERENCE,SURVEY_THEN_REFINE_FIXED,SURFACE_INTERNAL_MISLEADING,0.03165436167336096,0.1222907178610021,f64888dbd2866e48131b738746852d3a94cb5bc929a7f864f3a1ac20b790e171,351e0592fa29942ae95fb7e8462ee9416a07ad97943d451ab2d89e6bb39c8df3
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,LEARNED,WRONG_TASK,SURFACE_INTERNAL_MISLEADING,0.035536212454902974,0.11870213169521082,4954dc7569412a0d32342a5edd0c58c0a1cb365363a6dcc7437ce9a33fbdedcd,543ba2b1a3c6ade66a2d666eb85b6e0fe238cedc0e841ddf3b2ad0a27a94cc82
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,CAI,REFERENCE,ZERO_UNIFORM,SURFACE_INTERNAL_MISLEADING,0.03165436167336096,0.1222907178610021,ef304a09ba6a1dd41b9f4ddce026bb6acc6cf22d37c7b6d480c0a208076599a1,6a14f5e238f526691b871f0ea10a09fcb43e1ff03ad822e25b850b8aed0b6332
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,REFERENCE,CENTER_FIRST,SURFACE_INTERNAL_MISLEADING,0.004426825409411,0.000588947631558573,072d8b9aeadb15c79faeaca36d369fb677b0e528bbe2925b0bb719425014da61,3c0148f0cde541bc85d840a9254073f1f811a61a883ccd8142a37099743a0f7d
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,LEARNED,NO_SURFACE,SURFACE_INTERNAL_MISLEADING,0.004497444535064806,0.0005695678435581029,fc1cfa967bba98c2d0405ac8ad6db2c330360cd18e23327f11f59d97e2907238,ee797d148dbdb3d12410272dbcf2d9c7b9491af68016fe1631efc3adfd60b542
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,LEARNED,NO_TASK,SURFACE_INTERNAL_MISLEADING,0.004484346824668349,0.0005695678435581029,e5d0ca4de16fcdf0c372ea74a913ca283451f5eabdf820e030df29e78c3e642f,fac98fa15d1d4322e165a4d96b9d6dc5321989554633d9da8e8317943fc18c7d
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,REFERENCE,ORACLE_FIELD,SURFACE_INTERNAL_MISLEADING,0.004371143810356855,0.0003561046862064389,fd8fbba994c3667282a836fdefbd136719a8de8b0a13d1fdd52c5fda5fe6e2a7,92ae1448afaf3872e959e43b301086e85230dca6432ec876fdee43403228eaf7
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,LEARNED,PROPOSED,SURFACE_INTERNAL_MISLEADING,0.004484346824668349,0.0005695678435581029,0f37b4db1cdc6c811bbe988807bb43519dcd680089073e0930f2d94aeef044e4,91ed754d5d1bb33e23b884c1ede055e16a51fc248937f45aa6a0cebcdbf7575c
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,REFERENCE,RANDOM,SURFACE_INTERNAL_MISLEADING,0.0044653937798319904,0.0005542158700082057,9e5d809a7a82c48dc9e5401082c130bc18ab76abda1fabe210e32078bf26509c,18c5efa687ac464bceb89fcb5700a24e2b42a6846263a59e2fdb290d6960bc93
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,LEARNED,SHUFFLED_SURFACE,SURFACE_INTERNAL_MISLEADING,0.004486806455473903,0.0005710356849429511,814c96facef6f73ae556255e94ea54f8d54f34809cf5178d3f330b91674e6e1a,3e8b4c98000b43bcaf7b831809642577ac19e6e51ca5e2a9d450afa78527c83a
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,REFERENCE,SURFACE_FOCUS,SURFACE_INTERNAL_MISLEADING,0.004434414388527288,0.0005692811260338929,c6e070a2dcd3ef831b8c8a566546132145b664a9bf94adf8517653e9bf6ded16,858a88fe631b8e74596a965d7a4ef9730e97a32e182bb86fc3f2fd9307919054
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,REFERENCE,SURVEY_THEN_REFINE_FIXED,SURFACE_INTERNAL_MISLEADING,0.004446282997258418,0.0005692811260338929,34c2c1b9dba7ebdc5ece141d53ca8b44fa690a1fef5cd91c938153d001e1a868,a5a48ee45a6cdd8bedfd278726a3a6ffbecfda758e4f14b21e1490c512a0e205
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,LEARNED,WRONG_TASK,SURFACE_INTERNAL_MISLEADING,0.004487006293157261,0.0005863110720347779,eb76e901f7957fa6d63970e2aeb368bec566cc9cf70566c5829b0c5530b4a0e3,ede0a06d2f279fe56d02257c2ebddb6932fd85b255cd41f6b79acc06d047f094
xcmzfsbd9t,c24-39,9e73054234a8d447aa5ad0f4f7e5cb8a3bff76275686115526af8b1a03ad8c13,FIELD,REFERENCE,ZERO_UNIFORM,SURFACE_INTERNAL_MISLEADING,0.004446282997258418,0.0005692811260338929,a8003579e67626266f0458a4b284300a526ee6de221f9999249925d161cab192,254e54e5e7d8edc4ae378ed7620d7f36c18b97f107511820f01b596987fdf84d
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,REFERENCE,CENTER_FIRST,SURFACE_INTERNAL_MISLEADING,0.019566880837781814,0.019188090479567932,406ab62fd60e103f09537320bdc80c97f82c05b849b155f9a64d0782e052ce28,59f71454888e60175f587f406162690b0d8505b1407cd72f79a6766bd5c5f23e
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,LEARNED,NO_SURFACE,SURFACE_INTERNAL_MISLEADING,0.032975137959289955,0.02006929218851977,a4a3013dd77065e9f9c0ab8c4e305958ae848549bb90aaa5b349614fad5a72e8,8caa1e8e6fcc6b040e8186ba944e3e001fd36ab61371a02ac8e978ab792add54
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,LEARNED,NO_TASK,SURFACE_INTERNAL_MISLEADING,0.03162848520106828,0.020784314004829274,c69dcf33cdd9b95fa4df2a41cf25ca82c5b6cc6b0bfa8a2d7977811df341626a,917a2e1d0f3512f347e38db04e32fe7aef5c99db97256c4c0bf237e4f6e324e7
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,REFERENCE,ORACLE_CAI,SURFACE_INTERNAL_MISLEADING,0.01602425762018405,0.00447782462101165,5dab44ffba64401fff7fff8a664bf24a589f9d05e681ce9caf63104ada015f63,aee5d92b0e2d8dc5a8194ed4afc406516687d58b4bc84e90e92ddaa5fccb9bce
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,LEARNED,PROPOSED,SURFACE_INTERNAL_MISLEADING,0.03162848520106828,0.020784314004829274,bb5d09c2c57a8ee81564446e1592c2c71f1600b910603ad829b525447747cb11,23a7131d0a732cc70dd32c47d48283aab27ea6de06aae3dccd16e5913316976e
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,REFERENCE,RANDOM,SURFACE_INTERNAL_MISLEADING,0.0298430214655673,0.02006929218851977,179f4ceece231fb5c880e510bc08b2eab82a763c6de49a630de794fd436e35e9,70478810c8794db29592ba8a35b9df591334ee757460f365921f03da4eed9a50
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,LEARNED,SHUFFLED_SURFACE,SURFACE_INTERNAL_MISLEADING,0.02805214105561146,0.007275319506789224,b437ae93538ed0009dd1a65e925c79d2cdb22f9b3e3d96a7277e68544966ad3f,bed6321059c40d60c479da7266f6f66c469f113f6a454495d33b7bde216d5c73
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,REFERENCE,SURFACE_FOCUS,SURFACE_INTERNAL_MISLEADING,0.024037208964357598,0.015500132837341474,49e2dfb05deb6245d889cd046abace0021ac1333eb5fbcec157404400da5ef30,a85f2b4916dc0e05efb8764430568708c2eed3d9c05eae88ddb3116285f07d4e
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,REFERENCE,SURVEY_THEN_REFINE_FIXED,SURFACE_INTERNAL_MISLEADING,0.029754393393774243,0.01847365989264249,3742b22bed8f1acf2834896efb1a5f131dfa11e184d9671c806a40318a0a3189,0536f461c0078f38f690e1b0a6a847038eb85a2d4d34d815ee898c012f82d695
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,LEARNED,WRONG_TASK,SURFACE_INTERNAL_MISLEADING,0.031496399435283394,0.020784314004829274,a94f954c7ec20221c19302c42d2df1168ad1b4ae29e42fc749206b845dd3d0a6,3f58c4367a50fb4fac6cb720a715b383a890b2771cfd5410aced7caff528a552
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,CAI,REFERENCE,ZERO_UNIFORM,SURFACE_INTERNAL_MISLEADING,0.029754393393774243,0.01847365989264249,9133e8a52698654708f61f1f9cc5a99ffaf24aee386c4b40f8da3d4323afe3af,65f6cd30663a229fb5a196802dac62b65d9f61495116f036bdc41f19b4824152
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,REFERENCE,CENTER_FIRST,SURFACE_INTERNAL_MISLEADING,0.0036663248526253643,0.0005561959741771128,e4ebacfea707926fcd8a836ca6280e688fc68e4df22f537e60f29856b50e0442,623e1c0a08c0cfb03555d3d8b73456c6e2857873ca46c76b77b95bd1bd7162ee
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,LEARNED,NO_SURFACE,SURFACE_INTERNAL_MISLEADING,0.003804876075389661,0.0005317797223267653,827d416ecc192a4908485fb26491b8ca32f8feb46b9dcaa4fc1296c3f819f990,6b35db5768d63affef73f5563208a3281cb79be43acd6f7e4b46e4dffd83fb47
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,LEARNED,NO_TASK,SURFACE_INTERNAL_MISLEADING,0.0037768201928247464,0.0005231280779355381,f3a6804ad27baf1a411e54a1894ac8470a2a14d5fe943c4543866da7b51d7792,201f044b757ad08f794fe0ed4c173454344f98e7a3936192a9149c3d4445977b
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,REFERENCE,ORACLE_FIELD,SURFACE_INTERNAL_MISLEADING,0.003619008004732766,0.0003501362157537538,95ddcdef05a9bea6a3355896353081145b6bfa9e3e7a129f97a258120784b136,301c37e1ff74589fe913f8c5822edd89815d06c8420c0f89d02ca4cab05db82e
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,LEARNED,PROPOSED,SURFACE_INTERNAL_MISLEADING,0.003776035531632006,0.0005231280779355381,a9aa2671e55a995238be1c438d2a5fbd90b45d146967a32bd7335a9ce026e3ca,d6f250cfb3a6cc859c16d42daca4b0e9f53c491c5c8f70859e2560926ae4fde6
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,REFERENCE,RANDOM,SURFACE_INTERNAL_MISLEADING,0.0037688269967602727,0.0005317797223267653,857be5b4fdcb43ffc5f4932800fb42f55621e23c71ce541bfd208b40a1647353,c166d4bfd532c418acab10d4aa2f422b5159b8b8b680d2f75b81f32361f4d6cb
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,LEARNED,SHUFFLED_SURFACE,SURFACE_INTERNAL_MISLEADING,0.0037372471839483595,0.0006301909321977309,b5dc21c767075aadb6ad1fcb4c92dba54e0512b2c7d092aec2acc1a8227753ab,71406ad8e4b68b617fb9efd74d88c82cde606ccb2e1f86d3a309065bde2bac49
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,REFERENCE,SURFACE_FOCUS,SURFACE_INTERNAL_MISLEADING,0.0036791124801912327,0.0005468266570958947,1d1116425325ae15bea1a534b8af62c10c7074dc2244635b4017dca4fb5d4363,b91a0c524694b54e6a624cf6c23d42c8d99fb388150acf355bbe1cdf0db4e1cd
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,REFERENCE,SURVEY_THEN_REFINE_FIXED,SURFACE_INTERNAL_MISLEADING,0.003731245524880268,0.0005408517415271266,cd67988af1efba161922ecd5eea0df85e2ef3e22c893094320af2f8ee0bffc2c,c099946fed0e6cbbc871ae37d0a108d73df7a6e7643e0a3bc04012250ca828c5
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,LEARNED,WRONG_TASK,SURFACE_INTERNAL_MISLEADING,0.0037768201928247464,0.0005231280779355381,45f9280e9846f2e0a669896662b6a71816f306838ad8814c07c48c8bd5721cbb,26e509aac0da4e35b0297d645bd8ad255c43b225fb34947f3c9dd6c4188a1e7b
xcmzfsbd9t,c24-40,60beed4cafdd1dfd4b2e02009e0e4555049291aaeff444216d26d36931b2ef09,FIELD,REFERENCE,ZERO_UNIFORM,SURFACE_INTERNAL_MISLEADING,0.003731245524880268,0.0005408517415271266,4dc492bd0da07702b26d6bad40fcd06740092e66484b616ef3dea7dedd6a4eaa,2c54b52a0e2f158f1b63fa191d43ef9e7be57b395517986e6ce17924b70f2f2f
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,REFERENCE,CENTER_FIRST,SURFACE_INTERNAL_MISLEADING,0.026593384431982073,0.0572759402209555,749a7cb7647e066922ac23fb8d171e3e6bcac93a7aa249a78b71eaff5ea4da19,343089b05706682dc2ea20c39b2aefb2a5fcb02ad1e843e09638cb01bc427ca0
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,LEARNED,NO_SURFACE,SURFACE_INTERNAL_MISLEADING,0.025499948609508553,0.050143482242449855,e6ebd360cdd406c470e3b98da95a6cf7f36d525587ff5c4d409a6442fa8f394d,3108f4d44a5d2c05ee5aeb3b8bbcb653e404bfa1d5c1273c899746a6bd6941f0
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,LEARNED,NO_TASK,SURFACE_INTERNAL_MISLEADING,0.024943091214116538,0.054565533417339496,788b97c85d76f4ecf35ef9615972da43027dbc69591080f5f8b35225b3cca950,d10948c107f72842d22765240131936398dfe76d8935c33c6fe2589e66817146
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,REFERENCE,ORACLE_CAI,SURFACE_INTERNAL_MISLEADING,0.017372696564825763,0.0013358697508242812,46e760d496c0c2aca24620b4f662b639bf93a216ae8c03243a61a75177c64d7b,d3c36f7c5ba16a65ac0ecd1ca0eb325a88723741e97928d5d407f301fa3525da
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,LEARNED,PROPOSED,SURFACE_INTERNAL_MISLEADING,0.025432198307135744,0.054565533417339496,406335e318fe3789c2f7f36fef8f5bf3123446c322b02262f562782a300e677b,f505ecb314ffd5e7b9773eb7ae3d9b0d0e994a3c33bb546df4c373a52a4541ce
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,REFERENCE,RANDOM,SURFACE_INTERNAL_MISLEADING,0.03154396981473959,0.05895455726397364,95921ab103687e214757588acbb9fefada037d10ba7e89a716150b8f7dc82d72,941b6da26917fa11d5015b7618666ec1dcc2c5a3cf528d1220345d01e7f1619a
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,LEARNED,SHUFFLED_SURFACE,SURFACE_INTERNAL_MISLEADING,0.02322197113413376,0.04486431394582907,52d8815aeeaff901b328c09850119516918e19259ebdcd2403d5e351e00b3385,ab8e1912ffd1f54291902566abe1c74e10ff3bed7b7aec61e5304157d98a68e3
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,REFERENCE,SURFACE_FOCUS,SURFACE_INTERNAL_MISLEADING,0.027228723499965274,0.055398163011033674,5162ddc7641062c3e74a3346dd1192ebd57c48b900c766dc41ffd7ddddfc42e6,a53563971f6ceb769794f2adeaa6c106bee3b97b1ac3186ee795274568a05769
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,REFERENCE,SURVEY_THEN_REFINE_FIXED,SURFACE_INTERNAL_MISLEADING,0.035371007921418736,0.05145057696499933,d1f8f05ad6237a0774404928c0592e55114a35d090bfed20816b719da3924fe6,617838abd5a361a6e4ac751561ad846817e4f27d2012a5ad767ffa00eabb71d4
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,LEARNED,WRONG_TASK,SURFACE_INTERNAL_MISLEADING,0.024864423253868388,0.054565533417339496,2d6f2f63d0f653c0296422435e96cd63dbfc303b3f153d1f7269f58b934fa2bb,f15763fb430809da81c9311e81edcd365ea6a0a73f6d41995a83785cfb9d0bd9
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,CAI,REFERENCE,ZERO_UNIFORM,SURFACE_INTERNAL_MISLEADING,0.035371007921418736,0.05145057696499933,319289b083b2f856cfefeb03e868610f7fc5ef5fd74d72fd7e8eff587899548b,a44a0a2b8a2924aaa2b10b345511466c3b14df583cd42429055a6c047583b164
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,REFERENCE,CENTER_FIRST,SURFACE_INTERNAL_MISLEADING,0.003906889220637718,0.0005184087768959827,7eb9a49981990793148b4ab7b1b234b5d79aec235548f204fbd6c54d7795731f,f73db1c597ab64cd37d952318d0dd9e7e27012ede25669ddf7906142121b8182
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,LEARNED,NO_SURFACE,SURFACE_INTERNAL_MISLEADING,0.003954031591590009,0.0005053541604667988,72c639b781748e0860cf7bb4539ee783a3a20f8a3ebaf1fd91ad9b34271e8983,b2107857b0b25bd94a5a49e921447d8fe60a9b829c142f03dd71759993370a06
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,LEARNED,NO_TASK,SURFACE_INTERNAL_MISLEADING,0.003942073541732274,0.0005179102494204993,1c22e553d11ccba879272a334f8a0d0d4ee37a602e9ad5ce72bbcabaca376c1e,135a98b6d8db47cf80daa3b1222188d7e58d7ea7c4d462aecf15b3f544ffe46d
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,REFERENCE,ORACLE_FIELD,SURFACE_INTERNAL_MISLEADING,0.0038584399728212163,0.00032739648282296985,653eb3af2016738098e7b75ac5ebdad227a5effaa1e01fb9d8a9f115e60cdcb6,30f63fc22459d9726ed55b3798dfa49f91d51fb32874a443a8bfd60dcfba1aad
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,LEARNED,PROPOSED,SURFACE_INTERNAL_MISLEADING,0.003940919569472443,0.0005179102494204993,d331f1c01ecd73cd0763bb3c54ea5e2ca068749bf0225c84e2778dd192a8d52b,4543f4b7384daef31d5344faa9f20e1c60048195f5e25bfc185e6ee3f4de9f05
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,REFERENCE,RANDOM,SURFACE_INTERNAL_MISLEADING,0.003966426511796274,0.0004918450619445937,25a9c76153bd3f5c4e7f772887c044f6971013dbe20b52cf4ed7794aa349a7b1,a49c3185421ccbaa4b756894d1540f2c2b7d2ddcfb65320fb3a9941d5b856bb3
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,LEARNED,SHUFFLED_SURFACE,SURFACE_INTERNAL_MISLEADING,0.003932804958111182,0.0005210815732962166,bd2b5063f39f81a70b02b1cb6009499114a2811fd482235096d79e1b6267288d,6d0a7591d6ef95e9bc31e8fdbaa1261c897a5fd3a01bc1ace13fb6c5d1e605c1
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,REFERENCE,SURFACE_FOCUS,SURFACE_INTERNAL_MISLEADING,0.003907115308507045,0.0005001752618050238,083ba8b0bf35a1f6311c42210d7ea8677dc810b8957da32e3ccfd9363d644c59,d9539594473af2187d9a979f8eb7706e7cf2a793ae1241c30a0a2693b691226d
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,REFERENCE,SURVEY_THEN_REFINE_FIXED,SURFACE_INTERNAL_MISLEADING,0.00394909947002864,0.0005056203708034719,ea84dc73865efd3fd1d161fdbfb79a2393e85073c72f7b874dec03d8c3ca8965,aa21305e75607615b000d97ca4f8a0af16db4132035d67117898d0751a7cc2eb
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,LEARNED,WRONG_TASK,SURFACE_INTERNAL_MISLEADING,0.003942133640749596,0.0005179102494204993,f284a215322969c28cac8e8d4746eeb495104350fea7d4aedbbf251d66e9cc52,7a2dd963f09df36be6f95b7f64b944c54082307c56450e86ab8d839212142599
xcmzfsbd9t,c24-41,70eed518f18f8d66cede941f9d9043e4e51d5a8849c2a7dfe1f66a4395168513,FIELD,REFERENCE,ZERO_UNIFORM,SURFACE_INTERNAL_MISLEADING,0.00394909947002864,0.0005056203708034719,f9aff5dd298628c86692f677b41a2f0497146de1dadf515266b133b18466aa3f,a314c790914f8569f8a1eb0adaceeb655412a6ecd961863aeffe5e5e867713ea
xcmzfsbd9t,c24-42,c494c217f1d92ac2ed8afa429d8799a9d852f7a7f38394d5c01f90cb46936871,CAI,REFERENCE,CENTER_FIRST,SURFACE_INTERNAL_MISLEADING,0.029535077413827247,0.08873060548218326,ca5b8d2c02f52416105ae965f23c48538257c6fd2d67b7ca6a9950c031dd1267,81a6a815460baeb8b3dac52b3cd98a218c1e8259458df0fa086bdd10ca14bb03
xcmzfsbd9t,c24-42,c494c217f1d92ac2ed8afa429d8799a9d852f7a7f38394d5c01f90cb46936871,CAI,LEARNED,NO_SURFACE,SURFACE_INTERNAL_MISLEADING,0.021383823815302086,0.09223183971054022,ed28936a571b0bdd6bb760d44a00a7974960b264dfb974d156e21ede39a343f1,38b074f6df810e32bafb0a55b581e1960de606046f7a382332c91ce0ec53c935
xcmzfsbd9t,c24-42,c494c217f1d92ac2ed8afa429d8799a9d852f7a7f38394d5c01f90cb46936871,CAI,LEARNED,NO_TASK,SURFACE_INTERNAL_MISLEADING,0.022200388691162073,0.09223183971054022,af555e907ab445f97d60d362d8ffc387a0e9bb1ff0ab508783587f076dfd2fc8,6faee0ba519b5f5f05754527e9d3a80186eed39f42964d1475c0a8290ba46eac
