outer_domain,specimen_id,dataset_id,method,nominal_checkpoint,budgeted_regret,selected_mechanical_value,oracle_mechanical_value,value_capture
cgtnjyggtm,q24-47,cgtnjyggtm,random_median,0.125,0.11524833440130056,0.03142584544597504,0.1466741798472756,0.21425615250548657
cgtnjyggtm,q24-47,cgtnjyggtm,random_median,0.1875,0.0891837824273175,0.054845195319358386,0.1440289777466759,0.38079278335101685
cgtnjyggtm,q24-47,cgtnjyggtm,random_median,0.25,0.015945829768216846,0.0710663735906984,0.08701220335891524,0.8167403059264899
cgtnjyggtm,q24-48,cgtnjyggtm,global_mechanical,0.0625,0.1111444697889028,-0.006998953222987825,0.10414551656591498,-0.0672035960238202
cgtnjyggtm,q24-48,cgtnjyggtm,global_mechanical,0.09375,0.12774813295736864,-0.007507800594749869,0.12024033236261877,-0.06243995211280663
cgtnjyggtm,q24-48,cgtnjyggtm,global_mechanical,0.125,0.12490092529614805,0.0018773410323876805,0.12677826632853573,0.014808066766922822
cgtnjyggtm,q24-48,cgtnjyggtm,global_mechanical,0.1875,0.08221186777691991,0.03887900305713765,0.12109087083405756,0.32107294950762455
cgtnjyggtm,q24-48,cgtnjyggtm,global_mechanical,0.25,0.02203653540811723,0.0555096223940017,0.07754615780211893,0.7158268567689747
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_mlp_huber,0.0625,0.09901925375189657,0.005126262814018401,0.10414551656591498,0.049222117120845295
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_mlp_huber,0.09375,0.13053123388074095,-0.010290901518122175,0.12024033236261877,-0.0855861033973779
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_mlp_huber,0.125,0.13208115310878354,-0.0053028867802478175,0.12677826632853573,-0.041828043037801216
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_mlp_huber,0.1875,0.08692725192680972,0.03416361890724784,0.12109087083405756,0.28213207710815397
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_mlp_huber,0.25,0.013937941223362227,0.0636082165787567,0.07754615780211893,0.8202626459078882
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_ridge,0.0625,0.1148371140956439,-0.010691597529728925,0.10414551656591498,-0.10266018050774256
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_ridge,0.09375,0.1273341427778295,-0.007093810415210733,0.12024033236261877,-0.05899692953124363
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_ridge,0.125,0.12787592239355028,-0.0010976560650145517,0.12677826632853573,-0.008658077577508938
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_ridge,0.1875,0.1418485378913511,-0.02075766705729354,0.12109087083405756,-0.171422229556345
cgtnjyggtm,q24-48,cgtnjyggtm,o1_candidate_ridge,0.25,0.041285746506954046,0.036260411295164885,0.07754615780211893,0.4675977807655362
cgtnjyggtm,q24-48,cgtnjyggtm,o2_global_candidate,0.0625,0.09529654056070147,0.008848976005213505,0.10414551656591498,0.08496742151749642
cgtnjyggtm,q24-48,cgtnjyggtm,o2_global_candidate,0.09375,0.09756470616365465,0.022675626198964127,0.12024033236261877,0.18858585761871777
cgtnjyggtm,q24-48,cgtnjyggtm,o2_global_candidate,0.125,0.10721311335721517,0.019565152971320554,0.12677826632853573,0.1543257652744598
cgtnjyggtm,q24-48,cgtnjyggtm,o2_global_candidate,0.1875,0.07409706794537074,0.04699380288868682,0.12109087083405756,0.3880870834027359
cgtnjyggtm,q24-48,cgtnjyggtm,o2_global_candidate,0.25,0.013998887654566139,0.06354727014755279,0.07754615780211893,0.819476708436177
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_mlp_huber,0.0625,0.07779144458286091,0.02635407198305406,0.10414551656591498,0.2530504706496342
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_mlp_huber,0.09375,0.0989981691081625,0.02124216325445627,0.12024033236261877,0.1766642093968479
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_mlp_huber,0.125,0.1031821052159505,0.023596161112585223,0.12677826632853573,0.18612150012714057
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_mlp_huber,0.1875,0.08735185536615375,0.03373901546790381,0.12109087083405756,0.27862559114088475
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_mlp_huber,0.25,0.015159886107825704,0.06238627169429323,0.07754615780211893,0.8045050001508719
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_ridge,0.0625,0.11380600128661178,-0.009660484720696805,0.10414551656591498,-0.09275948729470812
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_ridge,0.09375,0.1333944778381,-0.013154145475481216,0.12024033236261877,-0.10939877840499614
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_ridge,0.125,0.1415049835034603,-0.014726717174924575,0.12677826632853573,-0.11616121281199308
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_ridge,0.1875,0.14607315959884515,-0.024982288764787586,0.12109087083405756,-0.2063102576826226
cgtnjyggtm,q24-48,cgtnjyggtm,o3_a5_ridge,0.25,0.041285746506954046,0.036260411295164885,0.07754615780211893,0.4675977807655362
cgtnjyggtm,q24-48,cgtnjyggtm,observed_uncertainty,0.0625,0.039426314469520385,0.06471920209639459,0.10414551656591498,0.62143051597841
cgtnjyggtm,q24-48,cgtnjyggtm,observed_uncertainty,0.09375,0.05973165198503205,0.06050868037758672,0.12024033236261877,0.5032311470589225
cgtnjyggtm,q24-48,cgtnjyggtm,observed_uncertainty,0.125,0.06885982821225345,0.05791843811628228,0.12677826632853573,0.45684832103786055
cgtnjyggtm,q24-48,cgtnjyggtm,observed_uncertainty,0.1875,0.05843306825532857,0.062657802578729,0.12109087083405756,0.5174444790689051
cgtnjyggtm,q24-48,cgtnjyggtm,observed_uncertainty,0.25,0.021742358299334574,0.05580379950278436,0.07754615780211893,0.7196204310364882
cgtnjyggtm,q24-48,cgtnjyggtm,random_median,0.0625,0.0935568461929307,0.010588670372984277,0.10414551656591498,0.1016718791373278
cgtnjyggtm,q24-48,cgtnjyggtm,random_median,0.09375,0.10290919445179997,0.017331137910818806,0.12024033236261877,0.1441374750907362
cgtnjyggtm,q24-48,cgtnjyggtm,random_median,0.125,0.09888513761647033,0.027893128712065396,0.12677826632853573,0.22001506661861575
cgtnjyggtm,q24-48,cgtnjyggtm,random_median,0.1875,0.07492984136621489,0.046161029467842674,0.12109087083405756,0.38120982325002484
cgtnjyggtm,q24-48,cgtnjyggtm,random_median,0.25,0.013314009034085694,0.06423214876803324,0.07754615780211893,0.8283085917930302
cgtnjyggtm,q24-49,cgtnjyggtm,global_mechanical,0.0625,0.10670563590710047,-0.016938949404848525,0.08976668650225195,-0.18869972887351236
cgtnjyggtm,q24-49,cgtnjyggtm,global_mechanical,0.09375,0.1118935573855514,-0.009363091875936647,0.10253046550961475,-0.09132009524582356
cgtnjyggtm,q24-49,cgtnjyggtm,global_mechanical,0.125,0.10485898863743448,0.0036776501424312658,0.10853663877986575,0.03388395092914462
cgtnjyggtm,q24-49,cgtnjyggtm,global_mechanical,0.1875,0.06141606205012684,0.031735123569004764,0.0931511856191316,0.340684054186498
cgtnjyggtm,q24-49,cgtnjyggtm,global_mechanical,0.25,0.0,0.028694535801497834,0.028694535801497834,1.0
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_mlp_huber,0.0625,0.06958820352871664,0.020178482973535306,0.08976668650225195,0.22478810079537798
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_mlp_huber,0.09375,0.09166814180680938,0.010862323702805377,0.10253046550961475,0.10594240110795913
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_mlp_huber,0.125,0.10993348456663976,-0.0013968457867740147,0.10853663877986575,-0.01286980878049025
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_mlp_huber,0.1875,0.09659662278699022,-0.0034454371678586115,0.0931511856191316,-0.03698758255150947
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_mlp_huber,0.25,0.016890120962597566,0.011804414838900268,0.028694535801497834,0.4113819760166354
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_ridge,0.0625,0.0966617418020953,-0.006895055299843356,0.08976668650225195,-0.07681084786025139
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_ridge,0.09375,0.11394180719125824,-0.011411341681643483,0.10253046550961475,-0.1112970825298105
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_ridge,0.125,0.1250332260121817,-0.01649658723231595,0.10853663877986575,-0.1519909536334027
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_ridge,0.1875,0.0878273690760174,0.0053238165431142015,0.0931511856191316,0.057152429222766477
cgtnjyggtm,q24-49,cgtnjyggtm,o1_candidate_ridge,0.25,0.010204316558436233,0.0184902192430616,0.028694535801497834,0.6443811940702809
cgtnjyggtm,q24-49,cgtnjyggtm,o2_global_candidate,0.0625,0.10815375901564439,-0.018387072513392444,0.08976668650225195,-0.20483180598329398
cgtnjyggtm,q24-49,cgtnjyggtm,o2_global_candidate,0.09375,0.11095117795444198,-0.008420712444827227,0.10253046550961475,-0.08212888143024746
cgtnjyggtm,q24-49,cgtnjyggtm,o2_global_candidate,0.125,0.09314829240291034,0.015388346376955409,0.10853663877986575,0.14178020021576387
cgtnjyggtm,q24-49,cgtnjyggtm,o2_global_candidate,0.1875,0.08187595439440298,0.011275231224728621,0.0931511856191316,0.12104227283622344
cgtnjyggtm,q24-49,cgtnjyggtm,o2_global_candidate,0.25,0.020769488253411295,0.007925047548086539,0.028694535801497834,0.2761866441370645
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_mlp_huber,0.0625,0.11103719062577477,-0.021270504123522826,0.08976668650225195,-0.2369532056080651
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_mlp_huber,0.09375,0.12283725871342577,-0.020306793203811013,0.10253046550961475,-0.19805618849849804
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_mlp_huber,0.125,0.14044447634512724,-0.0319078375652615,0.10853663877986575,-0.29398217895780837
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_mlp_huber,0.1875,0.11352535247790807,-0.020374166858776466,0.0931511856191316,-0.21872149799660706
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_mlp_huber,0.25,0.014712734323404697,0.013981801478093137,0.028694535801497834,0.4872635534101687
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_ridge,0.0625,0.08710855208526558,0.0026581344169863685,0.08976668650225195,0.029611591120940892
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_ridge,0.09375,0.11502038621994204,-0.012489920710327285,0.10253046550961475,-0.12181667807951235
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_ridge,0.125,0.12789783976576785,-0.019361200985902105,0.10853663877986575,-0.17838401118326996
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_ridge,0.1875,0.11180178585442835,-0.018650600235296744,0.0931511856191316,-0.20021860281578896
cgtnjyggtm,q24-49,cgtnjyggtm,o3_a5_ridge,0.25,0.010204316558436233,0.0184902192430616,0.028694535801497834,0.6443811940702809
cgtnjyggtm,q24-49,cgtnjyggtm,observed_uncertainty,0.0625,0.06807541047126364,0.021691276030988305,0.08976668650225195,0.24164060049653435
cgtnjyggtm,q24-49,cgtnjyggtm,observed_uncertainty,0.09375,0.09150456868117607,0.011025896828438686,0.10253046550961475,0.10753776229958438
cgtnjyggtm,q24-49,cgtnjyggtm,observed_uncertainty,0.125,0.09063196547308117,0.01790467330678458,0.10853663877986575,0.16496432456415827
cgtnjyggtm,q24-49,cgtnjyggtm,observed_uncertainty,0.1875,0.07983517385607652,0.01331601176305508,0.0931511856191316,0.1429505343871888
cgtnjyggtm,q24-49,cgtnjyggtm,observed_uncertainty,0.25,0.013338304576574922,0.015356231224922912,0.028694535801497834,0.5351622110618471
cgtnjyggtm,q24-49,cgtnjyggtm,random_median,0.0625,0.09223492832164293,-0.0024682418193909816,0.08976668650225195,-0.02749618946143302
cgtnjyggtm,q24-49,cgtnjyggtm,random_median,0.09375,0.10236057821305644,0.00016988729655831314,0.10253046550961475,0.001656944555102815
cgtnjyggtm,q24-49,cgtnjyggtm,random_median,0.125,0.10200970617220595,0.006526932607659797,0.10853663877986575,0.06013575398163689
cgtnjyggtm,q24-49,cgtnjyggtm,random_median,0.1875,0.07948780734032057,0.013663378278811034,0.0931511856191316,0.14667959605663694
cgtnjyggtm,q24-49,cgtnjyggtm,random_median,0.25,0.0134091632949207,0.015285372506577133,0.028694535801497834,0.5326927960193469
cgtnjyggtm,q24-5,cgtnjyggtm,global_mechanical,0.0625,0.19641216055366773,-0.008392646419664196,0.18801951413400353,-0.044637103006673375
cgtnjyggtm,q24-5,cgtnjyggtm,global_mechanical,0.09375,0.21044268820641965,-0.006388944871842606,0.20405374333457704,-0.031310108638227536
cgtnjyggtm,q24-5,cgtnjyggtm,global_mechanical,0.125,0.20497284947245364,0.006490210415645015,0.21146305988809866,0.03069193465317055
cgtnjyggtm,q24-5,cgtnjyggtm,global_mechanical,0.1875,0.18391778133126935,0.025493659118778655,0.209411440450048,0.1217395719354683
cgtnjyggtm,q24-5,cgtnjyggtm,global_mechanical,0.25,0.047926535480111276,0.11015514049528807,0.15808167597539935,0.6968242196042406
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_mlp_huber,0.0625,0.17810670147956742,0.00991281265443611,0.18801951413400353,0.052722254389888173
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_mlp_huber,0.09375,0.11835507352825969,0.08569866980631735,0.20405374333457704,0.4199808756549072
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_mlp_huber,0.125,0.09347584493994199,0.11798721494815667,0.21146305988809866,0.5579566237743498
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_mlp_huber,0.1875,0.09157398192938215,0.11783745852066585,0.209411440450048,0.5627078361498317
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_mlp_huber,0.25,0.05619075795237438,0.10189091802302497,0.15808167597539935,0.6445460385862889
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_ridge,0.0625,0.20862340459148254,-0.020603890457479013,0.18801951413400353,-0.10958378736578586
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_ridge,0.09375,0.23501119244407787,-0.030957449109500823,0.20405374333457704,-0.15171223327543368
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_ridge,0.125,0.2468897167509534,-0.03542665686285473,0.21146305988809866,-0.1675311843193875
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_ridge,0.1875,0.23832642854988362,-0.028914988099835615,0.209411440450048,-0.13807740416518866
cgtnjyggtm,q24-5,cgtnjyggtm,o1_candidate_ridge,0.25,0.05156173816554599,0.10651993780985336,0.15808167597539935,0.6738284950017229
cgtnjyggtm,q24-5,cgtnjyggtm,o2_global_candidate,0.0625,0.028863716322535815,0.15915579781146771,0.18801951413400353,0.846485528613991
cgtnjyggtm,q24-5,cgtnjyggtm,o2_global_candidate,0.09375,0.04914015847353448,0.15491358486104256,0.20405374333457704,0.7591803136247212
cgtnjyggtm,q24-5,cgtnjyggtm,o2_global_candidate,0.125,0.07107372753924723,0.14038933234885143,0.21146305988809866,0.663895303620132
cgtnjyggtm,q24-5,cgtnjyggtm,o2_global_candidate,0.1875,0.07143374842134009,0.1379776920287079,0.209411440450048,0.6588832574389385
cgtnjyggtm,q24-5,cgtnjyggtm,o2_global_candidate,0.25,0.014945685228061167,0.14313599074733818,0.15808167597539935,0.9054559288048856
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_mlp_huber,0.0625,0.18656083892971997,0.001458675204283555,0.18801951413400353,0.007758105380720968
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_mlp_huber,0.09375,0.16622534275637646,0.03782840057820058,0.20405374333457704,0.1853844970448554
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_mlp_huber,0.125,0.17778108770154066,0.033681972186557996,0.21146305988809866,0.15928064317418708
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_mlp_huber,0.1875,0.11179232270601469,0.09761911774403331,0.209411440450048,0.46615943013542716
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_mlp_huber,0.25,0.010467974654898127,0.14761370132050122,0.15808167597539935,0.9337812267594686
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_ridge,0.0625,0.2084360111816259,-0.020416497047622384,0.18801951413400353,-0.1085871173620379
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_ridge,0.09375,0.23501119244407787,-0.030957449109500823,0.20405374333457704,-0.15171223327543368
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_ridge,0.125,0.2460839196534761,-0.03462085976537743,0.21146305988809866,-0.16372060341743844
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_ridge,0.1875,0.2390605846386611,-0.029649144188613086,0.209411440450048,-0.14158321114115754
cgtnjyggtm,q24-5,cgtnjyggtm,o3_a5_ridge,0.25,0.05156173816554599,0.10651993780985336,0.15808167597539935,0.6738284950017229
cgtnjyggtm,q24-5,cgtnjyggtm,observed_uncertainty,0.0625,0.17363251378023725,0.014387000353766277,0.18801951413400353,0.07651865509828149
cgtnjyggtm,q24-5,cgtnjyggtm,observed_uncertainty,0.09375,0.14222335449135803,0.06183038884321901,0.20405374333457704,0.3030103140124154
cgtnjyggtm,q24-5,cgtnjyggtm,observed_uncertainty,0.125,0.10214399420218401,0.10931906568591465,0.21146305988809866,0.5169653070553494
cgtnjyggtm,q24-5,cgtnjyggtm,observed_uncertainty,0.1875,0.0730851310886047,0.1363263093614433,0.209411440450048,0.6509974291206976
cgtnjyggtm,q24-5,cgtnjyggtm,observed_uncertainty,0.25,0.008125015421486914,0.14995666055391244,0.15808167597539935,0.9486024210500442
cgtnjyggtm,q24-5,cgtnjyggtm,random_median,0.0625,0.15681763235275104,0.031201881781252494,0.18801951413400353,0.165950230884091
cgtnjyggtm,q24-5,cgtnjyggtm,random_median,0.09375,0.15891418940953028,0.04513955392504676,0.20405374333457704,0.2212140448265809
cgtnjyggtm,q24-5,cgtnjyggtm,random_median,0.125,0.14159514207246482,0.06986791781563384,0.21146305988809866,0.33040247243469534
cgtnjyggtm,q24-5,cgtnjyggtm,random_median,0.1875,0.10346609646292082,0.10594534398712718,0.209411440450048,0.5059195608388878
cgtnjyggtm,q24-5,cgtnjyggtm,random_median,0.25,0.011187824169291094,0.14689385180610826,0.15808167597539935,0.9292275711257505
cgtnjyggtm,q24-50,cgtnjyggtm,global_mechanical,0.0625,0.13610888796620624,-0.009345043100406625,0.1267638448657996,-0.07372009826855512
cgtnjyggtm,q24-50,cgtnjyggtm,global_mechanical,0.09375,0.16165876472552732,-0.023585499035977953,0.13807326568954936,-0.1708187237999334
cgtnjyggtm,q24-50,cgtnjyggtm,global_mechanical,0.125,0.16678403962069926,-0.02352804583860829,0.14325599378209097,-0.16423777614776233
cgtnjyggtm,q24-50,cgtnjyggtm,global_mechanical,0.1875,0.11138298246851758,0.01256539036984089,0.12394837283835847,0.1013760010083187
cgtnjyggtm,q24-50,cgtnjyggtm,global_mechanical,0.25,0.042503815593394056,0.019796525765623796,0.06230034135901785,0.31775950715169377
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_mlp_huber,0.0625,0.12307733867223952,0.0036865061935600907,0.1267638448657996,0.029081684903632138
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_mlp_huber,0.09375,0.1466180865049561,-0.00854482081540675,0.13807326568954936,-0.061886135398718976
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_mlp_huber,0.125,0.1635293582750032,-0.020273364492912227,0.14325599378209097,-0.1415184381307659
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_mlp_huber,0.1875,0.1263765609234095,-0.0024281880850510196,0.12394837283835847,-0.01959031836761285
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_mlp_huber,0.25,0.012235855083913616,0.050064486275104236,0.06230034135901785,0.803598907855061
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_ridge,0.0625,0.1478323281647102,-0.02106848329891059,0.1267638448657996,-0.16620262126961394
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_ridge,0.09375,0.17033436842848432,-0.032261102738934955,0.13807326568954936,-0.23365205840406778
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_ridge,0.125,0.1785066351377932,-0.03525064135570222,0.14325599378209097,-0.24606747979650012
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_ridge,0.1875,0.15462259035664727,-0.030674217518288804,0.12394837283835847,-0.24747575797780874
cgtnjyggtm,q24-50,cgtnjyggtm,o1_candidate_ridge,0.25,0.05495221228903363,0.007348129069984222,0.06230034135901785,0.11794685084691907
cgtnjyggtm,q24-50,cgtnjyggtm,o2_global_candidate,0.0625,0.04159706288530929,0.08516678198049032,0.1267638448657996,0.6718538876022053
cgtnjyggtm,q24-50,cgtnjyggtm,o2_global_candidate,0.09375,0.05018136974645854,0.08789189594309083,0.13807326568954936,0.6365598401989798
cgtnjyggtm,q24-50,cgtnjyggtm,o2_global_candidate,0.125,0.06415190728924752,0.07910408649284345,0.14325599378209097,0.5521869235933679
cgtnjyggtm,q24-50,cgtnjyggtm,o2_global_candidate,0.1875,0.06669980919521695,0.057248563643141515,0.12394837283835847,0.4618742653265774
cgtnjyggtm,q24-50,cgtnjyggtm,o2_global_candidate,0.25,0.008156599377646234,0.05414374198137162,0.06230034135901785,0.869076168770212
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_mlp_huber,0.0625,0.056559361841756306,0.07020448302404331,0.1267638448657996,0.5538210291614798
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_mlp_huber,0.09375,0.058316792588728183,0.07975647310082118,0.13807326568954936,0.5776387825877133
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_mlp_huber,0.125,0.08160416757343247,0.0616518262086585,0.14325599378209097,0.43036123362794926
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_mlp_huber,0.1875,0.05494601111017805,0.06900236172818042,0.12394837283835847,0.5567024410894579
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_mlp_huber,0.25,0.010488616649519888,0.051811724709497964,0.06230034135901785,0.8316443149311624
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_ridge,0.0625,0.15148225699158013,-0.02471841212578052,0.1267638448657996,-0.1949957588612828
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_ridge,0.09375,0.17054954829364838,-0.032476282604099016,0.13807326568954936,-0.23521050539298655
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_ridge,0.125,0.1785066351377932,-0.03525064135570222,0.14325599378209097,-0.24606747979650012
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_ridge,0.1875,0.16441260851959583,-0.04046423568123736,0.12394837283835847,-0.32646040246132896
cgtnjyggtm,q24-50,cgtnjyggtm,o3_a5_ridge,0.25,0.05495221228903363,0.007348129069984222,0.06230034135901785,0.11794685084691907
cgtnjyggtm,q24-50,cgtnjyggtm,observed_uncertainty,0.0625,0.08621780972482201,0.0405460351409776,0.1267638448657996,0.31985488594087885
cgtnjyggtm,q24-50,cgtnjyggtm,observed_uncertainty,0.09375,0.10361391243756679,0.03445935325198257,0.13807326568954936,0.24957295737078208
cgtnjyggtm,q24-50,cgtnjyggtm,observed_uncertainty,0.125,0.10569667624509316,0.037559317536997816,0.14325599378209097,0.26218321862420574
cgtnjyggtm,q24-50,cgtnjyggtm,observed_uncertainty,0.1875,0.10155355301777935,0.022394819820579115,0.12394837283835847,0.180678610842147
cgtnjyggtm,q24-50,cgtnjyggtm,observed_uncertainty,0.25,0.008448948360285646,0.053851392998732206,0.06230034135901785,0.864383594439765
cgtnjyggtm,q24-50,cgtnjyggtm,random_median,0.0625,0.12301301315181698,0.003750831713982633,0.1267638448657996,0.029589128650629883
cgtnjyggtm,q24-50,cgtnjyggtm,random_median,0.09375,0.12303908423601234,0.015034181453537021,0.13807326568954936,0.10888553536019496
cgtnjyggtm,q24-50,cgtnjyggtm,random_median,0.125,0.11833150754570526,0.024924486236385712,0.14325599378209097,0.17398564331136296
cgtnjyggtm,q24-50,cgtnjyggtm,random_median,0.1875,0.08438024481802861,0.03956812802032986,0.12394837283835847,0.31923071771124256
cgtnjyggtm,q24-50,cgtnjyggtm,random_median,0.25,0.010919536801629492,0.05138080455738836,0.06230034135901785,0.8247274964561826
cgtnjyggtm,q24-6,cgtnjyggtm,global_mechanical,0.0625,0.048139487865717534,0.015482432147516545,0.06362192001323408,0.24335059589990407
cgtnjyggtm,q24-6,cgtnjyggtm,global_mechanical,0.09375,0.06550327333592587,0.015054024763712093,0.08055729809963796,0.18687350642138464
cgtnjyggtm,q24-6,cgtnjyggtm,global_mechanical,0.125,0.06853397484284662,0.023597181964425618,0.09213115680727224,0.25612597065060416
cgtnjyggtm,q24-6,cgtnjyggtm,global_mechanical,0.1875,0.07366418873078318,0.01710510255125497,0.09076929128203814,0.18844591942561315
cgtnjyggtm,q24-6,cgtnjyggtm,global_mechanical,0.25,0.03104541526376703,-0.007547511456399758,0.02349790380736727,-0.32119935115375675
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_mlp_huber,0.0625,0.07130830840377111,-0.007686388390537036,0.06362192001323408,-0.12081352447298321
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_mlp_huber,0.09375,0.0851396806606941,-0.004582382561056142,0.08055729809963796,-0.056883518553320696
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_mlp_huber,0.125,0.0720634596609746,0.020067697146297636,0.09213115680727224,0.21781661971613953
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_mlp_huber,0.1875,0.07052076632035464,0.0202485249616835,0.09076929128203814,0.2230768211990036
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_mlp_huber,0.25,0.0020335775582477345,0.021464326249119536,0.02349790380736727,0.9134570651527585
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_ridge,0.0625,0.0546025273335331,0.009019392679700977,0.06362192001323408,0.14176549022451446
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_ridge,0.09375,0.07264553413080443,0.00791176396883353,0.08055729809963796,0.09821287649255314
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_ridge,0.125,0.07934926661677766,0.012781890190494583,0.09213115680727224,0.13873580483997203
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_ridge,0.1875,0.09796346398277067,-0.007194172700732526,0.09076929128203814,-0.07925778200006882
cgtnjyggtm,q24-6,cgtnjyggtm,o1_candidate_ridge,0.25,0.0020335775582477345,0.021464326249119536,0.02349790380736727,0.9134570651527585
cgtnjyggtm,q24-6,cgtnjyggtm,o2_global_candidate,0.0625,0.06942587163509273,-0.0058039516218586495,0.06362192001323408,-0.09122565965710186
cgtnjyggtm,q24-6,cgtnjyggtm,o2_global_candidate,0.09375,0.07599776955467219,0.004559528544965774,0.08055729809963796,0.05659981966284772
cgtnjyggtm,q24-6,cgtnjyggtm,o2_global_candidate,0.125,0.08428367442100015,0.007847482386272087,0.09213115680727224,0.08517729135528077
cgtnjyggtm,q24-6,cgtnjyggtm,o2_global_candidate,0.1875,0.08572209334290126,0.005047197939136883,0.09076929128203814,0.05560468598850508
cgtnjyggtm,q24-6,cgtnjyggtm,o2_global_candidate,0.25,0.01827631385412698,0.005221589953240291,0.02349790380736727,0.22221513867986692
