outer_domain,specimen_id,dataset_id,method,spearman,ndcg_5,ndcg_10,recall_5,recall_10,regret_1,mean_budgeted_regret,model_state_sha256
cgtnjyggtm,q24-3,cgtnjyggtm,observed_uncertainty,-0.17234432234432231,0.8679697313061264,0.8091400509249399,0.4,0.2,0.010611554656449362,0.09584666519459895,
cgtnjyggtm,q24-3,cgtnjyggtm,random_median,0.003685897435897436,0.8686939412125247,0.8892765116636713,0.0,0.1,0.008707841196811894,0.06759524449682544,
cgtnjyggtm,q24-30,cgtnjyggtm,global_mechanical,0.06259157509157509,0.9260956391443778,0.9325194180309809,0.0,0.1,0.007311302756716542,0.09540463517732378,
cgtnjyggtm,q24-30,cgtnjyggtm,o1_candidate_mlp_huber,0.004395604395604395,0.8357304505959849,0.8771109681724819,0.2,0.4,0.007504584366420319,0.14214336271445918,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-30,cgtnjyggtm,o1_candidate_ridge,0.26872710622710616,0.9179920511984576,0.9335045966728165,0.0,0.0,0.009435793290107464,0.06159875067067959,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-30,cgtnjyggtm,o2_global_candidate,-0.10796703296703294,0.8613120649203208,0.8528321034533222,0.0,0.1,0.005873378546431218,0.15923347039267555,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-30,cgtnjyggtm,o3_a5_mlp_huber,0.17509157509157508,0.9341518732018311,0.9331415984299122,0.0,0.0,0.00551706596852608,0.07083386870088922,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-30,cgtnjyggtm,o3_a5_ridge,0.26804029304029303,0.920152973872014,0.9320672519835687,0.0,0.0,0.010615393114348781,0.05048529289998762,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-30,cgtnjyggtm,observed_uncertainty,-0.20068681318681317,0.43145543444984075,0.6060109582953945,0.0,0.1,0.08977983924831079,0.22435168825450696,
cgtnjyggtm,q24-30,cgtnjyggtm,random_median,0.005013736263736263,0.9205236599172288,0.9214133708055567,0.0,0.2,0.006803215899563897,0.1396750522350459,
cgtnjyggtm,q24-31,cgtnjyggtm,global_mechanical,0.08255494505494504,0.9418024080801393,0.9532173800602924,0.2,0.3,0.005758472034357309,0.08938174215978223,
cgtnjyggtm,q24-31,cgtnjyggtm,o1_candidate_mlp_huber,-0.33466117216117214,0.7256701165140428,0.8040611480781024,0.0,0.2,0.016249145948553423,0.2555480624534015,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-31,cgtnjyggtm,o1_candidate_ridge,0.3125,0.9282989530017698,0.9547960698334731,0.0,0.4,0.00940855299567589,0.046280066820759094,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-31,cgtnjyggtm,o2_global_candidate,0.06804029304029302,0.9458147122716702,0.8978604704584404,0.2,0.1,0.0109858237729058,0.14274571507211556,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-31,cgtnjyggtm,o3_a5_mlp_huber,0.39125457875457875,0.9529208308518958,0.9623450163482946,0.2,0.2,0.00849087792757508,0.0989553733585489,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-31,cgtnjyggtm,o3_a5_ridge,0.31634615384615383,0.9303987745927964,0.9550035110427978,0.0,0.4,0.00940855299567589,0.062311732953698004,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-31,cgtnjyggtm,observed_uncertainty,-0.26149267399267395,0.4626446965104326,0.6325137790332107,0.0,0.1,0.11837325849858293,0.2707941230136329,
cgtnjyggtm,q24-31,cgtnjyggtm,random_median,0.011790293040293038,0.9227109140285576,0.931562302210915,0.0,0.2,0.012325297376703181,0.16293684672979575,
cgtnjyggtm,q24-32,cgtnjyggtm,global_mechanical,-0.04276556776556776,0.4618727133025726,0.5524972474507368,0.0,0.0,0.03925696901048126,0.14057433923372428,
cgtnjyggtm,q24-32,cgtnjyggtm,o1_candidate_mlp_huber,0.08557692307692306,0.5844075421605714,0.6647089480954951,0.2,0.3,0.04518745461734841,0.07728528380169261,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-32,cgtnjyggtm,o1_candidate_ridge,-0.15636446886446884,0.49591113422671246,0.5629970361728343,0.0,0.0,0.04135993413123573,0.15029003023985016,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-32,cgtnjyggtm,o2_global_candidate,0.2146520146520146,0.5616766965034297,0.6710088642422141,0.2,0.3,0.04214456521977106,0.07521047219964787,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-32,cgtnjyggtm,o3_a5_mlp_huber,0.03566849816849816,0.48831143036722957,0.5701096718865271,0.0,0.1,0.04012887035428725,0.12577423427009507,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-32,cgtnjyggtm,o3_a5_ridge,-0.11034798534798534,0.4828747775746406,0.5604208536895096,0.0,0.0,0.04135993413123573,0.15138267176587455,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-32,cgtnjyggtm,observed_uncertainty,0.211996336996337,0.9088948760090928,0.8902923851163773,0.6,0.4,0.0,0.06371893572897831,
cgtnjyggtm,q24-32,cgtnjyggtm,random_median,0.00451007326007326,0.48144503671478267,0.5794024048547138,0.0,0.1,0.041670153729653214,0.1131326187632663,
cgtnjyggtm,q24-33,cgtnjyggtm,global_mechanical,-0.07385531135531134,0.6218358244972317,0.690749726575212,0.0,0.1,0.03144855309589345,0.0914453111809361,
cgtnjyggtm,q24-33,cgtnjyggtm,o1_candidate_mlp_huber,0.12847985347985347,0.5964517419676613,0.7281913841704019,0.0,0.1,0.0343405954940732,0.050971783263386826,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-33,cgtnjyggtm,o1_candidate_ridge,0.06396520146520146,0.6220746047240473,0.7012457331799486,0.0,0.2,0.03479893489163177,0.07970407298331825,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-33,cgtnjyggtm,o2_global_candidate,0.0472069597069597,0.6588096202534244,0.7435685363287274,0.0,0.3,0.033360234606538475,0.07297193097396029,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-33,cgtnjyggtm,o3_a5_mlp_huber,0.026144688644688642,0.5952663923252975,0.6892867356699687,0.0,0.2,0.035252587375113276,0.090529498845866,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-33,cgtnjyggtm,o3_a5_ridge,0.027472527472527472,0.6260358335489662,0.7031278969523832,0.0,0.2,0.03479893489163177,0.08312707552741268,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-33,cgtnjyggtm,observed_uncertainty,0.03058608058608058,0.6032369298192132,0.7386743522634792,0.2,0.3,0.02108129691147298,0.0729857816680752,
cgtnjyggtm,q24-33,cgtnjyggtm,random_median,0.0072802197802197795,0.6202031020798042,0.6883057350980939,0.0,0.15000000000000002,0.034361081116948355,0.08232000300087931,
cgtnjyggtm,q24-34,cgtnjyggtm,global_mechanical,-0.0787087912087912,0.17299488480433775,0.19464447506371588,0.0,0.1,0.04658002590879484,0.11505700549413374,
cgtnjyggtm,q24-34,cgtnjyggtm,o1_candidate_mlp_huber,0.09899267399267399,0.1852668993692257,0.22741604317326267,0.0,0.1,0.042862245083768236,0.09159086315490392,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-34,cgtnjyggtm,o1_candidate_ridge,-0.126007326007326,0.13415312238651722,0.18382832034764907,0.0,0.1,0.04612714165098408,0.12546884202959968,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-34,cgtnjyggtm,o2_global_candidate,0.052701465201465195,0.452989842101652,0.528354053542837,0.4,0.3,0.049533294008372586,0.05296714512979892,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-34,cgtnjyggtm,o3_a5_mlp_huber,-0.06396520146520146,0.11884236373629069,0.17417382472588538,0.0,0.0,0.046926491460555386,0.11551200883686678,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-34,cgtnjyggtm,o3_a5_ridge,-0.10384615384615384,0.13289531492526876,0.19699688398136464,0.0,0.1,0.04612714165098408,0.13048929413538915,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-34,cgtnjyggtm,observed_uncertainty,-0.0656135531135531,0.24209207114656608,0.32608096021585703,0.2,0.2,0.05004375186117627,0.08691559304445806,
cgtnjyggtm,q24-34,cgtnjyggtm,random_median,-0.01971153846153846,0.16614522387050876,0.23810741876465805,0.0,0.2,0.04701347330685113,0.08731481096951177,
cgtnjyggtm,q24-35,cgtnjyggtm,global_mechanical,0.20961538461538456,0.8127749373227097,0.8603380426092824,0.0,0.3,0.019961047103319585,0.08519279432029947,
cgtnjyggtm,q24-35,cgtnjyggtm,o1_candidate_mlp_huber,-0.2197344322344322,0.7610799029631787,0.8023824560992252,0.0,0.0,0.021714326073275947,0.1572247872778964,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-35,cgtnjyggtm,o1_candidate_ridge,0.18809523809523807,0.8218321667166141,0.8580318474386979,0.2,0.2,0.018982694768326258,0.07318857426659711,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-35,cgtnjyggtm,o2_global_candidate,0.17431318681318678,0.7458466318934146,0.7509678911211292,0.0,0.0,0.016400107296940303,0.10734620688317005,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-35,cgtnjyggtm,o3_a5_mlp_huber,0.16785714285714284,0.8564401993768881,0.8684779712625508,0.2,0.3,0.014813147211651168,0.09778624178703277,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-35,cgtnjyggtm,o3_a5_ridge,0.18759157509157506,0.8328860065921504,0.872180257017853,0.2,0.3,0.018982694768326258,0.07418091522121026,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-35,cgtnjyggtm,observed_uncertainty,-0.20874542124542123,0.5337268503419145,0.628631232679534,0.0,0.0,0.07105278468529141,0.18023517745895418,
cgtnjyggtm,q24-35,cgtnjyggtm,random_median,-0.0023809523809523807,0.8197410560751595,0.841378647753185,0.0,0.1,0.015511456478641383,0.12884771430228328,
cgtnjyggtm,q24-36,cgtnjyggtm,global_mechanical,-0.07055860805860804,0.5256552124726827,0.5326230598870169,0.0,0.1,0.012485699742791456,0.06747219432352776,
cgtnjyggtm,q24-36,cgtnjyggtm,o1_candidate_mlp_huber,0.11675824175824175,0.7237264262096799,0.7454215975121216,0.4,0.4,0.010842258410708738,0.04605589865942161,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-36,cgtnjyggtm,o1_candidate_ridge,-0.27747252747252743,0.3900964612130948,0.3815398277969278,0.0,0.0,0.012099577511326731,0.08179602976688016,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-36,cgtnjyggtm,o2_global_candidate,-0.03122710622710622,0.41584604077965526,0.6153484277700959,0.0,0.4,0.0151218804656017,0.056533544877116725,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-36,cgtnjyggtm,o3_a5_mlp_huber,-0.10714285714285712,0.511234948910891,0.50361869711935,0.0,0.1,0.013372993013491485,0.07259553815811867,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-36,cgtnjyggtm,o3_a5_ridge,-0.26080586080586077,0.4205366588806373,0.4049755615510264,0.0,0.0,0.012099577511326731,0.08153553040543457,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-36,cgtnjyggtm,observed_uncertainty,0.21808608058608053,0.68072200052963,0.6952757244013988,0.2,0.3,0.015902330432288725,0.04335490176836669,
cgtnjyggtm,q24-36,cgtnjyggtm,random_median,-0.002358058608058608,0.4611646718908283,0.5345685763960513,0.0,0.2,0.014156900701359665,0.05986778450083048,
cgtnjyggtm,q24-37,cgtnjyggtm,global_mechanical,-0.14097985347985345,0.9060440849715036,0.9133824109797237,0.0,0.0,0.01002106188030083,0.06323039987398557,
cgtnjyggtm,q24-37,cgtnjyggtm,o1_candidate_mlp_huber,0.3249542124542124,0.9296337676072023,0.9517533857717513,0.0,0.4,0.006613283022158245,0.07286583919085374,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-37,cgtnjyggtm,o1_candidate_ridge,-0.12976190476190474,0.9257315674294351,0.9218530022262682,0.0,0.1,0.008159124248939165,0.05983767927150976,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-37,cgtnjyggtm,o2_global_candidate,0.008424908424908423,0.5560272948175179,0.6947683470907975,0.0,0.1,0.08201711277483947,0.14266286066164216,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-37,cgtnjyggtm,o3_a5_mlp_huber,-0.12307692307692307,0.9273187068876436,0.9356518613815472,0.0,0.1,0.009541994556792277,0.12436410610204403,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-37,cgtnjyggtm,o3_a5_ridge,-0.12545787545787543,0.9264115254677019,0.9214350702167529,0.0,0.1,0.008159124248939165,0.06327839559247155,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-37,cgtnjyggtm,observed_uncertainty,0.07847985347985348,0.9409904826798129,0.9420821643532625,0.4,0.2,0.003975233564557201,0.0642378982514695,
cgtnjyggtm,q24-37,cgtnjyggtm,random_median,-0.01481227106227106,0.9145805658510788,0.9209529693362037,0.0,0.1,0.00865936816111601,0.09637098803611827,
cgtnjyggtm,q24-38,cgtnjyggtm,global_mechanical,0.10311355311355311,0.8742059704542208,0.8557377484136098,0.2,0.2,0.0007106916988259826,0.0856121970460978,
cgtnjyggtm,q24-38,cgtnjyggtm,o1_candidate_mlp_huber,-0.3184981684981685,0.8058621225660996,0.8206404762752043,0.2,0.2,0.0023349140956910874,0.1373889606832746,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-38,cgtnjyggtm,o1_candidate_ridge,0.2155677655677655,0.8028389382918073,0.8255596845349472,0.0,0.2,0.01040477283747654,0.0698691213611717,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-38,cgtnjyggtm,o2_global_candidate,-0.13044871794871793,0.6895386328159328,0.6711868542498166,0.0,0.0,0.007854284062908667,0.15063851394842703,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-38,cgtnjyggtm,o3_a5_mlp_huber,-0.03049450549450549,0.7915511098132721,0.7736961181549371,0.0,0.0,0.010990392467051913,0.11682148783736179,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-38,cgtnjyggtm,o3_a5_ridge,0.2137362637362637,0.8442699714720903,0.8294342349093057,0.0,0.2,0.006583148476320355,0.07407466690226679,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-38,cgtnjyggtm,observed_uncertainty,-0.40970695970695964,0.5206378141117486,0.6080467611158049,0.0,0.0,0.019869629820196577,0.16695900537582448,
cgtnjyggtm,q24-38,cgtnjyggtm,random_median,0.01987179487179487,0.7847911152979878,0.8012167557522741,0.0,0.2,0.010697582652264226,0.10830935116789639,
cgtnjyggtm,q24-39,cgtnjyggtm,global_mechanical,0.03498168498168498,0.9506879338068241,0.9497629704553548,0.0,0.1,0.006946986717018433,0.0826669009764073,
cgtnjyggtm,q24-39,cgtnjyggtm,o1_candidate_mlp_huber,-0.33177655677655676,0.9299319696673354,0.9381879333656773,0.2,0.1,0.01014796452993183,0.14707050704661206,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-39,cgtnjyggtm,o1_candidate_ridge,-0.025045787545787544,0.9502466564016228,0.9536809340836305,0.0,0.1,0.005765436022950432,0.04939630623811029,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-39,cgtnjyggtm,o2_global_candidate,-0.08534798534798534,0.6237202780471414,0.7143386719813295,0.0,0.1,0.10063392350497269,0.1649717105382631,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-39,cgtnjyggtm,o3_a5_mlp_huber,0.1228021978021978,0.9648218660679664,0.9667038029051628,0.0,0.2,0.004182600927071789,0.06686514950908995,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-39,cgtnjyggtm,o3_a5_ridge,0.007783882783882783,0.9329900275990513,0.9461388325481289,0.0,0.1,0.011069717065200768,0.04804157707348224,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-39,cgtnjyggtm,observed_uncertainty,-0.03466117216117216,0.9363447740432241,0.9506292200787295,0.0,0.2,0.009937959322751322,0.07577415405998038,
cgtnjyggtm,q24-39,cgtnjyggtm,random_median,-0.025869963369963368,0.9395580569766884,0.9437961471711898,0.0,0.2,0.007888212199103295,0.10949875805857254,
cgtnjyggtm,q24-4,cgtnjyggtm,global_mechanical,-0.12596153846153843,0.5178128500833824,0.5728327103327248,0.0,0.0,0.024309199017950256,0.07487133736621569,
cgtnjyggtm,q24-4,cgtnjyggtm,o1_candidate_mlp_huber,0.0364010989010989,0.4693738731826063,0.5533584539967106,0.0,0.2,0.022137884570600397,0.059800757120683314,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-4,cgtnjyggtm,o1_candidate_ridge,-0.1059981684981685,0.6059316785800752,0.654343352208467,0.2,0.1,0.019761008174946415,0.06615727884120623,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-4,cgtnjyggtm,o2_global_candidate,0.13287545787545788,0.35988928176598156,0.47003068405443466,0.0,0.1,0.035243617557841334,0.06416780462209908,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-4,cgtnjyggtm,o3_a5_mlp_huber,0.23882783882783878,0.5650653226916159,0.631385164924091,0.2,0.1,0.022803322640456702,0.04368965514062961,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-4,cgtnjyggtm,o3_a5_ridge,-0.12065018315018312,0.5863620650492727,0.6424018544542842,0.2,0.1,0.019761008174946415,0.06677020983608921,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-4,cgtnjyggtm,observed_uncertainty,0.13855311355311356,0.7957817377648815,0.7774841991701422,0.2,0.1,0.0,0.05153029825068649,
cgtnjyggtm,q24-4,cgtnjyggtm,random_median,0.012133699633699632,0.55136780629046,0.6102140954480089,0.0,0.1,0.022053822400799783,0.05878643975797118,
cgtnjyggtm,q24-40,cgtnjyggtm,global_mechanical,-0.19189560439560438,0.2449484439079401,0.30124863438370597,0.0,0.0,0.07088350033626856,0.17254097351807812,
cgtnjyggtm,q24-40,cgtnjyggtm,o1_candidate_mlp_huber,0.12637362637362637,0.5361581046719236,0.5625009245563279,0.2,0.3,0.07046444249265993,0.08821643639029117,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-40,cgtnjyggtm,o1_candidate_ridge,-0.14226190476190476,0.27574353521126393,0.3388346760074633,0.0,0.0,0.07040537878023567,0.17526367755292072,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-40,cgtnjyggtm,o2_global_candidate,0.11904761904761903,0.2684752459490514,0.41706083801472776,0.0,0.3,0.06805620329555195,0.12080704836513745,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-40,cgtnjyggtm,o3_a5_mlp_huber,-0.1326923076923077,0.2878965642166595,0.36729424277059397,0.0,0.0,0.06536055946070451,0.15471409521586077,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-40,cgtnjyggtm,o3_a5_ridge,-0.0934981684981685,0.28356364762987746,0.3326476949463709,0.0,0.0,0.07040537878023567,0.17162805206020423,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-40,cgtnjyggtm,observed_uncertainty,-0.021978021978021976,0.7368278092241619,0.7095002497321844,0.6,0.4,0.054043637785264775,0.09121631547587714,
cgtnjyggtm,q24-40,cgtnjyggtm,random_median,0.013736263736263733,0.3119897570949822,0.3945296286193104,0.0,0.1,0.06458701768876324,0.12324807544689721,
cgtnjyggtm,q24-41,cgtnjyggtm,global_mechanical,0.09555860805860805,0.44397736170668584,0.5549607174107388,0.0,0.2,0.04136416288897715,0.07914584436345347,
cgtnjyggtm,q24-41,cgtnjyggtm,o1_candidate_mlp_huber,0.008653846153846153,0.454004949569456,0.5721596675407248,0.0,0.1,0.03632600966544164,0.06372801481387728,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-41,cgtnjyggtm,o1_candidate_ridge,0.12779304029304028,0.5329093324958238,0.6316547507940712,0.0,0.1,0.033796529108313544,0.08391608537222886,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-41,cgtnjyggtm,o2_global_candidate,-0.04459706959706959,0.5231840830679994,0.6074909674630373,0.0,0.3,0.035183964315715244,0.07106735114025935,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-41,cgtnjyggtm,o3_a5_mlp_huber,0.07669413919413919,0.5180320869242336,0.599317661639622,0.0,0.0,0.03489236904866877,0.08940241923278455,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-41,cgtnjyggtm,o3_a5_ridge,0.13603479853479855,0.5303669876850282,0.6295597555889779,0.0,0.1,0.033796529108313544,0.08285046681288492,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-41,cgtnjyggtm,observed_uncertainty,-0.11103479853479853,0.36732264925467784,0.4445152278737253,0.0,0.3,0.049005845558675154,0.10739414579579094,
cgtnjyggtm,q24-41,cgtnjyggtm,random_median,0.012019230769230768,0.5198628366139872,0.6018278077197445,0.0,0.1,0.03357448198747287,0.08389298785154853,
cgtnjyggtm,q24-42,cgtnjyggtm,global_mechanical,0.13855311355311356,0.6371086564426913,0.6884079651627231,0.2,0.3,0.01828496287159953,0.07960698865893893,
cgtnjyggtm,q24-42,cgtnjyggtm,o1_candidate_mlp_huber,0.1499084249084249,0.5208808348005276,0.5994175531303527,0.2,0.1,0.03032802755112529,0.09470576103404511,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-42,cgtnjyggtm,o1_candidate_ridge,0.19152930402930401,0.5756743161040073,0.6114845092618652,0.0,0.2,0.02649446562159985,0.09104319762173904,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-42,cgtnjyggtm,o2_global_candidate,0.08054029304029302,0.40793583170101727,0.5975550170452322,0.0,0.3,0.04493369009832904,0.09328003084774487,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-42,cgtnjyggtm,o3_a5_mlp_huber,-0.11639194139194138,0.5817423054268981,0.5602446622142794,0.0,0.1,0.02649446562159985,0.14421415065791232,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-42,cgtnjyggtm,o3_a5_ridge,0.1607142857142857,0.5980422488800806,0.6435247602312402,0.0,0.2,0.022547655343764017,0.09469064602178293,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-42,cgtnjyggtm,observed_uncertainty,-0.2659798534798534,0.16154761212610988,0.33359646912670166,0.0,0.0,0.04928214272639608,0.15686948412674298,
cgtnjyggtm,q24-42,cgtnjyggtm,random_median,-0.0020833333333333333,0.5334587652106102,0.589210436583959,0.0,0.1,0.028029551056508117,0.10456261352895588,
cgtnjyggtm,q24-43,cgtnjyggtm,global_mechanical,-0.11932234432234429,0.33280581297616174,0.4406768511176242,0.0,0.2,0.031846461212554966,0.10373448311737347,
cgtnjyggtm,q24-43,cgtnjyggtm,o1_candidate_mlp_huber,-0.14253663003663003,0.343219395541971,0.36678768929076705,0.2,0.1,0.032194418332757824,0.11636015776266409,7bf8ddd2f4975a2dbb181d83b734b959825f07c74e2520764b8259edf01c9c31
cgtnjyggtm,q24-43,cgtnjyggtm,o1_candidate_ridge,-0.20746336996336992,0.4137787616248398,0.47739310308400335,0.0,0.0,0.025321033123766934,0.13086154979691855,03b038e0164b7e50fdcbd19c9558a5fc100a2856d0aff2a692e949a687d35826
cgtnjyggtm,q24-43,cgtnjyggtm,o2_global_candidate,0.14958791208791206,0.4651657096566832,0.5059357074817756,0.2,0.3,0.024660074036482627,0.06889824466634642,f805e63435a63d421260189d0e443086dfc250038b50ee6c9de3a392ed172824
cgtnjyggtm,q24-43,cgtnjyggtm,o3_a5_mlp_huber,0.033012820512820513,0.39534436045949445,0.4534003469251445,0.0,0.0,0.02346627808641827,0.07690157053927062,f2ec43b6dd6a05847b8ebd50406068c5acf63615c3742dac43125d744de15cba
cgtnjyggtm,q24-43,cgtnjyggtm,o3_a5_ridge,-0.19409340659340654,0.4263092836619319,0.4938021453943453,0.0,0.0,0.02313352329913343,0.1266230805738297,e98d52485dd2f41cbd7737b1ba357e8df79aaaf877634d5be15e8d7fc992ce53
cgtnjyggtm,q24-43,cgtnjyggtm,observed_uncertainty,0.14386446886446885,0.8182466303705725,0.8482936969557671,0.6,0.5,0.005277822572699875,0.05691156016488055,
cgtnjyggtm,q24-43,cgtnjyggtm,random_median,-0.0076236263736263726,0.4249910487151287,0.4868242254208849,0.0,0.1,0.02394155894016642,0.10071868586716726,
