dataset_id,grid_sha256,level0_budget,level0_count,level0_matches_mva,level1_budget,level1_count,level1_matches_mva,level2_budget,level2_count,level2_is_full_raster,native_height,native_width,specimen_id,zero_budget,zero_count,zero_state_sha256
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-44,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-45,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-46,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-47,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-48,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-49,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-50,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-51,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-52,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-53,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-54,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-55,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-56,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-57,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-58,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-59,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-1,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-2,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-3,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-4,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-5,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-6,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-7,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-8,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-9,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-10,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-11,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-12,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-13,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-14,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-15,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-16,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-17,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-18,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-19,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-20,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-21,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-22,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-23,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-24,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-25,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-26,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-27,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-28,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-29,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-30,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-32,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-33,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-34,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-35,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-36,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-37,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-38,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-39,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-40,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-41,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-42,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
yfxyg8jm46,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c16-43,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-1,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-2,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-3,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-4,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-5,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-6,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-7,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-8,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-9,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-10,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-11,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-12,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-13,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-14,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-15,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-16,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-18,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-19,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-20,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-21,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-22,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-23,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-24,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-27,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-28,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-29,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-30,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-31,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-32,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-33,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-34,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-35,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-36,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-37,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-38,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-39,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-40,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
ykhs7s2dck,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q8-41,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
