action_count,dataset_id,effective_budget,embedding_sha256,exact_acquired_count,observation_sha256,outer_domain,outer_target_excluded,policy,progress_fraction,sample_id,snapshot_index,snapshot_sha256,source_prior_sha256,specimen_id
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,12009993029adfd98b45c06b6d81cd6e72a3271dbb0081ec6893c59497ae787d,cgtnjyggtm,True,RANDOM_BROADEN,1.0,cgtnjyggtm::w68dtmpfyf::q16-23::RANDOM_BROADEN::2,2,67e62bf20b19c0a23d04aa9236ed28ae4fa895494246e6b9c5a07aa5ea812a7c,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
22,w68dtmpfyf,0.005613803714693923,932d086f5c9e7c492a5e2029fb2768f5ee8f53388874d1259cedd7dd20ca881a,2554,c08289f09487cce70b16de64ba70c861d6372caed4d1fbea6cd2dd4f5b7dfbaf,cgtnjyggtm,True,SURFACE_FOCUS,0.3333333333333333,cgtnjyggtm::w68dtmpfyf::q16-23::SURFACE_FOCUS::0,0,8f35a947bc5d69f8cf575b5929b30daaf2d5d02a1d192aff47161d00c61d3ecd,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
43,w68dtmpfyf,0.010724255412682713,e5e47623ae478c0bb5925cfd5b78fe36c556256bf5954cc58cb4f2a14bdf18bd,4879,5a62b4b40880ec4ddb0e816f176d75a3f0be27c91dc461cdb69783f99729e063,cgtnjyggtm,True,SURFACE_FOCUS,0.6666666666666666,cgtnjyggtm::w68dtmpfyf::q16-23::SURFACE_FOCUS::1,1,5df9f76d1d2033b3d19f59f1712a5c3b086e10a7dafeff9a3e92ed3d06b00c99,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,d4a6ea143a7a75e51244857c96f8afeec733eef42eced1a3fd784156deb610cc,cgtnjyggtm,True,SURFACE_FOCUS,1.0,cgtnjyggtm::w68dtmpfyf::q16-23::SURFACE_FOCUS::2,2,f54d030a414e451a1c602ace75cc894bdf0b317b43534d0d63c40bbbbe0df53f,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
43,w68dtmpfyf,0.011060556105066491,72ad3092d1362a89434b62ab5d0cd282ccc53fd46358814bacf24a308c7d0a2e,5032,affa9c87b38c00482f5e0d8c16f6f124cf89ed0fa2c30128be4f3ecc63ecc9dd,cgtnjyggtm,True,UNIFORM_THEN_REFINE,0.3333333333333333,cgtnjyggtm::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::0,0,c864f023816258e4736b38c207352fc5f306d28c601c020f592afc987347d128,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
85,w68dtmpfyf,0.09503681723266293,557468d1fc755ab437812426002e73d2d6d63e5b63dcd372f837370adc31f14f,43237,5c96e0f57208aa3cafd0f6dd5a177c6d17c3bd71e03722cb3be56bfae50f4d2c,cgtnjyggtm,True,UNIFORM_THEN_REFINE,0.6666666666666666,cgtnjyggtm::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::1,1,9767bda27d54a2c592ce0066cbbb9f320cf49abb8446ce8ac290ceecb63d2e45,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
127,w68dtmpfyf,0.2467831629849434,cd10e0be70157b4158cd0280598e321f76792192d74774cd141fd4acc3a788ac,112274,82ce2d942ce5e90c2af2d74f555956a03188601bc735ee6a3f4c43a0b16520cc,cgtnjyggtm,True,UNIFORM_THEN_REFINE,1.0,cgtnjyggtm::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::2,2,ade3a80091a6d1cffcc803a1c9bb130531205e9ad48209279b0c140f52e1f779,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
43,w68dtmpfyf,0.0857940433014617,bad64db4b99b3b1cd1741c8ccbb79d47ec8dddc43cfefb06ff7b4edd42195b88,39032,67039a8d6b8070ccebfe1db264961b1af63da85126c6d6addb1fa51285ff690a,cgtnjyggtm,True,ALTERNATE_BROADEN_REFINE,0.3333333333333333,cgtnjyggtm::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::0,0,6e48bf554935b04d358b5e77f1ba86ad22ea99987fb90b7756b3047e561186d4,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
85,w68dtmpfyf,0.16651939773601496,9ac341481817c077ec27c6c0187f112ad1e12b127875fedf074923d7c896df5a,75758,a38be2279264ea8ab25faf63db85db705a939bf849d786c31dadb0af3888e229,cgtnjyggtm,True,ALTERNATE_BROADEN_REFINE,0.6666666666666666,cgtnjyggtm::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::1,1,2663ee8f7300668677e15b1856a2e8e80446f22c9acad540e54572e4b51e2912,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
127,w68dtmpfyf,0.2467831629849434,cd10e0be70157b4158cd0280598e321f76792192d74774cd141fd4acc3a788ac,112274,f62f8974f197997ffd55b51998e0f88f0d889f34e60c49b23036bd11a0d5b36c,cgtnjyggtm,True,ALTERNATE_BROADEN_REFINE,1.0,cgtnjyggtm::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::2,2,15a285f947ddfdabb23d54034524823c4e68e4ae1b813eb72446a33fa009b8fb,b878acf1064b0ba88248fd68f90a51d79b81c4825d21fd2ecf73b6790f8ca447,q16-23
0,w68dtmpfyf,0.0,e2de69b8bf5cdbbc8b07966cd7da0576f0df0cae1ab746653b6810867697c8f9,0,d86b28c7ec02c1846896ff6740f76aac4e65eb88ec788b279cdb3f55de68cc2e,xcmzfsbd9t,True,ZERO_ANCHOR,0.0,xcmzfsbd9t::w68dtmpfyf::q16-23::ZERO_ANCHOR::-1,-1,cbf58a3c2a3afada5a254eadb3516e6e9fe71840b0a6eaf4b95213ef3dbadea2,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
22,w68dtmpfyf,0.0062666227057918454,6bf9feffcd72d64a60c64bf48ab3e54fbdb8cd7cd069dfd72b7732e1c4a4c9c7,2851,37e2401edfa1d55b3ec7f761761176463ab11bbb7f2c7764e532e7a19d30181c,xcmzfsbd9t,True,UNIFORM_BROADEN,0.3333333333333333,xcmzfsbd9t::w68dtmpfyf::q16-23::UNIFORM_BROADEN::0,0,c1ea5ab74c578c51dacb9e17022e5053c833ceebb7871147cedb727f2d453a7e,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
43,w68dtmpfyf,0.011060556105066491,741e48d164be8466d760e8322070d18045c3a2812fa1d09e24ab9378c8bdab5f,5032,affa9c87b38c00482f5e0d8c16f6f124cf89ed0fa2c30128be4f3ecc63ecc9dd,xcmzfsbd9t,True,UNIFORM_BROADEN,0.6666666666666666,xcmzfsbd9t::w68dtmpfyf::q16-23::UNIFORM_BROADEN::1,1,ab4966535552715262da81be98316fc0d6b4d057a32a9b776624404388ee38b3,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,bdf9ae7af24d630afdd660c853b27a653744bc1688d2af81afe3aa735050f409,xcmzfsbd9t,True,UNIFORM_BROADEN,1.0,xcmzfsbd9t::w68dtmpfyf::q16-23::UNIFORM_BROADEN::2,2,86cda30c572a941b347d73b2dc177857d9f8854bcc9da3b90bf0ec158f939ef1,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
22,w68dtmpfyf,0.005328058028354764,44d78802a18204d1526ceeb88968265f4215a478baccb2e53be91c7aeb99e834,2424,cd3df9759783de3c13c51676115f08cce931e6c0600668608888d4c51235cec5,xcmzfsbd9t,True,CENTER_BROADEN,0.3333333333333333,xcmzfsbd9t::w68dtmpfyf::q16-23::CENTER_BROADEN::0,0,9242db9a9d9d24655640b16196094c53b6abb661002c628c6001f76d6e9e5243,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
43,w68dtmpfyf,0.010335201670513243,f1e0967d93a77ed3d1bf8e2f6ebc9220ab086b6c8f5b1bd203447d64885cc90a,4702,bdd08257b51b78043f0789a9bfe95f9cd00a17918545c1f30c3c998d4494eeda,xcmzfsbd9t,True,CENTER_BROADEN,0.6666666666666666,xcmzfsbd9t::w68dtmpfyf::q16-23::CENTER_BROADEN::1,1,e7c45ccf7a5aa452a398e8fd9d995dcf67b482c0d3742b593430ca2cddee4cc2,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,08677f817d7bb40b1b02f8c159b555e2d66c5c4ccff2af118393a485d24e4c9f,xcmzfsbd9t,True,CENTER_BROADEN,1.0,xcmzfsbd9t::w68dtmpfyf::q16-23::CENTER_BROADEN::2,2,4c5f4f71f451722e7b1e8c153e28d92ee3ee21e3d50d822d8fa8f1746d606e4c,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
22,w68dtmpfyf,0.005903945488515221,e5f31f8d6ba5b2babab6cff3a8908ab312e3c5c9b57643fe365e46d9885ee0d8,2686,35a52082c0a9277ddb743a3ca413e71658e67042c7b34bae0170f29ec16c5f7d,xcmzfsbd9t,True,RANDOM_BROADEN,0.3333333333333333,xcmzfsbd9t::w68dtmpfyf::q16-23::RANDOM_BROADEN::0,0,d1371889091365b242cfe4ffc94e6f7307871584e3869a87a180ac181de0d815,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
43,w68dtmpfyf,0.010950653918012969,767955e8416dadfb6921e2ae97206e9f84f69e92595cb7f56e5f9341286022bb,4982,a2a101a7f1580a7e21b2fef3f76291d0fadfe9eb3ebabbb398acf88816485dcb,xcmzfsbd9t,True,RANDOM_BROADEN,0.6666666666666666,xcmzfsbd9t::w68dtmpfyf::q16-23::RANDOM_BROADEN::1,1,78b4c2a4609f9d0d8716d1365cb7452b8eb5f27e10f4f48bde61e1003ab6c4d2,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,12009993029adfd98b45c06b6d81cd6e72a3271dbb0081ec6893c59497ae787d,xcmzfsbd9t,True,RANDOM_BROADEN,1.0,xcmzfsbd9t::w68dtmpfyf::q16-23::RANDOM_BROADEN::2,2,67e62bf20b19c0a23d04aa9236ed28ae4fa895494246e6b9c5a07aa5ea812a7c,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
22,w68dtmpfyf,0.005613803714693923,b83a60addf5d660f89b6325b77b03424312f49051717f6151495bdacd00785fe,2554,c08289f09487cce70b16de64ba70c861d6372caed4d1fbea6cd2dd4f5b7dfbaf,xcmzfsbd9t,True,SURFACE_FOCUS,0.3333333333333333,xcmzfsbd9t::w68dtmpfyf::q16-23::SURFACE_FOCUS::0,0,8f35a947bc5d69f8cf575b5929b30daaf2d5d02a1d192aff47161d00c61d3ecd,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
43,w68dtmpfyf,0.010724255412682713,2cc4f08c51dea4392838019447b1ecedd27ca5d924a91a779b600e7ee26b8170,4879,5a62b4b40880ec4ddb0e816f176d75a3f0be27c91dc461cdb69783f99729e063,xcmzfsbd9t,True,SURFACE_FOCUS,0.6666666666666666,xcmzfsbd9t::w68dtmpfyf::q16-23::SURFACE_FOCUS::1,1,5df9f76d1d2033b3d19f59f1712a5c3b086e10a7dafeff9a3e92ed3d06b00c99,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,d4a6ea143a7a75e51244857c96f8afeec733eef42eced1a3fd784156deb610cc,xcmzfsbd9t,True,SURFACE_FOCUS,1.0,xcmzfsbd9t::w68dtmpfyf::q16-23::SURFACE_FOCUS::2,2,f54d030a414e451a1c602ace75cc894bdf0b317b43534d0d63c40bbbbe0df53f,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
43,w68dtmpfyf,0.011060556105066491,741e48d164be8466d760e8322070d18045c3a2812fa1d09e24ab9378c8bdab5f,5032,affa9c87b38c00482f5e0d8c16f6f124cf89ed0fa2c30128be4f3ecc63ecc9dd,xcmzfsbd9t,True,UNIFORM_THEN_REFINE,0.3333333333333333,xcmzfsbd9t::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::0,0,c864f023816258e4736b38c207352fc5f306d28c601c020f592afc987347d128,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
85,w68dtmpfyf,0.09503681723266293,557468d1fc755ab437812426002e73d2d6d63e5b63dcd372f837370adc31f14f,43237,5c96e0f57208aa3cafd0f6dd5a177c6d17c3bd71e03722cb3be56bfae50f4d2c,xcmzfsbd9t,True,UNIFORM_THEN_REFINE,0.6666666666666666,xcmzfsbd9t::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::1,1,9767bda27d54a2c592ce0066cbbb9f320cf49abb8446ce8ac290ceecb63d2e45,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
127,w68dtmpfyf,0.2467831629849434,cd10e0be70157b4158cd0280598e321f76792192d74774cd141fd4acc3a788ac,112274,82ce2d942ce5e90c2af2d74f555956a03188601bc735ee6a3f4c43a0b16520cc,xcmzfsbd9t,True,UNIFORM_THEN_REFINE,1.0,xcmzfsbd9t::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::2,2,ade3a80091a6d1cffcc803a1c9bb130531205e9ad48209279b0c140f52e1f779,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
43,w68dtmpfyf,0.0857940433014617,25e72e8ef747d2f39e6ca01e0e39dd4d0b45866a654addc917931d55cfda20e2,39032,67039a8d6b8070ccebfe1db264961b1af63da85126c6d6addb1fa51285ff690a,xcmzfsbd9t,True,ALTERNATE_BROADEN_REFINE,0.3333333333333333,xcmzfsbd9t::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::0,0,6e48bf554935b04d358b5e77f1ba86ad22ea99987fb90b7756b3047e561186d4,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
85,w68dtmpfyf,0.16651939773601496,99797c4680138f824b6addfa3f97db103c1776d564df689fb3af82ee2125be6a,75758,a38be2279264ea8ab25faf63db85db705a939bf849d786c31dadb0af3888e229,xcmzfsbd9t,True,ALTERNATE_BROADEN_REFINE,0.6666666666666666,xcmzfsbd9t::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::1,1,2663ee8f7300668677e15b1856a2e8e80446f22c9acad540e54572e4b51e2912,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
127,w68dtmpfyf,0.2467831629849434,cd10e0be70157b4158cd0280598e321f76792192d74774cd141fd4acc3a788ac,112274,f62f8974f197997ffd55b51998e0f88f0d889f34e60c49b23036bd11a0d5b36c,xcmzfsbd9t,True,ALTERNATE_BROADEN_REFINE,1.0,xcmzfsbd9t::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::2,2,15a285f947ddfdabb23d54034524823c4e68e4ae1b813eb72446a33fa009b8fb,d6979297e90221d93a3ea9552a8904b09ec2566b8d9c47f8984e00f5b610ceb2,q16-23
0,w68dtmpfyf,0.0,bcf39bcbc906f8b92781964d8b8e7126e2d0718a92a467fc1e2124bf2b005938,0,d86b28c7ec02c1846896ff6740f76aac4e65eb88ec788b279cdb3f55de68cc2e,yfxyg8jm46,True,ZERO_ANCHOR,0.0,yfxyg8jm46::w68dtmpfyf::q16-23::ZERO_ANCHOR::-1,-1,cbf58a3c2a3afada5a254eadb3516e6e9fe71840b0a6eaf4b95213ef3dbadea2,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
22,w68dtmpfyf,0.0062666227057918454,f226ded2c42d27330c89082b6a033cede00fb0c0dccb1ea68dccd4b429896801,2851,37e2401edfa1d55b3ec7f761761176463ab11bbb7f2c7764e532e7a19d30181c,yfxyg8jm46,True,UNIFORM_BROADEN,0.3333333333333333,yfxyg8jm46::w68dtmpfyf::q16-23::UNIFORM_BROADEN::0,0,c1ea5ab74c578c51dacb9e17022e5053c833ceebb7871147cedb727f2d453a7e,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
43,w68dtmpfyf,0.011060556105066491,5b367e3df42dbe8400207d4d70fce323e92daa0866498e6ebb54866791caf6bd,5032,affa9c87b38c00482f5e0d8c16f6f124cf89ed0fa2c30128be4f3ecc63ecc9dd,yfxyg8jm46,True,UNIFORM_BROADEN,0.6666666666666666,yfxyg8jm46::w68dtmpfyf::q16-23::UNIFORM_BROADEN::1,1,ab4966535552715262da81be98316fc0d6b4d057a32a9b776624404388ee38b3,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,bdf9ae7af24d630afdd660c853b27a653744bc1688d2af81afe3aa735050f409,yfxyg8jm46,True,UNIFORM_BROADEN,1.0,yfxyg8jm46::w68dtmpfyf::q16-23::UNIFORM_BROADEN::2,2,86cda30c572a941b347d73b2dc177857d9f8854bcc9da3b90bf0ec158f939ef1,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
22,w68dtmpfyf,0.005328058028354764,0a245b7b1436d721aa67dd8078ee16b6bd31a0cb9f7363d3643ad6d3e979034d,2424,cd3df9759783de3c13c51676115f08cce931e6c0600668608888d4c51235cec5,yfxyg8jm46,True,CENTER_BROADEN,0.3333333333333333,yfxyg8jm46::w68dtmpfyf::q16-23::CENTER_BROADEN::0,0,9242db9a9d9d24655640b16196094c53b6abb661002c628c6001f76d6e9e5243,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
43,w68dtmpfyf,0.010335201670513243,51787c6bad1a7efa9045dc0d9ff150da2650935f6d1c5139d3b829ab948b2aa1,4702,bdd08257b51b78043f0789a9bfe95f9cd00a17918545c1f30c3c998d4494eeda,yfxyg8jm46,True,CENTER_BROADEN,0.6666666666666666,yfxyg8jm46::w68dtmpfyf::q16-23::CENTER_BROADEN::1,1,e7c45ccf7a5aa452a398e8fd9d995dcf67b482c0d3742b593430ca2cddee4cc2,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,08677f817d7bb40b1b02f8c159b555e2d66c5c4ccff2af118393a485d24e4c9f,yfxyg8jm46,True,CENTER_BROADEN,1.0,yfxyg8jm46::w68dtmpfyf::q16-23::CENTER_BROADEN::2,2,4c5f4f71f451722e7b1e8c153e28d92ee3ee21e3d50d822d8fa8f1746d606e4c,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
22,w68dtmpfyf,0.005903945488515221,c0207653edf9cae68f3fdfb71cbd0905fbdd119cc42cf0ff649b83ce5c46074c,2686,35a52082c0a9277ddb743a3ca413e71658e67042c7b34bae0170f29ec16c5f7d,yfxyg8jm46,True,RANDOM_BROADEN,0.3333333333333333,yfxyg8jm46::w68dtmpfyf::q16-23::RANDOM_BROADEN::0,0,d1371889091365b242cfe4ffc94e6f7307871584e3869a87a180ac181de0d815,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
43,w68dtmpfyf,0.010950653918012969,d798ff74e16381f1e020b1767f086302b50d933ad44f6425dab9838e0aee4615,4982,a2a101a7f1580a7e21b2fef3f76291d0fadfe9eb3ebabbb398acf88816485dcb,yfxyg8jm46,True,RANDOM_BROADEN,0.6666666666666666,yfxyg8jm46::w68dtmpfyf::q16-23::RANDOM_BROADEN::1,1,78b4c2a4609f9d0d8716d1365cb7452b8eb5f27e10f4f48bde61e1003ab6c4d2,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,12009993029adfd98b45c06b6d81cd6e72a3271dbb0081ec6893c59497ae787d,yfxyg8jm46,True,RANDOM_BROADEN,1.0,yfxyg8jm46::w68dtmpfyf::q16-23::RANDOM_BROADEN::2,2,67e62bf20b19c0a23d04aa9236ed28ae4fa895494246e6b9c5a07aa5ea812a7c,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
22,w68dtmpfyf,0.005613803714693923,22555586b0faa0c9751fd914d9fe7d744af75860f6f1113523e334d4c30ca37c,2554,c08289f09487cce70b16de64ba70c861d6372caed4d1fbea6cd2dd4f5b7dfbaf,yfxyg8jm46,True,SURFACE_FOCUS,0.3333333333333333,yfxyg8jm46::w68dtmpfyf::q16-23::SURFACE_FOCUS::0,0,8f35a947bc5d69f8cf575b5929b30daaf2d5d02a1d192aff47161d00c61d3ecd,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
43,w68dtmpfyf,0.010724255412682713,f3ddc876c15806c3dd2b832af7c0de78ecd5a3b962ce3c98214ca77deffdab30,4879,5a62b4b40880ec4ddb0e816f176d75a3f0be27c91dc461cdb69783f99729e063,yfxyg8jm46,True,SURFACE_FOCUS,0.6666666666666666,yfxyg8jm46::w68dtmpfyf::q16-23::SURFACE_FOCUS::1,1,5df9f76d1d2033b3d19f59f1712a5c3b086e10a7dafeff9a3e92ed3d06b00c99,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
64,w68dtmpfyf,0.015509396636993076,d38ba4f6a245800d52d2a4b49d407331af7576a2cc5142858f68ad77316b4f43,7056,d4a6ea143a7a75e51244857c96f8afeec733eef42eced1a3fd784156deb610cc,yfxyg8jm46,True,SURFACE_FOCUS,1.0,yfxyg8jm46::w68dtmpfyf::q16-23::SURFACE_FOCUS::2,2,f54d030a414e451a1c602ace75cc894bdf0b317b43534d0d63c40bbbbe0df53f,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
43,w68dtmpfyf,0.011060556105066491,5b367e3df42dbe8400207d4d70fce323e92daa0866498e6ebb54866791caf6bd,5032,affa9c87b38c00482f5e0d8c16f6f124cf89ed0fa2c30128be4f3ecc63ecc9dd,yfxyg8jm46,True,UNIFORM_THEN_REFINE,0.3333333333333333,yfxyg8jm46::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::0,0,c864f023816258e4736b38c207352fc5f306d28c601c020f592afc987347d128,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
85,w68dtmpfyf,0.09503681723266293,557468d1fc755ab437812426002e73d2d6d63e5b63dcd372f837370adc31f14f,43237,5c96e0f57208aa3cafd0f6dd5a177c6d17c3bd71e03722cb3be56bfae50f4d2c,yfxyg8jm46,True,UNIFORM_THEN_REFINE,0.6666666666666666,yfxyg8jm46::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::1,1,9767bda27d54a2c592ce0066cbbb9f320cf49abb8446ce8ac290ceecb63d2e45,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
127,w68dtmpfyf,0.2467831629849434,cd10e0be70157b4158cd0280598e321f76792192d74774cd141fd4acc3a788ac,112274,82ce2d942ce5e90c2af2d74f555956a03188601bc735ee6a3f4c43a0b16520cc,yfxyg8jm46,True,UNIFORM_THEN_REFINE,1.0,yfxyg8jm46::w68dtmpfyf::q16-23::UNIFORM_THEN_REFINE::2,2,ade3a80091a6d1cffcc803a1c9bb130531205e9ad48209279b0c140f52e1f779,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
43,w68dtmpfyf,0.0857940433014617,e4a4b33f39f2ddbb6126082f72972bc1c6b2d1c7e993a3f510f7001c11011ed7,39032,67039a8d6b8070ccebfe1db264961b1af63da85126c6d6addb1fa51285ff690a,yfxyg8jm46,True,ALTERNATE_BROADEN_REFINE,0.3333333333333333,yfxyg8jm46::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::0,0,6e48bf554935b04d358b5e77f1ba86ad22ea99987fb90b7756b3047e561186d4,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
85,w68dtmpfyf,0.16651939773601496,8f44cffb8c61c4eabc80fa1142d53c5c4dcd0cb7e1d77a61e9b823a9d15df05f,75758,a38be2279264ea8ab25faf63db85db705a939bf849d786c31dadb0af3888e229,yfxyg8jm46,True,ALTERNATE_BROADEN_REFINE,0.6666666666666666,yfxyg8jm46::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::1,1,2663ee8f7300668677e15b1856a2e8e80446f22c9acad540e54572e4b51e2912,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
127,w68dtmpfyf,0.2467831629849434,cd10e0be70157b4158cd0280598e321f76792192d74774cd141fd4acc3a788ac,112274,f62f8974f197997ffd55b51998e0f88f0d889f34e60c49b23036bd11a0d5b36c,yfxyg8jm46,True,ALTERNATE_BROADEN_REFINE,1.0,yfxyg8jm46::w68dtmpfyf::q16-23::ALTERNATE_BROADEN_REFINE::2,2,15a285f947ddfdabb23d54034524823c4e68e4ae1b813eb72446a33fa009b8fb,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q16-23
0,w68dtmpfyf,0.0,bcf39bcbc906f8b92781964d8b8e7126e2d0718a92a467fc1e2124bf2b005938,0,d86b28c7ec02c1846896ff6740f76aac4e65eb88ec788b279cdb3f55de68cc2e,ykhs7s2dck,True,ZERO_ANCHOR,0.0,ykhs7s2dck::w68dtmpfyf::q16-23::ZERO_ANCHOR::-1,-1,cbf58a3c2a3afada5a254eadb3516e6e9fe71840b0a6eaf4b95213ef3dbadea2,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q16-23
