specimen_key,dataset_id,capture_group_id,method,run,seed_panel,training_seed,checkpoint_update,actor_state_dict_sha256,source_row,source,states,action_count,final_cost,native_pixels,target_mpa
cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,RANDOM,3,0,0,0,FIXED_ORDER,198,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,300.3553771972656
cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,RANDOM,4,0,0,0,FIXED_ORDER,199,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,300.3553771972656
cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,RANDOM,0,0,0,0,FIXED_ORDER,200,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,415.8692932128906
cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,RANDOM,1,0,0,0,FIXED_ORDER,201,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,415.8692932128906
cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,RANDOM,2,0,0,0,FIXED_ORDER,202,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,415.8692932128906
cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,RANDOM,3,0,0,0,FIXED_ORDER,203,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,415.8692932128906
cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,RANDOM,4,0,0,0,FIXED_ORDER,204,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,415.8692932128906
cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,RANDOM,0,0,0,0,FIXED_ORDER,205,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,428.6219482421875
cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,RANDOM,1,0,0,0,FIXED_ORDER,206,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,428.6219482421875
cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,RANDOM,2,0,0,0,FIXED_ORDER,207,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,428.6219482421875
cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,RANDOM,3,0,0,0,FIXED_ORDER,208,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,428.6219482421875
cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,RANDOM,4,0,0,0,FIXED_ORDER,209,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,428.6219482421875
cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,RANDOM,0,0,0,0,FIXED_ORDER,210,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,283.3366394042969
cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,RANDOM,1,0,0,0,FIXED_ORDER,211,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,283.3366394042969
cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,RANDOM,2,0,0,0,FIXED_ORDER,212,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,283.3366394042969
cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,RANDOM,3,0,0,0,FIXED_ORDER,213,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,283.3366394042969
cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,RANDOM,4,0,0,0,FIXED_ORDER,214,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,283.3366394042969
cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,RANDOM,0,0,0,0,FIXED_ORDER,215,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,109.75041198730469
cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,RANDOM,1,0,0,0,FIXED_ORDER,216,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,109.75041198730469
cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,RANDOM,2,0,0,0,FIXED_ORDER,217,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,109.75041198730469
cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,RANDOM,3,0,0,0,FIXED_ORDER,218,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,109.75041198730469
cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,RANDOM,4,0,0,0,FIXED_ORDER,219,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,109.75041198730469
cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,RANDOM,0,0,0,0,FIXED_ORDER,220,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,119.86738586425781
cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,RANDOM,1,0,0,0,FIXED_ORDER,221,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,119.86738586425781
cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,RANDOM,2,0,0,0,FIXED_ORDER,222,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,119.86738586425781
cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,RANDOM,3,0,0,0,FIXED_ORDER,223,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,119.86738586425781
cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,RANDOM,4,0,0,0,FIXED_ORDER,224,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,119.86738586425781
cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,RANDOM,0,0,0,0,FIXED_ORDER,225,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,136.6800079345703
cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,RANDOM,1,0,0,0,FIXED_ORDER,226,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,136.6800079345703
cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,RANDOM,2,0,0,0,FIXED_ORDER,227,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,136.6800079345703
cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,RANDOM,3,0,0,0,FIXED_ORDER,228,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,136.6800079345703
cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,RANDOM,4,0,0,0,FIXED_ORDER,229,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,136.6800079345703
cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,RANDOM,0,0,0,0,FIXED_ORDER,230,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,348.28472900390625
cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,RANDOM,1,0,0,0,FIXED_ORDER,231,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,348.28472900390625
cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,RANDOM,2,0,0,0,FIXED_ORDER,232,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,348.28472900390625
cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,RANDOM,3,0,0,0,FIXED_ORDER,233,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,348.28472900390625
cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,RANDOM,4,0,0,0,FIXED_ORDER,234,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,348.28472900390625
cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,RANDOM,0,0,0,0,FIXED_ORDER,235,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,262.2107238769531
cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,RANDOM,1,0,0,0,FIXED_ORDER,236,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,262.2107238769531
cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,RANDOM,2,0,0,0,FIXED_ORDER,237,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,262.2107238769531
cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,RANDOM,3,0,0,0,FIXED_ORDER,238,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,262.2107238769531
cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,RANDOM,4,0,0,0,FIXED_ORDER,239,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,262.2107238769531
w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,RANDOM,0,0,0,0,FIXED_ORDER,240,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,404.2454528808594
w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,RANDOM,1,0,0,0,FIXED_ORDER,241,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,404.2454528808594
w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,RANDOM,2,0,0,0,FIXED_ORDER,242,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,404.2454528808594
w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,RANDOM,3,0,0,0,FIXED_ORDER,243,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,404.2454528808594
w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,RANDOM,4,0,0,0,FIXED_ORDER,244,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,404.2454528808594
w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,RANDOM,0,0,0,0,FIXED_ORDER,245,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,304.9983215332031
w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,RANDOM,1,0,0,0,FIXED_ORDER,246,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,304.9983215332031
w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,RANDOM,2,0,0,0,FIXED_ORDER,247,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,304.9983215332031
w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,RANDOM,3,0,0,0,FIXED_ORDER,248,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,304.9983215332031
w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,RANDOM,4,0,0,0,FIXED_ORDER,249,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,304.9983215332031
w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,RANDOM,0,0,0,0,FIXED_ORDER,250,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,338.54833984375
w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,RANDOM,1,0,0,0,FIXED_ORDER,251,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,338.54833984375
w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,RANDOM,2,0,0,0,FIXED_ORDER,252,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,338.54833984375
w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,RANDOM,3,0,0,0,FIXED_ORDER,253,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,338.54833984375
w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,RANDOM,4,0,0,0,FIXED_ORDER,254,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,338.54833984375
w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,RANDOM,0,0,0,0,FIXED_ORDER,255,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,352.2940673828125
w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,RANDOM,1,0,0,0,FIXED_ORDER,256,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,352.2940673828125
w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,RANDOM,2,0,0,0,FIXED_ORDER,257,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,352.2940673828125
w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,RANDOM,3,0,0,0,FIXED_ORDER,258,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,352.2940673828125
w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,RANDOM,4,0,0,0,FIXED_ORDER,259,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,352.2940673828125
w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,RANDOM,0,0,0,0,FIXED_ORDER,260,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,257.2702331542969
w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,RANDOM,1,0,0,0,FIXED_ORDER,261,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,257.2702331542969
w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,RANDOM,2,0,0,0,FIXED_ORDER,262,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,257.2702331542969
w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,RANDOM,3,0,0,0,FIXED_ORDER,263,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,257.2702331542969
w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,RANDOM,4,0,0,0,FIXED_ORDER,264,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,257.2702331542969
w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,RANDOM,0,0,0,0,FIXED_ORDER,265,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,344.6358337402344
w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,RANDOM,1,0,0,0,FIXED_ORDER,266,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,344.6358337402344
w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,RANDOM,2,0,0,0,FIXED_ORDER,267,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,344.6358337402344
w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,RANDOM,3,0,0,0,FIXED_ORDER,268,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,344.6358337402344
w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,RANDOM,4,0,0,0,FIXED_ORDER,269,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,344.6358337402344
w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,RANDOM,0,0,0,0,FIXED_ORDER,270,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,302.281982421875
w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,RANDOM,1,0,0,0,FIXED_ORDER,271,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,302.281982421875
w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,RANDOM,2,0,0,0,FIXED_ORDER,272,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,302.281982421875
w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,RANDOM,3,0,0,0,FIXED_ORDER,273,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,302.281982421875
w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,RANDOM,4,0,0,0,FIXED_ORDER,274,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,302.281982421875
w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,RANDOM,0,0,0,0,FIXED_ORDER,275,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,418.267333984375
w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,RANDOM,1,0,0,0,FIXED_ORDER,276,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,418.267333984375
w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,RANDOM,2,0,0,0,FIXED_ORDER,277,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,418.267333984375
w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,RANDOM,3,0,0,0,FIXED_ORDER,278,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,418.267333984375
w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,RANDOM,4,0,0,0,FIXED_ORDER,279,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,418.267333984375
xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,RANDOM,0,0,0,0,FIXED_ORDER,280,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,381.1910705566406
xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,RANDOM,1,0,0,0,FIXED_ORDER,281,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,381.1910705566406
xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,RANDOM,2,0,0,0,FIXED_ORDER,282,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,381.1910705566406
xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,RANDOM,3,0,0,0,FIXED_ORDER,283,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,381.1910705566406
xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,RANDOM,4,0,0,0,FIXED_ORDER,284,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,381.1910705566406
xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,RANDOM,0,0,0,0,FIXED_ORDER,285,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,246.54722595214844
xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,RANDOM,1,0,0,0,FIXED_ORDER,286,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,246.54722595214844
xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,RANDOM,2,0,0,0,FIXED_ORDER,287,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,246.54722595214844
xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,RANDOM,3,0,0,0,FIXED_ORDER,288,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,246.54722595214844
xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,RANDOM,4,0,0,0,FIXED_ORDER,289,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,246.54722595214844
xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,RANDOM,0,0,0,0,FIXED_ORDER,290,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,301.55389404296875
xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,RANDOM,1,0,0,0,FIXED_ORDER,291,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,301.55389404296875
xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,RANDOM,2,0,0,0,FIXED_ORDER,292,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,301.55389404296875
xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,RANDOM,3,0,0,0,FIXED_ORDER,293,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,301.55389404296875
xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,RANDOM,4,0,0,0,FIXED_ORDER,294,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,301.55389404296875
xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,RANDOM,0,0,0,0,FIXED_ORDER,295,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,480.5938415527344
xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,RANDOM,1,0,0,0,FIXED_ORDER,296,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,480.5938415527344
xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,RANDOM,2,0,0,0,FIXED_ORDER,297,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,480.5938415527344
xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,RANDOM,3,0,0,0,FIXED_ORDER,298,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,480.5938415527344
xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,RANDOM,4,0,0,0,FIXED_ORDER,299,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,480.5938415527344
xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,RANDOM,0,0,0,0,FIXED_ORDER,300,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,292.1376647949219
xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,RANDOM,1,0,0,0,FIXED_ORDER,301,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,292.1376647949219
