method,budget,specimen_key,partial_abs_error,full_abs_error,gap_mpa
LEARNED_STATIC_TRUE,0.25,w68dtmpfyf:q16-6,96.64596557617188,87.81918334960938,8.8267822265625
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-37,87.05789184570312,45.913787841796875,41.14410400390625
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-39,15.414596557617188,14.7996826171875,0.6149139404296875
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-42,14.90960693359375,1.78533935546875,13.124267578125
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-47,7.546875,30.435546875,-22.888671875
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-50,73.24250793457031,63.49839782714844,9.744110107421875
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-51,50.27288818359375,61.579620361328125,-11.306732177734375
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-52,129.80430603027344,100.54997253417969,29.25433349609375
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-56,43.88151550292969,10.77606201171875,33.10545349121094
LEARNED_STATIC_TRUE,0.25,xcmzfsbd9t:c24-9t,47.644805908203125,42.31825256347656,5.3265533447265625
LEARNED_STATIC_TRUE,0.25,yfxyg8jm46:c16-12,21.66778564453125,30.113800048828125,-8.446014404296875
LEARNED_STATIC_TRUE,0.25,yfxyg8jm46:c16-14,41.2763671875,75.1148681640625,-33.8385009765625
LEARNED_STATIC_TRUE,0.25,yfxyg8jm46:c16-16,96.18194580078125,83.43072509765625,12.751220703125
LEARNED_STATIC_TRUE,0.25,yfxyg8jm46:c16-17,8.84381103515625,39.58477783203125,-30.740966796875
LEARNED_STATIC_TRUE,0.25,yfxyg8jm46:c16-24,120.57476806640625,106.78729248046875,13.7874755859375
LEARNED_STATIC_TRUE,0.25,yfxyg8jm46:c16-39,16.326934814453125,13.16387939453125,3.163055419921875
LEARNED_STATIC_TRUE,0.25,yfxyg8jm46:c16-42,89.38584899902344,70.09922790527344,19.28662109375
LEARNED_STATIC_TRUE,0.25,yfxyg8jm46:c16-5,12.650970458984375,1.26910400390625,11.381866455078125
LEARNED_STATIC_TRUE,0.25,ykhs7s2dck:q8-15,42.67425537109375,27.02520751953125,15.6490478515625
LEARNED_STATIC_TRUE,0.25,ykhs7s2dck:q8-2,1.8342742919921875,4.3756256103515625,-2.541351318359375
LEARNED_STATIC_TRUE,0.25,ykhs7s2dck:q8-22,3.7705535888671875,10.238296508789062,-6.467742919921875
LEARNED_STATIC_TRUE,0.25,ykhs7s2dck:q8-33,3.061492919921875,2.6740875244140625,0.3874053955078125
LEARNED_STATIC_TRUE,0.25,ykhs7s2dck:q8-34,14.719741821289062,22.742568969726562,-8.0228271484375
LEARNED_STATIC_TRUE,0.25,ykhs7s2dck:q8-37,44.394561767578125,55.085052490234375,-10.69049072265625
LEARNED_STATIC_TRUE,0.25,ykhs7s2dck:q8-8,34.386474609375,24.179000854492188,10.207473754882812
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-12,17.985794067382812,13.05218505859375,4.9336090087890625
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-13,145.62942504882812,48.41204833984375,97.21737670898438
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-16,37.202972412109375,55.365203857421875,-18.1622314453125
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-2,101.94380187988281,49.50349426269531,52.4403076171875
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-21,21.8836669921875,40.40264892578125,-18.51898193359375
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-28,42.6036376953125,24.069305419921875,18.534332275390625
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-3,5.7838287353515625,9.135330200195312,-3.35150146484375
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-39,48.819793701171875,34.272247314453125,14.54754638671875
NO_VLM_SPATIAL_FEEDBACK,0.0,74t7kcdgkr:c8-43,18.638214111328125,8.22113037109375,10.417083740234375
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-11,41.74700927734375,50.60479736328125,-8.8577880859375
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-22,160.74673461914062,136.11361694335938,24.63311767578125
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-24,174.3056640625,136.93490600585938,37.370758056640625
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-30,29.263229370117188,17.6099853515625,11.653244018554688
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-44,129.51451110839844,35.23248291015625,94.28202819824219
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-47,108.4508056640625,15.954833984375,92.4959716796875
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-48,165.41929626464844,86.39570617675781,79.02359008789062
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-6,28.339508056640625,51.736358642578125,-23.3968505859375
NO_VLM_SPATIAL_FEEDBACK,0.0,cgtnjyggtm:q24-9,48.91883850097656,44.77290344238281,4.14593505859375
NO_VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-14,87.1068115234375,1.595977783203125,85.51083374023438
NO_VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-2,108.4820556640625,65.98843383789062,42.493621826171875
NO_VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-29,11.9107666015625,0.1917724609375,11.718994140625
NO_VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-3,77.604736328125,8.855377197265625,68.74935913085938
NO_VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-33,6.886322021484375,13.4556884765625,-6.569366455078125
NO_VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-38,78.88333129882812,86.91232299804688,-8.02899169921875
NO_VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-43,6.72149658203125,24.352386474609375,-17.630889892578125
NO_VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-6,61.359619140625,87.81918334960938,-26.459564208984375
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-37,111.63165283203125,45.913787841796875,65.71786499023438
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-39,21.984634399414062,14.7996826171875,7.1849517822265625
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-42,28.987762451171875,1.78533935546875,27.202423095703125
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-47,15.187255859375,30.435546875,-15.248291015625
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-50,73.44450378417969,63.49839782714844,9.94610595703125
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-51,80.38818359375,61.579620361328125,18.808563232421875
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-52,140.62449645996094,100.54997253417969,40.07452392578125
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-56,61.45823669433594,10.77606201171875,50.68217468261719
NO_VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-9t,52.28483581542969,42.31825256347656,9.966583251953125
NO_VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-12,10.045257568359375,30.113800048828125,-20.06854248046875
NO_VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-14,19.52197265625,75.1148681640625,-55.5928955078125
NO_VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-16,99.45077514648438,83.43072509765625,16.020050048828125
NO_VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-17,15.2723388671875,39.58477783203125,-24.31243896484375
NO_VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-24,135.2977294921875,106.78729248046875,28.51043701171875
NO_VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-39,15.092727661132812,13.16387939453125,1.9288482666015625
NO_VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-42,88.8741455078125,70.09922790527344,18.774917602539062
NO_VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-5,28.29486083984375,1.26910400390625,27.0257568359375
NO_VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-15,30.12420654296875,27.02520751953125,3.0989990234375
NO_VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-2,27.22247314453125,4.3756256103515625,22.846847534179688
NO_VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-22,10.51983642578125,10.238296508789062,0.2815399169921875
NO_VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-33,6.0832061767578125,2.6740875244140625,3.40911865234375
NO_VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-34,12.063369750976562,22.742568969726562,-10.67919921875
NO_VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-37,50.68145751953125,55.085052490234375,-4.403594970703125
NO_VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-8,26.8619384765625,24.179000854492188,2.6829376220703125
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-12,16.898422241210938,13.05218505859375,3.8462371826171875
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-13,47.171112060546875,48.41204833984375,-1.240936279296875
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-16,44.23883056640625,55.365203857421875,-11.126373291015625
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-2,43.53688049316406,49.50349426269531,-5.96661376953125
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-21,33.54426574707031,40.40264892578125,-6.8583831787109375
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-28,7.61956787109375,24.069305419921875,-16.449737548828125
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-3,11.075515747070312,9.135330200195312,1.940185546875
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-39,63.422271728515625,34.272247314453125,29.1500244140625
NO_VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-43,21.893753051757812,8.22113037109375,13.672622680664062
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-11,16.72369384765625,50.60479736328125,-33.881103515625
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-22,135.07586669921875,136.11361694335938,-1.037750244140625
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-24,158.49932861328125,136.93490600585938,21.564422607421875
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-30,15.190155029296875,17.6099853515625,-2.419830322265625
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-44,55.05207824707031,35.23248291015625,19.819595336914062
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-47,48.24592590332031,15.954833984375,32.29109191894531
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-48,160.45835876464844,86.39570617675781,74.06265258789062
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-6,21.897613525390625,51.736358642578125,-29.8387451171875
NO_VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-9,18.3218994140625,44.77290344238281,-26.451004028320312
NO_VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-14,78.42532348632812,1.595977783203125,76.829345703125
NO_VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-2,47.268157958984375,65.98843383789062,-18.72027587890625
NO_VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-29,0.793060302734375,0.1917724609375,0.601287841796875
NO_VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-3,22.34393310546875,8.855377197265625,13.488555908203125
NO_VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-33,1.334564208984375,13.4556884765625,-12.121124267578125
NO_VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-38,81.86550903320312,86.91232299804688,-5.04681396484375
NO_VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-43,15.28436279296875,24.352386474609375,-9.068023681640625
NO_VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-6,107.92584228515625,87.81918334960938,20.106658935546875
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-37,79.47344970703125,45.913787841796875,33.559661865234375
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-39,10.799728393554688,14.7996826171875,-3.9999542236328125
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-42,3.45623779296875,1.78533935546875,1.6708984375
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-47,2.312408447265625,30.435546875,-28.123138427734375
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-50,56.59381103515625,63.49839782714844,-6.9045867919921875
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-51,38.635833740234375,61.579620361328125,-22.94378662109375
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-52,121.59501647949219,100.54997253417969,21.0450439453125
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-56,44.72834777832031,10.77606201171875,33.95228576660156
NO_VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-9t,48.684844970703125,42.31825256347656,6.3665924072265625
NO_VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-12,23.667999267578125,30.113800048828125,-6.44580078125
NO_VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-14,0.079681396484375,75.1148681640625,-75.03518676757812
NO_VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-16,119.64321899414062,83.43072509765625,36.212493896484375
NO_VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-17,19.60076904296875,39.58477783203125,-19.9840087890625
NO_VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-24,126.6461181640625,106.78729248046875,19.85882568359375
NO_VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-39,7.01068115234375,13.16387939453125,-6.1531982421875
NO_VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-42,72.3248291015625,70.09922790527344,2.2256011962890625
NO_VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-5,9.34954833984375,1.26910400390625,8.0804443359375
NO_VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-15,8.847976684570312,27.02520751953125,-18.177230834960938
NO_VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-2,2.507171630859375,4.3756256103515625,-1.8684539794921875
NO_VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-22,34.02751159667969,10.238296508789062,23.789215087890625
NO_VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-33,4.9219818115234375,2.6740875244140625,2.247894287109375
NO_VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-34,2.1591796875,22.742568969726562,-20.583389282226562
NO_VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-37,35.066131591796875,55.085052490234375,-20.0189208984375
NO_VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-8,19.98077392578125,24.179000854492188,-4.1982269287109375
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-12,0.9954986572265625,13.05218505859375,-12.056686401367188
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-13,32.423797607421875,48.41204833984375,-15.988250732421875
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-16,32.08935546875,55.365203857421875,-23.275848388671875
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-2,53.14170837402344,49.50349426269531,3.638214111328125
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-21,35.614105224609375,40.40264892578125,-4.788543701171875
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-28,2.210235595703125,24.069305419921875,-21.85906982421875
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-3,16.036651611328125,9.135330200195312,6.9013214111328125
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-39,47.552886962890625,34.272247314453125,13.2806396484375
NO_VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-43,21.978469848632812,8.22113037109375,13.757339477539062
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-11,6.700897216796875,50.60479736328125,-43.903900146484375
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-22,135.50274658203125,136.11361694335938,-0.610870361328125
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-24,157.18621826171875,136.93490600585938,20.251312255859375
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-30,3.133819580078125,17.6099853515625,-14.476165771484375
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-44,54.260894775390625,35.23248291015625,19.028411865234375
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-47,32.93193054199219,15.954833984375,16.977096557617188
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-48,152.84193420410156,86.39570617675781,66.44622802734375
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-6,24.195648193359375,51.736358642578125,-27.54071044921875
NO_VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-9,28.288528442382812,44.77290344238281,-16.484375
NO_VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-14,63.547698974609375,1.595977783203125,61.95172119140625
NO_VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-2,57.390289306640625,65.98843383789062,-8.59814453125
NO_VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-29,3.11700439453125,0.1917724609375,2.92523193359375
NO_VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-3,31.559967041015625,8.855377197265625,22.70458984375
NO_VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-33,1.821563720703125,13.4556884765625,-11.634124755859375
NO_VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-38,86.063232421875,86.91232299804688,-0.849090576171875
NO_VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-43,14.78094482421875,24.352386474609375,-9.571441650390625
NO_VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-6,110.5177001953125,87.81918334960938,22.698516845703125
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-37,46.920135498046875,45.913787841796875,1.00634765625
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-39,13.26934814453125,14.7996826171875,-1.53033447265625
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-42,28.798553466796875,1.78533935546875,27.013214111328125
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-47,2.733428955078125,30.435546875,-27.702117919921875
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-50,61.02378845214844,63.49839782714844,-2.474609375
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-51,48.112640380859375,61.579620361328125,-13.46697998046875
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-52,116.63691711425781,100.54997253417969,16.086944580078125
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-56,55.49061584472656,10.77606201171875,44.71455383300781
NO_VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-9t,52.09165954589844,42.31825256347656,9.773406982421875
NO_VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-12,16.98602294921875,30.113800048828125,-13.127777099609375
NO_VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-14,32.32379150390625,75.1148681640625,-42.79107666015625
NO_VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-16,107.37774658203125,83.43072509765625,23.947021484375
NO_VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-17,6.0679931640625,39.58477783203125,-33.51678466796875
NO_VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-24,143.22616577148438,106.78729248046875,36.438873291015625
NO_VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-39,12.835174560546875,13.16387939453125,-0.328704833984375
NO_VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-42,73.93637084960938,70.09922790527344,3.8371429443359375
NO_VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-5,3.741851806640625,1.26910400390625,2.472747802734375
NO_VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-15,12.292922973632812,27.02520751953125,-14.732284545898438
NO_VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-2,13.130630493164062,4.3756256103515625,8.7550048828125
NO_VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-22,21.588424682617188,10.238296508789062,11.350128173828125
NO_VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-33,0.7384033203125,2.6740875244140625,-1.9356842041015625
NO_VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-34,2.425384521484375,22.742568969726562,-20.317184448242188
NO_VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-37,39.702545166015625,55.085052490234375,-15.38250732421875
NO_VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-8,40.88343811035156,24.179000854492188,16.704437255859375
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-12,4.4690093994140625,13.05218505859375,-8.583175659179688
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-13,41.100830078125,48.41204833984375,-7.31121826171875
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-16,31.316497802734375,55.365203857421875,-24.0487060546875
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-2,55.53654479980469,49.50349426269531,6.033050537109375
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-21,38.18304443359375,40.40264892578125,-2.2196044921875
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-28,16.33935546875,24.069305419921875,-7.729949951171875
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-3,13.63153076171875,9.135330200195312,4.4962005615234375
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-39,43.21180725097656,34.272247314453125,8.939559936523438
NO_VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-43,25.872421264648438,8.22113037109375,17.651290893554688
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-11,1.72515869140625,50.60479736328125,-48.879638671875
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-22,135.2635498046875,136.11361694335938,-0.850067138671875
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-24,151.51763916015625,136.93490600585938,14.582733154296875
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-30,1.044158935546875,17.6099853515625,-16.565826416015625
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-44,58.49198913574219,35.23248291015625,23.259506225585938
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-47,31.151443481445312,15.954833984375,15.196609497070312
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-48,139.70643615722656,86.39570617675781,53.31072998046875
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-6,40.49658203125,51.736358642578125,-11.239776611328125
NO_VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-9,29.808151245117188,44.77290344238281,-14.964752197265625
NO_VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-14,51.20379638671875,1.595977783203125,49.607818603515625
NO_VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-2,65.84747314453125,65.98843383789062,-0.140960693359375
NO_VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-29,3.640106201171875,0.1917724609375,3.448333740234375
NO_VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-3,27.19232177734375,8.855377197265625,18.336944580078125
NO_VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-33,0.500152587890625,13.4556884765625,-12.955535888671875
NO_VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-38,88.56362915039062,86.91232299804688,1.65130615234375
NO_VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-43,14.0076904296875,24.352386474609375,-10.344696044921875
NO_VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-6,100.96701049804688,87.81918334960938,13.1478271484375
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-37,53.504425048828125,45.913787841796875,7.59063720703125
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-39,10.401458740234375,14.7996826171875,-4.398223876953125
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-42,29.241790771484375,1.78533935546875,27.456451416015625
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-47,5.808502197265625,30.435546875,-24.627044677734375
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-50,61.775360107421875,63.49839782714844,-1.7230377197265625
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-51,45.127197265625,61.579620361328125,-16.452423095703125
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-52,115.35044860839844,100.54997253417969,14.80047607421875
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-56,55.97315979003906,10.77606201171875,45.19709777832031
NO_VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-9t,48.406097412109375,42.31825256347656,6.0878448486328125
NO_VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-12,17.86822509765625,30.113800048828125,-12.245574951171875
NO_VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-14,36.15545654296875,75.1148681640625,-38.95941162109375
NO_VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-16,107.791748046875,83.43072509765625,24.36102294921875
