comparator,budget,specimen_key,dataset_id,capture_group_id,main_abs_error,control_abs_error,gain_mpa
RANDOM,0.25,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,30.92327880859375,44.05650634765625,13.133227539062503
RANDOM,0.25,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,41.206451416015625,27.62098388671875,-13.585467529296874
RANDOM,0.25,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,6.3531494140625,8.429080200195312,2.075930786132812
RANDOM,0.25,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,54.554473876953125,39.47086181640625,-15.083612060546876
RANDOM,0.25,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,24.122406005859375,14.6884033203125,-9.434002685546876
RANDOM,0.25,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,18.037322998046875,46.0482666015625,28.010943603515628
RANDOM,0.25,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,141.45587158203125,157.070068359375,15.61419677734375
RANDOM,0.25,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,151.5445556640625,166.30602416992187,14.76146850585937
RANDOM,0.25,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,18.777252197265625,28.952496337890626,10.175244140625
RANDOM,0.25,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,43.986602783203125,49.6814208984375,5.694818115234376
RANDOM,0.25,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,37.53501892089844,38.795980834960936,1.2609619140624986
RANDOM,0.25,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,106.01681518554688,109.57903747558593,3.5622222900390597
RANDOM,0.25,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,41.25738525390625,46.20211181640625,4.944726562500001
RANDOM,0.25,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,32.72706604003906,43.319970703125,10.592904663085939
RANDOM,0.25,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,42.424591064453125,52.98974609375,10.565155029296875
RANDOM,0.25,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,79.74844360351562,73.968896484375,-5.779547119140631
RANDOM,0.25,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,22.086883544921875,4.959881591796875,-17.127001953125
RANDOM,0.25,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,2.83209228515625,34.76966552734375,31.937573242187497
RANDOM,0.25,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,0.616302490234375,3.222705078125,2.606402587890625
RANDOM,0.25,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,72.4244384765625,77.15489501953125,4.730456542968753
RANDOM,0.25,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,29.28125,20.804779052734375,-8.476470947265625
RANDOM,0.25,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,100.82879638671875,97.56279907226562,-3.2659973144531307
RANDOM,0.25,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,50.103424072265625,96.34095458984375,46.23753051757812
RANDOM,0.25,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,12.854293823242188,13.642776489257812,0.788482666015625
RANDOM,0.25,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,6.6650390625,15.3374755859375,8.6724365234375
RANDOM,0.25,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,20.20367431640625,15.433251953125,-4.77042236328125
RANDOM,0.25,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,66.23162841796875,66.72520751953125,0.49357910156250284
RANDOM,0.25,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,57.628509521484375,62.14422607421875,4.515716552734375
RANDOM,0.25,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,119.68589782714844,110.85303039550782,-8.832867431640622
RANDOM,0.25,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,42.81935119628906,38.422732543945315,-4.396618652343747
RANDOM,0.25,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,41.246307373046875,44.17425537109375,2.927947998046875
RANDOM,0.25,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,36.9256591796875,28.4449462890625,-8.480712890625
RANDOM,0.25,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,24.60003662109375,26.87030029296875,2.270263671875
RANDOM,0.25,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,102.82687377929688,97.90166015625,-4.925213623046872
RANDOM,0.25,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,2.17681884765625,5.667962646484375,3.4911437988281246
RANDOM,0.25,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,127.58340454101562,131.29478759765624,3.7113830566406136
RANDOM,0.25,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,12.9190673828125,13.319168090820312,0.4001007080078125
RANDOM,0.25,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,77.83381652832031,81.90945434570312,4.0756378173828125
RANDOM,0.25,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,1.10040283203125,8.51549072265625,7.415087890624999
RANDOM,0.25,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,18.032089233398438,35.51713562011719,17.48504638671875
RANDOM,0.25,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,10.88726806640625,3.0282958984375,-7.85897216796875
RANDOM,0.25,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,24.039779663085938,14.494924926757813,-9.544854736328125
RANDOM,0.25,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,4.6277618408203125,5.883819580078125,1.2560577392578125
RANDOM,0.25,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,21.699295043945312,10.27891845703125,-11.420376586914063
RANDOM,0.25,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,32.49981689453125,43.20849609375,10.70867919921875
RANDOM,0.25,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,26.97113037109375,25.61683349609375,-1.3542968749999993
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,17.985794067382812,17.985794067382812,0.0
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,145.62942504882812,145.62942504882812,0.0
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,37.202972412109375,37.202972412109375,0.0
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,101.94380187988281,101.94380187988281,0.0
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,21.8836669921875,21.8836669921875,0.0
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,42.6036376953125,42.6036376953125,0.0
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,5.7838287353515625,5.7838287353515625,0.0
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,48.819793701171875,48.819793701171875,0.0
LEARNED_STATIC_TRUE,0.0,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,18.638214111328125,18.638214111328125,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,41.74700927734375,41.74700927734375,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,160.74673461914062,160.74673461914062,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,174.3056640625,174.3056640625,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,29.263229370117188,29.263229370117188,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,129.51451110839844,129.51451110839844,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,108.4508056640625,108.4508056640625,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,165.41929626464844,165.41929626464844,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,28.339508056640625,28.339508056640625,0.0
LEARNED_STATIC_TRUE,0.0,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,48.91883850097656,48.91883850097656,0.0
LEARNED_STATIC_TRUE,0.0,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,87.1068115234375,87.1068115234375,0.0
LEARNED_STATIC_TRUE,0.0,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,108.4820556640625,108.4820556640625,0.0
LEARNED_STATIC_TRUE,0.0,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,11.9107666015625,11.9107666015625,0.0
LEARNED_STATIC_TRUE,0.0,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,77.604736328125,77.604736328125,0.0
LEARNED_STATIC_TRUE,0.0,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,6.886322021484375,6.886322021484375,0.0
LEARNED_STATIC_TRUE,0.0,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,78.88333129882812,78.88333129882812,0.0
LEARNED_STATIC_TRUE,0.0,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,6.72149658203125,6.72149658203125,0.0
LEARNED_STATIC_TRUE,0.0,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,61.359619140625,61.359619140625,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,111.63165283203125,111.63165283203125,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,21.984634399414062,21.984634399414062,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,28.987762451171875,28.987762451171875,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,15.187255859375,15.187255859375,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,73.44450378417969,73.44450378417969,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,80.38818359375,80.38818359375,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,140.62449645996094,140.62449645996094,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,61.45823669433594,61.45823669433594,0.0
LEARNED_STATIC_TRUE,0.0,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,52.28483581542969,52.28483581542969,0.0
LEARNED_STATIC_TRUE,0.0,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,10.045257568359375,10.045257568359375,0.0
LEARNED_STATIC_TRUE,0.0,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,19.52197265625,19.52197265625,0.0
LEARNED_STATIC_TRUE,0.0,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,99.45077514648438,99.45077514648438,0.0
LEARNED_STATIC_TRUE,0.0,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,15.2723388671875,15.2723388671875,0.0
LEARNED_STATIC_TRUE,0.0,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,135.2977294921875,135.2977294921875,0.0
LEARNED_STATIC_TRUE,0.0,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,15.092727661132812,15.092727661132812,0.0
LEARNED_STATIC_TRUE,0.0,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,88.8741455078125,88.8741455078125,0.0
LEARNED_STATIC_TRUE,0.0,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,28.29486083984375,28.29486083984375,0.0
LEARNED_STATIC_TRUE,0.0,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,30.12420654296875,30.12420654296875,0.0
LEARNED_STATIC_TRUE,0.0,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,27.22247314453125,27.22247314453125,0.0
LEARNED_STATIC_TRUE,0.0,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,10.51983642578125,10.51983642578125,0.0
LEARNED_STATIC_TRUE,0.0,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,6.0832061767578125,6.0832061767578125,0.0
LEARNED_STATIC_TRUE,0.0,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,12.063369750976562,12.063369750976562,0.0
LEARNED_STATIC_TRUE,0.0,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,50.68145751953125,50.68145751953125,0.0
LEARNED_STATIC_TRUE,0.0,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,26.8619384765625,26.8619384765625,0.0
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,1.180633544921875,12.656814575195312,11.476181030273438
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,91.38442993164062,111.91058349609375,20.526153564453125
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,11.535858154296875,21.533721923828125,9.99786376953125
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,34.25340270996094,45.92131042480469,11.66790771484375
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,26.627960205078125,36.181549072265625,9.5535888671875
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,19.126983642578125,10.643096923828125,-8.48388671875
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,9.070053100585938,6.6850433349609375,-2.385009765625
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,64.53108215332031,45.72608947753906,-18.80499267578125
LEARNED_STATIC_TRUE,0.0625,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,36.41850280761719,29.66375732421875,-6.7547454833984375
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,26.382171630859375,44.4774169921875,18.095245361328125
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,140.1934814453125,163.5293426513672,23.335861206054688
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,163.65313720703125,170.81674194335938,7.163604736328125
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,15.13916015625,17.364501953125,2.225341796875
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,66.70721435546875,62.21153259277344,-4.4956817626953125
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,41.07362365722656,23.4874267578125,-17.586196899414062
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,119.04994201660156,83.35227966308594,-35.697662353515625
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,28.9324951171875,35.616790771484375,6.684295654296875
LEARNED_STATIC_TRUE,0.0625,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,15.946151733398438,63.499664306640625,47.55351257324219
LEARNED_STATIC_TRUE,0.0625,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,57.779632568359375,62.0087890625,4.229156494140625
LEARNED_STATIC_TRUE,0.0625,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,74.18682861328125,89.87423706054688,15.687408447265625
LEARNED_STATIC_TRUE,0.0625,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,9.9427490234375,9.74273681640625,-0.20001220703125
LEARNED_STATIC_TRUE,0.0625,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,41.28497314453125,40.64642333984375,-0.6385498046875
LEARNED_STATIC_TRUE,0.0625,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,0.488494873046875,5.0507354736328125,4.5622406005859375
LEARNED_STATIC_TRUE,0.0625,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,74.88876342773438,64.46807861328125,-10.420684814453125
LEARNED_STATIC_TRUE,0.0625,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,22.800323486328125,21.609954833984375,-1.19036865234375
LEARNED_STATIC_TRUE,0.0625,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,103.8687744140625,98.28451538085938,-5.584259033203125
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,83.18170166015625,100.77667236328125,17.594970703125
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,17.121200561523438,8.2403564453125,-8.880844116210938
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,2.9627685546875,8.02545166015625,5.06268310546875
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,20.708740234375,3.33831787109375,-17.37042236328125
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,56.59381103515625,67.56576538085938,10.971954345703125
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,26.339141845703125,50.81427001953125,24.475128173828125
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,131.10728454589844,137.8847198486328,6.777435302734375
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,38.58302307128906,38.45509338378906,-0.1279296875
LEARNED_STATIC_TRUE,0.0625,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,47.72694396972656,41.18450927734375,-6.5424346923828125
LEARNED_STATIC_TRUE,0.0625,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,23.262985229492188,4.141082763671875,-19.121902465820312
LEARNED_STATIC_TRUE,0.0625,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,42.9398193359375,19.9007568359375,-23.0390625
LEARNED_STATIC_TRUE,0.0625,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,87.28692626953125,107.1229248046875,19.83599853515625
LEARNED_STATIC_TRUE,0.0625,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,20.4161376953125,11.993621826171875,-8.422515869140625
LEARNED_STATIC_TRUE,0.0625,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,129.2884521484375,102.4598388671875,-26.82861328125
LEARNED_STATIC_TRUE,0.0625,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,7.000640869140625,15.885574340820312,8.884933471679688
LEARNED_STATIC_TRUE,0.0625,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,71.16673278808594,91.96125793457031,20.794525146484375
LEARNED_STATIC_TRUE,0.0625,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,10.24249267578125,8.653839111328125,-1.588653564453125
LEARNED_STATIC_TRUE,0.0625,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,20.0291748046875,31.431640625,11.4024658203125
LEARNED_STATIC_TRUE,0.0625,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,1.47808837890625,2.58441162109375,1.1063232421875
LEARNED_STATIC_TRUE,0.0625,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,44.833648681640625,16.534133911132812,-28.299514770507812
LEARNED_STATIC_TRUE,0.0625,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,18.495285034179688,15.427902221679688,-3.0673828125
LEARNED_STATIC_TRUE,0.0625,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,8.1123046875,22.527389526367188,14.415084838867188
LEARNED_STATIC_TRUE,0.0625,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,28.024139404296875,34.055755615234375,6.0316162109375
LEARNED_STATIC_TRUE,0.0625,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,42.52360534667969,5.32098388671875,-37.20262145996094
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,10.382308959960938,6.5709075927734375,-3.8114013671875
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,106.76278686523438,121.45083618164062,14.68804931640625
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,4.406219482421875,12.64276123046875,8.236541748046875
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,41.68244934082031,61.01487731933594,19.332427978515625
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,27.979751586914062,42.557891845703125,14.578140258789062
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,34.272003173828125,2.739959716796875,-31.53204345703125
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,9.516006469726562,4.732330322265625,-4.7836761474609375
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,63.33494567871094,38.609527587890625,-24.725418090820312
LEARNED_STATIC_TRUE,0.125,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,27.839004516601562,26.411819458007812,-1.42718505859375
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,13.62493896484375,58.828948974609375,45.204010009765625
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,138.20547485351562,162.02813720703125,23.822662353515625
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,160.28125,167.51174926757812,7.230499267578125
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,15.354705810546875,28.357696533203125,13.00299072265625
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,47.897674560546875,63.67665100097656,15.778976440429688
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,38.20185852050781,40.41755676269531,2.2156982421875
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,108.76132202148438,94.31840515136719,-14.442916870117188
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,35.264129638671875,44.491363525390625,9.22723388671875
LEARNED_STATIC_TRUE,0.125,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,23.742584228515625,41.587005615234375,17.84442138671875
LEARNED_STATIC_TRUE,0.125,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,47.938262939453125,58.233001708984375,10.29473876953125
LEARNED_STATIC_TRUE,0.125,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,89.93881225585938,83.29473876953125,-6.644073486328125
LEARNED_STATIC_TRUE,0.125,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,11.867462158203125,9.2825927734375,-2.584869384765625
LEARNED_STATIC_TRUE,0.125,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,2.159698486328125,20.819366455078125,18.65966796875
LEARNED_STATIC_TRUE,0.125,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,4.957183837890625,9.446014404296875,4.48883056640625
LEARNED_STATIC_TRUE,0.125,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,62.883453369140625,70.44430541992188,7.56085205078125
LEARNED_STATIC_TRUE,0.125,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,25.21759033203125,20.922637939453125,-4.294952392578125
LEARNED_STATIC_TRUE,0.125,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,99.71835327148438,99.73367309570312,0.01531982421875
LEARNED_STATIC_TRUE,0.125,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,93.0894775390625,100.39862060546875,7.30914306640625
